"","ULTA.Open","ULTA.High","ULTA.Low","ULTA.Close","ULTA.Volume","ULTA.Adjusted"
"454",275.5,277.859985,270.619995,270.779999,977600,270.779999
"455",271.910004,275.149994,270.929993,274.609985,1138300,274.609985
"456",270.5,272.420013,263.01001,272.049988,959000,272.049988
"457",271.720001,275.25,266.779999,267.029999,794700,267.029999
"458",267.730011,273.609985,266.339996,272.23999,693300,272.23999
"459",268.019989,276.070007,266,274.890015,839600,274.890015
"460",278.429993,285.429993,275.399994,278.5,1015600,278.5
"461",278.600006,279.529999,263.940002,266.98999,1455300,266.98999
"462",271.420013,277.649994,271.410004,274.519989,939400,274.519989
"463",275.899994,277.730011,272.209991,272.950012,703600,272.950012
"464",275.359985,282.23999,275.040009,281.950012,957200,281.950012
"465",283.339996,288.649994,282.540009,285.130005,1134600,285.130005
"466",286.200012,292.369995,285.339996,291.790009,1093000,291.790009
"467",295.01001,297.76001,287,290.51001,1622000,290.51001
"468",281.76001,308.880005,275.109985,304.48999,1955800,304.48999
"469",303.700012,312.200012,302.149994,308.119995,1552000,308.119995
"470",308.5,312.380005,305.5,308.98999,1152500,308.98999
"471",308.880005,314.290009,305.51001,314.25,802800,314.25
"472",315.149994,321.730011,309,313.130005,1182300,313.130005
"473",312.130005,312.519989,306.230011,311.809998,845800,311.809998
"474",311.01001,316.640015,306.019989,313.559998,838500,313.559998
"475",315.380005,322.48999,311.190002,313.279999,1031300,313.279999
"476",304.970001,310.25,301.01001,302.140015,1135200,302.140015
"477",304.149994,305.980011,301.309998,303.76001,545300,303.76001
"478",302.769989,307.380005,302.329987,303.320007,334600,303.320007
"479",306.98999,309.220001,299.600006,301.109985,1152700,301.109985
"480",296.429993,298.630005,293.880005,296.829987,1546300,296.829987
"481",299.190002,302.290009,292.570007,295.140015,1563700,295.140015
"482",298,302.709991,297.019989,300.369995,1097200,300.369995
"483",300.049988,301.950012,296.420013,297.790009,971100,297.790009
"484",303.880005,311.299988,302.470001,306.48999,1384300,306.48999
"485",304.779999,308.399994,289.209991,291.130005,1653500,291.130005
"486",285,293.549988,281.779999,292.920013,1745200,292.920013
"487",271.450012,276.109985,252,254.470001,4231000,254.470001
"488",251.929993,254.100006,242.740005,251.100006,2690400,251.100006
"489",255,256.929993,246.559998,247.860001,1158800,247.860001
"490",251.460007,257.48999,248.539993,255.149994,1135100,255.149994
"491",255.729996,256.23999,250.529999,251.520004,817600,251.520004
"492",249.199997,251.679993,246.039993,246.850006,910300,246.850006
"493",245.559998,248.509995,240.5,241.949997,892300,241.949997
"494",244.860001,248.949997,237.550003,240.910004,1030000,240.910004
"495",243.860001,247.139999,237.75,239.229996,1267200,239.229996
"496",237.850006,241.100006,230.210007,234.009995,1092400,234.009995
"497",235.190002,238.149994,229.259995,230.490005,1695500,230.490005
"498",228.649994,234.289993,224.429993,229.059998,660000,229.059998
"499",230.740005,242.419998,229.490005,242.199997,1014100,242.199997
"500",238.770004,242.5,233.850006,242.270004,669600,242.270004
"501",243.5,247.089996,238.169998,239.449997,637000,239.449997
"502",240.350006,244.860001,239.559998,244.839996,719800,244.839996
"503",239.960007,249.399994,239.309998,247.970001,1055000,247.970001
"504",245.830002,247,240.130005,243.360001,868300,243.360001
"505",247.080002,258.480011,246,255.029999,864500,255.029999
"506",256.970001,271.149994,256.970001,271,1247700,271
"507",271.920013,276.5,267.429993,276,919700,276
"508",275.820007,282.100006,274.920013,281.190002,707400,281.190002
"509",274.799988,277.709991,269.290009,277.029999,965400,277.029999
"510",276.809998,284.380005,275.869995,284.109985,892100,284.109985
"511",282.059998,282.929993,274.890015,274.899994,928100,274.899994
"512",274.970001,280.519989,273.309998,278.48999,570900,278.48999
"513",277.76001,282.179993,277.51001,282.01001,473000,282.01001
"514",280.190002,284.339996,280,283.899994,679700,283.899994
"515",286.279999,292.220001,286.079987,291.5,990500,291.5
"516",288.100006,294.440002,285.820007,288.850006,846100,288.850006
"517",289.410004,292.029999,286.130005,288.200012,630800,288.200012
"518",289.609985,289.700012,286.119995,287.98999,353400,287.98999
"519",291.100006,293.660004,287.630005,290.720001,570700,290.720001
"520",291,291.5,286.329987,290.279999,554800,290.279999
"521",290.369995,290.399994,286.130005,288.820007,516700,288.820007
"522",290.279999,290.98999,286.399994,288.600006,539000,288.600006
"523",288.660004,294.070007,286.040009,291.920013,491600,291.920013
"524",292.380005,293.390015,288.01001,291.359985,519400,291.359985
"525",289.76001,289.76001,282.899994,289.040009,765100,289.040009
"526",290.5,296.559998,288.679993,294.040009,998800,294.040009
"527",293.570007,295.950012,288.049988,293.450012,506400,293.450012
"528",291.179993,294.570007,288.089996,293.640015,463700,293.640015
"529",291.579987,296.480011,289.25,296.059998,782000,296.059998
"530",296.25,302.329987,296.25,298.100006,668100,298.100006
"531",301.230011,305,300.730011,302.5,535100,302.5
"532",304.160004,304.829987,299.720001,303.950012,622100,303.950012
"533",302.679993,307.589996,300.920013,305,1257900,305
"534",307.420013,308.519989,305.440002,306.359985,565300,306.359985
"535",304.100006,305.820007,299.76001,304.649994,1038300,304.649994
"536",304.630005,307.5,303.01001,306.309998,527000,306.309998
"537",306.279999,309.700012,304.119995,308.019989,671500,308.019989
"538",309.630005,310.929993,308,310.720001,580700,310.720001
"539",311.540009,313.630005,308.029999,309.049988,546300,309.049988
"540",308.649994,311.019989,308.179993,310,508100,310
"541",307.480011,309.470001,305.119995,307.109985,642900,307.109985
"542",306.019989,315.160004,304.299988,312.48999,756400,312.48999
"543",315.609985,318.779999,313.820007,315.299988,554000,315.299988
"544",316.970001,317.779999,308.029999,311.5,832700,311.5
"545",312.980011,314.299988,310.299988,312.23999,963200,312.23999
"546",312.109985,313.209991,308.980011,312.51001,711400,312.51001
"547",312.01001,312.200012,304.480011,305.450012,877900,305.450012
"548",302.869995,306.98999,294,306.390015,863800,306.390015
"549",308,310.339996,306.570007,309.75,905900,309.75
"550",310.690002,312,304.320007,311.410004,779100,311.410004
"551",312.049988,316.980011,311.059998,315.440002,796800,315.440002
"552",315.730011,315.730011,311.609985,312.51001,1271200,312.51001
"553",327.970001,345.23999,327,338.410004,3882900,338.410004
"554",338.600006,344.529999,336.869995,342.220001,949600,342.220001
"555",342.970001,343.920013,331.320007,334.450012,1461900,334.450012
"556",335,337.5,330.51001,330.790009,933900,330.790009
"557",329.220001,336.549988,328.829987,335.130005,759100,335.130005
"558",334.179993,336.070007,328.630005,330.519989,695000,330.519989
"559",330.880005,338.25,330.880005,336.670013,811900,336.670013
"560",339.619995,345.630005,337.450012,342.899994,847900,342.899994
"561",343.700012,348.399994,343.339996,346.049988,724600,346.049988
"562",347.890015,351.429993,343.299988,345.230011,667500,345.230011
"563",347.600006,350,344.950012,348.730011,526500,348.730011
"564",351.5,353.779999,350.73999,352.549988,582300,352.549988
"565",353.369995,354.089996,346.589996,347.299988,514300,347.299988
"566",349.470001,354.440002,347.630005,350.529999,507700,350.529999
"567",350.529999,352.5,347.75,350.140015,397200,350.140015
"568",351.730011,354.179993,348.73999,353.630005,590400,353.630005
"569",353.559998,355.730011,351.290009,354.470001,439700,354.470001
"570",352.359985,355.279999,347.299988,348.200012,551700,348.200012
"571",349.76001,350.850006,345.380005,350.279999,532300,350.279999
"572",350.880005,351.869995,348,350.220001,708800,350.220001
"573",350.649994,351.880005,344.269989,344.829987,559500,344.829987
"574",346.76001,354.670013,345.98999,353.940002,678800,353.940002
"575",354.779999,356.799988,349.450012,355.079987,682200,355.079987
"576",355.079987,359.690002,353.929993,354.329987,525400,354.329987
"577",356.630005,359.100006,350.25,350.880005,568000,350.880005
"578",350.329987,351.470001,344.26001,347.410004,525800,347.410004
"579",347.720001,355.859985,347.48999,351.630005,556500,351.630005
"580",351.329987,357.910004,351.329987,355.839996,444300,355.839996
"581",355.320007,355.339996,348.540009,353.700012,397600,353.700012
"582",356.859985,358.440002,350.01001,357.940002,572000,357.940002
"583",356.970001,357.899994,350.649994,350.899994,578700,350.899994
"584",351.119995,352.160004,346.98999,348.980011,736600,348.980011
"585",347.809998,348.329987,334.649994,334.940002,1151300,334.940002
"586",335.01001,344.109985,335.01001,343.679993,875400,343.679993
"587",344.269989,346.119995,339.980011,341.959991,728400,341.959991
"588",336.529999,347.609985,335.779999,346.679993,712100,346.679993
"589",344.290009,347.309998,338.890015,342.359985,698100,342.359985
"590",341.820007,350.549988,340.029999,348.149994,577200,348.149994
"591",344.519989,349.130005,343.279999,348.049988,460600,348.049988
"592",347.01001,347.01001,337.01001,343.23999,685600,343.23999
"593",337.209991,338.980011,328.339996,330.230011,813500,330.230011
"594",332.559998,336.799988,325.619995,335.320007,949200,335.320007
"595",335.059998,340.950012,333.470001,340.700012,677900,340.700012
"596",341.309998,348.459991,341.309998,343.23999,512100,343.23999
"597",342.589996,349.559998,342.100006,342.450012,573400,342.450012
"598",340.5,348.309998,339.029999,347.890015,829200,347.890015
"599",348.609985,354.540009,347.899994,353.160004,545400,353.160004
"600",351.799988,354.619995,348.890015,349.089996,466200,349.089996
"601",347.029999,347.140015,336.070007,337.829987,1026800,337.829987
"602",338.809998,340.839996,330.429993,335.089996,615100,335.089996
"603",336.220001,338.5,333.01001,334.850006,1026300,334.850006
"604",332.369995,334.589996,321.820007,322.070007,1033400,322.070007
"605",327.640015,334.029999,321.179993,328.459991,1318000,328.459991
"606",315.329987,335.130005,304.040009,333.380005,3197800,333.380005
"607",333.890015,337.359985,327.850006,330.600006,1023700,330.600006
"608",332.299988,340.549988,331.600006,335.529999,773500,335.529999
"609",338.01001,338.640015,331.26001,337.480011,577200,337.480011
"610",339.850006,341.959991,336.380005,340.329987,590700,340.329987
"611",340.690002,343.959991,337.679993,338.160004,567300,338.160004
"612",339.109985,344.48999,335.630005,337.049988,561600,337.049988
"613",341.220001,341.890015,334.559998,340.01001,430900,340.01001
"614",341.880005,343.880005,339.140015,342.820007,480800,342.820007
"615",344.619995,350.200012,343.619995,349.809998,731900,349.809998
"616",349.339996,355.609985,349.029999,354.619995,905100,354.619995
"617",355.609985,357.540009,349.559998,350.190002,605400,350.190002
"618",352.579987,354.089996,345.899994,347.209991,617800,347.209991
"619",346.769989,358.429993,343.630005,357.839996,564900,357.839996
"620",360.420013,365.540009,355.170013,358.339996,743500,358.339996
"621",359.279999,360.470001,355.279999,355.809998,730100,355.809998
"622",357.730011,358.690002,340.26001,346.540009,1684700,346.540009
"623",345,348.920013,340.869995,348.690002,640700,348.690002
"624",350.579987,352.649994,344.269989,344.820007,561800,344.820007
"625",346.5,347.429993,339.529999,344.220001,619500,344.220001
"626",345.940002,347.380005,343.890015,346.890015,784300,346.890015
"627",350.549988,353.76001,339.880005,340.380005,793700,340.380005
"628",340.76001,345.779999,338.25,341.329987,590600,341.329987
"629",343.649994,346,341.209991,345.429993,330000,345.429993
"630",343.329987,348.48999,343.329987,344.950012,481300,344.950012
"631",343.609985,353.079987,343.609985,352.690002,622700,352.690002
"632",351.200012,353.190002,347,348.480011,729100,348.480011
"633",349.380005,349.910004,342.779999,347.200012,595600,347.200012
"634",348,349.950012,346.160004,346.980011,537200,346.980011
"635",348,357.279999,347.269989,356.390015,651400,356.390015
"636",356.970001,361.269989,354.299988,355.679993,741700,355.679993
"637",356.570007,361.850006,355.609985,360.540009,1409500,360.540009
"638",361.519989,368.829987,361.519989,366.390015,713600,366.390015
"639",363.549988,368.720001,363.549988,366.209991,504800,366.209991
"640",365.190002,367.01001,356.450012,357,574600,357
"641",357.790009,359.799988,351.089996,352.950012,549900,352.950012
"642",354,354.109985,349.980011,351.98999,648400,351.98999
"643",351.98999,353.170013,348.75,352.940002,532100,352.940002
"644",353.730011,359.73999,352,354.619995,486900,354.619995
"645",355.720001,356.049988,349.559998,353.880005,497600,353.880005
"646",352.670013,353.200012,341.399994,346.130005,815700,346.130005
"647",345.029999,350.450012,342.149994,348.630005,577500,348.630005
"648",347.619995,354,344.369995,349.25,521300,349.25
"649",348.730011,352.079987,341.899994,345.51001,683900,345.51001
"650",346.23999,348.570007,334.160004,337.019989,811100,337.019989
"651",331.980011,331.980011,326.339996,330.140015,728400,330.140015
"652",330.369995,340.950012,329,340.279999,688200,340.279999
"653",337.220001,344.359985,336.700012,343.679993,756100,343.679993
"654",345.179993,355.359985,344.76001,353.040009,588200,353.040009
"655",351.48999,353.399994,345,346.700012,522700,346.700012
"656",345.910004,345.910004,332.679993,336.51001,759200,336.51001
"657",334.309998,348.320007,333.329987,341.200012,571800,341.200012
"658",330.059998,332.200012,320.170013,321,1249300,321
"659",320.73999,324.869995,315.48999,320.440002,989200,320.440002
"660",323.519989,327.890015,319.26001,322.029999,564200,322.029999
"661",327.429993,328.769989,322.450012,325.25,807100,325.25
"662",325.170013,328.279999,320.51001,323.079987,475800,323.079987
"663",327.23999,331.48999,326.809998,328.119995,521100,328.119995
"664",328.540009,338.5,328.540009,334.859985,753000,334.859985
"665",330.640015,332.369995,321.23999,322.100006,1098500,322.100006
"666",327,331.98999,324.540009,330.220001,1008600,330.220001
"667",333.160004,334.799988,323.600006,323.769989,1000700,323.769989
"668",323.769989,331.450012,321.160004,330.380005,753400,330.380005
"669",337.5,342,333.089996,337.450012,2707400,337.450012
"670",252.809998,254.5,235.759995,237.729996,16029100,237.729996
"671",234.050003,244.210007,231.020004,237.410004,5428100,237.410004
"672",238,239.860001,228.199997,228.759995,4016900,228.759995
"673",229.029999,237.850006,227.710007,236.710007,3260700,236.710007
"674",237.839996,239.240005,233.029999,233.100006,2026000,233.100006
"675",233.740005,234.169998,226.029999,226.160004,2181300,226.160004
"676",225.5,233.169998,225.279999,231.419998,2241500,231.419998
"677",231.679993,233.880005,227.259995,228.149994,1496700,228.149994
"678",229.059998,229.360001,225.119995,226.160004,1872500,226.160004
"679",227.600006,227.949997,225.529999,226.860001,1127000,226.860001
"680",226.259995,230.119995,224.660004,225.449997,1361700,225.449997
"681",225.690002,235.089996,225.149994,233.850006,2201600,233.850006
"682",233.740005,233.740005,227.380005,229.339996,1678500,229.339996
"683",229.600006,232.699997,228.610001,230.070007,1103200,230.070007
"684",229.789993,232.259995,227.649994,228.75,1947000,228.75
"685",229.550003,239.919998,229.270004,237.309998,2358300,237.309998
"686",237.889999,241.300003,235.289993,239.479996,2321800,239.479996
"687",238.75,239.429993,233.279999,235.539993,1417300,235.539993
"688",236.399994,238.529999,234.75,236.309998,1188200,236.309998
"689",238.139999,246.460007,237.399994,244.399994,2086000,244.399994
"690",245.580002,251.759995,245,250.649994,2313000,250.649994
"691",253.449997,267.25,253.009995,265.98999,4303500,265.98999
"692",263.309998,264,256.890015,262.790009,2309400,262.790009
"693",263.369995,265.209991,250.649994,257.429993,2242300,257.429993
"694",257.709991,258.089996,250.259995,250.600006,1713600,250.600006
"695",250.25,250.979996,242.320007,242.75,2291100,242.75
"696",240.059998,240.990005,235.199997,237.029999,3518800,237.029999
"697",238.139999,240.669998,235.669998,238.039993,1482600,238.039993
"698",237.649994,242.300003,237.020004,241.75,1134300,241.75
"699",245.410004,249.550003,244.119995,248.460007,1241800,248.460007
"700",247.070007,249.389999,245.800003,246.570007,763300,246.570007
"701",247.009995,249.190002,244.25,245.399994,720400,245.399994
"702",245.710007,247.729996,243.509995,244.979996,722500,244.979996
"703",244.970001,251.669998,244.970001,248.100006,1152100,248.100006
"704",246.800003,247.240005,239.800003,239.919998,1313200,239.919998
"705",240.570007,241.039993,235.240005,235.300003,1673400,235.300003
"706",236.259995,240.380005,236.259995,236.910004,989100,236.910004
"707",237.410004,238.240005,231.080002,237.869995,951800,237.869995
"708",237.770004,240.850006,236.270004,238.929993,885900,238.929993
"709",238.380005,242.479996,237.729996,240.899994,655700,240.899994
"710",240,246.600006,240,241.740005,1159800,241.740005
"711",242.080002,243.979996,237.369995,242.110001,898300,242.110001
"712",241.759995,241.770004,238.179993,240.25,587000,240.25
"713",239.960007,240.25,229.789993,233.149994,2429800,233.149994
"714",235.160004,235.470001,232.899994,233.110001,1528200,233.110001
"715",233.949997,237.580002,232.089996,237.190002,1881300,237.190002
"716",237.509995,247.639999,237.509995,245.419998,1509100,245.419998
"717",246.110001,246.75,241.350006,243.990005,619500,243.990005
"718",246.589996,248.880005,243.449997,243.770004,760900,243.770004
"719",242.229996,243.199997,238.300003,239.289993,849600,239.289993
"720",238.779999,243.679993,238.779999,241.960007,606900,241.960007
"721",241.160004,246.100006,239.740005,243.970001,865400,243.970001
"722",241.990005,245.139999,238.639999,244.039993,578600,244.039993
"723",244.949997,245.660004,241.350006,242.869995,709400,242.869995
"724",243.139999,246.729996,240.130005,246.300003,869600,246.300003
"725",245.470001,245.990005,242.759995,244.330002,807100,244.330002
"726",243.789993,243.850006,238.279999,239.600006,1107500,239.600006
"727",236.830002,236.949997,231.970001,234.289993,1754100,234.289993
"728",234.350006,237.639999,226.710007,228.490005,2381500,228.490005
"729",229,231.949997,227.130005,228.860001,1840100,228.860001
"730",227.809998,231.509995,222,231.210007,2186000,231.210007
"731",231.130005,236.850006,231.130005,235.970001,1539100,235.970001
"732",237.470001,242.429993,233.479996,233.979996,1405000,233.979996
"733",234.360001,236.509995,232.820007,233.860001,661100,233.860001
"734",233.369995,237.190002,232.619995,236.270004,1104500,236.270004
"735",235.240005,238.110001,234.259995,237.100006,1116500,237.100006
"736",238.490005,242.449997,237.509995,239.429993,1354300,239.429993
"737",241.100006,244.279999,234.690002,236.020004,2806700,236.020004
"738",256.859985,269.890015,254.399994,262.200012,6788500,262.200012
"739",260.390015,260.839996,252.520004,252.639999,2728100,252.639999
"740",251.699997,252.729996,248.580002,250.369995,1739800,250.369995
"741",250.270004,251.789993,245.919998,251.639999,1170900,251.639999
"742",252.509995,259.619995,250.910004,258.869995,1208700,258.869995
"743",259.399994,260.220001,253.399994,253.5,993000,253.5
"744",254.529999,255.839996,248.350006,249.100006,1025400,249.100006
"745",249,256.079987,248.800003,255.960007,1042500,255.960007
"746",256.220001,256.48999,249,250.070007,1319700,250.070007
"747",251.419998,251.880005,247.050003,250.690002,1126100,250.690002
"748",251.179993,251.179993,247.559998,250.5,1983600,250.5
"749",252.050003,253.550003,250.839996,253.020004,996600,253.020004
"750",253.220001,257.690002,252.220001,252.490005,534400,252.490005
"751",253,255.490005,248.779999,251.330002,776800,251.330002
"752",252.619995,255.619995,251.75,253.169998,744500,253.169998
"753",253.179993,254.050003,249.710007,251.350006,652900,251.350006
"754",251.289993,253.699997,250.309998,253.139999,773800,253.139999
"755",254.320007,254.830002,250.649994,254.550003,1182300,254.550003
"756",252.279999,252.479996,249.220001,250.169998,921300,250.169998
"757",248.710007,251.089996,246.740005,250.949997,880500,250.949997
"758",250.410004,254.839996,250.009995,253.089996,1157500,253.089996
"759",252.449997,259.179993,252.449997,258,1123400,258
"760",259.670013,266.320007,259.399994,263.5,1580100,263.5
"761",264.179993,267.299988,262.440002,267.279999,1453900,267.279999
"762",269.23999,279.450012,269.049988,275.700012,1893900,275.700012
"763",276.350006,283.160004,276.170013,282.619995,1479900,282.619995
"764",282.630005,284.059998,275.799988,276.200012,1469100,276.200012
"765",277.98999,280.160004,276.350006,277,715300,277
"766",278,278.190002,271.179993,272.890015,805500,272.890015
"767",272.890015,276.839996,269.75,272.01001,1093900,272.01001
"768",273.380005,276.190002,272.5,273.970001,1068300,273.970001
"769",273.730011,274.390015,268.929993,272.200012,904400,272.200012
"770",272.26001,275.23999,270.869995,272.980011,786300,272.980011
"771",267.359985,276.51001,266.209991,273.700012,837800,273.700012
"772",275,277.26001,271.779999,273.869995,636100,273.869995
"773",274.5,275.690002,271.109985,273.980011,477000,273.980011
"774",270.549988,275,270.149994,274.48999,621400,274.48999
"775",274.269989,274.269989,266.73999,267.910004,730800,267.910004
"776",273,280,272.160004,274.959991,947900,274.959991
"777",277.519989,279.880005,272.859985,273.519989,961700,273.519989
"778",275.549988,280.059998,274.440002,278.179993,687500,278.179993
"779",279.809998,293.390015,279.51001,293.049988,1600100,293.049988
"780",292.160004,297.339996,290.25,295.959991,1277800,295.959991
"781",295,297.420013,291.730011,293.25,767600,293.25
"782",294.890015,295.380005,290.029999,293.779999,687900,293.779999
"783",294.160004,304.649994,294,299.299988,920500,299.299988
"784",298.029999,300.98999,295.5,297.089996,594700,297.089996
"785",297.299988,299.029999,293.440002,294.570007,450000,294.570007
"786",295.459991,300.049988,294.190002,298.709991,518300,298.709991
"787",299.899994,300.950012,296.709991,296.859985,447000,296.859985
"788",296.049988,301.980011,294.309998,301.339996,641900,301.339996
"789",299.76001,302.890015,298,299.399994,661700,299.399994
"790",290.149994,294.730011,283.589996,285.570007,886000,285.570007
"791",287.529999,288.75,277.149994,277.98999,974300,277.98999
"792",279.869995,280.700012,272.350006,272.76001,771500,272.76001
"793",266.700012,271.839996,261.880005,265.380005,1047700,265.380005
"794",257.519989,262.470001,252.089996,257.089996,1407200,257.089996
"795",256.350006,261,249.009995,260.98999,1148500,260.98999
"796",259.329987,267,255.679993,256.700012,1062800,256.700012
"797",260.320007,269.299988,258.76001,268.839996,913200,268.839996
"798",260.959991,263.670013,252.970001,257.140015,1096700,257.140015
"799",252.410004,258.089996,248.149994,256.579987,1230300,256.579987
"800",237.440002,244.139999,230,235.699997,1823500,235.699997
"801",245.710007,248.520004,224.309998,239.059998,1074400,239.059998
"802",232.570007,234.610001,218.399994,221.210007,1416500,221.210007
"803",198.919998,214.139999,190.830002,198.539993,2371300,198.539993
"804",227.190002,229.25,193.649994,207.059998,2502700,207.059998
"805",183.020004,187.990005,160,161.539993,1936500,161.539993
"806",164.160004,164.830002,141.270004,154.600006,2258300,154.600006
"807",144.720001,149.059998,124.050003,128.520004,2367200,128.520004
"808",128.809998,153.649994,124.330002,146.990005,2638300,146.990005
"809",156.350006,164.949997,143.899994,148.059998,3077400,148.059998
"810",149.449997,155,140.339996,143.240005,1596500,143.240005
"811",157.979996,179.149994,154.050003,177.589996,2001500,177.589996
"812",180,201.300003,180,191.880005,2198900,191.880005
"813",194.869995,201.75,184.559998,188.830002,1944300,188.830002
"814",178.009995,182.309998,171.470001,174.449997,1600200,174.449997
"815",179.509995,182.679993,166.600006,179.710007,1223600,179.710007
"816",175.289993,181,174.009995,175.699997,1073800,175.699997
"817",167.940002,172.729996,159.860001,161.5,1177500,161.5
"818",158.759995,164.800003,153.289993,161.350006,1233400,161.350006
"819",160.339996,163.429993,154.960007,156.740005,1269300,156.740005
"820",168.110001,189.789993,168.110001,188.679993,1933300,188.679993
"821",204.910004,210,185.149994,187.550003,1870100,187.550003
"822",189.25,202.75,187.490005,200.570007,1933200,200.570007
"823",210,215.550003,199.009995,202.479996,1470200,202.479996
"824",202.75,203.529999,195.490005,202.600006,999500,202.600006
"825",206.270004,210.940002,203.300003,205,1003500,205
"826",195.580002,202,194.330002,201.520004,972000,201.520004
"827",204.759995,209.740005,201.490005,208.919998,1026000,208.919998
"828",220.800003,222.940002,208.259995,215.509995,1095200,215.509995
"829",209.190002,213.029999,207,208.070007,896100,208.070007
"830",201,206.020004,200.100006,201.570007,842400,201.570007
"831",205.520004,210.75,203.5,208.710007,731100,208.710007
"832",210.559998,217.770004,210.229996,210.679993,775200,210.679993
"833",211.080002,212.960007,203.059998,210.520004,1292600,210.520004
"834",212.899994,214.270004,207.330002,208.089996,818400,208.089996
"835",212.300003,221.610001,210.660004,218.679993,1197000,218.679993
"836",224,230.669998,223.009995,226.160004,1108100,226.160004
"837",220.740005,226.350006,216.419998,217.919998,960600,217.919998
"838",212.899994,217.820007,209.119995,214.279999,581800,214.279999
"839",211.679993,216.020004,206.600006,215.479996,976700,215.479996
"840",219.220001,220.800003,216,218.210007,770300,218.210007
"841",220.649994,221.880005,217.479996,218.270004,488300,218.270004
"842",222.279999,226.759995,221.369995,222.160004,661400,222.160004
"843",225.639999,230.369995,223.440002,230.070007,635000,230.070007
"844",227.470001,234.600006,226.690002,230.360001,737900,230.360001
"845",228.649994,228.649994,211.580002,211.899994,1589700,211.899994
"846",211.919998,212,195.059998,197.610001,1953800,197.610001
"847",194,201.809998,188.100006,200.970001,1563700,200.970001
"848",199.770004,205.449997,197.509995,200.449997,1121600,200.449997
"849",210.600006,218.460007,210.600006,212.570007,1198700,212.570007
"850",213.009995,213.009995,204.330002,210.220001,970800,210.220001
"851",213,215.259995,210,213.479996,975300,213.479996
"852",213.360001,224.479996,210.740005,222.759995,1869400,222.759995
"853",223.289993,223.639999,216.289993,220.619995,1052000,220.619995
"854",230.360001,239.089996,228.410004,237.979996,1784100,237.979996
"855",244.429993,252.380005,239.259995,251.630005,1640500,251.630005
"856",251.660004,252.889999,241,243.309998,1652800,243.309998
"857",240.610001,246.410004,231.509995,244.009995,2620900,244.009995
"858",246.490005,250.570007,236.009995,239.089996,1461900,239.089996
"859",242.160004,242.949997,237.050003,241.220001,1334100,241.220001
"860",244.470001,254.369995,242,252.300003,1112300,252.300003
"861",250.5,255.830002,244.279999,247.979996,1456600,247.979996
"862",256.859985,258.179993,249.740005,252.080002,1189000,252.080002
"863",255.910004,256.790009,250.440002,254.570007,1018000,254.570007
"864",248.440002,249,244.179993,244.679993,724500,244.679993
"865",245.669998,246.839996,236.470001,238.410004,1043500,238.410004
"866",225.279999,230.779999,223.059998,225.880005,1408700,225.880005
"867",232.399994,236.309998,222.580002,226.630005,1001000,226.630005
"868",218.710007,225.800003,214.5,225.490005,1051500,225.490005
"869",235,236.160004,225,225.899994,1207900,225.899994
"870",226.869995,229.839996,222.419998,223.649994,1235400,223.649994
"871",221.570007,224.089996,217.509995,218.970001,1071300,218.970001
"872",227.619995,229.300003,208.509995,212.190002,2438500,212.190002
"873",214,214.110001,205.080002,205.490005,1770500,205.490005
"874",208.240005,209.770004,205.690002,206.699997,1624900,206.699997
"875",205,206.429993,194.119995,200,2011000,200
"876",198.330002,198.800003,191.660004,194.199997,2081200,194.199997
"877",193.630005,193.960007,188.899994,189.990005,2182400,189.990005
"878",191,200.330002,186.009995,198.630005,1967100,198.630005
"879",198.5,204.149994,196.100006,203.419998,1461000,203.419998
"880",202.619995,209.850006,200.830002,203.570007,1223300,203.570007
"881",207.839996,208.429993,202.100006,203.589996,789600,203.589996
"882",207.149994,209.429993,204.330002,209,985700,209
"883",205.610001,206.830002,201.190002,202.929993,974800,202.929993
"884",202.300003,204.429993,199.300003,202.020004,999800,202.020004
"885",201.949997,202.139999,191.089996,192.300003,1257200,192.300003
"886",193.130005,196.529999,191.839996,195.990005,1641500,195.990005
"887",197.880005,199.360001,192.460007,192.710007,1236800,192.710007
"888",191.800003,193.339996,186.979996,191.940002,1410700,191.940002
"889",199.050003,205.240005,197.75,203.809998,1331300,203.809998
"890",200.380005,203.830002,200.369995,203.179993,830400,203.179993
"891",203.070007,206.5,201.899994,203,734100,203
"892",202.130005,202.399994,196,200.059998,742600,200.059998
"893",198,207.850006,196.25,201.960007,1273700,201.960007
"894",201.429993,206.070007,200.589996,205.440002,749700,205.440002
"895",204.619995,209.169998,203.119995,205.639999,944800,205.639999
"896",204.490005,206.320007,202.449997,203.710007,645900,203.710007
"897",202.25,202.539993,195.770004,198.839996,1253700,198.839996
"898",198.75,202.160004,197.179993,197.559998,595100,197.559998
"899",198.910004,205.5,198.529999,203.020004,720200,203.020004
"900",200.259995,200.770004,196.210007,198.610001,938600,198.610001
"901",198.529999,199.270004,190.839996,192.990005,1306900,192.990005
"902",193.139999,193.690002,188.179993,191.289993,1238500,191.289993
"903",191.580002,199.110001,191.289993,198.490005,1099400,198.490005
"904",199.880005,203.300003,198.110001,201.960007,913400,201.960007
"905",200.850006,206.600006,200.850006,204.009995,816800,204.009995
"906",204,204.369995,201.410004,203.880005,564400,203.880005
"907",205.360001,220.449997,205.020004,219.119995,1666000,219.119995
"908",221.929993,226.360001,214.669998,216.190002,1148900,216.190002
"909",217.839996,218.720001,212.330002,217.779999,584200,217.779999
