"","HES.Open","HES.High","HES.Low","HES.Close","HES.Volume","HES.Adjusted"
"901",47.119999,49.290001,46.959999,49.209999,2344000,48.234379
"902",49.32,50.459999,48.560001,49.84,1611500,48.851894
"903",49.650002,50.84,49.650002,50.68,1665200,49.675243
"904",51.959999,54.200001,51.389999,53.610001,3090600,52.54715
"905",53.080002,53.709999,52.57,53.389999,1599600,52.331512
"906",52.830002,53.540001,52.279999,53.029999,2302200,51.978645
"907",53.580002,55.59,53.330002,55.139999,2785100,54.046818
"908",56.330002,56.860001,53.389999,53.52,2387200,52.458935
"909",54.799999,54.799999,53.27,53.830002,2074100,52.762787
"910",53.48,54.029999,52.529999,52.73,1602900,51.684597
"911",52.240002,53.790001,52.080002,53.779999,1229600,52.713776
"912",53.580002,53.580002,51.610001,52.470001,1352400,51.429749
"913",51.77,52.580002,48.650002,50.02,2419100,49.028328
"914",49.740002,50.220001,48.48,48.490002,2426200,47.52866
"915",47.830002,48.830002,47.580002,48.139999,2080200,47.185589
"916",47.84,48.16,46.939999,47.509998,1599300,46.568081
"917",47.91,48.459999,47.110001,47.830002,1675000,46.881744
"918",48.779999,48.779999,47.349998,48.32,1860300,47.36203
"919",48.119999,48.119999,46.259998,46.299999,1547200,45.382076
"920",46.610001,47.060001,45.779999,46.419998,1731800,45.499695
"921",46.709999,47.02,45.91,46.939999,1685200,46.009388
"922",46.939999,47.02,45.689999,46.040001,1628900,45.127228
"923",45.700001,45.98,45.099998,45.939999,1495800,45.029209
"924",45.700001,46.73,45.369999,45.889999,1826100,44.980198
"925",45.630001,47.470001,45.400002,46.41,2356500,45.489891
"926",47.049999,47.84,46.41,47.150002,2008200,46.215229
"927",45.970001,46.860001,44.150002,45.700001,2590500,44.793972
"928",45.959999,47.650002,45.759998,46.950001,2197300,46.019188
"929",46.919998,46.919998,43.470001,43.52,3389800,42.657192
"930",43.560001,43.740002,42.720001,43.25,2227200,42.39254
"931",43.27,44.950001,42.84,43.84,2340800,43.220673
"932",43.950001,44.299999,42.77,42.849998,2149300,42.244659
"933",43.59,44.869999,43.139999,44.200001,4558800,43.575592
"934",43.330002,44.669998,43.299999,44.25,3250800,43.624886
"935",44.279999,44.650002,42.98,43.02,5029500,42.412262
"936",41.810001,42.41,40.73,41.150002,3554200,40.56868
"937",41.25,41.790001,40.599998,41.23,1758800,40.647549
"938",41.619999,41.93,39.290001,39.400002,1651900,38.843403
"939",38.720001,39.98,38.290001,39.450001,2905400,38.892693
"940",39.209999,40.880001,38.919998,40.48,2792600,39.908146
"941",41.23,41.549999,40.279999,41.029999,1861300,40.450367
"942",40.830002,40.889999,39.77,40.689999,1886700,40.115177
"943",40.470001,41.580002,40.470001,40.93,1840500,40.351784
"944",40,40.380001,38.66,38.98,3050200,38.429337
"945",37.490002,38.66,37.470001,37.709999,3224800,37.177277
"946",38.32,39.380001,38.18,39.360001,2593100,38.803963
"947",40.150002,40.560001,37.84,37.970001,2691200,37.433605
"948",38.209999,38.650002,36.619999,37.68,3618700,37.147697
"949",38.169998,38.709999,37.669998,38.59,2179400,38.044842
"950",39.130001,39.400002,37.73,38.060001,1641300,37.522327
"951",37.779999,38.82,37.02,38.639999,1602800,38.094135
"952",38.52,39.48,38.279999,38.650002,1900700,38.103996
"953",38.779999,40.349998,38.540001,38.59,1421200,38.044842
"954",37.790001,39.380001,37.52,39.32,1469900,38.76453
"955",39.150002,39.68,38,38.060001,1639800,37.522327
"956",38.48,38.639999,36.5,36.599998,2146100,36.082951
"957",36.900002,38.16,36.75,37.849998,2129900,37.315296
"958",37.330002,38.049999,36.919998,37.189999,1831300,36.664616
"959",37.25,39.310001,37.200001,39.25,1867800,38.695518
"960",39.549999,39.91,39.009998,39.369999,1572000,38.81382
"961",38.459999,38.529999,37.169998,37.43,2363000,36.901234
"962",37.27,37.720001,36.779999,37.400002,2025800,36.871655
"963",36.400002,37.93,35.25,36.119999,3407000,35.609737
"964",34.880001,37.310001,34.82,37.18,2325700,36.654758
"965",36.919998,37.5,36.299999,37.220001,1833100,36.694199
"966",37.810001,38.459999,36.82,38.040001,2350000,37.502613
"967",38.439999,38.68,36.419998,36.91,2320600,36.388573
"968",37.080002,38.25,35.91,37.220001,2464600,36.694199
"969",37.220001,38.330002,36.959999,37,1330700,36.477303
"970",36.860001,37.77,36.439999,36.490002,1676100,35.97451
"971",40.849998,45.080002,40.849998,43.389999,4636300,42.777027
"972",44.18,44.82,42.599998,44.790001,3037300,44.157257
"973",45.150002,45.400002,43.540001,44,2693800,43.378414
"974",43.75,44.169998,41.09,41.59,3212700,41.00246
"975",42,43.73,41.91,43.419998,1685700,42.80661
"976",45.419998,47.049999,44.360001,46.82,3220300,46.158577
"977",46.369999,47.389999,44.689999,47.310001,2845600,46.641659
"978",47.41,48.400002,45.91,46.029999,2688100,45.379738
"979",45.549999,47.18,44.799999,47.07,1716400,46.405045
"980",46.810001,47.110001,46.060001,46.540001,1736100,45.882534
"981",47.529999,49.98,47.509998,49.939999,3012400,49.234501
"982",51.59,54.470001,50.650002,53.639999,3619500,52.882233
"983",52.799999,54.02,52.169998,52.580002,2176100,51.837212
"984",51.830002,52.540001,50.48,50.77,1253900,50.052776
"985",50.060001,50.98,46.880001,47.18,4305500,46.513493
"986",48.900002,49.84,47.389999,47.759998,3012800,47.0853
"987",47.490002,50.040001,47.099998,49.110001,1927700,48.416229
"988",49.599998,52,48.950001,51,1927900,50.27953
"989",52.189999,54.389999,52.040001,54.389999,2252300,53.621635
"990",53.650002,53.650002,52,52.529999,1979500,51.787914
"991",51.630001,53.470001,51.549999,52.75,1648000,52.004803
"992",53.509998,54.889999,52.619999,54.09,2123100,53.325878
"993",54.169998,58.25,54.169998,57.299999,3807200,56.490528
"994",56.75,57.419998,56.009998,56.630001,1947100,55.829994
"995",57.439999,58,53.66,53.900002,1839500,53.374187
"996",54.73,56.48,54.099998,56.400002,2269600,55.8498
"997",56.720001,57.619999,55.279999,56.619999,2928000,56.06765
"998",57.299999,57.860001,56.139999,56.669998,2020900,56.117165
"999",56.919998,57.540001,55.290001,55.950001,4784800,55.40419
"1000",53.529999,55,52.830002,54.290001,1892600,53.760384
"1001",54.189999,54.380001,52.029999,52.09,1942500,51.581848
"1002",52.689999,54.93,52.689999,54.200001,1214500,53.671261
"1003",54.189999,54.25,53.279999,53.540001,783100,53.017696
"1004",53.98,54.869999,52.639999,52.830002,894600,52.314625
"1005",53.200001,53.560001,52.18,52.57,901400,52.057159
"1006",52.470001,53.91,52.470001,53.77,1543100,53.245457
"1007",53.48,53.490002,52.360001,52.790001,1382300,52.275017
