"","TECH.Open","TECH.High","TECH.Low","TECH.Close","TECH.Volume","TECH.Adjusted"
"913",262.519989,264.149994,261.549988,262.429993,67300,261.379822
"914",262.529999,263.890015,259.209991,260.049988,90700,259.009338
"915",259.23999,260.230011,257.649994,258.440002,105200,257.405792
"916",258.940002,259,255.210007,257.820007,157300,256.7883
"917",259.410004,259.410004,249.779999,250.330002,131600,249.328262
"918",250.949997,253.729996,250.050003,250.919998,163000,249.915894
"919",250.710007,253.580002,248.699997,252.770004,217800,251.758484
"920",253.789993,254.050003,247.210007,253.039993,149300,252.02742
"921",253.380005,254.570007,249.419998,253.039993,132500,252.02742
"922",253.039993,257.220001,252.800003,255.460007,133800,254.437744
"923",257.809998,259.519989,253.100006,257.440002,230400,256.409821
"924",258.160004,262.25,255.149994,261.570007,146100,260.523285
"925",258.859985,259.600006,247.449997,250.660004,258400,249.656952
"926",251.330002,254.660004,243,246.220001,152400,245.234711
"927",242.800003,249.360001,241.710007,245.539993,276800,244.557434
"928",248.729996,254.660004,247.520004,250.029999,152900,249.029434
"929",249.899994,253.039993,246.089996,246.320007,100800,245.33432
"930",247.990005,248.630005,243.490005,243.75,97900,242.774582
"931",246.320007,250.369995,244.059998,247.339996,106300,246.35022
"932",249.899994,251.309998,244.559998,245.610001,139700,244.627151
"933",246.570007,247.029999,244.179993,244.600006,93000,243.621185
"934",242.100006,247.039993,240.279999,245.229996,195100,244.248672
"935",247.229996,247.5,240.929993,243.899994,386800,242.923996
"936",240.699997,241.990005,235.75,237.699997,155500,236.748795
"937",237.869995,243.259995,235.639999,243.240005,169000,242.266617
"938",243.869995,248.210007,240.440002,242.990005,191700,242.017654
"939",241.990005,243.600006,228.669998,232.220001,310300,231.290726
"940",232.960007,242.25,230.350006,241.740005,313100,240.772659
"941",244,247.229996,242.029999,243.740005,106100,242.764633
"942",244.089996,249.589996,242.899994,246.759995,168900,245.772552
"943",249.25,249.580002,245.399994,247.729996,235600,246.738647
"944",247.589996,251.990005,246.710007,248.710007,202200,247.714752
"945",246,248.770004,245.830002,246.899994,152800,245.911972
"946",247.869995,252.470001,247.869995,252.169998,213800,251.160904
"947",253,258.619995,252.130005,256.190002,161700,255.16481
"948",257.440002,264.890015,256.059998,263.940002,175800,262.883789
"949",263.630005,264.720001,260.179993,261.899994,152500,260.851959
"950",264,265.570007,261.040009,265.079987,141300,264.019196
"951",267.529999,269.450012,264.160004,268.540009,74100,267.465424
"952",268.470001,271.279999,266.5,269.579987,150600,268.501221
"953",270.329987,272.640015,266.570007,268.869995,108000,267.794037
"954",266.540009,267.809998,264.470001,265.559998,153700,264.497314
"955",267.070007,270.660004,264.869995,265.670013,133800,264.606903
"956",266.630005,269.290009,263.589996,264.579987,156600,263.52124
"957",265.339996,267.640015,263.73999,264.48999,108900,263.43161
"958",265.26001,268.570007,261.5,261.799988,142400,260.75235
"959",261.179993,269.980011,261.179993,269.660004,170800,268.580902
"960",270.980011,270.98999,266.609985,268.459991,126600,267.385681
"961",266.040009,267.720001,262.279999,264.549988,130400,263.491333
"962",265.559998,268.73999,264.929993,266.200012,134300,265.134735
"963",263.26001,263.26001,257.339996,257.649994,131000,256.618958
"964",257.679993,257.679993,252.009995,255.690002,175700,254.666809
"965",254.419998,257.850006,250.240005,252.410004,166900,251.399933
"966",255.210007,261.640015,254.059998,260,134800,258.959534
"967",262.380005,268.339996,262.380005,266.339996,108800,265.2742
"968",272.339996,277.100006,264.049988,267.160004,218300,266.090912
"969",280,306.130005,277.5,304.600006,508400,303.381073
"970",295.119995,306,294.399994,302.470001,235000,301.259613
"971",310,316.869995,303.470001,304.200012,228700,302.982697
"972",300.179993,307.959991,292.26001,300.279999,190900,299.078369
"973",303.049988,308.320007,303.049988,306.450012,164600,305.223724
"974",305.339996,306.5,301.089996,303.529999,131700,302.315369
"975",305.980011,307.190002,302.089996,302.850006,88400,301.956451
"976",302.549988,303.339996,294.809998,302.859985,106700,301.96637
"977",301.820007,308.299988,299.25,307.730011,159200,306.822052
"978",308.5,308.5,300.209991,300.950012,311000,300.062042
"979",300.769989,305.730011,298.519989,302.26001,150900,301.368195
"980",301.570007,306.519989,297.98999,304.899994,158300,304.000397
"981",305.559998,305.559998,300.540009,303.73999,134000,302.843811
"982",305.940002,305.940002,299.070007,302.820007,137400,301.926514
"983",305.600006,309.25,300.290009,301.75,169900,300.85968
"984",302.480011,304.290009,296,297.649994,70800,296.771759
"985",299.880005,303.380005,298.290009,303.309998,199000,302.41507
"986",305.959991,308.98999,304.160004,304.940002,207800,304.040283
"987",307.859985,307.859985,296.649994,298.329987,126700,297.449768
"988",298.160004,300.320007,296.839996,298.950012,123000,298.067932
"989",302.25,306.859985,300.630005,306.579987,113500,305.675446
"990",307.679993,311.619995,306.160004,307.929993,79400,307.021454
"991",309.170013,312.890015,306.709991,308.850006,134200,307.938751
"992",309.839996,309.839996,299.980011,301.640015,109900,300.750031
"993",300.820007,305.910004,297.899994,305.200012,1e+05,304.29953
"994",305.73999,309.570007,301.700012,304.959991,73400,304.060211
"995",305.290009,313.850006,302.369995,306.450012,183900,305.545807
"996",308.290009,310.700012,304.130005,308.170013,119700,307.260773
"997",308.100006,308.910004,301.679993,303.019989,178000,302.125946
"998",305.190002,310.140015,303.130005,309.76001,184000,308.846069
"999",309.26001,320.670013,307.869995,320.23999,906700,319.295105
"1000",317.450012,323.040009,308.660004,321.869995,195500,320.920288
"1001",323.309998,324.380005,318.649994,320.559998,120300,319.614197
"1002",322.950012,323.600006,319.380005,320.059998,119200,319.115631
"1003",320.940002,323.119995,318.869995,321.619995,29900,320.671051
"1004",324.350006,326.440002,314.529999,315.790009,99300,314.858246
"1005",317.899994,318.359985,311.390015,314.910004,76300,313.980835
"1006",317.440002,319.519989,316.089996,316.98999,80000,316.054718
"1007",317.480011,319.519989,314.609985,317.549988,76800,316.613068
