"","TT.Open","TT.High","TT.Low","TT.Close","TT.Volume","TT.Adjusted"
"874",91.279999,91.440002,89.839996,90.089996,882100,88.487305
"875",90.25,90.830002,85.980003,86.040001,1744600,84.509369
"876",85.82,85.93,84.169998,85.800003,3400700,84.273636
"877",85.940002,86.459999,84.300003,84.639999,7495100,83.13427
"878",85.559998,89.230003,85.419998,89.190002,1827800,87.603333
"879",88.550003,89.57,88,88.980003,1442700,87.397072
"880",89.5,90.510002,88.209999,88.860001,1391700,87.279198
"881",90.57,92.019997,90.040001,90.529999,1526500,88.919487
"882",92,93,91.150002,92.540001,1363200,90.89373
"883",92.040001,92.730003,91.230003,91.410004,1584100,89.783836
"884",92,92.690002,91.120003,92.129997,1359700,90.491028
"885",91.900002,92.260002,89.580002,90.290001,1578900,88.683762
"886",90.410004,91.690002,89.760002,91.639999,1209200,90.009735
"887",92.120003,93.839996,90.75,92.089996,1466700,90.451736
"888",92.43,97.550003,91.529999,97.529999,2161400,95.794968
"889",99.919998,101.709999,99.730003,100.93,2434000,99.134476
"890",100.970001,103.389999,100.029999,101.940002,1553100,100.126511
"891",102.059998,102.75,101.379997,102.449997,3455800,100.627426
"892",102,103.849998,101.760002,103.379997,1377400,101.540886
"893",104.650002,105.739998,103.879997,105.449997,2259800,103.574059
"894",105.349998,106.410004,105,106.209999,1524900,104.320541
"895",105.75,106.599998,104.989998,105.419998,1381900,103.544594
"896",105.480003,105.720001,103.029999,103.760002,1006900,101.914131
"897",103.639999,104.900002,102.260002,104.550003,1159600,102.690079
"898",103.900002,105.099998,103.440002,103.709999,1361100,101.865005
"899",117,117,110.389999,110.470001,2376700,108.504761
"900",109,112.209999,108.620003,110.860001,2037800,108.887817
"901",110.699997,112.089996,109.110001,111.870003,1273500,109.879852
"902",111.690002,112.720001,111.519997,112.190002,1303000,110.19416
"903",111.519997,112.330002,110.139999,112.279999,1208000,110.28257
"904",113,115.790001,113,115.150002,1283700,113.101501
"905",114.580002,115.980003,113.290001,115.489998,1150200,113.435463
"906",115.830002,117.120003,115.800003,116.849998,1057500,114.771248
"907",116.769997,119.050003,116.720001,118.849998,1278700,116.735672
"908",120.25,121.910004,119.260002,119.800003,1411600,117.668785
"909",120.300003,122.190002,119.519997,120.199997,1012400,118.061661
"910",119.589996,119.980003,118.25,118.370003,1100100,116.264229
"911",117.769997,119.440002,117.279999,118.879997,1373900,116.765144
"912",118.93,119.510002,117.910004,119.360001,1708300,117.23661
"913",119.220001,119.690002,117.970001,118.029999,810300,115.930267
"914",118.010002,119.18,117.160004,117.400002,759300,115.311478
"915",116.559998,117.440002,115.879997,116.019997,794700,113.956024
"916",116.25,117.68,115.75,117.57,986300,115.478462
"917",118.43,119.010002,117.709999,118.919998,737600,116.804428
"918",119.589996,119.589996,117.559998,118.459999,577800,116.352608
"919",119.220001,120.379997,118.470001,120.080002,781600,117.943802
"920",120.830002,121.040001,118.910004,118.919998,805300,116.804428
"921",119.089996,120.330002,118.389999,120.300003,711800,118.159889
"922",119.900002,120.129997,118.279999,118.389999,929600,116.283867
"923",117.629997,120.32,117.040001,120.199997,788800,118.061661
"924",120.199997,122.93,119.760002,122.389999,786300,120.212708
"925",121.980003,122.459999,117.139999,118.129997,908100,116.533119
"926",119.25,119.800003,116.080002,117.769997,813400,116.177994
"927",116.800003,117.940002,115.360001,116.190002,1173300,114.619347
"928",117.110001,119.290001,116.959999,117.07,1117400,115.487442
"929",117.910004,118.139999,115.279999,115.610001,816300,114.047188
"930",116.010002,118.010002,115.870003,116.989998,727200,115.408531
"931",118.150002,119.669998,117.580002,118.989998,894800,117.381493
"932",119.900002,121.330002,119.279999,121.220001,1180500,119.58136
"933",122,123.779999,120.919998,122.010002,1008600,120.36068
"934",120.5,125.080002,119.400002,124.870003,1518900,123.182007
"935",124.900002,126,122.730003,122.959999,1827300,121.297836
"936",120.889999,120.889999,117.360001,120.080002,1114900,118.456764
"937",120.169998,121.800003,119.940002,121.519997,853200,119.877296
"938",121.330002,122.389999,118.650002,118.790001,859700,117.184204
"939",118.370003,120.589996,117.400002,119,1049000,117.391365
"940",117.949997,119.620003,117.129997,118.910004,989500,117.302582
"941",120.970001,122.849998,120.190002,121.510002,1354600,119.867439
"942",121.760002,122.379997,120.860001,121.220001,571500,119.58136
"943",121.760002,123.449997,120.360001,121.25,883900,119.610947
"944",123.059998,123.5,121.269997,121.949997,1003600,120.301483
"945",120.739998,124.919998,120.080002,123.860001,1183300,122.185669
"946",125.459999,128.240005,125,126.93,817500,125.214165
"947",127.620003,128.949997,126.209999,126.589996,1154800,124.878761
"948",127.989998,129.979996,127.370003,127.940002,766600,126.210518
"949",128.839996,129.839996,127.970001,129.800003,1052900,128.04538
"950",130,131.520004,128.889999,129.119995,807900,127.374542
"951",130.479996,132.139999,129.850006,131.960007,598800,130.176178
"952",130.759995,132.259995,128.600006,129.25,881100,127.5028
"953",130.259995,130.660004,128.660004,130.199997,913400,128.439957
"954",128.729996,131.520004,128.729996,130.639999,754900,128.874008
"955",130.990005,132.009995,130.639999,131.210007,686500,129.436325
"956",131.220001,132.210007,127.440002,127.5,1310300,125.776466
"957",128.589996,130.699997,128,128.729996,869200,126.989822
"958",128.419998,130.360001,128.419998,128.869995,1048300,127.127937
"959",129.490005,130.800003,128.770004,130.460007,694000,128.696442
"960",131.350006,131.600006,128.940002,129.220001,1075700,127.473206
"961",126.720001,127.699997,125.169998,126.150002,1191500,124.44471
"962",126.580002,126.669998,123.080002,123.68,1829200,122.008102
"963",123.300003,130.479996,123.300003,127.839996,1832500,126.111862
"964",127.849998,133.869995,127.099998,132.050003,1740500,130.264954
"965",132.339996,135.899994,130.330002,132.75,1596200,130.955505
"966",135.130005,137.559998,134.050003,137.550003,1112900,135.690613
"967",138.820007,142.369995,137.839996,141.259995,1228700,139.350449
"968",140.460007,140.460007,135.110001,137.279999,1442800,135.424255
"969",140,143.479996,139.929993,141.119995,965000,139.212341
"970",141.339996,145.139999,140.639999,144.320007,1173000,142.369095
"971",150.229996,153.720001,145.600006,145.669998,1448100,143.700836
"972",144.869995,147.899994,143.270004,143.580002,2066600,141.639099
"973",141.779999,143.410004,139.690002,142.960007,2039100,141.027481
"974",141.380005,144.100006,140.460007,143.389999,1449100,141.45166
"975",146.589996,149.160004,145.800003,147.990005,1037200,145.989502
"976",152.449997,152.940002,147.149994,152.440002,1861300,150.379318
"977",150.960007,152.490005,146.860001,148.789993,1444300,146.778656
"978",148.550003,148.899994,144.149994,144.440002,2014700,142.487473
"979",144.050003,147.429993,142.699997,146.789993,1106200,144.805695
"980",145.539993,146.539993,143.779999,144.199997,1115000,142.250702
"981",145.169998,147.529999,144.940002,145.919998,704600,143.947464
"982",146.520004,148.070007,145.240005,147.070007,1751600,145.081924
"983",146.740005,147.020004,143.759995,144.970001,1308900,143.0103
"984",146.279999,146.649994,143.320007,143.5,905900,141.560165
"985",143.210007,146.320007,141.740005,146.240005,2777800,144.263138
"986",147.080002,148.259995,145.199997,145.699997,1919100,143.730438
"987",144.119995,145.649994,143.380005,144.339996,1348600,142.388809
"988",144.259995,144.289993,141.539993,141.720001,1733800,140.319473
"989",141.570007,143.279999,141.229996,141.850006,1305500,140.448181
"990",141.830002,142.699997,140.160004,141.119995,1076400,139.725388
"991",141.589996,142.110001,139.809998,139.960007,1065000,138.576859
"992",141.339996,142.259995,139.830002,141.050003,1267900,139.656097
"993",139.809998,141.279999,138.529999,139.220001,995300,137.844177
"994",138.300003,140,137.389999,139.940002,1096200,138.557053
"995",140.850006,141.699997,137.080002,137.710007,1803500,136.349106
"996",139.490005,140.639999,138.410004,140.380005,1497100,138.992706
"997",141.25,141.880005,138.389999,138.570007,1109600,137.200607
"998",139.199997,141.679993,138.759995,140.970001,1644300,139.576889
"999",141.919998,143.009995,139.729996,141.059998,2150400,139.666
"1000",139.330002,143.399994,139.199997,142.149994,1243000,140.745224
"1001",142.350006,144.179993,141.059998,143,1073100,141.586823
"1002",142.960007,144.149994,142.089996,142.5,857900,141.091766
"1003",142.960007,144.320007,142.960007,143.660004,292000,142.240295
"1004",144.800003,145.679993,144.110001,144.199997,615500,142.774963
"1005",145.5,146.580002,141.5,142.899994,666500,141.487808
"1006",142.899994,145.570007,142.899994,144.830002,658600,143.398743
"1007",144.75,145.339996,143.800003,145.160004,738800,143.725479
