"","CNC.Open","CNC.High","CNC.Low","CNC.Close","CNC.Volume","CNC.Adjusted"
"910",64.669998,64.910004,63.77,64.68,1539300,64.68
"911",64.190002,64.940002,63.75,64.639999,2059500,64.639999
"912",64.540001,64.989998,63.98,64.120003,1497100,64.120003
"913",64.330002,64.400002,62.919998,63.139999,1847000,63.139999
"914",63.41,64.150002,63.02,63.470001,2831900,63.470001
"915",63.41,63.41,62.040001,62.400002,2346200,62.400002
"916",62.529999,62.93,61.91,62.470001,2548600,62.470001
"917",62.799999,62.799999,60.099998,60.279999,3230100,60.279999
"918",60.689999,60.810001,59.75,60.790001,3245600,60.790001
"919",60.650002,60.650002,58.369999,59.380001,4459900,59.380001
"920",59.84,61.150002,58.970001,60.490002,3745100,60.490002
"921",60.619999,61.700001,60.130001,60.48,2147700,60.48
"922",60.380001,62.029999,60.130001,61.32,3651700,61.32
"923",61.119999,61.790001,60.720001,61.369999,3073800,61.369999
"924",61.459999,62.139999,60.669998,61.98,2542700,61.98
"925",62.049999,62.779999,59.73,60.23,2720900,60.23
"926",60.5,60.650002,58.560001,59.669998,2495200,59.669998
"927",59.34,59.470001,56.970001,57.16,2935300,57.16
"928",57.700001,57.91,56.599998,57.349998,2718100,57.349998
"929",57.43,57.84,56.720001,57.099998,3521900,57.099998
"930",57.310001,57.400002,55.669998,56.439999,2431100,56.439999
"931",56.700001,58.77,56.700001,58.220001,3238200,58.220001
"932",58.59,58.959999,57.75,58.18,2670100,58.18
"933",58.560001,60.169998,58.419998,59.900002,4450800,59.900002
"934",59.41,60.529999,59.099998,60.419998,3599100,60.419998
"935",60.529999,61.34,60.110001,61.130001,4873000,61.130001
"936",58,58.029999,55.119999,55.990002,7660200,55.990002
"937",56.009998,56.400002,53.939999,54.34,6983500,54.34
"938",54.220001,55.369999,53.599998,54.939999,5687100,54.939999
"939",54.810001,55.470001,53.84,54.299999,3980600,54.299999
"940",54.299999,55.560001,54,55.41,3883200,55.41
"941",56.209999,56.84,55.25,55.52,4530000,55.52
"942",55.740002,56.18,55.240002,55.860001,2522600,55.860001
"943",56.259998,58.889999,56.209999,58.330002,3669200,58.330002
"944",58.360001,58.939999,57.689999,58.82,3852200,58.82
"945",58.080002,60.91,57.599998,59.98,3965700,59.98
"946",60.490002,62.700001,60.279999,62.259998,3565800,62.259998
"947",62.330002,63.669998,61.740002,62.25,4179300,62.25
"948",62.759998,65.139999,62.580002,64.620003,3105200,64.620003
"949",65,65.260002,63.84,64.68,2137800,64.68
"950",64.989998,65.230003,63.560001,64.199997,2341300,64.199997
"951",64.690002,65.830002,64.470001,65.300003,2216300,65.300003
"952",64.699997,66.389999,64.510002,65.370003,3024000,65.370003
"953",65.239998,65.699997,63.889999,65.190002,2480600,65.190002
"954",64.120003,66.120003,64.010002,65.860001,2465000,65.860001
"955",66,66.849998,65.199997,66.209999,2569500,66.209999
"956",66.300003,66.75,65.440002,65.730003,1510400,65.730003
"957",65.919998,66.510002,65.25,65.559998,1749100,65.559998
"958",65.370003,66.550003,65.209999,65.980003,2135200,65.980003
"959",66.019997,67.309998,66.019997,66.940002,1703300,66.940002
"960",67.309998,68.639999,67.059998,67.419998,2387500,67.419998
"961",66.669998,67.010002,65.629997,66.389999,2783100,66.389999
"962",62.689999,64.959999,61.02,64.139999,4042100,64.139999
"963",62.759998,63.310001,61.029999,61.16,3348500,61.16
"964",60.959999,61.150002,58.330002,58.330002,5175000,58.330002
"965",58.209999,59.580002,58.189999,59.099998,4364700,59.099998
"966",60.02,62.540001,59.84,62.380001,6584300,62.380001
"967",63.349998,65.449997,62.889999,64.639999,4660400,64.639999
"968",64,65.839996,63.41,63.990002,9042200,63.990002
"969",64.809998,68.18,64.309998,67.879997,6192800,67.879997
"970",68,68.300003,66.5,67.93,3666000,67.93
"971",69.849998,71.089996,68.68,68.82,4208400,68.82
"972",69.760002,72.309998,67.849998,71.120003,6561800,71.120003
"973",72,72.239998,69.389999,69.400002,4132300,69.400002
"974",69.040001,70.07,68.260002,68.830002,2581000,68.830002
"975",69.129997,69.669998,68.650002,69.050003,2901400,69.050003
"976",69.849998,69.849998,67.449997,67.669998,3261100,67.669998
"977",67.199997,67.75,66.269997,67.279999,3037800,67.279999
"978",68.190002,68.190002,65.93,65.959999,1929400,65.959999
"979",65.529999,65.580002,63.330002,63.610001,3374000,63.610001
"980",63.380001,63.669998,62.23,62.959999,2921800,62.959999
"981",63.25,64.220001,63.130001,63.919998,3205900,63.919998
"982",64.32,65.139999,63.25,63.389999,3020100,63.389999
"983",63.66,63.880001,61.900002,62.189999,3698600,62.189999
"984",62.110001,63.349998,62.110001,63.169998,2310300,63.169998
"985",63.279999,63.279999,61.419998,61.650002,4790200,61.650002
"986",62.52,64.309998,62.48,62.869999,4467200,62.869999
"987",62.830002,64.459999,62.790001,63.84,1652800,63.84
"988",63.299999,64.300003,62.93,63.68,2825200,63.68
"989",63.77,64.610001,63.52,64.599998,2499700,64.599998
"990",64.269997,64.940002,63.799999,64.57,4076100,64.57
"991",64.059998,65.550003,63.869999,65.010002,3119300,65.010002
"992",65.169998,65.349998,62.950001,63.450001,3636000,63.450001
"993",63.209999,63.23,61.27,61.310001,3510400,61.310001
"994",61.16,61.509998,59.970001,60.709999,4250100,60.709999
"995",61.400002,61.41,59.549999,59.73,3585300,59.73
"996",60.169998,60.380001,59.529999,60.380001,4677500,60.380001
"997",60.700001,61.75,60,61.029999,3824500,61.029999
"998",61.279999,62.400002,61.200001,62.09,6472300,62.09
"999",61.73,61.889999,60.139999,61.150002,7819000,61.150002
"1000",59.75,60.060001,58.41,58.689999,7948800,58.689999
"1001",58.779999,58.880001,57.560001,58.07,4705600,58.07
"1002",58.700001,59.209999,58.419998,58.68,2861200,58.68
"1003",58.669998,58.91,57.860001,58.02,1509700,58.02
"1004",58.32,59.060001,57.91,58.830002,3476200,58.830002
"1005",59.32,60.450001,58.990002,59.029999,2023100,59.029999
"1006",58.970001,59.360001,58.759998,58.919998,1743400,58.919998
"1007",59.009998,60.080002,58.830002,60.029999,1861900,60.029999
