"","BIIB.Open","BIIB.High","BIIB.Low","BIIB.Close","BIIB.Volume","BIIB.Adjusted"
"900",273.019989,277.440002,272.940002,274.859985,723200,274.859985
"901",273.440002,274.709991,269.309998,274.690002,1289700,274.690002
"902",274.700012,279.910004,274.700012,278.160004,976400,278.160004
"903",278.079987,278.600006,275.25,276.079987,1101000,276.079987
"904",276.649994,278.630005,274.429993,276.170013,903100,276.170013
"905",275.76001,279,274.950012,277.660004,756500,277.660004
"906",311.140015,312,299.290009,305.709991,4454600,305.709991
"907",308,308.5,298.420013,300.26001,1525000,300.26001
"908",300.269989,301.5,289.170013,289.940002,1443900,289.940002
"909",290.690002,296.269989,290.690002,293.220001,1016400,293.220001
"910",291.869995,294.089996,287.329987,288.540009,905300,288.540009
"911",287.98999,290.549988,287.790009,289.450012,619200,289.450012
"912",289.850006,294.940002,288.320007,289.160004,1066300,289.160004
"913",289.299988,291.190002,285.049988,288.880005,1029300,288.880005
"914",284.799988,286.950012,279.459991,279.980011,1542400,279.980011
"915",278.390015,279.339996,275.059998,277.519989,957200,277.519989
"916",277.649994,278.220001,274.640015,277.070007,927300,277.070007
"917",277.480011,279.720001,274.890015,276.559998,1006400,276.559998
"918",276.269989,281.109985,275.630005,279.029999,1294700,279.029999
"919",279.140015,281.600006,276,279.170013,917800,279.170013
"920",280.149994,282.390015,278.369995,279.26001,1503200,279.26001
"921",279.519989,281.769989,278.890015,281.459991,814200,281.459991
"922",281.649994,287.950012,280.779999,287.640015,1639500,287.640015
"923",287.480011,287.619995,277.309998,279.75,1254300,279.75
"924",281.059998,288.029999,280.540009,285.600006,1040700,285.600006
"925",286.220001,287.369995,274.019989,276.149994,1402600,276.149994
"926",278.119995,280.480011,274.079987,276,1240700,276
"927",274.200012,275.140015,268.040009,268.899994,1246500,268.899994
"928",270.140015,274.779999,268.549988,272.51001,960900,272.51001
"929",271.309998,274.170013,265.790009,266.51001,1095600,266.51001
"930",267.929993,271,266.690002,269.910004,846100,269.910004
"931",271.279999,279.399994,271.269989,278.290009,1102400,278.290009
"932",280.040009,283.290009,276.450012,278.450012,1105400,278.450012
"933",280.98999,285,274.26001,276.390015,1550700,276.390015
"934",272.5,277.549988,272.160004,275.369995,972600,275.369995
"935",275.640015,276.01001,269.869995,274.480011,3069200,274.480011
"936",272.230011,272.700012,265.049988,268.299988,1733200,268.299988
"937",269,273.549988,267.420013,272.76001,1050000,272.76001
"938",273.109985,278.380005,271.209991,272.200012,982900,272.200012
"939",271,272.079987,267.589996,270.040009,761800,270.040009
"940",268.290009,274.26001,267.5,273.279999,737500,273.279999
"941",282,287.950012,279.179993,282.040009,1782100,282.040009
"942",280.839996,285.450012,280.230011,282.350006,864800,282.350006
"943",283.869995,284.850006,280.790009,283.679993,1200000,283.679993
"944",284.959991,286.170013,280.589996,285.570007,971600,285.570007
"945",281.649994,285.470001,276.059998,277.640015,976000,277.640015
"946",278.670013,285.920013,277.359985,284.179993,888000,284.179993
"947",284.170013,285.899994,279.390015,281.149994,758100,281.149994
"948",282.23999,287.079987,280.899994,285.75,646500,285.75
"949",287.399994,288.440002,285.350006,286.920013,504300,286.920013
"950",287.160004,289,285.170013,286.540009,946300,286.540009
"951",289.279999,293.339996,285.779999,291.480011,1130100,291.480011
"952",288.529999,292.769989,287.130005,291.459991,683000,291.459991
"953",292.98999,292.98999,286,289.019989,976400,289.019989
"954",284.850006,286.380005,280.100006,280.630005,852900,280.630005
"955",282.429993,284.48999,279.51001,280.01001,843100,280.01001
"956",279.269989,280.049988,268.209991,268.769989,1207900,268.769989
"957",270.450012,271.980011,266.089996,267.119995,1155400,267.119995
"958",264.98999,271.040009,260.299988,268.910004,1848600,268.910004
"959",268.75,269.190002,262.5,266.799988,1280300,266.799988
"960",267.230011,267.230011,262.170013,265,1016200,265
"961",263.51001,264.179993,255.830002,256.76001,1241000,256.76001
"962",256.329987,258.700012,254.929993,255.300003,1105400,255.300003
"963",251.029999,253.210007,244.179993,244.259995,1647700,244.259995
"964",244.970001,247.940002,243.25,245.479996,1223300,245.479996
"965",247.259995,252.210007,243.729996,252.070007,1413500,252.070007
"966",253.639999,255.800003,248.259995,248.990005,1469500,248.990005
"967",250.520004,251.800003,243.570007,247.009995,1449800,247.009995
"968",253.199997,363.920013,251.75,355.630005,14591500,355.630005
"969",348,348,321.5,328.899994,5070300,328.899994
"970",328.899994,328.899994,328.899994,328.899994,600,328.899994
"971",230.820007,239.5,223.25,236.259995,9252600,236.259995
"972",241.240005,244.839996,234.559998,236.339996,3224100,236.339996
"973",239.800003,249.440002,238.080002,244.029999,2332100,244.029999
"974",244.710007,246.740005,240.710007,241.550003,1586800,241.550003
"975",243.649994,249.130005,241.889999,248.589996,1697600,248.589996
"976",250.289993,254.270004,247.059998,250.960007,1607200,250.960007
"977",251.179993,254.410004,247.910004,248.809998,1371600,248.809998
"978",248.809998,251.509995,240.770004,240.979996,1829100,240.979996
"979",241.419998,245.550003,240.5,244.009995,1222000,244.009995
"980",243.869995,246.479996,243,244.149994,1334800,244.149994
"981",245,245.720001,241.169998,243.380005,1251200,243.380005
"982",243.339996,244.860001,240.070007,242.509995,1605800,242.509995
"983",243.100006,244.470001,239.729996,241.75,1122400,241.75
"984",242,244.330002,241,243.779999,699200,243.779999
"985",243.460007,244.190002,239.559998,240.169998,2193500,240.169998
"986",241.229996,244.369995,240.509995,243.160004,1164200,243.160004
"987",246.889999,249.75,244.800003,246.919998,1317000,246.919998
"988",248.380005,249.210007,243.199997,244.089996,897100,244.089996
"989",244.860001,248.960007,244.100006,245.869995,961300,245.869995
"990",246.300003,248.050003,243.169998,243.679993,1082000,243.679993
"991",244.630005,246.880005,243.529999,246.429993,1228400,246.429993
"992",248,249.449997,242.839996,244.75,1364600,244.75
"993",247.449997,247.449997,242,242.979996,1276400,242.979996
"994",242.639999,245.990005,240.350006,241.429993,1140300,241.429993
"995",242.979996,250.880005,242.979996,245.25,1561000,245.25
"996",246.490005,249.779999,244.039993,248.729996,1231500,248.729996
"997",249.070007,251.229996,246.199997,248.190002,1154900,248.190002
"998",247.160004,251.610001,245.669998,250.240005,1279000,250.240005
"999",251.779999,254,248.5,249.619995,3455400,249.619995
"1000",246.75,249,242.589996,248.320007,1279800,248.320007
"1001",246.440002,249.380005,244.600006,247.869995,934600,247.869995
"1002",247,253.410004,247,251.199997,972300,251.199997
"1003",250.270004,251.199997,247.509995,248.889999,459500,248.889999
"1004",248.479996,249.110001,243.029999,244.149994,1234200,244.149994
"1005",245.360001,246.240005,242.539993,243.460007,1007000,243.460007
"1006",244.5,245.059998,242.360001,243.580002,750000,243.580002
"1007",243.470001,245.190002,241.100006,244.860001,978100,244.860001
