"","DGX.Open","DGX.High","DGX.Low","DGX.Close","DGX.Volume","DGX.Adjusted"
"453",102.739998,103.610001,101.650002,102.379997,1356300,96.144196
"454",103.389999,104.220001,102.449997,102.5,1161800,96.256905
"455",102.529999,103.120003,101.379997,101.540001,1433300,95.35537
"456",94.900002,97.410004,93.720001,95.220001,3438200,89.420311
"457",94.849998,95.080002,91.349998,91.459999,3261100,85.88932
"458",91.75,92.739998,91.400002,91.889999,1476200,86.293129
"459",91.449997,92.239998,90.540001,91.470001,2201100,85.89872
"460",93.300003,93.300003,91.010002,91.830002,1490500,86.236778
"461",92.160004,93.019997,91.139999,92.860001,1073900,87.204048
"462",93.269997,95.220001,92.940002,94.110001,1406900,88.377907
"463",94.57,95.029999,93.199997,93.599998,1381100,87.898972
"464",93.949997,94.550003,92.370003,93.379997,985100,87.692375
"465",93.68,94.730003,93.510002,94.050003,937800,88.321587
"466",93.760002,95.589996,93.68,95.480003,786900,89.664474
"467",96.32,97.989998,96.239998,97.550003,1647600,91.608398
"468",97.139999,98.239998,96.900002,97.800003,745100,91.843163
"469",97.620003,98.25,96.870003,97.330002,718700,91.401802
"470",97.459999,97.900002,95.980003,96.07,750000,90.218536
"471",96.25,96.709999,94.309998,95.040001,720200,89.251274
"472",95.550003,96.160004,94.199997,94.709999,948400,88.94136
"473",94.080002,95.970001,93.480003,95.720001,1124300,89.889854
"474",95.309998,96.75,95.220001,95.849998,697200,90.011932
"475",95.959999,96,93.779999,94.260002,662900,88.518784
"476",94.019997,95.379997,93.690002,94.639999,872400,88.875641
"477",94.870003,95.209999,93.190002,93.209999,978200,87.532722
"478",92.800003,94.610001,92.660004,94.059998,359100,88.330956
"479",94.889999,95.25,93.730003,94.830002,873400,89.05407
"480",94.989998,95.720001,93.870003,94.660004,708100,88.894417
"481",95.019997,97.300003,94.760002,96.93,1338700,91.026161
"482",92.949997,92.949997,87.400002,87.940002,4330300,82.583717
"483",87.389999,88.699997,85.559998,88.57,3534900,83.175339
"484",87.849998,90.900002,87.5,90.800003,2175900,85.269531
"485",90.900002,91.410004,89.519997,89.739998,2074300,84.274078
"486",88.370003,88.980003,86.5,88.830002,1983800,83.41951
"487",88.410004,89.419998,86.860001,87.559998,1474400,82.226868
"488",87.639999,87.910004,85.639999,87.459999,1389700,82.132942
"489",87.639999,89.07,87.389999,88.099998,1436300,82.733971
"490",88.830002,89.489998,88.25,88.279999,1332900,82.903
"491",88.519997,89.07,88.050003,88.339996,1306000,82.959351
"492",87.470001,88.199997,85.269997,85.480003,1831200,80.273552
"493",84.669998,85.919998,84.389999,85.360001,1728600,80.160866
"494",85.599998,86.57,83.160004,83.620003,1754600,78.526848
"495",83.760002,85.610001,82.93,84.080002,1778700,78.958839
"496",83.379997,84.550003,81.330002,82.059998,1633800,77.061859
"497",82.269997,84.489998,81.470001,81.699997,2041300,76.723793
"498",81.25,81.260002,79.650002,79.75,632900,74.892555
"499",79.75,82.349998,78.949997,82.279999,1100400,77.268463
"500",81.239998,82.5,79.949997,82.5,983300,77.475044
"501",82.940002,83,81.540001,82.010002,746200,77.0149
"502",82.330002,83.290001,82.059998,83.269997,910100,78.198158
"503",82.330002,82.870003,81.120003,82.169998,1578800,77.165169
"504",81.440002,81.779999,79.93,80.68,1339000,75.765915
"505",81.580002,83.129997,81.339996,82.709999,1549100,77.672272
"506",82.970001,83.809998,81.959999,82.639999,1735100,77.606522
"507",83.269997,84.230003,82.709999,84.230003,1308900,79.099686
"508",84.709999,85.550003,84.32,84.440002,1226000,79.296906
"509",83.949997,84.860001,83.93,84.730003,891800,79.569244
"510",84.25,85.129997,84.110001,85.029999,1098100,79.85096
"511",84.209999,84.510002,83.220001,83.480003,1324800,78.887085
"512",83.769997,85.059998,83.379997,85.029999,944300,80.351799
"513",84.949997,85.129997,84.199997,84.269997,1000400,79.633614
"514",84.25,85.190002,83.959999,85.099998,915000,80.417953
"515",85.730003,87.330002,85.68,87.040001,2144300,82.251228
"516",86.709999,86.709999,85.68,86.18,1103300,81.43853
"517",86.360001,87.029999,85.150002,86.309998,1099900,81.561371
"518",86.370003,86.629997,85.300003,85.599998,1024000,80.89045
"519",86.330002,86.519997,85.050003,85.410004,1199400,80.710892
"520",85.029999,86.129997,84.510002,85.489998,918900,80.786499
"521",85.82,86.269997,85.010002,86.150002,854200,81.410187
"522",86.260002,87.25,85.870003,86.919998,910200,82.137825
"523",85.339996,87.580002,85,87.349998,1159200,82.544167
"524",87.419998,87.75,86.470001,87.68,880100,82.85601
"525",87.690002,88.129997,87.160004,87.93,700100,83.092255
"526",88.18,88.699997,87.290001,87.489998,1169100,82.67646
"527",87.480003,88.220001,87.190002,87.660004,1053500,82.837097
"528",87.980003,89.739998,87.980003,89.739998,1587400,84.802666
"529",89.510002,89.720001,87.5,89.089996,1076900,84.188431
"530",88.970001,89.230003,88.199997,88.25,1640600,83.394653
"531",88.580002,89.830002,88.220001,89.260002,1057800,84.349075
"532",89.660004,90.150002,88.870003,89.879997,1375100,84.934959
"533",84.480003,86.519997,84.150002,85.5,3758200,80.795952
"534",86.040001,88.050003,85.209999,87.809998,2099500,82.978851
"535",87.809998,89.5,87.269997,88.050003,2597900,83.205658
"536",87.839996,89.440002,87.370003,88.940002,1621900,84.046692
"537",88.93,89.120003,87.349998,87.809998,1132100,82.978851
"538",87.860001,88.220001,87.260002,87.800003,956100,82.969406
"539",88.220001,88.540001,87.150002,87.190002,1114200,82.392967
"540",87.059998,87.339996,86.129997,86.940002,1589000,82.156708
"541",86.510002,86.550003,85.730003,86.050003,1748800,81.315689
"542",86.050003,86.989998,86.029999,86.550003,1224900,81.788177
"543",87.18,87.690002,86.029999,86.410004,978400,81.655891
"544",86.809998,86.82,85.010002,85.720001,1445500,81.00383
"545",85.879997,85.93,84.940002,85.099998,1421500,80.417953
"546",85.199997,85.199997,83.089996,83.339996,1442600,78.754776
"547",83.440002,83.959999,82.589996,83.230003,1609200,78.650833
"548",82.849998,84.400002,82.709999,84.370003,2034800,79.728119
"549",84.620003,85.519997,84.050003,85.440002,1487900,80.73925
"550",85.779999,87.309998,85.739998,86.809998,1159200,82.033867
"551",87.339996,89.029999,86.739998,88.309998,1568600,83.451332
"552",88.300003,88.440002,87.470001,87.900002,1646700,83.063896
"553",88.150002,89.449997,88.150002,88.449997,1554300,83.583641
"554",87.889999,88.720001,87.889999,88.699997,1128100,83.819893
"555",89.010002,90.57,88.93,89.410004,1935000,84.490829
"556",89.190002,89.769997,88.239998,88.629997,1260000,83.753746
"557",88.339996,89.93,88.339996,89.620003,690400,84.689278
"558",89.489998,90.440002,88.5,89.239998,1284800,84.33017
"559",89.160004,89.160004,87.589996,88.449997,1317700,83.583641
"560",88.709999,89.220001,88.239998,88.660004,674700,83.782089
"561",88.300003,88.959999,87.690002,88.510002,866200,83.640343
"562",88.639999,89.120003,88.059998,89.050003,640900,84.150635
"563",89.129997,90.150002,89.029999,89.919998,1357600,84.972763
"564",90.349998,90.849998,89.830002,90.139999,1094500,85.180664
"565",91.5,91.529999,89.709999,90.919998,1438200,85.91774
"566",91.300003,91.309998,90.040001,90.57,914100,85.587006
"567",90.5,91.029999,90.080002,91.019997,724300,86.012245
"568",90.510002,90.889999,90.019997,90.769997,1298200,86.278381
"569",90.580002,90.839996,89.599998,90.480003,744400,86.002747
"570",90.089996,90.529999,89.739998,89.949997,607400,85.498962
"571",90,90.589996,89.459999,90.370003,794300,85.898186
"572",90.739998,90.739998,89.449997,89.720001,1110400,85.28035
"573",89.730003,90.980003,89.660004,89.879997,944600,85.432426
"574",90.389999,91.050003,90.019997,90.989998,607900,86.487495
"575",91.419998,91.419998,88.889999,89.089996,2157400,84.681519
"576",89.199997,89.400002,84.669998,85.699997,1576800,81.459282
"577",85.779999,86.559998,84.32,85.75,1486500,81.506798
"578",85.449997,86.580002,84.940002,85.18,1209500,80.965004
"579",86.32,94.519997,86.32,93.080002,3584100,88.474075
"580",93.410004,95.540001,93.18,94.760002,2239200,90.070953
"581",94.739998,94.889999,93.230003,94.239998,1295200,89.576683
"582",94.400002,95.370003,94.059998,95.339996,1040900,90.622238
"583",95.32,96.449997,95.050003,96.199997,1166300,91.43969
"584",96.5,96.839996,94.800003,96.379997,1316200,91.610786
"585",96.690002,96.809998,95.589996,96.239998,1239800,91.477699
"586",96.290001,98.519997,96.290001,98.160004,1410100,93.302711
"587",98.18,99.089996,97.870003,98.790001,1019000,93.901535
"588",97.220001,98.75,97.029999,98.660004,795100,93.777977
"589",98.059998,98.68,96.949997,97.669998,961200,92.836952
"590",97.610001,99,96.510002,97.959999,1434200,93.11261
"591",97.07,98.980003,96.769997,98.739998,1553100,93.854012
"592",98.589996,99.309998,97.449997,99.169998,842900,94.262726
"593",97.790001,97.940002,96.620003,97.080002,906800,92.276146
"594",97.550003,98.389999,96.709999,96.75,786100,91.962494
"595",96.129997,97.690002,95.900002,97.379997,634500,92.56131
"596",97.360001,97.980003,96.25,96.389999,949100,91.6203
"597",95.580002,98.129997,95.489998,97.230003,1122000,92.418732
"598",96.769997,97.870003,96.610001,97.080002,794500,92.276146
"599",97.419998,98.230003,97.260002,97.769997,940100,92.932007
"600",97.580002,98.019997,97.040001,97.620003,1331200,92.789436
"601",97.360001,97.660004,96.489998,97.639999,1056800,92.808441
"602",97.650002,98.269997,96.68,98.040001,866300,93.188644
"603",97.709999,98.970001,96.93,97.099998,1755200,92.295151
"604",96.779999,97.220001,95.82,96.809998,1557300,92.019508
"605",96.949997,97.279999,95.5,96,681700,91.24958
"606",95.519997,96.099998,94.68,95.910004,691500,91.164047
"607",95.870003,98.050003,95.25,96.160004,960000,91.401688
"608",96.760002,97.739998,96.43,97.209999,699200,92.399712
"609",98.110001,98.110001,96.330002,97.75,701600,92.912994
"610",97.970001,99.32,97.550003,98.75,957100,93.863495
"611",99.18,99.809998,98.690002,99.339996,600500,94.424309
"612",99.620003,99.989998,99.209999,99.669998,781400,94.737968
"613",99.57,99.93,98.510002,98.919998,658700,94.025108
"614",98.589996,99.529999,98.360001,99.5,584500,94.576393
"615",99.529999,100.949997,99.190002,100.860001,1541900,95.869102
"616",100.839996,101.769997,100.760002,101.029999,727900,96.030701
"617",101.129997,102.300003,100.900002,101.940002,895800,96.895668
"618",102.5,102.5,100.339996,100.57,1002200,95.593452
"619",100.849998,102.169998,100.32,101.919998,679100,96.87664
"620",102.110001,102.209999,99.940002,100.339996,922400,95.374817
"621",100.459999,101.400002,100.080002,101.279999,1497800,96.268333
"622",101.360001,101.360001,100.18,100.900002,498200,95.907127
"623",100.889999,101.510002,99.959999,101.029999,590000,96.030701
"624",100.93,101.139999,99.699997,99.720001,529600,94.785515
"625",100.209999,100.629997,99.779999,100.529999,604900,95.555435
"626",100.5,101.809998,100.07,101.809998,960900,96.772087
"627",102.57,103.669998,101.860001,102.449997,880100,97.380424
"628",102.339996,103.25,101.389999,103.230003,511400,98.121834
"629",103.370003,104.190002,103.370003,103.970001,412200,98.825211
"630",103.269997,104.040001,102.519997,103.260002,568200,98.653229
"631",102.970001,102.980003,102.07,102.470001,667300,97.898483
"632",101.68,102.220001,101.07,102.010002,548500,97.459007
"633",102.459999,103.040001,102.139999,102.519997,427300,97.946243
"634",103.330002,104.199997,102.459999,103.5,810900,98.882538
"635",103.279999,103.620003,102.489998,102.980003,620900,98.38575
"636",100.400002,101.220001,99.75,101.120003,1186900,96.608711
"637",101.830002,102.139999,100.589996,101.470001,867500,96.943092
"638",101.32,101.470001,99.93,100.160004,1073400,95.691536
"639",100.160004,100.980003,99.660004,100.870003,894400,96.369873
"640",100.769997,100.980003,99.209999,99.279999,993400,94.850807
"641",99.68,100.099998,97.660004,98.080002,1536800,93.704323
"642",103.709999,104.900002,101.57,103.379997,2662300,98.767868
"643",103.800003,104.32,102.949997,103.360001,1453300,98.748772
"644",103.400002,103.580002,101.470001,102.220001,990100,97.659645
"645",102.360001,103.389999,101.010002,101.279999,1029400,96.761574
"646",101.07,102.550003,101,102.5,1062300,97.927155
"647",101.339996,103.720001,100.169998,103.650002,1126700,99.025833
"648",104.099998,104.099998,101.349998,102.080002,1058700,97.525887
"649",101.940002,102.669998,101.040001,101.25,815100,96.73291
"650",101.330002,101.489998,99.940002,100.339996,672100,95.863495
"651",99.339996,100,96.940002,97.849998,1102700,93.484596
"652",98.290001,99.059998,97.349998,98.919998,912400,94.506874
"653",98.260002,100.120003,97.400002,99.970001,981300,95.510017
"654",100.220001,101.580002,100.220001,101.230003,1015800,96.713821
"655",101.25,101.75,100.290001,100.739998,594500,96.245674
"656",100.57,101.190002,99.910004,100.290001,424600,95.815735
"657",99.82,102.190002,99.82,101.5,511800,96.971756
"658",100.5,101.150002,99.5,99.529999,866500,95.089645
"659",99.989998,100.410004,99.230003,99.889999,963600,95.433586
"660",100.559998,101.080002,100.300003,100.599998,897100,96.111908
"661",101.330002,102.400002,101.059998,102.080002,792400,97.525887
"662",102.339996,102.339996,101.400002,101.440002,734000,96.914436
"663",102.040001,103.290001,101.75,103.150002,883500,98.548141
"664",103.300003,103.599998,102.029999,102.620003,938800,98.041801
"665",102.57,103.669998,101.230003,101.599998,1758700,97.067291
"666",102.139999,102.260002,100.879997,101.309998,972600,96.79023
"667",101.889999,102.239998,100.459999,100.459999,806900,95.978157
"668",100.25,101.139999,100.110001,100.93,800300,96.427185
"669",101.860001,102.480003,101.110001,102.349998,898600,97.783852
"670",102.550003,103.580002,102.150002,102.370003,1413800,97.802948
"671",101.580002,102.410004,101.330002,102.279999,741100,97.716965
"672",102.949997,103.059998,102.07,102.730003,539400,98.146881
"673",103.690002,103.690002,102.230003,102.720001,703100,98.137337
"674",102.839996,104.400002,102.120003,104.209999,1542500,99.560867
"675",104.510002,105.230003,103.349998,105.010002,1412000,100.325165
"676",104.93,105.32,103.900002,104.550003,1164600,99.885681
"677",104.760002,105,102.790001,103.93,1012800,99.29335
"678",104.730003,105.32,103.959999,104.970001,1219200,100.286942
"679",105.330002,106,104.279999,104.400002,819800,99.742371
"680",103.739998,105.730003,103.739998,105.669998,484500,100.955711
"681",105.610001,106.559998,105.489998,106.25,800400,101.50985
"682",106.260002,106.419998,105.440002,106.220001,641800,101.481178
"683",106.540001,106.919998,105.510002,105.720001,411400,101.003487
"684",105.980003,107.970001,105.870003,107.419998,1234200,102.627647
"685",106.82,107.440002,106.580002,106.82,749700,102.054413
"686",107.300003,107.419998,105.849998,106.410004,785800,101.662712
"687",106.360001,106.449997,105.129997,105.660004,737700,100.946175
"688",106.209999,106.620003,105.360001,106.459999,811600,101.710487
"689",107,107,104.809998,105.489998,789200,100.783745
"690",105.620003,107.370003,105.5,107.029999,755400,102.255043
"691",107.43,107.730003,106.139999,106.32,702100,101.576721
"692",105.720001,105.919998,104.629997,105.339996,955600,100.640442
"693",104.32,104.389999,101.919998,103.459999,1122000,99.344147
"694",103.690002,104.75,103.419998,104.75,1105200,100.58284
"695",104.43,105.209999,104.139999,104.669998,1015300,100.506012
"696",104.150002,104.150002,101.940002,102.139999,626600,98.076653
"697",102.769997,103.580002,102.43,103.25,453800,99.142509
"698",103.370003,103.699997,102.660004,103,637700,98.902458
"699",103.889999,104.900002,103.480003,103.519997,488200,99.401772
"700",103.529999,104.25,103.150002,103.730003,388200,99.603416
"701",104.660004,105.339996,104.110001,104.809998,711700,100.640434
"702",105.029999,105.989998,104.589996,105.82,746400,101.610268
"703",105.889999,106.230003,104.610001,104.730003,1072500,100.563629
"704",104.830002,104.830002,102,102.660004,1649700,98.575974
"705",102.830002,103,102,102.279999,1469000,98.211098
"706",102.199997,102.269997,100.129997,100.75,2669600,96.741951
"707",101.190002,103.730003,100.809998,102.919998,1230300,98.82563
"708",102.489998,102.809998,99.57,100.290001,1180800,96.300255
"709",100.540001,101.190002,99.940002,100.629997,769900,96.626747
"710",101,101.970001,100.370003,100.389999,647000,96.396263
"711",100.339996,101.919998,100.150002,100.959999,1153800,96.943611
"712",100.980003,101.849998,100.610001,101.720001,510300,97.67337
"713",101.400002,101.830002,100.050003,101.25,796000,97.222069
"714",101.900002,102.620003,101.489998,101.589996,841300,97.548538
"715",102,102,100.720001,101.139999,856200,97.116447
"716",101.57,102.139999,100.760002,100.82,1004900,96.809174
"717",101,101.959999,100.739998,101.110001,754000,97.087631
"718",101.110001,101.629997,100.190002,101.610001,931400,97.567741
"719",101.639999,101.839996,101.059998,101.57,831300,97.529335
"720",101.080002,101.779999,100.580002,100.82,494300,96.809174
"721",100.809998,101.980003,100.599998,101.919998,727000,97.865417
"722",101.919998,102.57,101.540001,102.330002,617200,98.259109
"723",102.080002,102.800003,102.019997,102.800003,510200,98.710403
"724",103.040001,104.589996,102.43,104.220001,962500,100.073921
"725",104.129997,105.300003,103.849998,103.980003,805100,99.84346
"726",104,104.830002,103.769997,104.480003,771200,100.32357
"727",104.169998,104.879997,104.019997,104.879997,724200,100.707664
"728",104.669998,105.099998,104.25,104.849998,792200,100.678856
"729",105.160004,106.32,104.959999,105.910004,980000,101.696693
"730",105.919998,106.57,105.550003,106.529999,895300,102.292023
"731",106.690002,107.459999,106.279999,107.43,1302700,103.156204
"732",107.510002,108.300003,106.739998,107.129997,885600,102.868164
"733",106.849998,107.150002,106.400002,106.550003,403800,102.311234
"734",106.489998,107.279999,106.099998,106.5,822300,102.263229
"735",106.370003,106.470001,105.040001,105.610001,796200,101.408615
"736",105.57,106.779999,105.43,106.300003,754300,102.071167
"737",106.410004,106.449997,105.43,106.150002,637700,101.927132
"738",106.75,107.239998,106.290001,106.919998,629800,102.666512
"739",106.43,106.57,105.199997,105.230003,611700,101.043739
"740",105.230003,105.75,104.93,104.940002,496600,100.765274
"741",104.870003,105.370003,104.370003,104.730003,882700,100.563629
"742",104.629997,105.900002,104.550003,105.32,941300,101.130157
"743",104.769997,105.379997,104.559998,105.199997,653000,101.014931
"744",105.809998,106.470001,105.099998,106.18,904300,101.95594
"745",106.150002,107.169998,106.07,106.75,967500,102.503265
"746",107.010002,107.260002,106.5,107.209999,949800,102.944969
"747",107.949997,108.949997,107.769997,107.989998,1069100,103.693932
"748",108.540001,108.660004,106.959999,107.120003,1644600,102.858551
"749",106.699997,107.330002,106.540001,107.260002,711300,102.992989
"750",107.400002,107.760002,107.120003,107.220001,169500,102.954575
"751",107.309998,107.309998,106.050003,106.489998,430400,102.253609
"752",106.540001,106.849998,106.029999,106.849998,360400,102.599274
"753",106.800003,106.849998,106.18,106.349998,377500,102.119171
"754",106.050003,106.82,105.82,106.790001,466800,102.541672
"755",106.760002,106.82,104.970001,105.730003,1020900,101.523842
"756",104.269997,105.699997,104.089996,105.110001,679100,100.928513
"757",104.849998,105.739998,104.720001,105.68,505200,101.475822
"758",104.400002,104.809998,103.989998,104.470001,629400,100.313965
"759",104,105.410004,103.370003,104.900002,700900,100.72686
"760",105.519997,106.360001,104.910004,106.190002,652900,101.965546
"761",106.239998,106.93,105.720001,106.849998,671700,102.599274
"762",106.330002,107.010002,106.209999,106.559998,512500,102.830894
"763",106.480003,106.769997,105.110001,106.5,733500,102.773003
"764",106.419998,107.650002,106.160004,106.730003,666400,102.994957
"765",107.260002,107.809998,106.889999,107.110001,495600,103.361641
"766",106.93,107.099998,105.720001,107.059998,1329000,103.313393
"767",106.830002,107.669998,106.639999,107.339996,958400,103.583588
"768",107.779999,108.699997,107.360001,108.540001,684500,104.741608
"769",108.410004,108.43,107.120003,107.989998,650000,104.210846
"770",108.25,108.260002,106.510002,107.790001,764700,104.01786
"771",106.959999,109.650002,106.75,109.470001,1517000,105.639061
"772",109.629997,110.989998,108.940002,110.82,999900,106.941811
"773",110.699997,111.610001,110.260002,110.669998,1505300,106.797066
"774",112.730003,112.889999,109.559998,112,1454800,108.080521
"775",111.510002,112.290001,109.900002,110.669998,1060300,106.797066
"776",111.190002,111.93,110.050003,111.830002,731400,107.916473
"777",112.400002,113,111.169998,111.260002,1006700,107.366409
"778",111.730003,113,111.5,111.980003,1064700,108.061218
"779",112.589996,113,111.099998,111.690002,660700,107.781372
"780",111.839996,112.230003,111.290001,111.449997,471500,107.549759
"781",111.300003,111.650002,110.769997,111.620003,677600,107.713814
"782",112.089996,112.980003,111.550003,112.349998,840600,108.418259
"783",112.519997,112.919998,110.93,111.150002,1466500,107.260262
"784",110.830002,112.739998,110.620003,112.160004,953500,108.234924
"785",112.279999,112.849998,111.709999,112.849998,670800,108.900764
"786",112.690002,112.849998,111.489998,112.589996,903500,108.649872
"787",113,113.970001,112.709999,113.480003,840500,109.508728
"788",113.07,113.32,112.230003,112.839996,520500,108.891113
"789",112.839996,113.580002,112.209999,113.150002,970600,109.190277
"790",111.809998,113.110001,111.449997,112.339996,956500,108.408607
"791",112.730003,112.889999,109.970001,110.400002,913800,106.536514
"792",111.089996,111.809998,109.93,109.93,1092900,106.082962
"793",109.019997,113.25,108.760002,110.970001,2098300,107.086563
"794",109.279999,109.300003,103.620003,106.059998,2707500,102.348389
"795",106.980003,112.209999,106.489998,112.110001,1841300,108.186676
"796",112.290001,112.959999,107.419998,108.650002,1605000,104.847755
"797",110.379997,115.489998,110.379997,115.480003,2082500,111.438736
"798",118.300003,118.580002,114.110001,115.68,3936000,111.631737
"799",116.839996,116.839996,108.720001,112.019997,3035100,108.099815
"800",109.040001,112,107.309998,109.839996,3186600,105.996109
"801",113,113.220001,102.75,106.339996,3290800,102.618584
"802",104.589996,104.589996,97.019997,99.730003,3101100,96.239922
"803",93.650002,94,88.059998,90.410004,2801600,87.246063
"804",96.800003,102.550003,90.300003,96.769997,3270100,93.383492
"805",88.699997,91.07,83.260002,86.389999,3671800,83.366745
"806",88.620003,89.639999,80.120003,86.209999,3264400,83.193047
"807",81.800003,82.980003,74.669998,77.459999,2452400,74.749252
"808",76.830002,84.400002,73.470001,79.309998,2658600,76.534515
"809",81.040001,81.779999,73.470001,75.239998,2637200,72.606949
"810",74.059998,80.849998,73.209999,75.139999,2662300,72.510445
"811",78.209999,79.529999,74.779999,79.279999,2675500,76.505569
"812",78.230003,81.07,76.919998,79.019997,2430100,76.254662
"813",80.519997,91.489998,80.330002,88.970001,3309800,85.856461
"814",85.400002,87.459999,82.370003,83.080002,1889100,80.172585
"815",83.18,84.220001,80.769997,83.059998,1692700,80.153282
"816",81.440002,81.790001,79.07,80.300003,2474400,77.489868
"817",76.290001,79,74.110001,78.769997,3038200,76.013412
"818",77.410004,79.43,75.940002,77.449997,2238900,74.739601
"819",76.919998,77.43,73.019997,73.339996,1595700,70.773438
"820",75.790001,79.940002,74.589996,78.690002,1995700,76.520508
"821",83.32,84.510002,81.120003,83.410004,1748800,81.110359
"822",84,89,84,87.839996,1785600,85.418228
"823",89,93.139999,88.870003,89.769997,1953300,87.295021
"824",89.769997,89.980003,85.410004,86.43,1167500,84.047104
"825",87.5,90.519997,87.099998,90.099998,1342000,87.615921
"826",86.489998,89.519997,86.269997,89.050003,1404200,86.594887
"827",89.139999,91.5,88.089996,90.75,1619500,88.247993
"828",93,95.870003,92.730003,95.400002,2369900,92.769806
"829",94.199997,96.300003,93.5,95.029999,1585700,92.410004
"830",93,95.410004,92.550003,94.459999,2615400,91.855721
"831",100.040001,103.599998,95.519997,99.580002,3771100,96.834557
"832",100,102.75,98.900002,100.660004,3135400,97.884781
"833",101.790001,109.139999,100.519997,106.620003,3875000,103.680466
"834",109.43,116.769997,108.779999,116.019997,4460900,112.821297
"835",122.18,125,111.830002,111.910004,4820500,108.824631
"836",113.190002,114.959999,109.260002,113.550003,2191800,110.419395
"837",111.400002,112.739998,109.110001,110.110001,2395300,107.074242
"838",108.650002,109.349998,105.419998,108.809998,2181600,105.810081
"839",107.879997,108.900002,106.889999,107.279999,1426600,104.322258
"840",108.18,110.089996,107.699997,108.309998,1580800,105.323868
"841",108.849998,109.489998,106.440002,107.410004,1066100,104.448685
"842",108.410004,108.730003,106.400002,107.360001,1121200,104.400055
"843",108.870003,112.970001,107.279999,112.220001,1673600,109.126076
"844",110.970001,111.449997,108.879997,110.93,1504600,107.871635
"845",111.769997,112.639999,107.639999,107.82,1215600,104.847382
"846",108.580002,109.459999,105.370003,107.160004,1418200,104.205574
"847",106.43,110.769997,104.779999,110.470001,1774200,107.424309
"848",110.089996,112.230003,109.839996,111.080002,2406300,108.017502
"849",113.18,114.389999,108.93,109.040001,1761300,106.033737
"850",108.629997,111.419998,108.019997,110.220001,1411800,107.181213
"851",112.400002,117.93,112.199997,113.959999,1788200,110.818092
"852",113.870003,113.870003,112.019997,112.989998,898900,109.874825
"853",113.239998,113.239998,111.459999,112.830002,770400,109.719238
"854",115.300003,115.480003,112.300003,112.75,1176100,109.641464
"855",112.150002,116.150002,110.160004,115.540001,1681300,112.354538
"856",116.830002,119.839996,115.419998,118.07,1521800,114.814789
"857",118.779999,119.209999,115.43,118.279999,2183100,115.018982
"858",118.059998,119.470001,116.620003,118.440002,2088100,115.174576
"859",120.010002,123.389999,119.709999,122.610001,2221600,119.229607
"860",123.349998,123.870003,119.019997,119.5,1526200,116.205353
"861",118.610001,121.519997,118.150002,119.529999,994900,116.234535
"862",120.449997,120.650002,116.669998,117.099998,1527900,113.871513
"863",116.599998,119.220001,116.080002,116.800003,1529600,113.579796
"864",117.010002,117.449997,115.739998,116.739998,1657400,113.521446
"865",117.279999,117.279999,113.300003,114.309998,1478600,111.158447
"866",112.419998,112.559998,110.129997,110.93,1587500,107.871635
"867",113.199997,113.540001,108.019997,110.599998,1263000,107.550728
"868",109,112.849998,107.870003,112.779999,1161700,109.670631
"869",115.279999,115.449997,111.580002,113.870003,820200,110.730583
"870",114.839996,114.980003,112.940002,113.699997,1014600,110.565269
"871",112.809998,113.150002,110.410004,111.089996,825800,108.027214
"872",112.68,112.68,108.239998,108.269997,2434000,105.284973
"873",108.709999,109.980003,107.260002,109.910004,1118200,106.879753
"874",109.900002,110.410004,106.089996,106.959999,1578600,104.011078
"875",106.43,107.989998,103.459999,104.550003,1652200,101.667534
"876",104.389999,108.629997,103.260002,108.300003,1746400,105.314148
"877",108.129997,110.800003,107.529999,110.220001,1962700,107.181213
"878",110.660004,110.900002,108.879997,110.419998,1478300,107.375687
"879",110.459999,114.5,110.379997,113.959999,1152400,110.818092
"880",113.949997,114.970001,112.489998,114.050003,1159300,110.905609
"881",114.949997,116.860001,114.400002,116.040001,854200,112.840744
"882",117.089996,118.989998,117.089996,118.370003,1444600,115.106506
"883",117.150002,118.239998,116.220001,117.309998,955900,114.617981
"884",117.169998,118,116.269997,117.919998,958000,115.213989
"885",118,118.349998,115.209999,115.849998,1460000,113.19149
"886",116.019997,117.389999,115.910004,116.82,851400,114.139236
"887",119,123.300003,118.5,119.139999,2323600,116.405991
"888",121.120003,122.75,118.800003,122.709999,2193500,119.894058
"889",123.760002,124.199997,119.769997,122.239998,1748500,119.434853
"890",121.989998,125.32,121.129997,123.68,1576700,120.841812
"891",123.949997,126.879997,123.809998,125.110001,1913500,122.238991
"892",126.889999,127.599998,125.230003,126.900002,1275200,123.987915
"893",127.220001,129.059998,126.540001,128.610001,1116300,125.658676
"894",128.610001,129.820007,128.110001,129.759995,1259600,126.78228
"895",126.959999,131.809998,125.370003,127.599998,1924400,124.67186
"896",126.949997,126.949997,124,124.989998,1195500,122.12175
"897",124.839996,126.25,123.68,124.040001,1404900,121.19355
"898",124.199997,125.849998,123.199997,123.459999,1104500,120.626854
"899",124.739998,126.959999,124.260002,126.199997,1883200,123.303978
"900",125.080002,127.010002,124.410004,126.760002,894300,123.851128
"901",126.839996,127.360001,125,127.07,1132800,124.154015
"902",127.730003,130.699997,127.400002,130.009995,1336400,127.026543
"903",129.350006,129.570007,126.309998,128.100006,1159500,125.160385
"904",128.429993,128.710007,126.139999,127.059998,759200,124.144241
"905",127,127.169998,123.279999,124.510002,1197400,121.652763
