"","ICE.Open","ICE.High","ICE.Low","ICE.Close","ICE.Volume","ICE.Adjusted"
"687",93.139999,93.559998,92.080002,93.379997,1440000,91.148705
"688",93.629997,94.230003,93,94.169998,2138700,91.919838
"689",94.5,94.910004,92.059998,92.400002,2552700,90.192139
"690",92.730003,92.940002,91.93,92.269997,2087300,90.065239
"691",92.199997,92.800003,91.720001,92.330002,2361600,90.123802
"692",92,92.199997,90.220001,90.43,2064900,88.269203
"693",90.349998,91.360001,89.940002,91.349998,1720800,89.167213
"694",91.760002,94.07,91.529999,94,1608000,91.753899
"695",93.650002,94.769997,93.400002,94.360001,2304300,92.105301
"696",93.959999,94.290001,92.93,92.940002,1421300,90.719238
"697",93.660004,94.370003,93.389999,94.129997,1809200,91.880783
"698",93.75,95.279999,93.75,94.739998,2741600,92.476212
"699",95.559998,95.559998,93.809998,93.940002,2536100,91.695335
"700",94.110001,94.629997,93.160004,93.5,1467000,91.265846
"701",93.980003,94.169998,93.169998,93.300003,2127500,91.070625
"702",93.660004,93.870003,92.419998,93.599998,2043600,91.363449
"703",93.93,94.550003,93.790001,94.279999,1598500,92.027222
"704",94.43,94.809998,93.93,94.400002,2177500,92.144333
"705",94.540001,94.57,93.150002,93.330002,2259400,91.099899
"706",93.269997,94.339996,91.809998,91.870003,2511800,89.674805
"707",91.760002,93.269997,91.760002,92.93,1995500,90.709465
"708",92.82,93.940002,92.82,92.910004,1657400,90.689949
"709",92.830002,93.410004,91.93,91.959999,1407500,89.762634
"710",92.389999,92.389999,91.419998,91.599998,2520700,89.411255
"711",91.730003,92.760002,91.279999,91.349998,2130100,89.167213
"712",91.459999,93.25,91.360001,93.18,2372400,90.953499
"713",93.849998,95.139999,92.75,94.32,3281200,92.066254
"714",94.940002,95.279999,92.760002,92.93,2536900,90.709465
"715",93.209999,93.43,90.720001,91.169998,2807700,88.991524
"716",91.019997,91.309998,89.089996,89.410004,4368000,87.27359
"717",89.800003,91.209999,89.480003,91.110001,3407700,88.932961
"718",91.389999,91.43,90.370003,90.639999,2905400,88.474182
"719",90.900002,91.669998,90.379997,90.470001,2064300,88.308258
"720",90.620003,91.440002,90.019997,91.18,1718100,89.001282
"721",91.25,91.779999,91.209999,91.400002,1548000,89.216034
"722",91.519997,92.800003,91.349998,92.669998,1808200,90.455673
"723",92.690002,93.25,92.239998,93.169998,1919300,90.943726
"724",93.449997,93.5,92.550003,92.959999,2833600,90.738747
"725",93.32,93.599998,92.550003,92.82,3077900,90.602097
"726",92.849998,94.330002,92.510002,93.980003,2389700,91.734375
"727",94.019997,95.339996,93.93,94.480003,1502300,92.222435
"728",94.599998,94.870003,93.57,93.889999,1978400,91.64653
"729",93.870003,94.57,93.419998,93.75,1958400,91.509872
"730",93.970001,94.779999,93.830002,94.32,2144000,92.066254
"731",94.260002,94.739998,93.980003,94.470001,4586700,92.212669
"732",94.309998,94.470001,92.839996,93.43,2423500,91.197517
"733",93.139999,94.510002,93.139999,94.169998,1259200,91.919838
"734",94.160004,94.610001,92.970001,93.300003,2141200,91.070625
"735",92.989998,93.769997,92.849998,93.449997,2425700,91.217049
"736",93.360001,94.120003,93.089996,93.32,2260400,91.090149
"737",93.269997,93.839996,92.870003,93.650002,1544000,91.41227
"738",94.129997,94.459999,93.639999,93.800003,2170400,91.558678
"739",93.699997,93.699997,92.449997,92.879997,3062900,90.66066
"740",92.900002,93.040001,92.110001,92.330002,2317300,90.123802
"741",92.660004,93.239998,92.199997,92.309998,3048800,90.104286
"742",92.230003,92.360001,90.650002,90.720001,6006600,88.552277
"743",90.440002,92.07,90.010002,91.910004,2861800,89.986618
"744",92.43,92.529999,91.809998,92.269997,2883300,90.339073
"745",91.919998,92.779999,90.779999,92.599998,4126500,90.662178
"746",92.989998,92.989998,91.699997,91.860001,3521200,89.937668
"747",91.739998,93.57,91.610001,93.489998,2233400,91.533554
"748",93.839996,94.120003,92.720001,93.029999,4585600,91.083183
"749",93.230003,93.449997,92.139999,92.360001,2696000,90.4272
"750",92.400002,92.510002,91.959999,92.190002,731200,90.260765
"751",92.459999,93.050003,92.209999,92.870003,1212700,90.926529
"752",93.010002,93.220001,92.639999,93,1226400,91.053802
"753",93.080002,93.220001,92.279999,92.440002,2059600,90.505524
"754",92.400002,92.830002,91.709999,92.550003,2358100,90.613228
"755",92.839996,93.07,92.18,92.669998,3045300,90.730713
"756",92.099998,94.980003,91.949997,94.669998,2544500,92.68885
"757",94.699997,95.470001,94.019997,94.699997,2649700,92.718231
"758",94.080002,94.93,93.769997,94.43,2343900,92.45388
"759",94.660004,94.900002,93.480003,93.599998,3013700,91.641243
"760",93.620003,94.980003,93.620003,94.43,2268300,92.45388
"761",94.410004,94.800003,94.07,94.25,1510500,92.277649
"762",94.199997,95.07,94.029999,95.029999,2627700,93.041328
"763",95.050003,95.120003,93.510002,93.769997,3366100,91.807693
"764",94.059998,96.25,93.599998,95.769997,3015800,93.765831
"765",96.730003,96.989998,95.580002,96.269997,2686500,94.255371
"766",96.050003,97.050003,96.050003,96.769997,2468700,94.744911
"767",96.690002,97.449997,96.599998,96.760002,2263600,94.73513
"768",96.629997,97.099998,96.339996,96.43,1930400,94.412033
"769",96.150002,97.419998,96.010002,97.300003,2333000,95.263824
"770",97.300003,98.089996,96.860001,97.110001,1880200,95.077805
"771",96.309998,98.389999,95.639999,98.18,2343600,96.125397
"772",98.139999,99.099998,98.089996,98.940002,2034000,96.869507
"773",99.260002,99.800003,98.550003,98.910004,1762400,96.840134
"774",98.580002,100.18,98.449997,100.169998,1463800,98.073761
"775",99.860001,100.43,99.389999,99.739998,2067900,97.652756
"776",100.150002,100.43,99.519997,100.040001,1920000,97.94648
"777",100.760002,101.93,91.050003,92.589996,11043200,90.65239
"778",93.610001,94.019997,91.330002,92.879997,12768000,90.936317
"779",92.75,92.830002,86.830002,90.110001,17797700,88.224297
"780",93.900002,95.459999,92.120003,92.629997,12776900,90.691551
"781",92.540001,94.970001,92.529999,94.82,5715000,92.835724
"782",94.900002,95.150002,94.669998,94.760002,3827800,92.776985
"783",94.699997,94.989998,93.93,94.389999,4506100,92.414726
"784",94.610001,94.669998,93.889999,94.190002,5791300,92.21891
"785",94.5,96.900002,94.449997,96.860001,5111600,94.833031
"786",95.849998,96.599998,95.010002,96.199997,2656200,94.186836
"787",96.720001,96.949997,95.410004,95.419998,2520300,93.423164
"788",95.139999,95.690002,94.480003,95.209999,1880700,93.217567
"789",95.080002,95.199997,94.5,94.75,2047300,92.767181
"790",93.5,94.739998,93.059998,93.849998,2558900,91.886017
"791",94.029999,94.510002,91.57,91.970001,3063600,90.045357
"792",92.150002,94.5,91.769997,93.860001,3923900,91.895805
"793",93.080002,95.309998,91.800003,91.82,5272800,89.898514
"794",90.660004,92.639999,87.419998,89.220001,7199900,87.352913
"795",89.940002,93.400002,89.529999,93.400002,7056100,91.445435
"796",93.620003,96.220001,92.239998,94.940002,6139200,92.953201
"797",95.25,100.459999,94.860001,100.169998,5223500,98.073761
"798",98.209999,99.309998,96.769997,97.910004,3752300,95.861069
"799",95.129997,96.580002,92.18,94.040001,5964000,92.072044
"800",88.93,91.93,87.669998,88.620003,5790200,86.765472
"801",90.82,91.5,86.849998,90.550003,5243100,88.65509
"802",88.239998,89.309998,84.959999,86.199997,4539900,84.396103
"803",80.43,83.040001,75.459999,75.610001,6554300,74.027725
"804",79.769997,83.290001,76.779999,83.120003,7338700,81.380569
"805",75.029999,79.949997,72.82,74.129997,5791800,72.841599
"806",75.809998,78.879997,73.709999,76.790001,7108100,75.45536
"807",72.720001,73.580002,66.040001,70.080002,8145300,68.862
"808",70.029999,74.940002,64.110001,73.68,5503100,72.399414
"809",73.769997,74.099998,68.82,72.989998,8462600,71.721405
"810",72.239998,72.410004,63.509998,66.849998,6813600,65.68811
"811",70.300003,74.150002,69.889999,73.660004,5101200,72.379768
"812",73.489998,77.540001,72.510002,74.519997,4553200,73.224823
"813",75.410004,80.699997,75.410004,79.82,4670400,78.432693
"814",77.660004,84.349998,77.32,81.25,4639700,79.837852
"815",82.07,84.5,81.260002,83.809998,4768800,82.353348
"816",82.550003,82.959999,80.290001,80.75,3815600,79.346542
"817",77.379997,80.120003,77.379997,79.309998,3229100,77.931564
