"","DIS.Open","DIS.High","DIS.Low","DIS.Close","DIS.Volume","DIS.Adjusted"
"448",112.5,113.25,110.32,111.150002,10045400,108.962822
"449",111.970001,113.269997,111.230003,112.610001,5963900,110.394089
"450",111.93,114.620003,111.889999,113.440002,6628800,111.207756
"451",114.339996,116.370003,113.839996,116.190002,7619000,113.903641
"452",116.099998,117.220001,115.43,117.129997,7120600,114.825142
"453",116.75,117.129997,115.580002,116.18,6056300,113.893837
"454",117.419998,119.169998,117.220001,118.900002,10431000,116.560318
"455",119.050003,119.690002,117.720001,118.269997,8406400,115.942711
"456",116.949997,118.489998,115.410004,117.849998,8607400,115.530975
"457",117.059998,117.059998,111.25,111.610001,11630500,109.413765
"458",112.620003,114.690002,112.120003,114.160004,7406900,111.913597
"459",112.839996,114.139999,112.099998,113.190002,7984700,110.962677
"460",114.449997,114.940002,111.959999,113.040001,9234100,110.815628
"461",113.389999,114.889999,112.410004,114.760002,7365400,112.501785
"462",116.230003,116.519997,114.68,114.830002,9196700,112.570404
"463",115.199997,116.279999,114.900002,116.099998,6779900,113.815407
"464",116.830002,116.949997,114.370003,115.18,6377900,112.913521
"465",115.739998,116.220001,115.120003,115.449997,7920800,113.1782
"466",115.739998,116.839996,115.449997,116.709999,5036600,114.413414
"467",116.57,117.290001,115.160004,117.050003,8249800,114.746719
"468",117.449997,117.830002,115.209999,116,11074800,113.717384
"469",118.199997,120.199997,117.18,118,16878200,115.678024
"470",118,118.459999,116.599998,116.699997,9170600,114.403603
"471",117.110001,117.779999,116.18,116.849998,4650600,114.550652
"472",117.440002,118.220001,116.440002,117.120003,7109100,114.815346
"473",116.489998,117.43,115.699997,117.110001,7088700,114.805542
"474",116.529999,117.339996,115.989998,116.190002,7141900,113.903641
"475",116,117.830002,114.790001,115.419998,9714600,113.148788
"476",113.519997,114.589996,111.519997,111.870003,11194600,109.668655
"477",112.5,113.989998,112.300003,113.029999,7242500,110.805824
"478",112.239998,112.790001,111.739998,112.080002,3242300,109.874519
"479",113.18,113.18,111.919998,112.550003,7002400,110.335274
"480",113.610001,114.099998,112.410004,113.900002,7357500,111.658707
"481",114.32,116.300003,114.050003,116.099998,9039800,113.815407
"482",115.75,117.139999,115.209999,116.610001,10834700,114.315376
"483",116.839996,117.07,115.059998,115.489998,16857800,113.217415
"484",116.650002,116.919998,114.910004,115.739998,9273300,113.462486
"485",115.620003,116.290001,112.660004,112.870003,10806700,110.648979
"486",112.059998,114.339996,111.160004,114.330002,10546200,112.080246
"487",113.860001,113.989998,111.610001,111.980003,8305500,110.627998
"488",111.989998,112.290001,109.529999,111.860001,7337500,110.509438
"489",112.970001,113.720001,111.43,111.970001,6861800,110.618118
"490",113,113.980003,112.150002,112.209999,7723900,110.855217
"491",112.870003,113.599998,112.339996,113.389999,6661500,112.020966
"492",112.370003,113.919998,112.050003,112.199997,7601900,110.845337
"493",112.290001,112.889999,110.029999,110.620003,7731800,109.284416
"494",110.870003,111.080002,108.900002,109.449997,6682300,108.128532
"495",110,112.129997,108.949997,109.220001,9416900,107.901321
"496",108.75,109.209999,106.129997,107,9387300,105.708122
"497",106.470001,108.75,103.860001,104.220001,15530600,102.961693
"498",103.230003,103.900002,100.349998,100.349998,7133000,99.138412
"499",100.489998,105.849998,100.379997,105.830002,9422800,104.552254
"500",104.410004,106.550003,102.800003,106.519997,8201400,105.23391
"501",107.279999,108.519997,106.190002,107.300003,7620500,106.004501
"502",109.110001,109.669998,107.550003,109.650002,7241700,108.326126
"503",108.099998,109.139999,107.730003,108.970001,9723500,107.654343
"504",108.480003,108.650002,105.940002,106.330002,10594700,105.046211
"505",107.940002,110.75,107.25,109.610001,10122800,108.286606
"506",109.910004,111.400002,109.300003,110.559998,6714700,109.225136
"507",111.800003,112.559998,111.169998,111.419998,8730700,110.074753
"508",111.800003,112.800003,111.559998,112.669998,5931900,111.309662
"509",111.989998,112.910004,111.5,112.800003,6160100,111.438095
"510",112.18,112.919998,111.730003,112.650002,4819100,111.289909
"511",111.650002,112.699997,111.43,112.419998,6980600,111.062683
"512",112.300003,113.18,110.610001,111.760002,9800900,110.410652
"513",111.449997,112.010002,110.809998,110.910004,5899900,109.570915
"514",110.720001,111.260002,110.160004,111.010002,6392000,109.669708
"515",111.860001,111.93,110.830002,111.040001,8554700,109.699348
"516",110.620003,111.330002,109.75,110.599998,6986700,109.264656
"517",111.190002,111.839996,110,111.120003,6845600,109.778381
"518",111,111.110001,109.93,110.550003,6716800,109.215263
"519",111.470001,111.5,110.660004,111.089996,5706900,109.748734
"520",110.760002,110.989998,109.949997,110.809998,6178800,109.472115
"521",110.650002,110.93,110,110.900002,5253700,109.561035
"522",110.300003,110.580002,108.959999,110.129997,7853800,108.800331
"523",110.099998,111.540001,110.010002,111.519997,8351600,110.173546
"524",111.970001,112.050003,110.93,111.300003,6557700,109.956207
"525",111.410004,111.980003,110.68,111.800003,7037000,110.450172
"526",112.019997,112.739998,111.449997,112.660004,13619800,111.299789
"527",113.849998,113.919998,111.07,111.410004,14229000,110.06488
"528",111.050003,111.110001,109.809998,110.949997,8658100,109.61042
"529",110.459999,111.540001,110.059998,111.510002,6395500,110.163673
"530",111.769997,111.809998,109.25,109.440002,11086400,108.118668
"531",110.209999,110.830002,109.150002,109.199997,7610200,107.881554
"532",109.239998,110.480003,109.230003,110.199997,6919700,108.869476
"533",109.849998,111.5,109.540001,110.660004,6324300,109.323929
"534",111.400002,112.629997,111.029999,112.589996,8197300,111.230621
"535",112.910004,113.769997,112.830002,113.510002,8169600,112.139519
"536",113.599998,114.089996,113.290001,113.68,7081500,112.307465
"537",113.400002,114.540001,112.870003,114.290001,9480100,112.910103
"538",114.629997,115.769997,113.949997,115.25,8734700,113.858513
"539",115.620003,115.800003,113.459999,113.589996,9327700,112.218552
"540",113.650002,114.010002,112.849998,113.5,8956000,112.129639
"541",113.099998,113.510002,112.459999,112.779999,7249500,111.418335
"542",112.900002,113.43,112.75,112.839996,6716700,111.477608
"543",113.449997,114.440002,113.449997,114.010002,6996900,112.633484
"544",114.419998,114.419998,113.089996,114.330002,6015000,112.949623
"545",114.230003,114.540001,113.760002,114,5225100,112.623604
"546",114,115.050003,114,114.849998,7352800,113.463341
"547",114.849998,114.900002,113.470001,114.010002,6324000,112.633484
"548",113.459999,113.839996,112.900002,113.809998,6549100,112.435898
"549",114.040001,115,114.029999,114.75,6952700,113.364548
"550",114.720001,115.300003,114.040001,114.730003,9920300,113.344795
"551",114.839996,114.849998,113.720001,114.089996,17994500,112.712509
"552",114.120003,114.769997,113.93,114.480003,17409600,113.097816
"553",114.5,115.480003,113.68,114.959999,14932700,113.572014
"554",113.029999,114,112.459999,113.120003,21769800,111.754234
"555",112.949997,113.709999,109.800003,110,45384400,108.671898
"556",110.309998,110.879997,108.050003,109.989998,35588700,108.662018
"557",110.099998,110.150002,108.370003,108.660004,27438900,107.348083
"558",108.330002,109,107.510002,108.230003,24133800,106.923279
"559",108.489998,109.07,107.32,107.790001,18187500,106.488586
"560",108.400002,110.339996,108.269997,110.139999,16693100,108.810211
"561",110.449997,111.089996,109.730003,110.279999,10794800,108.948517
"562",110.599998,111.269997,110.239998,110.709999,11748900,109.373329
"563",111.559998,111.599998,110.389999,111.029999,16358800,109.689461
"564",111.589996,112.870003,111.379997,112.510002,10785100,111.151596
"565",113.150002,113.309998,111.919998,111.959999,9231800,110.608238
"566",112.699997,113.110001,112.209999,112.519997,10534900,111.161469
"567",113.239998,114.860001,113.029999,114.75,14378400,113.364548
"568",114.970001,115.129997,114.309998,115,10907900,113.611526
"569",115,115.830002,114.639999,114.959999,11054200,113.572014
"570",115.610001,117.160004,115.279999,116.860001,17340300,115.449074
"571",117.580002,118.029999,116.279999,117.160004,14091100,115.745461
"572",117.730003,117.860001,116.32,116.599998,12784500,115.192215
"573",127.910004,130.899994,126.360001,130.059998,65253500,128.4897
"574",131.050003,132.699997,129.789993,132.039993,32773700,130.445786
"575",131.75,132.130005,129.559998,129.899994,14564300,128.331619
"576",129.809998,132.360001,129.279999,131.75,14253700,130.159302
"577",131.770004,132.869995,131.110001,132.449997,11890600,130.850845
"578",131.899994,132.199997,131.029999,131.679993,10197500,130.090134
"579",133.389999,134.240005,132.649994,133.360001,12159300,131.749863
"580",133.110001,135.75,132.720001,135.100006,11449500,133.468857
"581",135.360001,138.880005,134.839996,137.240005,16382500,135.583008
"582",138.699997,140.039993,137.509995,139.919998,14167600,138.230667
"583",142.190002,142.369995,137.610001,139.300003,25746100,137.618149
"584",139.119995,139.389999,136.029999,136.970001,15253100,135.316269
"585",137.490005,138.169998,136.240005,136.380005,8906700,134.733398
"586",135.380005,135.690002,132.380005,134.139999,16580400,132.520447
"587",135.220001,135.309998,133.779999,134.330002,8874400,132.708145
"588",132.539993,135.330002,132.300003,135,9955600,133.370056
"589",135.350006,135.970001,132.759995,133.440002,10972700,131.828888
"590",133.5,135.699997,133.309998,134.990005,15423500,133.360184
"591",135.029999,136.479996,132.839996,133.589996,15297100,131.977081
"592",133.009995,134.320007,131.229996,134.039993,9858500,132.421646
"593",131.5,132.660004,130.550003,131.339996,11389900,129.754242
"594",133.520004,134.660004,132.050003,133.199997,12001700,131.591782
"595",132.550003,135.210007,132.039993,134.679993,9734100,133.053909
"596",135.289993,136.399994,134.809998,135.5,9689400,133.864014
"597",134.259995,135.979996,134.029999,135.039993,8964200,133.409576
"598",134.25,134.399994,133.25,133.910004,8009000,132.293228
"599",134.570007,134.570007,133.110001,134.089996,7050300,132.471039
"600",133.820007,134.169998,133.389999,133.850006,5093700,132.233948
"601",132.710007,133.550003,131.949997,132.729996,6743300,131.127472
"602",133.100006,133.289993,132.220001,132.789993,4570100,131.186722
"603",133.210007,134.039993,132.589996,132.619995,8938400,131.018784
"604",131.960007,132.149994,130.779999,131.570007,7749600,129.981491
"605",131.880005,132.679993,131.339996,132.199997,5274000,130.603851
"606",130.960007,132.929993,130.779999,132.039993,7420700,130.445786
"607",132.020004,132.949997,131.490005,132.470001,7901400,130.870621
"608",133.449997,134.880005,132.919998,134.820007,8247500,133.192245
"609",135.410004,136,134.940002,135.940002,6842800,134.298721
"610",136.509995,137.440002,135.729996,137.210007,6027300,135.553391
"611",137.600006,138.759995,137.330002,138.039993,7026300,136.373352
"612",138.880005,138.880005,136.070007,137.070007,8479500,135.41507
"613",137.589996,137.75,134.940002,135.080002,6352200,133.449097
"614",135.089996,136.279999,134.820007,135.720001,5537000,134.081375
"615",137.949997,141.850006,137.610001,141.740005,17939500,140.028687
"616",142.050003,142.949997,140.529999,141.649994,11125200,139.939774
"617",140.809998,141.479996,139.110001,140.970001,8542700,139.267975
"618",141.990005,143.509995,138.970001,139.240005,11231400,137.558868
"619",139.509995,141.070007,138.580002,140.919998,6877100,139.218582
"620",141.979996,142.229996,139.910004,142.020004,8485800,140.305298
"621",141.949997,142,140,140.229996,14150000,138.536896
"622",140.119995,140.470001,137.800003,139.220001,10497400,137.539108
"623",139.020004,140.410004,138.669998,139.940002,14675400,138.250412
"624",140.360001,140.740005,139.509995,140.399994,8842100,138.704849
"625",141,141.740005,138.919998,139.300003,6466300,137.618149
"626",139.410004,140.210007,138.610001,139.639999,20078800,137.954025
"627",140.449997,141.949997,139.220001,141.649994,8972400,139.939774
"628",141.399994,142.860001,141.270004,142.529999,7554100,140.809143
"629",142.699997,143,142,142.979996,4150900,141.253708
"630",141.419998,142.889999,140.699997,142.449997,5596000,141.601624
"631",142.179993,142.229996,140.970001,141.020004,4993900,140.180145
"632",140.059998,141.720001,139.75,141.610001,7396300,140.766632
"633",142.399994,144.25,142.009995,143.539993,9533700,142.685135
"634",144.009995,145.339996,143.539993,143.559998,10471100,142.705017
"635",144.149994,145.429993,144,144.880005,8510000,144.017166
"636",145.130005,145.360001,143.970001,145.059998,5289200,144.196075
"637",144.75,144.990005,143.809998,144.300003,5854700,143.440613
"638",144.600006,144.679993,142.369995,142.570007,5296400,141.720917
"639",142.460007,142.460007,140.169998,141.630005,8031700,140.786514
"640",142.240005,142.240005,139.740005,139.850006,6109900,139.01712
"641",141.25,141.440002,140.009995,140.839996,7706400,140.001205
"642",141.649994,142.539993,140.270004,141.259995,7514500,140.418716
"643",141.399994,141.589996,140.399994,141.289993,5896600,140.448532
"644",141.399994,143.229996,141.039993,143.210007,7294400,142.357101
"645",143.740005,145.190002,143.050003,144.649994,8139400,143.788513
"646",145.589996,147.149994,145.169998,146.389999,11674100,145.518158
"647",145.759995,146.800003,144.610001,144.929993,6563100,144.066849
"648",144.990005,145,142.339996,143.009995,9710700,142.158295
"649",143.339996,144.529999,141.259995,141.850006,8911700,141.005203
"650",140.990005,142.220001,139.940002,141.710007,6539100,140.866043
"651",139.139999,140.229996,137.029999,138.300003,10669700,137.476349
"652",140.410004,141.949997,138.369995,141.869995,18818900,141.02507
"653",134.929993,135.869995,132.259995,134.860001,29084500,134.056839
"654",137.899994,138,136.009995,137.889999,14054800,137.068787
"655",137.100006,139.240005,136.759995,138.520004,8811900,137.695038
"656",137.309998,137.570007,135.229996,135.75,7918900,134.941528
"657",135,137.919998,135,137.009995,8145400,136.194016
"658",135.059998,135.149994,132.679993,132.850006,11797700,132.058807
"659",133.5,134.279999,132.470001,133.410004,7590100,132.615463
"660",134.020004,135.5,133.830002,135.199997,6353800,134.394806
"661",136.789993,137.619995,134.279999,135.289993,11741800,134.484268
"662",133.330002,136.039993,133.259995,135.130005,8628000,134.325226
"663",134.610001,136.059998,134.050003,135.759995,6325000,134.951462
"664",136.199997,136.669998,134.690002,136.080002,6967100,135.269562
"665",135.509995,136.440002,131.020004,131.669998,10190900,130.885834
"666",134.190002,134.639999,132.550003,134.610001,8093800,133.808319
"667",135.770004,135.990005,134.190002,134.490005,6013600,133.689041
"668",134.059998,136.729996,133.520004,136.550003,5950500,135.736771
"669",138.119995,138.679993,137.419998,137.839996,6532700,137.019073
"670",138.289993,138.5,136.759995,137.259995,5622200,136.442535
"671",136.369995,136.419998,135.059998,136.309998,5997400,135.498199
"672",136.740005,138.199997,136.389999,137.889999,4285400,137.068787
"673",138.919998,139.270004,138.320007,138.839996,5143500,138.013123
"674",139.130005,139.809998,138.25,139.550003,4090000,138.718903
"675",139.580002,140.080002,138.479996,138.830002,5458700,138.003189
"676",138.119995,138.440002,134.580002,135.789993,10974600,134.981293
"677",135.559998,136.240005,134.929993,136.190002,7896400,135.378906
"678",136.839996,138.669998,136.539993,137.5,7333900,136.681107
"679",137.850006,138.220001,137.110001,138.020004,5209100,137.198013
"680",136.289993,137.240005,135.300003,135.800003,6329300,134.991241
"681",135.800003,136.729996,135.669998,136.309998,4726500,135.498199
"682",136.410004,137.070007,135.720001,136.800003,6857900,135.985275
"683",137,137.360001,133,133.300003,12216100,132.506119
"684",133.029999,133.229996,131.610001,132.270004,25231600,131.482254
"685",131.990005,132.889999,131.889999,132.460007,6096100,131.671127
"686",134.009995,134.149994,131.5,131.970001,11904000,131.184036
"687",131.789993,133.419998,131.220001,133.089996,6523000,132.297363
"688",133.139999,133.300003,129.059998,131.270004,11615100,130.48822
"689",130.100006,131,128.919998,129.960007,8401300,129.18602
"690",130.350006,130.860001,129.820007,130.320007,5532500,129.543869
"691",130.800003,131.779999,129.509995,129.550003,5978500,128.778458
"692",128.509995,129.220001,127.57,129.139999,8296100,128.370895
"693",128.600006,129.429993,127.540001,128.149994,8498700,127.386787
"694",128.690002,130.440002,128.610001,130.270004,6732900,129.494171
"695",130.270004,131.570007,129.039993,130.899994,5784100,130.120407
"696",129.899994,130.039993,128.369995,128.470001,6526000,127.704887
"697",129.100006,129.850006,128.059998,129.330002,5004600,128.559769
"698",129.220001,130.139999,128.880005,129.339996,4512000,128.569702
"699",130.300003,130.990005,129.839996,130.020004,6559000,129.245667
"700",130.130005,130.300003,129.479996,129.699997,3710300,128.927551
"701",130.009995,130.889999,129.399994,129.759995,5914700,128.987198
"702",129.759995,131.830002,129.699997,130.860001,7610800,130.080658
"703",132.529999,133.440002,130.509995,132.369995,8005100,131.58165
"704",132.369995,133.160004,130.889999,130.889999,8694000,130.110474
"705",131.440002,131.729996,130.020004,130.259995,6257100,129.484222
"706",133.149994,133.679993,132.100006,132.399994,9291600,131.611481
"707",132.449997,132.679993,130.759995,131.130005,5970800,130.349045
"708",131.520004,131.699997,129.630005,130.259995,5746300,129.484222
"709",130.5,131.759995,130.029999,130.899994,6696000,130.120407
"710",131.449997,132.080002,130.139999,130.529999,8940300,129.752625
"711",130.5,130.770004,129.440002,129.479996,9305100,128.708862
"712",129.690002,130.309998,129.149994,129.600006,10880000,128.828171
"713",129.529999,130.149994,128.75,129.919998,9628300,129.146255
"714",130.990005,132.800003,130.509995,132.75,8507600,131.959396
"715",134.119995,134.139999,132.470001,132.919998,7631800,132.128387
"716",132.770004,132.770004,130.889999,131.449997,7404500,130.66713
"717",131.600006,131.660004,130.660004,131.270004,9132500,130.48822
"718",132.350006,133.699997,131.75,132.960007,18047600,132.168152
"719",140.220001,140.25,136.740005,137.960007,24175900,137.138382
"720",137.5,138.559998,136.210007,136.740005,10138400,135.925644
"721",138.029999,139.339996,136.740005,138.580002,17284000,137.754684
"722",138.580002,149.919998,136.839996,148.720001,45725400,147.83429
"723",148,150.630005,146.279999,147.149994,28393600,146.273636
"724",147.139999,147.199997,144.210007,144.669998,13733400,143.808411
"725",144.75,149.039993,143.690002,147.649994,15353100,146.77066
"726",148.179993,149.479996,146.800003,148.380005,11504300,147.496323
"727",148.089996,148.990005,146.029999,146.929993,9448400,146.054947
"728",147.160004,147.470001,146.259995,146.899994,6241400,146.025116
"729",147.210007,149.440002,146.679993,148.289993,9639400,147.406845
"730",148.800003,150.210007,147.699997,149.690002,11316800,148.798508
"731",151.75,153.410004,150.610001,151.639999,24949900,150.736893
"732",152.300003,152.570007,151.149994,151.479996,6155400,150.57785
"733",151.479996,152.470001,151.009995,151.580002,6284900,150.677261
"734",152.940002,152.970001,149.100006,150.619995,10351000,149.722961
"735",147.740005,149.110001,146.869995,148.580002,9273800,147.695129
"736",149.300003,149.330002,148.179993,148.279999,7684800,147.396912
"737",148.690002,148.830002,147.100006,147.440002,7363300,146.561905
"738",148.399994,148.610001,147.179993,147.660004,7084900,146.780609
"739",147.960007,148.509995,145.399994,146.210007,11515000,145.339249
"740",145.259995,146.850006,145.050003,146.100006,7084100,145.229889
"741",147.389999,147.889999,146.759995,147.589996,8253700,146.711014
"742",147.919998,148.929993,147.25,147.759995,7748300,146.880005
"743",147.429993,147.800003,146.309998,146.380005,9350100,146.380005
"744",147.589996,148.649994,146.550003,148.460007,9134400,148.460007
"745",148.100006,148.460007,147.619995,147.729996,8776100,147.729996
"746",147.770004,147.949997,146.190002,146.259995,9467800,146.259995
"747",146.179993,146.800003,145.320007,146.149994,10243900,146.149994
"748",147.149994,147.880005,145.770004,146.880005,12629900,146.880005
"749",145.910004,146.330002,144.330002,144.679993,9314000,144.679993
"750",144.580002,145.429993,144.449997,145.289993,3508500,145.289993
"751",145.399994,145.860001,145.169998,145.699997,4422000,145.699997
"752",146.050003,146.509995,145.449997,145.75,5495300,145.75
"753",145.75,145.869995,143.399994,143.770004,6602800,143.770004
"754",143.669998,144.770004,143.259995,144.630005,5662900,144.630005
"755",145.289993,148.199997,145.100006,148.199997,9502100,148.199997
"756",146.399994,147.899994,146.050003,146.5,7320200,146.5
"757",145.539993,146.029999,144.309998,145.649994,8262500,145.649994
"758",145.990005,146.869995,145.419998,145.699997,6906500,145.699997
"759",145.490005,146.130005,144.820007,145.399994,6984200,145.399994
"760",146.470001,146.630005,144.610001,144.830002,6664200,144.830002
"761",145.300003,145.5,144.259995,144.619995,5152500,144.619995
"762",144.75,144.75,143.360001,143.880005,9921300,143.880005
"763",143.410004,146.720001,142.289993,145.199997,14839100,145.199997
"764",145.710007,145.710007,143.929993,144.320007,6818200,144.320007
"765",145.089996,145.429993,144.440002,145.119995,6948400,145.119995
"766",145.539993,145.639999,144.009995,144.330002,10355300,144.330002
"767",144.240005,144.589996,143.009995,143.559998,9250200,143.559998
"768",144.449997,144.789993,143.539993,144.009995,7550000,144.009995
"769",143.600006,143.610001,140.649994,142.199997,11082000,142.199997
"770",141.399994,142.25,139.199997,140.080002,13076300,140.080002
"771",135.860001,137.729996,135,135.899994,12831800,135.899994
"772",136.5,138.929993,135.860001,138.369995,10390000,138.369995
"773",138.600006,138.679993,135.789993,136.059998,9382700,136.059998
"774",135.089996,137.850006,134.830002,137.809998,11847300,137.809998
"775",138.399994,138.669998,137.059998,138.309998,12379100,138.309998
"776",139.789993,141.820007,139.75,141.320007,12639900,141.320007
"777",145.490005,145.589996,143.25,144.729996,23519700,144.729996
"778",146.600006,147.300003,138.570007,141.369995,27824100,141.369995
"779",141.919998,143.949997,141.220001,142.699997,9504600,142.699997
"780",141.889999,141.990005,140.119995,141.020004,10948900,141.020004
"781",141.029999,142.589996,140.460007,142.589996,8162100,142.589996
"782",142.850006,142.990005,140.460007,141.009995,10790100,141.009995
"783",141.339996,142.220001,140.869995,141.850006,8168200,141.850006
"784",141.169998,141.899994,140.820007,140.899994,7543100,140.899994
"785",141.100006,141.279999,139.130005,139.539993,9110500,139.539993
"786",139.020004,139.660004,138.100006,139.139999,8214900,139.139999
"787",139.630005,141.869995,139.229996,141.300003,7080900,141.300003
"788",141.630005,141.630005,138.850006,140.369995,5981700,140.369995
"789",139.860001,139.880005,138.580002,138.970001,7725800,138.970001
"790",132.899994,134.440002,131.210007,133.009995,19336500,133.009995
"791",133.75,133.940002,127.980003,128.190002,21032500,128.190002
"792",126.120003,128.369995,122.129997,123.360001,31195900,123.360001
"793",119.809998,122.900002,117.919998,118.040001,30827500,118.040001
"794",114.510002,118.309998,113.209999,117.650002,35389900,117.650002
"795",119.129997,119.980003,116.029999,119.980003,21775900,119.980003
"796",121.150002,121.779999,115.150002,116.449997,19529700,116.449997
"797",118.959999,119.239998,115.480003,119.18,13842100,119.18
"798",116.860001,116.959999,112.110001,113.980003,22397200,113.980003
"799",110.760002,115.870003,110.32,115.269997,22899600,115.269997
"800",108.690002,110.43,104.279999,104.349998,26233600,104.349998
"801",108.099998,111.580002,102.43,111.459999,24083700,111.459999
"802",108.419998,108.900002,102.860001,105.510002,24771300,105.510002
"803",97.620003,100,91.639999,91.809998,40392900,91.809998
"804",100.779999,102.870003,92.25,102.519997,40960100,102.519997
"805",91.800003,98.279999,90,95.010002,35379500,95.010002
"806",95.800003,97.459999,91.150002,93.529999,27526200,93.529999
"807",87.589996,89.339996,79.07,88.800003,43592500,88.800003
"808",88,97.400002,85.110001,94.93,30866800,94.93
"809",95.989998,96.989998,85.839996,85.980003,31957800,85.980003
"810",84.489998,87.279999,81.089996,85.760002,32246600,85.760002
"811",92.330002,99.169998,91.800003,98.120003,32538100,98.120003
"812",100.660004,105.919998,95.510002,100.730003,28533000,100.730003
"813",100.830002,107.730003,100.800003,105.360001,24520300,105.360001
"814",100.449997,101.489998,95.540001,96.400002,30591500,96.400002
"815",96,100.459999,92.099998,99.800003,23119200,99.800003
"816",100.220001,103.160004,96.160004,96.599998,21563200,96.599998
"817",93.5,97.400002,92.559998,94.919998,18303900,94.919998
"818",94.199997,97.260002,94.199997,96.970001,13936500,96.970001
"819",96.309998,96.919998,92.709999,93.879997,14814600,93.879997
"820",97.260002,100.190002,94.519997,99.580002,20407400,99.580002
"821",104.860001,105.889999,100.25,101.239998,22899600,101.239998
"822",100.529999,102.349998,98.650002,101.07,22562500,101.07
"823",107.919998,107.989998,103.529999,104.5,31453600,104.5
"824",104.709999,104.870003,99.610001,103.5,17306000,103.5
"825",105.5,107.639999,103.900002,106.029999,19866900,106.029999
"826",104.389999,104.879997,102.699997,103.370003,14157600,103.370003
"827",103.529999,103.720001,100.889999,102.019997,18029300,102.019997
"828",106.209999,106.790001,104.349998,106.629997,17926900,106.629997
"829",103.580002,104.860001,102,102.260002,17021000,102.260002
"830",100.010002,101.510002,99.129997,100.540001,16101400,100.540001
"831",101.800003,102.629997,100.889999,100.989998,11463800,100.989998
"832",100.650002,102.529999,99.459999,101,17132200,101
"833",101.779999,101.919998,99.519997,101.190002,13614100,101.190002
"834",102,106.519997,101.610001,106.059998,15518300,106.059998
"835",108.790001,110.059998,105.980003,106.209999,16503700,106.209999
"836",109.940002,112.699997,108.559998,112.25,20139800,112.25
"837",109.440002,110.309998,106.860001,108.150002,18638700,108.150002
"838",106.360001,106.910004,104.470001,105.5,13209100,105.5
"839",102.010002,103.830002,100.550003,103.18,19514800,103.18
"840",101.510002,105.18,100.900002,101.059998,30169800,101.059998
"841",101.480003,105.269997,98.860001,100.879997,51992400,100.879997
"842",101.849998,105.610001,101.830002,105.57,20868800,105.57
"843",109.050003,109.18,106.629997,109.160004,24079700,109.160004
"844",108.400002,108.809998,106.410004,107.769997,20555900,107.769997
"845",109.059998,109.440002,104.489998,104.559998,17049700,104.559998
"846",104.5,104.540001,101.599998,102.919998,21085800,102.919998
"847",101.980003,105.919998,99.660004,105.910004,22002200,105.910004
"848",104.980003,109.379997,104.269997,109.050003,29766000,109.050003
"849",114.470001,119.779999,114.470001,116.849998,40044600,116.849998
"850",115.099998,116.470001,113.419998,114.370003,20332600,114.370003
"851",116.419998,120.870003,116.040001,119.919998,25749900,119.919998
"852",119.339996,120.300003,116.5,117.830002,17578300,117.830002
"853",117.5,118.57,116.830002,118.019997,9288200,118.019997
"854",121.050003,122.510002,120.43,120.949997,16466400,120.949997
"855",123.68,123.779999,119.709999,121.529999,19345400,121.529999
"856",121.599998,121.980003,116,116.75,18606000,116.75
"857",116.190002,117.75,114.120003,117.300003,17745100,117.300003
"858",117.260002,119.650002,116.93,118.769997,10538300,118.769997
"859",119,119.849998,117.830002,118.75,10753100,118.75
"860",119.989998,122.449997,119.32,122.18,12584300,122.18
"861",121.949997,124.5,121.849998,123.690002,14195100,123.690002
"862",126.309998,127.82,124.279999,124.82,16581600,124.82
"863",125.099998,127.440002,123.940002,127.279999,13858100,127.279999
"864",125.629997,125.790001,123.510002,123.889999,10882800,123.889999
"865",124.019997,124.099998,120.93,122.18,11497100,122.18
"866",117.599998,118,112.25,112.639999,26078800,112.639999
"867",115.169998,117,112.889999,115.489998,18361900,115.489998
"868",112.080002,118.120003,111.709999,117.080002,14156400,117.080002
"869",121.239998,121.5,116.050003,118.440002,12951200,118.440002
"870",118.639999,119.230003,117.139999,117.650002,8921600,117.650002
"871",116.879997,118.529999,115.93,118.370003,9577300,118.370003
"872",119.980003,120.120003,114.349998,114.349998,23496300,114.349998
"873",114.190002,116.190002,113.110001,115.919998,12868000,115.919998
"874",116.959999,117.449997,115.970001,116.589996,10187600,116.589996
"875",115.849998,116,110.029999,112.07,22252500,112.07
"876",108.989998,111.510002,108.5,111.360001,17240400,111.360001
"877",110.949997,111.199997,108.019997,109.099998,15270900,109.099998
"878",109,111.57,108.099998,111.519997,12584300,111.519997
"879",111.5,112.050003,109.93,111.510002,10565900,111.510002
"880",112.82,115.599998,112.290001,113.010002,11930900,113.010002
"881",115,115.099998,112,112.18,10312000,112.18
"882",113.830002,114.529999,112.900002,114.43,11933400,114.43
"883",113.629997,115.080002,112.610001,113.629997,10836500,113.629997
"884",113.480003,117.129997,112.809998,116.660004,13629500,116.660004
"885",116.510002,117.849998,115.379997,116.809998,13582900,116.809998
"886",116.830002,119.440002,116.209999,119.339996,14207900,119.339996
"887",119.940002,120.129997,115.889999,116.220001,15620200,116.220001
"888",115.230003,119.080002,114.540001,118.660004,12425100,118.660004
"889",121.629997,122.089996,119.699997,120.900002,15314200,120.900002
"890",117.720001,119.989998,117.599998,119.43,10210100,119.43
"891",118.900002,119.559998,117.059998,118.650002,9843500,118.650002
"892",118.050003,118.489998,116.82,117.790001,8947900,117.790001
