"","FDX.Open","FDX.High","FDX.Low","FDX.Close","FDX.Volume","FDX.Adjusted"
"895",165.410004,167.389999,164.649994,165.990005,1387200,163.847702
"896",164.690002,166.880005,164.190002,165.039993,1545900,162.909943
"897",165,170.720001,163.860001,170.639999,2926400,168.437683
"898",169.419998,170.330002,166.710007,166.929993,2374500,164.775558
"899",167.100006,171.369995,167.009995,169.550003,4623800,167.36174
"900",174.149994,174.5,169.860001,172.710007,5407300,170.480988
"901",172,172.710007,167.990005,168.399994,2488000,166.226578
"902",169.550003,170.589996,168.529999,169.220001,1503400,167.036011
"903",169.220001,171.479996,169.199997,170.660004,1264000,168.457428
"904",171.850006,172.419998,170.240005,171.699997,1309000,169.483994
"905",172,173.479996,171.320007,172.240005,1364900,170.017059
"906",172.470001,183.880005,172.470001,183.529999,6311100,181.161316
"907",188.160004,200.460007,187.339996,199.979996,10815100,197.399017
"908",199.990005,203.589996,195.139999,196.449997,5998200,193.914581
"909",200,206.240005,199.020004,201.960007,6238400,199.353485
"910",200.679993,204.789993,199.610001,203.860001,3663800,201.228928
"911",202.070007,209.639999,201.860001,208.600006,4633000,205.907761
"912",210,211.559998,206.039993,206.639999,2662000,203.973053
"913",206.369995,208.429993,204.179993,206.970001,3040400,204.298782
"914",206.839996,210.940002,206.839996,207.880005,2218000,205.197052
"915",206.229996,209.199997,205.059998,208.820007,1532800,206.124924
"916",209.160004,212.940002,208.5,210.490005,2034100,207.773361
"917",212.960007,217.949997,211.990005,217.399994,3393700,214.594177
"918",219.169998,219.580002,213.220001,214.309998,2160200,211.544037
"919",215.729996,217.119995,214.080002,215.770004,1518200,212.985214
"920",216.100006,218.880005,215.080002,218.210007,2014900,215.393738
"921",218.229996,223.660004,218.009995,221.899994,2996100,219.036102
"922",221.800003,224.199997,219.800003,219.839996,1839300,217.002701
"923",219.990005,226.550003,219.139999,225.460007,1901800,222.55014
"924",227.119995,229,223.070007,227.910004,1680700,224.968552
"925",228.130005,231.580002,218.589996,220.970001,4003800,218.741974
"926",222.460007,228.240005,217.399994,226.119995,2879800,223.840042
"927",223.789993,225.75,219.720001,221.050003,2121100,218.821152
"928",226,228.850006,224.119995,225.75,3222700,223.47377
"929",229.490005,229.490005,222.889999,224.440002,2443300,222.176971
"930",226.440002,233.669998,225.470001,232.789993,4865200,230.44278
"931",240.990005,241,232.570007,236.339996,6583700,233.957001
"932",234.990005,239.850006,230.509995,236.669998,9847300,234.283661
"933",253.029999,256.179993,246.300003,250.300003,17073300,247.77623
"934",242.630005,249.800003,242.110001,244.080002,4254300,241.618958
"935",242.970001,248.199997,241.949997,242.779999,4348700,240.332047
"936",237.949997,239.190002,230.270004,238.740005,4109500,236.332809
"937",239.509995,243.779999,235.630005,243.419998,2651700,240.965607
"938",244.990005,250.509995,241.039993,241.419998,3083000,238.985764
"939",244.009995,247.199997,239.5,244.220001,3048300,241.757538
"940",241.679993,251.899994,241.470001,250.169998,3212400,247.647537
"941",255.270004,259.950012,254.080002,254.440002,3309800,251.874481
"942",254.990005,258.200012,249.119995,253.5,2195400,250.94397
"943",253.470001,257.51001,249.5,251.520004,2506000,248.983948
"944",255.259995,257.790009,252.880005,254.080002,2862300,251.518112
"945",250.550003,258.549988,250,255.199997,3015300,252.626816
"946",258.799988,260.959991,257.730011,259.209991,2427800,256.596375
"947",260.119995,264.980011,258.179993,259.269989,3152200,256.655792
"948",263.850006,270.660004,263.5,268.26001,2986500,265.555145
"949",269.730011,272.519989,266.350006,271.059998,1993000,268.326904
"950",274.399994,275,269.540009,271.549988,2172000,268.81192
"951",272.26001,274.209991,271.320007,273.5,2063600,270.74231
"952",272.320007,275.23999,271.850006,272.73999,1657100,269.989929
"953",274.75,278.959991,273.769989,276.23999,2079400,273.454651
"954",273.089996,282.140015,271.75,282.109985,2254700,279.265472
"955",284,287.160004,282,283.869995,2990300,281.007721
"956",284.809998,291.220001,279.559998,281.970001,3453100,279.126923
"957",284,292.690002,283.109985,287.399994,3924900,284.502167
"958",289.160004,293.299988,282.26001,282.279999,3219200,279.433777
"959",283.579987,285.640015,274.019989,275.950012,2962900,273.167633
"960",278.290009,283.869995,276.859985,283.559998,2498300,280.700867
"961",279.98999,280.5,273.399994,277.619995,2321400,274.82074
"962",279.940002,280.350006,274.390015,274.410004,1912300,271.643158
"963",262.730011,266.920013,258,259.98999,4039200,257.36853
"964",260.209991,269.73999,260.059998,267.019989,2680700,264.327637
"965",264.600006,265.98999,255.559998,259.470001,2706900,256.85376
"966",262.700012,267.48999,259.01001,266.980011,2042900,264.288025
"967",271.950012,276.920013,268.119995,274.480011,2630800,271.712433
"968",276.709991,278.799988,268.529999,269.100006,2810600,266.386658
"969",273,282.269989,273,279.070007,2234600,276.256165
"970",278.519989,284.299988,277.119995,279.769989,1894800,276.949097
"971",274.23999,274.5,256.350006,263.880005,5907200,261.21933
"972",264.380005,268.769989,258,267.269989,2874000,264.575134
"973",271.170013,271.309998,266,267.809998,1937700,265.10965
"974",269.230011,270.890015,263.98999,267.160004,1924000,264.466248
"975",267.98999,273.720001,267.98999,271.910004,1593700,269.168335
"976",273.519989,280.880005,270.420013,279.829987,2474800,277.008453
"977",281.869995,286.200012,276.899994,285.049988,2816700,282.175842
"978",285.700012,289.76001,282.48999,282.5,2874800,279.651581
"979",283.769989,285,276.880005,279.850006,2375000,277.02832
"980",280.970001,281.660004,276.690002,276.690002,1885500,273.900146
"981",280.209991,286.399994,280.200012,286.350006,2431600,283.462738
"982",289.589996,296.079987,285.299988,291.679993,3711400,288.738983
"983",291.809998,292.779999,286.559998,288.299988,2299600,285.393066
"984",290.799988,291.200012,285.350006,287.410004,1248000,284.512054
"985",287.98999,290.899994,280.540009,286.579987,3189000,283.690399
"986",293.559998,297.660004,287.600006,287.76001,3051100,284.858551
"987",287.220001,293.839996,285.029999,291.720001,2518000,288.778625
"988",291.720001,296.339996,289.779999,292.700012,1955800,289.748749
"989",294.359985,298.980011,293.119995,294.880005,1847700,291.906738
"990",296.899994,297.040009,293.200012,297.040009,1483400,294.044952
"991",298,303.649994,297.720001,301.450012,2889100,298.410492
"992",303.5,305.660004,293.459991,295.320007,2644900,292.342285
"993",291.26001,294.380005,288.609985,290.899994,2961000,287.966888
"994",289.779999,291.880005,286.190002,289.470001,2354500,287.193024
"995",296,296.350006,285.410004,285.540009,2933900,283.293915
"996",286.01001,289.459991,283.109985,285.73999,3018100,283.49234
"997",287.380005,290.850006,286.609985,288.809998,2611800,286.538177
"998",289.410004,293.899994,286.220001,292.26001,6006900,289.96106
"999",283.5,284.519989,274.959991,275.570007,15457100,273.402374
"1000",271.660004,273.5,268.51001,271.940002,4989500,269.800934
"1001",272.5,273.339996,268.279999,273.279999,3553600,271.130371
"1002",273.640015,276.640015,270.619995,270.709991,2350800,268.580566
"1003",271.359985,272.029999,267.190002,268.820007,1649400,266.705444
"1004",269.839996,270.100006,261.809998,262.940002,3633100,260.871674
"1005",263.950012,265.450012,259.670013,261.559998,2676600,259.502563
"1006",262.200012,262.679993,258.359985,259.980011,2694100,257.934967
"1007",259.600006,260.459991,257.51001,259.619995,2607800,257.577789
