"","VRTX.Open","VRTX.High","VRTX.Low","VRTX.Close","VRTX.Volume","VRTX.Adjusted"
"894",293.559998,293.559998,286.459991,291.230011,846200,291.230011
"895",291.329987,291.98999,283.320007,284.459991,1310200,284.459991
"896",281.779999,282.640015,276.5,278.48999,1837800,278.48999
"897",280.839996,285.570007,277.679993,284.209991,1485100,284.209991
"898",283.829987,284.589996,278.140015,278.519989,1098400,278.519989
"899",280.279999,281.589996,278.089996,278.720001,1091200,278.720001
"900",275.079987,282.279999,274.660004,279.399994,1538400,279.399994
"901",278.880005,283,268.25,272,2983400,272
"902",274.200012,280.589996,274,279.519989,1716300,279.519989
"903",279.230011,280.570007,274.029999,275.709991,1288400,275.709991
"904",275.410004,275.75,271.160004,273.230011,1329800,273.230011
"905",269.299988,273.880005,268.579987,273.339996,1141900,273.339996
"906",273.480011,277.200012,269.950012,272.98999,1006000,272.98999
"907",271.579987,272.290009,265.089996,268.730011,1186700,268.730011
"908",266,267.98999,261.299988,261.859985,1370100,261.859985
"909",263.079987,271.350006,262.869995,270.850006,1262600,270.850006
"910",270.059998,272.730011,266.869995,267.149994,979200,267.149994
"911",268.290009,269.950012,265.799988,267.290009,1008300,267.290009
"912",267.899994,274.170013,267.839996,273.839996,985000,273.839996
"913",275,275,269.26001,271.309998,887100,271.309998
"914",270.850006,273.98999,269.529999,270.070007,996500,270.070007
"915",270.670013,272.089996,268.600006,271.429993,1117700,271.429993
"916",271.730011,273.109985,267.98999,271.279999,1064100,271.279999
"917",269.899994,271.940002,263.470001,267.429993,1037300,267.429993
"918",268.170013,273.320007,266.230011,272.350006,1316200,272.350006
"919",272.859985,272.859985,268.820007,271.290009,857500,271.290009
"920",272.950012,275.630005,269.720001,274.339996,961000,274.339996
"921",272.940002,275.26001,268.100006,269.959991,813500,269.959991
"922",270.350006,279.73999,270,279.119995,1310900,279.119995
"923",277.869995,279.959991,271.769989,275.48999,1252800,275.48999
"924",275.640015,283.450012,273.720001,281.890015,1352400,281.890015
"925",281.859985,281.859985,265.25,267.420013,1619600,267.420013
"926",267.839996,269.910004,263.01001,266.5,1514800,266.5
"927",261.779999,264.839996,258,258.609985,1264600,258.609985
"928",261.109985,264.359985,259.040009,263.040009,1829100,263.040009
"929",262.950012,263.579987,253.970001,255.649994,1231700,255.649994
"930",257.839996,262.079987,255.770004,257.959991,1169700,257.959991
"931",261.23999,268.399994,260.869995,264.799988,1200500,264.799988
"932",266.769989,267.880005,264.23999,266.850006,1217100,266.850006
"933",271,273.549988,267.309998,267.549988,1387500,267.549988
"934",258.980011,273.23999,258.820007,271.459991,1763600,271.459991
"935",273.299988,273.589996,257.420013,265.390015,2179500,265.390015
"936",264.140015,264.940002,259.269989,264,1150500,264
"937",263.660004,268,260.380005,267.579987,817500,267.579987
"938",267.869995,270.079987,262.75,263.820007,864300,263.820007
"939",262.140015,263.899994,257.5,263.130005,1422500,263.130005
"940",264.100006,268.910004,260.519989,268.179993,1345800,268.179993
"941",269.899994,270.579987,264.230011,267.730011,1103300,267.730011
"942",267.820007,271.679993,266.380005,270.309998,891700,270.309998
"943",271.329987,274.660004,269.459991,272.119995,1382800,272.119995
"944",272.899994,275.399994,270.649994,273.51001,932500,273.51001
"945",269.339996,272.790009,260.130005,260.799988,1339100,260.799988
"946",262.859985,269.070007,261.700012,268.980011,1302900,268.980011
"947",269.890015,270.5,260.26001,260.980011,1022800,260.980011
"948",263.179993,266.5,262.100006,265.820007,764200,265.820007
"949",267.160004,268.920013,264.910004,268.529999,777700,268.529999
"950",268.869995,270.079987,266.23999,269.950012,877700,269.950012
"951",273.140015,277.329987,269.579987,274.600006,1331200,274.600006
"952",275.880005,280.98999,274.480011,276.089996,1087900,276.089996
"953",275.190002,275.75,269.790009,271.459991,1026800,271.459991
"954",227.550003,232.460007,213.169998,215.279999,17493000,215.279999
"955",217.789993,225,217.190002,218.080002,5956100,218.080002
"956",219.080002,225.970001,217.25,220.509995,3789600,220.509995
"957",222,222.619995,214.479996,214.539993,2924300,214.539993
"958",215.889999,217.929993,209.160004,211.380005,2775700,211.380005
"959",210.369995,214.740005,208.229996,210.080002,2380500,210.080002
"960",212.190002,213.509995,209.070007,211.580002,1715600,211.580002
"961",209.75,210.539993,204.850006,207.149994,2087500,207.149994
"962",208.350006,213.580002,206.789993,212.190002,2756100,212.190002
"963",212,214.240005,208.25,208.339996,2221200,208.339996
"964",209.009995,210.380005,205,207.009995,1930800,207.009995
"965",205.929993,211.639999,203.509995,208.360001,2829400,208.360001
"966",211.139999,211.449997,202.570007,207.419998,1877700,207.419998
"967",208.919998,214.880005,208,211.139999,1892000,211.139999
"968",218.270004,223.770004,214.220001,215.089996,3778600,215.089996
"969",220.080002,220.919998,216.220001,219.479996,2347200,219.479996
"970",219.119995,221.720001,216.360001,220.279999,1707900,220.279999
"971",224.410004,229.080002,221.5,222.850006,2478300,222.850006
"972",223.770004,224.740005,215.059998,215.350006,1917500,215.350006
"973",217.119995,218.800003,213.649994,216.720001,1647200,216.720001
"974",217.050003,221.320007,216.899994,218.309998,2143900,218.309998
"975",222.279999,227.270004,219.639999,225.520004,1695100,225.520004
"976",225.990005,227.360001,221.789993,224.270004,1706800,224.270004
"977",222.720001,223.429993,218.229996,222.960007,1750500,222.960007
"978",222.710007,223.770004,216.339996,216.350006,2500400,216.350006
"979",216.419998,218.139999,211.399994,211.970001,2604100,211.970001
"980",212.350006,217.229996,210.039993,215.210007,2239200,215.210007
"981",216.779999,218.289993,214.139999,217.869995,1851000,217.869995
"982",215.529999,219.470001,215.130005,216.5,2179600,216.5
"983",217.869995,220.539993,215.839996,218.100006,2033300,218.100006
"984",219.610001,226.720001,219.610001,226.710007,1052800,226.710007
"985",231,232.169998,224.300003,227.75,4585300,227.75
"986",227.470001,230.559998,226.020004,230.300003,1762000,230.300003
"987",230.300003,232.449997,226.320007,226.699997,1864200,226.699997
"988",226,229.050003,224.710007,226.869995,1291600,226.869995
"989",227.300003,230.210007,225.589996,228.320007,948900,228.320007
"990",231,231.419998,225.119995,227.059998,1219700,227.059998
"991",228.809998,230.199997,225.399994,229.830002,1329800,229.830002
"992",230,231,221.309998,224.380005,1992100,224.380005
"993",224.809998,224.889999,221.699997,224.039993,1462600,224.039993
"994",224.100006,224.559998,220.929993,224.169998,1476000,224.169998
"995",226.789993,233.470001,226.429993,228.130005,2220200,228.130005
"996",229.699997,230.600006,226,228.809998,1188800,228.809998
"997",229.660004,232.75,228.550003,232.110001,1708700,232.110001
"998",233,237.350006,232.320007,236.919998,1992800,236.919998
"999",238.539993,239.710007,234.470001,236.720001,2929300,236.720001
"1000",233.020004,235.580002,228.800003,234.550003,1567200,234.550003
"1001",235.009995,235.800003,232.350006,234.899994,1127800,234.899994
"1002",235.399994,238.570007,234.080002,235.839996,1012900,235.839996
"1003",237.169998,237.5,233.479996,234.460007,451700,234.460007
"1004",235.399994,236.479996,232.199997,232.470001,903200,232.470001
"1005",233.940002,236.559998,232.960007,233.490005,656600,233.490005
"1006",235,237.009995,232.070007,232.679993,819100,232.679993
"1007",232.350006,237.5,230.330002,236.339996,1161100,236.339996
