"","DPZ.Open","DPZ.High","DPZ.Low","DPZ.Close","DPZ.Volume","DPZ.Adjusted"
"913",410,413.730011,406.170013,411.450012,439300,407.128113
"914",413.450012,416.299988,408.019989,414.230011,612300,409.878876
"915",413.329987,419.660004,412.820007,418.329987,511100,413.935822
"916",419.940002,423.549988,416.730011,419.700012,368200,415.291443
"917",423.019989,424.720001,416.769989,418.98999,456000,414.588928
"918",418.230011,419.839996,411.059998,419.359985,379900,414.955017
"919",417.559998,419.720001,414.920013,418.089996,349500,413.698364
"920",418.089996,422.950012,416.299988,416.320007,370200,411.946991
"921",414.769989,419.369995,412.01001,415.980011,321800,411.610535
"922",418,418.279999,407.160004,408.959991,670700,404.664246
"923",408.440002,411.720001,405.649994,410.149994,502500,405.841736
"924",409.859985,413.179993,402.619995,403.600006,585400,399.360565
"925",403,403.309998,389.640015,397.5,802500,393.324615
"926",397.609985,401.200012,376.329987,381.809998,857900,377.799438
"927",381.570007,386.649994,376.109985,376.320007,683100,372.367157
"928",382.5,387.690002,380.480011,382.070007,594300,378.056702
"929",383.940002,395.179993,383.130005,388.970001,728300,384.884247
"930",401.390015,401.980011,392.940002,394.679993,720000,390.534271
"931",395.450012,397.589996,385.26001,388.519989,521900,385.200226
"932",389.73999,394.720001,387.390015,389.519989,444200,386.191681
"933",390.720001,394.01001,385.980011,385.980011,411400,382.681946
"934",386.720001,395.440002,385.829987,395.070007,524200,391.694275
"935",393.410004,398.049988,388.899994,397.589996,779800,394.192719
"936",395.440002,405.959991,392.079987,404.970001,655100,401.509644
"937",404.959991,414.920013,400.899994,413.75,560100,410.214691
"938",414.570007,421.149994,409.769989,413.540009,577600,410.00647
"939",413.25,417.549988,408.549988,413.299988,462200,409.768524
"940",414.600006,418.279999,410.380005,418.079987,346100,414.507599
"941",416.440002,423.109985,414.880005,421.540009,415800,417.93811
"942",422.200012,428.540009,420.649994,423.459991,390700,419.841644
"943",425,428,421.769989,425.279999,464800,421.646149
"944",427.109985,430.910004,424.529999,426.98999,528300,423.341522
"945",425.51001,435.140015,424.51001,433.779999,431700,430.073517
"946",433.660004,435.579987,423.98999,424.940002,1024200,421.309052
"947",426.549988,433.519989,425.369995,427.529999,646900,423.876892
"948",429.799988,433.450012,425.769989,431.049988,952600,427.366852
"949",405.899994,410.920013,394.899994,401.01001,3793100,397.583527
"950",403,404.549988,386.640015,390.950012,2517000,387.609467
"951",392,395.940002,388.019989,392.579987,1207400,389.225555
"952",393.619995,407.880005,392.730011,407.720001,1255300,404.236206
"953",408.410004,411.399994,402.570007,403.209991,871500,399.764709
"954",402.609985,405.630005,400.209991,401.839996,664500,398.406433
"955",401.720001,403.670013,396.399994,399.450012,530600,396.036896
"956",400.730011,400.730011,393.549988,394.890015,380300,391.515839
"957",394.570007,397.809998,391.769989,394.410004,487100,391.039917
"958",393.670013,393.709991,388.809998,389.950012,523400,386.618011
"959",390,393.459991,387.179993,391.73999,442200,388.3927
"960",390,394.540009,386.329987,394.100006,466400,390.732574
"961",393.079987,396.73999,389.549988,394.609985,500700,391.23819
"962",396.970001,398.709991,392.540009,397.029999,421800,393.637512
"963",394.850006,394.850006,383.640015,384,719000,380.718872
"964",385.649994,392.75,382.190002,386.720001,484700,383.415619
"965",385,386.76001,373.429993,378.320007,689700,375.087402
"966",377.790009,380.350006,370.570007,376.029999,601200,372.816986
"967",379.619995,386.350006,377.119995,383.23999,467200,379.965332
"968",386.720001,394.470001,384,392.519989,473500,389.166046
"969",393.839996,398.25,390.880005,396.220001,616300,392.834442
"970",394.01001,402.329987,390.51001,399.850006,477600,396.433441
"971",387.209991,389.5,369.220001,376.549988,1336800,373.332489
"972",375,386.920013,370.26001,381.670013,811200,378.408813
"973",383.76001,396.140015,383.040009,394.670013,647600,391.297699
"974",394.630005,401,386.850006,390.549988,608000,387.21286
"975",390.170013,393.790009,387.709991,389.600006,321300,386.270996
"976",384.290009,392.649994,383.01001,384.820007,669000,381.53183
"977",385.459991,391.309998,384.410004,384.470001,381400,381.184845
"978",385.660004,387.299988,382.309998,382.459991,382000,379.192017
"979",384.309998,387.679993,383.01001,385.040009,392600,381.749969
"980",386.869995,390.899994,384.5,389.559998,395600,386.231384
"981",391,393.98999,385.179993,387.209991,487400,383.901428
"982",387.359985,387.359985,379.519989,383.130005,662200,379.856323
"983",384.779999,385.410004,380.910004,383.440002,369600,380.163666
"984",387,392.48999,385.019989,390.470001,283100,387.133575
"985",388.579987,393.079987,386.100006,392.570007,948800,389.215607
"986",391,393.269989,386.899994,391.75,605600,388.402649
"987",393,394.309998,386.769989,387.829987,442100,384.516113
"988",387.950012,391.480011,383.079987,383.380005,393600,380.104187
"989",383.450012,385.869995,382.549988,382.98999,390800,379.717468
"990",383.380005,392.040009,382.420013,384.549988,594700,381.26413
"991",386.079987,389.209991,383.820007,386.690002,360700,383.385834
"992",387.329987,390,384.109985,384.970001,391100,381.680573
"993",382.869995,386.690002,379.420013,386.049988,424300,382.751343
"994",386.920013,387.119995,381.970001,383.369995,350300,380.094238
"995",382,387.579987,381.51001,383.230011,512300,380.730103
"996",384.51001,389.049988,383.279999,384.679993,505900,382.170624
"997",386.399994,387.76001,381.700012,382.519989,515000,380.024689
"998",385.720001,395.690002,384.470001,395.160004,804700,392.582245
"999",396.98999,398.109985,392.5,396.709991,997100,394.122131
"1000",392.679993,398.470001,389.399994,397.179993,527800,394.589081
"1001",396.369995,398.720001,392.709991,398.720001,438500,396.119019
"1002",398,404.570007,396.179993,403.75,566900,401.116211
"1003",402.519989,404.559998,395.660004,396.730011,184300,394.141998
"1004",400.109985,403.619995,396.540009,400.179993,587600,397.569489
"1005",399.040009,400,382.429993,384.359985,929400,381.852692
"1006",385.700012,389.880005,383.619995,384.619995,491900,382.110992
"1007",384.600006,385.399994,379.619995,383.459991,425700,380.958557
