"","FANG.Open","FANG.High","FANG.Low","FANG.Close","FANG.Volume","FANG.Adjusted"
"909",45.110001,45.759998,44.099998,44.57,1702400,43.148075
"910",44.450001,45,43.880001,44.580002,1508000,43.157753
"911",44.400002,45.810001,44.099998,45.509998,1775400,44.058086
"912",45.310001,45.799999,44.349998,45.080002,1712400,43.641804
"913",44.639999,45.330002,44.330002,44.490002,1604500,43.070633
"914",44.450001,44.779999,43.200001,43.299999,1057500,41.918591
"915",42.419998,42.810001,40.619999,40.630001,2567000,39.333775
"916",40.009998,40.380001,39.060001,39.209999,2582500,37.959076
"917",39.639999,40.889999,39.150002,40.049999,1722200,38.772282
"918",40.529999,41.259998,40.060001,41.060001,1653300,39.750057
"919",40.98,41.360001,39.330002,39.389999,1318800,38.133331
"920",39.740002,40.119999,39.16,39.77,1690400,38.501213
"921",39.959999,40.580002,39.619999,40.139999,1239000,38.859406
"922",40.16,40.200001,38.950001,38.959999,1819300,37.717052
"923",38.799999,39.169998,38.18,38.48,2169400,37.252365
"924",38.130001,38.240002,36.25,36.32,4058600,35.161274
"925",36.360001,36.93,35.48,35.77,3410700,34.628826
"926",36.23,36.439999,34.98,35.529999,2883800,34.396481
"927",34.700001,34.84,31.92,31.99,3869100,30.969419
"928",32.610001,32.610001,31.549999,32.189999,4372900,31.163033
"929",32.23,32.23,30.08,30.08,2852300,29.120352
"930",30.15,30.49,29.120001,29.620001,3425800,28.67503
"931",30.25,31.48,29.75,31.059999,3083900,30.069086
"932",31.190001,31.719999,30.360001,30.5,2517700,29.526953
"933",30.879999,33.880001,30.6,32.91,3570800,31.860065
"934",32.060001,33.82,31.809999,33.790001,3290200,32.711994
"935",33.490002,34,32.990002,33.77,4801000,32.692631
"936",32.549999,32.790001,31.030001,32.080002,2850900,31.056547
"937",32.369999,33.099998,30.940001,31.610001,2702700,30.601543
"938",31.610001,32.02,29.860001,29.9,2398000,28.946096
"939",29.870001,30.93,28.85,29.99,2031200,29.033224
"940",29.6,30.139999,28.84,29.9,3254500,28.946096
"941",30.809999,32.029999,30.66,31.49,2581200,30.485369
"942",31.07,31.309999,30.26,31.200001,2002600,30.204622
"943",31.32,31.77,29.99,30.120001,2935100,29.159079
"944",30.01,30.01,28.59,29.09,4321700,28.161938
"945",28.17,30.969999,28.049999,30.469999,3746800,29.497908
"946",31,31.280001,30.23,30.870001,2377900,29.885149
"947",31.629999,32.43,29.030001,29.209999,3605300,28.278109
"948",29.65,29.870001,28.92,29.469999,3222600,28.529814
"949",29.85,31.15,29.5,31.120001,2542400,30.127174
"950",31.5,31.860001,30.42,30.690001,2767900,29.71089
"951",30.34,31.52,29.57,31.200001,1891700,30.204622
"952",30.83,31.450001,30.379999,30.41,1866100,29.439825
"953",30.690001,32.389999,30.48,30.49,2691400,29.517275
"954",29.91,30.629999,29.209999,30.629999,2778900,29.652805
"955",30.52,30.59,29.200001,29.290001,2778000,28.355556
"956",29.68,29.690001,28.01,28.040001,4017700,27.145435
"957",28.389999,29.08,27.58,28.450001,2940000,27.542356
"958",28.209999,28.440001,27.51,27.709999,3020000,26.825962
"959",27.77,29.4,27.690001,29.17,3398000,28.239382
"960",29.299999,29.66,28.629999,29.030001,2758800,28.103853
"961",28.540001,28.74,27.24,27.530001,2738100,26.651707
"962",27.35,27.440001,26.450001,26.57,4581200,25.722332
"963",25.5,26.07,24.51,24.6,5808200,23.815182
"964",24,25.629999,23.629999,25.540001,4695000,24.725193
"965",25.389999,25.99,24.85,25.959999,3394700,25.131794
"966",26.450001,28.209999,25.43,27.709999,4311300,26.825962
"967",28.709999,29.469999,27.85,28.120001,4269200,27.222881
"968",28.040001,28.83,26.9,27.120001,3972000,26.254787
"969",27.299999,27.83,26.16,26.200001,3870000,25.364138
"970",26.08,26.35,24.57,24.74,4655900,23.950716
"971",28.25,33.599998,28.01,32.400002,10946900,31.366337
"972",33.439999,33.799999,31.5,33.73,5136900,33.03627
"973",34.099998,34.23,32.48,32.849998,4373600,32.174374
"974",31.799999,33.240002,31.139999,31.66,2862200,31.008844
"975",32.150002,34.200001,32.130001,33.599998,3066800,32.908939
"976",35.450001,36.310001,35.09,35.93,4228600,35.191025
"977",35.02,37.360001,34.700001,37.310001,3521400,36.542645
"978",37.75,39.849998,37.119999,37.740002,5090200,36.963799
"979",37.080002,39.650002,36.459999,39.439999,6155600,38.628834
"980",39.389999,40,38.599998,39.84,3236500,39.020607
"981",40.73,44.790001,40.599998,44.490002,5003500,43.57497
"982",46.529999,47.25,45,47.139999,5386400,46.170464
"983",46.310001,47.150002,44.189999,45.389999,4276800,44.456459
"984",44.610001,44.75,42.5,43.52,3677400,42.624916
"985",42.810001,43.290001,39.779999,39.959999,16587200,39.138134
"986",41.52,41.93,39.540001,39.849998,4307200,39.030396
"987",39.59,42.360001,39.299999,40.52,4252800,39.686619
"988",41.080002,42.580002,40.599998,41.91,3509900,41.048031
"989",43.099998,47.389999,43.099998,47.220001,6387500,46.248821
"990",46.389999,47.150002,45.139999,45.639999,3446900,44.701317
"991",45.009998,46.98,44.720001,46.139999,3125200,45.191032
"992",46.77,48.32,46.139999,47.330002,4312000,46.35656
"993",47.119999,51.18,47.119999,49.939999,4896100,48.912872
"994",50.07,50.290001,48.75,50.110001,2533300,49.07938
"995",51.310001,51.529999,46.91,46.950001,3596800,45.984375
"996",47.849998,48.630001,46.220001,48.16,2919900,47.169483
"997",48.450001,48.5,47.009998,47.650002,2818500,46.669979
"998",48.189999,48.27,46.57,47.389999,2430500,46.415325
"999",46.98,47.77,45.380001,45.84,6740600,44.897202
"1000",42.259998,45.240002,42,45.02,6601700,44.094067
"1001",45.029999,45.139999,43.709999,44.049999,3080500,43.144016
"1002",44.880001,48.389999,44.619999,47.799999,4810500,46.816891
"1003",47.77,48.439999,46.549999,48.25,1609100,47.257633
"1004",48.650002,48.759998,47.200001,47.630001,2515600,46.650391
"1005",47.900002,48.389999,46.189999,47,2121700,46.033344
"1006",46.869999,49.630001,46.740002,49.27,2914400,48.25666
"1007",49,49.619999,48.25,48.400002,2210900,47.404549
