"","PYPL.Open","PYPL.High","PYPL.Low","PYPL.Close","PYPL.Volume","PYPL.Adjusted"
"453",80.169998,80.440002,77.360001,77.480003,19748500,77.480003
"454",83.75,86.169998,82.919998,84.779999,34211900,84.779999
"455",84.860001,86.230003,83.570999,85.43,11254800,85.43
"456",83.199997,87.800003,82.989998,87.57,14753800,87.57
"457",87.040001,87.690002,83.010002,83.089996,14754600,83.089996
"458",84.239998,86.510002,83.559998,85.959999,9267600,85.959999
"459",83.220001,85.660004,82.18,83.370003,13969400,83.370003
"460",84.739998,85.239998,78.989998,81.150002,12918800,81.150002
"461",80.330002,81.959999,79.419998,80.900002,13100800,80.900002
"462",82.370003,85.349998,82.300003,84.190002,11191800,84.190002
"463",84.18,85.150002,83.57,85.040001,5952600,85.040001
"464",85.459999,86.103996,82.650002,83.510002,7014400,83.510002
"465",83.330002,84.25,82.25,84.050003,4622300,84.050003
"466",84.099998,85.309998,83.720001,84.690002,4662500,84.690002
"467",85.860001,88.489998,85.730003,88.230003,8672000,88.230003
"468",87.699997,89.059998,87.68,89.040001,7539000,89.040001
"469",88.449997,88.449997,85.550003,86.760002,9105900,86.760002
"470",86.169998,86.650002,83.300003,83.779999,6278200,83.779999
"471",84.120003,85.228996,83.160004,83.779999,4731300,83.779999
"472",84.980003,85.139999,83.07,84.050003,6678100,84.050003
"473",83.790001,87.089996,83.599998,86.739998,10001200,86.739998
"474",86,86.720001,84.830002,85.059998,7581000,85.059998
"475",84.769997,85.190002,79.900002,80.129997,11455300,80.129997
"476",77,79.080002,75.470001,77.760002,14202100,77.760002
"477",79.089996,79.889999,77.635002,79.120003,8522900,79.120003
"478",78.089996,79.709999,77.900002,77.949997,3066900,77.949997
"479",78.970001,80.980003,78.860001,80.860001,9292900,80.860001
"480",81,82,80.205002,81.970001,5335200,81.970001
"481",82.269997,86,81.949997,85.980003,9342000,85.980003
"482",85.370003,85.675003,83.790001,84.260002,6516600,84.260002
"483",84.389999,85.860001,83.660004,85.809998,11273300,85.809998
"484",87.290001,88.839996,87.190002,87.980003,10822500,87.980003
"485",87.239998,88.470001,84.019997,84.190002,8249900,84.190002
"486",81.82,85.860001,81.290001,85.82,10197700,85.82
"487",84.959999,85.989998,81.970001,82.769997,8419500,82.769997
"488",83.25,85.5,82.760002,84.93,9348200,84.93
"489",86.010002,86.900002,84.559998,85.510002,8159100,85.510002
"490",86.839996,88.459999,86.5,86.5,10306800,86.5
"491",87.730003,88.709999,86.410004,87.559998,8877300,87.559998
"492",86.379997,87.940002,85.419998,85.919998,6869100,85.919998
"493",85.690002,86.300003,83.350998,84.099998,8368100,84.099998
"494",84.699997,86.370003,84.620003,85.510002,9573000,85.510002
"495",85.629997,87.800003,82.93,84.029999,11258400,84.029999
"496",83.779999,84.870003,80.82,82.440002,12532900,82.440002
"497",82.809998,83.769997,77.690002,78.139999,17704900,78.139999
"498",77.480003,79.32,76.699997,77.059998,6800500,77.059998
"499",77.699997,82.800003,77.650002,82.800003,10994700,82.800003
"500",81.330002,84.360001,80.239998,84.309998,7849100,84.309998
"501",85,85.230003,82.339996,83.260002,6850400,83.260002
"502",84.239998,84.480003,82.550003,84.089996,7247700,84.089996
"503",82.379997,86.199997,82.239998,85.75,10146200,85.75
"504",84.360001,84.75,81.910004,82.089996,9650700,82.089996
"505",83.709999,86.910004,83.370003,86.269997,9234800,86.269997
"506",86.419998,87.550003,86.019997,86.93,11094100,86.93
"507",88.110001,88.894997,87.690002,88.699997,8307600,88.699997
"508",88.809998,90.315002,88.5,89.550003,9578300,89.550003
"509",89.099998,90.790001,87.917999,90.699997,7478100,90.699997
"510",90.110001,91.143997,90.099998,90.650002,7398200,90.650002
"511",89.959999,90.809998,89.550003,90.43,6084700,90.43
"512",90.639999,91.910004,90.190002,91.599998,10377900,91.599998
"513",91.720001,92.349998,90.209999,90.550003,8475000,90.550003
"514",90.25,90.870003,89.809998,90.400002,10254500,90.400002
"515",91.349998,91.440002,89.779999,91.120003,11958400,91.120003
"516",90.330002,90.970001,89.089996,89.940002,7890300,89.940002
"517",90.739998,91.169998,89.57,90.5,5595700,90.5
"518",90.669998,92.989998,90.550003,92.199997,9749100,92.199997
"519",93.050003,94.580002,92.690002,94.279999,11664300,94.279999
"520",93.300003,93.419998,90.690002,92.300003,7361100,92.300003
"521",92.330002,92.849998,90.57,91.120003,6399900,91.120003
"522",92.019997,93.339996,90.900002,92.419998,11622800,92.419998
"523",89.019997,90.089996,86.620003,88.760002,23729900,88.760002
"524",88.360001,90.5,88.25,90.010002,10514600,90.010002
"525",89.879997,92.120003,89.709999,91.660004,7084500,91.660004
"526",91.910004,92.349998,91.360001,92.269997,5591300,92.269997
"527",90.800003,92.290001,90.190002,92.25,5939400,92.25
"528",91.110001,91.709999,90.010002,90.849998,7283800,90.849998
"529",90.019997,91.910004,90,91.870003,7642100,91.870003
"530",92.25,93.75,92.150002,92.690002,6455900,92.690002
"531",93.440002,94.510002,93.199997,94.379997,7497000,94.379997
"532",94.589996,96.040001,93.844002,94.010002,8577900,94.010002
"533",93.650002,94.989998,93.099998,94.419998,6579200,94.419998
"534",95,95.43,94.449997,94.910004,6080200,94.910004
"535",94.449997,95.300003,94.059998,95.019997,8092400,95.019997
"536",95,95.720001,93.980003,94.730003,8154100,94.730003
"537",94.720001,95.510002,94.330002,94.959999,6410000,94.959999
"538",95.239998,96,95.07,95.980003,4898000,95.980003
"539",96.07,97.304001,96,96.699997,7470700,96.699997
"540",96.339996,96.82,95.529999,96.589996,5906400,96.589996
"541",96.110001,98.040001,95.93,97.860001,5565400,97.860001
"542",97.660004,98.525002,97.080002,98.07,6151800,98.07
"543",98.919998,99.449997,98.339996,98.800003,5434000,98.800003
"544",98.029999,98.5,95.339996,96.57,7855800,96.57
"545",96.650002,97.139999,96.150002,96.529999,6321900,96.529999
"546",96.519997,97.279999,95.910004,96.459999,3226500,96.459999
"547",96.169998,96.75,95.300003,96.209999,6170100,96.209999
"548",95.040001,95.769997,94.510002,95.690002,4577700,95.690002
"549",96.010002,97.57,95.954002,97.449997,5387500,97.449997
"550",98,98.080002,96.900002,97.5,5624500,97.5
"551",98.199997,100.589996,98.139999,99.309998,9356600,99.309998
"552",99.459999,99.669998,98.93,99.029999,5414700,99.029999
"553",99.400002,101.260002,99.330002,100.730003,10960900,100.730003
"554",101.209999,101.830002,99.370003,100.269997,6454000,100.269997
"555",100.599998,101.684998,100.599998,101.540001,6965100,101.540001
"556",101.449997,103.050003,100.839996,102.309998,6462900,102.309998
"557",102.150002,104.559998,102.084999,104.150002,7216700,104.150002
"558",103.870003,104,101.25,101.269997,7195000,101.269997
"559",100.940002,102.18,100.510002,101.550003,5117700,101.550003
"560",102.339996,103.285004,101.75,103.150002,4498000,103.150002
"561",103.199997,104.169998,101.739998,103.07,5450200,103.07
"562",103.449997,104.010002,102.669998,103.860001,4459900,103.860001
"563",104.519997,104.699997,103.459999,103.839996,5625500,103.839996
"564",104.989998,105.760002,103.849998,105.550003,6157200,105.550003
"565",105.760002,105.760002,104.660004,105.230003,4177400,105.230003
"566",105.910004,105.970001,104.489998,104.690002,5441900,104.690002
"567",104.699997,104.970001,102.650002,104.459999,7996800,104.459999
"568",104.839996,105.800003,104.620003,105.730003,8573800,105.730003
"569",105.660004,107,104.669998,106.57,9261800,106.57
"570",106.059998,107.510002,105.830002,106.93,7217100,106.93
"571",107.150002,107.769997,106.389999,107.510002,6561800,107.510002
"572",107.510002,107.739998,105.910004,106.459999,7681000,106.459999
"573",107.029999,108.540001,106.410004,108.480003,6997700,108.480003
"574",108.580002,109,107.309998,108.139999,4480100,108.139999
"575",108.800003,108.800003,107.580002,108.199997,3766100,108.199997
"576",107.805,108.860001,107.25,108.809998,5353700,108.809998
"577",108.360001,108.449997,105.080002,107.360001,10220700,107.360001
"578",106.790001,107.18,106.019997,106.809998,6408500,106.809998
"579",107.099998,107.510002,106.440002,106.900002,8564200,106.900002
"580",107.110001,108.389999,106.419998,107.220001,9553100,107.220001
"581",108.519997,110.919998,108.519997,110.220001,10959400,110.220001
"582",109.720001,110.57,107.879997,110.559998,7683200,110.559998
"583",110.699997,113,110.440002,112.440002,6989300,112.440002
"584",112.440002,113.220001,111.199997,112.769997,6489400,112.769997
"585",113.209999,113.690002,110.919998,110.940002,5442200,110.940002
"586",110.599998,111.160004,108.910004,109.699997,5272400,109.699997
"587",110.57,112.120003,110.25,111.959999,4660500,111.959999
"588",109.440002,111.120003,108.580002,110.849998,4722600,110.849998
"589",110.169998,110.169998,107.639999,108.949997,6178700,108.949997
"590",108.580002,109.879997,108.150002,109.07,4118000,109.07
"591",108.099998,110.133003,107.248001,109.730003,4657300,109.730003
"592",109.220001,110.68,107.459999,110.410004,3750900,110.410004
"593",107.599998,108.629997,106.519997,106.830002,5657900,106.830002
"594",107.559998,110.400002,107.349998,109.089996,4559700,109.089996
"595",108.589996,111.93,108.309998,111.5,5315300,111.5
"596",111.199997,114.660004,111.160004,113.870003,6031800,113.870003
"597",113.07,114.25,112.241997,112.800003,4512400,112.800003
"598",111.970001,113.309998,111.230003,112.150002,3631600,112.150002
"599",112.669998,113.120003,111.685997,112.43,4001400,112.43
"600",112.279999,113.959999,112.209999,112.470001,3091700,112.470001
"601",111.470001,111.709999,109.059998,109.900002,7183600,109.900002
"602",110.839996,111.239998,109.459999,109.849998,4832500,109.849998
"603",110.57,113.139999,110.5,111.790001,6568300,111.790001
"604",110.75,110.970001,109.309998,110.080002,8166200,110.080002
"605",110.639999,111.57,110.089996,111.410004,3871800,111.410004
"606",110.330002,110.800003,108.739998,109.75,4913500,109.75
"607",111.089996,111.089996,103.959999,105.519997,11261200,105.519997
"608",106.830002,108.830002,105.779999,108.730003,7280400,108.730003
"609",110.040001,110.879997,109.459999,110.769997,6220200,110.769997
"610",111.110001,112.040001,110.269997,111.779999,4744000,111.779999
"611",112.300003,115.139999,112.080002,114.019997,5916400,114.019997
"612",115.099998,117.349998,114.849998,115.620003,6483600,115.620003
"613",116.970001,117.449997,113.294998,114.599998,5038900,114.599998
"614",114.589996,114.889999,113.470001,114.5,3914400,114.5
"615",114.82,115.82,114.589996,115.720001,4089400,115.720001
"616",115.910004,116.730003,115.269997,116.169998,4242000,116.169998
"617",116.580002,117.334999,116.370003,117.160004,4621600,117.160004
"618",118.599998,118.646004,115.839996,115.980003,6793300,115.980003
"619",116,117.339996,115.220001,117.139999,5166000,117.139999
"620",118.849998,119.949997,117.839996,118.790001,5437500,118.790001
"621",116.080002,117.279999,115.970001,116.209999,10651500,116.209999
"622",116.510002,116.773003,115.660004,116.5,3369800,116.5
"623",116.580002,116.959999,113.389999,114.440002,5393700,114.440002
"624",115.699997,116.379997,114.114998,114.150002,4637300,114.150002
"625",114.510002,114.870003,113.080002,113.669998,5139300,113.669998
"626",114.239998,114.620003,113.330002,114.459999,6679800,114.459999
"627",116.720001,116.75,114.349998,115.029999,5566900,115.029999
"628",115.18,116.199997,114.580002,116.169998,4153900,116.169998
"629",116.879997,117.720001,116.059998,117.68,3288900,117.68
"630",116.540001,117.400002,114.690002,117.160004,3801700,117.160004
"631",116.339996,117.224998,115.139999,116.949997,4983600,116.949997
"632",116.370003,118.620003,116.25,118.370003,4739000,118.370003
"633",119.110001,120.199997,118.779999,119.639999,5879700,119.639999
"634",120.169998,120.75,119.239998,120.650002,4999700,120.650002
"635",120.919998,121,119.309998,120.120003,4540300,120.120003
"636",120.769997,121.040001,119.800003,120.900002,3721000,120.900002
"637",121.099998,121.480003,119.529999,119.709999,4006600,119.709999
"638",119.650002,119.989998,118.800003,118.809998,4627500,118.809998
"639",118.989998,120.800003,118.629997,119.870003,4436900,119.870003
"640",120.739998,121.360001,118.599998,118.629997,4916200,118.629997
"641",118.989998,119.209999,118.120003,118.690002,5676600,118.690002
"642",119.419998,120.269997,118.695,120.220001,5016000,120.220001
"643",120,121.330002,118.93,121.300003,8969800,121.300003
"644",116.75,117.550003,113.230003,115.120003,19417200,115.120003
"645",115.709999,116.349998,114.339996,115.489998,7995500,115.489998
"646",113.5,114.279999,111.220001,111.449997,13820200,111.449997
"647",110.790001,112.290001,108.769997,112.040001,8456000,112.040001
"648",112.199997,112.300003,109.43,110.400002,10096200,110.400002
"649",110.449997,112.449997,109.665001,110.800003,9436100,110.800003
"650",109.470001,109.650002,105.830002,107.089996,10466900,107.089996
"651",103.760002,105.389999,102.410004,103.599998,11745400,103.599998
"652",105,106,104.480003,105.029999,7740500,105.029999
"653",104.059998,107.160004,103.300003,106.629997,7622000,106.629997
"654",107.349998,108.139999,106.080002,106.790001,7815000,106.790001
"655",106.400002,106.519997,104.449997,104.82,7777300,104.82
"656",104.010002,104.379997,102.209999,102.720001,7896800,102.720001
"657",103.389999,106.699997,102.68,106.040001,9788400,106.040001
"658",104.169998,105.129997,102.440002,103.269997,9538800,103.269997
"659",103.900002,105.790001,103.129997,104.949997,6975800,104.949997
"660",106.080002,106.610001,105.550003,106.160004,5840900,106.160004
"661",108,108.440002,106.830002,107.669998,5718300,107.669998
"662",107.910004,108.580002,107.019997,107.370003,4358600,107.370003
"663",108.540001,110.019997,108.398003,109.82,5415900,109.82
"664",110.080002,110.290001,107.650002,108.769997,3863600,108.769997
"665",108.93,110.139999,105.510002,106.040001,7456400,106.040001
"666",107.110001,107.830002,106.290001,107.660004,3666900,107.660004
"667",108.389999,108.720001,106.949997,107.449997,4937400,107.449997
"668",106.709999,107.629997,105.349998,107.470001,3256100,107.470001
"669",108.959999,109.760002,108.779999,109.209999,3930900,109.209999
"670",110.129997,110.970001,108.540001,109.050003,3957900,109.050003
"671",107.919998,108.860001,106.459999,106.75,4037700,106.75
"672",107.75,109.235001,107.290001,108.730003,3691200,108.730003
"673",110,111.629997,109.510002,111.459999,5348700,111.459999
"674",111.660004,111.669998,109.620003,110.050003,4675800,110.050003
"675",110.620003,110.769997,103.900002,105.43,10959000,105.43
"676",104.769997,104.949997,101.309998,103.050003,13428000,103.050003
"677",104.150002,104.480003,103.110001,104.019997,7006300,104.019997
"678",105.709999,107.915001,105.489998,107.099998,11585400,107.099998
"679",106.660004,107.290001,105.25,107,8390200,107
"680",106.129997,108.010002,105.989998,106.519997,5215600,106.519997
"681",106.809998,107.894997,106.459999,107.5,4097400,107.5
"682",107.779999,107.800003,103.730003,105.599998,6624300,105.599998
"683",105.639999,107.019997,105.599998,106.120003,5017100,106.120003
"684",104.709999,105.459999,103.910004,104.639999,10427300,104.639999
"685",104.730003,105.32,104.349998,105.110001,3312800,105.110001
"686",105.410004,106.099998,102.730003,103.690002,6367900,103.690002
"687",103.339996,104.462997,101.540001,104.139999,5457300,104.139999
"688",104.43,104.870003,103.220001,104.550003,4719800,104.550003
"689",104.870003,105.169998,101.099998,102.199997,7189400,102.199997
"690",102.68,104.07,101.480003,103.589996,7390700,103.589996
"691",104,104.640999,102.230003,102.529999,5694500,102.529999
"692",101.809998,101.830002,99.360001,99.730003,7879000,99.730003
"693",99.540001,101.309998,98.610001,101.029999,4846100,101.029999
"694",101.839996,102.980003,100.839996,102.790001,5458000,102.790001
"695",102.110001,102.607002,101.519997,101.620003,3711300,101.620003
"696",100.849998,101.150002,99.25,99.330002,7027600,99.330002
"697",99.440002,100.690002,99.385002,99.889999,4988600,99.889999
"698",99.400002,101,99.400002,100.540001,4281600,100.540001
"699",101.779999,103.959999,101.470001,101.580002,4762900,101.580002
"700",101.589996,102.349998,101.366997,101.75,2953500,101.75
"701",102.010002,103.660004,101.900002,103.589996,4579600,103.589996
"702",103,103.230003,101.900002,103.089996,4327000,103.089996
"703",103.889999,104.339996,102.839996,103.629997,3996300,103.629997
"704",103.919998,104.32,100.75,101.220001,7260700,101.220001
"705",102.360001,102.730003,100.464996,101.440002,6694400,101.440002
"706",101.360001,101.949997,97.114998,97.360001,11298100,97.360001
"707",97.419998,97.599998,94.769997,96.639999,16470200,96.639999
"708",106.074997,106.980003,103.190002,104.910004,23689200,104.910004
"709",104.459999,107.489998,104.419998,107.190002,12070900,107.190002
"710",107.989998,108.459999,106.449997,106.599998,7004200,106.599998
"711",106.839996,107.019997,104.695,105,5420900,105
"712",105.290001,106.599998,103.959999,106.5,4204900,106.5
"713",106.470001,106.5,103.260002,104.099998,7200500,104.099998
"714",104.699997,105.300003,103.93,104.980003,5489800,104.980003
"715",105.720001,105.760002,102.605003,102.809998,5818400,102.809998
"716",103.050003,103.25,100.285004,100.989998,9236200,100.989998
"717",101.199997,101.339996,100.169998,100.629997,7332200,100.629997
"718",100.940002,101.720001,100.290001,100.470001,9088400,100.470001
"719",100.025002,101.709999,99.599998,101.419998,5451300,101.419998
"720",101.040001,103.040001,100.660004,102.669998,5391000,102.669998
"721",102.970001,103.089996,100.919998,102.029999,6715200,102.029999
"722",102,103.599998,101.629997,102.120003,5246600,102.120003
"723",101.870003,103.849998,101.370003,103.730003,4978400,103.730003
"724",104.349998,104.480003,103.105003,104.199997,5639600,104.199997
"725",103.849998,104.199997,102.980003,103.660004,4830400,103.660004
"726",104.080002,106.169998,104.008003,104.949997,7954100,104.949997
"727",105.220001,105.379997,103.120003,104.089996,5953500,104.089996
"728",103,104.470001,102.150002,102.550003,7525100,102.550003
"729",102.919998,103.230003,100.720001,101.769997,6448800,101.769997
"730",102.379997,104.57,102.059998,104.449997,8336100,104.449997
"731",104.800003,106.779999,104.5,106.199997,13126400,106.199997
"732",106.889999,108.239998,106.800003,107.75,7553400,107.75
"733",107.970001,108.389999,106.900002,108.010002,4439500,108.010002
"734",107.959999,108.489998,104.650002,106.209999,7182600,106.209999
"735",105,106.129997,104.510002,105.589996,8947500,105.589996
"736",106.290001,106.290001,104.654999,105,7848700,105
"737",105.449997,105.5,104.110001,104.589996,5635800,104.589996
"738",104.790001,105.344002,104.160004,104.339996,7018000,104.339996
"739",104.599998,105.099998,103.599998,103.779999,5641300,103.779999
"740",103.769997,104.129997,103.260002,103.620003,5316500,103.620003
"741",103.720001,105.870003,103.589996,105.510002,5779700,105.510002
"742",105.209999,106.220001,104.129997,105.669998,6379500,105.669998
"743",105.830002,107.904999,105.519997,107.650002,6998800,107.650002
"744",108.400002,109.828003,108.349998,109.57,8465400,109.57
"745",109.57,109.599998,107.669998,108.459999,8165900,108.459999
"746",108.860001,109.470001,107.760002,107.830002,6477900,107.830002
"747",107.800003,108.940002,107.459999,108.879997,6590000,108.879997
"748",109.279999,109.620003,108.129997,108.75,9823200,108.75
"749",109.050003,109.449997,108.379997,108.610001,4659000,108.610001
"750",108.639999,109.260002,108.379997,108.690002,1680000,108.690002
"751",109.129997,109.75,108.57,109.75,4049900,109.75
"752",110.167,110.18,108.900002,109.400002,3379600,109.400002
"753",109.519997,109.599998,107.730003,107.970001,3769200,107.970001
"754",107.540001,108.449997,107.199997,108.169998,4080500,108.169998
"755",109.470001,111.209999,109.275002,110.75,7418800,110.75
"756",109.489998,110.419998,108.760002,108.760002,7098300,108.760002
"757",107.57,110.220001,107.440002,110.169998,6764500,110.169998
"758",111.5,111.559998,109.529999,109.669998,6898700,109.669998
"759",110.400002,112.639999,109.82,111.82,8293600,111.82
"760",112.989998,113.559998,111.589996,112.57,5944700,112.57
"761",113.639999,113.709999,112.269997,112.93,6965100,112.93
"762",113.980003,115.879997,113.860001,115.279999,9652500,115.279999
"763",115.514999,115.589996,114.120003,114.639999,7182000,114.639999
"764",115.139999,115.949997,114.610001,114.849998,5955200,114.849998
"765",115.919998,116,114.849998,115.400002,4770900,115.400002
"766",116.449997,116.699997,115.470001,116.040001,9730400,116.040001
"767",115.309998,116.389999,115.110001,116.150002,8746200,116.150002
"768",116.730003,117.449997,115.470001,115.5,5305300,115.5
"769",117.400002,117.940002,115.800003,117.889999,8533900,117.889999
"770",118.449997,119.599998,116.510002,116.980003,7124000,116.980003
"771",113.629997,115.980003,112.309998,115.239998,7002300,115.239998
"772",115.830002,117.209999,114.714996,116.519997,6433000,116.519997
"773",117.470001,117.529999,115.160004,116.660004,9236800,116.660004
"774",112.790001,117.199997,112.419998,117.120003,13653300,117.120003
"775",116.75,117.32,113.150002,113.889999,9467200,113.889999
"776",114.300003,117.239998,114.050003,116.510002,8234700,116.510002
"777",118.040001,120.339996,117.300003,120.080002,7396800,120.080002
"778",121.199997,122.190002,118.890999,119.720001,7595300,119.720001
"779",120.089996,120.599998,119.470001,119.889999,4020300,119.889999
"780",119.599998,119.669998,118.410004,118.879997,4166300,118.879997
"781",118.559998,120.150002,118.5,120.059998,4868000,120.059998
"782",120.760002,121,118.400002,118.839996,4677400,118.839996
"783",118.849998,119.910004,117.870003,118.559998,6482300,118.559998
"784",118.040001,121.099998,117.800003,120.510002,6066300,120.510002
"785",120.889999,123,120.800003,122.989998,5769900,122.989998
"786",122.580002,122.989998,121.68,122.269997,5085700,122.269997
"787",122.629997,124.449997,122.300003,123.910004,4878600,123.910004
"788",123.860001,124.309998,120.400002,122.43,7212900,122.43
"789",121.720001,121.849998,118.529999,119.489998,5894500,119.489998
"790",114.290001,116.790001,113.519997,116.440002,10139300,116.440002
"791",115.669998,116.415001,109.330002,109.660004,13636100,109.660004
"792",109.809998,112.629997,108.599998,109.110001,10301800,109.110001
"793",106.300003,112.050003,106.300003,107.839996,15461900,107.839996
"794",104.260002,108.730003,103.720001,107.989998,17213100,107.989998
"795",107.459999,113.050003,106.529999,112.860001,13367000,112.860001
"796",112.82,114.559998,108.260002,109.760002,11912300,109.760002
"797",112.040001,115.389999,110.620003,115.300003,8245200,115.300003
"798",112.029999,114.900002,111.239998,112.18,7671500,112.18
"799",107.949997,111.57,107.580002,110.889999,8524300,110.889999
"800",102.720001,106.989998,99.709999,101.629997,12458900,101.629997
"801",105.300003,109.739998,103.169998,109.739998,11748500,109.739998
"802",106.650002,107.75,101.980003,103.900002,10756400,103.900002
"803",96.559998,104.779999,94.5,96.959999,20114400,96.959999
"804",100.519997,110.599998,99.779999,110.150002,19170600,110.150002
"805",94,103.154999,91.230003,92.720001,16204900,92.720001
"806",94.5,101.080002,90.519997,97.870003,17969400,97.870003
"807",91.855003,95.099998,86.150002,91.459999,16073300,91.459999
"808",91.559998,98.059998,87.040001,93.690002,12181600,93.690002
"809",95.639999,96.230003,86.209999,86.68,14874400,86.68
"810",86.290001,88.150002,82.07,85.260002,12969700,85.260002
"811",89.400002,98,89.400002,97.290001,13936500,97.290001
"812",97.43,100.419998,95.269997,95.709999,11814400,95.709999
"813",96.309998,100.93,95.635002,100.629997,9451200,100.629997
"814",97,97.105003,93.059998,93.480003,11312000,93.480003
"815",95.5,98.260002,94.370003,97.029999,8948600,97.029999
"816",96.379997,99.431,94.870003,95.739998,9881400,95.739998
"817",92.720001,94.669998,90.379997,91.379997,9628400,91.379997
"818",91.099998,94.68,90.919998,93.519997,7077200,93.519997
"819",92.790001,92.949997,89.879997,92.389999,7699500,92.389999
"820",97.800003,102.5,96.260002,101.669998,11999000,101.669998
"821",105.254997,106.230003,99.900002,100.279999,10291500,100.279999
"822",101.610001,105.504997,100.75,105.059998,9385900,105.059998
"823",105.629997,108.699997,104.779999,105.839996,10894900,105.839996
"824",104.849998,106.290001,102.339996,105.980003,7716200,105.980003
"825",109,110.980003,107.93,109.785004,8417900,109.785004
"826",107.459999,109.089996,106.419998,107.949997,7821000,107.949997
"827",109.5,109.525002,106.57,108.309998,9575600,108.309998
"828",110.300003,112.120003,110.054001,111.849998,11069800,111.849998
"829",110.900002,114.300003,110.025002,112.169998,10730700,112.169998
"830",111.120003,112.849998,107.410004,107.540001,11736600,107.540001
"831",110.290001,116,109.910004,115.190002,12874300,115.190002
"832",115.940002,118.385002,115,115.239998,7563200,115.239998
"833",115.470001,120.470001,115.400002,120.18,10677500,120.18
"834",121.25,122.387001,120.055,120.529999,6678200,120.529999
"835",121.660004,122,115.903,116.139999,9192300,116.139999
"836",119.300003,124.029999,118.644997,123.580002,9891500,123.580002
"837",121.349998,123.449997,120.620003,123,7569800,123
"838",119.849998,122.699997,119.43,120.610001,5613800,120.610001
"839",121.260002,124.18,120.309998,123.660004,7674400,123.660004
"840",124.940002,127.940002,124.849998,125.43,9241900,125.43
"841",127.050003,129.589996,126.120003,128.309998,14031200,128.309998
"842",139.919998,147.199997,139.279999,146.289993,35487900,146.289993
"843",143.25,146.399994,142.110001,144.960007,13159500,144.960007
"844",142.960007,145.270004,142.179993,143.960007,10273400,143.960007
"845",144,145.649994,140.910004,141.029999,9757600,141.029999
"846",140.199997,145.100006,139.610001,143.729996,11142600,143.729996
"847",142.070007,144.699997,141.429993,144.410004,9272900,144.410004
"848",142.899994,145.889999,141.630005,145.509995,8361200,145.509995
"849",148.125,149.179993,145.990005,146.240005,8576400,146.240005
"850",146.75,149.720001,145.220001,145.389999,7779100,145.389999
"851",148,151.080002,147.899994,150.940002,7811300,150.940002
"852",150.580002,150.740005,148.039993,148.220001,5612700,148.220001
"853",148.259995,151,147.360001,150.860001,5724100,150.860001
"854",154.119995,154.550003,146.289993,147,10267500,147
"855",145.479996,146.399994,140.020004,145.960007,9554800,145.960007
"856",144.729996,151.945007,144.509995,148.789993,10026700,148.789993
"857",150.5,155.330002,148.929993,155.009995,9861900,155.009995
"858",154.899994,155.970001,153.050003,154.529999,5658300,154.529999
"859",156,157.600006,154.610001,157.490005,6344400,157.490005
"860",157.490005,158.270996,155.119995,156.779999,6732800,156.779999
"861",156.699997,159.479996,153.634995,154.600006,7554500,154.600006
"862",152.979996,156.339996,150,156,8446100,156
"863",154.279999,156.210007,153.110001,156.089996,5494400,156.089996
"864",155.789993,158.210007,155.595001,156.860001,7265600,156.860001
"865",157.600006,160.889999,157.600006,159.910004,5881800,159.910004
"866",158.339996,159.5,152.914993,153.039993,9041700,153.039993
"867",157.059998,157.210007,151.889999,155.259995,7038100,155.259995
"868",152.630005,157.919998,152.220001,157.550003,5115000,157.550003
"869",160.190002,162.830002,158.300003,161.220001,6537300,161.220001
"870",162.839996,164.960007,161.660004,163.830002,5582600,163.830002
"871",164.720001,168.830002,164.309998,168.050003,8583700,168.050003
"872",170.600006,171.119995,164.009995,164.360001,11332700,164.360001
"873",165.580002,170.899994,165.550003,170.259995,7793800,170.259995
"874",172,175.399994,170.399994,172.789993,7693900,172.789993
"875",170.595001,173.479996,164.289993,168,8931800,168
"876",169,172.779999,168.190002,172.5,6650700,172.5
"877",173.710007,173.710007,168.600006,170.869995,8158700,170.869995
"878",171.479996,171.479996,165.559998,168.350006,5423700,168.350006
"879",170.699997,174.690002,169.410004,174.229996,6831900,174.229996
"880",174.625,178.235001,172.559998,177.429993,6869600,177.429993
"881",179.690002,179.800003,176.720001,177.210007,5943600,177.210007
"882",180.289993,181.240005,174.460007,176.179993,8348300,176.179993
"883",177.690002,179.949997,176.309998,177.279999,5529400,177.279999
"884",178.889999,182.639999,178.5,181.570007,7233500,181.570007
"885",183.399994,183.990005,179.149994,183.229996,6340000,183.229996
"886",181.630005,182.520004,177.130005,178.399994,7583200,178.399994
"887",180.419998,180.660004,170.740005,171.509995,10234800,171.509995
"888",168.75,172.600006,164.330002,172.300003,10624500,172.300003
"889",172.990005,173.360001,169.009995,172.059998,6659700,172.059998
"890",169.899994,171.339996,166.5,169.809998,6630600,169.809998
"891",171.5,174.559998,169.539993,173.919998,7354000,173.919998
"892",174.649994,179.639999,172.679993,178.820007,6025000,178.820007
"893",179.25,179.460007,174.320007,175.580002,5698400,175.580002
"894",176.160004,179.490005,175.729996,178.419998,4669000,178.419998
"895",178.149994,180.75,171.940002,173.860001,6999600,173.860001
"896",171.080002,173.600006,169.080002,172.559998,6256100,172.559998
"897",173.919998,178.460007,172.389999,177.979996,6868800,177.979996
"898",178.009995,179.580002,176.009995,176.270004,6125700,176.270004
"899",178.449997,185.440002,178.270004,184.600006,15436600,184.600006
"900",191.809998,198.660004,189.130997,192.509995,16803600,192.509995
