"","AMGN.Open","AMGN.High","AMGN.Low","AMGN.Close","AMGN.Volume","AMGN.Adjusted"
"1",147.860001,151,147.119995,150.729996,3640900,130.481033
"2",152.089996,153.720001,151.770004,152.869995,3945900,132.333542
"3",152.720001,153.399994,151.509995,152.979996,3441700,132.428741
"4",159.880005,161,156.669998,156.779999,9899300,135.718323
"5",157.009995,158.949997,156.630005,158.839996,4247700,137.501541
"6",158.490005,159.130005,157.240005,158.759995,3324400,137.432251
"7",159.160004,159.160004,154.5,156.619995,4821300,135.579773
"8",155.440002,156.149994,154.559998,155.360001,3234800,134.489014
"9",155.279999,157.210007,154.889999,156.119995,2637500,135.146927
"10",155.139999,156.119995,153.529999,154.800003,3404900,134.004242
"11",155.690002,155.940002,154.509995,155.770004,2432600,134.843933
"12",155.130005,155.690002,153.25,153.800003,2571900,133.138596
"13",154.710007,155.350006,153.820007,154.669998,3067400,133.891739
"14",154.210007,154.550003,152.399994,152.720001,2458200,132.20369
"15",152.820007,153,150.380005,151.850006,3027700,131.450562
"16",152.529999,154.820007,151.770004,154.100006,3479500,133.398315
"17",155,155.800003,152.899994,152.979996,3366900,132.428741
"18",153.229996,157.5,152.759995,157.160004,4885200,136.047195
"19",157.100006,157.179993,153.770004,154.429993,3758400,133.683929
"20",153.699997,156.960007,153.149994,156.679993,3351300,135.631683
"21",158.589996,159.75,157.050003,159.669998,3924800,138.220001
"22",159.729996,159.940002,156.910004,159.580002,4445400,138.142136
"23",166.100006,167.850006,164.860001,167.529999,7366600,145.024109
"24",166.179993,166.889999,165.130005,166.580002,4389200,144.201706
"25",167,167.720001,165.600006,166.820007,3584300,144.409515
"26",166.5,168.350006,166.320007,168.119995,3493400,145.534836
"27",165.75,167.789993,165.5,167.470001,4281400,144.972198
"28",167.800003,168.309998,167.029999,167.889999,2931200,145.33577
"29",167.720001,168.259995,166.679993,167.660004,3602800,146.13765
"30",167.070007,168.070007,165.570007,168.050003,3116700,146.477615
"31",167.320007,172,167,171.789993,4058800,149.737457
"32",171.559998,172.169998,170.300003,172.110001,2660600,150.016434
"33",171.350006,173.360001,168.889999,173.289993,4154900,151.044922
"34",172.850006,173.5,171.860001,173.139999,3941200,150.914169
"35",172.330002,174.699997,171.889999,172.610001,2579800,150.452209
"36",172.75,174.009995,171.889999,174.009995,2190800,151.672485
"37",173.289993,174.720001,172.479996,174.559998,2677300,152.151901
"38",174.210007,176.270004,173.710007,176.130005,2850700,153.52034
"39",175.460007,178.25,175.419998,176.529999,3370400,153.869019
"40",178,179.679993,175.759995,178.240005,3532300,155.359512
"41",177.720001,178.860001,176.820007,178.070007,3493000,155.211319
"42",178.460007,180.529999,177.550003,180.199997,2893800,157.067902
"43",179.550003,180.339996,178.160004,179.460007,3280100,156.422882
"44",177.399994,178.589996,176.279999,177.380005,3328900,154.60994
"45",177.25,178.759995,177.139999,177.779999,2320800,154.958603
"46",178.050003,179.119995,177.070007,178.919998,2505300,155.952225
"47",179.470001,181.929993,179.110001,181.440002,4589000,158.148743
"48",181.929993,182,180.320007,181.050003,2531000,157.808792
"49",180.419998,181.559998,179.630005,180.119995,2746300,156.998154
"50",180.309998,184.210007,180.309998,182.600006,4197300,159.159851
"51",181.600006,181.839996,178.020004,180.110001,6014400,156.989456
"52",167.369995,171.589996,165.949997,168.610001,23936800,146.965714
"53",169.630005,169.710007,167.759995,169.240005,5831500,147.514847
"54",170.050003,170.210007,166.490005,166.850006,4922700,145.431641
"55",167.929993,167.979996,166.589996,167.449997,5070400,145.954605
"56",167.479996,168.020004,165.570007,166.039993,4432200,144.725586
"57",166.690002,166.929993,165.080002,165.740005,3175600,144.464111
"58",164.770004,166.610001,163,164.910004,4734000,143.740677
"59",164.110001,166.259995,163.729996,164.710007,6526400,143.56636
"60",164.470001,165.220001,162.940002,163.059998,4070800,142.128128
"61",164.070007,164.800003,163.210007,164.380005,2262300,143.278687
"62",164.320007,165.479996,163.850006,164.070007,2811800,143.008499
"63",164.630005,165.020004,163.520004,163.889999,3047800,142.851593
"64",163.779999,164.490005,163.119995,164.360001,2239400,143.261276
"65",163.270004,164.759995,161.679993,162.240005,3542300,141.413422
"66",162.199997,163.449997,161.610001,162.25,3024200,141.42215
"67",162.910004,164.240005,162.25,163.380005,2204400,142.407089
"68",163.850006,164.240005,162.619995,162.789993,1772000,141.892776
"69",162.889999,163.399994,161.559998,163.110001,1990300,142.171738
"70",164.080002,164.100006,162.160004,163.050003,2248600,142.119446
"71",163.279999,163.630005,161.330002,161.610001,2568800,140.864304
"72",161.339996,162.520004,161.259995,162.110001,2364900,141.300079
"73",161.929993,161.929993,160.279999,161.25,2532100,140.550507
"74",162.100006,162.639999,161.130005,161.259995,2344100,140.559204
"75",161.050003,162.770004,161.009995,162.039993,2070200,141.239075
"76",162.149994,162.729996,160.25,160.410004,2906900,139.818314
"77",162.5,163.600006,161.899994,163.139999,3498400,142.197891
"78",163.520004,165.300003,163.399994,164.699997,3529400,143.557617
"79",165.610001,165.610001,164.339996,164.610001,4175500,143.479156
"80",160.130005,163.429993,160,162.720001,5699200,141.831818
"81",162.389999,163.479996,161.529999,163.320007,2942200,142.354767
"82",163.679993,164.440002,162.449997,162.600006,2522000,141.727173
"83",163.910004,163.940002,162.410004,163.490005,3737800,142.502945
"84",163.820007,164.080002,163,163.809998,2855100,142.78186
"85",164.169998,164.820007,163.520004,164.289993,2543400,143.200226
"86",164.809998,164.809998,162.419998,163.809998,2970400,142.78186
"87",163.729996,163.809998,162.470001,163.029999,2291900,142.102005
"88",163.169998,164.080002,162.830002,163.220001,2305500,142.267609
"89",163.25,163.479996,159.699997,160.509995,5201000,139.905457
"90",159.860001,160.520004,158.289993,160.080002,3510200,139.530701
"91",160.490005,160.619995,159.460007,160.220001,2706000,139.652695
"92",158.880005,160.149994,158.710007,159.970001,3318700,140.442871
"93",159.770004,160.490005,159.460007,159.990005,2281200,140.460419
"94",158.770004,159.289993,156.929993,157.059998,3073200,137.888092
"95",157.369995,158.789993,156.289993,157.960007,2163300,138.678253
"96",157.589996,158.580002,156.350006,156.509995,2577300,137.405197
"97",153.589996,154.600006,152.449997,153.020004,6911700,134.341232
"98",152.649994,154.570007,152.160004,154.070007,3582000,135.263092
"99",154.770004,154.990005,153.789993,154.600006,2667500,135.728363
"100",155.190002,156.039993,154.619995,155.429993,2965800,136.457031
"101",155.600006,156.130005,154.789993,155.009995,2731600,136.088318
"102",155.009995,155.369995,153.559998,153.850006,2716700,135.069916
"103",153.669998,155.369995,153.669998,155.240005,3891300,136.290237
"104",155.399994,156.770004,155.240005,156.240005,3005300,137.168167
"105",157.270004,159.619995,157,159.149994,3320800,139.722931
"106",160.289993,161.119995,158.270004,160.220001,4611100,140.662308
"107",160.130005,160.919998,159.240005,159.529999,3002500,140.056549
"108",159.820007,162.050003,159.75,161.660004,3571500,141.926559
"109",161.979996,163.169998,161.410004,162.649994,3555100,142.795731
"110",162.75,166.139999,162.630005,164.059998,4086800,144.033615
"111",165,167.229996,163.279999,164.880005,4344500,144.753494
"112",164.470001,165.089996,163.770004,164.429993,2568200,144.358398
"113",164.360001,165.880005,163.970001,165.100006,2594800,144.94664
"114",164.240005,164.899994,162.550003,164.110001,3585000,144.077499
"115",163.839996,164.100006,161.130005,162.419998,5887200,142.593796
"116",163.100006,165.220001,162.690002,165.089996,3043900,144.937881
"117",165.429993,168.699997,164.789993,166.289993,3857900,145.991394
"118",167.199997,171.759995,166.360001,171.350006,5490800,150.433731
"119",172.440002,175.449997,172.100006,173.820007,5745800,152.602203
"120",173.240005,174.130005,170.960007,172.5,14368500,151.443344
"121",173.389999,174.720001,172.410004,173.669998,3037600,152.47052
"122",173.020004,173.919998,170.770004,170.850006,2941500,149.994797
"123",171.419998,174.539993,170.830002,174.070007,2890500,152.821671
"124",174.490005,174.720001,171.020004,172.589996,2491800,151.522369
"125",173.610001,174.25,172.009995,172.229996,2695500,151.206345
"126",172.630005,174.330002,172.630005,172.800003,1395100,151.706741
"127",172.669998,174.380005,171.919998,174.259995,2830000,152.98851
"128",173.100006,173.610001,171.309998,171.720001,2566400,150.758575
"129",171.639999,172.029999,170.589996,171.429993,2612900,150.503952
"130",171.589996,172.550003,171,172.199997,2070600,151.180008
"131",174.179993,174.440002,172.070007,173.320007,2198000,152.1633
"132",173.710007,174.240005,172.669998,173.270004,1976900,152.11937
"133",173.279999,176.199997,173.089996,175.039993,2999900,153.673294
"134",175.429993,177.679993,174.410004,177.130005,2720600,155.508179
"135",176.839996,178.899994,176.679993,177.399994,2692400,155.745209
"136",176.660004,177.630005,176.139999,177.479996,1820100,155.815445
"137",178.100006,179.199997,176.520004,179.179993,2440700,157.307922
"138",179.050003,180.729996,178.880005,179.320007,3039300,157.430847
"139",179.259995,180.550003,179.160004,180.210007,2674700,158.21225
"140",180.190002,181.460007,178.660004,181.059998,2503100,158.958435
"141",182.050003,182.600006,180.339996,180.889999,3343200,158.809219
"142",176.009995,178.860001,175.199997,175.889999,5446100,154.419571
"143",175,175.479996,170.529999,172.149994,5523200,151.136063
"144",171.979996,175.059998,171.710007,174.539993,2463500,153.234344
"145",174.509995,176.789993,174.25,174.509995,2424800,153.207977
"146",174.809998,175.110001,173.660004,174.130005,2069600,152.874405
"147",173.570007,174.589996,173.210007,174.460007,2209200,153.164124
"148",173.520004,174.710007,173.259995,174.179993,1725900,152.918259
"149",174.270004,174.820007,172.899994,173.850006,1915600,152.628601
"150",173.869995,174.649994,173.259995,174.580002,1193800,153.269455
"151",173.960007,174.899994,172.979996,173.690002,2325200,152.488098
"152",173.100006,174.179993,172.649994,173.550003,1972200,152.365189
"153",172.070007,172.669998,168.589996,169.110001,3443800,148.467178
"154",169.820007,170.630005,168.759995,169.429993,1571600,148.748077
"155",170.279999,172.080002,169.970001,171.669998,1915800,150.714661
"156",171.100006,171.449997,169.759995,170.039993,1956300,150.290405
"157",170.259995,172.639999,170.139999,171.389999,1618800,151.483612
"158",170.690002,171,167.800003,167.809998,2630600,148.319427
"159",167.369995,168.429993,166.520004,167.289993,1741900,147.859802
"160",167.460007,168.639999,167.009995,168.160004,1533300,148.628784
"161",168.860001,170.940002,168.830002,170.070007,1933500,150.31691
