"","CTXS.Open","CTXS.High","CTXS.Low","CTXS.Close","CTXS.Volume","CTXS.Adjusted"
"517",108.760002,109.75,107.529999,108.660004,2778400,104.997734
"518",100.040001,103.900002,100.040001,101.860001,5539300,98.426926
"519",102.459999,102.82,100.5,102.650002,2526600,99.190292
"520",101.949997,102.07,100.949997,101.980003,1951800,98.542892
"521",102.099998,102.489998,100.360001,101.190002,1797200,97.779503
"522",101.209999,101.669998,100.709999,101.559998,2194200,98.137024
"523",101.610001,102.589996,101.160004,102.540001,1935900,99.084
"524",102.580002,104.07,102.400002,103.790001,2235100,100.29187
"525",103.839996,105.5,103,104.900002,1415200,101.364471
"526",105.330002,106.129997,105.099998,106.080002,1992100,102.504692
"527",106.300003,106.900002,105.339996,105.599998,1469500,102.040871
"528",104.900002,105.57,104.260002,105.120003,2505200,101.577049
"529",104.660004,105.470001,104.629997,105.43,1259700,101.87661
"530",105.860001,106.400002,104.639999,105.040001,1904300,101.499741
"531",105.980003,105.980003,105.099998,105.440002,1726300,101.886261
"532",105.870003,106.150002,104.75,105.010002,1181000,101.470764
"533",105.080002,106.519997,104.480003,106.199997,1993500,102.620636
"534",106.940002,107.150002,105.849998,106.489998,1675900,102.900887
"535",106.169998,106.940002,105.699997,106.279999,1187400,102.697952
"536",106.400002,106.989998,105.089996,105.370003,2208100,101.818642
"537",105.309998,105.309998,104.360001,104.989998,1710700,101.451431
"538",105.589996,105.75,104.440002,105.190002,1541500,101.644699
"539",105.779999,105.940002,105.150002,105.470001,2060900,101.91526
"540",105.459999,106.330002,104.949997,105.43,1835200,101.87661
"541",105.040001,105.739998,104.769997,105.360001,1375400,101.808975
"542",105.32,106.040001,104.790001,105.5,2078500,101.944244
"543",106.370003,106.580002,105.139999,106.040001,2261800,102.466049
"544",106.779999,107,104,104.919998,2484600,101.383804
"545",104.940002,105.279999,104.269997,104.379997,1941300,100.861992
"546",104.519997,105.07,103.290001,103.629997,1594100,100.137268
"547",103.120003,103.660004,102.400002,102.870003,2116100,99.739738
"548",102.150002,102.970001,98.150002,99.980003,7005700,96.937698
"549",100.330002,100.779999,99.629997,100.139999,2769700,97.092819
"550",100.529999,100.529999,99,100.199997,3126600,97.150978
"551",100.199997,101.529999,100.18,100.559998,2757600,97.500023
"552",100.550003,102.139999,100.400002,101.660004,2920100,98.566566
"553",101.849998,102.43,100.669998,100.879997,3839500,97.810303
"554",100.879997,102.019997,100.779999,101.559998,1914400,98.469604
"555",101.760002,102.010002,100.919998,101.260002,2046300,98.178741
"556",101.230003,101.790001,100.160004,100.480003,1767300,97.42247
"557",100.389999,101.870003,100.089996,101.699997,1761800,98.605339
"558",101.339996,101.82,100.019997,100.459999,2085300,97.403084
"559",100.18,100.309998,98.860001,99.099998,2909900,96.084457
"560",99.650002,100.620003,99.040001,99.989998,3165800,96.94738
"561",99.93,100.860001,98.760002,99.349998,1772300,96.326843
"562",99.43,99.919998,98.529999,99.449997,2366100,96.423813
"563",100.07,100.400002,99.309998,99.660004,2836700,96.627434
"564",100,100.900002,99.010002,99.690002,3001000,96.656509
"565",99.699997,100.25,99.110001,100.129997,2385000,97.08313
"566",100.489998,107.150002,99.599998,102.480003,7862300,99.361626
"567",102.669998,103.160004,99.230003,100.010002,3839800,96.966774
"568",100.330002,101.389999,100.010002,100.980003,2256700,97.907257
"569",100.68,101.620003,100.349998,100.93,1654600,97.858788
"570",100.779999,101.699997,100.209999,101.349998,1544600,98.266006
"571",101.419998,102.190002,101.150002,101.559998,1376800,98.469604
"572",101.860001,102.050003,101.129997,101.910004,1173700,98.80896
"573",102,102.830002,101.260002,102.269997,1337800,99.15799
"574",102.279999,102.830002,101.889999,102.25,1244800,99.138603
"575",102.449997,102.93,101.339996,101.769997,1594900,98.673218
"576",102.029999,102.279999,99.989998,100.199997,1980300,97.150978
"577",100.349998,100.349998,98.720001,100.110001,2223600,97.063728
"578",99.650002,100.169998,99.32,99.849998,1299100,96.81163
"579",100.18,101.519997,99.919998,100.879997,2303800,97.810303
"580",101.480003,101.93,100.110001,100.459999,2234400,97.403084
"581",99.519997,100.169998,96.809998,99.519997,2806400,96.491676
"582",99.32,101.410004,98.870003,100.980003,2180300,97.907257
"583",100.900002,101.720001,100.510002,100.82,2284600,97.752129
"584",100.809998,101.279999,100.099998,100.959999,1694600,97.887871
"585",101,101.370003,100.260002,100.779999,2384100,97.713348
"586",101.139999,101.139999,99.129997,99.25,1972600,96.229897
"587",99.459999,99.889999,98.660004,99.150002,1248800,96.13295
"588",97.669998,98.800003,96.980003,98.379997,1489100,95.386368
"589",97.580002,97.910004,96.980003,97.540001,1911900,94.57193
"590",97.389999,97.699997,96.5,97.540001,1098300,94.57193
"591",96.489998,97.349998,95.760002,96.870003,2079300,93.922325
"592",96.580002,97.43,95.279999,97.190002,1501300,94.232582
"593",95.599998,96.360001,95,95.349998,2843300,92.448578
"594",95.639999,96.589996,95.379997,95.82,1673500,92.904274
"595",95.720001,96.629997,95.459999,96.040001,1352400,93.117569
"596",96.389999,97.199997,95.919998,96.580002,1463600,93.641144
"597",96.279999,96.57,95.639999,95.800003,1612300,92.88488
"598",95.139999,95.370003,94.169998,95.07,1398800,92.177086
"599",95.779999,96.160004,95.559998,95.660004,1171400,92.749146
"600",95.32,96.830002,95,96.129997,1188000,93.204826
"601",95.25,95.709999,94.650002,95.190002,2183000,92.293442
"602",95.669998,95.800003,93.989998,94.650002,1347800,91.769882
"603",94.980003,95.660004,94.519997,94.989998,3789400,92.099518
"604",94.75,95.07,94.010002,94.389999,1410200,91.517784
"605",94.5,95.150002,94.230003,94.739998,928200,91.857132
"606",93.709999,94.330002,93.559998,94.120003,1844400,91.25602
"607",93.989998,94.489998,93.120003,93.480003,2050700,90.635475
"608",94.610001,94.839996,93.540001,94.360001,1983000,91.488701
"609",95.110001,95.730003,93.93,94.93,1365600,92.041351
"610",96.400002,96.459999,95.150002,95.360001,1854400,92.800415
"611",95.809998,96.529999,95.550003,95.860001,1202700,93.287003
"612",96.489998,96.779999,95.779999,95.980003,1273900,93.403786
"613",96.43,96.68,95.489998,95.839996,1093300,93.267532
"614",95.599998,96.900002,94.5,96.540001,1541100,93.948746
"615",96.940002,98.389999,96.639999,96.75,1360300,94.153099
"616",96.370003,97.040001,96,96.790001,1213800,94.192039
"617",97.160004,98.330002,96.910004,97.110001,2100600,94.503441
"618",97.809998,98.660004,97.550003,97.699997,1592800,95.077606
"619",98.040001,99.099998,97.230003,98.940002,2083700,96.284317
"620",100.07,100.730003,99.120003,99.379997,1987900,96.712517
"621",99.629997,100,99.110001,99.790001,3040200,97.111496
"622",100,100.370003,99.449997,99.580002,1574000,96.907143
"623",99.610001,99.669998,97.959999,98.160004,1855600,95.525261
"624",98.580002,98.93,97.239998,97.400002,1558000,94.78566
"625",97.650002,98.43,97.470001,97.720001,780500,95.097076
"626",97.870003,98.290001,97.540001,98.139999,1969800,95.505791
"627",99.440002,99.889999,98.07,98.379997,1542700,95.739365
"628",98.370003,99.32,98.199997,99.290001,1492000,96.624939
"629",99.809998,99.970001,99.010002,99.690002,1043400,97.014198
"630",99.150002,99.900002,98.25,99.830002,1424900,97.150436
"631",99.720001,99.809998,98.43,98.980003,1828400,96.323242
"632",97.860001,98.980003,97.860001,98.959999,1180400,96.303787
"633",99.209999,100.290001,99.209999,99.639999,1542500,96.96553
"634",99.849998,99.93,98.980003,99.690002,1570100,97.014198
"635",99.940002,101.169998,99.93,100.839996,1595900,98.133324
"636",101.139999,101.660004,100.839996,101.529999,1528700,98.804794
"637",101.480003,101.669998,100.639999,100.849998,1295400,98.143059
"638",101,101.129997,100.110001,100.57,1547900,97.870575
"639",100.5,101.949997,100.040001,101.730003,2225800,98.999428
"640",101.959999,102.620003,101.029999,101.209999,2051800,98.493385
"641",101.290001,102.050003,100.720001,101.540001,1539600,98.814537
"642",101.790001,101.959999,100.349998,100.879997,1301600,98.172249
"643",100.980003,101.339996,100.260002,100.720001,1830700,98.016548
"644",96.940002,97.269997,94.849998,95.07,10151900,92.518196
"645",95.260002,96.529999,94.769997,95.589996,3051400,93.024239
"646",95.540001,95.879997,94.25,95.309998,1964500,92.751747
"647",94.809998,95.239998,94.269997,95.129997,2479700,92.576591
"648",95.029999,95.290001,93.330002,94.239998,2432200,91.710472
"649",94.620003,95.129997,93.760002,94.25,2511200,91.720207
"650",93.809998,94.300003,93.190002,93.540001,2817000,91.029266
"651",92.5,92.940002,91.620003,92.029999,3571600,89.559784
