"","DXC.Open","DXC.High","DXC.Low","DXC.Close","DXC.Volume","DXC.Adjusted"
"438",94.230003,94.629997,93.580002,93.730003,807500,89.8592
"439",93.440002,94.330002,93.43,93.519997,1443200,89.657875
"440",94.099998,94.650002,93.660004,93.889999,1169500,90.012589
"441",93.830002,94.120003,93.129997,93.43,995000,89.571594
"442",93.889999,94,93.279999,93.669998,857300,89.801674
"443",93.190002,93.720001,92.260002,92.910004,1168900,89.073074
"444",92.519997,92.949997,90.089996,90.989998,1167800,87.232346
"445",90.480003,91.160004,89.360001,90.080002,935000,86.35994
"446",89.709999,90.389999,89.120003,89.650002,1172100,85.947701
"447",89.449997,89.830002,86.860001,86.900002,1915900,83.311264
"448",86.620003,88.839996,85.489998,85.870003,2869100,82.323799
"449",87.449997,88.129997,86.900002,87.660004,2091900,84.039879
"450",87.360001,87.989998,87.150002,87.410004,1297900,83.800209
"451",88.480003,90.349998,88.370003,90.059998,1603500,86.340767
"452",90.010002,90.309998,88.230003,89.470001,1131000,85.775124
"453",89.139999,89.959999,87.529999,88.410004,792900,84.758911
"454",88.529999,89.809998,88.209999,88.300003,1034000,84.65345
"455",88.739998,89.099998,87.889999,88.669998,2222400,85.008156
"456",87.279999,88.360001,86.220001,87.559998,1384000,83.944
"457",86.860001,87.199997,69.510002,73.25,17525300,70.22496
"458",74.410004,77.68,74.279999,75.940002,3463600,72.803886
"459",74.279999,74.709999,72.529999,73.120003,2208600,70.100334
"460",74.290001,74.900002,68.589996,69.540001,3296900,66.66819
"461",69.419998,71.580002,69.040001,71.059998,1904500,68.125404
"462",72.330002,74.089996,71.830002,72.830002,2551300,69.822319
"463",73.5,73.629997,70.68,71.580002,4860500,68.623932
"464",71.599998,72.459999,69.459999,70.629997,3245100,67.713173
"465",70.82,71.879997,70.379997,71.809998,3063200,68.844429
"466",72.019997,73.480003,71.470001,72.209999,5709000,69.227913
"467",65.849998,66,60.049999,63.209999,12178000,60.599594
"468",63.619999,66.580002,62.639999,63.259998,5547300,60.647526
"469",62.540001,63.720001,61.919998,62,5121700,59.439568
"470",61.669998,62.82,61.400002,62.009998,4338200,59.449154
"471",62,63.02,61.43,62.040001,4249400,59.477913
"472",62.57,63.259998,61.209999,61.66,3593300,59.113609
"473",61.419998,62.5,61.240002,62.27,3901700,59.698414
"474",61.919998,63.189999,61.509998,62.689999,3521100,60.10107
"475",62.439999,62.700001,59.130001,59.419998,4365900,56.96611
"476",58.200001,59.549999,57.700001,57.790001,6274000,55.403431
"477",58.25,59.610001,58.110001,58.189999,3996400,55.786907
"478",57.59,58.860001,57.59,57.970001,1016200,55.575993
"479",59.549999,60.240002,59.009998,59.610001,3153600,57.14827
"480",59.130001,61.029999,59.130001,60.580002,2886200,58.078213
"481",60.919998,62.509998,60.799999,62.360001,4420200,59.784695
"482",62.119999,63.040001,61.98,62.310001,1996400,59.736767
"483",62.209999,63.349998,62.119999,63.040001,2977900,60.436615
"484",63.959999,64.480003,63.09,63.5,2432800,60.877621
"485",62.990002,64.019997,61.740002,62.029999,2687100,59.646793
"486",60.619999,60.869999,59.23,60.52,4112600,58.194813
"487",60.540001,60.950001,58.610001,58.93,3888900,56.665901
"488",58.970001,59.459999,57.77,58.860001,2107800,56.598591
"489",59.77,59.869999,57.830002,58.34,2742000,56.098568
"490",59.009998,59.490002,58.040001,58.150002,2843500,55.915871
"491",58.279999,58.599998,57.459999,58.080002,2853000,55.848557
"492",57.509998,58.169998,56.450001,56.759998,1828500,54.579273
"493",56.41,57.389999,54.959999,55.490002,2786500,53.35807
"494",55.919998,56.439999,54.779999,55.18,2823100,53.059975
"495",55.27,56.529999,53.630001,54.07,2922000,51.992622
"496",53.740002,54.220001,51.77,52.740002,3042900,50.713726
"497",52.59,53.02,50.43,50.48,4839700,48.540554
"498",50.330002,51.060001,49.549999,50.029999,1398500,48.107834
"499",50.400002,52.16,49.189999,52.130001,3174900,50.127155
"500",51.48,53.439999,51.43,53.439999,2618200,51.386826
"501",53.439999,53.759998,52.18,52.950001,2165300,50.915653
"502",53.110001,53.5,52.279999,53.169998,1763800,51.127201
"503",52.279999,55.02,52.119999,54.490002,2497600,52.396488
"504",54.110001,55.77,53.900002,54.709999,3540400,52.608028
"505",55.57,57.470001,55.349998,57.32,3596000,55.117756
"506",54.5,58.029999,54.330002,57.360001,8113100,55.156223
"507",57.959999,59.889999,57.099998,59.16,2954400,56.887062
"508",59.310001,59.98,58.639999,59.189999,3813700,56.915909
"509",58.779999,60.75,58.490002,60.630001,2267700,58.300591
"510",60.18,61.099998,59.849998,61.080002,1738300,58.733299
"511",60.259998,60.639999,59.560001,60.220001,2162900,57.906342
"512",60.450001,60.82,59.889999,60.709999,1820700,58.377514
"513",60.790001,61.599998,60.110001,61.310001,1840300,58.95446
"514",61.16,62.200001,60.779999,61.939999,915200,59.560253
"515",62.5,63.119999,62.040001,62.619999,2906500,60.21413
"516",62.41,62.610001,61.27,61.82,1480300,59.444866
"517",62.220001,63.029999,61.009998,62.02,1419900,59.63718
"518",62.23,63.279999,61.73,62.119999,4284500,59.733341
"519",62.950001,63.59,62.540001,63.34,1898700,60.906471
"520",62.360001,62.939999,62.25,62.919998,1354100,60.502605
"521",62.990002,63.25,62.34,62.459999,962000,60.06028
"522",62.619999,64.230003,62.18,64.18,2363600,61.714195
"523",64.029999,64.419998,63.75,64.120003,1533800,61.656502
"524",64.379997,65.489998,64.370003,65.099998,2154100,62.598846
"525",64.900002,64.900002,64.019997,64.760002,1114500,62.271912
"526",64.949997,65.260002,64.610001,64.709999,1523100,62.223827
"527",64.75,65.739998,64.559998,65.489998,1846500,62.97385
"528",65.160004,65.239998,63.490002,64.610001,2039700,62.12767
"529",66,69.370003,65.940002,69.209999,5251900,66.550941
"530",68.889999,69.449997,67.139999,67.239998,3504000,64.656624
"531",67.559998,67.580002,66.349998,67.050003,3362200,64.473923
"532",67.330002,67.82,67.07,67.199997,1477500,64.618156
"533",67.07,67.470001,65.279999,65.290001,6454200,62.781544
"534",65.959999,65.989998,63.849998,65.459999,3692300,62.945019
"535",65.209999,66.150002,64.809998,65.830002,3044700,63.300797
"536",66.019997,67.230003,65.519997,66.440002,2152100,63.887367
"537",66.599998,66.739998,65.879997,66.110001,1492800,63.570038
"538",66.440002,66.669998,66.089996,66.669998,1895100,64.108536
"539",67.419998,67.830002,66.790001,66.93,1380600,64.358536
"540",66.860001,67.279999,66.459999,67.18,2606700,64.598938
"541",67.029999,67.209999,66.440002,66.93,1096700,64.358536
"542",66.970001,66.970001,65.82,65.860001,1932500,63.329655
"543",66.470001,67.599998,66.25,67.269997,1827600,64.685478
"544",67.410004,67.620003,65.779999,66.010002,1399900,63.473885
"545",66,66.040001,65.089996,65.089996,1844400,62.589226
"546",65.089996,65.239998,64.199997,64.260002,2898300,61.791122
"547",64.029999,64.43,63.330002,64.379997,2354700,61.906506
"548",63.619999,64.279999,63.16,64.190002,1617900,61.723816
"549",64.639999,65.480003,64.300003,65.440002,1926200,62.925789
"550",65.68,66.099998,64.980003,65.110001,1976400,62.608467
"551",65.25,66.019997,64.5,65.510002,2037800,62.993095
"552",65.389999,65.540001,65.019997,65.32,1306200,62.810394
"553",65.300003,66.059998,64.959999,65.75,5214100,63.223877
"554",66.059998,66.419998,65.379997,66.099998,1142900,63.560432
"555",66.5,66.82,66.230003,66.389999,1243000,63.839291
"556",66.220001,66.339996,64.82,65.470001,1702600,62.954639
"557",65.260002,66.889999,65.260002,66.639999,1010100,64.079674
"558",65.839996,66.5,64.32,64.339996,1187900,61.868042
"559",64.279999,64.760002,63.470001,64.419998,982600,61.944981
"560",64.879997,65.5,64.330002,64.830002,1087600,62.523636
"561",64.849998,65.029999,63.880001,63.900002,1317900,61.626717
"562",64.260002,64.699997,63.849998,64.309998,841700,62.022129
"563",64.730003,65.169998,64.129997,64.309998,2539200,62.022129
"564",64.540001,66.099998,64.400002,65.639999,1582800,63.304813
"565",65.629997,65.730003,64.150002,64.190002,2461100,61.906399
"566",64.669998,65.800003,64.580002,65.290001,1689000,62.967266
"567",65.559998,65.760002,64.690002,64.720001,1024600,62.417545
"568",64.739998,65.559998,64.739998,65.449997,1295000,63.121574
"569",65.260002,65.559998,64.510002,64.639999,1099100,62.340389
"570",64.559998,64.559998,63.490002,63.599998,1808600,61.337387
"571",63.889999,64.410004,63.509998,64.400002,2039700,62.108929
"572",64.860001,65.150002,64.449997,64.57,1099800,62.272877
"573",64.919998,66.050003,64.760002,65.980003,1545900,63.632717
"574",66.68,66.68,65.269997,65.75,1046400,63.410904
"575",65.889999,66.349998,65.730003,65.989998,1046300,63.642361
"576",66.230003,66.230003,65.129997,65.199997,1341500,62.880466
"577",65.139999,65.199997,63.91,64.580002,1443200,62.282524
"578",64.220001,64.639999,64.050003,64.610001,847000,62.311455
"579",64.790001,66.360001,64.519997,65.860001,1262100,63.516991
"580",65.919998,65.919998,64.510002,64.919998,876200,62.610428
"581",64.860001,64.860001,63.66,64.339996,750100,62.05106
"582",64.339996,65.330002,64.339996,65,827600,62.687584
"583",65,65.839996,64.919998,65.5,820200,63.169796
"584",65.75,65.860001,64.779999,65.739998,1095600,63.40126
"585",66,67.089996,65.68,65.839996,975000,63.497696
"586",65.980003,66.339996,64.360001,64.510002,1289400,62.215019
"587",64.309998,64.5,62.580002,63.009998,1679300,60.768379
"588",61.799999,62.66,60.830002,62.48,1660300,60.257233
"589",61.849998,62.009998,60.34,60.869999,1493100,58.704506
"590",60.5,60.799999,60.07,60.299999,946300,58.154785
"591",59.52,59.900002,58.380001,59.439999,2632500,57.325378
"592",59.049999,59.5,58.080002,59.029999,2008800,56.929966
"593",57.610001,57.990002,55.970001,55.98,2959200,53.988472
"594",56.07,57.599998,56.02,57,1726500,54.972187
"595",56.759998,57.689999,56.610001,57.389999,1745800,55.348312
"596",57.5,57.98,57.189999,57.66,2001700,55.608707
"597",56.900002,58.209999,56.259998,56.330002,2023700,54.326023
"598",55.450001,55.75,54.43,54.66,3642900,52.715435
"599",55.169998,55.450001,54.790001,55.240002,4331700,53.274799
"600",54.889999,55.41,54.299999,54.299999,3167500,52.36824
"601",53.68,53.700001,51.759998,51.98,3580400,50.130779
"602",53.110001,54.59,52.259998,53.080002,8039300,51.191647
"603",53,53.09,50.959999,51.41,4852800,49.581051
"604",51.130001,51.130001,49.369999,49.700001,5752700,47.931892
"605",49.869999,50.310001,49.23,49.380001,3615600,47.623272
"606",48.549999,48.560001,47.34,47.540001,4030300,45.848732
"607",47.470001,47.860001,46.459999,46.639999,3319400,44.980747
"608",47.240002,48.400002,46.700001,48.369999,3984800,46.860195
"609",48.75,49.099998,47.619999,47.84,2232900,46.346741
"610",48.080002,48.48,47.689999,48.349998,1984300,46.84082
"611",48.540001,49.720001,48.419998,49.18,4644700,47.644917
"612",49.549999,50.630001,49.549999,50.27,2835700,48.700893
"613",50.720001,51.040001,50.200001,50.73,2709300,49.146534
"614",50.400002,50.810001,49.900002,50.18,1763500,48.613701
"615",50.630001,51.779999,50.630001,51.439999,3034300,49.834373
"616",51.049999,52.169998,50.91,51.720001,3588600,50.105637
"617",51.740002,52.470001,51.740002,51.900002,3631800,50.280014
"618",52.41,54.34,52.189999,53.290001,4107600,51.626629
"619",53.470001,53.849998,52.610001,53.110001,4618900,51.452248
"620",54.060001,54.860001,53.610001,54.41,3892100,52.71167
"621",54.150002,54.650002,53.75,54.439999,4744400,52.74073
"622",54.380001,54.650002,53.77,53.939999,2866400,52.256336
"623",54.049999,54.349998,53.740002,54.009998,2440900,52.324154
"624",54.220001,54.650002,53.23,53.619999,2924400,51.946327
"625",53.740002,54.290001,53.68,53.799999,2222200,52.120708
"626",54.060001,55.150002,54.060001,55.150002,2873500,53.428574
"627",56.009998,56.490002,54.98,55.939999,2976400,54.193909
"628",55.950001,55.970001,55.169998,55.970001,1956600,54.222977
"629",56.049999,56.189999,55.43,55.700001,1631300,53.961407
"630",55.450001,56.48,55.040001,56.459999,2046200,54.697681
"631",55.869999,56.610001,54.84,54.98,3448900,53.263878
"632",54.610001,55.549999,54.380001,55.549999,2262200,53.816082
"633",55.779999,56.23,55.09,55.25,2705400,53.525448
"634",55.759998,56.189999,55.09,55.48,2170300,53.748268
"635",55.709999,57,55.560001,56.810001,1886000,55.036758
"636",56.830002,57.060001,56.099998,56.970001,4828700,55.191761
"637",57.07,57.23,56.5,56.880001,1843600,55.104572
"638",56.93,57.07,55.990002,56.02,1521500,54.271412
"639",55.68,56.779999,55.580002,56.630001,1363300,54.862373
"640",56.810001,57.09,55.91,55.93,2341700,54.184227
"641",56.369999,57.009998,56.189999,56.290001,1298100,54.53299
"642",56.619999,56.860001,56.259998,56.720001,1558700,54.949566
"643",56.700001,57.09,56.419998,56.5,1973300,54.736431
"644",56.66,57.060001,56.25,56.490002,1865900,54.726746
"645",56.669998,56.970001,56.310001,56.639999,1465400,54.872063
"646",56.639999,56.82,56.029999,56.439999,1031200,54.678307
"647",55.799999,56.709999,55.290001,56.709999,1417800,54.939877
"648",56.799999,56.919998,55,55.77,1735200,54.029213
"649",55.549999,56.66,54.720001,55.130001,1680400,53.409195
"650",54.849998,54.889999,52.57,53.290001,2280000,51.626629
"651",52,52.07,50.41,50.860001,2939500,49.272476
"652",51.040001,51.09,49.23,49.650002,4044700,48.100243
"653",48.869999,50.02,48.560001,49.889999,3778000,48.332752
"654",50.130001,52.029999,49.889999,51.650002,4006400,50.037819
"655",38.799999,39.880001,34.610001,35.91,20822600,34.78912
"656",35.57,35.580002,33.66,33.919998,11344300,32.861229
"657",34.049999,35.25,33.540001,34.09,9849900,33.025928
"658",33.099998,33.279999,31.5,31.75,6020400,30.758968
"659",31.92,31.92,30.110001,30.610001,6574900,29.654551
"660",31,31.809999,30.139999,31.790001,5264200,30.79772
"661",32.639999,33.82,32.639999,33.59,7450800,32.541534
"662",33.369999,34.150002,33.16,33.639999,3519900,32.589973
"663",34.310001,34.68,34.02,34.5,3924500,33.42313
"664",34.560001,35.139999,34.41,34.5,3076900,33.42313
"665",34.080002,34.73,33.450001,33.59,3356800,32.541534
"666",33.950001,34.130001,33.009998,33.290001,2628600,32.2509
"667",33.5,33.68,31.51,31.76,5179000,30.768658
"668",31.57,32.02,31.1,31.82,3579000,30.826782
"669",32.25,33.049999,32.150002,32.959999,2430900,31.931198
"670",33.200001,33.52,32.810001,33.220001,2443600,32.183086
"671",32.650002,32.709999,31.33,31.540001,3570500,30.749908
"672",32.130001,32.439999,31.860001,32.380001,2716700,31.568869
"673",32.799999,34.25,32.799999,34.040001,6393600,33.187283
"674",34.310001,34.5,33.830002,34.130001,3552800,33.275028
"675",34.41,35.52,34.27,34.959999,5484500,34.084236
"676",34.82,36.080002,34.790001,36.029999,5634500,35.12743
"677",36.169998,36.52,34.830002,36.490002,2952000,35.575912
"678",33.799999,33.919998,30.1,32.48,25067600,31.666361
"679",33.119999,34.099998,32.52,32.700001,6641200,31.88085
"680",32.34,33.889999,32.34,33.25,5967400,32.417072
"681",32.950001,32.98,31.879999,32.34,3780000,31.529867
"682",32.040001,32.389999,31.35,32.029999,5787000,31.227633
"683",32.25,32.93,32,32.220001,4278200,31.412876
"684",32.419998,32.75,31.6,31.82,11871900,31.022894
"685",31.549999,32.130001,31.469999,32.040001,7600600,31.237385
"686",32.380001,32.380001,30.66,30.889999,4638700,30.116192
"687",30.9,31.219999,30.209999,30.940001,2748100,30.16494
"688",30.129999,30.139999,29.17,29.610001,5194400,28.868256
"689",29.9,30.5,29.57,29.780001,2484000,29.033998
"690",29.83,30.01,29.24,29.5,4673600,28.761011
"691",29.68,29.74,28.049999,28.08,6617000,27.376583
"692",27.75,28.120001,27.08,27.09,4615200,26.411383
"693",27.1,27.360001,26.530001,27.24,4726300,26.557625
"694",27.290001,27.540001,26.82,27.27,6875900,26.586874
"695",27.190001,27.92,26.950001,26.950001,7659200,26.274891
"696",26.440001,26.719999,26.02,26.33,4683700,25.670422
"697",26.73,26.82,26.299999,26.389999,3058000,25.728918
"698",26.559999,27.059999,26.4,26.59,2848300,25.923908
"699",27.139999,28.629999,27.02,28.030001,4549500,27.327835
"700",27.860001,28.200001,27.25,28.1,5540100,27.396082
"701",28.190001,29.15,28.07,29,3327400,28.273537
"702",29.030001,29.08,27.85,27.870001,4640300,27.171844
"703",27.98,28.35,27.32,27.9,5854600,27.201092
"704",27.879999,27.99,26.440001,26.440001,5914300,25.777666
"705",26.92,27.879999,26.83,27.51,4342500,26.820862
"706",27.5,27.870001,27.049999,27.73,1982400,27.035351
"707",27.59,28.1,27.08,27.98,2384500,27.279087
"708",28.09,28.360001,27.18,27.41,2907000,26.723366
"709",27.360001,28.34,27.34,28.309999,2336700,27.600821
"710",28.4,28.780001,28,28.09,1985200,27.386332
"711",27.92,28.1,27.559999,27.860001,1885800,27.162094
"712",27.959999,27.99,27.049999,27.690001,2261900,26.996353
"713",27.74,27.74,26.98,27.67,1919600,26.976852
"714",27.75,28.540001,27.68,28.370001,2740000,27.659319
"715",28.969999,29.780001,28.48,29.559999,3713200,28.819508
"716",29.790001,30.370001,29.469999,29.639999,7345600,28.897503
"717",29.48,29.889999,28.85,29.059999,3828800,28.332033
"718",29.52,30.200001,29.4,29.540001,3181900,28.800011
"719",29.42,30.129999,29.02,30.08,5845700,29.326481
"720",29.780001,30.17,29.17,29.4,6440700,28.663517
"721",31.469999,35.32,30.870001,35.25,18343700,34.366974
"722",34.900002,35.75,34,34.599998,10110500,33.73325
"723",34.700001,35.889999,34.439999,35.830002,6528300,34.932442
"724",36.240002,37.5,36.110001,37.23,6646100,36.297367
"725",37.099998,37.279999,36.459999,37.049999,4757500,36.12188
"726",37.349998,37.360001,36.599998,36.98,3112900,36.053635
"727",36.450001,36.509998,35.299999,35.889999,5027200,34.990936
"728",35.98,36.02,35.299999,35.610001,3139400,34.717953
"729",35.77,35.98,35.360001,35.84,1969600,34.942192
"730",35.869999,36.98,35.509998,36.959999,3717400,36.034134
"731",36.689999,36.700001,36.040001,36.599998,8821400,35.683151
"732",36.779999,37.669998,36.68,36.939999,2603600,36.014637
"733",36.790001,37.93,36.709999,37.330002,1305800,36.394871
"734",37.349998,37.700001,36.259998,36.27,2748700,35.361423
"735",35.060001,36.970001,34.720001,36.900002,5008700,36.18515
"736",37.080002,37.57,36.349998,36.369999,3008500,35.665413
"737",36.360001,36.669998,36.09,36.299999,4793800,35.596771
"738",36.639999,37.689999,36.630001,37.360001,5461600,36.636238
"739",37.360001,37.619999,36.25,36.360001,6006300,35.655609
"740",36.189999,36.689999,35.799999,35.860001,3563800,35.165295
"741",35.950001,36.279999,35.5,36.07,3292000,35.371227
"742",35.959999,37.59,35.66,37.400002,3963600,36.675461
"743",37.560001,37.82,36.759998,37.52,3044700,36.793137
"744",37.860001,38.189999,36.98,37.02,6364000,36.302822
"745",36.93,37.040001,36.18,36.919998,2864200,36.204758
"746",37.029999,37.900002,36.939999,37.639999,3531500,36.910812
"747",37.509998,37.900002,37.259998,37.759998,2334200,37.028484
"748",38.150002,38.16,37.209999,37.580002,5277400,36.851974
"749",37.610001,37.709999,37.209999,37.52,2338800,36.793137
"750",37.66,37.939999,37.310001,37.41,812000,36.685268
"751",37.490002,37.73,37.099998,37.200001,1244300,36.479336
"752",37.32,37.380001,36.52,36.650002,2189100,35.939991
"753",36.700001,37.02,36.400002,36.580002,3231500,35.871349
"754",36.380001,37.740002,36.349998,37.59,2351400,36.861782
"755",38.029999,38.369999,36.279999,36.759998,2930700,36.047859
"756",36.110001,36.259998,35.220001,35.23,4045800,34.547501
"757",34.810001,35.5,34.630001,35.330002,4211300,34.645565
"758",35.349998,36.25,35.220001,35.849998,3027200,35.155487
"759",35.880001,36.639999,35.610001,36.459999,3219700,35.75367
"760",35.57,36.509998,35.57,36.220001,3130900,35.518322
"761",36.400002,36.470001,35.57,35.740002,2707600,35.047623
"762",35.709999,35.990002,35.110001,35.549999,3813700,34.861301
"763",35.490002,35.919998,34.950001,35.009998,3577900,34.33176
"764",34.77,35.41,34.48,34.639999,2327500,33.968929
"765",34.830002,35.619999,34.740002,35.34,1911300,34.655369
"766",35.43,35.689999,34.82,35.599998,2310900,34.910332
"767",35.450001,36.970001,34.849998,34.98,7697400,34.302341
"768",35.099998,35.73,34.84,35.330002,6527600,34.645565
"769",35.439999,35.709999,34.59,35.560001,1890600,34.871109
"770",35.619999,35.82,34.200001,34.48,1792500,33.812027
"771",33.240002,33.880001,33.209999,33.540001,1803300,32.89024
"772",33.84,34.099998,33.380001,33.98,1823800,33.321716
"773",34.18,34.25,33.07,33.099998,2261200,32.458763
"774",32.580002,33.029999,31.549999,32.48,4353400,31.850775
"775",32.290001,32.709999,31.379999,31.879999,2946100,31.262398
"776",31.98,32.759998,31.889999,32.169998,2690500,31.546778
"777",32.919998,33.09,32.25,33.060001,2809400,32.41954
"778",33.639999,34.950001,33.400002,34.5,2558100,33.831642
"779",34.740002,34.810001,34.310001,34.630001,5571100,33.959126
"780",35.5,35.75,32.470001,32.700001,6948700,32.066513
"781",32.490002,32.59,31.41,31.6,4642800,30.987823
"782",31.76,32.439999,31.459999,31.889999,4034200,31.272203
"783",32.25,32.310001,31.48,31.799999,3995000,31.183947
"784",31.42,31.540001,30.559999,30.639999,6754600,30.046419
"785",30.65,31,30,30.82,10764200,30.222933
"786",30.68,30.950001,29.620001,29.780001,3393400,29.203081
"787",29.809999,30.08,29.58,29.799999,2909000,29.222692
"788",29.58,30.530001,29.35,30.4,2845400,29.811069
"789",30.030001,30.08,29,29.25,4068100,28.683348
"790",27.969999,28.299999,27.709999,28.15,2677100,27.604658
"791",28.26,28.49,26.110001,26.18,4432800,25.672823
"792",26.530001,26.73,25.25,25.299999,4939200,24.80987
"793",24.49,25.110001,23.52,23.92,6267700,23.456606
"794",23.049999,24.26,22.889999,24.110001,7286700,23.642925
"795",24.370001,24.4,22.42,23.73,5228000,23.270285
"796",23.67,24.43,21.83,22.219999,4250100,21.789537
"797",22.52,22.92,21.93,22.33,5353900,21.897408
"798",21.290001,21.5,19.799999,19.950001,4653100,19.563515
"799",18.92,20.09,18.709999,19.030001,8284000,18.661339
"800",17.360001,18.15,15.6,15.64,4734900,15.337011
"801",16.82,17.040001,15.11,16.43,8148400,16.111708
"802",17.780001,18.01,16.08,16.43,14841400,16.111708
"803",15.15,15.33,13.42,13.43,7277800,13.169825
"804",14.79,15.21,12.97,15.14,7363600,14.846698
"805",12.64,13.3,10.79,10.85,7763600,10.639807
"806",11.35,11.39,9.8,10,7715400,9.806273
"807",9.29,9.74,7.9,9.31,9134700,9.129641
"808",9,13.3,8.83,12.47,7689800,12.228423
"809",12.95,13.96,11.54,11.67,9472300,11.443921
"810",11.47,11.48,10.27,10.84,6339300,10.63
"811",11.69,15.68,11.69,14.99,8137400,14.99
"812",15,16.700001,14.38,14.5,8540200,14.5
"813",15.75,16.469999,14.75,15.31,10862000,15.31
"814",14.23,14.82,13.5,14.24,5393800,14.24
"815",14,14.86,13.25,14.44,6187900,14.44
"816",14.56,14.75,12.78,13.05,7220000,13.05
"817",12.04,12.18,11.5,11.96,5224300,11.96
"818",11.69,13.09,11.6,12.49,6126500,12.49
"819",12.43,12.65,11.35,11.67,3488700,11.67
"820",12.83,13.87,12.64,13.52,7730200,13.52
"821",14.85,15.7,13.73,13.91,7388100,13.91
"822",14.3,15.84,14.15,15.8,4952300,15.8
"823",16.75,17.719999,15.8,16.09,5737800,16.09
"824",16.1,16.24,15.22,15.59,3984800,15.59
"825",15.85,16.139999,15.18,15.38,4959500,15.38
"826",14.34,14.87,13.61,14.36,5991700,14.36
"827",14.51,14.56,13.21,13.57,4030300,13.57
"828",14.07,15.37,14.07,15.33,4202200,15.33
"829",14.8,15.46,14.52,15.07,3879100,15.07
"830",14.45,14.84,14.01,14.41,2952300,14.41
"831",14.92,14.97,14.42,14.71,3308800,14.71
"832",15,15.87,14.94,15.34,4837100,15.34
"833",15.43,16.24,15.43,15.92,6691500,15.92
"834",15.89,16.969999,15.8,16.870001,3826000,16.870001
"835",17.75,18.51,17.469999,17.98,5448600,17.98
"836",19.040001,19.33,18.360001,18.82,4961400,18.82
"837",18.200001,18.559999,17.59,18.129999,3124800,18.129999
"838",17.18,17.41,16.309999,16.790001,2313600,16.790001
"839",16.5,16.83,15.88,16.59,1995600,16.59
"840",17.440001,17.68,16.48,16.530001,2342200,16.530001
"841",16.74,17.049999,16.09,16.209999,2941500,16.209999
"842",16.74,17.700001,16.690001,17.33,6119000,17.33
"843",17.74,17.91,17.190001,17.65,2238900,17.65
"844",17.08,17.24,16.35,16.700001,2833100,16.700001
"845",16.83,17.110001,15.81,15.82,2650200,15.82
"846",15.39,15.42,14.39,14.66,4283600,14.66
"847",14.21,15.22,13.65,15.15,3024800,15.15
"848",14.8,15.36,14.52,15.28,5436200,15.28
"849",16.639999,17.17,16.51,16.73,4446900,16.73
"850",16.51,16.73,15.78,16.16,2477300,16.16
"851",16.51,17.23,16.48,16.98,4629700,16.98
"852",16.84,16.93,15.81,15.85,2842400,15.85
"853",15.95,15.98,15.06,15.48,5049200,15.48
"854",16.59,16.67,16.200001,16.360001,5131200,16.360001
"855",17.23,17.73,16.309999,17.68,5838000,17.68
"856",17.6,17.65,16.33,16.57,6427700,16.57
"857",14.95,15.35,14,14.21,29822000,14.21
"858",14.3,14.81,14.02,14.76,9541400,14.76
"859",15,16.280001,14.97,16.16,9025700,16.16
"860",16.92,17.93,16.82,17.85,9362300,17.85
"861",17.65,18.15,17.129999,17.6,5535700,17.6
"862",19.209999,19.459999,17.9,18,5945700,18
"863",19.200001,19.68,18.65,19.559999,4502300,19.559999
"864",18.91,19,17.91,18.139999,4474600,18.139999
"865",18.02,18.18,16.93,16.940001,5270400,16.940001
"866",15.5,15.82,14.76,14.77,5245900,14.77
"867",15.86,16.4,15.29,16.27,4678600,16.27
"868",15.3,16.58,14.94,16.389999,4044700,16.389999
"869",17.34,17.49,15.87,16.219999,5182900,16.219999
"870",16.25,16.389999,15.66,15.81,2919700,15.81
"871",15.56,16.08,15.22,15.66,3087900,15.66
"872",16.01,16.42,15.41,15.43,6047400,15.43
"873",15.31,15.59,14.86,15.49,3576900,15.49
"874",15.75,16.290001,15.6,16.24,4659800,16.24
"875",15.64,15.79,14.94,15.04,3869800,15.04
"876",14.94,15.98,14.82,15.91,7065800,15.91
"877",15.74,15.79,15.11,15.48,5440600,15.48
"878",15.57,16.09,15.22,16.08,3557600,16.08
"879",15.99,16.59,15.87,16.5,3418400,16.5
"880",16.450001,16.870001,15.62,16.139999,12751600,16.139999
"881",16.68,17.059999,16.1,16.15,3522300,16.15
"882",16.51,16.58,15.08,15.29,6106600,15.29
"883",15.05,15.8,14.95,15.28,5368800,15.28
"884",15.32,15.54,15,15.46,2846600,15.46
"885",15.35,15.37,14.73,15.16,2518500,15.16
"886",15.07,15.56,14.92,15.49,3200100,15.49
"887",15.67,16.01,15.44,15.51,3319200,15.51
"888",15.34,15.48,15.07,15.41,2681600,15.41
"889",15.74,16.49,15.73,16.42,3929700,16.42
"890",16.1,16.940001,15.97,16.66,2932400,16.66
"891",16.719999,16.959999,16.540001,16.809999,2598900,16.809999
"892",16.719999,17.02,16.43,16.9,1925400,16.9
"893",17.18,17.610001,17.040001,17.1,2312300,17.1
"894",16.91,17.440001,16.790001,17.280001,1569900,17.280001
"895",17.18,17.790001,17.16,17.530001,2117900,17.530001
"896",17.51,17.709999,17.059999,17.15,2027900,17.15
"897",17.09,17.200001,16.709999,17.129999,2414900,17.129999
"898",17.120001,17.379999,16.92,16.940001,1633700,16.940001
"899",17,17.889999,16.92,17.799999,2761900,17.799999
"900",17.360001,17.860001,16.799999,17.76,1817700,17.76
"901",17.620001,17.99,17.35,17.91,2019300,17.91
