"","GWW.Open","GWW.High","GWW.Low","GWW.Close","GWW.Volume","GWW.Adjusted"
"911",351.25,354.320007,348.359985,351.380005,147800,344.842468
"912",350.160004,354.209991,348.570007,351.899994,270900,345.352814
"913",352.859985,355.359985,352.170013,353.25,217000,346.677673
"914",354.880005,355.51001,350.220001,350.829987,125400,344.302643
"915",349.540009,355.649994,349.029999,354.25,164100,347.659058
"916",353.23999,355.450012,350.649994,352.609985,176600,346.04953
"917",352.329987,353.720001,346.029999,349.160004,322700,342.663788
"918",351.130005,355.480011,350.609985,354.679993,296500,348.081024
"919",352.230011,365.660004,352.230011,361.48999,501800,354.764343
"920",361.420013,366.25,361.190002,362.470001,226200,355.726166
"921",361.48999,366.529999,361.019989,365.980011,215800,359.170837
"922",365,369.359985,363.779999,365.429993,310000,358.631042
"923",364.25,367.76001,362.869995,367.420013,178700,360.584015
"924",368.399994,371.869995,367.100006,370.5,226900,363.60672
"925",371.820007,371.820007,357.459991,360.119995,169600,353.419861
"926",362,364.179993,351.670013,358.079987,232200,351.417786
"927",358.380005,358.589996,349.769989,350.160004,378500,343.645111
"928",353.25,363.420013,353.25,361.279999,228300,354.558228
"929",360.25,360.25,350.459991,351.320007,229700,344.783569
"930",352.880005,355.929993,350.959991,355.179993,210800,348.571747
"931",358.640015,358.640015,352.649994,354.339996,202000,347.747375
"932",356.470001,358.679993,354.649994,354.649994,205500,348.051575
"933",361.089996,362.799988,356.089996,356.709991,331000,350.073273
"934",353.630005,359.649994,350.079987,355.429993,312900,348.817078
"935",354.570007,357.450012,349.779999,351.089996,466000,344.557831
"936",346.799988,349.26001,338.029999,341.570007,388400,335.214966
"937",341.600006,345.170013,338.799988,343.679993,376100,337.285706
"938",343.519989,345.200012,338.130005,339.089996,430300,332.781097
"939",340.519989,347.179993,337.25,342.480011,246600,336.108063
"940",341.170013,350.190002,339.799988,347.399994,246900,340.936493
"941",351.420013,357.029999,351.420013,353.670013,156000,347.089844
"942",353.579987,354.459991,349.079987,352.079987,115100,345.529419
"943",356.079987,359.769989,353.609985,356.769989,335600,350.132141
"944",358.170013,360.160004,352.850006,358.029999,254900,351.368713
"945",355.109985,362.019989,353.470001,359.390015,162900,352.7034
"946",361.929993,372.679993,361.929993,371.160004,193600,364.254456
"947",372.440002,374.179993,367.350006,367.709991,315600,360.868591
"948",371.51001,379.299988,370.820007,376.399994,200200,369.396942
"949",376.730011,389.170013,376.390015,385.98999,468800,378.808533
"950",386.679993,392.350006,383.119995,385.420013,417300,378.249146
"951",388.540009,392.529999,385.790009,388.660004,265500,381.428833
"952",385.48999,386.329987,380.109985,384.160004,296100,377.012573
"953",386.589996,391,383.769989,386.23999,246600,379.053864
"954",381.51001,387.440002,381.51001,385.649994,193900,378.474823
"955",388.179993,390.380005,382.75,383.540009,432900,376.404144
"956",385.320007,387.179993,373.380005,374.73999,312200,367.767792
"957",377.959991,381.290009,374.589996,375.839996,248400,368.847351
"958",375.579987,379.48999,370.529999,373.440002,442600,366.492004
"959",371.359985,375.609985,352.76001,362.019989,597200,355.284485
"960",363.170013,367.809998,360,361.029999,346600,354.312927
"961",356.920013,361.480011,356.109985,361.279999,415600,354.558228
"962",362.299988,364,357.459991,357.640015,289900,350.985992
"963",352.579987,358.609985,350.799988,352.549988,528600,345.990662
"964",352.01001,354.570007,348.299988,350.109985,306700,343.596069
"965",348.869995,351.929993,345,350.019989,382700,343.507751
"966",354.23999,363.299988,354.23999,363.230011,283600,356.471985
"967",366.730011,374.040009,366.730011,371.220001,230800,364.313354
"968",374.959991,379.329987,368.829987,374.709991,375200,367.738373
"969",379.890015,383.75,376.899994,378.839996,304700,371.791565
"970",378.51001,393.25,377.440002,390.630005,327400,384.916718
"971",403.160004,411.869995,388.220001,388.220001,406600,382.541962
"972",390.109985,405.75,388.890015,404.480011,420200,398.564178
"973",405,407.399994,399.48999,403.390015,286000,397.490143
"974",403.399994,403.399994,394.630005,398.170013,198300,392.346436
"975",400,409,400,403.309998,214800,397.411285
"976",406.76001,414.970001,404.619995,414.529999,325500,408.467133
"977",412.470001,412.899994,405.519989,410.459991,245900,404.456696
"978",411.48999,420.540009,411.48999,415.01001,310400,408.940186
"979",413.059998,424.079987,411.529999,422.859985,290500,416.675323
"980",419.339996,419.339996,405.230011,409.299988,417600,403.31366
"981",411.350006,416.279999,407.920013,414.850006,241100,408.782501
"982",416.369995,423.970001,415.230011,420.549988,324700,414.399109
"983",420.140015,421.690002,410.209991,414.579987,507400,408.516418
"984",413.829987,418.730011,413.829987,414.579987,140600,408.516418
"985",414,418.75,411.579987,418.299988,565500,412.182007
"986",424.329987,427.899994,412.769989,413.140015,346800,407.097504
"987",411.720001,415.399994,406.089996,407.320007,254300,401.36264
"988",405.070007,410.399994,401.660004,402.679993,256400,396.790497
"989",402.119995,407.440002,402.119995,404.769989,226400,398.849915
"990",402.440002,409.100006,402.309998,405,228000,399.076538
"991",403,408.130005,403,406.670013,215300,400.722137
"992",410.130005,412.850006,407.809998,411.220001,245800,405.205566
"993",408.320007,408.320007,400.5,402.320007,254500,396.43576
"994",400,405.880005,400,403.529999,265600,397.628052
"995",400,405.890015,400,400.459991,241300,394.602966
"996",403.51001,408.079987,401.549988,405.600006,207400,399.667786
"997",405.279999,408.320007,402.040009,406.380005,255900,400.436401
"998",407.579987,411.079987,407.040009,410.040009,259100,404.042847
"999",410.470001,411.709991,404.549988,410.459991,536500,404.456696
"1000",405,414.01001,401.600006,411.779999,317400,405.757385
"1001",413.450012,413.73999,410,410.329987,262500,404.328583
"1002",410.100006,412.380005,403.440002,410.660004,321100,404.653748
"1003",410.369995,416.040009,410.369995,415.570007,152800,409.491974
"1004",418.350006,422.559998,413.890015,414.299988,203700,408.24054
"1005",415.640015,416.649994,405.589996,407.279999,202600,401.323212
"1006",407.149994,409.769989,402.959991,406.829987,179900,400.879791
"1007",405.720001,408.850006,402.309998,408.339996,223500,402.367676
