"","TRV.Open","TRV.High","TRV.Low","TRV.Close","TRV.Volume","TRV.Adjusted"
"888",114.269997,118.970001,113.370003,118.550003,2289800,114.995911
"889",121.379997,121.559998,118,119.139999,1487400,115.568222
"890",119.029999,122.690002,118.809998,120.5,1367400,116.887436
"891",120.830002,120.830002,118.589996,119.160004,1301500,115.587624
"892",118.889999,120.400002,118.18,118.769997,1174100,115.209305
"893",119.449997,121.699997,119.230003,120.419998,1330200,116.809845
"894",119.410004,122.559998,119.029999,122.239998,1317500,118.575279
"895",121.68,122.300003,117.5,118.610001,2127200,115.0541
"896",119.410004,120.470001,117.550003,118.279999,1542800,114.734001
"897",117.589996,117.839996,115.839996,116.629997,1249400,113.133461
"898",116.389999,117.230003,114.900002,115.029999,1350300,111.581436
"899",114.889999,117.25,114.309998,116.849998,1033600,113.346863
"900",114.5,116.699997,113.269997,115.93,1133700,112.454453
"901",115.230003,115.779999,112.580002,114.419998,1377600,110.989723
"902",114.360001,115.540001,112.730003,114.400002,1266600,110.970322
"903",113.459999,114.07,112.300003,113.099998,1451600,109.709282
"904",114.360001,115.779999,114.169998,115.080002,958700,111.629929
"905",114.360001,115.5,113.339996,113.739998,1632300,110.330101
"906",113.099998,117.589996,113.019997,117.360001,2062900,113.841583
"907",118,119.379997,116.970001,119.120003,1063600,115.54882
"908",121.400002,123.300003,119.620003,119.919998,1609400,116.324837
"909",121.559998,121.559998,118.269997,118.860001,1144600,115.296616
"910",118.279999,119.510002,117.540001,119.269997,930300,115.694321
"911",118.519997,119.93,118.010002,118.599998,625100,115.044403
"912",118.089996,118.089996,114.919998,115.910004,938000,112.435051
"913",116.220001,116.25,114.75,114.93,768500,111.484428
"914",115.260002,116.029999,112.779999,113.199997,1200700,109.806297
"915",112,113.440002,111.870003,112.529999,895100,109.15638
"916",112.040001,112.919998,111.510002,111.830002,1082600,108.477371
"917",112.169998,114.959999,111.519997,114.900002,1361900,111.45533
"918",116.269997,116.43,114.75,115.620003,1356500,112.153755
"919",114.730003,114.730003,113.419998,113.540001,1200100,110.136108
"920",113.690002,118.82,113.669998,117.18,1543900,113.666985
"921",118.099998,118.099998,114.730003,115.889999,1725800,112.415657
"922",116.68,116.970001,114.849998,116.040001,2297900,112.56115
"923",115.160004,115.339996,113.580002,114.690002,969900,111.251633
"924",114.529999,117.720001,114.019997,117.480003,1391400,113.957985
"925",118.309998,120.879997,114.440002,115.349998,1299400,111.891846
"926",117.199997,119,114.879997,116.57,1460700,113.075264
"927",116.309998,116.440002,112.660004,113.739998,1686800,110.330101
"928",114.209999,115.400002,112.93,113.629997,957600,111.053322
"929",113.730003,114.949997,111.769997,111.800003,950200,109.264832
"930",112.519997,114.07,111.650002,113.400002,1040100,110.828537
"931",114.169998,115.230003,113.760002,114.459999,977300,111.864502
"932",114.470001,114.68,112.059998,112.150002,1042000,109.606895
"933",112.349998,114.949997,112.110001,113.169998,1048900,110.60376
"934",112.410004,113.419998,111.059998,112.599998,1196900,110.046677
"935",112,113.190002,111.339996,111.610001,2294700,109.079132
"936",109.239998,110.379997,107.199997,109.449997,1884100,106.968109
"937",109.110001,111.449997,108.260002,109.25,1385100,106.772644
"938",109.230003,110.379997,107.449997,107.489998,2883500,105.052551
"939",107.959999,109.43,105.669998,107.82,1746300,105.375076
"940",106.559998,108.32,105.959999,108.110001,1714100,105.658501
"941",109.730003,111.900002,109.300003,110.220001,1555900,107.72065
"942",109.970001,110.25,106.550003,107.440002,1306500,105.003693
"943",107.809998,109.129997,107.220001,108.190002,1595800,105.736679
"944",108.18,109,106.260002,107.809998,1323600,105.365295
"945",106.690002,109.489998,106.459999,108.580002,1220300,106.117844
"946",110.550003,112.029999,109.550003,111.910004,1296300,109.372337
"947",112.550003,113.309998,110.790001,111.529999,1491800,109.000946
"948",112.080002,114.339996,112.080002,113.800003,1388000,111.219482
"949",114.849998,116.949997,114.349998,115.620003,734400,112.998207
"950",116.440002,116.980003,115.230003,115.830002,903800,113.203438
"951",114.349998,116.919998,114.059998,116.540001,1370800,113.897339
"952",115.510002,116.169998,112.32,112.889999,1230200,110.330101
"953",112.760002,114.459999,112,112.029999,1070100,109.489609
"954",110.580002,113.059998,109.620003,112.639999,1238900,110.085777
"955",112.790001,114.260002,111.690002,113.32,1641100,110.750359
"956",113.510002,114.370003,111.690002,111.839996,1191400,109.303917
"957",115.580002,118.449997,114.199997,118.110001,2300800,115.43174
"958",118.5,125.18,118.120003,125,2965200,122.165504
"959",123.32,126.860001,122.879997,126.139999,2267000,123.279648
"960",127.43,127.550003,123.82,125.970001,1375900,123.113503
"961",123.849998,124.019997,120.510002,121.540001,1331800,118.783958
"962",121.019997,122.449997,119.029999,119.089996,1159000,116.389511
"963",117.18,122.32,116.709999,121.5,2899800,118.744873
"964",121.040001,123.739998,118.919998,122.459999,2595800,119.683098
"965",121.669998,122.790001,118.849998,120.709999,2630300,117.972778
"966",123.07,124.309998,120.419998,123.919998,1765700,121.109985
"967",125.5,127.510002,125.110001,126.339996,1546200,123.475105
"968",122.699997,127.110001,122.510002,123.400002,2424100,120.601784
"969",124.029999,128.550003,123.639999,127.510002,1363000,124.618591
"970",127.839996,129.080002,126.57,127,1044200,124.12014
"971",138.449997,138.470001,134.130005,134.279999,2734300,131.235062
"972",135.279999,136.820007,134.100006,136.360001,1591100,133.267899
"973",136.089996,136.600006,133.850006,134.960007,966300,131.899643
"974",133.979996,133.979996,131.190002,132.399994,1289500,129.39769
"975",133.770004,135.089996,132.630005,134.630005,1135000,131.577133
"976",137.800003,138.979996,134.979996,136.289993,1163500,133.199478
"977",136.080002,136.179993,134.080002,135.039993,1218000,131.977829
"978",135.440002,137.279999,134.259995,134.369995,1333200,131.323013
"979",133.119995,134.179993,131.460007,133.869995,1118600,130.834351
"980",132.949997,134.800003,132.679993,134.550003,1322400,131.498962
"981",135.559998,135.559998,133.630005,134.630005,918000,131.577133
"982",136.800003,136.940002,134.759995,136.389999,2098500,133.297226
"983",135.559998,136.5,134.029999,136.020004,986700,132.935608
"984",135.679993,135.679993,133.550003,134.440002,538000,131.391434
"985",133.160004,134,129.570007,129.649994,2684100,126.710045
"986",132.509995,134.240005,131.990005,133.410004,1218300,130.384811
"987",132.580002,134.279999,132.419998,134.039993,948400,131.000504
"988",133.75,135.619995,132.429993,135.089996,980800,132.026688
"989",135.539993,136.190002,134.210007,136.160004,934600,133.072433
"990",134.619995,135.050003,133.429993,133.899994,970900,130.863678
"991",133.070007,135.800003,132.75,135.259995,1113300,132.192841
"992",134.899994,135.809998,134.389999,134.910004,1600100,132.684601
"993",134.479996,137.539993,134.399994,136.710007,1352800,134.45491
"994",134.800003,136.649994,133.660004,134.949997,1273500,132.723938
"995",136.190002,136.779999,133.669998,133.990005,1344500,131.77977
"996",134.710007,137.320007,134.320007,137.259995,975600,134.995819
"997",137.729996,137.970001,136.220001,137.440002,1253300,135.172852
"998",137.75,138.830002,137.75,138.029999,1428800,135.753128
"999",138.589996,139.779999,137.5,138.860001,3347100,136.569427
"1000",139.149994,139.149994,136.259995,138.149994,1373200,135.87114
"1001",137.539993,137.899994,136.259995,136.479996,1186600,134.228699
"1002",137.289993,138.559998,136.910004,137.949997,1901500,135.674454
"1003",138.059998,138.639999,136.839996,138.490005,416800,136.205551
"1004",138.830002,139.880005,138.470001,139.190002,1100300,136.893997
"1005",139.580002,139.649994,138.029999,138.350006,859000,136.067871
"1006",138.949997,139.899994,138.850006,139.080002,1253800,136.785812
"1007",139.080002,140.539993,138.110001,140.369995,970200,138.05452
