"","DOV.Open","DOV.High","DOV.Low","DOV.Close","DOV.Volume","DOV.Adjusted"
"440",89.389999,89.610001,87.57,88.150002,1805300,83.494133
"441",88.080002,88.589996,87.959999,88.150002,1240500,83.494133
"442",88.400002,88.800003,87.889999,88.099998,1194000,83.446793
"443",88.07,88.330002,87.449997,88.160004,1083600,83.503632
"444",88.199997,88.669998,86.790001,87.43,1291100,82.812172
"445",86.989998,87.470001,86.440002,87.379997,869000,82.764824
"446",87.139999,87.139999,85.620003,85.660004,1475500,81.135658
"447",85.489998,85.489998,82.669998,82.760002,2214100,78.388824
"448",82.5,83.379997,81.129997,81.339996,2474300,77.043823
"449",82.889999,82.889999,80.970001,82.18,1998600,77.839462
"450",82.169998,82.830002,82.019997,82.029999,1209200,77.697395
"451",82.419998,83.330002,81.870003,83.239998,1769700,78.843475
"452",83.139999,83.139999,81.5,82.230003,1928000,77.886803
"453",81,84.980003,80.900002,83.489998,3268300,79.080269
"454",83.650002,83.709999,81.459999,82.410004,2154300,78.05732
"455",82.690002,83.169998,81.540001,82.760002,1601600,78.388824
"456",81.199997,83.18,80.720001,82.610001,1670500,78.246742
"457",82.779999,83.25,80.739998,80.860001,1402400,76.58918
"458",81.849998,82.309998,81.089996,81.720001,1190900,77.403778
"459",80.910004,82.790001,80.550003,82.059998,2155800,77.725807
"460",83.360001,83.629997,80.589996,81.599998,1889500,77.290092
"461",81.779999,83.25,81.599998,83.029999,1925300,78.644562
"462",83.919998,84.32,82.690002,82.839996,2425100,78.4646
"463",83.190002,83.949997,82.709999,83.400002,1695700,78.995033
"464",84.110001,84.980003,83.860001,84.57,1560800,80.103233
"465",84.739998,85.57,84.080002,84.760002,1104800,80.283203
"466",84.720001,85.980003,84.300003,85.82,1083400,81.287209
"467",86.419998,86.980003,85.580002,86.849998,1179300,82.26281
"468",86.779999,87.519997,86.5,86.769997,818800,82.187019
"469",86.540001,87.080002,85.449997,86.419998,1370900,81.855522
"470",86.43,86.440002,85.139999,85.290001,1309000,80.78521
"471",85.660004,86.519997,85.010002,85.32,1305100,80.813622
"472",85.889999,86.269997,84.25,84.75,1695900,80.273727
"473",84.269997,86.519997,83.599998,86.190002,1309100,81.63765
"474",86.160004,87.800003,85.93,87.620003,1458800,82.992149
"475",87.550003,88.040001,86.309998,86.540001,1096700,81.969185
"476",85.809998,86.120003,84.779999,84.790001,1420100,80.311607
"477",85.110001,85.690002,84.839996,85.019997,1258000,80.529465
"478",84.25,84.970001,83.330002,84.559998,322500,80.093765
"479",84.980003,85.629997,83.82,83.959999,1625200,79.525444
"480",83.739998,83.830002,82.849998,83.370003,1709100,78.966614
"481",83.669998,84.68,83.25,84.400002,1796100,79.942215
"482",84.050003,84.440002,83.209999,84.040001,1112900,80.056534
"483",84.199997,84.989998,83.949997,84.889999,1732700,80.866241
"484",86.099998,87.029999,85.440002,86.160004,2740000,82.076042
"485",86.059998,86.059998,83.419998,83.489998,1905400,79.532585
"486",82.5,82.5,79.099998,81.839996,2574700,77.960793
"487",82.32,82.720001,79.139999,79.5,1534700,75.731712
"488",79.379997,79.410004,76.830002,78.199997,1219000,74.493332
"489",79.419998,79.849998,77.730003,78.370003,1669600,74.655281
"490",79.620003,80.080002,78.279999,78.339996,1408100,74.626686
"491",78.510002,78.900002,77.610001,78.129997,1429300,74.426636
"492",77.410004,78.169998,76.059998,76.32,974300,72.702454
"493",75.959999,76.209999,73.93,74.330002,1274200,70.80677
"494",74.410004,75.419998,73.239998,73.949997,1390100,70.444771
"495",73.790001,74.879997,71.300003,71.699997,1419800,68.301422
"496",71.459999,71.540001,69.269997,70.059998,2267300,66.739166
"497",70.080002,71.830002,68.889999,68.989998,2880100,65.719872
"498",68.599998,68.970001,66.410004,66.529999,668700,63.376499
"499",67.269997,68.639999,65.830002,68.610001,1656500,65.357895
"500",67.580002,70.120003,67.120003,70.110001,1693100,66.786797
"501",70.290001,70.779999,69.43,69.800003,1243900,66.491501
"502",70.059998,71.220001,69.949997,70.949997,1678400,67.586967
"503",69.779999,71.57,69.089996,71.25,1486900,67.872765
"504",71.010002,71.050003,69.139999,69.790001,1171200,66.481972
"505",70.870003,73,70.610001,72.959999,1316100,69.501701
"506",73.239998,74.589996,72.330002,73.93,1446000,70.425735
"507",74.529999,75.629997,74.239998,75.559998,1125500,71.978462
"508",75.959999,76.849998,75.860001,76.349998,868100,72.73101
"509",76.75,77.580002,75.910004,77.480003,1130100,73.807465
"510",77.190002,78.080002,76.940002,77.860001,1291000,74.169456
"511",77.379997,78.419998,77.160004,78.059998,1091700,74.35997
"512",78.129997,78.5,77.650002,78.099998,579800,74.398071
"513",78.389999,78.730003,77.660004,77.730003,824200,74.045601
"514",77.410004,79.400002,77.410004,79.059998,878800,75.312561
"515",79.720001,81,79.300003,80.690002,1011200,76.865326
"516",79.879997,79.970001,78.639999,79.290001,809100,75.531677
"517",79.639999,80.150002,78.309998,78.82,911500,75.083931
"518",78.870003,79.419998,78.300003,79.18,1140100,75.42688
"519",80.150002,80.309998,79.43,79.480003,930400,75.712669
"520",78.559998,79.239998,77.949997,79.239998,1515300,75.484039
"521",85.470001,86.510002,82.519997,86.160004,2569200,82.076042
"522",87.110001,89.769997,86.25,88.82,2173100,84.60994
"523",88.839996,90.099998,87.580002,87.830002,2643900,83.66687
"524",88.150002,88.800003,87.400002,87.610001,1087200,83.457291
"525",87.160004,87.639999,86.919998,87.290001,1447200,83.152466
"526",87.129997,88.190002,87.129997,88.190002,1307800,84.009804
"527",88.059998,88.290001,87.720001,87.93,1037300,83.762138
"528",87.540001,87.830002,86.410004,86.919998,1570300,82.799988
"529",86.68,86.980003,86.129997,86.82,840400,82.70475
"530",86.940002,87.459999,86.57,87.389999,1840000,83.247734
"531",88.139999,90.459999,88.050003,90.010002,1570300,85.743561
"532",90.150002,90.779999,89.849998,90.099998,1742100,85.829277
"533",89.709999,90.629997,89.379997,90.07,1152400,85.800705
"534",90.790001,91.260002,90.550003,91.199997,1083000,86.877121
"535",90.769997,91.949997,90.559998,91.419998,1022300,87.0867
"536",91.639999,92.099998,91.040001,92.080002,1035300,87.715431
"537",91.660004,91.779999,91.040001,91.57,850600,87.229607
"538",91.970001,92.449997,91.440002,92.330002,814700,87.953575
"539",92.910004,93.199997,92.349998,92.459999,651600,88.077408
"540",92.040001,92.300003,91.169998,91.220001,866200,86.896194
"541",90.5,90.970001,89.959999,90.720001,926500,86.877029
"542",90.510002,90.809998,89.879997,90.529999,1000500,86.695084
"543",91.25,91.389999,90.379997,90.980003,784200,87.126022
"544",91.43,91.769997,90.389999,91.199997,931800,87.336708
"545",91.169998,91.529999,90.669998,90.720001,664600,86.877029
"546",90.839996,91.139999,90.57,90.959999,845300,87.106873
"547",91.050003,91.050003,89.599998,90.18,1017500,86.359909
"548",89.5,89.669998,88.709999,89.269997,1283000,85.488449
"549",89.220001,90.540001,89.089996,90.540001,700700,86.704666
"550",90.690002,90.720001,90.110001,90.440002,1074100,86.608879
"551",90.25,91.629997,90.059998,91.400002,947800,87.528229
"552",91.389999,91.389999,90.470001,90.720001,1203700,86.877029
"553",90.720001,91.220001,90.279999,90.690002,1211200,86.848312
"554",90.919998,92.610001,90.629997,92.529999,835400,88.610359
"555",93.050003,93.620003,91.93,92.449997,1098600,88.53376
"556",92.25,92.510002,91.129997,91.339996,1007600,87.470772
"557",91.279999,92.769997,91.209999,92.459999,563900,88.543327
"558",92.099998,92.139999,90.269997,90.300003,688800,86.474838
"559",90.480003,91.379997,90.370003,91.139999,920200,87.279259
"560",91.970001,92.589996,91.510002,92.089996,992900,88.189003
"561",92.209999,92.43,91.230003,92.25,1064400,88.342224
"562",92.540001,93.540001,92.360001,93.510002,742800,89.548859
"563",94.110001,94.57,93.360001,93.800003,888100,89.826561
"564",94.93,95.980003,94.559998,95.959999,936800,91.895073
"565",96.050003,96.290001,95.360001,95.870003,640900,91.808876
"566",96.339996,96.75,95.830002,96.010002,869900,91.942955
"567",96.150002,96.980003,96,96.879997,525500,92.776093
"568",97.029999,97.650002,96.199997,96.540001,1004400,92.450485
"569",96.040001,96.730003,95.699997,96.68,695800,92.584572
"570",96.400002,96.400002,94.669998,94.879997,800500,90.860809
"571",94.830002,95.199997,94.349998,95.18,835300,91.148109
"572",95.080002,96.019997,94.919998,95.809998,944200,91.751411
"573",96.480003,97.129997,96.059998,97.129997,711400,93.015511
"574",96.809998,96.989998,96.290001,96.790001,706900,92.689919
"575",96.970001,97.559998,96.580002,97.489998,779500,93.360252
"576",97.919998,98.019997,96.589996,96.800003,944900,92.699486
"577",97.400002,98.800003,94.739998,97.779999,1615000,93.637962
"578",96.339996,97.07,95.779999,96.349998,1071200,92.268539
"579",96.82,97.82,96.18,97.589996,1568800,93.456009
"580",97.769997,97.790001,97.160004,97.260002,832500,93.139992
"581",96.610001,97.050003,95.540001,96.220001,1367900,92.144058
"582",96.339996,97.209999,96.269997,97.029999,755600,92.919746
"583",97.879997,98.480003,97.239998,97.75,930000,93.609238
"584",97.900002,98.480003,97.050003,98.040001,2291800,93.886955
"585",98.150002,98.550003,96.989998,97.330002,812700,93.207039
"586",97.089996,98.019997,96.449997,97.879997,914600,93.733727
"587",98.599998,99.459999,98.339996,99.370003,974300,95.160614
"588",97.629997,98.190002,96.959999,97.919998,1018900,93.772026
"589",96.82,97.470001,95.889999,97.239998,1358400,93.12085
"590",97.120003,98.110001,96.43,96.839996,1206300,92.737785
"591",95.919998,96.480003,94.849998,96.239998,753900,92.163208
"592",95.75,97.300003,94.650002,96.809998,1081700,92.709061
"593",94.959999,95.449997,93.709999,94.480003,1094300,90.47776
"594",94.599998,96.269997,94.599998,96.089996,1087700,92.019562
"595",95.239998,96.779999,94.650002,96.220001,1030400,92.144058
"596",96.699997,96.839996,96.18,96.43,670500,92.345154
"597",95.239998,96.110001,94.419998,94.449997,722800,90.449028
"598",94.050003,94.650002,93.540001,94.349998,670100,90.353264
"599",94.809998,95.480003,94.599998,95.190002,733600,91.157692
"600",94.720001,94.720001,92.800003,93.040001,1102300,89.098763
"601",91.900002,91.970001,90.440002,91.07,838600,87.212219
"602",91.839996,91.839996,90.519997,90.900002,571600,87.049416
"603",91.110001,91.110001,89.910004,89.989998,844300,86.177963
"604",89.370003,90.449997,88.75,90.360001,1241600,86.532288
"605",90.050003,90.910004,89.879997,90.330002,554000,86.965523
"606",89.260002,90.629997,89.169998,89.410004,1260900,86.079788
"607",89.650002,91.949997,89.589996,91.25,1497900,87.851257
"608",92.209999,94.139999,92.150002,94.120003,967800,90.614365
"609",94.449997,95.529999,94,95.419998,763400,91.865936
"610",95.32,95.650002,94.43,94.709999,906600,91.182381
"611",95.349998,96.32,94.970001,96.050003,513400,92.472473
"612",96.779999,97.120003,96.459999,96.589996,545100,92.992371
"613",97.669998,98.440002,96.25,96.370003,756900,92.780563
"614",96.379997,96.75,95.870003,96.540001,433500,92.944214
"615",96.980003,97.269997,96.139999,96.779999,874600,93.175262
"616",96.440002,96.989998,95.32,96.07,432700,92.49173
"617",96.010002,96.330002,95.379997,95.410004,429900,91.856316
"618",96.010002,97.029999,95.849998,96.360001,642700,92.770935
"619",96.529999,97.32,95.709999,96.940002,609200,93.329338
"620",98,98.489998,96.959999,98.050003,954700,94.39798
"621",98.129997,98.260002,97.089996,97.220001,1344000,93.598892
"622",97.5,98.290001,96.870003,97.949997,656000,94.301704
"623",97.970001,98.669998,97.519997,98.610001,709200,94.937126
"624",98.650002,99.120003,98.089996,98.349998,596300,94.686806
"625",98.550003,98.620003,97.690002,98.540001,788200,94.869728
"626",98.800003,100.43,98.589996,100.199997,1917000,96.467896
"627",101.300003,102.690002,100.599998,102.339996,1569900,98.528206
"628",102.489998,103.190002,101.830002,102.190002,1508200,98.383781
"629",102.339996,103.470001,102.230003,103.389999,643500,99.53907
"630",102.57,103.089996,101.5,102.739998,1019100,98.9133
"631",102.5,102.5,100.75,101.260002,731600,97.488419
"632",100.440002,100.779999,100.040001,100.389999,1003300,96.650826
"633",101.080002,101.169998,98.5,98.540001,993300,94.869728
"634",98.589996,98.940002,96.720001,97.629997,1140400,93.993622
"635",98.019997,100.089996,97.970001,100.059998,854900,96.333122
"636",99.970001,100.099998,99,99.339996,644300,95.639938
"637",99.019997,99.809998,98.629997,99.32,651700,95.620682
"638",99.080002,99.080002,95.269997,95.459999,1346000,91.904442
"639",94.980003,98.480003,93.760002,97.220001,1961900,93.598892
"640",97.879997,99.129997,97.730003,98.120003,1184400,94.46537
"641",98.129997,98.669998,96.809998,97.199997,1277800,93.579643
"642",97.839996,98.220001,96.540001,98.110001,1318500,94.45575
"643",97.099998,98.029999,96.290001,97.709999,1047600,94.070641
"644",97.809998,98.93,96.75,98.779999,1179800,95.1008
"645",98.379997,98.970001,98,98.209999,631600,94.552017
"646",98.349998,98.349998,96.699997,96.769997,557300,93.165665
"647",95.07,97.889999,95.07,97.889999,624500,94.243935
"648",97.690002,97.970001,95.940002,96.849998,913500,93.242676
"649",96.660004,96.989998,94.129997,94.389999,1113800,90.874298
"650",94.540001,95.080002,92.580002,92.75,879700,89.295387
"651",91.330002,91.389999,89.25,89.900002,1108500,86.551552
"652",90.459999,91.339996,89.760002,91,789300,87.61058
"653",89.720001,90.739998,88.910004,90.489998,926600,87.119568
"654",91.209999,92.900002,90.870003,92.419998,958000,88.977684
"655",92.370003,93.010002,91.660004,92.190002,834700,88.756256
"656",91.739998,91.860001,90.010002,90.160004,562600,86.801865
"657",89.669998,92.959999,89.459999,91.279999,556100,87.880135
"658",89.730003,90.269997,88.160004,88.290001,967400,85.001495
"659",88.370003,89.099998,87.889999,89,653800,85.685066
"660",89.519997,91.260002,89.389999,90.720001,595000,87.340996
"661",91.849998,91.849998,90.989998,91.239998,884900,87.841637
"662",90.970001,91.639999,90.260002,91.300003,629200,87.899399
"663",92.449997,92.769997,91.239998,91.68,697100,88.265244
"664",92.080002,92.43,90.5,90.93,736700,87.543182
"665",90.43,90.620003,87.709999,88.099998,727500,84.818588
"666",89.110001,89.489998,87.07,88.639999,603000,85.33847
"667",89.419998,89.589996,88.279999,88.93,871600,85.617676
"668",88.540001,90.839996,88.410004,90.779999,653500,87.398758
"669",91.410004,92.589996,91.360001,92.25,970200,89.296005
"670",93.120003,93.959999,92.82,93.739998,1058900,90.738297
"671",92.730003,93.080002,91.449997,92.510002,974300,89.547691
"672",93.400002,93.709999,92.790001,93.25,820400,90.263985
"673",94.209999,96.389999,94.209999,96.129997,880500,93.051765
"674",96.300003,96.75,94.860001,95.139999,1106000,92.093452
"675",95.879997,95.879997,94.739998,95.529999,1114800,92.47097
"676",95.459999,97.07,94.75,97.050003,952100,93.942291
"677",97.800003,99.239998,96.75,99.209999,904600,96.033134
"678",99.260002,99.839996,98.489998,99.669998,767000,96.478394
"679",100.150002,101.379997,99.620003,99.669998,812400,96.478394
"680",99.050003,99.93,99,99.25,378700,96.071854
"681",98.860001,98.980003,97.93,98.720001,678900,95.55883
"682",98.190002,99.370003,97.900002,99.309998,749000,96.129936
"683",99.209999,100,98.970001,98.970001,584000,95.800812
"684",99.5,99.720001,98.559998,98.910004,960500,95.742744
"685",98.040001,99.239998,97.800003,98.650002,531900,95.491058
"686",98.980003,99.830002,98.220001,98.5,945100,95.345871
"687",98.440002,99.720001,98.440002,99.470001,528400,96.284813
"688",99.339996,99.870003,98.970001,99.519997,499000,96.333206
"689",100.099998,100.480003,99.059998,100.129997,578100,96.92366
"690",100.290001,100.610001,99.300003,99.559998,685200,96.371918
"691",100.029999,100.339996,95.919998,96.269997,681500,93.187286
"692",95.190002,95.419998,93.449997,94.089996,989600,91.077087
"693",94.010002,94.699997,92.370003,94.57,675500,91.54171
"694",94.779999,95.099998,93.730003,95,889400,91.957939
"695",94.559998,95.599998,93.919998,94.639999,551700,91.609467
"696",93.550003,93.550003,91.989998,91.989998,609400,89.044327
"697",93.190002,94.040001,92.43,93.379997,771900,90.389816
"698",93.459999,95.480003,93.459999,94.919998,721500,91.880501
"699",95.980003,98.599998,95.980003,97.360001,805600,94.242386
"700",96.779999,97.040001,95.449997,95.910004,781500,92.838806
"701",94.860001,96.43,94.290001,95.980003,1394200,92.906563
"702",95.970001,96.620003,95.5,95.82,1060600,92.751678
"703",102.989998,104.440002,99.059998,101.379997,2302100,98.133636
"704",101.510002,103.190002,101.059998,102.220001,1849500,98.946747
"705",102.690002,103.940002,102.57,103.489998,1327100,100.176079
"706",103.730003,104.57,103.120003,104.120003,879500,100.785912
"707",103.830002,104.040001,102.669998,103.290001,832900,99.982483
"708",103.529999,103.910004,102.550003,103.110001,536200,99.808258
"709",103.18,104.760002,102.870003,103.650002,732300,100.330956
"710",104.199997,104.949997,103.480003,104.209999,835900,100.873016
"711",103.599998,105.330002,103.599998,105.040001,995400,101.676453
"712",104.769997,104.769997,103.129997,103.940002,865800,100.611679
"713",103.769997,103.900002,102.769997,103.889999,1134300,100.563263
"714",104.879997,106.660004,104.339996,106.629997,909500,103.215523
"715",107.639999,109.459999,107.269997,109.360001,1183900,105.858109
"716",109.029999,110.129997,109.029999,109.5,1063000,105.993629
"717",109.459999,109.610001,108.470001,109.459999,759200,105.954926
"718",110,110.809998,109,109.129997,1031300,105.635475
"719",108.949997,109.470001,108.330002,109.349998,596200,105.848434
"720",109,110,108.5,109.949997,611900,106.429207
"721",109.849998,110.510002,109.480003,110.010002,991600,106.487297
"722",108.889999,109.720001,108.510002,109.139999,915000,105.645157
"723",108.879997,109.489998,108.699997,108.709999,769200,105.228928
"724",109.610001,109.849998,109.050003,109.470001,525600,105.964584
"725",108.839996,109.389999,108.839996,109.080002,526300,105.587082
"726",109.230003,109.550003,108.709999,109.099998,992600,105.606445
"727",108.980003,109.150002,107.949997,108.57,628600,105.093399
"728",108.529999,109.5,108.019997,109.099998,737200,105.606445
"729",109.620003,109.970001,108.889999,109.480003,571500,105.974266
"730",110,112.199997,109.68,111.949997,1113100,108.365173
"731",112.309998,112.519997,110.989998,112.480003,1481100,108.878204
"732",111.989998,112.440002,111.230003,112.099998,1608000,108.985146
"733",111.879997,111.959999,111.080002,111.480003,571700,108.382385
"734",111.650002,112.18,110.139999,110.309998,909500,107.244881
"735",108.910004,109.410004,107.970001,109.029999,728800,106.00045
"736",110.269997,111.099998,109.959999,110.419998,1136000,107.351822
"737",110.519997,111.5,110.32,111.330002,632400,108.236542
"738",112.279999,113.440002,112.279999,112.589996,811300,109.461533
"739",112.400002,112.949997,111.949997,112.5,595700,109.374031
"740",112.25,113.510002,111.669998,112.860001,820100,109.72403
"741",113.330002,113.57,112.730003,113.169998,757600,110.025421
"742",113.57,115.129997,113.150002,114.480003,1071700,111.299026
"743",114.059998,114.980003,113.339996,113.650002,776200,110.492081
"744",114.620003,115.260002,113.019997,113.129997,689400,109.986519
"745",113.330002,114.349998,113.309998,114.260002,585900,111.085136
"746",114.440002,114.510002,113.150002,113.599998,941300,110.443466
"747",113.709999,114.150002,113.129997,113.470001,701500,110.317078
"748",114.330002,115.059998,113.739998,114.989998,1172000,111.794846
"749",115.160004,116,114.339996,115.849998,761100,112.630943
"750",115.919998,115.93,114.599998,115.260002,193900,112.057343
"751",115.419998,115.82,114.809998,115.800003,251800,112.582336
"752",116.010002,116.110001,115.230003,115.470001,363000,112.261505
"753",115.669998,115.919998,115,115.239998,311900,112.037888
"754",115.019997,115.769997,114.629997,115.260002,479500,112.057343
"755",116.150002,116.870003,115.610001,116.870003,937500,113.622612
"756",115.120003,115.919998,114.629997,115.779999,587400,112.562897
"757",114.699997,115.849998,114.510002,115.790001,754200,112.572617
"758",114.93,116.419998,114.580002,116.110001,810700,112.883736
"759",115.919998,116.589996,115.32,116.379997,848400,113.146217
"760",116.790001,117.129997,115.940002,117.120003,643700,113.865662
"761",117.269997,117.269997,115.379997,115.769997,623700,112.553169
"762",116.029999,117.239998,115.910004,117.129997,672800,113.875381
"763",117.269997,117.809998,116.650002,117.120003,790000,113.865662
"764",116.769997,118.330002,116.769997,117.610001,807700,114.342049
"765",118.379997,119.620003,117.580002,119.599998,650200,116.276749
"766",119.949997,120.040001,119.110001,119.529999,634300,116.208702
"767",118.75,119.080002,117.32,117.959999,584900,114.68232
"768",118.339996,118.900002,117.660004,117.870003,526800,114.594833
"769",117.349998,118.809998,116.769997,118.650002,729500,115.353157
"770",118.860001,118.860001,116.699997,117.110001,626800,113.855934
"771",114.75,116.459999,113.720001,115.43,909500,112.222618
"772",116,117.010002,115.389999,116.449997,1024300,113.214272
"773",117.029999,117.419998,116.230003,116.379997,980200,113.146217
"774",116.690002,120.199997,116.5,118.919998,1212800,115.615646
"775",117.93,118.150002,113.449997,113.849998,2545100,110.686523
"776",114.610001,115.699997,113.32,113.68,1516200,110.52124
"777",115.290001,117.650002,115.290001,116.459999,1002700,113.224014
"778",117.839996,119.290001,117.529999,119.209999,826000,115.897583
"779",119.449997,119.470001,117.809998,118.230003,747900,114.944824
"780",117.339996,118.269997,116.910004,117.309998,1050500,114.050392
"781",116.940002,118.400002,116.809998,118.220001,689000,114.935097
"782",119,119.860001,118.449997,118.989998,818500,115.683693
"783",119.849998,120.07,118.68,119.849998,544200,116.519798
"784",119,119.879997,118.360001,119.559998,581700,116.237854
"785",119.709999,120.120003,118.709999,119.860001,643300,116.529526
"786",119.169998,120.260002,118.919998,119.919998,691600,116.587852
"787",120.160004,120.260002,117.150002,117.25,1021300,113.99205
"788",116.919998,119.5,116.330002,119.019997,684200,115.71286
"789",118.239998,119.510002,117.709999,119.440002,661900,116.121193
"790",115.550003,116.620003,114.199997,114.949997,820400,111.755951
"791",115.449997,115.449997,109.949997,110.059998,1234700,107.001831
"792",111.169998,111.790001,108.260002,108.300003,1468400,105.290749
"793",106.169998,109.959999,105.029999,105.239998,1439900,102.780777
"794",101.440002,103.339996,99.599998,102.739998,1877500,100.339211
"795",103.379997,107.769997,102.080002,107.400002,1418200,104.890327
"796",107.43,110.900002,104.529999,105.720001,1231200,103.249573
"797",107.529999,111,106.440002,110.699997,936700,108.113197
"798",107.07,109.360001,105.139999,105.779999,1056700,103.308167
"799",102.239998,104.730003,99.410004,101.489998,1806000,99.118416
"800",93.910004,95.309998,92.260002,93.75,2094900,91.559296
"801",96.879997,100.559998,94.160004,100.529999,1166300,98.180847
"802",97.300003,99.230003,94.760002,95.550003,1460000,93.317223
"803",88.870003,91.279999,84.379997,85.580002,2255200,83.5802
"804",90.910004,91,84.82,90.75,1438500,88.629379
"805",80,80.809998,72.150002,75.949997,2415500,74.175224
"806",77.779999,82.360001,73.879997,81.129997,1866500,79.234184
"807",75.559998,77.080002,67.360001,69.860001,1710000,68.227547
"808",69.010002,73.589996,66.260002,70.800003,1329700,69.145576
"809",71.790001,75.230003,65.900002,66.129997,2333900,64.584694
"810",65.739998,67.519997,62.950001,65.370003,1788800,63.842461
"811",69.550003,74.830002,68.830002,74.739998,1849300,72.9935
"812",75.43,84.830002,74.849998,80.589996,2582400,78.706802
"813",82.360001,84.610001,78.279999,84.610001,1427200,82.632866
"814",84.660004,84.660004,78.580002,81.949997,1123300,80.035027
"815",81.25,86.120003,81.010002,85.639999,1240800,83.638794
"816",84.489998,88.080002,83.040001,83.940002,2057600,81.978523
"817",79.57,80.519997,77.080002,79.980003,1218900,78.111061
"818",79.690002,82.239998,78.010002,80.599998,1407800,78.71656
"819",79.949997,81.230003,76.830002,77.360001,1206700,75.552284
"820",81.75,85.699997,81.419998,84.730003,1351500,82.750061
"821",88.959999,89.940002,85.07,85.510002,1488500,83.511833
"822",86.379997,90.050003,85.290001,89.599998,863000,87.506264
"823",90.440002,93.099998,88.480003,89.410004,1335500,87.320702
"824",90.300003,90.5,84.830002,86.370003,1062300,84.351746
"825",88.43,89.029999,86.459999,87.709999,1305200,85.660431
"826",85.050003,85.739998,81.510002,84.389999,924700,82.418007
"827",83.699997,84.550003,81.860001,84.150002,960300,82.183624
"828",86.290001,89.07,86.290001,88.489998,887400,86.422203
"829",84.650002,87.330002,83.900002,85.970001,1121600,83.961082
"830",86.599998,89.419998,83.730003,84.510002,1757600,82.53521
"831",86.809998,87.980003,85.410004,86.32,1396000,84.302917
"832",87.220001,89.260002,86.699997,88.010002,835200,85.953423
"833",88.849998,91.470001,87.239998,90.970001,1080000,88.844254
"834",91.400002,93.690002,91.300003,93.190002,892100,91.012375
"835",95,95.839996,93.860001,94.910004,818000,92.692184
"836",97.68,97.870003,95.900002,96.309998,859400,94.059464
"837",94.580002,94.580002,92.360001,93.650002,1662100,91.461624
"838",92.029999,92.57,90.349998,91.470001,879000,89.332558
"839",90.010002,91.110001,89.150002,90.639999,897900,88.521957
"840",91.980003,93.599998,91.629997,91.889999,1022400,89.742752
"841",91.879997,92.150002,90.220001,90.370003,519900,88.25827
"842",91.739998,92.529999,90.620003,91.07,605400,88.941917
"843",92.879997,93.5,91.32,92.230003,588200,90.074806
"844",90.779999,91.400002,89.639999,90.720001,730600,88.60009
"845",91.190002,91.730003,86.709999,86.739998,696700,84.713097
"846",86.449997,86.580002,82.669998,83.410004,778700,81.460907
"847",81.959999,85.790001,79.870003,85.489998,852900,83.492302
"848",84.82,85.760002,84.099998,84.940002,949800,82.955162
"849",88.93,91.360001,88.260002,90.519997,1247900,88.404747
"850",90.120003,91.379997,88.800003,89.559998,723100,87.467186
"851",91.190002,92.5,90.800003,91.040001,496300,88.912621
"852",90.620003,91.769997,90.540001,90.839996,538800,88.717278
"853",91.040001,91.040001,89.129997,89.769997,866200,87.672287
"854",92.830002,95.849998,92.300003,94.790001,969000,92.574974
"855",97.139999,97.879997,95.540001,97.269997,781800,94.997017
"856",98,98.07,95.889999,97.029999,1468900,95.242432
"857",96.239998,97.599998,95.440002,97.25,1203900,95.458382
"858",97.440002,98.559998,96.879997,97.75,738800,95.949165
"859",98.690002,99.709999,97.919998,99.25,850700,97.421532
"860",102.879997,104.309998,101.410004,103.470001,968000,101.563789
"861",101.690002,104.040001,101.43,103.519997,889000,101.612862
"862",107.82,109.529999,106.519997,107.599998,819900,105.617699
"863",107.690002,109.459999,107.550003,108.970001,825000,106.962456
"864",106.949997,107.839996,105.519997,106.669998,747400,104.704834
"865",106.400002,106.510002,102.870003,102.879997,703700,100.98465
"866",99.419998,99.860001,96.089996,96.199997,784700,94.427711
"867",100.099998,100.099998,94,96.610001,1077100,94.830177
"868",93.330002,97.889999,93.019997,97.360001,1059900,95.566338
"869",101.779999,101.790001,96.040001,98.43,987700,96.616646
"870",98.959999,99.18,97.410004,97.739998,889900,95.939339
"871",96.720001,98.519997,96.129997,97.349998,762100,95.556526
"872",99.150002,99.160004,94.870003,94.900002,1813400,93.151665
"873",94.75,95.839996,93.269997,95.199997,913200,93.446136
"874",96.730003,96.800003,94.519997,94.800003,781500,93.053513
"875",93.739998,93.769997,90.839996,91.889999,983500,90.197121
"876",91.43,92.43,90.029999,92.290001,828100,90.589752
"877",91.800003,92.879997,91.559998,92.639999,2090700,90.933304
"878",93.529999,95.089996,93.019997,94.57,601800,92.827759
"879",94.059998,97.290001,93.889999,96.559998,809300,94.78109
"880",96.870003,97.110001,94.769997,95.599998,628800,93.838776
"881",96.980003,99.080002,96.830002,97.419998,852600,95.625237
"882",99.230003,99.760002,97.809998,98.529999,525300,96.71479
"883",97.669998,98.150002,96.599998,96.830002,782800,95.046112
"884",96.970001,97.43,95.849998,96.910004,645800,95.124641
"885",97.029999,97.029999,94.199997,94.860001,538100,93.112404
"886",95.139999,95.669998,94.360001,95.150002,491700,93.397072
"887",96.459999,98.32,95.709999,96.510002,748400,94.73201
"888",96.519997,98.730003,95.879997,98.639999,1140800,96.822762
"889",100.449997,102.5,99.059998,102.18,999600,100.297554
"890",101.720001,103.470001,101.290001,102.370003,673800,100.484062
"891",103.919998,104.57,102.989998,103.580002,816600,101.671761
