"","MKC.Open","MKC.High","MKC.Low","MKC.Close","MKC.Volume","MKC.Adjusted"
"455",70.339996,71.014999,69.75,70.705002,1963000,67.609978
"456",69.985001,70.815002,69.389999,70.514999,2067600,67.428299
"457",70.660004,71.809998,70.25,70.644997,2365400,67.552597
"458",70.245003,70.345001,69.324997,69.834999,3044600,66.778069
"459",69.43,69.57,68.324997,69.195,2443600,66.166084
"460",69.684998,70.809998,69.519997,70.214996,1595000,67.141434
"461",70.214996,72.519997,70.099998,72.375,3325800,69.206879
"462",71.75,72.470001,70.75,72,3973800,68.848289
"463",72.144997,73.285004,71.684998,72.599998,2551400,69.422028
"464",72.720001,72.980003,71.044998,71.730003,2704200,68.590103
"465",72.035004,73.599998,72,73.425003,1947000,70.21093
"466",73.434998,74.290001,73.080002,74.25,1816800,70.999794
"467",74.635002,75.294998,74.330002,75.004997,2170600,71.721748
"468",75,75.709999,74.400002,75.669998,2089800,72.357651
"469",75.474998,75.654999,74.580002,75.199997,2343400,71.908234
"470",75.214996,75.669998,74.184998,74.614998,2529400,71.348824
"471",74.504997,74.769997,73.459999,74.105003,3250000,70.86116
"472",74.144997,74.57,73.425003,73.845001,2702000,70.612534
"473",73.834999,75.209999,73.330002,74.32,2781200,71.066727
"474",74.239998,75.355003,73.955002,75,3743600,71.71698
"475",74.964996,75.68,74.375,74.574997,1870600,71.31057
"476",74.550003,74.764999,73.25,73.334999,2670000,70.124855
"477",73.315002,73.809998,72.050003,72.220001,2735800,69.05867
"478",72.004997,72.949997,71.695,72.589996,1839000,69.412468
"479",72.864998,73.040001,71.925003,72.370003,2979000,69.202095
"480",72.790001,73.699997,72.235001,73.559998,2293200,70.339996
"481",73.644997,73.980003,73.029999,73.980003,1825000,70.741631
"482",73.959999,75.195,73.879997,74.525002,1762000,71.262756
"483",74.485001,75.099998,74.290001,75,2676200,71.71698
"484",75.324997,75.864998,74.779999,75.75,2298200,72.434135
"485",75.809998,77.160004,75.599998,75.779999,2106200,72.46283
"486",75.849998,76.239998,74.080002,75.815002,2571600,72.4963
"487",75.879997,76.044998,74.724998,75.195,1566600,71.903435
"488",75.404999,75.654999,73.800003,75.625,2306600,72.314606
"489",76.095001,77.349998,75.739998,76.455002,1848800,73.108307
"490",77.214996,77.894997,76.894997,77.445,2281200,74.054947
"491",77.330002,78,76.879997,77.915001,1733400,74.504372
"492",77.644997,77.754997,75.654999,75.785004,2120200,72.467636
"493",75.449997,75.800003,72.599998,73.065002,3624400,69.866669
"494",73.279999,74.110001,72.364998,72.839996,3058000,69.651512
"495",73.529999,74.305,70.845001,70.974998,5363600,67.868156
"496",70.695,71.550003,68.775002,69.525002,4507800,66.481644
"497",69.495003,71.93,68.885002,69.07,4312000,66.046539
"498",69.019997,69.089996,67.025002,67.025002,1425600,64.091072
"499",67.290001,69.169998,67.010002,69.169998,1690200,66.142174
"500",68.665001,70.050003,67.595001,70.019997,2011600,66.954948
"501",70.059998,70.290001,68.720001,69.504997,2586200,66.734138
"502",69.720001,69.919998,68.900002,69.620003,1316600,66.844559
"503",68.889999,69.074997,67.245003,67.809998,3677000,65.10672
"504",67.834999,69.050003,67.764999,68.129997,2306200,65.413948
"505",68.339996,69.334999,68.044998,68.334999,2890600,65.610786
"506",68.349998,70.074997,68.144997,68.919998,2660800,66.172455
"507",68.959999,70.190002,68.639999,70.150002,2451600,67.353432
"508",70.035004,70.794998,69.779999,70.144997,2091600,67.348618
"509",69.985001,70.485001,69.160004,70.440002,2475200,67.631874
"510",70.540001,70.669998,69.5,70.059998,1898000,67.267014
"511",69.389999,69.970001,69.190002,69.695,1932800,66.916565
"512",69.955002,70.879997,69.535004,70.394997,1526000,67.588654
"513",70.370003,70.620003,69.519997,69.785004,2424200,67.002975
"514",69.769997,70.25,69.305,70.239998,1846400,67.439827
"515",70.745003,70.980003,69.275002,69.720001,3209000,66.940567
"516",69.764999,69.955002,68.294998,69.400002,3455800,66.633316
"517",69.730003,69.730003,68.805,69.5,2354600,66.729332
"518",60.095001,62.939999,59.5,62.174999,15281000,59.696354
"519",62.514999,62.615002,60.5,60.68,6080600,58.260952
"520",60.055,60.924999,59.860001,60.924999,4483000,58.496181
"521",60.939999,61.305,60.029999,60.595001,3248200,58.179344
"522",60.889999,62.025002,60.865002,61.310001,3182800,58.865841
"523",61.095001,62.650002,61.095001,61.82,4295200,59.355503
"524",61.855,61.935001,61.264999,61.529999,2822400,59.077061
"525",61.720001,61.959999,60.244999,60.889999,4371800,58.462574
"526",61.029999,62.5,61.009998,62.395,3987200,59.907585
"527",62.185001,62.330002,61.424999,61.580002,1977800,59.12508
"528",60.93,62.494999,60.849998,62.424999,2200400,59.936386
"529",62.080002,63.375,62.055,63.345001,2737400,60.81971
"530",63.34,63.779999,62.955002,63.744999,2507600,61.203766
"531",63.884998,64.855003,63.470001,64.375,2610800,61.808643
"532",64.419998,64.75,63.924999,64.294998,1935400,61.731834
"533",63.974998,64.199997,63.48,63.700001,1859400,61.160564
"534",64.214996,64.620003,64.059998,64.235001,3832200,61.674229
"535",64.345001,65.360001,64.199997,64.845001,2660400,62.259911
"536",64.754997,65.565002,64.614998,65.209999,2031000,62.610359
"537",65.334999,66.970001,65.294998,66.879997,3491800,64.213783
"538",66.065002,67.919998,65.584999,67.870003,3914600,65.164322
"539",67.915001,67.974998,66.345001,66.714996,2688200,64.055359
"540",67.175003,67.184998,66.385002,66.519997,1486400,63.86813
"541",66.235001,67.425003,66.105003,67.375,1524200,64.689041
"542",67.385002,68.110001,67.32,67.989998,1639600,65.279533
"543",68.080002,68.660004,67.800003,68.355003,1488800,65.629974
"544",68.650002,68.675003,66.684998,67.735001,1526000,65.034691
"545",67.650002,68.160004,67.480003,67.915001,2349800,65.207527
"546",67.949997,68.345001,67.709999,68.235001,1102400,65.514763
"547",68.324997,68.68,67.735001,67.815002,1854800,65.111504
"548",67.980003,68.599998,67.879997,68.525002,1463400,65.793213
"549",68.415001,69.574997,68.305,69.540001,1721600,66.767754
"550",69.550003,69.775002,68.824997,69.199997,2182800,66.441299
"551",69.43,69.839996,69.230003,69.599998,2063800,66.82534
"552",69.769997,69.934998,69.404999,69.730003,1263000,66.95018
"553",69.654999,70.004997,69.254997,69.995003,2824800,67.204613
"554",69.82,70.580002,69.809998,70.355003,1401200,67.550255
"555",70.375,70.720001,69.754997,70.150002,1897800,67.353432
"556",70.305,70.309998,69.470001,69.695,2290600,66.916565
"557",69.839996,71.745003,69.389999,71.639999,1691200,68.784019
"558",71.625,72.095001,70.980003,71.184998,2691200,68.347168
"559",71.300003,72.175003,70.970001,71.964996,3275400,69.096054
"560",72.459999,73.735001,71.974998,72.68,3047200,69.78257
"561",73.160004,74.129997,72.834999,73.695,2058800,70.757103
"562",73.834999,74.404999,73.525002,74.349998,5767400,71.385994
"563",74.43,75.445,74.245003,75.315002,2500600,72.312508
"564",75.279999,75.410004,74.305,75.175003,2445600,72.178101
"565",75.235001,75.519997,74.614998,75.504997,2097000,72.494942
"566",75.394997,75.824997,74.779999,75.605003,2645400,72.590958
"567",75.669998,76.135002,75.355003,76,3507200,72.970215
"568",75.720001,76.324997,75.269997,75.945,2179200,73.191872
"569",75.705002,76.644997,74.394997,76.639999,3392800,73.861671
"570",76.400002,76.815002,76.169998,76.650002,2108200,73.871323
"571",76.790001,77.43,76.589996,77.285004,2327800,74.483307
"572",77.150002,77.5,76.669998,77.019997,1250600,74.227913
"573",76.620003,77.495003,76.529999,76.93,989400,74.141167
