"","MLM.Open","MLM.High","MLM.Low","MLM.Close","MLM.Volume","MLM.Adjusted"
"912",220.869995,221.130005,216.160004,216.419998,674200,214.333359
"913",217.600006,218.130005,213.809998,214.889999,408800,212.818115
"914",215.720001,216.399994,211.550003,212.190002,425300,210.14415
"915",210,211.020004,208.080002,209.190002,385300,207.173065
"916",208.720001,211.320007,207.949997,209.660004,377400,207.63855
"917",211.850006,214.190002,210.429993,212.039993,521900,209.99556
"918",212.139999,213.190002,208.279999,211.300003,322000,209.262711
"919",210.369995,210.369995,205.720001,208.470001,468300,206.460007
"920",209.360001,212.550003,208.479996,209.080002,434200,207.064133
"921",209.729996,209.729996,204.570007,207.320007,579300,205.321091
"922",207.050003,207.050003,202.639999,202.869995,612000,201.467896
"923",203.029999,207.889999,201.289993,207.860001,529400,206.423431
"924",206.5,214.240005,205.050003,212.570007,563200,211.100861
"925",212.690002,215.960007,208.479996,211.039993,717900,209.581436
"926",213.649994,216.979996,212,215.110001,985000,213.623337
"927",211.649994,212.169998,205.139999,206.929993,842900,205.499847
"928",205.279999,206.669998,201.039993,203.449997,641700,202.0439
"929",203.550003,209.270004,202.220001,207.330002,453800,205.897095
"930",207.970001,216.330002,206.179993,209.919998,558600,208.469177
"931",210.539993,217.580002,210.149994,216.479996,545800,214.983826
"932",218.220001,222.770004,217.539993,218.100006,460500,216.592651
"933",219.740005,227.919998,217.169998,224.949997,713400,223.395309
"934",222.210007,228.100006,220.240005,226.979996,657100,225.41127
"935",227.449997,229.740005,224.100006,225.220001,765800,223.663437
"936",219.059998,220.339996,215.740005,218.309998,1296700,216.801193
"937",219.25,221.880005,217.229996,221.470001,443000,219.939377
"938",221.649994,225.429993,218.960007,220,861900,218.479538
"939",218.199997,223.960007,216.660004,220.919998,631600,219.393158
"940",218.649994,226.889999,217.990005,226.070007,477700,224.507568
"941",229.289993,234.289993,228.580002,231.880005,528900,230.27742
"942",231.130005,232.259995,227.240005,231.059998,466000,229.463089
"943",232.720001,238.630005,231.809998,235.360001,655100,233.733368
"944",237.279999,241.240005,233.130005,234.869995,673900,233.24675
"945",230.589996,244.789993,230.589996,240.550003,804300,238.887512
"946",243.75,252.759995,242.820007,249.179993,1105800,247.45784
"947",251.779999,261.640015,248.740005,249.639999,1102400,247.914673
"948",253.460007,268.359985,252.639999,264.76001,1370400,262.930176
"949",270,276.290009,269.350006,275.820007,934300,273.913727
"950",276.399994,277.429993,266.890015,273.100006,993600,271.212524
"951",274.649994,275.109985,269.170013,270.170013,647800,268.302826
"952",260.51001,263.690002,257.519989,261.019989,789000,259.216003
"953",262.26001,264.589996,258.5,259.829987,434200,258.034241
"954",256.779999,259.279999,254.190002,256.859985,775500,255.084747
"955",258.630005,262.519989,256.579987,258.970001,498400,257.180176
"956",259.01001,259.339996,254.039993,256.700012,340100,254.925888
"957",260.160004,261.179993,254.720001,257.089996,376000,255.313202
"958",256.179993,260.709991,254.570007,256.230011,320400,254.459152
"959",254.020004,261.829987,254,259.100006,512500,257.309296
"960",261.940002,262.929993,258.480011,262.410004,255100,260.596466
"961",258.149994,259.019989,252.070007,254.25,391900,252.492798
"962",254.880005,258.640015,253.740005,255.529999,368500,253.763947
"963",249.139999,252.169998,243.75,247.449997,553800,245.739807
"964",250.910004,269.029999,250,263.600006,1114300,261.778229
"965",260.76001,269.779999,259.290009,266.350006,604600,264.509155
"966",269.839996,275.48999,268.399994,270.98999,858900,269.117096
"967",275.5,278,271.609985,276.160004,481900,274.251373
"968",252.639999,266.390015,239.699997,253.759995,1817500,252.006195
"969",256.119995,266.059998,255.039993,260.209991,941200,258.411591
"970",256.920013,265.700012,253.350006,256.179993,525900,254.40947
"971",270.970001,275.959991,257.01001,261.429993,646500,259.623199
"972",263.450012,277.420013,263.25,266.019989,597700,264.181458
"973",266.690002,266.690002,258.320007,265.98999,464600,264.151642
"974",263.880005,263.98999,258.829987,260.570007,485600,258.769104
"975",262.459991,270,260.589996,264.140015,446800,262.314453
"976",270.820007,274.709991,266.679993,271.209991,472400,269.335602
"977",268.809998,270.670013,265.970001,269.329987,294000,267.468567
"978",270.73999,274.630005,268.109985,269.359985,305100,267.498383
"979",268.049988,274.230011,266.410004,269.549988,282500,267.687042
"980",266.559998,266.809998,259.119995,265.600006,412200,263.764374
"981",269,271.179993,265.98999,266.890015,319000,265.045471
"982",270.149994,277.559998,267.329987,274.920013,585400,273.019958
"983",272.559998,274.089996,265.25,272.679993,259300,270.79541
"984",272.450012,272.920013,268.170013,271.01001,158000,269.136993
"985",269.279999,269.279999,261.820007,265.630005,500200,264.350128
"986",270.459991,278.899994,268.170013,275.470001,723100,274.142761
"987",273.459991,275.459991,270.01001,273.459991,374800,272.142426
"988",271.940002,282.839996,268.079987,281.149994,545900,279.79538
"989",282,287.149994,281.380005,284.940002,438900,283.567139
"990",283.01001,286.420013,281.079987,284.940002,378000,283.567139
"991",282.269989,287.51001,280.410004,282.829987,405500,281.467285
"992",281,281.609985,274.549988,277.179993,590000,275.844513
"993",274.670013,274.670013,264.579987,266.73999,728600,265.454803
"994",266.709991,268.920013,264.179993,267.200012,434600,265.912598
"995",270.160004,270.420013,258.179993,259.700012,575400,258.44873
"996",262.109985,266.850006,259.26001,266.559998,599200,265.275696
"997",266.670013,267.320007,261.640015,262.230011,493100,260.966553
"998",263.859985,266.359985,262.450012,265.730011,452200,264.449677
"999",267.600006,277.380005,267.059998,276.350006,1249500,275.018494
"1000",270.720001,278.850006,269.079987,275.670013,453500,274.341827
"1001",277.390015,278.769989,272.980011,273.299988,576500,271.983185
"1002",273.109985,275.609985,270.76001,273.790009,285200,272.470856
"1003",274.940002,275.75,271.070007,275.049988,79500,273.724762
"1004",276.339996,281.970001,274.25,278.690002,286600,277.34726
"1005",279.5,281.179993,273.209991,274.079987,359400,272.75946
"1006",276.029999,282.399994,275.5,280.940002,334700,279.586365
"1007",279.649994,284.609985,278.109985,283.970001,299000,282.601807
