"","ESS.Open","ESS.High","ESS.Low","ESS.Close","ESS.Volume","ESS.Adjusted"
"1",233.800003,233.800003,227.369995,229.25,455800,198.497147
"2",230.089996,233.050003,227.809998,231.029999,405600,200.038376
"3",229.679993,232.899994,226.380005,232.759995,431200,201.536316
"4",232.589996,234.770004,231.470001,233.740005,287600,202.384888
"5",233.960007,234.380005,230.559998,230.729996,252400,199.77861
"6",230,231.289993,228.5,230.100006,442200,199.233154
"7",230.199997,231.080002,226.779999,226.869995,390500,196.436447
"8",226.669998,228.710007,224.380005,228.429993,385800,197.78714
"9",227.5,229.470001,227.330002,228,253300,197.414825
"10",227.960007,231.229996,227.960007,229.580002,391100,198.782898
"11",229.940002,230.300003,227.720001,227.899994,377600,197.328247
"12",227.220001,228.179993,225.839996,226.669998,455800,196.263245
"13",226.979996,229.710007,226,228.539993,391400,197.882385
"14",229.679993,231.800003,228.669998,231.110001,535300,200.107681
"15",229.789993,231.869995,225.789993,226.710007,469200,196.297897
"16",226.559998,227.100006,224.490005,225.850006,317300,195.553268
"17",226.289993,227.699997,224.860001,225.380005,315600,195.146317
"18",226.210007,227.089996,224.229996,225.410004,273800,195.172287
"19",225.229996,226.740005,223.080002,223.240005,382300,193.293381
"20",223.630005,226.119995,222.899994,224.300003,500400,194.211182
"21",224.119995,227.059998,221.539993,221.720001,314100,191.977264
"22",222.130005,228.070007,222.130005,226.339996,385500,195.97757
"23",222.839996,225.570007,218.410004,223.080002,778800,193.154861
"24",222.880005,224.910004,221.449997,223.169998,354400,193.232788
"25",223.039993,224.759995,222.460007,223.960007,375600,193.916763
"26",224.070007,228.600006,224.050003,228.070007,355900,197.475479
"27",228.440002,228.619995,226.009995,226.550003,298100,196.159363
"28",225.639999,229.600006,225.639999,228.380005,394000,197.743881
"29",228.389999,228.679993,224.699997,226.710007,330900,196.297897
"30",224.820007,226.25,222.350006,226.020004,311100,195.7005
"31",224.5,226.649994,221.490005,225.429993,356000,195.189621
"32",225.149994,228.419998,225.080002,227.880005,302300,197.310944
"33",228.059998,229.679993,226.080002,228.100006,375500,197.50145
"34",227.860001,232.240005,227.320007,230.970001,373400,199.986465
"35",231.710007,232.279999,228.949997,229.5,266200,198.713638
"36",230.839996,233.449997,230.080002,231.580002,355400,200.514603
"37",232.770004,232.929993,230.809998,232.350006,284000,201.181305
"38",233.259995,234.679993,232.300003,234.320007,189800,202.887054
"39",234.320007,235.919998,233.009995,234.699997,316900,203.216049
"40",233.270004,234.839996,231.320007,232.619995,372200,201.415085
"41",231.699997,233.490005,230.800003,231.740005,333500,200.653168
"42",231.169998,231.740005,227.699997,230.550003,218100,199.622803
"43",230.169998,232.529999,229.419998,231.419998,313600,200.376068
"44",231.839996,233.729996,230.919998,233.699997,286700,202.35022
"45",233.539993,233.940002,230.25,230.610001,374300,199.674744
"46",230.910004,232.070007,225.869995,225.929993,445900,195.622528
"47",225.929993,229.710007,222.600006,224.25,393500,194.167908
"48",224.479996,227.160004,223.830002,224.039993,319100,193.986053
"49",224.289993,226.630005,222.559998,225.110001,228700,194.912506
"50",225.460007,233.360001,225.460007,232.130005,421500,200.990845
"51",231.410004,234.300003,231.130005,232.960007,343700,201.709503
"52",233.429993,235.889999,232.020004,233.149994,741200,201.874008
"53",233.149994,234.320007,232.110001,233.110001,211800,201.83934
"54",233.789993,235.210007,232.399994,233.600006,420700,202.263641
"55",235,235.550003,231.820007,235.309998,360000,203.744232
"56",234.970001,238,234.970001,236.770004,383500,205.008423
"57",237.360001,238.570007,236.350006,236.649994,295800,204.904465
"58",236.520004,237.339996,232.619995,233.460007,231400,202.142441
"59",233.630005,233.970001,229.990005,233,305700,201.744125
"60",230.809998,232.979996,230.029999,232,251700,202.398422
"61",231.960007,233.369995,229.75,232.570007,185300,202.895706
"62",232.029999,233.789993,230.899994,231.529999,462900,201.988388
"63",231.630005,231.770004,230.009995,230.869995,305700,201.412598
"64",230.770004,233.600006,229.139999,230.970001,343000,201.499847
"65",230.770004,232.619995,229.270004,231.369995,345300,201.848785
"66",230.899994,232.869995,229.720001,232.229996,296700,202.599091
"67",232.440002,233.979996,232.119995,233.419998,214400,203.637268
"68",233.369995,235.559998,232.270004,235.270004,216900,205.251175
"69",235.470001,237.720001,234.979996,236.789993,273300,206.577225
"70",236.910004,237.75,234.5,234.75,498100,204.797546
"71",234.839996,235.199997,233.179993,233.570007,357900,203.768112
"72",234.509995,236.089996,234.259995,236.089996,309700,205.966568
"73",235.380005,237.990005,235.380005,236.940002,343800,206.708115
"74",236.229996,237.470001,234.800003,235.220001,328600,205.207565
"75",235.75,235.809998,233.839996,235.059998,253200,205.067978
"76",234.639999,236.220001,234.639999,235.490005,237600,205.443146
"77",236.910004,237.949997,230.470001,234.25,338700,204.361328
"78",235.389999,238.550003,232.759995,238.399994,449500,207.981842
"79",238.350006,242.240005,236.690002,241.029999,606800,210.27626
"80",241.029999,243.220001,239.339996,241.440002,500300,210.633957
"81",243.199997,246.5,238.580002,244.470001,870400,213.277359
"82",247.100006,249.259995,245.080002,247.979996,563600,216.339447
"83",248.080002,249.899994,247.050003,248.550003,337400,216.836761
"84",249.440002,249.440002,245.729996,247.539993,515800,215.955627
"85",246.869995,251.389999,244.800003,250.490005,580700,218.529221
"86",251,251.970001,249.279999,250.369995,354700,218.424545
"87",251.300003,251.300003,248.330002,249.860001,414700,217.97963
"88",249.669998,250.520004,247.869995,250.429993,347500,218.476852
"89",250.360001,252.380005,249.759995,251.300003,351800,219.235886
"90",250.050003,252.610001,248.520004,251.330002,337000,219.26207
"91",251.509995,253.139999,250.949997,252.669998,355800,220.431061
"92",252.309998,254.479996,251.929993,253.929993,358600,221.530289
"93",253.320007,255.360001,252.399994,254.330002,357900,221.879257
"94",254.75,258.019989,253.149994,253.740005,412400,221.364563
"95",251.699997,257.059998,251.529999,255.880005,336000,223.231537
"96",256.25,256.25,253.710007,254.550003,410500,222.071228
"97",254.649994,257.369995,253.320007,254.589996,373500,222.106125
"98",254.490005,254.490005,251.710007,251.929993,441500,219.785522
"99",252.559998,257.220001,252.179993,256.829987,456200,224.060287
"100",257.820007,258.100006,254.190002,256.290009,328700,223.589203
"101",256.100006,257.019989,255.149994,256.299988,205000,223.597946
"102",256.26001,256.709991,254.240005,255.190002,239000,222.629517
"103",256,257.359985,255.160004,256.920013,522200,224.138824
"104",256.809998,258.589996,254.839996,258.48999,352700,225.508499
"105",259.529999,263.23999,257.640015,262.630005,439600,229.12027
"106",262.450012,266.179993,261.100006,266.130005,283500,232.173645
"107",264.970001,266.579987,262.350006,262.700012,272300,229.181335
"108",263.160004,264.5,262.200012,263.579987,273200,229.949051
"109",263.579987,265.820007,261.200012,265.679993,275300,231.781113
"110",265.609985,266.709991,264.420013,266.230011,213800,232.260925
"111",263,265,261.880005,262.640015,392700,229.129013
"112",262.76001,263.690002,260.109985,262.309998,229700,228.84111
"113",263,264.76001,261.609985,262.51001,337900,229.015564
"114",262.480011,264.899994,261.959991,263.769989,314200,230.114761
"115",264.390015,266.429993,263.790009,266.299988,515100,232.32196
"116",266.790009,268.549988,265.660004,268.390015,280300,234.145355
"117",268.309998,268.970001,264.299988,267.119995,251100,233.037384
"118",267.179993,267.290009,264.200012,266.48999,317600,232.487762
"119",266.200012,266.429993,263.149994,263.929993,298400,230.254395
"120",264.190002,266.350006,263.790009,265.790009,783900,231.87709
"121",266,266.970001,264.589996,265.5,219200,231.624054
"122",264.640015,265.899994,260.290009,260.519989,318200,227.279495
"123",259.790009,260.799988,258.829987,260.23999,253500,228.570541
"124",259.209991,260.720001,257.48999,260.179993,282500,228.517883
"125",260.309998,262.660004,257.160004,257.269989,406200,225.962036
"126",258.399994,261.5,257.350006,261.23999,216600,229.448837
"127",261.26001,263.130005,258.600006,259.720001,380900,228.113907
"128",259.089996,259.25,253.619995,254.029999,299200,223.116272
"129",254.580002,256.899994,254.449997,255.740005,323000,224.61821
"130",256.059998,256.589996,252.779999,253.089996,301800,222.290665
"131",253.460007,254.449997,250.360001,251.729996,351600,221.096191
"132",253.789993,255.130005,253.009995,254,360000,223.08992
"133",254.080002,255.410004,252.139999,252.259995,249800,221.561676
"134",253.559998,254.729996,251.339996,253.520004,348800,222.66835
"135",253.460007,257.959991,252.610001,257.799988,264300,226.427521
"136",257.540009,259.140015,255.770004,258.809998,279800,227.31459
"137",259.309998,263.540009,257.75,263.48999,339400,231.425079
"138",263.720001,266.049988,262.970001,264.170013,257900,232.022339
"139",263.829987,265.390015,263.540009,264.850006,232600,232.619598
"140",264.899994,266.130005,262.51001,262.76001,338900,230.78389
"141",263.359985,263.929993,259.579987,261.450012,326200,229.633347
"142",261.940002,268.570007,259.869995,267.140015,326700,234.630905
"143",266.059998,266.820007,262.579987,264.040009,329400,231.908157
"144",263.660004,266.01001,261.51001,264.660004,441800,232.452698
"145",263.519989,264.660004,260.5,261.700012,671600,229.852921
"146",263.160004,264.640015,261.519989,263.200012,386500,231.170349
"147",262.130005,264.109985,260.529999,263.459991,296900,231.398727
"148",263.160004,265.730011,261.089996,263.269989,324800,231.231842
"149",262.899994,265.429993,261.869995,262,249700,230.116425
"150",261.910004,263.119995,260.320007,261.51001,322400,229.68605
"151",261.220001,262.820007,260.980011,262.690002,394100,230.722427
"152",263.019989,265.230011,262.23999,264.660004,394300,232.452698
"153",263.970001,264.359985,262.350006,262.529999,292900,230.581879
"154",263.339996,263.429993,258.850006,259.140015,216100,227.604416
"155",260.640015,263.839996,260.640015,263.459991,340900,231.398727
"156",263.279999,265.390015,261.420013,265.079987,444900,232.821625
"157",266.059998,268.26001,262.160004,262.700012,338400,230.731232
"158",261.940002,264.929993,261.549988,262.609985,373400,230.652176
"159",262.170013,262.890015,260.450012,260.76001,670600,229.027313
"160",260.980011,264.929993,260.369995,264.200012,218200,232.048706
"161",264.549988,266.01001,262.5,265.230011,288400,232.953308
"162",265.029999,268.190002,264.75,267.160004,251200,234.648453
"163",267.609985,268.589996,266.23999,266.410004,396500,233.989746
"164",266.519989,267.48999,265.649994,265.649994,226900,233.322235
"165",265.869995,266.350006,263.519989,266.070007,236500,233.691101
"166",266.059998,267.829987,264.26001,264.640015,220700,232.435181
"167",264.230011,266.350006,263,266.350006,201400,233.937057
"168",266.769989,268.170013,265.559998,265.970001,427700,233.603317
"169",267.089996,268.320007,265.279999,265.769989,275600,233.427612
"170",266.079987,267.079987,263.690002,266.089996,318000,233.708664
"171",266.890015,267.48999,262.730011,262.769989,426400,230.792679
"172",263.059998,266.269989,262.630005,266.049988,345800,233.673508
"173",265.779999,268.700012,265.709991,266.579987,300600,234.139053
"174",267.019989,270.040009,266.589996,269.390015,245500,236.607101
"175",268.950012,269.730011,263.570007,264.589996,360200,232.39122
"176",264.570007,264.609985,260.640015,261.179993,384000,229.396179
"177",261.019989,262.279999,259.549988,262.160004,404900,230.256943
"178",262.190002,263.829987,260.869995,261.98999,561800,230.10762
"179",262.220001,263.01001,259.75,260.170013,445400,228.509109
"180",260.299988,261.089996,257.119995,257.410004,496800,226.084976
"181",257.690002,258.829987,255.259995,256.130005,419400,224.960739
"182",256.279999,256.929993,255.089996,255.270004,344600,224.205383
"183",255.740005,257.070007,254.229996,255,393100,223.968246
"184",256.019989,257.130005,254.740005,255.570007,531000,224.468872
"185",255.820007,256.940002,254.690002,254.910004,287500,223.889191
"186",253.779999,254.669998,251.169998,251.419998,341400,220.823914
"187",249.949997,253.259995,249.460007,253.050003,319100,223.813416
"188",252.369995,254.089996,251.589996,254.029999,312900,224.680176
"189",254.710007,254.710007,251.979996,252.380005,353300,223.220795
"190",252.509995,254.339996,251.880005,253.690002,212000,224.379456
"191",253.539993,257.859985,253,257.570007,227100,227.811188
"192",258.329987,259.450012,256.209991,257.070007,260100,227.368958
"193",256.579987,257.369995,252.210007,257.01001,353900,227.315872
"194",256.730011,257.730011,255.740005,257.600006,238400,227.837677
"195",257.920013,259.980011,256.809998,258.720001,296000,228.828323
"196",259.040009,259.51001,257.480011,258.299988,186200,228.456802
"197",258.209991,261.109985,258.049988,261.100006,167500,230.933334
"198",262.149994,262.429993,259.880005,261.820007,193100,231.570129
"199",262,262.980011,259.76001,261.019989,206500,230.862549
"200",260.48999,261.600006,260.070007,261.380005,157600,231.180954
"201",260.959991,261.540009,258.579987,261.209991,172100,231.030594
"202",261.339996,261.589996,258.570007,259.940002,201400,229.907333
"203",260.190002,260.190002,258.049988,259.339996,206400,229.376678
"204",259.839996,259.98999,258.420013,259.640015,251700,229.642044
"205",258.829987,259.149994,254.669998,257.540009,307300,227.784653
"206",258.160004,260.019989,256.929993,257.630005,332600,227.864258
"207",259.079987,260.26001,257.51001,259.649994,259100,229.650848
"208",259.540009,262.899994,258.350006,262.399994,276400,232.083115
"209",262.170013,263.209991,260.25,260.799988,296800,230.667984
"210",261.190002,262.450012,260.049988,262.429993,388100,232.10968
"211",262.959991,264.070007,260.559998,262.529999,291000,232.198135
"212",262.25,263.209991,251.240005,253.839996,750700,224.5121
"213",251.979996,255.240005,251.199997,253.979996,538200,224.635925
"214",252.470001,258.670013,251.869995,253.809998,413000,224.48558
"215",254.139999,256.109985,252.649994,255,396100,225.538101
"216",255.720001,258.910004,255.679993,258.790009,319300,228.890213
"217",258.540009,259.339996,256.200012,256.950012,251300,227.262817
"218",255.5,258.26001,255.309998,256.380005,266400,226.758667
"219",256.589996,258.910004,255.399994,258.630005,167900,228.748703
"220",257.709991,258.899994,256.040009,256.820007,323800,227.147827
"221",256.679993,259.829987,251.919998,252.149994,352900,223.017395
"222",251.910004,254.610001,251.229996,253.940002,299100,224.600571
"223",253.949997,255.130005,250.220001,250.850006,233300,221.867584
"224",251.020004,251.770004,247.660004,250.210007,283000,221.301544
"225",251.050003,252.679993,250.110001,252.110001,305700,222.982025
"226",251.029999,252.580002,249.740005,249.970001,196300,221.08931
"227",251,252.380005,250.089996,250.369995,81800,221.443039
"228",250.410004,250.619995,247.570007,247.610001,362600,219.001907
"229",247.570007,248.520004,244.539993,246.770004,519400,218.258957
"230",246.869995,247.839996,244.130005,247.679993,360400,219.063828
"231",248.320007,248.449997,246.009995,246.990005,421100,218.453568
"232",247.639999,249.380005,245.25,247.039993,388800,218.497772
"233",248.110001,248.559998,245.149994,246.279999,348000,217.825607
"234",246.639999,246.850006,242.929993,242.990005,383200,214.915665
"235",242.800003,243.399994,240.979996,241.960007,573300,214.00473
"236",241.919998,242.039993,239.779999,240.610001,497800,212.810669
"237",240.740005,244.309998,240.330002,244.309998,345200,216.083206
"238",245.729996,249.309998,244.899994,249.160004,463800,220.372879
"239",249.440002,249.929993,245.669998,249.149994,368400,220.363998
"240",251.649994,251.649994,247.460007,247.979996,367900,219.329147
"241",248.580002,249.839996,247.339996,249,426200,220.231339
"242",250.470001,252.130005,249.369995,249.789993,742200,220.930023
"243",250,251.149994,248.330002,249.869995,309500,221.000824
"244",249.740005,251,242.639999,242.820007,329000,214.765335
"245",243.169998,244.440002,239.300003,240.300003,391900,212.536499
"246",240.690002,241.25,237.330002,237.570007,525400,210.121933
"247",238.460007,240.380005,237.800003,239.389999,349500,211.731628
"248",239.559998,241.589996,238.399994,240.559998,285300,212.766464
"249",241.529999,242.059998,240.020004,241.229996,261100,213.359055
"250",240.100006,241.5,238.559998,240.910004,280900,214.633041
"251",241.619995,242.139999,240.160004,241.369995,256600,215.042892
"252",241.960007,242.690002,239.320007,240.080002,310900,213.8936
"253",241.190002,242.589996,240.169998,242.539993,321400,216.085297
"254",243.25,244.820007,238.479996,238.720001,292600,212.681931
"255",238.869995,240.360001,237.729996,239.369995,344200,213.261032
"256",236.929993,239.050003,235.399994,238.160004,543100,212.183044
"257",238.169998,239.199997,235.630005,236.270004,403600,210.499176
"258",235,235.210007,230.970001,232.220001,389400,206.890915
"259",232.710007,234.259995,231.479996,232.440002,359000,207.086929
"260",232.240005,232.75,226.690002,227.100006,435600,202.329376
"261",227.5,232.660004,226.919998,227.600006,378800,202.774857
"262",229.160004,229.339996,226.139999,227.360001,420800,202.561005
"263",226.410004,226.410004,223.660004,224.600006,478800,200.102036
"264",223.929993,225.410004,222.779999,223.630005,331500,199.237869
"265",224.139999,227.059998,223.559998,226.600006,462700,201.883926
"266",227.369995,232.089996,227.369995,231.830002,433500,206.543472
"267",231.410004,233.360001,230.509995,231.550003,271100,206.293976
"268",231.320007,231.899994,228.5,231.259995,317300,206.035645
"269",231.470001,231.479996,226.910004,229.830002,272700,204.761597
"270",229.330002,229.75,226.470001,227.740005,248300,202.899551
"271",227.259995,228.690002,226.240005,226.75,283700,202.017548
"272",226.369995,233.270004,225.710007,232.979996,898400,207.567993
"273",233.029999,233.820007,227.100006,227.169998,520300,202.391708
"274",224.100006,227.529999,222.910004,225.380005,366600,200.797012
"275",226.070007,228.020004,217.990005,217.990005,547300,194.213028
"276",216.070007,220.660004,214.029999,218.820007,1026000,194.952499
"277",218.820007,223.509995,217.520004,217.809998,540100,194.052689
"278",218.5,226,216.449997,218.279999,773200,194.471375
"279",220.410004,230.119995,218.449997,227.940002,764500,203.077744
"280",228.699997,229.559998,221.259995,227.850006,932800,202.997589
"281",227.350006,229.550003,223.449997,228.279999,480700,203.380661
"282",226.169998,226.860001,222.009995,224.759995,426200,200.244568
"283",224.970001,229.699997,224.520004,229.570007,288800,204.529984
"284",228.919998,230.800003,228.100006,229.669998,370700,204.619064
"285",228.529999,231.240005,225.369995,225.440002,478100,200.850464
"286",224.779999,225.679993,219.619995,220.149994,663600,196.137436
"287",220.669998,223.899994,220.029999,221.589996,546400,197.42038
"288",222.259995,227.270004,222.259995,227.270004,398300,202.48085
"289",228.279999,228.279999,224.880005,227.110001,343900,202.338272
"290",227,228.320007,221.220001,221.830002,412900,197.634186
"291",222.880005,227.720001,222.320007,223.830002,450900,199.416077
"292",222.869995,227.509995,222.460007,223.970001,535300,199.540787
"293",226,227.229996,221.149994,222.220001,441500,197.981659
"294",220.869995,226.389999,220.320007,225.710007,435700,201.090973
"295",226.059998,230.740005,224.410004,230.050003,665000,204.957611
"296",229.839996,232.25,229,231.479996,482400,206.231613
"297",232.619995,235.699997,230.979996,234.149994,543300,208.610397
"298",234.550003,238.270004,233.259995,237.520004,503800,211.612839
"299",237.139999,240.360001,237.139999,238.740005,691100,212.699738
"300",239.539993,240.990005,236.419998,238.050003,418000,212.085007
"301",238.289993,239.199997,236.619995,238.669998,516100,212.63736
"302",239.380005,241.919998,238.389999,241.710007,578900,215.345795
"303",241,243.910004,240.889999,243.669998,473100,217.09201
"304",243.300003,243.300003,240.309998,241.990005,429200,215.595261
"305",240.339996,243.029999,238.75,239.460007,323900,213.341232
"306",239.389999,239.669998,236,236.789993,338300,210.962433
"307",236.130005,239.440002,233.509995,233.600006,299000,208.120377
"308",233.660004,233.75,228.5,229.169998,421200,204.173584
"309",230.649994,233.139999,230.059998,232.630005,244900,207.256195
"310",232.330002,237.580002,230.610001,233.949997,333500,208.432205
"311",234.199997,240.220001,234.199997,239.630005,353900,215.20369
"312",240.410004,242.639999,235.330002,240.679993,432100,216.146606
"313",240.639999,241,235.509995,237,404900,212.841736
"314",237.139999,241.149994,235.429993,240.100006,299200,215.625748
"315",238.639999,243.309998,238.339996,242.309998,266200,217.610474
"316",242.449997,242.449997,239.119995,241.5,212100,216.883057
"317",241.729996,245.600006,241.610001,242.380005,475100,217.673309
"318",242,242.970001,240.479996,241.380005,284200,216.775253
"319",243.229996,243.610001,241,241.949997,285500,217.287155
"320",241.610001,244.649994,240.889999,241.210007,378200,216.622589
"321",242.649994,242.649994,238.639999,240.259995,395600,215.769409
"322",240.009995,243.119995,239.710007,242.990005,357600,218.221115
"323",243.380005,245.419998,241.419998,242.449997,316500,217.736176
"324",243.130005,247.240005,242.360001,246.190002,356000,221.09494
"325",246.860001,247,244.649994,245.289993,414300,220.286667
"326",244.580002,244.580002,239.410004,240.240005,337900,215.75145
"327",240.660004,241.220001,237.910004,239.389999,419200,214.988098
"328",240.399994,240.399994,235.520004,237.320007,358400,213.129105
"329",237.320007,239.550003,236.199997,237.630005,397800,213.407486
"330",236.919998,239.860001,236.100006,236.649994,361900,212.527405
"331",236.529999,239.220001,236.509995,237.779999,510600,213.542236
"332",237.660004,242.410004,237.660004,241.190002,374500,216.60463
"333",241.979996,243.190002,239.449997,239.690002,515800,215.257553
"334",239.899994,241.320007,238.699997,240.860001,342600,216.308228
"335",239.839996,241.399994,237.800003,240.289993,558300,215.796341
"336",238.899994,246.490005,237.009995,238.429993,608100,214.125946
"337",237.860001,241.850006,237.259995,241.169998,276600,216.586655
"338",242.300003,242.300003,240.279999,241.619995,196500,216.990784
"339",242.229996,242.229996,240.179993,241.460007,394100,216.847122
"340",241.539993,243.970001,240.820007,243.899994,253600,219.038376
"341",245,245.470001,242.350006,243.910004,357200,219.047348
"342",244.289993,245.050003,242.130005,242.429993,233900,217.718216
"343",242.710007,243.330002,240.149994,242.059998,237800,217.385941
"344",239.630005,239.630005,233.009995,233.779999,394600,209.949966
"345",234.679993,235.050003,229.779999,230.130005,335400,206.671997
"346",229.759995,231.380005,226.889999,227.399994,314100,204.220306
"347",227.529999,229.399994,226.220001,228.869995,358900,205.540466
"348",229.899994,233.320007,228.009995,232.779999,355700,209.051895
"349",232.729996,233.429993,231.139999,232.580002,365500,208.872284
"350",233.089996,237.080002,233.089996,236.080002,263000,212.015503
"351",236.570007,237.339996,232.059998,233.149994,242600,209.384171
"352",233.860001,235.320007,233.440002,234.199997,291400,210.327148
"353",233.419998,236.550003,232.350006,234.399994,406100,210.50676
"354",233.350006,241.619995,233.350006,241.300003,390200,216.70343
"355",239.800003,240.350006,238.110001,239.029999,509000,214.664795
"356",239.75,239.75,237.970001,238.5,529700,214.188828
