"","ADP.Open","ADP.High","ADP.Low","ADP.Close","ADP.Volume","ADP.Adjusted"
"444",150.419998,151.550003,149.839996,150.990005,1306500,141.568008
"445",150.119995,151.309998,148.050003,149.300003,1626900,139.983459
"446",149.5,152.360001,149.220001,150.139999,1398600,140.771057
"447",150.259995,150.460007,141.570007,141.779999,2834900,132.932739
"448",141.710007,143.020004,137.050003,138.179993,3402000,129.557343
"449",140.320007,141.300003,138.550003,140.720001,2477100,131.938873
"450",140.020004,141.539993,139.039993,140.25,1387500,131.498169
"451",140.600006,143.929993,140.279999,143.279999,1966000,134.339127
"452",143.429993,144.130005,142.039993,143.660004,1069400,134.695404
"453",143.759995,144.600006,141.059998,142.919998,1863900,134.001587
"454",143.779999,145.149994,142.710007,143.410004,1793200,134.461029
"455",143.850006,144.910004,143,143.990005,1147100,135.004822
"456",141.639999,143.440002,140.300003,142.440002,1819000,133.551529
"457",142.009995,143.020004,137.270004,137.649994,2291500,129.06044
"458",139.649994,141.399994,137.449997,140.490005,2192900,131.723221
"459",137.240005,138.660004,135.520004,136.350006,2968900,127.841568
"460",138.800003,139.759995,133.130005,135.300003,3272000,126.857079
"461",135.869995,137.259995,134.470001,137.259995,2884500,128.694763
"462",141.369995,145.619995,139.979996,144.080002,3522800,135.089188
"463",143.75,144,139.960007,140.910004,2559300,132.11702
"464",141.119995,142.550003,139.020004,140.720001,1920900,131.938873
"465",141.320007,141.800003,139.720001,141.410004,1787800,132.585815
"466",141.520004,144.029999,141.509995,143.919998,2094400,134.939163
"467",145.559998,148.449997,144.970001,148.300003,2616300,139.045853
"468",147.630005,148.669998,147.169998,147.889999,2082100,138.661453
"469",147.080002,147.660004,146,147.190002,2371400,138.005142
"470",146.679993,147.100006,143.949997,144.169998,1665200,135.173584
"471",144.960007,145.860001,143.039993,144.720001,2087300,135.68924
"472",145.830002,146.410004,142.5,142.720001,2248700,133.814056
"473",141.360001,147.289993,140.800003,147.25,2564000,138.061417
"474",147.220001,147.820007,145.429993,146.550003,5416700,137.40506
"475",146.410004,147.009995,141.220001,143.440002,2264900,134.489136
"476",142.830002,147.380005,140.130005,140.520004,2995300,131.751312
"477",141.479996,142.630005,139.449997,141.080002,1500700,132.276382
"478",139.539993,141.910004,139.539993,140.889999,676600,132.098282
"479",142.830002,144.740005,142.020004,144.649994,1643500,135.623627
"480",143.929993,145.330002,142.839996,145.320007,1442300,136.251831
"481",145.889999,148.660004,145.490005,148.610001,3159300,139.336502
"482",147.699997,148.139999,145.710007,145.850006,1750200,136.748764
"483",146.210007,147.559998,145.800003,147.419998,4150800,138.220764
"484",149.190002,149.669998,145.380005,147.410004,4110800,138.211411
"485",147.039993,147.699997,143.179993,143.610001,4018800,134.648529
"486",141.889999,143.229996,138.289993,143.179993,3299500,134.245331
"487",142.199997,143.509995,138.699997,139.330002,2830000,130.635635
"488",139.630005,140.289993,136.690002,139.729996,1660300,131.010651
"489",141.710007,142.350006,138.710007,139.990005,2190000,131.254395
"490",142.490005,142.630005,139.449997,139.570007,2566200,130.860641
"491",139.570007,139.570007,136.75,138.199997,1871600,130.313736
"492",136.710007,137.399994,134.600006,134.820007,1967100,127.126617
"493",134.669998,135.919998,131.630005,132.470001,3749200,124.910706
"494",133.759995,134.490005,129.399994,130,6609500,122.581642
"495",129.919998,134.139999,128.850006,130.330002,3496600,122.892822
"496",129.729996,131.130005,128.259995,130.289993,3757400,122.855103
"497",129.75,131.960007,125.169998,125.370003,4349900,118.215851
"498",125.019997,126.25,121.830002,121.949997,1345700,114.991013
"499",123.279999,127.779999,121.400002,127.699997,2321000,120.412888
"500",125.57,129.759995,124.470001,129.729996,2152600,122.327065
"501",130.089996,131.259995,127.760002,129.229996,1665800,121.855598
"502",130.080002,131.179993,129.350006,131.119995,2509100,123.637726
"503",129.160004,130.779999,128.610001,130.139999,2190100,122.713661
"504",128.509995,129.300003,126.059998,126.209999,3854000,119.007927
"505",128.389999,131.389999,127.540001,131.240005,2161300,123.7509
"506",130.990005,132.149994,129.5,130.529999,3455800,123.081406
"507",131.479996,132.429993,129.059998,131.300003,2275600,123.807472
"508",131.860001,131.860001,129.470001,131.419998,1844500,123.920624
"509",130.520004,132.580002,130.509995,132.460007,2051900,124.901276
"510",131.800003,132,130.669998,131.649994,1185700,124.137489
"511",130.160004,131.649994,130,130.899994,1787800,123.430283
"512",130.949997,133.220001,130.949997,132.330002,3286100,124.778702
"513",132.660004,133.550003,131.839996,132.759995,2081000,125.184128
"514",132.130005,133.75,132.050003,132.940002,2194800,125.353897
"515",134.25,135.380005,133.039993,135.179993,2281000,127.466049
"516",133.990005,134.520004,132.039993,133.169998,2908900,125.57074
"517",133.619995,134.630005,132.649994,134.419998,1923000,126.74942
"518",134.660004,135.720001,133.869995,134.75,1903200,127.0606
"519",136.020004,136.740005,135.259995,136.410004,1712000,128.62587
"520",134.960007,135.729996,134.289993,135.5,1930600,127.767799
"521",135.369995,135.880005,133.759995,134,1726500,126.353394
"522",137,140.789993,135.009995,139.410004,3734300,131.454681
"523",138.830002,141.149994,138.130005,139.839996,5836600,131.860153
"524",139.710007,141.690002,139.710007,141.619995,2940900,133.538589
"525",141.729996,143.690002,141.389999,143.630005,2848000,135.433884
"526",145.020004,145.490005,144.119995,145.289993,2802400,136.99913
"527",145,146.089996,144.600006,145.539993,2039600,137.234863
"528",144.020004,145.889999,143.929993,145.679993,2638200,137.366882
"529",144.320007,146.850006,144.039993,146.809998,1712000,138.432388
"530",147.190002,147.740005,146.789993,147.509995,1949600,139.092453
"531",148.710007,149.929993,148.270004,149.5,2181800,140.968903
"532",150,151.350006,149.889999,150.460007,2136700,141.874115
"533",149.630005,150,148.070007,148.149994,2656900,139.695938
"534",149.550003,150.320007,148.440002,149.669998,2862900,141.129196
"535",149.020004,150.550003,149.020004,150.309998,1354800,141.732666
"536",150.660004,150.710007,149.470001,150.559998,1622000,141.96843
"537",150.139999,151.5,149.610001,150.979996,1309200,142.364441
"538",151.619995,153.210007,151.220001,153.179993,1608800,144.438904
"539",154.059998,154.550003,152.229996,152.490005,1560900,143.788284
"540",152.539993,153.419998,152.25,152.880005,1400600,144.156036
"541",152.080002,153.399994,151.660004,152.979996,1479000,144.250336
"542",152.679993,153.559998,152.300003,153.029999,2241300,144.29747
"543",154.25,154.410004,153.149994,153.899994,1773300,145.117813
"544",153.889999,154.320007,151.410004,153.259995,3966800,144.514343
"545",153.449997,153.600006,152.350006,152.660004,2914000,143.948563
"546",152.470001,153.320007,152.169998,152.529999,1643000,143.825989
"547",151.350006,151.979996,150.119995,150.419998,2915300,142.574844
"548",149.009995,149.580002,148.149994,149.240005,1928100,141.456406
"549",149.880005,151.190002,149.029999,151.089996,1817100,143.2099
"550",151.75,152.809998,151.100006,151.990005,1796500,144.062958
"551",152.710007,153.979996,152.210007,152.839996,1539300,144.868591
"552",153.339996,153.669998,152.270004,153.509995,1840900,145.503662
"553",153.009995,155.360001,152.660004,155.309998,5612200,147.209808
"554",155.309998,155.800003,154.039993,154.690002,1716600,146.622131
"555",155,155.179993,153.820007,154.630005,1439800,146.565262
"556",154.429993,154.990005,153.5,154.020004,1974900,145.987061
"557",153.440002,156.039993,153.440002,155.339996,1848300,147.238205
"558",154.929993,155.300003,153.649994,153.809998,1659700,145.788025
"559",153.479996,154.210007,152.759995,153.75,1235200,145.73114
"560",155.110001,156.270004,154.240005,156.199997,1473900,148.053391
"561",156.419998,157.259995,154.990005,156.789993,1481400,148.612595
"562",157.029999,158.529999,156.880005,158.369995,1412400,150.110184
"563",159.490005,159.910004,158.610001,159.740005,2333900,151.408752
"564",161.199997,162.320007,159.979996,162.070007,2489500,153.617249
"565",162.539993,162.710007,160.830002,161.440002,987800,153.020096
"566",162.449997,162.449997,160.490005,161.100006,1374700,152.697815
"567",161.369995,161.369995,158.179993,159.339996,1682400,151.029617
"568",160.070007,160.419998,159.149994,160.339996,1497800,151.977432
"569",159.949997,160.600006,158.889999,160.460007,952100,152.091187
"570",159.830002,160.660004,159.130005,159.679993,1238600,151.351868
"571",160.130005,160.820007,159.669998,160.419998,998900,152.053253
"572",161.029999,161.759995,160.419998,161.669998,1526000,153.238068
"573",162.160004,163.380005,160.940002,163.309998,1014300,154.792542
"574",163.029999,163.860001,162.610001,163.679993,987100,155.143265
"575",164.410004,164.410004,161.529999,162.139999,1080800,153.683548
"576",162.529999,162.970001,161.550003,162.850006,1145400,154.356567
"577",163.729996,163.729996,162.080002,162.440002,1423800,153.967911
"578",161.649994,162.410004,161.339996,161.910004,813900,153.465591
"579",162.009995,165.130005,161.809998,165.039993,1467300,156.432312
"580",165.240005,165.5,163.479996,163.5,1771000,154.972656
"581",162.679993,164.169998,161.490005,163.860001,1406400,155.313873
"582",164.429993,164.429993,162.690002,163.699997,911900,155.162247
"583",163.860001,164.25,162.580002,162.990005,1270000,154.489243
"584",163.279999,164.559998,161.009995,164.389999,2007200,155.816238
"585",161,161.199997,154.710007,157.479996,3333900,149.266602
"586",157.460007,159.179993,155.800003,158.419998,2178100,150.157593
"587",159.690002,160.630005,158.509995,160.190002,1431500,151.835297
"588",157.380005,160.690002,157.380005,160.25,1328200,151.892136
"589",158.160004,160.949997,157.339996,158.350006,2132300,150.091248
"590",158,159.979996,157.570007,159.190002,1410200,150.887421
"591",158,161.020004,157.779999,160.570007,1604800,152.195465
"592",159.869995,161.399994,157.910004,161.029999,1661500,152.631485
"593",158.410004,159.729996,157,157.259995,1898900,149.058075
"594",157.559998,159.809998,157.350006,158.509995,1905000,150.242874
"595",157.669998,159.770004,157.100006,159.369995,2042200,151.058044
"596",159.25,162.449997,158.729996,161.529999,2243800,153.105377
"597",160.389999,162.080002,159.850006,161.720001,2101100,153.285477
"598",160.100006,162.75,160.100006,161.339996,1593500,152.925323
"599",162.440002,163.539993,161.5,163,1171800,154.498703
"600",162.679993,164.029999,162.229996,163.369995,1098300,154.849396
"601",161.740005,162.300003,160.119995,161.130005,1453800,152.726257
"602",162.119995,163.039993,161.160004,161.850006,911900,153.408722
"603",161.970001,163.740005,161.570007,161.889999,1425300,153.446625
"604",161.089996,161.190002,158.940002,159.869995,1046100,151.531982
"605",160.470001,161.410004,159.740005,160.910004,743500,152.517746
"606",159.320007,161.080002,159.320007,160.119995,1091900,151.768921
"607",160.550003,161.419998,155.259995,156,2066900,147.863815
"608",157.559998,159.660004,156.059998,159.449997,1550800,151.133865
"609",160.110001,162.779999,160.100006,162.649994,1451700,154.166962
"610",162.669998,164.350006,161.649994,164.300003,1280800,155.730942
"611",165.009995,167.869995,164.940002,166.919998,1419300,158.214279
"612",167.309998,168.429993,166.630005,167.690002,1283200,158.944138
"613",168.529999,168.869995,164.360001,165.110001,1361600,156.498672
"614",165.309998,166.169998,164.570007,165.220001,1076000,156.602936
"615",165.210007,165.619995,163.330002,164.449997,1205200,156.621979
"616",164.470001,166.360001,164.059998,165.539993,1458600,157.660095
"617",166.089996,166.490005,165.289993,165.940002,1213200,158.041077
"618",167.570007,169.199997,166.789993,168.220001,1716500,160.212524
"619",168.279999,168.869995,166.690002,168.25,1153100,160.241089
"620",169.970001,170.100006,168.139999,169.610001,1192100,161.536346
"621",169.399994,170.449997,168.020004,168.160004,2437000,160.15538
"622",168.759995,169.25,167.699997,167.759995,1514800,159.774429
"623",168.059998,168.059998,165.100006,165.520004,1555800,157.641052
"624",165.740005,166.210007,162.710007,162.820007,1271600,155.06958
"625",163.690002,164.220001,162.100006,164.009995,1417900,156.202911
"626",164.330002,165.710007,163.550003,165.330002,1947000,157.460083
"627",167.619995,167.820007,165.520004,166.389999,1623600,158.46965
"628",159.679993,162.039993,158.919998,161.960007,17110800,154.250534
"629",163,164.179993,161.529999,164.089996,1938800,156.279114
"630",162.990005,165.100006,162.360001,164.839996,2001700,156.993423
"631",164.580002,164.699997,163.690002,164.070007,1108700,156.260071
"632",163.160004,163.740005,162.5,163.539993,1703000,155.75531
"633",164.279999,164.699997,162.660004,164.539993,1730000,156.707687
"634",164.880005,165.589996,164.110001,165.210007,1958500,157.34581
"635",164.949997,165.449997,163.979996,165.130005,2239500,157.269623
"636",165.479996,166.160004,164.690002,165.009995,2064500,157.155304
"637",165.050003,165.850006,164.029999,164.199997,1898700,156.383865
"638",164.460007,166.149994,164.339996,165.389999,1885100,157.517258
"639",165.330002,167.919998,164.710007,167.770004,1500700,159.783966
"640",168.669998,168.970001,166.369995,166.460007,1434600,158.536331
"641",166.979996,168.369995,166.259995,167.139999,1423100,159.183929
"642",168.279999,169,166.710007,167.910004,934600,159.917267
"643",167.470001,167.470001,166.070007,167.210007,2063300,159.250626
"644",166.949997,167.970001,166.619995,167.059998,1305100,159.107773
"645",167.610001,169.580002,167.309998,169.270004,1035500,161.21254
"646",169.130005,169.130005,167.669998,167.910004,1066000,159.917267
"647",167.330002,167.839996,164.899994,165,1934100,157.145813
"648",172,172,164.949997,166.520004,4170900,158.59346
"649",165.25,166.630005,163.699997,164.300003,4099000,156.479126
"650",163.990005,165.610001,161.789993,164.270004,2873700,156.450562
"651",162.710007,163.429993,158.729996,159.75,4644800,152.145706
"652",160.029999,163.899994,159.809998,163.389999,2113900,155.612442
"653",161.889999,165.470001,160.520004,164.470001,2139100,156.641052
"654",166.009995,170.389999,165.539993,170.320007,2306700,162.212601
"655",169.949997,169.949997,166.419998,167.729996,2105800,159.745865
"656",167.410004,167.600006,165.119995,165.869995,1633200,157.974396
"657",165.330002,169.179993,165.25,168.710007,1303000,160.67923
"658",166.460007,167.610001,163.740005,163.839996,2204500,156.041
"659",164.179993,166.360001,162.509995,165.070007,1670300,157.212479
"660",166.820007,168.059998,166.419998,167.020004,1339600,159.069626
"661",169.029999,169.380005,167.550003,168.960007,1125000,160.917313
"662",168.589996,169.789993,167.639999,167.880005,1143400,159.888718
"663",168.889999,169.690002,168.429993,169.690002,1235100,161.612549
"664",169.550003,170.710007,167.289993,169.529999,1174400,161.46019
"665",169.059998,170.169998,164.199997,164.800003,1685100,156.955338
"666",166.649994,166.979996,164.990005,166.809998,1197500,158.869644
"667",168.139999,168.139999,166.080002,166.850006,1595100,158.907761
"668",165.949997,167.490005,164.720001,167.220001,1532100,159.260117
"669",169.309998,170.809998,168.759995,169.440002,1186800,161.374451
"670",170.710007,170.919998,169.029999,169.839996,1586200,161.755432
"671",167.75,169.5,166.600006,167.210007,1528200,159.250626
"672",168.529999,170.089996,168.5,169.710007,1359900,161.631592
"673",171.149994,173.539993,170.800003,173.270004,1742600,165.022156
"674",173.740005,174.5,173.020004,173.25,4866000,165.003098
"675",173.559998,173.690002,167.130005,168.050003,1670200,160.050629
"676",166.940002,168.029999,161.610001,164.330002,2010100,156.507706
"677",163.139999,164.919998,160.399994,161.139999,2659400,153.469559
"678",161.160004,162.789993,160.149994,160.410004,2209200,153.526947
"679",161.039993,161.509995,158.949997,159.740005,1906900,152.885727
"680",158.899994,159.740005,157.75,158.169998,2427900,151.383102
"681",158.399994,159.240005,157.600006,158.830002,2600700,152.014771
"682",158.330002,158.860001,156.039993,157.770004,1711900,151.000275
"683",159.270004,159.979996,158.509995,159.350006,1854400,152.512466
"684",159.220001,160.809998,158.75,159.300003,2651100,152.464615
"685",158.770004,160.639999,158.5,159.699997,1732600,152.847443
"686",160.119995,162.440002,158.770004,160.029999,2724800,153.163284
"687",160.080002,161.949997,158.820007,161.679993,2361500,154.742462
"688",162.240005,163.949997,161.699997,163.270004,2092900,156.264236
"689",163.789993,163.970001,158.940002,160.429993,2067400,153.546097
"690",160.830002,162.100006,160.75,161.419998,1489400,154.493637
"691",162.309998,162.940002,160.080002,160.429993,1809300,153.546097
"692",158.970001,159.240005,155.479996,156.619995,2669100,149.899582
"693",156.360001,157.600006,153.720001,157.539993,1620400,150.780106
"694",158.130005,159.419998,157.899994,159.169998,1363400,152.340179
"695",158.949997,159.809998,157.979996,158.889999,1006300,152.072189
"696",157.550003,158.350006,155.839996,156.320007,1477600,149.612488
"697",157.639999,158.940002,156.600006,158.460007,1657100,151.660645
"698",157.929993,160.970001,157.860001,160.720001,1571200,153.823685
"699",162.410004,163.839996,161,162.520004,1989500,155.546417
"700",162.649994,163.809998,162.119995,162.460007,1282500,155.489014
"701",162.539993,164.449997,162.490005,164.119995,1327800,157.077774
"702",163.740005,164.449997,162.059998,164.160004,1661500,157.116043
"703",164.539993,165.199997,163.610001,163.830002,1091700,156.800201
"704",164.330002,164.449997,162.919998,163.539993,1661800,156.522644
"705",164.080002,164.490005,161.300003,162.029999,1714300,155.077469
"706",162.350006,163.289993,159.460007,159.490005,1322400,152.646439
"707",159.270004,160.759995,159.089996,160.039993,1707400,153.172852
"708",160.949997,162.639999,160.100006,162.539993,1093200,155.565567
"709",162.009995,163.360001,161.570007,161.960007,2200000,155.010452
"710",162.580002,162.919998,160.929993,162.479996,1378500,155.508133
"711",162.630005,164.360001,162.460007,162.830002,1557200,155.843124
"712",158.800003,164.330002,158.259995,164.149994,2878300,157.106476
"713",163.419998,164.410004,160.679993,162.229996,6511300,155.268875
"714",163.399994,163.75,162.130005,162.979996,1375900,155.986664
"715",164.210007,164.610001,161.710007,161.880005,2542900,154.933899
"716",161.350006,161.740005,156.889999,157.009995,3924600,150.272858
"717",157.869995,160.179993,157.350006,159.660004,2142900,152.809174
"718",160.539993,163.580002,159.880005,162.100006,2166800,155.14444
"719",161.729996,163.080002,161.179993,162.729996,1787500,155.747421
"720",162,163.919998,161.639999,163.419998,1417900,156.407822
"721",164.149994,166.490005,163.759995,166.360001,1921700,159.221649
"722",166.979996,169.520004,166.470001,168.979996,2325600,161.729248
"723",168.770004,170.479996,167.789993,170.139999,2367900,162.839478
"724",171.190002,171.190002,169.070007,171.169998,1611200,163.825256
"725",170.639999,171.330002,170,170.729996,1444500,163.404129
"726",171.5,172.729996,170.910004,171.089996,1284000,163.748703
"727",170.539993,171.580002,169,170.580002,1286900,163.26059
"728",170.229996,170.740005,169.149994,169.860001,1184800,162.571472
"729",171.119995,171.5,169.070007,169.649994,1279100,162.370483
"730",170.270004,170.940002,169.779999,170.199997,1259500,162.896881
"731",170.210007,171.919998,170.149994,171.619995,2021000,164.255951
"732",171.800003,171.899994,170.960007,171.479996,1093400,164.121964
"733",170.820007,171.5,170.240005,170.779999,706200,163.451996
"734",170.529999,170.869995,168.149994,168.589996,1341500,161.355957
"735",166.770004,167.440002,166.220001,167.130005,2930100,159.958618
"736",167.119995,168.869995,166.839996,168.570007,1863700,161.336853
"737",168.889999,169.009995,167.520004,168.360001,1748200,161.135864
"738",169.610001,170.589996,169.509995,169.979996,1300100,162.686325
"739",169.679993,170.110001,168.809998,169.070007,1500800,161.815399
"740",169.070007,169.229996,168.160004,168.429993,1523400,161.202835
"741",168.059998,168.309998,166.509995,167.240005,1245800,160.063889
"742",166.259995,167.550003,165.229996,167.160004,1931100,160.86264
"743",166.690002,168.389999,166.009995,168.259995,1308400,161.921188
"744",169.160004,169.660004,168.479996,168.589996,2404000,162.238754
"745",168.809998,169.440002,168.039993,168.320007,1838800,161.978958
"746",168.380005,169.740005,167.25,167.559998,2069900,161.247559
"747",167.259995,169.389999,166.740005,168.740005,1924800,162.383102
"748",170.279999,171.320007,168.229996,171.089996,3947200,164.644592
"749",171.270004,171.360001,169.740005,170.020004,1139900,163.614883
"750",169.949997,170.309998,169.350006,169.910004,350200,163.509033
"751",170.350006,170.820007,169.580002,170.350006,1713700,163.932465
"752",170.770004,170.949997,169.75,170.770004,821400,164.336655
"753",170.509995,170.850006,169.029999,169.589996,867100,163.201065
"754",169.220001,170.660004,169.220001,170.5,903000,164.076813
"755",171.960007,172,169.199997,170.320007,1364600,163.903595
"756",168.059998,170.449997,168.059998,169.960007,1000100,163.557159
"757",169.080002,170.339996,168.830002,170.190002,1205900,163.778473
"758",169.289993,169.460007,167.949997,168.130005,1878900,161.796082
"759",168.789993,170.509995,168.169998,169.710007,1675500,163.316574
"760",170.380005,171.339996,170.119995,171.210007,1189600,164.760071
"761",172,172,170.639999,171.089996,968700,164.644592
"762",171.520004,172.470001,171.100006,172.360001,926700,165.86673
"763",172.119995,172.350006,170.5,171.229996,1688100,164.779282
"764",172.070007,174.490005,171.809998,172.809998,2114600,166.299789
"765",173.860001,174.940002,172.940002,174.880005,2281200,168.291794
"766",176.029999,176.910004,175.100006,176.869995,2818200,170.206833
"767",174.949997,177.600006,174.949997,176.199997,2016400,169.562073
"768",178.320007,179.889999,177.190002,178.330002,2060100,171.611801
"769",177.770004,178.460007,177.009995,177.830002,1520300,171.130661
"770",178.830002,178.929993,176.179993,177.210007,1676700,170.534042
"771",175.190002,176.630005,174.490005,175.740005,1622500,169.119385
"772",176.029999,178.960007,175.899994,178.300003,1642000,171.582947
"773",171.850006,174.279999,170.940002,171.039993,3842800,164.596451
"774",168.960007,175.080002,168.339996,175.009995,2731700,168.416901
"775",174.5,175.440002,170.839996,171.389999,3316700,164.933273
"776",173.880005,175.169998,173,173.940002,2162800,167.387207
"777",176.669998,178.070007,174.800003,175.919998,3423400,169.292618
"778",178.369995,179.009995,176.809998,178.619995,2675200,171.890884
"779",179.75,180.470001,178.800003,180.259995,1600800,173.469116
"780",179.779999,179.899994,178.490005,179.100006,2311500,172.352829
"781",178.660004,179.820007,178.309998,179.360001,2153800,172.603012
"782",180.25,180.25,177.789993,177.970001,1584200,171.265381
"783",178.690002,180.850006,176.899994,178.029999,2622500,171.32312
"784",177.470001,180.990005,177.070007,180.110001,1913900,173.324768
"785",180.160004,181.279999,179.399994,181.25,1566500,174.421814
"786",181.360001,182.320007,179.740005,179.929993,1512200,173.151535
"787",180.5,181.740005,180.190002,181.25,1651500,174.421814
"788",180.669998,181.75,178.5,180.770004,1501600,173.959915
"789",179.800003,180.429993,177.350006,178.580002,3538400,171.852432
"790",175.779999,177.179993,173.899994,174.539993,2084100,167.964615
"791",174.649994,175.490005,166.899994,167.179993,2606400,160.881866
"792",169,170.800003,166.229996,166.330002,2319700,160.063904
"793",164.059998,165.970001,157.460007,157.529999,2843300,151.595413
"794",153.410004,159.449997,150.529999,154.740005,4583100,148.910538
"795",155.550003,163.089996,154.240005,163,3194400,156.859344
"796",161.630005,164.440002,154,155.240005,3095200,149.391708
"797",158.419998,164.619995,156.809998,164.389999,2847600,158.196991
"798",159.440002,163.149994,158.929993,160.669998,3359700,154.617142
"799",153.419998,160.110001,153.009995,159.149994,3137400,153.154388
"800",149.100006,155.220001,146.279999,150.919998,4551300,145.234436
"801",156.949997,157.119995,147.210007,154.419998,4152200,148.602585
"802",149.649994,151.919998,145.690002,148.009995,2751000,142.434052
"803",137.550003,137.869995,125.860001,130.279999,5497200,126.147598
"804",136.990005,144.529999,129.270004,144.5,3604900,139.916534
"805",128.059998,131.720001,122.050003,122.459999,4415900,118.57563
"806",124.449997,130.529999,118.43,129.389999,4274800,125.28582
"807",120.860001,122.589996,103.110001,117.599998,5108600,113.869797
"808",117.800003,123.169998,110,117.370003,4022100,113.647087
"809",118.919998,119.470001,107.099998,112.059998,6257600,108.505516
"810",108.529999,112.059998,104.889999,109.07,4794500,105.610359
"811",114.660004,122.040001,114.300003,120.959999,4884100,117.123215
"812",120.760002,130,116.489998,122.589996,3941600,118.701508
"813",123.059998,138.139999,122.599998,137.059998,4041000,132.71254
"814",130.360001,136,128.919998,131.380005,2997800,127.212692
"815",132.399994,138.539993,131.770004,137.820007,2522300,133.448425
"816",134.979996,139.399994,134.220001,136.679993,3513000,132.344589
"817",129.979996,133.410004,128.089996,129.720001,2905400,125.605347
"818",127.720001,132.610001,127.43,131.550003,3808200,127.377304
"819",130.699997,132.529999,126.690002,128.570007,1567500,124.491829
"820",135,140.449997,134.350006,139.649994,3664100,135.220367
"821",145.539993,147.169998,136.75,136.960007,2870600,132.615707
"822",138,139.600006,136.350006,138.529999,2726600,134.13588
"823",140.229996,143.809998,139.910004,142.520004,2683400,137.999344
"824",140.229996,140.919998,136.020004,139.529999,1728700,135.104172
"825",140.720001,143.990005,140.470001,143.869995,2404400,139.306503
"826",140.139999,140.660004,137.179993,137.639999,2146300,133.274109
"827",138.520004,138.949997,134.419998,136.919998,1949100,132.576981
"828",141.509995,142.119995,138.699997,141.080002,3179500,136.604996
"829",138.529999,141.649994,138,139.820007,2521400,135.384995
"830",137.210007,137.639999,133.199997,133.610001,2178100,129.371964
"831",136.75,139.75,135.039993,138.699997,1558400,134.300522
"832",138.850006,141.149994,135.449997,135.919998,2345000,131.608688
"833",136.529999,139.729996,135.380005,139.229996,2000300,134.81369
"834",139.809998,142.320007,139.470001,142.220001,1779500,137.708847
"835",143.229996,146.190002,142.600006,143.009995,2129400,138.47377
"836",146.759995,146.759995,141.600006,145.839996,2644300,141.214005
"837",144.490005,147.320007,143.570007,146.690002,2592300,142.037048
"838",143.169998,144.699997,139.460007,140.419998,2617000,135.965942
"839",139.360001,144.639999,138.389999,144.479996,2614300,139.897156
"840",145.559998,147.770004,144.820007,145.820007,1672000,141.194672
"841",143.130005,147.630005,143.130005,144.559998,1780200,139.974625
"842",147.389999,149.320007,146.669998,147.770004,1900200,143.082825
"843",149.570007,149.779999,144.720001,146,1738400,141.368942
"844",144.089996,145.800003,143.699997,144.610001,1762700,140.023056
"845",144.850006,145.639999,141.389999,141.729996,2014200,137.234375
"846",141.729996,141.729996,132.800003,134.580002,2963900,130.311172
"847",133.970001,135.160004,130.639999,134.949997,2164900,130.669434
"848",133.770004,134.979996,131.850006,134.850006,4047700,130.572632
"849",135.320007,137.479996,134.509995,136.399994,3753600,132.073456
"850",136.210007,137.619995,133.050003,133.100006,2523000,128.878143
"851",134.639999,136.089996,133.990005,134.779999,5466000,130.504837
"852",134.080002,135.050003,132.699997,133.320007,2856300,129.091171
"853",133,135.720001,131.899994,134.869995,2201100,130.591995
"854",138,139.559998,136.699997,138.919998,3080400,134.513519
"855",141.300003,145.130005,139.539993,144.669998,3439600,140.081131
"856",145.669998,146.509995,143.520004,144.800003,2547000,140.207001
"857",145.369995,146.979996,142.169998,146.490005,3239500,141.843399
"858",146.009995,146.979996,144.559998,145.550003,2374100,140.933243
"859",145.410004,148.320007,145.009995,148.25,2880900,143.547577
"860",149.800003,152.25,148.960007,151.679993,2100300,146.86879
"861",149.880005,151.949997,149.149994,149.970001,2086400,145.213043
"862",154.300003,161.050003,153.570007,160.130005,3344600,155.050766
"863",159.360001,161.300003,158.289993,161.149994,2270400,156.038406
"864",160.75,160.75,157.020004,157.690002,1885700,152.688171
"865",157.729996,158.210007,153.949997,156.039993,1690800,151.090485
"866",152.960007,154.210007,142.809998,142.990005,2922100,139.266617
"867",147.5,148.979996,143.089996,147.009995,2726000,143.181915
"868",142.809998,148.449997,142.440002,147.289993,1754700,143.454636
"869",152.210007,153.309998,149.050003,151.779999,1662100,147.827728
"870",151.589996,152.580002,150.089996,150.679993,1231100,146.756363
"871",149.740005,151.820007,148.910004,151.729996,1234300,147.779007
"872",154.330002,155,148.630005,149,2251200,145.120117
"873",148.5,150.570007,147.339996,150.479996,1736800,146.561569
"874",151.619995,152.149994,150.110001,150.520004,1744100,146.60054
"875",148.889999,149.589996,144.279999,144.839996,1837000,141.068436
"876",144.5,147.710007,143.839996,147.449997,1156200,143.610474
"877",147.259995,147.449997,143.910004,144.720001,2566900,140.951584
"878",146.259995,147,144.229996,146.380005,1025000,142.568359
"879",147.449997,149.570007,146.100006,148.889999,1656000,145.01297
"880",149.220001,150.449997,148.630005,149.110001,1381300,145.227249
"881",150.809998,152.130005,149.960007,150.539993,1216800,146.619995
"882",152.440002,152.660004,150.059998,150.729996,1469700,146.805054
"883",149.979996,150.990005,146.710007,147,1298900,143.17218
"884",147,148.220001,146.270004,148.100006,1291900,144.243561
"885",147.580002,147.580002,144.110001,145.729996,1347100,141.935257
"886",145,147.300003,144.630005,147.169998,928500,143.337769
