"","RJF.Open","RJF.High","RJF.Low","RJF.Close","RJF.Volume","RJF.Adjusted"
"449",59.82,59.893333,57.246666,58.573334,1750200,55.688126
"450",58.446667,58.866669,58.080002,58.086666,966600,55.22543
"451",58.599998,59.439999,57.593334,59.34,1133250,56.417019
"452",59.213333,59.799999,58.153332,59.453335,1210200,56.524784
"453",59.166668,59.473331,57.599998,57.880001,949200,55.028938
"454",57.853333,58.433334,57.459999,57.573334,1309800,54.737381
"455",57.799999,58.053333,56.193333,56.266666,1236150,53.495075
"456",54.773335,55.746666,54.186668,55.279999,2239950,52.557014
"457",55.186668,55.279999,52.133331,52.32,2447700,49.742813
"458",51.633331,51.633331,49.16,50.373333,5060400,47.892033
"459",49.173332,49.700001,48.193333,48.666668,5232600,46.26944
"460",49.166668,49.813332,47.953335,48.566666,2618100,46.174362
"461",48.753334,49.513332,48.506668,49.32,2845950,46.890594
"462",50.34,51.68,48.873333,51.126667,4477200,48.608276
"463",51.466667,53.066666,51.306667,52.673332,2458800,50.078743
"464",53.206669,53.553333,52.240002,52.726665,1862550,50.129452
"465",52.746666,53.386665,52.533333,52.98,1907700,50.3703
"466",52.926666,53.799999,52.793331,53.66,1813050,51.016811
"467",54.073334,54.473331,53.720001,54.106667,1871550,51.441475
"468",53.939999,54.933334,53.66,53.959999,2715750,51.302029
"469",53.933334,53.933334,52.533333,53,1167750,50.389324
"470",52.866669,53.32,51.526669,52,1773450,49.43858
"471",51.993332,53.226665,51.913334,52.206669,1351350,49.635071
"472",52.860001,52.986668,50.826668,51.393333,2069850,48.861801
"473",50.853333,52.606667,50.720001,52.466667,1854300,49.882263
"474",52.113335,52.919998,51.786667,52.493332,1330050,49.907608
"475",52.393333,52.66,51.706669,51.939999,1345200,49.381535
"476",51.16,51.326668,49.526669,49.779999,1512000,47.327938
"477",50.053333,51.639999,49.893333,50.733334,1053000,48.23431
"478",50.313332,51.733334,50.279999,51.093334,779250,48.576572
"479",51.939999,52.786667,51.813332,52.773335,1470900,50.17382
"480",52.48,52.900002,51.093334,51.279999,1600050,48.754047
"481",51.380001,51.833332,50.493332,51.753334,2059050,49.204063
"482",51.346668,51.726665,50.799999,50.846668,2031750,48.342056
"483",51.113335,53.366669,50.759998,53.153332,2369400,50.535103
"484",54.099998,54.553333,52.606667,53.220001,2034600,50.598488
"485",52.966667,53.040001,50.273335,50.833332,3376350,48.329384
"486",49.706669,51.779999,49.646667,51.653332,2966550,49.108986
"487",51.413334,52.400002,50.146667,50.253334,1927050,47.777958
"488",50.026669,50.673332,49.513332,50.386665,1634100,47.904713
"489",50.98,51.486668,49.639999,49.98,4420200,47.518078
"490",50.880001,51.706669,50.573334,50.98,3529350,48.468819
"491",50.98,51.286667,50.173332,50.386665,1663800,47.904713
"492",49.759998,50.746666,49.473331,49.560001,1958550,47.118767
"493",49.493332,50.220001,48.84,49.060001,1827300,46.643394
"494",49.32,49.786667,48.619999,48.793331,1867950,46.389862
"495",48.746666,49.306667,47.366669,47.566666,2445900,45.223625
"496",47.406666,48.099998,47.040001,47.453335,2736150,45.115875
"497",47.206669,48.706669,46.906666,46.939999,3471750,44.627823
"498",46.413334,47.586666,46.346668,46.473331,907950,44.184143
"499",46.573334,49.093334,46.073334,49.080002,1551450,46.662418
"500",48.086666,49.606667,47.926666,49.606667,1475250,47.163132
"501",49.813332,50.119999,48.966667,49.18,1369950,46.757484
"502",49.506668,49.906666,48.913334,49.606667,972450,47.163132
"503",48.619999,50.013332,48.619999,49.360001,1968450,47.144039
"504",49.066666,49.099998,47.593334,47.693333,1967850,45.552189
"505",48.52,49.786667,48.093334,49.626667,1811550,47.398735
"506",49.446667,50.373333,49.080002,49.860001,1321800,47.62159
"507",50.360001,50.513332,49.706669,50.220001,2000100,47.965427
"508",50.513332,51.220001,50.253334,51.139999,1364550,48.84412
"509",50.733334,51.393333,50.546665,51.026669,1183050,48.735878
"510",50.786667,51.573334,50.313332,51.5,745050,49.187962
"511",50.946667,52.066666,50.753334,51.673332,2146950,49.353508
"512",51.453335,51.720001,50.779999,51.700001,2325750,49.378979
"513",52.273335,53.606667,52.18,53.313332,1775400,50.919884
"514",52.866669,53.853333,52.740002,53.233334,2218050,50.843487
"515",53.706669,54.419998,53.086666,54.173332,1772250,51.74128
"516",53.573334,53.919998,52.873333,53.133331,1834050,50.747967
"517",53.333332,53.68,52.606667,53.299999,2921100,50.907154
"518",53.093334,54.066666,52.599998,53.613335,1957500,51.206421
"519",54.166668,54.599998,53.706669,54.040001,1662900,51.61393
"520",53.586666,54.326668,53.466667,54.200001,924900,51.766747
"521",54.306667,54.433334,53.906666,53.959999,843750,51.537518
"522",54.066666,54.073334,53.34,53.873333,1406700,51.45475
"523",53.446667,53.833332,53.026669,53.666668,1258800,51.257359
"524",53.766666,54.713333,53.766666,54.193333,1289700,51.760384
"525",54.226665,54.66,53.873333,54.540001,1054500,52.091484
"526",54.546665,54.926666,54.246666,54.759998,1092300,52.301613
"527",54.52,54.84,54.266666,54.439999,836700,51.995968
"528",54.153332,54.279999,53.293331,53.813332,1043100,51.397442
"529",53.419998,53.726665,52.52,53.619999,955200,51.212788
"530",53.726665,53.740002,53.226665,53.346668,1127700,50.951729
"531",53.793331,55.206669,53.766666,54.673332,1390350,52.218826
"532",55.186668,55.506668,54.52,54.540001,1179150,52.091484
"533",54.093334,54.459999,53.380001,54.113335,1533600,51.683975
"534",54.593334,55.013332,54.18,54.886665,1415400,52.422592
"535",54.513332,55.5,54.386665,55.286667,1417350,52.804638
"536",55.200001,55.220001,54.82,55.186668,810900,52.709126
"537",55.220001,55.279999,54.573334,55.273335,1363350,52.791897
"538",55.406666,55.766666,55.186668,55.706669,891750,53.205776
"539",56.093334,56.546665,55.693333,55.720001,1378050,53.218513
"540",55.506668,56.220001,55.393333,55.713333,1135500,53.212143
"541",55.613335,56.006668,55.446667,55.880001,962550,53.37133
"542",55.793331,55.926666,55,55.053333,912900,52.581776
"543",55.653332,56.459999,55.580002,56.306667,1080600,53.778835
"544",56.473331,57.02,55.333332,55.919998,1552950,53.409534
"545",55.846668,55.939999,55.080002,55.799999,777450,53.294918
"546",55.98,56.18,55.106667,55.133331,692550,52.658184
"547",54.806667,54.806667,53.313332,53.639999,1663950,51.231888
"548",53.173332,53.593334,52.886665,53.566666,1073550,51.161842
"549",54.099998,54.293331,53.540001,54,1448850,51.575726
"550",54.16,54.373333,53.900002,54.106667,1037250,51.677608
"551",54.400002,54.84,54.093334,54.606667,768900,52.155163
"552",54.606667,54.806667,54.18,54.666668,757500,52.212463
"553",54.553333,55.073334,54.5,54.593334,2266800,52.142422
"554",54.993332,55.266666,54.779999,55.013332,1617150,52.543571
"555",55.473331,55.473331,54.213333,54.353333,1550850,51.913193
"556",54.126667,54.419998,52.853333,52.900002,1814100,50.525108
"557",52.773335,53.360001,52.32,52.939999,1584000,50.563313
"558",52.313332,52.626667,50.666668,51.173332,2274600,48.875961
"559",51.226665,51.740002,50.993332,51.34,2048400,49.035149
"560",51.673332,52.246666,51.673332,52.066666,1776150,49.729195
"561",52.066666,52.346668,51.82,52.333332,1549350,49.983883
"562",52.226665,53.380001,52.226665,53.293331,1821600,50.900784
"563",53.686668,53.82,53.313332,53.606667,2003250,51.418739
"564",54.139999,55.48,54.133331,55.386665,1337850,53.126095
"565",55.366669,55.540001,54.746666,55.34,1219650,53.081337
"566",55.900002,56.233334,55.560001,55.853333,1495950,53.573719
"567",55.973331,56.653332,55.733334,56.279999,896700,53.982964
"568",56.593334,56.84,56.273335,56.799999,1690050,54.481739
"569",56.666668,57.026669,56.560001,57,1232100,54.673588
"570",56.686668,56.773335,56.259998,56.453335,1320600,54.149231
"571",56.686668,57.093334,56.253334,57.073334,900450,54.743919
"572",57.333332,57.786667,57.166668,57.68,1165800,55.325832
"573",58.533333,59.026669,57.993332,58.533333,1204650,56.144333
"574",58.726665,58.799999,58.18,58.306667,991500,55.926922
"575",58.446667,59.206669,58.326668,59.033333,1554450,56.623932
"576",59.040001,59.246666,58.693333,59.200001,1121250,56.783791
"577",59.146667,59.593334,58.686668,59.459999,2460150,57.033184
"578",59.299999,59.313332,58.826668,59.046665,1132950,56.636723
"579",59.186668,59.82,58.633331,59.686668,1706850,57.250595
"580",59.613335,59.626667,58.806667,58.986668,2336400,56.57917
"581",59.293331,60.226665,58.373333,60.139999,1833900,57.685425
"582",60.139999,60.386665,58.926666,59.833332,1987650,57.39127
"583",60.073334,61.133331,60.073334,61.060001,1292550,58.567883
"584",60.933334,61.139999,60.153332,61.046665,1366200,58.555092
"585",61.040001,61.333332,59.573334,59.666668,1572300,57.231415
"586",59.720001,60.326668,59.446667,59.953335,990900,57.506382
"587",60.220001,60.786667,60.080002,60.726665,799200,58.248154
"588",59.419998,60.686668,59.146667,60.546665,773850,58.075497
"589",59.799999,60.060001,58.439999,58.693333,1569150,56.297806
"590",58.606667,59.046665,58.326668,58.560001,1403550,56.169918
"591",57.686668,58.173332,57.046665,58.173332,1832100,55.799026
"592",57.886665,58.400002,56.813332,58.34,1119450,55.958897
"593",57.279999,57.279999,55.506668,55.599998,1539750,53.330719
"594",55.66,56.900002,55.66,56.459999,1886250,54.155621
"595",55.666668,56,54.98,55.546665,769350,53.279564
"596",55.626667,56.633331,55.626667,56.099998,1413150,53.810318
"597",55.293331,56.546665,55.113335,56,1222800,53.714397
"598",55.873333,56.580002,55.633331,56.360001,1677450,54.059711
"599",56.786667,57.279999,56.693333,57.186668,896250,54.852638
"600",56.946667,57.073334,56.400002,56.733334,978600,54.417797
"601",55.986668,57.026669,55.933334,56.486668,2469750,54.181202
"602",56.939999,58.026669,56.773335,57.893333,1309350,55.53046
"603",57.66,57.866669,56.746666,56.826668,1680450,54.507328
"604",56.48,56.886665,55.966667,56.786667,1197300,54.468964
"605",57.006668,57.346668,55.893333,56.333332,759450,54.034119
"606",55.5,55.766666,54.973331,55.053333,1393350,52.806366
"607",54.986668,55.713333,54.506668,54.706669,1511400,52.473854
"608",55.633331,56.853333,55.200001,56.759998,1228500,54.443375
"609",56.753334,56.98,55.939999,56.459999,1300200,54.155621
"610",56.586666,56.666668,55.926666,56.513332,669150,54.206779
"611",56.573334,56.586666,55.693333,55.833332,1502100,53.554535
"612",56.386665,57.099998,56.086666,56.439999,851700,54.136433
"613",57.053333,57.186668,56.106667,56.153332,788400,53.861477
"614",56.126667,56.32,55.046665,55.52,759750,53.25399
"615",55.533333,55.786667,55.406666,55.713333,923250,53.439434
"616",55.753334,55.753334,54.400002,55.040001,1329900,52.793587
"617",55.253334,55.486668,54.740002,54.826668,716550,52.588959
"618",54.946667,56.213333,54.860001,55.413334,938850,53.151676
"619",55.619999,55.799999,54.066666,54.086666,1546050,51.879158
"620",54.446667,54.540001,52.993332,53.793331,3406650,51.597794
"621",53.986668,54.946667,53.866669,54.906666,3137400,52.665695
"622",54.813332,55.006668,53.426666,53.526669,1816200,51.34201
"623",53.393333,53.753334,53.013332,53.433334,1846050,51.252487
"624",53.793331,54.200001,53.580002,53.900002,1284300,51.700108
"625",54.246666,55.093334,53.946667,55,1737900,52.755215
"626",55.326668,56.366669,55.213333,56.366669,2077050,54.289841
"627",57.099998,57.580002,56.946667,57.326668,1709700,55.21447
"628",57,57,55.973331,56.373333,1026300,54.296265
"629",56.633331,56.673332,56.073334,56.273335,813000,54.199944
"630",56.733334,57.206669,56.546665,57.073334,704700,54.970467
"631",56.439999,56.586666,55.639999,55.773335,1458750,53.718376
"632",55.393333,56.779999,55.266666,56.686668,1309050,54.598057
"633",56.713333,56.906666,56.200001,56.573334,1247850,54.488892
"634",56.759998,57.113335,56.400002,56.919998,1147950,54.822788
"635",57.060001,57.466667,56.82,57.400002,814950,55.285099
"636",57.513332,57.540001,56.693333,57.040001,1957650,54.938366
"637",57.306667,57.833332,56.813332,57.246666,1084500,55.137421
"638",57.013332,57.073334,55.446667,55.786667,1483200,53.731209
"639",55.786667,56.639999,55.553333,56.213333,1375200,54.142162
"640",56.360001,56.953335,56.186668,56.546665,1148100,54.463203
"641",56.486668,56.866669,56.173332,56.553333,908100,54.469631
"642",56.853333,57.373333,56.813332,57.253334,1178550,55.143841
"643",56.860001,58.113335,56.82,57.733334,1947000,55.606155
"644",57.573334,57.573334,54.513332,55.346668,3424500,53.307423
"645",55.400002,56.626667,55.360001,56.553333,1384200,54.469631
"646",56.346668,56.386665,54.52,54.573334,1425000,52.562588
"647",54.540001,54.540001,53.886665,54.52,1400550,52.511211
"648",54.546665,54.560001,53.386665,53.779999,1520250,51.798481
"649",53.633331,54.066666,51.720001,52.200001,1668150,50.276699
"650",51.933334,52.206669,51.040001,51.833332,1755450,49.923538
"651",50.566666,51.093334,49.513332,50.006668,2303400,48.164173
"652",50.513332,51.213333,49.740002,51.066666,1294800,49.18512
"653",49.766666,50.913334,49,50.653332,1820550,48.787014
"654",51.153332,51.913334,50.833332,51.400002,1046250,49.506172
"655",51.066666,51.673332,50.619999,51.153332,1423650,49.268593
"656",50.426666,50.740002,49.613335,49.706669,1365900,47.87524
"657",49.799999,51.446667,49.373333,50.639999,917700,48.774174
"658",49.293331,49.886665,48.626667,48.873333,2071350,47.072598
"659",49.146667,49.400002,48.82,49.166668,1432200,47.355125
"660",49.66,50.82,49.52,50.5,1076400,48.639328
"661",51.426666,51.586666,50.720001,51.286667,1120050,49.397011
"662",51.093334,51.366669,50.666668,51.086666,1382100,49.204384
"663",51.459999,51.866669,51.313332,51.773335,1223100,49.865749
"664",52.133331,52.806667,51.933334,52.373333,2222700,50.443645
"665",52.02,52.413334,50.52,50.799999,1389900,48.92828
"666",51.446667,51.560001,50.693333,51.033333,885600,49.153011
"667",51.259998,51.459999,50.253334,50.439999,1258650,48.581535
"668",50.040001,50.886665,49.913334,50.826668,1114500,48.953964
"669",51.453335,52.326668,51.453335,52.186668,777750,50.263859
"670",52.653332,52.846668,52.119999,52.34,797850,50.411541
"671",51.813332,51.866669,50.793331,51.279999,1155900,49.390598
"672",51.806667,52.053333,51.599998,52.02,816150,50.103329
"673",53.153332,53.966667,53.080002,53.299999,929250,51.336163
"674",53.459999,53.993332,53.033333,53.706669,1034400,51.727852
"675",54.146667,55.099998,54.066666,54.846668,1403400,52.825848
"676",55.166668,56.226665,54.939999,56.193333,1343100,54.122894
"677",56.246666,57.206669,54.986668,57.186668,1057050,55.079636
"678",56.726665,57.880001,56.433334,57.606667,1493400,55.484154
"679",58.186668,58.599998,57.900002,58.073334,1537200,55.933628
"680",57.400002,58.266666,57.253334,58.233334,1583100,56.08773
"681",57.853333,58.046665,57.299999,57.566666,1237800,55.445629
"682",57.273335,57.419998,56.473331,57.240002,1100850,55.130997
"683",56.880001,57.060001,56.326668,56.773335,1433250,54.68153
"684",56.906666,57.060001,56.080002,56.133331,2167350,54.065105
"685",55.613335,56.5,55.346668,56.193333,888000,54.122894
"686",56.313332,56.486668,55.113335,55.873333,1539000,53.814682
"687",55.919998,56.666668,55.720001,56.526669,1168200,54.443947
"688",56.426666,56.786667,55.919998,56.446667,1079100,54.36689
"689",56.799999,57.046665,55.459999,55.913334,2147850,53.853207
"690",55.866669,55.866669,54.84,54.973331,1316100,53.163364
"691",54.493332,54.726665,52.220001,52.933334,2493900,51.190529
"692",52.18,52.599998,51.506668,52.133331,2707050,50.41687
"693",51.880001,52.200001,50.293331,51.753334,2503350,50.049381
"694",51.753334,52.473331,51.753334,52.413334,1154400,50.687656
"695",52.146667,52.560001,51.84,52.086666,1245450,50.371738
"696",51.353333,51.553333,50.886665,50.959999,1425150,49.282166
"697",51.653332,52.033333,51.373333,51.713333,1163700,50.010704
"698",52.080002,52.700001,52.080002,52.233334,1207800,50.513577
"699",53.34,54.240002,53.333332,53.720001,1189800,51.951302
"700",53.299999,53.946667,52.913334,53.906666,2868600,52.131813
"701",54.173332,55.279999,53.68,55.200001,1386600,53.382565
"702",55.119999,55.473331,54.439999,54.466667,1222950,52.673378
"703",54.913334,55.253334,54.553333,54.959999,1240200,53.150471
"704",54.753334,55.253334,54.606667,55.126667,2509800,53.311649
"705",55.333332,56.446667,55.333332,56.086666,1566150,54.240044
"706",56.073334,56.206669,55.360001,55.400002,1694700,53.575981
"707",55.193333,56.006668,54.826668,55.939999,1627050,54.098198
"708",58.740002,58.740002,54.873333,55.953335,2334750,54.111099
"709",55.459999,56.633331,55.306667,56.32,1427250,54.465691
"710",56.913334,57.433334,56.326668,56.533333,1699500,54.672001
"711",56.32,56.706669,56.173332,56.566666,1849650,54.704235
"712",56.353333,57.073334,56.186668,56.82,1439400,54.949226
"713",56.533333,56.766666,55.266666,55.66,1045650,53.827423
"714",56.279999,57.080002,56.213333,56.786667,708000,54.916996
"715",57.380001,58.34,57.139999,58.066666,927300,56.154846
"716",58.466667,58.873333,58.453335,58.746666,1070700,56.812466
"717",58.573334,59.086666,58.513332,58.886665,1048800,56.947849
"718",59.486668,59.939999,59.293331,59.373333,939300,57.418495
"719",59.153332,59.726665,58.766666,59.526669,622800,57.56678
"720",58.986668,59.593334,58.900002,59.400002,752850,57.44429
"721",59.453335,59.860001,59.153332,59.746666,637050,57.779533
"722",59.18,59.353333,58.540001,58.893333,791700,56.9543
"723",58.599998,59.286667,58.599998,59.286667,721950,57.33469
"724",59.613335,60.086666,59.406666,59.599998,1157400,57.637699
"725",59.400002,59.753334,58.860001,59.626667,825000,57.66349
"726",59.740002,59.933334,59.166668,59.5,766350,57.540993
"727",59.073334,59.439999,58.666668,59.313332,899100,57.36047
"728",59.580002,59.693333,58.613335,58.766666,1068000,56.831802
"729",58.893333,59.380001,58.666668,58.939999,803400,56.999435
"730",59.206669,59.799999,58.853333,59.706669,1134300,57.740856
"731",59.566666,59.779999,59.16,59.68,1282800,57.715065
"732",60,60.346668,59.779999,60.32,767250,58.333996
"733",60.113335,60.133331,59.626667,59.880001,610350,57.908482
"734",60,60.106667,58.746666,58.84,1021350,56.902725
"735",58.139999,58.846668,57.466667,58.666668,1402950,56.735096
"736",58.753334,59.580002,58.700001,59.193333,943350,57.244427
"737",59.66,60.046665,59.533333,59.939999,1036500,57.966507
"738",60.740002,60.860001,60.34,60.366669,1135350,58.379128
"739",59.973331,60.299999,59.646667,59.646667,646200,57.682827
"740",59.493332,60,59.326668,59.653332,663300,57.689281
"741",59.639999,59.853333,59.426666,59.553333,963900,57.592567
"742",59.799999,60.993332,59.433334,60.666668,1270650,58.669254
"743",60.740002,61.193333,60.273335,60.586666,937500,58.591881
"744",61.146667,61.226665,60.639999,60.700001,1065450,58.701485
"745",60.633331,61.026669,60.426666,60.880001,831600,58.875557
"746",61.013332,61.013332,60.240002,60.66,1012200,58.662804
"747",60.453335,60.746666,60.293331,60.700001,866700,58.701485
"748",61.153332,61.153332,60.346668,60.393333,1396650,58.404915
"749",60.453335,60.493332,59.973331,60.293331,601200,58.308205
"750",60.419998,60.419998,59.966667,60.139999,181350,58.15992
"751",60.213333,60.526669,60.213333,60.473331,325500,58.482281
"752",60.526669,60.533333,60.093334,60.200001,405450,58.217945
"753",60.52,60.526669,59.866669,60.046665,565800,58.069656
"754",59.726665,60.066666,59.473331,59.639999,691200,57.914288
"755",60.02,60.526669,59.513332,60.52,1137600,58.768826
"756",59.560001,59.713333,59.033333,59.48,830400,57.758919
"757",58.906666,59.393333,58.546665,59.240002,827850,57.525864
"758",59.240002,60.186668,59.193333,59.866669,1007700,58.134399
"759",59.966667,61.16,59.793331,61.033333,1513650,59.2673
"760",61.66,62.013332,61.466667,61.900002,1030950,60.108898
"761",61.913334,62,61.52,61.919998,1082250,60.128315
"762",62.220001,62.733334,61.933334,62.560001,1386300,60.749798
"763",62.593334,63.013332,62.360001,62.633331,1659000,60.821007
"764",62.119999,62.766666,61.966667,62.380001,1580850,60.575012
"765",62.833332,63.853333,62.833332,63.586666,1980150,61.746754
"766",63.84,64.333336,63.639999,64.18,3460950,62.322922
"767",63.666668,64.793335,63.586666,64.426666,2206800,62.562454
"768",64.326668,65.106667,64.326668,64.826668,1897350,62.950878
"769",61.506668,61.506668,59.5,60.826668,4085400,59.06662
"770",60.666668,61.053333,59.919998,60.279999,2362050,58.535767
"771",58.933334,60.166668,58.906666,59.700001,1413300,57.972549
"772",60.193333,60.779999,59.826668,60.613335,1455000,58.859459
"773",60.939999,61.046665,60.279999,60.293331,960600,58.548717
"774",59.720001,61.919998,59.720001,61.893333,1037400,60.102417
"775",61.293331,61.413334,60.080002,60.953335,1584300,59.189621
"776",61.293331,62.026669,61.200001,61.306667,1404600,59.53273
"777",62.386665,63.16,62.279999,62.759998,1022100,60.944008
"778",63.646667,64.293335,63.486668,63.913334,1532850,62.063976
"779",64.473335,64.473335,62.700001,62.939999,776250,61.118801
"780",62.426666,62.906666,62.106667,62.700001,721950,60.88575
"781",62.373333,62.833332,62.126667,62.82,848400,61.002274
"782",63.220001,64.459999,63.18,64.333336,1005450,62.471821
"783",64.833336,65.160004,64.393333,64.839996,813600,62.963825
"784",64.473335,65.846664,64.133331,65.839996,2040000,63.934895
"785",65.660004,66.339996,65.606667,65.966667,1677150,64.057892
"786",65.746666,66.313332,65.546669,66.286667,1762050,64.368629
"787",66.533333,67.633331,66.326668,67.506668,1679100,65.553329
"788",67.480003,68.300003,66.893333,67.506668,1533300,65.553329
"789",66.893333,67.166664,64.753334,65.073334,1776900,63.190411
"790",62.853333,63.233334,61.626667,62.5,1872000,60.691536
"791",62.766666,62.766666,60.586666,60.626667,2093700,58.872406
"792",61.073334,61.853333,60.02,60.02,2042250,58.283295
"793",58.5,59.993332,57.373333,57.453335,2116800,55.790897
"794",55.386665,57.446667,54.366669,55.753334,2887950,54.140087
"795",56.113335,58.119999,55.060001,58.093334,2564400,56.41238
"796",57.799999,58.866669,53.306667,53.486668,3366300,51.939003
"797",53.119999,53.213333,50.619999,53.193333,4715400,51.654163
"798",51.439999,51.746666,49.220001,49.793331,3391950,48.352535
"799",47.673332,49.473331,46.833332,49.066666,3776700,47.6469
"800",44.126667,45.486668,40.033333,43.380001,3436050,42.124779
"801",45.380001,48.279999,43.459999,48.040001,3345600,46.64994
"802",46.5,46.880001,43.826668,44.973331,2730750,43.672005
"803",41.566666,42.453335,39.193333,40.540001,3102900,39.366955
"804",43.766666,48.346668,42.666668,48.220001,4339350,46.82473
"805",39.959999,47.146667,39.959999,44.400002,3875850,43.115257
"806",45.593334,51.02,44.133331,51.013332,3939150,49.537235
"807",47,50.393333,44.033333,47.946667,4989600,46.559311
"808",47.16,48.740002,44.040001,44.573334,2804400,43.283581
"809",44.18,45.759998,40.746666,40.946667,3191700,39.761856
"810",40.406666,40.533333,36.139999,36.733334,2672550,35.670437
"811",38.400002,40.446667,36.506668,39.613335,2107500,38.467106
"812",39.153332,43.560001,37.919998,40.52,2202900,39.34753
"813",40.813332,43.720001,40.066666,43.113335,2172750,41.865829
"814",41,42.366669,40.026669,41.099998,1373250,39.910751
"815",40.946667,43.153332,40.006668,42.933334,1904400,41.69104
"816",42.326668,43.353333,41.52,42.133331,1879800,41.150608
"817",39.726665,39.966667,38.033333,39.32,2097150,38.402893
"818",38.973331,41.313332,38.713333,39.986668,1693200,39.054012
"819",39.693333,40.446667,38.046665,38.353333,1546500,37.458775
"820",40.513332,43.233334,40.133331,42.806667,1627650,41.808239
"821",45.093334,45.113335,42.400002,42.606667,1699650,41.612904
"822",43.246666,44.84,42.293331,44.400002,1199100,43.364403
"823",45.34,46.806667,45.073334,46.293331,2409750,45.213577
"824",45.813332,45.953335,44.506668,44.953335,1185300,43.904839
"825",46.006668,46.173332,43.533333,44.666668,1470300,43.624855
"826",42.746666,42.966667,41.606667,41.786667,2010450,40.812031
"827",41.526669,41.740002,39.433334,40.433334,1932150,39.490265
"828",41.993332,43.166668,41.5,42.446667,4236300,41.456638
"829",41.486668,42.619999,40.926666,41.573334,1339200,40.603676
"830",40.313332,41.133331,39.953335,40.853333,1303350,39.900463
"831",41.786667,42.033333,41.226665,41.426666,1574400,40.460426
"832",41.286667,42.099998,40.740002,40.900002,995700,39.946045
"833",41.406666,41.733334,40.413334,41.033333,1117950,40.076263
"834",41.533333,44.18,41.533333,43.873333,1252650,42.850025
"835",45.593334,47.146667,44.686668,45.433334,1593450,44.373642
"836",47.380001,48.046665,46.34,47.646667,1327050,46.535347
"837",45.419998,46.666668,43.360001,43.946667,3254100,42.92165
"838",42.446667,43.046665,41.773335,42.119999,1660350,41.137585
"839",41.5,41.826668,40.733334,41.68,913050,40.707851
"840",42.393333,43.246666,41.68,41.846668,1318050,40.870628
"841",42.413334,42.506668,41.52,41.673332,1145700,40.701332
"842",42.266666,44.313332,42.133331,42.953335,1146300,41.951488
"843",43.973331,44.713333,43.413334,44.553333,1324950,43.514168
"844",43.82,44.893333,43.226665,44.406666,1213500,43.370922
"845",44.759998,44.793331,42.086666,42.146667,1282950,41.163631
"846",41.900002,42.306667,39.246666,39.580002,1352550,38.65683
"847",38.586666,41.459999,37.706669,41.346668,1834050,40.382294
"848",40.799999,41.733334,40.046665,40.693333,4223100,39.744198
"849",41.566666,43.793331,41.566666,43.306667,1862850,42.296577
"850",42.986668,43.700001,41.846668,41.906666,1330650,40.92923
"851",42.633331,44.346668,42.633331,43.873333,1537500,42.850025
"852",43.633331,43.826668,43.026669,43.186668,1538250,42.179379
"853",43.186668,43.946667,42.606667,43.473331,1292250,42.459354
"854",45.626667,47.513332,44.906666,46.893333,1588200,45.799591
"855",48.759998,49.200001,47.459999,48.653332,1593150,47.518532
"856",49.459999,49.619999,46.946667,47.126667,934500,46.027481
"857",46.493332,47.006668,45.653332,46.186668,1022850,45.109406
"858",46.533333,47.746666,46.240002,47.459999,1580400,46.353031
"859",48.193333,49.093334,47.986668,48.666668,1560600,47.531559
"860",50.220001,51.580002,49.666668,51.486668,2290650,50.285782
"861",51.233334,52.846668,50.786667,52.846668,2743200,51.614071
"862",56.666668,57.213333,54.146667,54.226665,3576150,52.961876
"863",55.16,55.633331,53.886665,54.026669,2420850,52.766544
"864",53.333332,54.873333,52.673332,54.439999,1659150,53.170235
"865",54.313332,54.426666,50.486668,50.913334,1341150,49.725826
"866",48.053333,49.326668,46.740002,46.84,1378350,45.747498
"867",49.200001,49.200001,46.126667,47.733334,1273950,46.619995
"868",45.573334,49.026669,45.433334,48.573334,1295400,47.440399
"869",51.066666,51.066666,47.919998,48.993332,1214400,47.850605
"870",49.200001,49.34,47.880001,48.233334,900150,47.108334
"871",47.700001,49.186668,47.506668,48.16,737550,47.036705
"872",49.226665,49.226665,47.426666,49.106667,3052500,47.9613
"873",48.666668,48.866669,47.633331,47.953335,2210700,46.834866
"874",48.900002,49.200001,47.873333,47.933334,1405050,46.815331
"875",47.093334,47.186668,45.459999,45.606667,1111800,44.542934
"876",45.333332,46.779999,45.086666,46.713333,1264200,45.623783
"877",46.026669,46.206669,43.939999,44.266666,2692800,43.234184
"878",44.860001,45.906666,44.386665,45.599998,941850,44.536419
"879",45.146667,46.253334,44.953335,45.886665,1551150,45.060146
"880",46.313332,46.506668,44.66,44.733334,895950,43.927586
"881",45.813332,46.373333,44.866669,45.02,852000,44.209091
"882",46.200001,47.32,45.846668,46.126667,1225800,45.29583
"883",45.599998,45.639999,44.473331,44.68,963000,43.875217
"884",44.439999,45.373333,44.286667,45.32,797850,44.503685
"885",45.073334,45.34,43.32,43.733334,723150,42.945602
"886",43.873333,45.973331,43.873333,45.959999,871200,45.132156
"887",46.753334,46.886665,45.860001,46.006668,837600,45.177994
"888",45.946667,46.34,45.02,46.033333,773850,45.204174
"889",47.5,48.486668,46.773335,48.093334,975600,47.227066
"890",47.593334,49.306667,47.206669,48.5,1078950,47.626408
"891",48.613335,48.613335,47.220001,47.233334,1259100,46.382557
"892",46.873333,47.313332,46.573334,46.873333,717150,46.029041
"893",47.066666,48.746666,47.066666,48.68,696000,47.803165
