"","ROK.Open","ROK.High","ROK.Low","ROK.Close","ROK.Volume","ROK.Adjusted"
"901",219.279999,219.979996,214.5,218.139999,770400,212.947372
"902",219.229996,222.710007,218.160004,220.770004,501600,215.514771
"903",218.020004,220.639999,217.699997,220.449997,493700,215.202362
"904",221.809998,224.130005,219.919998,223.940002,653000,218.609299
"905",223.039993,224.770004,220.679993,221.949997,357800,216.666656
"906",222.199997,224.720001,220.600006,223.639999,471700,218.316437
"907",224.029999,231.470001,224.029999,229.320007,875200,223.861252
"908",230.419998,238.490005,230.020004,232.179993,921500,226.653152
"909",233.949997,237.429993,231.970001,236.119995,495600,230.499344
"910",234.679993,235.639999,232.509995,233.990005,465800,228.420059
"911",231.630005,233.949997,231.25,232.050003,308300,227.518036
"912",233.169998,234.990005,232.550003,233.449997,403400,228.890686
"913",232.979996,234.800003,232.369995,233.020004,440600,228.469116
"914",232,232.490005,227.320007,228.679993,701600,224.213852
"915",227.440002,229,226.029999,226.830002,455800,222.399994
"916",227.110001,229.179993,226.429993,228.520004,380800,224.056992
"917",230.179993,230.789993,227.649994,230.789993,596400,226.282623
"918",232,234.089996,229.830002,230.839996,641000,226.331665
"919",230.610001,233.100006,229.259995,232.389999,609100,227.85141
"920",232.289993,233.800003,230.880005,232.009995,410300,227.478821
"921",231.330002,233.449997,229.820007,233.270004,327300,228.714233
"922",232.75,233.190002,229.5,230.529999,367300,226.027725
"923",229.220001,234.070007,228.460007,233.940002,257600,229.371124
"924",234.740005,238.339996,232.479996,237.300003,560000,232.665512
"925",236.339996,237.449997,225.679993,228.809998,550800,224.341339
"926",231.679993,232.419998,225.270004,228.25,585300,223.792267
"927",225.970001,226.130005,220.380005,220.919998,523200,216.605408
"928",223.119995,226.259995,222.080002,224.570007,624600,220.184128
"929",225.360001,226.740005,218.720001,219.369995,592500,215.085678
"930",220.619995,223.020004,219.139999,222.25,524400,217.909439
"931",224.630005,226.100006,222.809998,224.660004,389300,220.272385
"932",224.979996,228.369995,224.630005,224.770004,410600,220.380219
"933",226.949997,229.229996,224.789993,225.279999,489100,220.880249
"934",222.889999,226.029999,219.800003,222.199997,537900,217.860413
"935",222.690002,224.330002,218.460007,218.960007,774100,214.683701
"936",215.259995,216.210007,206.570007,209.080002,1024600,204.996643
"937",209.320007,214.320007,209.289993,214.089996,558100,209.908783
"938",214.5,216.479996,212.529999,212.779999,669900,208.62439
"939",214.009995,219.059998,210.740005,217.369995,471600,213.124725
"940",215.550003,217.210007,214.699997,215.669998,563400,211.457932
"941",219.119995,221.740005,218.369995,219.990005,470500,215.693573
"942",220.050003,222.639999,218.690002,221.229996,388700,216.909363
"943",222.580002,225.779999,219.550003,220.679993,609200,216.370102
"944",222.669998,224.360001,216.360001,219.520004,703800,215.232773
"945",215.720001,225.490005,215.509995,223.429993,512900,219.066376
"946",227.130005,233.25,226.229996,233.220001,715300,228.665207
"947",233.600006,238.229996,232.410004,232.789993,519200,228.243576
"948",235.949997,238.279999,233.389999,236.419998,428900,231.802704
"949",237.429993,241.350006,235.399994,241.119995,655500,236.410889
"950",243.919998,246.460007,242.649994,244.279999,764000,239.509186
"951",247.779999,249,244.039993,244.229996,604000,239.460159
"952",244,246.009995,241.179993,243.149994,480500,238.401245
"953",244.75,246.839996,243.490005,243.979996,460700,239.215042
"954",240.770004,248.479996,240.770004,247.449997,371600,242.617279
"955",248.979996,251.949997,248.100006,249.029999,452100,244.166412
"956",248.139999,250.869995,243.320007,244.460007,406600,239.685684
"957",245.669998,247.300003,238.639999,240.979996,844100,236.273651
"958",240.539993,246.110001,236.649994,236.820007,730200,232.194885
"959",237.820007,241.300003,237.649994,239.330002,594900,234.655853
"960",241.279999,243.929993,240.259995,243.100006,562300,238.352219
"961",240.029999,241.130005,234.669998,236.940002,610100,232.312546
"962",237.5,238.690002,233.720001,236.880005,739200,232.253708
"963",232.419998,236.360001,230.690002,234.009995,845100,229.439774
"964",234,238.710007,231.580002,235.839996,488000,231.234024
"965",235.119995,237.630005,232.399994,237.119995,478600,232.488998
"966",240.070007,246.270004,240.070007,245.389999,694000,240.597504
"967",249.190002,254.789993,246.779999,253.369995,573300,248.421661
"968",251.020004,251.270004,241.580002,242.690002,813700,237.950241
"969",247.600006,255.699997,246.339996,250.300003,528400,245.411621
"970",250.679993,252.440002,249.309998,249.440002,518100,244.568405
"971",264.5,267.480011,254.210007,254.740005,928800,249.764923
"972",242.119995,253.910004,237.020004,249.050003,1032400,244.18602
"973",251.119995,252.029999,241.100006,242.190002,987700,237.460022
"974",242.190002,242.190002,231.740005,235.080002,1253900,230.488861
"975",237.539993,239.940002,236.729996,239.779999,740500,236.172043
"976",241.949997,242.979996,236.509995,241.220001,914300,237.590393
"977",241.809998,243.690002,239.279999,241.320007,663700,237.688889
"978",241.770004,249.080002,241.190002,245.5,907500,241.805984
"979",245.5,250.639999,242.550003,250.139999,770700,246.376175
"980",250,251.339996,246.970001,247.630005,778800,243.903931
"981",251.520004,253.559998,249.460007,251.779999,573300,247.991486
"982",256.119995,259.25,253.550003,256.809998,896500,252.945801
"983",256.100006,257.809998,252.449997,256.429993,539600,252.571518
"984",257.660004,259.01001,255.210007,255.929993,243800,252.079041
"985",253.389999,255.580002,249.440002,255.559998,972900,251.7146
"986",258,259.829987,246.809998,246.960007,977300,243.244019
"987",246.630005,248.929993,245.5,246.690002,780100,242.978073
"988",245.679993,250.770004,244.070007,245.240005,644600,241.549896
"989",245.300003,249.720001,245.279999,247.960007,582900,244.228973
"990",247.639999,248.139999,243.119995,245.130005,648800,241.441544
"991",244.220001,250.179993,244.080002,249.600006,493200,245.844299
"992",249.119995,252.25,248.440002,251.279999,660200,247.499008
"993",249.75,250.399994,244.130005,246.770004,696500,243.05687
"994",245.130005,249.059998,244.869995,246.720001,578600,243.007614
"995",248.190002,249.100006,242.770004,242.990005,428200,239.33374
"996",245.710007,249.440002,244.240005,247.220001,483500,243.500092
"997",248.520004,248.770004,244.160004,245.729996,535500,242.032501
"998",246.690002,247.919998,244.619995,247.190002,500600,243.470566
"999",246.910004,248.399994,242.710007,247.949997,1325300,244.219116
"1000",244.050003,250.160004,243.309998,249.360001,702900,245.607895
"1001",249.059998,249.139999,245.639999,247.639999,538000,243.913788
"1002",248.410004,250.889999,248.029999,248.029999,498000,244.297913
"1003",248.559998,249.080002,247.210007,248.630005,131900,244.888885
"1004",251.410004,251.990005,248.059998,248.360001,416000,244.622925
"1005",250.229996,250.360001,244.679993,246.660004,396300,242.948532
"1006",247.369995,249.899994,247.100006,249.100006,296000,245.351822
"1007",249.990005,251.089996,247.649994,250.809998,354700,247.036072
