"","TFX.Open","TFX.High","TFX.Low","TFX.Close","TFX.Volume","TFX.Adjusted"
"912",378.660004,380.589996,374.529999,374.730011,164000,373.0065
"913",376.850006,376.850006,371.929993,373.98999,128600,372.269897
"914",376.690002,376.690002,371.480011,371.799988,110800,370.089935
"915",369.609985,374.029999,367.920013,370.75,162400,369.0448
"916",371.079987,371.769989,367.01001,371.630005,154000,369.920776
"917",372.720001,373.73999,365.290009,370.850006,161600,369.144318
"918",373.73999,378.790009,369.410004,377.480011,247900,375.743896
"919",375.980011,377.420013,368,375.929993,131800,374.200928
"920",376.290009,385.140015,374.670013,380.279999,169400,378.531006
"921",380.01001,386.049988,376.350006,385.019989,150600,383.249146
"922",383.019989,395.170013,383.019989,392.950012,221300,391.1427
"923",391.309998,399.179993,390.450012,398.350006,213300,396.517853
"924",399.26001,409.269989,395.890015,408.179993,223700,406.302673
"925",405.799988,407.329987,390.899994,396.579987,251100,394.755981
"926",399.76001,400.119995,384.350006,389.390015,144000,387.599091
"927",385,389.769989,381.549988,381.940002,235800,380.18335
"928",387.269989,395.059998,384.75,389.470001,139900,387.678711
"929",390.290009,391.130005,377.350006,378.070007,212100,376.331177
"930",379.660004,380.399994,367.880005,370.570007,268700,368.865631
"931",375.290009,376.790009,371.440002,371.880005,281000,370.169647
"932",374.649994,377.850006,369.149994,369.829987,293300,368.129059
"933",372.670013,372.670013,353.149994,357.899994,406700,356.253937
"934",355.769989,355.769989,344.73999,346.579987,377300,344.985962
"935",345.600006,350.5,337.019989,337.959991,458500,336.405609
"936",331.470001,331.470001,321.880005,326.700012,365700,325.197418
"937",326.690002,332.890015,320.329987,331.829987,607300,330.303802
"938",333.920013,339.480011,329.630005,330.769989,256900,329.248688
"939",326.970001,331.570007,324.890015,329.519989,319100,328.004456
"940",326.149994,337.920013,326.089996,335.809998,171000,334.265503
"941",341.929993,345.950012,340.160004,341.890015,161400,340.317535
"942",343.299988,345.630005,335.329987,335.540009,188100,333.996765
"943",336.619995,344.540009,336.619995,340.420013,167800,338.854279
"944",343.76001,347.940002,334.809998,337.23999,231400,335.688904
"945",334.609985,337.869995,330.420013,335.899994,172900,334.355042
"946",340.170013,342.339996,337.570007,339.299988,136200,337.739441
"947",339.029999,342.73999,335.640015,336.369995,181000,334.822937
"948",337.220001,350.459991,337.220001,348.029999,274200,346.429291
"949",350,355.230011,348.790009,354.339996,198700,352.710266
"950",358.429993,365.829987,354.970001,363.51001,219300,361.838074
"951",367.399994,370.899994,360.309998,367.619995,152600,365.929199
"952",364.970001,367.549988,361.140015,362.549988,163900,360.882507
"953",365.970001,372.619995,362.079987,364.5,170000,362.823547
"954",358.350006,362.730011,356.859985,361.799988,134500,360.135956
"955",363.570007,369.25,361.76001,365.390015,201000,363.709473
"956",367.570007,370.929993,359.369995,361.630005,315000,359.966705
"957",363.190002,369.149994,361.299988,361.799988,217500,360.135956
"958",361.779999,362.359985,358,359.059998,165200,357.408569
"959",359.070007,369.359985,357.410004,368.220001,179700,366.526459
"960",371.98999,371.98999,365.609985,366.23999,171700,364.555542
"961",361.380005,363.059998,354.630005,357.359985,174800,355.71637
"962",357,357.049988,350.75,351.459991,229000,349.843536
"963",341.130005,346.329987,334.820007,335.029999,284200,333.489075
"964",339.119995,342.410004,321.670013,326.649994,543400,325.147614
"965",322,326.130005,312.329987,318.230011,425100,316.766357
"966",326.380005,334.089996,312.690002,319.970001,343100,318.498352
"967",326.359985,336.209991,325.059998,332.190002,238700,330.66217
"968",336.570007,340.769989,328.5,328.75,375900,327.237976
"969",335.75,346.019989,334.109985,337.269989,253300,335.71875
"970",338.070007,340,334.179993,335.940002,185500,334.394897
"971",357.929993,380.630005,357.910004,363.959991,523700,362.286041
"972",361.929993,369.170013,350.769989,368.450012,324700,366.755402
"973",370.700012,371.48999,360.019989,362.970001,224400,361.300568
"974",358.459991,362.769989,353.899994,356.73999,105700,355.432129
"975",358.040009,365.609985,356.329987,364.399994,142200,363.064087
"976",366.809998,375.26001,361.209991,375.220001,269200,373.844391
"977",374.320007,379.279999,371.25,375.5,381200,374.123383
"978",375.179993,378.420013,369.75,370.170013,294400,368.812958
"979",368.540009,372.549988,363.160004,372.269989,254700,370.905212
"980",372.73999,374.519989,367.179993,370.609985,226000,369.251282
"981",372.76001,376.019989,367.029999,373.140015,362900,371.772064
"982",375.130005,384.709991,371.970001,381.619995,294600,380.220978
"983",379.720001,381.519989,372.920013,373.660004,211700,372.290161
"984",374.109985,374.410004,368.390015,371.049988,103700,369.689667
"985",371.950012,384.700012,368.98999,382.75,518600,381.346832
"986",384.869995,386.329987,378.450012,380.470001,295300,379.075165
"987",379.140015,384.049988,376.880005,380.380005,260700,378.985535
"988",379.130005,387.429993,376.450012,377.98999,191200,376.604248
"989",375.940002,387.410004,375.940002,386.970001,173600,385.551361
"990",386.529999,387.309998,380.720001,382.859985,141100,381.45636
"991",379.910004,386.350006,379.910004,382.959991,139100,381.556061
"992",383.649994,384.899994,379.079987,381.369995,204100,379.971863
"993",380.369995,388.720001,380.369995,383.350006,218100,381.944611
"994",381.369995,384.549988,378,383.420013,241900,382.014374
"995",386.690002,394.940002,380.660004,380.670013,209300,379.274475
"996",385.579987,393.73999,382.339996,392.679993,240900,391.240387
"997",392,399.720001,390.779999,397.329987,245500,395.873352
"998",398.359985,404.76001,395.690002,402.899994,196300,401.422913
"999",403.019989,411.220001,399.200012,408.899994,434900,407.40094
"1000",402.480011,402.480011,391.380005,399.019989,192100,397.557159
"1001",399.109985,402.76001,396.429993,396.839996,151500,395.385132
"1002",399.660004,402.51001,397.049988,397.290009,113700,395.833527
"1003",399.320007,406.809998,396.179993,405.059998,87500,403.575012
"1004",407.420013,410.290009,404.890015,406.559998,91400,405.069519
"1005",407.869995,410.480011,405.100006,406.040009,105500,404.551453
"1006",406.26001,408.720001,404.649994,407.559998,107100,406.065826
"1007",407.23999,412.98999,403.529999,411.570007,107400,410.061157
