"","APH.Open","APH.High","APH.Low","APH.Close","APH.Volume","APH.Adjusted"
"908",54.355,55,54.279999,54.404999,3328000,53.810863
"909",54.630001,55.189999,54.220001,54.895,2711200,54.295517
"910",54.674999,55.700001,54.404999,55.285,2069800,54.681255
"911",55.035,55.150002,54.720001,54.889999,1594400,54.290565
"912",55.095001,55.395,54.900002,54.945,1677800,54.344971
"913",54.830002,54.93,54.505001,54.575001,1664400,53.979012
"914",54.75,54.98,54.459999,54.57,1169200,53.974068
"915",54.139999,54.25,53.544998,53.650002,1776600,53.064114
"916",53.650002,54.299999,53.555,54.119999,1926400,53.528976
"917",52.494999,54.634998,52.099998,54.375,1655200,53.781193
"918",54.57,55.095001,54.259998,54.455002,2147000,53.860325
"919",54.48,54.785,54.255001,54.525002,1875000,53.929558
"920",55.025002,55.025002,53.950001,54.049999,1626600,53.459747
"921",54.095001,54.974998,53.865002,54.889999,2152600,54.290565
"922",54.82,55.150002,54.674999,54.900002,2207800,54.300465
"923",55,55.514999,54.705002,55.395,2508400,54.790051
"924",55.744999,56.625,55.384998,56.48,2726000,55.863205
"925",56.330002,56.334999,53.830002,54.235001,2518400,53.642723
"926",54.735001,54.814999,53.255001,54.224998,2606000,53.632832
"927",53.334999,53.785,52.474998,52.529999,3394800,51.956345
"928",53.25,53.895,52.93,53.389999,5238400,52.806953
"929",53.744999,53.985001,52.025002,52.264999,2732400,51.694241
"930",52.685001,53.064999,51.935001,52.145,3418800,51.575546
"931",52.695,53.52,52.625,53.389999,2506600,52.933842
"932",53.735001,54.654999,53.650002,54.165001,1802200,53.702225
"933",55,55.130001,54.439999,54.540001,2708600,54.074017
"934",54.055,55.224998,53.919998,54.939999,3991400,54.4706
"935",54.869999,55.380001,54.115002,54.435001,4142600,53.969913
"936",53.605,53.84,51.455002,51.744999,3167600,51.302895
"937",51.895,52.424999,50.845001,52.310001,3259400,51.863071
"938",52.255001,52.625,51.400002,51.645,3046000,51.203751
"939",51.355,52.799999,51.209999,52.095001,2677000,51.649906
"940",51.82,53.064999,51.584999,52.830002,2243000,52.378632
"941",53.764999,54.470001,53.5,54.09,2410400,53.627865
"942",54.355,54.639999,53.805,54.314999,3020800,53.850941
"943",54.52,54.895,53.794998,54.134998,3697200,53.672474
"944",54.959999,55,54.474998,54.895,2059200,54.425983
"945",53.814999,55.355,53.490002,54.68,2418600,54.212818
"946",55.130001,56.314999,55.130001,55.764999,2948200,55.288551
"947",55.645,56.380001,55.02,55.07,2351400,54.599487
"948",55.615002,56.779999,55.615002,56.514999,1718000,56.032139
"949",56.764999,57.275002,56.584999,56.75,1407200,56.265137
"950",57.264999,57.630001,56.560001,56.744999,2419600,56.260178
"951",57.099998,58.049999,56.869999,57.380001,3919000,56.889751
"952",57.084999,57.220001,56.349998,56.490002,3069400,56.007362
"953",56.884998,57.325001,56.380001,56.740002,2125800,56.255226
"954",56.105,57.209999,55.814999,57.18,2724400,56.691467
"955",57.5,57.985001,57.41,57.580002,5945200,57.088047
"956",57.564999,57.919998,56.285,56.549999,3122800,56.066845
"957",57.310001,58.09,56.755001,57.299999,2758800,56.810436
"958",57.43,59.540001,56.855,57.470001,4336400,56.978985
"959",57.560001,59.674999,57.369999,59.255001,3294800,58.748734
"960",59.700001,59.884998,58.945,59.875,3063200,59.363441
"961",59.02,59.165001,57.294998,58.224998,2216200,57.727535
"962",58.18,58.689999,57.255001,57.525002,2517800,57.033512
"963",56.595001,56.884998,55.580002,55.755001,2315400,55.278637
"964",55.73,57.27,55.330002,56.584999,2770000,56.101543
"965",56.334999,56.450001,55.505001,56.419998,2218400,55.937958
"966",57.154999,57.735001,56.775002,57.535,3006800,57.04343
"967",58.334999,59.424999,58.205002,58.25,2945200,57.752319
"968",58.310001,58.919998,57.41,57.959999,4413200,57.464798
"969",59.195,60.200001,58.955002,59.73,3396200,59.219677
"970",59.834999,60.310001,59.560001,60.169998,1664000,59.65591
"971",62.75,64.269997,60.709999,60.794998,3913400,60.275574
"972",60.5,61.459999,60.255001,60.924999,4036400,60.404465
"973",61.595001,62.700001,61.395,62.139999,4282600,61.609085
"974",61.724998,61.945,59.82,60.105,3223200,59.591473
"975",60.68,61.875,60.514999,61.700001,2626200,61.172848
"976",60.73,63.150002,60.674999,63.139999,3258800,62.60054
"977",62.525002,64.209999,62.5,63.529999,3056400,62.987209
"978",63.700001,63.715,62.775002,62.900002,2819800,62.362595
"979",62.505001,63.814999,62.404999,63.599998,1833000,63.056606
"980",63.68,64.214996,63.560001,63.695,3069600,63.150803
"981",64.175003,64.800003,63.764999,64.035004,2223200,63.4879
"982",64.709999,65.745003,64.269997,65.625,2577000,65.064316
"983",65.254997,65.574997,64.934998,65.415001,1739200,64.856102
"984",65.860001,66.224998,65.540001,65.974998,1053800,65.411316
"985",65.57,66.065002,65.010002,65.404999,3632200,64.846191
"986",66.324997,66.775002,65.735001,65.805,3764000,65.242775
"987",65.769997,65.889999,65.095001,65.544998,2918000,64.984993
"988",65.375,66.114998,65.315002,65.849998,2697800,65.287384
"989",66.269997,67.260002,66.199997,66.455002,2836200,65.887222
"990",66.550003,66.955002,65.910004,66.214996,3254200,65.649261
"991",65.589996,66.720001,65.57,66.620003,2740200,66.050819
"992",67,67.839996,66.589996,66.809998,2810400,66.239182
"993",66.434998,66.824997,65.629997,65.705002,2524600,65.143623
"994",65.235001,65.824997,64.964996,65.504997,2544000,64.945335
"995",66.059998,66.480003,65.035004,65.150002,2152400,64.736671
"996",65.599998,65.949997,65.044998,65.775002,2451600,65.357712
"997",65.684998,65.809998,64.790001,65.43,2137600,65.014893
"998",65.945,66.495003,65.779999,66.084999,2143800,65.665741
"999",66.089996,66.214996,64.915001,65.324997,4729400,64.910553
"1000",64.224998,64.940002,63.634998,64.68,3400600,64.269653
"1001",64.745003,64.745003,64.110001,64.434998,1716000,64.026199
"1002",64.845001,65.110001,64.334999,64.379997,1939600,63.971554
"1003",64.535004,64.690002,64.129997,64.584999,674600,64.175255
"1004",65.07,65.404999,64.709999,64.919998,1283400,64.508133
"1005",65.144997,65.150002,64.010002,64.220001,1734800,63.812569
"1006",64.644997,65.195,64.470001,64.919998,1465200,64.508133
"1007",64.93,65.489998,64.68,65.385002,1775400,64.970177
