"","CSX.Open","CSX.High","CSX.Low","CSX.Close","CSX.Volume","CSX.Adjusted"
"891",23.883333,24.15,23.666668,24.053333,8843400,23.699484
"892",23.953333,24.013332,23.626667,23.853333,8920500,23.502428
"893",23.973333,24.196667,23.866667,24.143333,7594500,23.788164
"894",24.166668,24.59,24.096666,24.42,12627300,24.060759
"895",24.023333,24.316668,23.643333,23.843332,15308400,23.492577
"896",23.916668,24.203333,23.75,23.780001,8862600,23.430176
"897",23.663334,24.07,23.639999,23.863333,10236300,23.512283
"898",23.766666,23.776667,23.316668,23.366667,8943600,23.022921
"899",23.563334,24.043333,23.459999,23.973333,11649000,23.620665
"900",23.66,23.766666,23.353333,23.413334,9651000,23.068903
"901",23.303333,23.796667,22.690001,23.780001,16729200,23.430176
"902",23.73,23.883333,23.426666,23.450001,8228100,23.10503
"903",23.389999,23.593332,23.266666,23.586666,9359700,23.239687
"904",23.719999,23.84,23.603333,23.809999,6515700,23.459732
"905",23.816668,24.216667,23.74,24.09,7129500,23.735613
"906",23.983334,24.41,23.943333,24.309999,10284300,23.952379
"907",24.450001,24.809999,24.309999,24.693333,11712000,24.33007
"908",25.033333,25.49,24.889999,25.046667,16438200,24.678207
"909",25.193333,25.436666,24.976667,25.01,9073500,24.64208
"910",24.836666,24.986668,24.583332,24.666668,7675800,24.303799
"911",24.556667,24.889999,24.496668,24.75,7149300,24.385904
"912",24.806667,25.093332,24.783333,24.996668,8966100,24.628944
"913",25.063334,25.063334,24.773333,24.803333,7244700,24.438454
"914",24.906668,24.950001,24.636667,24.683332,8141700,24.320221
"915",24.433332,24.723333,24.416668,24.636667,7644600,24.274239
"916",24.633333,24.753332,24.473333,24.709999,9075000,24.346491
"917",24.856667,25.059999,24.793333,25.036667,7807800,24.668356
"918",25.196667,25.309999,24.940001,25.276667,7600500,24.904823
"919",25.16,25.263332,24.99,25.136667,8460300,24.766884
"920",25.33,25.576668,25.093332,25.396667,7626000,25.02306
"921",25.323334,25.726667,25.256666,25.690001,7963500,25.39875
"922",25.726667,25.853333,25.383333,25.486668,9645900,25.197725
"923",25.403334,26.02,25.25,26.013332,9957000,25.718416
"924",25.983334,26.216667,25.723333,25.893333,24348300,25.599781
"925",26.106667,26.136667,25.026667,25.216667,14156100,24.930784
"926",25.41,25.656668,24.803333,25.17,12536700,24.884645
"927",25.123333,25.523333,24.713333,25.086666,12302400,24.802256
"928",25.243334,25.959999,25.226667,25.553333,10989900,25.263634
"929",25.450001,25.666668,25.093332,25.273333,11175000,24.986807
"930",25.416668,25.806667,25.353333,25.723333,8678100,25.431707
"931",25.946667,26.463333,25.75,26.32,10494300,26.021608
"932",26.58,27.033333,26.416668,26.756666,14988300,26.453325
"933",27.066668,27.133333,26.379999,26.450001,14956500,26.150137
"934",25.996668,26.666668,25.793333,26.5,13855800,26.199568
"935",26.583332,26.860001,26.416668,26.610001,20217300,26.308321
"936",26.1,26.253332,25.436666,25.860001,13075200,25.566824
"937",25.883333,26.093332,25.713333,25.976667,10902900,25.682171
"938",26.223333,26.33,25.363333,25.5,13460700,25.210907
"939",25.356667,25.85,25.126667,25.526667,12737400,25.23727
"940",25.746668,26.110001,25.549999,26.026667,10377600,25.731602
"941",26.386667,26.573334,26.166668,26.443333,8690700,26.143543
"942",26.32,26.486668,25.856667,25.866667,11407500,25.573416
"943",26.129999,26.41,25.793333,25.889999,14632800,25.596485
"944",26.116667,26.116667,25.423332,25.620001,12747600,25.329546
"945",25.593332,25.956667,25.436666,25.716667,10647600,25.425117
"946",25.83,26.096666,25.77,25.913334,8595900,25.619553
"947",25.99,26.133333,25.49,25.573334,9891600,25.283409
"948",25.703333,26.383333,25.68,26.23,10489200,25.932629
"949",26.306667,26.4,25.733334,25.903334,10333800,25.609665
"950",25.99,26.313334,25.99,26.16,6372000,25.863422
"951",26.309999,26.736668,26.143333,26.52,14095500,26.219343
"952",26.836666,26.996668,26.32,26.396667,12970200,26.097406
"953",26.486668,27.083332,26.486668,26.823334,12395400,26.519236
"954",26.52,27.049999,26.423332,27.01,8218500,26.703787
"955",26.983334,27.113333,26.693333,26.703333,15868500,26.400597
"956",26.603333,26.953333,26.27,26.35,9325800,26.05127
"957",26.433332,27.073334,26.386667,26.709999,8412900,26.407187
"958",26.4,26.693333,26.209999,26.24,14052900,25.942514
"959",27.386667,28.27,27.006666,27.243334,21454800,26.934477
"960",27.233334,27.526667,26.786667,27.096666,9535500,26.789471
"961",26.776667,26.796667,26.106667,26.290001,9995400,25.991947
"962",26.33,26.49,25.873333,26.030001,16386300,25.734898
"963",25.49,25.853333,25.246668,25.309999,18601800,25.02306
"964",25.223333,26.313334,25.129999,25.963333,16518600,25.668985
"965",25.883333,26.336666,25.833332,26.313334,17652300,26.015017
"966",26.776667,27.370001,26.416668,27.253332,17485500,26.944359
"967",27.543333,28.263332,27.41,28.073334,16795200,27.755064
"968",28.493334,29.183332,28.186666,28.276667,19347000,27.956095
"969",28.503332,29.296667,28.333332,29.01,18312000,28.681112
"970",29.059999,29.23,28.540001,28.726667,8671800,28.40099
"971",30.116667,31.236668,29.34,29.4,17890500,29.066689
"972",29.25,30.626667,29.059999,30.466667,21492000,30.121264
"973",30.533333,30.626667,29.766666,30.013332,13177800,29.673069
"974",29.83,30.183332,29.639999,29.91,12211800,29.570908
"975",30.036667,30.549999,29.91,30.200001,10227300,29.857622
"976",30.743334,31.026667,30.426666,31,10768500,30.648552
"977",30.606667,30.973333,30.48,30.833332,7367700,30.483772
"978",30.946667,31.213333,30.43,30.443333,7898700,30.098196
"979",30.283333,30.616667,30.063334,30.566668,8326800,30.220131
"980",30.51,30.76,30.313334,30.513332,6396300,30.1674
"981",30.653334,30.889999,30.416668,30.686666,9232800,30.338768
"982",31.153334,31.153334,30.74,30.973333,23313900,30.622187
"983",30.996668,31.040001,30.52,30.746668,7125600,30.39809
"984",30.83,30.906668,30.379999,30.43,4140600,30.170055
"985",30.363333,30.613333,29.986668,30.016666,19928400,29.760254
"986",30.306667,30.693333,30.116667,30.206667,14906700,29.948631
"987",30.01,30.453333,30.006666,30.226667,15218700,29.96846
"988",30.33,30.533333,29.99,30.143333,15363000,29.885838
"989",30.213333,30.656668,30.153334,30.616667,14024400,30.355127
"990",30.483334,30.773333,30.366667,30.68,13369800,30.417921
"991",30.383333,30.696667,30.326668,30.5,11121300,30.239456
"992",30.559999,30.763332,30.4,30.576668,8512500,30.315472
"993",29.85,30.183332,29.846666,30,13001400,29.743729
"994",29.736668,30.23,29.666668,30.143333,10037700,29.885838
"995",30.403334,30.443333,29.629999,29.639999,7836900,29.386805
"996",29.959999,30.173332,29.613333,30.073334,11945100,29.816435
"997",30.016666,30.123333,29.656668,29.700001,9122400,29.446293
"998",29.776667,30.323334,29.776667,30.183332,8842200,29.925495
"999",30.16,30.326668,29.816668,30.219999,16911600,29.961849
"1000",29.593332,30.123333,29.523333,29.896667,8289300,29.641279
"1001",29.753332,30.063334,29.700001,29.85,14629200,29.595011
"1002",29.963333,30.17,29.74,29.889999,12081900,29.634668
"1003",29.93,30.073334,29.716667,30.016666,2629200,29.760254
"1004",30.186666,30.416668,30.116667,30.213333,5016300,29.955238
"1005",30.316668,30.41,29.563334,29.776667,8220600,29.522305
"1006",29.896667,30.163334,29.833332,30.110001,5934900,29.852791
"1007",29.986668,30.303333,29.886667,30.25,9063600,29.991594
