"","HCA.Open","HCA.High","HCA.Low","HCA.Close","HCA.Volume","HCA.Adjusted"
"890",104.839996,108.32,103.449997,107.139999,2901600,106.191727
"891",107.419998,108.330002,105.290001,106.059998,1581400,105.121284
"892",105.599998,106.32,103.169998,104.970001,3112900,104.040924
"893",106.269997,110.209999,106.199997,109.330002,2483300,108.362335
"894",115.300003,124.379997,115.099998,122.419998,5347900,121.336487
"895",125,127.480003,123.940002,126.970001,4157800,125.846214
"896",126.510002,126.510002,124.059998,125.510002,1646100,124.399139
"897",125,125.650002,123.610001,125.330002,1655500,124.220734
"898",125.190002,126.730003,123.57,123.959999,1530900,122.862854
"899",125.18,130.789993,124.879997,129.779999,2429200,128.631332
"900",128.110001,128.479996,125.739998,128.050003,1544500,126.916656
"901",127.879997,127.879997,124.410004,126.639999,2549200,125.519135
"902",127.110001,127.300003,124.809998,125.870003,1125100,124.755959
"903",124.900002,128.789993,124.360001,128.389999,2115200,127.253639
"904",129.660004,131.889999,129.179993,130.410004,2232500,129.255783
"905",130.919998,132.970001,130.539993,132.320007,1687600,131.14888
"906",131.5,133,128.639999,130.270004,1372400,129.11702
"907",130.320007,132.979996,130.320007,132.470001,1052200,131.297531
"908",133.929993,134.970001,130.860001,131.589996,1493000,130.425308
"909",132.869995,133.110001,130.350006,132.130005,1252000,130.960541
"910",131.360001,131.360001,129.610001,130.669998,819600,129.513458
"911",130.25,134.910004,129.690002,134.429993,1295100,133.240173
"912",133.919998,135.479996,133.330002,134.300003,1365400,133.111343
"913",134.380005,134.600006,132.429993,133.910004,898400,132.724792
"914",133.809998,135.550003,132.25,133.039993,1415900,131.862473
"915",132.179993,133.690002,130.139999,131.149994,1245400,129.989227
"916",130.75,132.979996,130.289993,132.509995,1194600,131.337158
"917",133.5,135.070007,132,134.380005,3161400,133.190643
"918",134.5,134.75,131.759995,134.110001,994300,132.923004
"919",133.589996,133.800003,129.899994,131.630005,1014900,130.464981
"920",132.559998,137.979996,131.899994,134.419998,1998400,133.23027
"921",134.410004,136.110001,132.369995,135.990005,1090600,134.786392
"922",135.570007,137.860001,135.050003,135.720001,2449000,134.518768
"923",134.350006,134.600006,132.570007,134.199997,1354200,133.012222
"924",134.690002,139.479996,132.960007,138.169998,2198000,136.947083
"925",138.770004,139.369995,134.300003,136.600006,1860100,135.390991
"926",136.639999,139.179993,134.850006,137.050003,1123400,135.83699
"927",136.279999,136.279999,132.389999,132.529999,1418800,131.35701
"928",133.649994,135.339996,132.759995,133.809998,1953900,132.625671
"929",134.809998,136.449997,134.100006,134.669998,2093100,133.478058
"930",134.630005,135.149994,132.179993,134,745600,132.813995
"931",135.070007,136.320007,133.850006,135.720001,1658200,134.518768
"932",136.960007,138.759995,134.910004,135.800003,1320500,134.598083
"933",136.910004,139.179993,136.720001,138.009995,1327200,136.788498
"934",136.279999,137.880005,134.179993,137.139999,1381100,135.926208
"935",136.190002,136.889999,132.089996,132.25,2070700,131.079468
"936",125.919998,125.970001,119.120003,125.449997,3631400,124.339661
"937",125.459999,125.830002,119.57,120.650002,2639200,119.582153
"938",121.790001,122.089996,116.07,116.330002,2260100,115.300385
"939",116.040001,119.150002,114.379997,116.949997,1290400,115.914894
"940",116.089996,121.43,115.739998,120.550003,1439500,119.48304
"941",122.480003,123.860001,120.82,121.360001,1119300,120.285873
"942",122,122.150002,117.779999,120.18,1132100,119.11631
"943",121.099998,126.349998,120.550003,124.68,1899200,123.576485
"944",124.739998,125.699997,121.480003,124.559998,1847900,123.457535
"945",121.5,128.179993,121.459999,127.050003,1489900,125.925514
"946",128.179993,130.779999,126.889999,130.169998,1481700,129.017883
"947",130.789993,132.399994,128.210007,128.369995,1257600,127.233818
"948",130,132.339996,128.559998,129.070007,1001500,127.927635
"949",129.889999,132.479996,128.949997,131.830002,1135500,130.663193
"950",139.5,140,133.199997,133.960007,2754300,132.774368
"951",135,135.289993,129.889999,130.229996,1332500,129.077362
"952",130.279999,133.690002,128.320007,132.940002,1435700,131.763367
"953",132.619995,136.759995,132.25,134.660004,1197100,133.46817
"954",132.5,138.509995,132.039993,137.789993,1327800,136.57045
"955",137.789993,139.479996,134.720001,135.119995,1197600,133.924057
"956",134.559998,136.789993,133.399994,134.330002,894500,133.141068
"957",134.330002,137.979996,133.710007,136.419998,980900,135.21257
"958",135.589996,138.889999,135.589996,135.979996,1257300,134.776443
"959",135.779999,138.110001,134.429993,135.210007,1485200,134.01329
"960",136.809998,137.839996,134.800003,136.589996,897200,135.381042
"961",134.5,137.449997,130.490005,135.429993,1966800,134.231339
"962",134.710007,135.399994,130.399994,130.559998,1451000,129.404419
"963",128.039993,130.080002,125.550003,126.550003,1342600,125.429932
"964",126.169998,127.269997,123.82,125.400002,1343900,124.360863
"965",125,126.68,121.910004,123.940002,1718800,122.912971
"966",126.110001,130.740005,125.18,130.600006,2013000,129.517776
"967",132.789993,137.220001,132.350006,136.089996,1656100,134.96228
"968",135.990005,138.630005,131.559998,131.800003,2301300,130.70784
"969",133.929993,140.490005,133.520004,137.559998,1681800,136.42009
"970",137.330002,139.559998,136.350006,138.5,1004200,137.352295
"971",147.690002,152.669998,145.990005,147.320007,3778600,146.099228
"972",146.380005,154.940002,146.380005,152.110001,2497400,150.849533
"973",151.630005,152,144.779999,145.470001,1456300,144.264542
"974",144.610001,147.830002,142.470001,144.589996,2101800,143.39183
"975",145.009995,149.970001,144.929993,149.75,1373800,148.509079
"976",151.75,153.919998,150.229996,151.820007,1803800,150.561935
"977",150.320007,155.839996,149.139999,153.029999,1587600,151.761902
"978",152.110001,154.479996,150.100006,151.240005,1219400,149.98674
"979",150.199997,151.240005,147.669998,150.850006,2141800,149.599976
"980",150.919998,151.389999,147.009995,147.339996,1337300,146.119049
"981",148.889999,151.309998,148.240005,149.399994,1243100,148.161987
"982",150.990005,155.639999,149.550003,155.059998,2489500,153.77507
"983",153.940002,155.460007,152.520004,153.619995,1077100,152.347
"984",153.5,155,152.309998,153.050003,753500,151.781738
"985",152.460007,152.460007,148.919998,150.110001,1846300,148.866089
"986",152.639999,153.699997,151.119995,151.910004,880500,150.651199
"987",150.460007,153.369995,149.75,152.600006,839200,151.33548
"988",153.25,154.070007,151.929993,152.75,906400,151.484207
"989",153.649994,158.210007,152.580002,157.679993,1447000,156.373367
"990",157.149994,157.679993,153.75,155.369995,1043500,154.082504
"991",155.130005,159.649994,155,159.190002,1367500,157.870865
"992",158.860001,161.419998,158.270004,159.929993,1531900,158.604721
"993",159.389999,164.220001,159.389999,161.789993,1401600,160.449295
"994",160.320007,161.440002,156.669998,157.570007,1153200,156.264282
"995",163.869995,165.240005,159.720001,160.860001,1833500,159.527008
"996",163.130005,163.440002,159.25,160.949997,1625600,159.616272
"997",160.679993,162.550003,159.669998,161.559998,1107100,160.221207
"998",162.779999,165.740005,162.610001,164.75,1371300,163.384781
"999",165.190002,165.979996,163.210007,164.339996,3119900,162.978195
"1000",161.190002,164.339996,158.889999,163.089996,1831100,161.738541
"1001",163.5,164.419998,161.880005,163.270004,1813100,161.917053
"1002",164.639999,166.860001,164.419998,165.860001,1904800,164.48558
"1003",166.869995,166.869995,164.080002,164.240005,288900,163.142624
"1004",165.559998,165.649994,163.190002,164,906600,162.904221
"1005",164.229996,165.029999,162.529999,163.830002,915500,162.735367
"1006",163.279999,163.919998,161.539993,162.350006,879400,161.265259
"1007",163.070007,165,161.779999,164.460007,958200,163.36116
