"","NTAP.Open","NTAP.High","NTAP.Low","NTAP.Close","NTAP.Volume","NTAP.Adjusted"
"450",76.440002,76.730003,75.300003,75.330002,1594400,68.394814
"451",75.940002,78.129997,75.57,77.919998,2501300,70.746353
"452",80.309998,80.410004,77.269997,79.07,2400600,71.790482
"453",78.639999,79.43,77.190002,78.040001,2140200,70.855309
"454",78.650002,79.050003,76.93,77.57,2295700,70.428581
"455",77.849998,80.589996,77.620003,80.32,2716500,72.925407
"456",77.010002,78.110001,74.949997,77.389999,4544800,70.265152
"457",77.440002,78.139999,74.050003,74.199997,3907000,67.36882
"458",75.07,76.809998,74.589996,76.239998,3245800,69.221024
"459",73.370003,73.760002,70.260002,71.82,4293100,65.207954
"460",73.18,74.68,70.610001,71.910004,3648800,65.289665
"461",71.949997,76.660004,71.690002,76.559998,3257500,69.511559
"462",77.550003,79.779999,77.199997,78.489998,3321100,71.263878
"463",78.480003,79.599998,77.580002,79.489998,2678300,72.171806
"464",79.190002,80.360001,78.150002,78.910004,2657200,71.645218
"465",79.309998,80.400002,78.690002,80.120003,1641000,72.74382
"466",80.120003,80.910004,79.5,80.32,1769000,72.925407
"467",81.519997,83.309998,81.160004,82.82,1807700,75.195244
"468",83.209999,83.949997,82.410004,82.839996,2487900,75.213387
"469",82.339996,82.559998,80.959999,81.660004,2957900,74.142044
"470",81.790001,81.900002,78.260002,78.870003,3382400,71.608894
"471",79.519997,80.190002,78.25,78.889999,2481900,71.627045
"472",80.029999,80.879997,77.769997,78.029999,3735700,70.84623
"473",71.010002,71.300003,67.269997,68.879997,12103700,62.53862
"474",68.629997,71.910004,67.769997,71.900002,6422400,65.280586
"475",71.099998,71.470001,66.779999,67.279999,4768700,61.085922
"476",65.589996,68.290001,64.779999,67.669998,4246800,61.440014
"477",67.480003,68.089996,65.860001,65.910004,3561200,59.842045
"478",65.5,66.989998,65.339996,65.660004,1598900,59.615067
"479",66.860001,68.169998,65.879997,67.760002,3330400,61.521729
"480",67.099998,67.650002,66.449997,67.269997,1963200,61.076839
"481",67.809998,69.860001,67.809998,69.480003,2798000,63.083374
"482",69.07,69.190002,67.32,67.400002,3015300,61.194878
"483",67.620003,68.160004,66.699997,66.870003,4095100,60.713657
"484",67.800003,69.959999,67.650002,69.93,4960700,63.491947
"485",69.699997,70.269997,66.989998,67.970001,4229800,61.712391
"486",66.370003,68.5,66,68.480003,2863300,62.175449
"487",67.720001,68.059998,63.849998,64.389999,3177700,58.461983
"488",64.43,66.220001,63.77,65.629997,3772400,59.587818
"489",65.940002,66.099998,63.459999,64.199997,4417100,58.289471
"490",65.269997,65.980003,64.650002,64.709999,3020200,58.752518
"491",64.949997,65.050003,62.34,62.73,3875000,56.954815
"492",61.900002,62.669998,61.389999,61.43,3838000,55.774502
"493",61.52,62.169998,59.259998,59.610001,4645700,54.122047
"494",60.200001,62.400002,60.040001,62.029999,5293700,56.31926
"495",61.959999,62.610001,58.630001,59.369999,3831400,53.904148
"496",59.040001,60.009998,56.950001,57.860001,5000600,52.533165
"497",57.439999,58.889999,56.560001,56.75,10332100,51.525356
"498",56.330002,56.779999,54.82,54.82,1438700,49.773037
"499",55.43,57.889999,54.5,57.869999,3929300,52.542236
"500",57.080002,59.43,56.810001,59.400002,3149800,53.931393
"501",59.490002,60.029999,58.400002,59.09,2268300,53.649918
"502",59.939999,60.25,58.75,59.669998,2612100,54.176525
"503",58.169998,60.700001,57.779999,60.34,2339000,54.784843
"504",59.07,59.23,57.240002,57.48,3081400,52.536419
"505",58.740002,60.139999,58.290001,59.43,2153200,54.31871
"506",59.240002,59.950001,58.91,59.130001,2224800,54.044506
"507",59.599998,59.759998,57.970001,58.669998,2969400,53.624065
"508",58.970001,60.439999,58.970001,60.189999,1725300,55.013348
"509",60.029999,61.52,59.689999,61.459999,2714000,56.174114
"510",61.209999,62,60.52,61.650002,2684900,56.347782
"511",61.040001,61.459999,60.610001,61.23,1890200,55.963902
"512",61.330002,62.639999,61.18,62.459999,1646700,57.088112
"513",60.209999,62.200001,59.060001,62.099998,3469100,56.759075
"514",61.759998,62.540001,61.560001,61.919998,2758300,56.594559
"515",62.619999,63.279999,62.34,62.98,1664700,57.563389
"516",62.689999,62.880001,61.040001,61.470001,1525600,56.183258
"517",62.02,62.939999,60.950001,61.119999,2219000,55.863358
"518",61.330002,62.299999,60.98,61.970001,2933200,56.640255
"519",63.18,63.82,62.68,63.73,2699400,58.248886
"520",62.77,63.360001,62.119999,63.209999,1510600,57.773605
"521",63.639999,63.869999,62.560001,62.59,2006700,57.206932
"522",63.220001,63.669998,62.439999,63.380001,1611100,57.928989
"523",63.450001,64.040001,63.040001,63.77,2867400,58.285446
"524",64.129997,67.209999,63.93,65.800003,3795400,60.140854
"525",65.800003,67.190002,65.239998,67.129997,2118800,61.356464
"526",66.919998,68.019997,66.82,67.650002,2519600,61.831745
"527",67.650002,68.339996,67.269997,68.160004,1523200,62.29789
"528",67.779999,68.099998,66.25,66.989998,2066300,61.228497
"529",65.699997,66.519997,64.790001,66,4685800,60.32365
"530",66,66.860001,65.379997,65.93,6766700,60.25967
"531",67,67.519997,66.449997,67.139999,3456800,61.365604
"532",67.480003,68.440002,67.209999,67.349998,4505800,61.557549
"533",61.5,64.029999,61,63.66,10072000,58.184906
"534",64.139999,64.82,63.439999,64.029999,3104000,58.523075
"535",64.029999,64.410004,63.259998,64.25,3253900,58.724167
"536",64.449997,65.910004,64.269997,65.269997,3043500,59.656437
"537",65.400002,65.550003,64.779999,65.440002,3055100,59.811829
"538",65.800003,66.540001,65.57,66.019997,2757400,60.341923
"539",66.550003,66.949997,65.900002,66,2407400,60.32365
"540",65.699997,66.879997,65.540001,66.760002,2481400,61.018284
"541",66.480003,67.019997,66.050003,66.080002,2329600,60.396782
"542",66.18,66.199997,65.160004,65.199997,2706000,59.592457
"543",65.379997,66.57,65.050003,66.220001,3123600,60.524738
"544",66.860001,66.860001,63.880001,64.550003,3514000,58.998363
"545",64.599998,65,64.019997,64.699997,2173900,59.13546
"546",64.75,64.980003,63.419998,63.939999,2663600,58.440819
"547",63.889999,64.209999,62.849998,63.459999,2334700,58.002106
"548",62.639999,63.279999,62.34,63.189999,2011200,57.755322
"549",63.470001,65.519997,63.310001,65.260002,2186100,59.647285
"550",65.309998,65.510002,64.790001,65.440002,2379900,59.811829
"551",65.910004,66.18,65.269997,65.57,3108600,59.930641
"552",65.529999,65.870003,65.07,65.739998,1704400,60.086018
"553",66.239998,68.120003,65.809998,68.059998,6191400,62.206482
"554",67.919998,68.400002,66.639999,66.910004,3996700,61.155388
"555",67.190002,67.510002,66.480003,66.599998,1843700,60.872059
"556",66.610001,67.68,66.389999,67.57,3357400,61.758621
"557",67.709999,69.970001,67.300003,69.510002,2889300,63.531776
"558",69.25,69.419998,66.660004,66.839996,2347700,61.091415
"559",66.660004,67.040001,65.690002,66.870003,1652400,61.118824
"560",67.559998,68.290001,66.949997,67.629997,1684100,61.813454
"561",67.809998,67.959999,66.790001,67.169998,2852800,61.393021
"562",67.339996,67.980003,66.849998,67.389999,1880600,61.594109
"563",67.989998,69.43,67.989998,69.339996,2643500,63.376392
"564",69.959999,70.589996,69.5,70.379997,1966800,64.326942
"565",70.220001,70.93,69.699997,70.760002,2232300,64.674278
"566",71.110001,72.57,70.93,72.410004,4120000,66.182365
"567",72.059998,72.220001,70.93,71.489998,2318600,65.704437
"568",71.620003,72.400002,71.599998,72.150002,1717300,66.31102
"569",72.089996,73.029999,71.779999,72.970001,1797100,67.064674
"570",72.489998,72.940002,72.309998,72.779999,1926700,66.890038
"571",72.669998,74.400002,72.660004,74.25,2650900,68.241074
"572",74.769997,75.699997,74.470001,75.489998,2785800,69.380745
"573",76.099998,76.209999,75.18,75.629997,2557500,69.509399
"574",75.629997,76.82,75.290001,76.160004,2080100,69.996513
"575",76.699997,77.709999,76.330002,77.43,2432400,71.163734
"576",77.349998,78.349998,77.040001,77.669998,1673700,71.384293
"577",77.699997,77.959999,76.919998,77.690002,1557400,71.402679
"578",77.360001,77.610001,76.540001,76.699997,1707600,70.492805
"579",77.110001,77.110001,75.849998,76.639999,2465600,70.437668
"580",76.790001,76.849998,73.059998,73.5,4488800,67.551773
"581",73.75,73.860001,71.919998,73.510002,4211500,67.560974
"582",73,73.080002,71.010002,71.900002,2724900,66.081261
"583",71.910004,73.260002,71.639999,72.889999,2099200,66.991135
"584",72.830002,73.160004,71.889999,72.849998,2157100,66.954384
"585",73.029999,73.690002,71.730003,71.779999,1648400,65.970963
"586",71.809998,72.779999,71.019997,71.68,1762500,65.879059
"587",72.029999,72.370003,71.639999,72.160004,1487000,66.320229
"588",70.489998,71.190002,70.010002,70.730003,1927400,65.005951
"589",69.779999,69.839996,68.690002,69.139999,2447100,63.544621
"590",68.699997,69.800003,68.349998,68.919998,1854800,63.342419
"591",67.82,68.900002,67.099998,68.540001,2302700,62.993176
"592",67.889999,69.18,66.910004,68.760002,2377700,63.195381
"593",66.610001,67.620003,65.900002,65.980003,2231900,60.640369
"594",66.18,67.940002,66.120003,67.32,2055700,61.87191
"595",66.470001,68.07,66,67.790001,2485400,62.303886
"596",67.919998,70.279999,67.720001,69.690002,2373100,64.050117
"597",68.800003,69.949997,68.599998,69.089996,1912900,63.498669
"598",68.25,69.300003,67.849998,68.129997,2978300,62.616364
"599",69,70.370003,68.440002,69.989998,2398400,64.325836
"600",68.989998,69.18,66.709999,67.099998,6253700,61.669704
"601",61.049999,61.689999,58.110001,61.66,13771000,56.669971
"602",61.919998,62.779999,61.57,62,2680600,56.982449
"603",62.360001,62.470001,60.689999,60.700001,3128500,55.787651
"604",60.380001,60.849998,59.700001,60.310001,2248000,55.429226
"605",60.459999,60.93,59.84,60.450001,1614300,55.557892
"606",59.48,59.810001,58.939999,59.200001,4084900,54.409042
"607",58.82,59.130001,58.200001,58.91,4325000,54.142521
"608",59.610001,61.23,59.59,61.150002,2663400,56.201244
"609",61.93,62.23,60.43,61.130001,2104600,56.182861
"610",61.130001,61.41,60.52,61.09,2688400,56.146095
"611",61.630001,61.630001,60.73,61.299999,2479800,56.3391
"612",61.580002,62.889999,61.450001,62.32,1851200,57.27655
"613",63.130001,63.150002,62.009998,62.119999,2864400,57.092739
"614",62.009998,62.119999,61.34,61.52,1856500,56.541294
"615",61.950001,62.549999,61.560001,62.16,1991800,57.129501
"616",61.84,61.900002,60.759998,60.98,1966500,56.044994
"617",61.02,61.25,60.009998,60.139999,2786600,55.272976
"618",60.700001,62.110001,60.610001,61.450001,2231700,56.476963
"619",61.759998,62,61.110001,61.720001,1711200,56.725109
"620",62.82,63.450001,62,62.669998,1504400,57.598225
"621",62.66,62.66,60.880001,61.459999,4932300,56.486149
"622",61.549999,62.150002,61.18,61.25,1418900,56.293148
"623",61.299999,61.73,60.919998,60.959999,1584200,56.026615
"624",61.330002,61.73,60.48,60.630001,1727000,55.723324
"625",60.98,61.82,60.939999,61,2183000,56.063374
"626",61.380001,62.16,61.169998,61.700001,2263600,56.706726
"627",62.84,63.549999,62.380001,62.84,1557400,57.754467
"628",62.84,62.990002,61.580002,61.93,2425100,56.918121
"629",61.73,62.52,61.450001,62.490002,935700,57.88142
"630",62.150002,62.450001,61.470001,62.41,1174000,57.807308
"631",59.240002,60.540001,59,60.419998,3374700,55.964077
"632",59.880001,60.330002,59.279999,60.150002,2293900,55.713993
"633",60.77,60.880001,59.93,60.279999,2287500,55.834404
"634",60.389999,60.82,59.52,60.57,1972900,56.103012
"635",60.889999,61.509998,60.419998,61.119999,1845700,56.61245
"636",61.23,61.509998,60.200001,60.82,1338100,56.334576
"637",60.869999,60.869999,58.049999,58.950001,2954100,54.602489
"638",59.290001,59.700001,59.02,59.32,2469600,54.945198
"639",59.009998,59.84,58.18,58.82,2065200,54.482075
"640",59.150002,60.18,58.759998,59.419998,2168200,55.037827
"641",59.419998,59.919998,58.66,58.700001,1637700,54.37093
"642",59.220001,59.650002,58.349998,59.099998,1349100,54.741432
"643",58.720001,59.450001,58.139999,58.82,1627100,54.482075
"644",58.82,59.529999,58.529999,58.73,1400400,54.398712
"645",58.990002,59.41,58.32,59.110001,1698700,54.75069
"646",58.119999,59.509998,57.450001,59.240002,2470000,54.871105
"647",58.84,59.610001,58.68,59.490002,1478200,55.102665
"648",59.57,59.84,57.73,58.490002,2144300,54.176414
"649",58.41,59.689999,57.369999,57.709999,3081800,53.453934
"650",47.900002,48,44.790001,46.040001,17339200,42.644588
"651",45.310001,46.470001,44.950001,45.16,4534900,41.829491
"652",45.48,46.299999,45.259998,46.009998,3229400,42.616802
"653",45.369999,46.450001,45.25,46.27,3408700,42.857624
"654",46.279999,47.93,46.18,47.75,3666400,44.228481
"655",47.369999,47.59,46.029999,46.580002,2257600,43.144764
"656",46.389999,46.400002,45.52,46.110001,2099700,42.709431
"657",46.209999,48.029999,45.939999,46.990002,2784000,43.524529
"658",45.98,46.310001,44.549999,44.709999,4401900,41.412674
"659",45.720001,48.049999,45.369999,46.470001,5101900,43.042877
"660",46.84,47.02,46.099998,46.759998,2892000,43.311489
"661",47.700001,47.799999,46.959999,47.009998,2507400,43.543056
"662",46.919998,46.970001,45.970001,46.09,2136900,42.69091
"663",46.73,47.34,46.560001,46.889999,1914200,43.4319
"664",46.860001,47.32,46.299999,46.779999,1852500,43.330013
"665",45.950001,46.860001,45.220001,45.43,2541700,42.079575
"666",46.41,46.849998,46.09,46.560001,2377200,43.126244
"667",46.939999,46.990002,46.099998,46.509998,2693100,43.079926
"668",46.59,47.380001,46.240002,46.82,1970300,43.367069
"669",47.650002,48.200001,47.509998,47.900002,1765900,44.367416
"670",48.450001,48.889999,47.84,48.060001,2747000,44.515621
"671",47.509998,47.810001,46.700001,47.41,2351600,43.913551
"672",48.200001,49.220001,48.169998,49.150002,2853700,45.525234
"673",49.970001,51.869999,49.599998,51.759998,3424200,47.942745
"674",51.759998,52.27,51.490002,51.98,2983600,48.146523
"675",53.75,54.900002,52.889999,54.779999,3968600,50.740028
"676",54.619999,55.049999,53.66,54.509998,4172100,50.489933
"677",54.830002,56.240002,54.259998,56.220001,3431000,52.073818
"678",56.049999,56.66,55.310001,56.360001,4103200,52.203499
"679",56.369999,56.849998,55.599998,56.57,3102600,52.398014
"680",56.639999,57.009998,56.099998,56.84,3256100,52.648098
"681",56.27,56.84,55.209999,56.540001,3020900,52.370224
"682",56.240002,56.52,54.299999,54.93,2537000,50.878963
"683",55.099998,55.439999,54.310001,54.43,2242100,50.41584
"684",54.419998,54.799999,53.810001,54.099998,4678500,50.110172
"685",54.029999,54.869999,53.5,54.529999,1917400,50.508453
"686",54.52,54.599998,52.630001,52.959999,2942800,49.054241
"687",52.779999,54.049999,52.610001,53.810001,1855200,49.841564
"688",54.130001,54.130001,52.880001,53.689999,1686100,49.730408
"689",53.93,54.650002,53.580002,53.91,1459800,49.934181
"690",52.73,53.169998,52.27,52.509998,3207400,48.637432
"691",53.07,53.540001,51.490002,51.990002,2325000,48.155781
"692",51.439999,51.68,50.529999,51.380001,2517500,47.590775
"693",50.73,51.52,50.220001,51.419998,2184000,48.076962
"694",51.630001,52.09,51.18,52.060001,1774900,48.675358
"695",51.900002,52.900002,51.889999,52.029999,1670000,48.647301
"696",51.41,51.419998,50.540001,50.560001,1887200,47.272873
"697",51.07,51.84,50.91,51.369999,1401800,48.030212
"698",49.040001,50.529999,48.810001,49.779999,3954800,46.543587
"699",50.490002,51.91,50.389999,51.490002,2056800,48.14241
"700",51.509998,52.380001,51.200001,52.200001,1762900,48.806252
"701",52.23,53.110001,51.849998,53.040001,1735900,49.591637
"702",53.130001,53.639999,52.91,53.220001,1327600,49.759937
"703",53.439999,54.040001,53.240002,54.02,1582400,50.507927
"704",53.959999,53.98,53.040001,53.490002,1759400,50.012383
"705",54.139999,55.43,53.900002,54.57,2665100,51.022171
"706",54.66,55.59,54.150002,55.18,1508300,51.592506
"707",55.209999,56.119999,55.119999,56.009998,1689200,52.368546
"708",56.32,56.470001,54.779999,55.450001,1560100,51.844955
"709",55.540001,56.400002,55.279999,56.009998,1437300,52.368546
"710",56.310001,56.639999,55.669998,55.860001,2229800,52.228294
"711",55.779999,55.93,55.349998,55.470001,1645600,51.863655
"712",55.290001,56.41,55,56.369999,1558800,52.705139
"713",56.18,56.360001,55.419998,55.880001,1983400,52.246998
"714",56.450001,57.110001,55.669998,57.09,2217000,53.37833
"715",57.91,58.689999,57.439999,57.919998,2201300,54.154369
"716",57.919998,59.709999,57.75,59.529999,2665900,55.659695
"717",59.32,59.700001,57.84,57.880001,2771300,54.116966
"718",58.369999,59.5,58.25,58.939999,1742100,55.108055
"719",58.630001,59.490002,58.259998,59.41,1597700,55.547497
"720",59.220001,60.200001,58.91,59.869999,1978100,55.977589
"721",60.16,60.240002,59.509998,60.139999,1997000,56.230038
"722",60.009998,60.939999,59.900002,60.07,4392100,56.164585
"723",59.860001,63,59.5,61.98,7650100,57.950413
"724",62.490002,63.07,61.759998,62.869999,2456800,58.782547
"725",62.560001,63.790001,62.169998,63.490002,2389800,59.36224
"726",63.799999,63.93,62,62.900002,2972800,58.810593
"727",62.330002,62.869999,61.080002,61.439999,2471300,57.445518
"728",61.650002,61.849998,60.650002,60.700001,2246900,56.753628
"729",60.919998,61.279999,60.450001,61.23,2502200,57.249168
"730",61.77,62.98,61.259998,62.650002,2196200,58.576855
"731",62.419998,62.59,60.18,60.509998,4633600,56.575977
"732",60.560001,60.919998,60.150002,60.549999,1654900,56.613377
"733",60.470001,61.07,60.470001,60.59,838700,56.650784
"734",60.099998,60.740002,59.380001,59.419998,1802800,55.556843
"735",58.43,58.68,57.639999,58.580002,2071900,54.771458
"736",59.16,59.630001,58.709999,59.34,1625300,55.482048
"737",60,60.450001,59.360001,60.080002,1478000,56.173935
"738",60.849998,61.5,60.720001,61.029999,1937700,57.062176
"739",60.779999,61.369999,60.509998,60.529999,1795300,56.594681
"740",60.529999,60.919998,60.139999,60.360001,1250100,56.435734
"741",60.419998,60.720001,60.25,60.66,1272800,56.716225
"742",60.82,62.810001,60.07,62.73,2440000,58.651646
"743",62.23,63.299999,61.919998,63.240002,2444800,59.128498
"744",63.950001,64.489998,63.509998,63.540001,2323300,59.408993
"745",63.91,64,63.139999,63.459999,1459600,59.334187
"746",63.459999,63.919998,62.900002,62.970001,1431800,58.876049
"747",63.330002,63.709999,62.869999,63.23,1957400,59.119141
"748",63.290001,63.689999,61.759998,62.07,5612700,58.034557
"749",62.380001,63.299999,62.25,62.799999,1693000,58.717094
"750",62.900002,63.25,62.400002,62.860001,541900,58.773197
"751",62.959999,63.279999,62.220001,62.52,1210500,58.455303
"752",62.77,62.77,61.389999,61.43,1130300,57.436169
"753",61.470001,61.779999,60.939999,61.529999,1548000,57.529667
"754",61.299999,62.279999,61.259998,62.25,1727100,58.20285
"755",61.970001,62.82,61.799999,62.77,1670000,59.145103
"756",61.950001,62.490002,61.209999,61.700001,1429800,58.136898
"757",61.130001,62.009998,61.119999,61.549999,1005400,57.99556
"758",61.669998,62.200001,61.240002,61.950001,1575000,58.372452
"759",62.23,63.380001,61.98,63.139999,1801500,59.493736
"760",63.619999,64.169998,62.970001,63.459999,2009200,59.795258
"761",63.599998,63.709999,62.849998,63.130001,1794500,59.484318
"762",63.389999,64.470001,63.389999,64.110001,1627400,60.407722
"763",64.040001,64.279999,63.610001,63.779999,1433300,60.096783
"764",63.950001,64.540001,63.830002,64.190002,1470100,60.483101
"765",64.489998,65.379997,64.190002,65.379997,2221600,61.604382
"766",63.32,63.810001,61.93,62.419998,4240500,58.815319
"767",62.16,62.599998,60.41,60.560001,2623100,57.062737
"768",60.830002,61.27,60.169998,60.470001,2119700,56.977924
"769",60.59,60.619999,59.080002,60.57,2171100,57.072151
"770",60.549999,60.91,59.060001,59.810001,1486600,56.356041
"771",58.400002,58.889999,57.759998,58.16,2043200,54.801331
"772",58.299999,58.400002,56.849998,56.919998,3157600,53.632938
"773",57.130001,57.130001,55.5,55.540001,2950100,52.33263
"774",54.799999,55.689999,54.07,54.849998,2411300,51.682476
"775",54.580002,54.689999,53.169998,53.400002,2271200,50.316212
"776",53.5,54.799999,53.490002,54.040001,1764300,50.91925
"777",55.310001,56.439999,55.099998,55.880001,1901000,52.652992
"778",57.029999,57.970001,56.73,57.799999,2237000,54.46212
"779",58.060001,58.459999,57.34,58.150002,1166900,54.791908
"780",57.84,57.900002,57.240002,57.34,1252500,54.028683
"781",56.880001,58.099998,56.880001,58.060001,1551400,54.707108
"782",58.759998,59.82,58.369999,59.080002,2268900,55.668198
"783",59.450001,60.959999,59.220001,60.82,4480500,57.307713
"784",53.48,55.599998,53.200001,55.18,10365600,51.993416
"785",55.259998,55.34,53.68,54.240002,3217300,51.107704
"786",53.970001,54.139999,52.759998,53.43,2635300,50.344482
"787",53.16,54.169998,53.049999,53.209999,1936000,50.137184
"788",53.200001,53.799999,52.68,53.709999,2462700,50.608307
"789",53.25,53.349998,51.860001,52,3233200,48.997055
"790",50.5,50.73,49.68,50.099998,2601600,47.206779
"791",50.650002,51,48.419998,48.799999,2715800,45.981857
"792",49.459999,50.290001,48.25,48.48,2239200,45.680332
"793",47.389999,48.66,46.389999,46.869999,3494600,44.163311
"794",45,46.84,44.889999,46.720001,5519100,44.021973
"795",47.040001,47.619999,45.810001,47.57,3145600,44.822887
"796",47.009998,48.189999,45.259998,45.91,2557800,43.258755
"797",46.419998,46.419998,45.34,46.34,2766000,43.663921
"798",44.990002,45.380001,43.709999,43.93,2353600,41.393093
"799",42.16,44.150002,41.75,44,4223800,41.459053
"800",41.16,42.57,39.73,39.860001,2770100,37.558132
"801",41.540001,43.509998,40.41,43.490002,3980900,40.978504
"802",42.080002,42.360001,39.939999,40.450001,2799100,38.114059
"803",37.509998,39,35.860001,35.91,3012000,33.836243
"804",38.290001,40.799999,36.779999,40.799999,3833300,38.44384
"805",36.130001,42.330002,36,40.049999,4034800,37.73716
"806",42.040001,44.240002,39.400002,42.099998,4520400,39.668774
"807",39.639999,43.029999,38.970001,42.290001,3151900,39.847801
"808",41.73,41.73,37.970001,38.560001,3054400,36.333202
"809",38.959999,39.880001,36.23,36.240002,3433200,34.147186
"810",36.93,37.549999,34.66,35.349998,3639800,33.308578
"811",37.220001,38.900002,36.759998,38.279999,5841800,36.069374
"812",38.23,39.41,36.990002,37.689999,2901700,35.513451
"813",37.82,42.57,37.419998,42.450001,2875400,39.998562
"814",41.150002,42.099998,39.349998,40.23,2146200,37.906769
"815",41.66,41.66,39.689999,40.720001,2157900,38.368465
"816",40.150002,42.529999,40.09,41.689999,3882100,39.282448
"817",40.130001,40.970001,38.91,40.009998,2105500,37.699467
"818",38.849998,40.700001,38.57,39.529999,1638400,37.699463
"819",39.25,40.48,37.080002,37.34,2004900,35.610882
"820",38.759998,39.900002,38.189999,39.599998,2604400,37.766224
"821",40.93,41.91,39.639999,39.73,1726900,37.890209
"822",40.169998,41.290001,39.619999,40.98,1450700,39.082325
"823",41.43,43.82,41.389999,42.73,2471900,40.751286
"824",42.580002,42.720001,41.060001,41.630001,1214400,39.702225
"825",42.959999,43.470001,42.52,43.139999,2131300,41.142296
"826",42.349998,42.349998,40.279999,40.43,1628400,38.557793
"827",40.77,41.419998,39.720001,41.209999,1194300,39.30167
"828",41.990002,42.860001,41.689999,42.150002,1293900,40.198147
"829",42.040001,42.049999,40.759998,40.950001,1617500,39.053707
"830",40.779999,40.91,38.889999,38.939999,1301500,37.136787
"831",39.689999,39.98,39.259998,39.68,2753700,37.842522
"832",39.689999,41.57,39.669998,41.040001,4252500,39.139549
"833",41.310001,43.200001,41.200001,43.060001,2355600,41.066006
"834",42.610001,44.110001,42.599998,42.700001,2361900,40.722675
"835",43.700001,43.740002,42.16,42.27,2395000,40.312588
"836",43.630001,45.139999,42.52,44.880001,3852600,42.80172
"837",44.34,44.34,43.41,43.77,1633800,41.743122
"838",42.57,43.16,41.080002,41.48,1700800,39.559174
"839",41.5,41.700001,40.009998,40.650002,2759200,38.767601
"840",41.16,41.990002,41.040001,41.200001,2124100,39.292137
"841",41.639999,42.689999,41.169998,42.599998,1566300,40.627304
"842",43.060001,43.57,42.779999,43.009998,1571200,41.018314
"843",43.310001,44.98,43.310001,44.900002,1553000,42.820797
"844",43.52,44.540001,42.77,44.009998,1770100,41.972012
"845",44.040001,44.5,43.02,43.029999,1880100,41.037392
"846",42.869999,42.869999,40.630001,41.459999,2011200,39.540096
"847",40.75,41.919998,39.810001,41.84,1874700,39.902493
"848",41.09,42.41,40.93,42.380001,1539100,40.417496
"849",43.799999,45.09,43.630001,44.650002,1953400,42.582375
"850",44.639999,45.630001,44.110001,44.68,1318600,42.610985
"851",45.400002,46.139999,45.349998,45.98,1279200,43.85078
"852",45.84,46.419998,44.860001,45.470001,1410800,43.364403
"853",45.259998,45.259998,44.080002,44.68,1626600,42.610985
"854",46.220001,46.34,44.889999,45.139999,2733200,43.049683
"855",45.450001,46.450001,44.919998,46.299999,3107400,44.155968
"856",44.779999,45.91,44,44.150002,3456900,42.10553
"857",44.119999,44.740002,43.529999,44.540001,3149200,42.477467
"858",43.849998,44.130001,42.669998,42.669998,2648200,40.694061
"859",42.869999,44.529999,42.48,44.139999,3313400,42.095989
"860",44.279999,46.09,44.169998,45.689999,2787700,43.574211
"861",45.34,45.93,44.869999,45.259998,2104600,43.164127
"862",46.439999,48.299999,46.27,48.060001,3646800,45.834469
"863",48.610001,49.650002,48.48,49.009998,2246700,46.740471
"864",48.580002,48.599998,46.669998,46.720001,2414300,44.556519
"865",47.02,47.029999,45.950001,46.220001,1848200,44.07967
"866",44.93,44.98,41.110001,41.139999,3755100,39.234913
"867",42.52,43.040001,41.23,42.459999,2512100,40.49379
"868",41.470001,43.470001,41.119999,43.040001,2194100,41.046928
"869",44.779999,45.220001,43.419998,44.349998,2371100,42.296265
"870",44.700001,44.700001,42.950001,43.169998,2392500,41.170906
"871",43.02,43.189999,42.150002,42.790001,1716600,40.808502
"872",43.169998,44.09,42.07,44.080002,6242100,42.038773
"873",43.389999,43.580002,41.639999,42.299999,3281200,40.341198
"874",42.830002,43.639999,42.32,42.389999,2208000,40.427025
"875",42.220001,42.220001,40.93,40.970001,3337100,39.072792
"876",40.57,41.84,39.959999,41.830002,2510100,39.892963
"877",43.43,44.43,42.630001,43.990002,7400900,41.952934
"878",44.299999,44.400002,43.099998,44.02,1886500,41.981548
"879",43.98,45.049999,43.77,44.369999,2387100,42.315342
"880",44.360001,44.66,43.389999,43.509998,1685600,41.495163
"881",44.099998,44.459999,43.470001,43.549999,1646800,41.53331
"882",44.439999,45.139999,43.939999,45.049999,2980600,42.963852
"883",44.5,44.75,42.700001,42.860001,2875000,40.875259
"884",43.130001,43.790001,42.759998,43.759998,2013000,41.733585
"885",43.07,43.639999,42.23,42.279999,2509600,40.769318
"886",42.349998,43.139999,41.959999,42.939999,1832200,41.405731
"887",43.619999,44.369999,43.279999,43.400002,2705400,41.849297
"888",42.830002,43.75,42.470001,43.709999,1903000,42.148224
"889",44.330002,45.060001,43.689999,44.380001,2338200,42.794285
"890",44.16,44.52,43.880001,44.34,1893600,42.755714
"891",44.490002,45.110001,44.139999,44.810001,2469700,43.20892
"892",44.639999,45.330002,43.84,45.150002,1992900,43.536774
"893",45.029999,46.419998,45.029999,45.560001,2358300,43.932129
"894",45.68,45.68,44.970001,44.990002,1217000,43.382488
"895",44.939999,45.720001,44.459999,44.689999,1568700,43.093208
"896",44.650002,44.669998,43.060001,43.200001,1989800,41.656448
"897",43.220001,44.34,42.73,44.09,1762200,42.514648
"898",44.040001,44.119999,42.82,42.950001,1393600,41.415379
"899",42.700001,42.889999,41.389999,42.43,2993200,40.91396
"900",41.82,43.290001,41.459999,42.849998,2526300,41.318951
