"","EXR.Open","EXR.High","EXR.Low","EXR.Close","EXR.Volume","EXR.Adjusted"
"453",86.050003,87.150002,86.040001,86.370003,579100,78.272179
"454",86.650002,87.470001,86.459999,87.18,642200,79.006226
"455",87.519997,88.290001,85.910004,85.93,583900,77.873436
"456",85.760002,86.849998,85.120003,86.440002,495400,78.335609
"457",86.629997,88.370003,86.279999,87.739998,890700,79.513741
"458",87.870003,88.68,87.150002,88.269997,651000,79.994049
"459",88.300003,88.669998,86.269997,87.690002,1486500,79.46843
"460",88.080002,90.940002,88.010002,90.599998,1139300,82.105598
"461",90.5,91.82,89.830002,90.970001,2085500,82.440887
"462",91,92.440002,89.989998,90.059998,1552200,81.616219
"463",90.169998,91.290001,89.75,90.379997,1119900,81.906219
"464",90.349998,90.349998,86.410004,87.220001,1382900,79.042488
"465",87.169998,89.169998,87,88.870003,1338700,80.537796
"466",88.860001,89.43,88.449997,88.699997,882200,80.38372
"467",88.970001,89.699997,88.540001,89.529999,788000,81.13591
"468",89.489998,90.279999,89.269997,90.279999,730700,81.81559
"469",90.25,91.279999,90.25,90.75,673600,82.241524
"470",91.010002,92.349998,90.470001,91.379997,791800,82.812447
"471",91.709999,91.919998,90.57,91.779999,743200,83.174957
"472",91.959999,93.5,91.919998,93,1329700,84.280579
"473",92.559998,93.18,91.980003,92.860001,890400,84.153694
"474",92.860001,94.989998,92.589996,94.940002,2493500,86.038696
"475",94.949997,95.760002,94.040001,95.400002,2792200,86.455551
"476",95.800003,96.220001,94.080002,94.5,1026300,85.639938
"477",94.290001,94.43,92.879997,92.889999,654500,84.18087
"478",92.830002,93.410004,92.019997,93.089996,196400,84.362122
"479",93.360001,93.449997,92.379997,92.620003,905400,83.936203
"480",92.660004,93.260002,92.379997,93.239998,937300,84.49807
"481",93.120003,94.419998,92.57,93.790001,804000,84.996506
"482",93.610001,94.870003,92.989998,94.389999,787100,85.540245
"483",94.68,95.989998,94.199997,95.980003,1996400,86.981163
"484",95.949997,97.040001,95.629997,97.010002,1462100,87.914597
"485",97.07,97.830002,96.370003,96.900002,1117400,87.814911
"486",96.830002,99.989998,96.089996,99.82,1333600,90.461143
"487",99.769997,99.769997,98.370003,98.699997,995400,89.446159
"488",98.830002,98.830002,96.400002,97.68,684500,88.521767
"489",97.870003,98.870003,97.550003,98.309998,675900,89.092705
"490",98.809998,99.120003,96.860001,97.300003,1452700,88.177422
"491",96.559998,98.120003,96.400002,97.400002,1379200,89.055168
"492",97.18,98.150002,96.800003,97.32,1351700,88.982018
"493",97.669998,97.669998,93,93.199997,1410300,85.214989
"494",93.870003,94.650002,93.169998,93.709999,1083700,85.681305
"495",94.160004,94.669998,93.099998,93.779999,807100,85.745308
"496",93.629997,94.050003,92.269997,93.040001,1231600,85.06871
"497",92.800003,94.910004,92.459999,92.580002,1659100,84.648125
"498",92.529999,92.529999,88.57,88.599998,424300,81.009125
"499",88.870003,90.379997,87.790001,90.309998,757900,82.572601
"500",89.830002,90.769997,87.769997,90.699997,742400,82.929192
"501",91.279999,91.480003,89.330002,89.959999,775000,82.252602
"502",89.959999,90.480003,89.370003,90.480003,537300,82.728035
"503",90.110001,90.110001,86.989998,87.440002,845700,79.948494
"504",87.449997,89.379997,87.449997,88.459999,711800,80.881104
"505",88.650002,89.830002,87.720001,87.839996,831200,80.314224
"506",88.050003,88.790001,87.620003,87.699997,864300,80.186211
"507",87.919998,89.239998,87.510002,89.089996,1063500,81.45713
"508",89.370003,89.370003,87.709999,88.510002,520200,80.926826
"509",88.540001,90.330002,88.360001,89.970001,948300,82.261757
"510",90.120003,90.459999,89.080002,89.730003,673800,82.04229
"511",89.690002,91.169998,89.089996,90.029999,780300,82.316589
"512",90.230003,91.800003,89.970001,91.580002,483300,83.733803
"513",91.349998,92.540001,90.730003,92.010002,746000,84.126961
"514",91.760002,92.760002,91.099998,92.139999,497600,84.245827
"515",92.129997,92.419998,91.660004,92.330002,549600,84.41954
"516",92.480003,92.68,91.629997,92.349998,677500,84.43782
"517",92.379997,92.809998,91.470001,92.129997,692000,84.236679
"518",92.199997,92.419998,91.849998,92.029999,522900,84.145241
"519",92.040001,93.220001,92.040001,93.150002,835300,85.169289
"520",93.18,94.940002,92.660004,94.769997,898200,86.650505
"521",94.980003,96.580002,94.660004,96.550003,694900,88.278
"522",96.260002,97.669998,96.059998,97.529999,1332600,89.174042
"523",97.470001,98.730003,96.690002,98.610001,998100,90.161499
"524",98.669998,98.669998,95.949997,97.620003,709500,89.256332
"525",97.18,98.019997,96.879997,98.010002,397900,89.612907
"526",98.510002,98.510002,97.18,98.029999,710400,89.631195
"527",98.019997,98.300003,97.550003,98.25,678900,89.832336
"528",98.330002,99.849998,97.980003,99.599998,710000,91.066666
"529",99.720001,100.639999,99.559998,100.379997,776700,91.779854
"530",100.190002,100.57,99.739998,99.959999,654900,91.395836
"531",99.760002,100.209999,98.050003,99,704200,90.518089
"532",98.730003,99.720001,98.470001,99.32,675600,90.810669
"533",99.449997,99.650002,98.5,98.980003,665600,90.499809
"534",99.339996,99.790001,98.57,99.720001,802700,91.176414
"535",99.639999,99.730003,98.93,99.110001,731100,90.61866
"536",99.040001,99.279999,95.650002,96,1672500,87.775108
"537",94.080002,94.080002,91,92.279999,2699300,84.373817
"538",92.879997,94.57,92.160004,94.559998,1418200,86.458481
"539",94.559998,94.620003,92.129997,93.480003,1393600,85.471016
"540",93.75,93.800003,92.68,93.489998,935300,85.480156
"541",93.129997,94.68,92.57,94.360001,1030900,86.275635
"542",94.379997,96.540001,93.690002,95.940002,1764000,87.720253
"543",95.790001,95.919998,94.57,95.580002,1130300,87.391106
"544",95.989998,96.489998,95.269997,96.300003,918100,88.049408
"545",96.110001,97.849998,96.110001,97.800003,979500,89.420898
"546",98.050003,98.18,97.080002,97.25,622500,88.918007
"547",97.559998,98.099998,96.540001,96.93,703700,88.625427
"548",96.93,97.589996,96.309998,97.059998,469200,88.744293
"549",97.32,98.93,97.32,98.889999,709700,90.417511
"550",99,99.690002,98.690002,99.639999,523500,91.103256
"551",99.650002,101.25,99.5,100.150002,630500,91.569557
"552",99.599998,100.230003,97.690002,100.050003,1352100,92.270454
"553",100.099998,100.5,99.349998,99.779999,1792400,92.021454
"554",99.779999,99.93,98.660004,99.150002,814100,91.440437
"555",99.260002,99.480003,98.480003,98.93,909400,91.237549
"556",98.709999,99.589996,98.059998,99.269997,1046100,91.551109
"557",98.660004,100.779999,98.459999,100.660004,547500,92.833031
"558",101,102.290001,100.389999,100.610001,866200,92.786911
"559",100.650002,101.910004,100.260002,101.339996,492300,93.460152
"560",101.480003,101.849998,100.529999,101.790001,668500,93.87516
"561",101.949997,102.019997,100.550003,101.150002,673300,93.284935
"562",101.480003,102.779999,101.129997,102.760002,510900,94.769745
"563",102.629997,102.75,101.550003,101.910004,848000,93.985832
"564",101,101.300003,99.849998,101.18,1001900,93.312599
"565",101.25,102.279999,100.150002,102.089996,1988900,94.151833
"566",102.150002,102.610001,101,102.190002,880700,94.24408
"567",102.120003,102.309998,100.650002,100.919998,442500,93.072823
"568",101.139999,101.709999,100.800003,101.639999,439400,93.736824
"569",101.230003,101.339996,99.620003,100.129997,1102900,92.344246
"570",100.440002,101.669998,99.919998,100.989998,644600,93.137367
"571",101.360001,102.309998,101.32,101.989998,805400,94.059608
"572",102.18,102.529999,100.970001,101.599998,700100,93.699936
"573",101.57,102.209999,100.800003,102.190002,448100,94.24408
"574",102.360001,102.690002,101.230003,101.68,469600,93.77372
"575",101.620003,101.620003,99.400002,100.029999,440700,92.252022
"576",100.110001,100.330002,98.949997,99.790001,751200,92.030678
"577",99.809998,100.919998,99.5,100.699997,625100,92.869926
"578",100.230003,100.519997,97.949997,99.239998,773700,91.523445
"579",99.690002,100.309998,99.300003,100.089996,570800,92.307343
"580",100.559998,101.989998,100.290001,101.809998,497200,93.893608
"581",101.459999,102.360001,101.169998,102.040001,604000,94.105728
"582",102.440002,104.029999,101.769997,103.559998,1107700,95.507538
"583",103.580002,103.900002,102,102.650002,1468100,94.668289
"584",102.970001,104.43,102.400002,103.690002,1337300,95.627426
"585",103.5,108.07,103.099998,105.989998,1650000,97.748589
"586",106.019997,107.089996,105.099998,106.459999,1075200,98.182045
"587",106.75,107.18,105.720001,106.279999,624300,98.016037
"588",106.209999,106.690002,105.440002,106.25,396800,97.988373
"589",106.029999,106.040001,103.550003,104.160004,954900,96.060883
"590",104.260002,105.279999,103.099998,103.43,1428200,95.387665
"591",103.25,104.139999,102.889999,103.790001,1012900,95.71965
"592",103.839996,106.160004,103.839996,105.879997,523500,97.647141
"593",105.169998,107.620003,105.169998,107.620003,1529000,99.251846
"594",107.769997,108.199997,105.730003,106.629997,1241800,98.338821
"595",106.82,107.849998,106.309998,106.529999,688800,98.246605
"596",106.18,107.089996,106.18,106.25,710200,97.988373
"597",105.970001,106.279999,105.459999,105.989998,1131700,97.748589
"598",105.980003,106.470001,105.370003,105.870003,546200,97.637917
"599",106.040001,106.870003,105.709999,106.510002,775600,98.228157
"600",106.669998,107,106.110001,106.25,476800,97.988373
"601",106.019997,107.019997,106.019997,106.690002,1104600,98.394157
"602",107.220001,107.830002,106.739998,106.980003,750800,98.661606
"603",107.389999,107.860001,105.260002,105.300003,1584600,97.112236
"604",105.470001,105.470001,103.940002,104.769997,1051900,96.623444
"605",104.919998,105.790001,104.730003,105.660004,599100,97.444252
"606",105.650002,107.589996,105.300003,107.160004,657600,98.827621
"607",107.580002,107.900002,105.800003,107.050003,948000,98.726181
"608",106.879997,106.879997,105.410004,106.370003,835500,98.099052
"609",107,109.830002,106.589996,109.730003,787800,101.197784
"610",109.839996,109.949997,108.379997,108.910004,742700,100.441544
"611",109.639999,110.790001,109.230003,109.480003,803000,100.967209
"612",109.489998,109.57,108.639999,109.120003,441300,100.635223
"613",109.260002,109.510002,107.959999,109.110001,604900,100.625992
"614",109.400002,110.43,108.760002,108.830002,541100,100.367767
"615",108.029999,108.440002,107.550003,108.050003,880100,100.479355
"616",108.010002,108.879997,107.900002,108.059998,913000,100.488655
"617",108.529999,109.230003,108.32,108.760002,737400,101.139603
"618",109.230003,109.230003,107.169998,108.349998,1014100,100.758324
"619",107.839996,109.620003,107.07,109.089996,765500,101.44648
"620",109.489998,109.760002,108.599998,109.080002,886100,101.437187
"621",108.989998,108.989998,106.889999,107.739998,1681600,100.191078
"622",107.949997,108.260002,106.870003,107.230003,800500,99.716797
"623",107.580002,107.879997,106.389999,106.389999,798900,98.935669
"624",106.419998,106.43,104.120003,105.059998,1229900,97.698853
"625",105.739998,106.379997,105.169998,105.610001,614600,98.210312
"626",105.489998,106.559998,105.480003,106.099998,1194800,98.665977
"627",106.650002,106.650002,104.220001,105.709999,717000,98.303307
"628",106.160004,108.559998,106.160004,107.309998,1801300,99.791206
"629",107.389999,108.620003,107.389999,108.5,519800,100.897835
"630",107.949997,108.900002,106.769997,108.5,378700,100.897835
"631",108.529999,109.830002,108.290001,109.419998,568400,101.753357
"632",109.400002,110.800003,109.349998,110.559998,491200,102.813484
"633",110.870003,111.57,109.75,111.440002,547100,103.631828
"634",111.18,111.620003,110.059998,110.599998,510500,102.850677
"635",110.849998,111.120003,110.080002,110.860001,337400,103.092468
"636",111.300003,112.620003,110.940002,111.989998,788900,104.143295
"637",111.720001,111.949997,111.010002,111.400002,518600,103.594635
"638",111.82,112.269997,110.650002,111.339996,417700,103.538826
"639",110.980003,111.529999,110.230003,111.089996,524500,103.306351
"640",111.220001,111.370003,108.5,108.690002,650000,101.074516
"641",108.849998,109.32,108.010002,108.690002,450900,101.074516
"642",108.629997,110.019997,108.25,110,327000,102.292725
"643",110.129997,110.150002,108.949997,109.82,664400,102.125336
"644",109.959999,110.239998,109.169998,109.949997,517600,102.246231
"645",110.010002,110.699997,109.440002,110.260002,456700,102.5345
"646",110.699997,112.18,110.470001,111.410004,568400,103.603943
"647",111.290001,112.82,111.129997,111.900002,699400,104.059608
"648",111.849998,114.269997,111.699997,112.389999,1424200,104.515266
"649",112.790001,114.459999,111.809998,114.150002,713900,106.151939
"650",114.339996,115.400002,113.169998,114.809998,716300,106.765701
"651",114.900002,115.589996,112.629997,114.120003,1041500,106.124062
"652",113.82,116.160004,113.620003,115.25,995300,107.174873
"653",115.25,117.620003,114.470001,116.980003,840900,108.783669
"654",116.839996,118.809998,115.940002,118.709999,841300,110.392456
"655",118.730003,119.190002,117.459999,118.639999,1288300,110.327347
"656",118.610001,119.25,118.07,119.099998,667400,110.755119
"657",119.050003,119.370003,117.489998,119.010002,761100,110.671432
"658",119.07,119.419998,117.879997,117.970001,565100,109.704308
"659",118.290001,121.089996,118.07,120.800003,771500,112.336021
"660",121.129997,121.360001,120.389999,120.620003,944900,112.168633
"661",121.050003,122.029999,120.18,121.709999,619400,113.182259
"662",122.830002,122.870003,120.620003,120.959999,730500,112.48481
"663",121.309998,121.870003,120.639999,120.769997,1000100,112.308105
"664",121,121.650002,120.209999,121.370003,1305600,112.866081
"665",121.75,123.160004,120.529999,121,805300,112.521996
"666",121.220001,121.730003,120.339996,121.519997,567900,113.005562
"667",121.949997,122.82,121.169998,121.230003,676500,112.735886
"668",121.580002,121.93,120.970001,121,616700,112.521996
"669",121.459999,121.669998,120.540001,121.209999,821300,112.717278
"670",121.449997,122.279999,120.730003,121.919998,678600,113.377533
"671",121.790001,123.370003,121.639999,122.459999,906100,113.8797
"672",122.989998,124.459999,122.690002,123.519997,1050800,114.865425
"673",123.169998,123.739998,120.769997,121.199997,1009100,112.707985
"674",121.540001,121.870003,119.660004,119.739998,917800,111.350281
"675",119.639999,119.879997,117.730003,118.279999,1292700,109.992569
"676",117.610001,118.139999,115.010002,115.779999,1088300,107.667747
"677",115.339996,116.940002,114.629997,116.540001,841100,108.374496
"678",117.68,118.919998,116.650002,117,965000,108.802261
"679",116.269997,116.849998,115.540001,116.120003,1073500,108.820999
"680",115.07,117.269997,114.269997,117.120003,1031200,109.758148
"681",117.720001,118.470001,117.160004,117.720001,845200,110.320427
"682",117.919998,118.150002,115.82,116.830002,693200,109.486389
"683",117.449997,117.580002,116.190002,116.849998,791100,109.505127
"684",117.379997,117.809998,115.709999,115.980003,1712700,108.689819
"685",115.519997,116.239998,115.360001,115.739998,996100,108.46489
"686",116.120003,116.870003,115.330002,116.339996,1399100,109.027184
"687",116.400002,117.150002,116.089996,117.07,791900,109.711288
"688",117.410004,118.25,116.830002,117.980003,939200,110.564095
"689",118.040001,118.080002,115.900002,116.690002,631500,109.355179
"690",116.459999,117.779999,116.440002,116.82,763800,109.477005
"691",116.510002,116.709999,113.93,115.669998,806000,108.399292
"692",115.82,116.739998,114.989998,115.199997,818900,107.958839
"693",115.470001,117.209999,115.419998,116.650002,1337600,109.317688
"694",116.830002,117.839996,116.309998,117.449997,573400,110.067406
"695",116.889999,117.489998,116.550003,116.75,509600,109.411407
"696",116.889999,117.809998,115.760002,117.019997,930300,109.664429
"697",117.339996,117.809998,116.650002,116.860001,472700,109.514496
"698",116.620003,116.989998,115.690002,116.279999,545000,108.970947
"699",116,116.330002,115.459999,115.669998,709800,108.399292
"700",115.82,116,114.860001,115.239998,440300,107.996323
"701",115.25,115.559998,113.809998,115,606300,107.771408
"702",114.889999,115.199997,114.110001,115.169998,755600,107.930725
"703",115.050003,115.519997,114.230003,114.300003,579400,107.115417
"704",114.300003,114.550003,113.43,114.239998,906900,107.059181
"705",114.029999,115.919998,114.029999,115.639999,970900,108.371185
"706",115.75,116.519997,114.989998,115.220001,911700,107.977585
"707",115.290001,115.949997,114.550003,115.68,975900,108.408661
"708",115.870003,116.510002,115,115.550003,622900,108.286842
"709",114.540001,114.779999,112.029999,112.230003,795500,105.175537
"710",112.120003,112.82,111.589996,112.07,965000,105.025589
"711",112.160004,113.519997,111.949997,112.730003,783600,105.644104
"712",112.139999,112.410004,108.050003,110.849998,2113200,103.882263
"713",111.169998,112.370003,110.980003,112.269997,1152500,105.213013
"714",112.360001,113.040001,110.099998,111.220001,925100,104.229012
"715",110.980003,110.980003,108.690002,109.010002,1048100,102.157921
"716",108.370003,108.739998,105.93,107.110001,1522500,100.377357
"717",107.559998,109.07,107.059998,108.900002,917100,102.05484
"718",108.43,109.010002,107.639999,107.970001,803400,101.183289
"719",107.849998,108.18,106.059998,106.290001,735500,99.608902
"720",106.209999,106.800003,105.370003,105.660004,829300,99.018501
"721",105.830002,107.139999,104.389999,104.470001,716100,97.90329
"722",104.849998,106.099998,104.57,105.360001,772600,98.73735
"723",105.660004,107.230003,105.660004,107.110001,714900,100.377357
"724",107.209999,107.360001,106.660004,107.199997,801800,100.461693
"725",107,107.739998,106.089996,106.5,948600,99.805702
"726",106.769997,107.18,105.800003,106.800003,1219400,100.086845
"727",107.220001,107.599998,106.019997,106.970001,630100,100.246155
"728",106.550003,106.629997,105.199997,105.639999,833200,98.999756
"729",105.989998,106,104.480003,105.599998,933800,98.962257
"730",105.970001,106.419998,104.849998,105.059998,1277900,98.456207
"731",105.370003,107.010002,104.940002,107,2357400,100.274269
"732",106.5,106.510002,105.68,106.209999,580200,99.533928
"733",106.419998,106.910004,105.720001,106.050003,449600,99.383987
"734",105.730003,105.959999,104.32,104.610001,762200,98.0345
"735",104.910004,106.389999,104.910004,106.239998,812500,99.562042
"736",105.699997,106.980003,105.550003,106.449997,1006600,99.758842
"737",106.309998,107.080002,106.010002,107.080002,612100,100.349243
"738",107.080002,107.879997,106.589996,107.5,932700,100.742844
"739",107.639999,107.650002,106.389999,106.629997,899800,99.927521
"740",106.559998,106.730003,104.199997,105.419998,1008100,98.793587
"741",105.610001,105.809998,104.029999,104.959999,1368200,98.362495
"742",104.93,105.129997,101.860001,102.400002,1590900,95.963417
"743",101.889999,102.610001,100.830002,102.290001,1153100,96.71032
"744",102.410004,103.459999,101.639999,103.239998,1134100,97.608498
"745",103.290001,103.790001,102.43,102.690002,1002600,97.088493
"746",102.699997,103.919998,102.599998,103.510002,901400,97.863762
"747",103.309998,104.190002,103.089996,103.849998,621400,98.185211
"748",104.18,105.129997,103.830002,104.470001,1564100,98.771393
"749",104.75,105.139999,103.650002,103.800003,462500,98.137955
"750",103.949997,104.550003,103.480003,104.400002,171000,98.705231
"751",104.550003,104.650002,103.650002,104.599998,374700,98.894302
"752",104.870003,105.139999,104.07,104.510002,446700,98.809227
"753",104.209999,104.800003,103.589996,104.32,688800,98.629593
"754",104.449997,105.620003,104.25,105.620003,1026800,99.858673
"755",105.879997,105.93,104.230003,104.730003,950900,99.017212
"756",104.580002,106.589996,104.400002,106.519997,745000,100.709572
"757",106.510002,107.019997,105.709999,106.449997,1207800,100.643402
"758",105.889999,106.260002,105.260002,105.970001,893600,100.189583
"759",105.989998,106.410004,105.150002,106.18,791200,100.388123
"760",105.879997,106.82,105.639999,105.879997,639800,100.104492
"761",106.07,107.860001,105.900002,107.769997,817400,101.891388
"762",107.769997,108.230003,107.080002,108.120003,1045700,102.222305
"763",108,108.389999,107.019997,108.349998,1062600,102.439758
"764",108.839996,109.809998,108.669998,109.589996,1268300,103.612114
"765",109.809998,110.959999,109.440002,110.910004,863800,104.86013
"766",111.120003,112,110.209999,111.559998,1616400,105.474663
"767",111.860001,112.970001,111.5,112.75,728900,106.599739
"768",113,113.290001,109.190002,109.709999,1184000,103.725571
"769",109.940002,110.830002,109.400002,110.559998,790600,104.529205
"770",110.620003,111.050003,110.25,110.93,353500,104.879028
"771",110.68,111.550003,110.410004,111,427800,104.945213
"772",110.860001,111.540001,110.18,110.519997,593000,104.491371
"773",110.650002,110.709999,109.040001,109.449997,1283400,103.479752
"774",109.300003,110.650002,109.010002,110.580002,568200,104.548119
"775",110.68,111.099998,109.970001,110.68,668300,104.64267
"776",110.720001,111.190002,109.470001,109.580002,611700,103.602669
"777",109.410004,110.589996,109.410004,110.209999,511800,104.198303
"778",109.839996,110.309998,109.18,109.470001,803000,103.498665
"779",109.459999,110.599998,109.459999,110.019997,426600,104.018661
"780",110.43,111.07,110.080002,110.209999,387900,104.198303
"781",110.889999,111.25,110.370003,111.25,413700,105.18158
"782",111.230003,112.040001,111.089996,111.550003,449400,105.46521
"783",111.330002,112.760002,111.169998,112.160004,620200,106.041939
"784",112.32,113.300003,112.18,113.040001,596100,106.873932
"785",113.370003,115.449997,113.169998,115.43,665400,109.133575
"786",115.620003,115.809998,114.779999,115.400002,857200,109.105186
"787",112.669998,112.68,106.459999,107.480003,2034300,101.617226
"788",107.440002,108.110001,105.220001,107.309998,1284200,101.45649
"789",107.120003,109.800003,107.080002,109.199997,929500,103.243393
"790",108.919998,111.300003,108.300003,108.809998,1114600,102.874664
"791",109.07,109.07,105.709999,107,1138300,101.163399
"792",106.669998,109.760002,105.940002,107.660004,1376200,101.787399
"793",107.029999,107.839996,100.669998,100.690002,1480900,95.197601
"794",100.209999,101.529999,97.080002,100.360001,2162400,94.88559
"795",101.160004,105.879997,101.120003,105.400002,1287500,99.650673
"796",105.389999,107.389999,104.040001,105.650002,1211800,99.887039
"797",107.260002,112.440002,106.629997,109.790001,1457600,103.801208
"798",108.760002,110.870003,107.82,110.559998,979600,104.529205
"799",108.279999,110.400002,106.480003,110.019997,972100,104.018661
"800",105.629997,108.260002,104.050003,105.900002,1380900,100.123405
"801",107.519997,108.32,101.290001,107.580002,1597100,101.711754
"802",105.290001,105.919998,103.519997,104.400002,1371100,98.705231
"803",99.800003,102.889999,95.910004,96.279999,2108700,91.02813
"804",99.059998,100.269997,92.82,96.580002,2030500,92.173401
"805",89.730003,92.5,81.389999,81.639999,2025200,77.915054
"806",82.830002,88.25,81.959999,86.230003,1931300,82.295639
"807",81.639999,92.410004,80.599998,89.970001,2893700,85.864998
"808",89.260002,90.709999,84.300003,86.699997,2297200,82.744186
"809",86.730003,86.730003,77.699997,79.720001,2037600,76.082649
"810",79.720001,80.230003,72.699997,74.610001,1702900,71.205811
"811",76.480003,79.480003,74.870003,78.32,1945200,74.746536
"812",77.529999,87.18,77.150002,83.040001,1057700,79.251183
"813",82.940002,90.290001,82.18,89.830002,1469600,85.731377
"814",87.900002,97.160004,87.620003,96.019997,1769000,91.638954
"815",96.699997,98.809998,93.629997,96.75,2442400,92.33564
"816",95.68,97.019997,93.599998,95.760002,2695600,91.390823
"817",92.550003,96.690002,91.809998,94,2317900,89.711113
"818",92.669998,96.959999,91.139999,95.959999,2234900,91.58168
"819",95.239998,97.57,94.360001,96.129997,1733400,91.743927
"820",97.900002,100.290001,97.019997,99.879997,1448700,95.322823
"821",101,102.410004,97.209999,97.470001,1406800,93.022797
"822",96.889999,98.730003,95.669998,98.190002,1788900,93.709946
"823",98.709999,105.019997,98.389999,102.910004,1660000,98.214584
"824",101.989998,102.330002,95.779999,96.449997,1313000,92.049324
"825",97.339996,99.449997,95.239998,95.620003,1680000,91.257195
"826",95.510002,96.25,91.879997,93,1456900,88.756737
"827",93.300003,94.5,91.279999,91.379997,1198600,87.210648
"828",91.32,93.889999,91.32,93.099998,1106100,88.85218
"829",92.559998,93.330002,89.300003,89.360001,1099100,85.282822
"830",88.07,89.379997,86.650002,88.82,955900,84.767456
"831",89.919998,91.669998,89.5,91.5,793800,87.32518
"832",91.169998,91.589996,87.75,87.919998,1211200,83.908531
"833",88.75,89.599998,88,88.889999,1285900,84.834251
"834",89.330002,91.699997,88.190002,91.660004,913500,87.47789
"835",93.110001,94.410004,91.959999,92.669998,1309800,88.441795
"836",94.040001,94.860001,89.279999,89.540001,1177000,85.454613
"837",88.5,89.18,87.110001,88.239998,1018300,84.213921
"838",86.849998,87.559998,83.07,87.160004,1386000,83.183197
"839",87.709999,87.720001,84.410004,85.300003,983100,81.408073
"840",85.550003,87.449997,85.150002,85.900002,699700,81.98069
"841",86.120003,86.120003,83.330002,84,840800,80.167374
"842",84.919998,88.559998,84.629997,88.169998,1296400,84.147118
"843",89.480003,92.029999,89.099998,91.690002,847300,87.506508
"844",90.959999,93,90.279999,91.879997,901500,87.687843
"845",92,92.300003,84.510002,85.309998,1205500,81.417603
"846",84.830002,86.480003,83.769997,84.389999,1036700,80.539581
"847",83.629997,84.370003,81.029999,84.199997,786100,80.358246
"848",83.769997,83.830002,80.860001,81.809998,1113000,78.077301
"849",83.599998,87.720001,83.599998,87.129997,988000,83.154564
"850",86.620003,88.059998,85.389999,87.449997,754800,83.459961
"851",88.099998,88.620003,86.139999,87.620003,754400,83.622215
"852",87.050003,88.300003,86.300003,86.93,510600,82.963684
"853",86.839996,87.660004,85.879997,86.230003,523000,82.295639
"854",88.190002,92.459999,88.019997,92.190002,1017000,87.983704
"855",93.389999,94.739998,92.690002,94.379997,942300,90.073769
"856",94.68,97.339996,93.629997,97.220001,885200,92.784195
"857",96.760002,97.080002,94.230003,96.75,1352200,92.33564
"858",96.839996,99.220001,95.260002,98.82,940700,94.311195
"859",100,100.610001,97.889999,100.18,1504000,95.609146
"860",100.279999,103.269997,100.279999,102.379997,1280900,97.708763
"861",101.949997,102.199997,100.010002,101.459999,771300,96.830742
"862",103.959999,106.370003,103.089996,103.339996,1247700,98.624962
"863",103.860001,106.349998,103.529999,104.559998,905300,99.789291
"864",103.099998,103.660004,101.330002,102.949997,806600,98.252747
"865",103.089996,103.089996,100,100.660004,657600,96.067245
"866",98.129997,98.870003,93.959999,94.120003,1260000,89.825638
"867",95.879997,97.260002,93.550003,96.709999,811600,93.18856
"868",94.769997,98.040001,94.029999,97.419998,918000,93.872704
"869",100.18,100.290001,96.830002,97.620003,942800,94.06543
"870",98.18,98.660004,96.279999,96.989998,637300,93.458366
"871",96.050003,96.230003,94.160004,95.519997,667100,92.041885
"872",96.900002,96.900002,92.730003,92.970001,2966900,89.58474
"873",92.449997,93.830002,90.800003,92.82,759200,89.440208
"874",93.720001,94.349998,91.5,91.669998,809300,88.332069
"875",90.769997,91.709999,88.879997,90.480003,1023300,87.185417
"876",90.260002,91.889999,89.839996,91.790001,721300,88.447708
"877",91.769997,92.809998,90.309998,91.010002,1124700,87.696106
"878",91.849998,92.139999,90.790001,91.830002,512500,88.486252
"879",92,93.959999,91.360001,92.370003,1201800,89.006592
"880",92.519997,97.239998,92.040001,96.959999,853000,93.429451
"881",98.080002,98.699997,96.709999,97.25,755800,93.708893
"882",99.040001,99.220001,95.82,96.209999,543700,92.706764
"883",95.279999,96.300003,94.580002,95.080002,609000,91.617912
"884",95.129997,95.910004,94.669998,95.669998,933900,92.186424
"885",95.410004,95.839996,93.790001,95.209999,429700,91.743187
"886",95.43,96.669998,95.43,96.25,804000,92.745308
"887",96.650002,96.870003,95.629997,96,811500,92.50441
"888",96.440002,97.790001,96.080002,97.300003,740600,93.75708
"889",98.080002,98.610001,97.349998,98.080002,870800,94.508675
"890",97.790001,98.379997,96.419998,96.699997,951400,93.178917
"891",96.889999,99.089996,95.790001,98.68,1124100,95.086815
"892",98.480003,98.790001,96.639999,96.970001,991200,93.439095
"893",97.470001,97.989998,96.400002,96.769997,762600,93.246368
"894",96.239998,98.419998,95.830002,97.940002,575900,94.373772
"895",97.510002,97.980003,96.410004,96.959999,564500,93.429451
"896",97.699997,98.07,95.25,95.400002,802200,91.926262
"897",95.150002,95.870003,94.099998,95.559998,556800,92.080421
"898",95.769997,99.709999,95.769997,99.589996,916500,95.963684
"899",99.879997,101.190002,99.290001,100.860001,895700,97.187447
"900",99.860001,101.809998,99.43,101.510002,1665600,97.813782
"901",101.389999,103.440002,100.150002,103.339996,1047700,99.577141
"902",102.559998,102.559998,101.160004,101.919998,965900,98.208847
"903",102.110001,105.790001,101.589996,105.120003,1051500,101.292328
"904",105.669998,105.959999,101.279999,102.269997,1142600,98.546097
"905",100.940002,101.57,97.400002,101.099998,1145400,97.418709
"906",100.809998,104.260002,100.599998,103.760002,1024800,99.981857
"907",104.110001,105.779999,103.68,105.029999,646300,101.205605
