"","MKTX.Open","MKTX.High","MKTX.Low","MKTX.Close","MKTX.Volume","MKTX.Adjusted"
"456",193.899994,195.570007,189.679993,192.869995,350700,189.088379
"457",199.75,212.309998,193.369995,208.929993,745900,204.833511
"458",212.050003,213.660004,207,210.649994,281600,206.51976
"459",208.839996,211.059998,205.070007,207.759995,281600,203.686417
"460",210.059998,212.339996,206.529999,209.039993,291200,204.941315
"461",209.990005,217.410004,209.990005,217.259995,349500,213.000168
"462",217.720001,219.679993,209.089996,209.669998,301200,205.559006
"463",210.639999,212.660004,208.009995,208.589996,224500,204.500168
"464",209.600006,215.330002,207.949997,213.789993,277200,209.59819
"465",208,209.949997,206.389999,207.089996,257000,203.029556
"466",206.380005,210.009995,203.320007,207.259995,244200,203.609146
"467",208.149994,209.210007,205.729996,208.080002,279300,204.414719
"468",207.809998,208.809998,203.570007,206.220001,218400,202.587509
"469",206.119995,209.100006,205.179993,208.479996,146800,204.807678
"470",208.210007,210,205.979996,207.399994,195800,203.746704
"471",208,209.600006,206.059998,207.789993,206400,204.129822
"472",209.210007,211.360001,209.210007,210.089996,185300,206.389328
"473",209.589996,210.839996,205.75,210.029999,153800,206.330368
"474",208.279999,213.960007,208.279999,213.470001,96100,209.709793
"475",213.300003,217.669998,212.020004,214.649994,233800,210.869003
"476",212.929993,219.940002,210.339996,217.029999,299400,213.207077
"477",216.850006,217.399994,214.240005,214.889999,170900,211.104767
"478",213.210007,215.929993,212.970001,213.5,51900,209.739227
"479",214.919998,218.600006,213.619995,215.110001,99900,211.320908
"480",213.970001,218.509995,213.770004,217.830002,158500,213.993011
"481",218.779999,220.580002,214.860001,216,146100,212.195206
"482",215,217.270004,211.119995,215.050003,206700,211.261948
"483",215.529999,219.679993,215.039993,217.729996,335100,213.89476
"484",212.880005,219.649994,212.550003,219.289993,294300,215.427246
"485",219.979996,224.869995,219.679993,221.990005,450900,218.079712
"486",221.369995,224.089996,217.110001,221.910004,504200,218.001083
"487",221.179993,225.089996,220.550003,224.729996,369600,220.771439
"488",223.589996,227.990005,222.5,226.399994,303600,222.412018
"489",227.100006,230.399994,227.100006,228.690002,326900,224.661682
"490",230.259995,230.940002,221.770004,228.270004,223600,224.249084
"491",228.539993,231.330002,225.279999,229.339996,233700,225.300247
"492",228.470001,229.389999,224.990005,226.5,251300,222.510269
"493",225.880005,226.139999,218.679993,219.360001,236100,215.496048
"494",219.869995,220.360001,212.910004,213.369995,301200,209.611542
"495",213.25,220.679993,211.029999,213.050003,254400,209.297165
"496",211.820007,214.690002,208.889999,209.380005,345800,205.691818
"497",210.309998,213.160004,204.600006,204.850006,403100,201.241638
"498",204.080002,204.630005,199.240005,199.330002,153900,195.818863
"499",199.589996,204.729996,199.039993,204.470001,218100,200.868301
"500",203.25,206.660004,200.25,205.850006,201000,202.224014
"501",206.220001,211.669998,205.199997,207.550003,147400,203.894058
"502",208.630005,211.320007,206.619995,211.309998,156700,207.587845
"503",209.270004,212.279999,207.570007,209.210007,218600,205.524841
"504",208.580002,210.789993,206.910004,207.759995,170600,204.100372
"505",210.100006,214.860001,208.080002,214.300003,409000,210.525192
"506",214.5,219.389999,209.509995,216.860001,361100,213.040085
"507",218.080002,219.729996,215.699997,216.690002,363500,212.873047
"508",217.949997,218.800003,212.720001,213.139999,237100,209.385559
"509",212.330002,214.509995,210.059998,212.669998,374400,208.923889
"510",212.009995,214.149994,210.759995,212.589996,242300,208.845291
"511",211.179993,212.899994,206.789993,207.580002,250800,203.923553
"512",208.399994,213.169998,207.119995,210.880005,395200,207.165421
"513",211.820007,217.259995,211.820007,216.25,244500,212.440811
"514",216.009995,219.330002,215.240005,215.990005,349000,212.185425
"515",216.860001,220.990005,214.440002,219.179993,155600,215.319199
"516",218.679993,221.300003,216.520004,218.300003,251000,214.454727
"517",219.229996,221.410004,218,219.809998,138000,215.93811
"518",219.75,222.399994,218.300003,218.75,210900,214.89679
"519",219.470001,221.809998,218.460007,219.449997,186200,215.584457
"520",218.690002,220.110001,217.320007,218.300003,159300,214.454727
"521",218.350006,218.460007,213.139999,213.5,289900,209.739227
"522",212.020004,216.960007,207.160004,210.220001,430800,206.517059
"523",209.610001,215.080002,209.610001,214.770004,245100,210.986893
"524",218.389999,218.389999,212.309998,213.619995,270500,209.857147
"525",212.539993,217.669998,209.160004,216.429993,193000,212.61763
"526",215.619995,218.679993,214.789993,218.639999,181300,214.788727
"527",218.089996,220.679993,217.350006,218.839996,159200,214.985199
"528",217.889999,221.039993,216.240005,220.509995,256800,216.625763
"529",220.509995,222.589996,216.110001,220.669998,231700,216.782959
"530",221.020004,224.580002,220.75,223.559998,201000,219.62207
"531",224.130005,226.059998,219.410004,225.410004,238400,221.945786
"532",226.589996,228.759995,226.100006,228.229996,186000,224.722427
"533",227.259995,228,222.229996,226.759995,221600,223.275024
"534",227.419998,229.899994,224.869995,229.509995,382900,225.982742
"535",228.690002,234.360001,228.300003,232.539993,283900,228.966187
"536",232.660004,234.419998,230.679993,233.570007,197200,229.980392
"537",233.860001,235.490005,231.369995,235.160004,172900,231.545944
"538",235.029999,239.509995,233.979996,238.970001,224600,235.297394
"539",239.720001,242.190002,239.029999,241.389999,193400,237.680176
"540",240.720001,242.490005,239.839996,240.449997,269400,236.754623
"541",240.470001,246.029999,239.949997,244.5,282500,240.742416
"542",244.929993,246.139999,242.610001,243.880005,320000,240.131912
"543",236.449997,244.550003,236.059998,243.089996,370500,239.35405
"544",242.960007,242.960007,237.070007,237.559998,250500,233.909058
"545",237.320007,238.630005,233.809998,233.919998,284900,230.324982
"546",234.5,235.009995,228.419998,230.520004,279500,226.977264
"547",230.630005,234.759995,224.740005,225.440002,267800,221.975311
"548",224.600006,226.419998,222.309998,225.669998,309500,222.201797
"549",226.309998,229.110001,223.490005,227.160004,291100,223.668884
"550",227.169998,231.910004,225.75,229.779999,257900,226.248611
"551",230.729996,233.830002,229.229996,230.470001,355800,226.928024
"552",230.639999,232.460007,229.240005,231.809998,195000,228.247437
"553",231.690002,234.619995,230.470001,233.440002,346200,229.852371
"554",234.089996,237.899994,234.089996,237.639999,227100,233.987823
"555",238.470001,238.470001,234.979996,235.619995,183900,231.99884
"556",235.690002,239.570007,235.690002,237.220001,233600,233.574295
"557",236.570007,241.330002,236.509995,240.160004,270300,236.469116
"558",238.979996,240.899994,237.179993,238.339996,180100,234.677048
"559",238.800003,239.990005,237.110001,239.119995,188700,235.445068
"560",240.770004,244.509995,239.179993,243.679993,189000,239.935013
"561",244.009995,246.110001,242.899994,245.080002,150000,241.313507
"562",245.520004,249.940002,244.259995,246.520004,166900,242.731339
"563",248,248.309998,245.710007,246.080002,188500,242.298111
"564",248.130005,249.449997,244.580002,246.720001,196300,242.928284
"565",247.479996,249.570007,245.820007,248.690002,246700,244.868011
"566",250.160004,258.23999,245.380005,246.679993,246000,242.888855
"567",247.169998,248.949997,241.119995,248.410004,303200,244.5923
"568",248.410004,254.119995,248.279999,253.889999,192300,249.988083
"569",253.889999,258.410004,251.690002,258.140015,220600,254.172791
"570",257.130005,260.570007,256.920013,258.98999,191500,255.009689
"571",259.820007,259.959991,257.799988,258.459991,213400,254.487823
"572",259.380005,260.190002,256.679993,257.220001,276800,253.266922
"573",258.25,260.200012,257.5,259.850006,209400,255.856522
"574",260.329987,262.179993,259.790009,261.73999,315900,257.717438
"575",262.429993,264.649994,260.850006,262.920013,625900,258.879364
"576",263.910004,264.910004,261.23999,262.230011,283700,258.199982
"577",261.920013,264.329987,261.51001,263.920013,468100,259.863953
"578",263.619995,264.390015,261.5,262.130005,339400,258.10144
"579",262.959991,263.519989,260.640015,262.5,564900,258.465729
"580",263.350006,266.899994,256.609985,264.380005,403000,260.316864
"581",263.01001,266.829987,260.820007,265.459991,211400,261.380249
"582",263.690002,270.769989,263.690002,269.679993,279400,265.5354
"583",272.440002,278.089996,270.98999,276.299988,359100,272.053619
"584",276.720001,279.899994,274.559998,278.329987,248500,274.052429
"585",279.25,283.709991,277.589996,282.040009,279900,277.705444
"586",282.410004,284.48999,280.339996,282.910004,265000,278.562073
"587",283.820007,288.459991,283.190002,286.049988,250000,281.653809
"588",282.920013,293.910004,282.920013,290.440002,403600,285.976349
"589",288.609985,291.809998,279.769989,279.869995,375600,276.053558
"590",279.970001,282.709991,278.820007,280.820007,253200,276.990601
"591",278.640015,280.359985,275.119995,278,283200,274.209015
"592",277.079987,281.839996,275.769989,280.950012,275200,277.118835
"593",277.190002,281.980011,275.920013,281.649994,271500,277.809296
"594",282.190002,289.529999,282.190002,287.390015,437300,283.471039
"595",286.100006,290.790009,285.390015,287,309400,283.086334
"596",288.48999,290.720001,287.940002,289.429993,267700,285.483154
"597",287.910004,293.079987,287.309998,292.170013,470200,288.185852
"598",290.570007,294.540009,290.570007,293.589996,242900,289.586395
"599",293.890015,299,290.269989,292.040009,341500,288.057648
"600",292.619995,294.890015,290.529999,292.48999,295300,288.501465
"601",290.51001,294.23999,288.5,291.619995,319400,287.643311
"602",292.290009,294.929993,287.799988,288.320007,376000,284.388367
"603",288.320007,291.220001,280.380005,281.070007,2146300,277.237152
"604",280,282.279999,279.01001,281.320007,355300,277.483765
"605",282.170013,288.869995,280.929993,283.959991,213100,280.087738
"606",282.970001,298.480011,282.970001,297.820007,530700,293.758789
"607",297.640015,298.589996,291.519989,294.220001,425100,290.207886
"608",296.910004,299.459991,287.73999,299.119995,345000,295.041046
"609",300.519989,316.959991,296.140015,316.799988,480600,312.479919
"610",316.799988,327.399994,314.799988,326.859985,447800,322.402771
"611",327.149994,341.589996,327.149994,334.609985,631500,330.047058
"612",333.209991,341.369995,333.209991,339.899994,420200,335.264954
"613",341.209991,342.980011,330.910004,333.98999,371800,329.435516
"614",327.279999,332,322.130005,325.279999,641800,320.844299
"615",326.640015,326.640015,314.649994,317.670013,523600,313.338104
"616",317.790009,322.890015,316.679993,320.049988,313700,315.685577
"617",320.390015,323.059998,318.100006,318.5,200100,314.156799
"618",320.25,322.470001,317.929993,318.549988,329600,314.206085
"619",319.290009,331.720001,318.290009,331.390015,433300,326.871033
"620",333.230011,336.980011,328.170013,331.359985,388800,326.8414
"621",330.149994,337.399994,329.429993,333.079987,319600,328.537933
"622",332.440002,335.559998,331.480011,333.019989,240700,328.47879
"623",325.429993,329,317.410004,319.040009,702100,314.689392
"624",320.420013,322.119995,312.519989,312.670013,537300,308.406281
"625",312.700012,320.76001,311.429993,316.339996,492100,312.026245
"626",318.269989,324.329987,315.440002,321.420013,7603200,317.036957
"627",322.369995,324.859985,318.029999,322.579987,490100,318.181122
"628",323.51001,332.029999,320.420013,330.890015,355000,326.377838
"629",332.880005,339.850006,331.179993,338.5,271500,333.884094
"630",339.269989,344.25,335.019989,341.899994,222600,337.237671
"631",341.970001,344.609985,338.350006,341.5,330200,336.843109
"632",340.910004,344.220001,336.589996,342.899994,323700,338.223999
"633",343.950012,352.070007,343.950012,349.399994,364000,344.635406
"634",349.320007,356.279999,348.769989,354.529999,295500,349.695465
"635",356.049988,359.320007,354.079987,358.279999,249500,353.394257
"636",359.940002,361.779999,356.890015,360.790009,276000,355.870026
"637",361.589996,364.320007,360.649994,363.109985,308000,358.158417
"638",364.049988,368.950012,362.279999,368.029999,254300,363.011353
"639",368.320007,373.380005,366.440002,372.799988,255700,367.716309
"640",373.980011,373.980011,366.350006,367.029999,248600,362.024963
"641",368.769989,372.429993,366.5,370.480011,259000,365.427979
"642",372.950012,372.950012,365.470001,367.809998,301600,362.794403
"643",354.809998,356.880005,331,334.25,1103300,329.691986
"644",334.380005,345.160004,333.049988,344,575700,339.30899
"645",345.929993,348.660004,344.019989,347.940002,483800,343.195343
"646",346.720001,346.720001,336.630005,336.899994,453500,332.305878
"647",335.950012,340.720001,334.380005,336.049988,260400,331.467438
"648",336,343.519989,336,337.040009,210300,332.44397
"649",339.299988,342.649994,335.950012,340.299988,318800,335.659454
"650",341,343.160004,338.459991,340.630005,436700,335.984985
"651",337.839996,348,333.869995,341.470001,387600,336.813507
"652",343.5,346.769989,341.809998,344.839996,307700,340.646362
"653",341.450012,351.920013,338.299988,348.920013,233300,344.676727
"654",349.529999,352.519989,344.350006,352.359985,340800,348.07489
"655",352.850006,363.399994,352.549988,362.149994,142600,357.745819
"656",360.179993,368.23999,357.73999,363.26001,257400,358.842346
"657",363.290009,367.839996,360.470001,367.019989,264400,362.55661
"658",363.790009,368.630005,356.26001,356.660004,276500,352.322632
"659",357.929993,366.5,357.76001,365.119995,174100,360.679688
"660",367.980011,368.890015,361.579987,366.209991,239000,361.75647
"661",368.279999,370.049988,362,368.910004,170100,364.423676
"662",368.51001,376.540009,365.119995,375.329987,239600,370.765533
"663",376.829987,389.51001,374.769989,389.230011,349400,384.496521
"664",388.200012,394.920013,386.380005,392.609985,246600,387.835358
"665",392.559998,397.5,386.440002,388.619995,301700,383.893921
"666",389.029999,397.089996,389,395.109985,225900,390.304932
"667",397.609985,406.450012,397.51001,405.679993,352100,400.74649
"668",406.179993,408.369995,401,404.459991,285300,399.54129
"669",408.170013,408.170013,384.589996,392.25,494900,387.479767
"670",395.799988,399.160004,392.140015,397.619995,269900,392.784485
"671",398.890015,407.929993,398.209991,402.109985,284200,397.219849
"672",404.470001,408.980011,401.149994,408.609985,214700,403.640808
"673",411.470001,415,408,411.959991,256100,406.950104
"674",413.820007,421.450012,409.950012,419.399994,278900,414.299591
"675",419.290009,419.690002,368.480011,369.690002,784000,365.194183
"676",367.899994,367.899994,337.600006,342.059998,1125400,337.900116
"677",342.230011,353.920013,336.850006,341.429993,550100,337.277802
"678",344.709991,351.820007,336.470001,345.140015,313700,340.942688
"679",344.579987,348.470001,329.25,330.290009,432000,326.273285
"680",328.01001,337.690002,325.859985,334.350006,323200,330.283905
"681",336.5,348.149994,336.5,342.480011,469500,338.315033
"682",343.820007,348.309998,339.480011,344,457000,339.816589
"683",344,347.570007,340.869995,342.75,437200,338.581726
"684",343.529999,347.690002,336.059998,338.179993,1133900,334.067352
"685",340.559998,341.230011,333.709991,335.549988,695300,331.46933
"686",336.940002,339.410004,332.660004,336.100006,698700,332.012634
"687",336.190002,338.170013,327.519989,333.51001,320300,329.454102
"688",333.890015,336.809998,330.329987,332,267800,327.962524
"689",334.25,337.01001,321.369995,324.709991,302900,320.761139
"690",326.420013,329.660004,323.869995,327.5,440300,323.517181
"691",325.570007,327.769989,319.230011,325.01001,447900,321.057526
"692",319.730011,325.859985,317.940002,318.730011,282200,314.853882
"693",321.279999,337.76001,319.76001,336.859985,436600,332.763397
"694",336.100006,347.880005,336.100006,346.950012,304800,342.730682
"695",346.850006,349.660004,341.619995,347.790009,233100,343.560486
"696",346.480011,349.059998,340.720001,346.670013,199000,342.454102
"697",347.359985,356.059998,347.359985,355.269989,235700,350.949493
"698",354.059998,360.429993,353.040009,359.089996,264400,354.722992
"699",361.410004,363.369995,347.940002,348.190002,386300,343.955627
"700",349.820007,352.910004,347.910004,349.429993,215700,345.180511
"701",352.480011,354.220001,346,349.320007,289600,345.071838
"702",344.679993,346.75,337.390015,340.420013,442800,336.280121
"703",344.079987,350.440002,341.26001,349.700012,440600,345.447235
"704",350.769989,355.559998,349.200012,352.880005,366700,348.588593
"705",352.839996,353.950012,345.73999,353.399994,199900,349.102234
"706",354.369995,364.529999,340.089996,340.649994,274600,336.507294
"707",344.059998,356.190002,337.519989,342.179993,311700,338.018707
"708",342.549988,350.940002,340.209991,349.459991,245300,345.210175
"709",350.880005,351.440002,340.079987,344.070007,216500,339.885681
"710",346.529999,349.299988,341.480011,348.869995,175600,344.627319
"711",349.380005,355.690002,349.380005,351.48999,168300,347.215485
"712",352.440002,359.98999,350.059998,359.149994,205700,354.782349
"713",359.230011,368.959991,358.049988,368.589996,332400,364.107483
"714",371.929993,372.890015,362.540009,366.140015,255300,361.687317
"715",368.529999,368.579987,357.51001,358.399994,220200,354.041382
"716",357.160004,357.670013,337.709991,343.730011,268300,340.033661
"717",343.519989,349.429993,343.519989,347.809998,175200,344.069824
"718",349.480011,350.209991,340.070007,349.600006,252400,345.840576
"719",348.359985,350.25,345.570007,347.149994,230700,343.416931
"720",346.670013,363.779999,346.640015,359.73999,178600,355.871521
"721",359.809998,367.929993,358.380005,365.929993,228800,361.994934
"722",365.48999,376.019989,365.470001,374.359985,170000,370.334351
"723",374,380.559998,372.429993,379.220001,185200,375.14212
"724",380.160004,381.070007,376.609985,381.059998,203900,376.962311
"725",377.230011,389.98999,377.230011,389.519989,171700,385.331329
"726",389.140015,401.459991,387.290009,400.170013,371000,395.866791
"727",402.359985,411.869995,401.980011,404.48999,432400,400.14032
"728",406.040009,406.170013,393.779999,393.890015,250300,389.654297
"729",397.529999,397.890015,388.98999,392.329987,213000,388.111115
"730",393.100006,399.519989,393,397.179993,221000,392.908936
"731",399.410004,406.609985,399.029999,401.899994,264600,397.578156
"732",403.320007,407.109985,398.309998,406.429993,179400,402.059448
"733",403.070007,407.299988,402.459991,403.820007,85000,399.47757
"734",402.549988,406.350006,397.049988,398.970001,313900,394.679688
"735",397.230011,401,394.450012,397.670013,292900,393.393707
"736",396.700012,398.929993,392.420013,393.98999,300900,389.753235
"737",394.809998,394.809998,380.609985,381.179993,365700,377.080963
"738",381.01001,382.929993,373.399994,375.899994,303700,371.857788
"739",376.98999,382.730011,366.059998,367.019989,329200,363.073273
"740",368.119995,371,366.649994,370,247300,366.02121
"741",372.23999,376.859985,368.209991,376.809998,239800,372.757965
"742",374.350006,378.220001,365.690002,369.459991,296200,365.48703
"743",367.76001,375.019989,366.130005,373.890015,229600,369.869446
"744",374.640015,381.290009,372.190002,374.690002,586600,370.660767
"745",375,375.089996,371.089996,373.540009,463900,369.523163
"746",372.609985,374.899994,369.609985,369.899994,377200,365.922272
"747",372.649994,379.640015,372.5,377.570007,484300,373.509827
"748",378.5,379.429993,375.380005,376.320007,659500,372.273224
"749",376.320007,378.390015,371.109985,371.359985,171000,367.366577
"750",371.929993,375.5,367.200012,374.079987,68700,370.057312
"751",373.820007,377.529999,373.809998,376.100006,119500,372.055634
"752",378.540009,379.100006,374.299988,375,336800,370.967438
"753",375.109985,376.23999,371.809998,374.5,148900,370.472839
"754",374.480011,379.940002,371.970001,379.109985,179100,375.033234
"755",380.26001,381.040009,376.959991,380.25,226200,376.16098
"756",377.940002,381.26001,377.459991,380.049988,192900,375.963165
"757",379.700012,379.700012,366.859985,374.079987,329000,370.057312
"758",372.540009,378.820007,370.48999,375.25,178600,371.214752
"759",375.059998,376.380005,363.679993,364.299988,383100,360.382477
"760",366.429993,377.23999,366.429993,371.700012,414100,367.702942
"761",371.700012,372.420013,362.450012,363.070007,238500,359.16571
"762",361.790009,370.549988,361.429993,368.600006,256400,364.636322
"763",369.690002,370.649994,364.609985,366.609985,203500,362.667694
"764",365.75,371.480011,363.769989,368.100006,208200,364.141663
"765",368.910004,374.649994,368.230011,370.01001,259100,366.031097
"766",370.450012,376.779999,368.25,369.059998,270000,365.091278
"767",368.279999,373.609985,368.279999,370.690002,278500,366.703796
"768",373.049988,374.790009,369.51001,370.420013,173800,366.436707
"769",369.570007,370.429993,364.880005,367.279999,274500,363.330475
"770",366.839996,369.440002,357.160004,359.269989,245800,355.406586
"771",355.079987,363.089996,350.649994,357.859985,212700,354.01178
"772",360.23999,362.690002,356.350006,359.869995,284800,356.000122
"773",362.170013,364.019989,346.609985,352.040009,516900,348.254364
"774",350.029999,360.529999,350,358.160004,245900,354.308502
"775",356.429993,359.829987,353.230011,354.179993,257000,350.371338
"776",359.850006,359.850006,352.929993,355.5,212700,351.677124
"777",357.959991,366.100006,354.279999,355,323800,351.182556
"778",355.899994,362,335.910004,341.850006,415300,338.17395
"779",342.709991,345.869995,339.630005,345.670013,271600,341.95282
"780",345.339996,349.089996,342.75,344.290009,210900,340.587708
"781",342.01001,342.5,334.579987,341.25,270000,337.580414
"782",340.769989,346.269989,340,342.279999,170100,339.195679
"783",342.559998,344.230011,333.130005,335.5,277900,332.476746
"784",332.619995,340.690002,332.459991,338.149994,264000,335.102875
"785",339,346.26001,338.73999,345.690002,288600,342.574951
"786",346.070007,350.910004,343.190002,347.179993,289500,344.051514
"787",348.160004,349.079987,341.429993,341.679993,265700,338.601074
"788",341.450012,347.869995,336.109985,344.600006,336500,341.494751
"789",342.829987,346.48999,337.399994,340.089996,342300,337.025421
"790",333.429993,346.019989,332.220001,341.910004,286100,338.829071
"791",342.73999,345.859985,328.630005,331.200012,283700,328.215546
"792",332.070007,342.119995,330.660004,338.279999,307900,335.23175
"793",332.660004,341.519989,332.190002,333.339996,408400,330.336243
"794",329.670013,336.670013,314.01001,324.329987,532900,321.407471
"795",324.920013,349.929993,321.299988,348.619995,386200,345.478546
"796",346.899994,365.820007,337.970001,351.579987,478800,348.411865
"797",356.170013,375.429993,351.160004,373.559998,430900,370.193787
"798",367.399994,388.730011,366.619995,377.529999,489100,374.128052
"799",368.910004,372.890015,348.519989,362.359985,401800,359.094727
"800",342.850006,366.149994,342.850006,352.309998,407600,349.135284
"801",356.309998,367.299988,345.690002,357.160004,399900,353.94162
"802",356.170013,357.869995,329.339996,333.649994,333500,330.643402
"803",318.670013,334.149994,307.320007,314.730011,498300,311.893951
"804",320.589996,346.609985,318,343.070007,560700,339.978546
"805",317.350006,333.019989,286.970001,311.290009,446700,308.484955
"806",318.040009,352.709991,317.910004,333,482300,329.999298
"807",300,321.869995,290.130005,305.359985,493200,302.608368
"808",303.559998,323.290009,288.01001,316.130005,334700,313.281311
"809",310.609985,326.109985,298.730011,310.630005,441800,307.830902
"810",309.910004,310,275.5,281.309998,535200,278.775085
"811",293.790009,334.519989,283.01001,326.720001,543300,323.775848
"812",323.570007,349.950012,323.570007,330.309998,366800,327.333557
"813",339.140015,354.959991,331.589996,352.790009,328800,349.610962
"814",342.700012,354.559998,332.269989,342.779999,291100,339.691193
"815",353.619995,354.559998,335.570007,351.320007,245800,348.154236
"816",347.140015,349.600006,328.029999,332.570007,526400,329.573212
"817",320.410004,338.660004,316.149994,333.98999,270800,330.980377
"818",325.040009,348.059998,324.089996,347.290009,283000,344.160583
"819",343.350006,389.140015,343.350006,387.269989,452400,383.780212
"820",394.179993,402.970001,382.190002,399.029999,399600,395.434296
"821",400.549988,404.269989,376.779999,381.5,365700,378.062225
"822",388.040009,397.299988,378.019989,395.619995,262200,392.054993
"823",399.299988,405.290009,397.48999,403.350006,221100,399.715393
"824",400,402.01001,380.279999,385.790009,234800,382.313599
"825",397.73999,404.429993,391.73999,397.709991,323300,394.12619
"826",396.299988,417.290009,393.98999,413.200012,328000,409.476654
"827",419.51001,439.220001,417.040009,436.5,387200,432.566681
"828",447.51001,449.940002,427.619995,429.779999,271800,425.907227
"829",428.730011,435.290009,425.019989,430.570007,257000,426.690094
"830",430.76001,431.899994,407.970001,410.48999,230600,406.791016
"831",417.209991,431.26001,410.76001,424.23999,208600,420.417145
"832",424.119995,426.309998,415.559998,417.779999,186600,414.01532
"833",421.279999,424.690002,416.040009,421.019989,241900,417.226166
"834",431.209991,443.51001,425.019989,441.589996,187700,437.610779
"835",443.230011,452.779999,433,441.429993,268300,437.452209
"836",441.119995,463.570007,436.869995,456.709991,357200,452.594574
"837",450.390015,465.899994,450.390015,455.01001,404100,450.909882
"838",451.230011,460,446.450012,449.790009,271700,445.736877
"839",450.209991,459.880005,447.01001,457.070007,238600,452.951294
"840",450.019989,488.220001,450,483.26001,284900,478.905334
"841",491.920013,491.920013,470.660004,471.350006,291100,467.102661
"842",483.529999,491.25,477.700012,480.75,304600,476.417908
"843",482,490.809998,475.839996,484.320007,298500,479.95578
"844",486.450012,517.929993,486.450012,505.049988,336600,500.498932
"845",514.130005,516.960022,497.369995,497.730011,301500,493.831604
"846",496.440002,512.429993,493.160004,504.73999,334000,500.786621
"847",499.950012,505.730011,483.570007,493.600006,382600,489.733917
"848",497.540009,503.160004,486.609985,488.049988,735700,484.227356
"849",500.98999,500.98999,490.320007,492.660004,317700,488.80127
"850",491,497.75,475.019989,478.559998,265700,474.811707
"851",480.519989,486.899994,473.589996,477.929993,296100,474.186615
"852",475.700012,476.51001,469.119995,472.929993,404300,469.225769
"853",472.540009,484.98999,466.859985,482.320007,196500,478.542297
"854",480.299988,487.670013,467.549988,470.51001,312700,466.824768
"855",467.149994,478.059998,453.059998,468.26001,335200,464.592377
"856",475.570007,494.519989,474.480011,483.51001,307500,479.722961
"857",489,511.950012,485.5,508.589996,577300,504.606506
"858",508.579987,526.97998,504.089996,519.780029,418900,515.708984
"859",521.960022,525.26001,510.220001,515.960022,248800,511.918793
"860",518.48999,521.109985,509.850006,521.109985,193900,517.028442
"861",511.799988,520.880005,490.109985,499.040009,236800,495.131317
"862",494.73999,503.929993,487.850006,493.899994,307900,490.031586
"863",487.079987,491.380005,478.029999,488.369995,266300,484.54483
"864",497.420013,506.859985,488.230011,499.929993,240100,496.014374
"865",497.73999,510.730011,494.450012,506.98999,235600,503.018982
"866",509.070007,509.070007,481.5,482.059998,243700,478.284302
"867",486.559998,496.720001,482.579987,492.790009,187700,488.930267
"868",488.329987,502.279999,485.899994,501.130005,165800,497.204956
"869",504.600006,506.570007,490.559998,498.98999,145900,495.081696
"870",503,515.840027,501.839996,508.98999,190700,505.003387
"871",503.970001,506.820007,497.5,500.859985,183200,496.937012
"872",511.309998,523.090027,501.390015,520.280029,461100,516.204895
"873",521.710022,524.97998,512.849976,519.070007,225000,515.004456
"874",522.22998,527.130005,517.179993,519.52002,176400,515.450989
"875",519.150024,522.469971,503.420013,505.190002,215700,501.233154
"876",505.51001,513.52002,497.149994,507.359985,233200,503.386108
"877",505.600006,510,485.040009,489.829987,534400,485.993408
"878",493.420013,500.959991,486.089996,498.609985,186000,494.70462
"879",506.720001,506.720001,493.769989,500.920013,321500,496.996552
"880",500.160004,509.980011,493.600006,506.01001,295100,502.046722
"881",512.880005,512.880005,500.470001,501.880005,196000,497.949036
"882",509.359985,531.429993,509.190002,520.789978,235700,516.710938
"883",517.469971,537.880005,516.700012,533.159973,211900,528.984009
"884",539.349976,546.030029,537.049988,544.419983,216000,540.155823
"885",547.039978,561.679993,544,548.609985,132800,544.312988
"886",547.5,549.98999,535.710022,537.22998,170600,533.022217
"887",541.320007,542.849976,515.179993,517.570007,230600,513.516174
"888",517.599976,522.51001,506.359985,522.219971,241000,518.129761
"889",525.840027,535.299988,520.030029,531.859985,190600,527.694214
"890",528.349976,539.940002,525.719971,530.76001,161900,526.602844
"891",535.26001,536.26001,529.950012,532.539978,163700,528.368896
"892",534.659973,540.330017,532.669983,534.049988,440600,529.867004
"893",534.080017,536.049988,531.390015,533.450012,287200,529.271912
"894",510,536.820007,510,527.109985,334200,522.981445
"895",531.109985,532.049988,506.829987,509.179993,243800,505.191895
"896",508.75,512,501.019989,505.809998,202900,501.848267
"897",509.339996,522.039978,509.230011,521,168200,516.919312
"898",517.859985,518.02002,502.679993,509.600006,147400,505.608643
"899",510.820007,518.97998,510.820007,517.390015,99500,513.337524
"900",510.179993,517.77002,505.320007,516.549988,141200,512.50415
"901",518.080017,519,505.559998,516.700012,119100,512.653015
"902",520.590027,525.960022,510.579987,511.690002,153000,507.68222
"903",507.410004,512.599976,502.609985,508.670013,209300,505.278381
"904",504.839996,511.019989,502.350006,510.089996,120600,506.688904
"905",505.480011,508.920013,501.179993,503.649994,108700,500.29184
"906",500.700012,510.600006,500.700012,508.200012,205400,504.811523
"907",508.880005,508.880005,480.570007,482.670013,276500,479.451721
"908",483.380005,488.630005,471.089996,482.790009,198800,479.570923
"909",482.019989,495.559998,482.019989,492.540009,166100,489.255951
"910",491.779999,498.059998,483.700012,496.76001,126200,493.447784
"911",501.76001,502.850006,494.570007,496.5,106600,493.189514
"912",495.200012,502.579987,494.730011,500.589996,212600,497.252258
