"","PTC.Open","PTC.High","PTC.Low","PTC.Close","PTC.Volume","PTC.Adjusted"
"611",87.790001,89.43,87.199997,88.760002,872900,88.760002
"612",89.589996,91.669998,88.839996,90.769997,1123500,90.769997
"613",91.760002,91.949997,88.220001,88.32,1385500,88.32
"614",88.260002,88.5,86.870003,87.470001,818500,87.470001
"615",87.690002,87.690002,85.889999,86.32,614200,86.32
"616",85.959999,85.959999,83.419998,83.900002,1008500,83.900002
"617",83.980003,85.230003,83.919998,84.459999,580800,84.459999
"618",85.309998,86.889999,84.5,86.550003,624500,86.550003
"619",86.900002,87.989998,86.389999,87.959999,493700,87.959999
"620",89.239998,89.940002,88.690002,89.489998,1309200,89.489998
"621",89.029999,89.669998,88.190002,88.849998,2022800,88.849998
"622",89.330002,89.540001,88.620003,88.699997,762300,88.699997
"623",89.129997,89.330002,85.860001,86.059998,930500,86.059998
"624",86.629997,87.559998,86.110001,87.25,812600,87.25
"625",87.730003,88.739998,87.209999,87.709999,749800,87.709999
"626",88.330002,89.800003,87.529999,89.760002,1555600,89.760002
"627",91.400002,91.400002,90.059998,90.669998,642200,90.669998
"628",90.5,91.139999,90,90.970001,544700,90.970001
"629",91.370003,93.050003,90.639999,92.970001,436300,92.970001
"630",91.940002,93.339996,91.040001,92.830002,530000,92.830002
"631",92.07,92.519997,90.160004,90.769997,1003500,90.769997
"632",90.470001,90.900002,88.25,89.57,1495800,89.57
"633",90.160004,92.209999,90.129997,91.059998,878400,91.059998
"634",90.910004,91.559998,89.839996,90.18,887800,90.18
"635",90.610001,91.190002,89.589996,91.07,693200,91.07
"636",91.440002,91.650002,89.959999,90.419998,691500,90.419998
"637",90.400002,90.470001,89.339996,89.5,540800,89.5
"638",89.339996,90.32,88.940002,89.629997,701400,89.629997
"639",89.510002,89.550003,88.389999,88.480003,528800,88.480003
"640",88.800003,89.379997,87.980003,87.989998,1475200,87.989998
"641",88.550003,90.010002,87.690002,89.709999,1668700,89.709999
"642",90,90.730003,89.099998,90.599998,762900,90.599998
"643",90.07,92.470001,90.07,91.599998,1723500,91.599998
"644",77.260002,77.75,72.870003,72.900002,10353600,72.900002
"645",73.43,74.57,72.559998,73.360001,2001800,73.360001
"646",73.059998,73.260002,69.919998,70.470001,2004200,70.470001
"647",69.980003,70.410004,68.580002,69.059998,1598100,69.059998
"648",69.139999,69.419998,66.730003,67.779999,3599500,67.779999
"649",67.580002,68.519997,67.379997,67.809998,2232700,67.809998
"650",67.449997,68.010002,66.550003,67.269997,1602200,67.269997
"651",66.349998,66.410004,64.260002,64.830002,2009200,64.830002
"652",65.769997,66.230003,64.809998,65.529999,1879700,65.529999
"653",64.059998,65.370003,64.019997,65.080002,1514600,65.080002
"654",65.760002,67.010002,65.300003,66.959999,1414200,66.959999
"655",66.459999,67.300003,65.839996,66.480003,997300,66.480003
"656",65.980003,65.980003,64.32,64.650002,967600,64.650002
"657",64.43,66.470001,64.43,65.800003,902200,65.800003
"658",64.519997,64.519997,62.049999,63.93,1312400,63.93
"659",64.029999,64.230003,62.419998,63.709999,1339400,63.709999
"660",64.480003,65.459999,64.269997,65.379997,834000,65.379997
"661",66.529999,67.129997,65.809998,66.889999,1708400,66.889999
"662",66.639999,66.839996,66.010002,66.610001,1195300,66.610001
"663",67.519997,68.470001,66.57,67.919998,1551900,67.919998
"664",69.389999,69.389999,66.900002,67.370003,1154400,67.370003
"665",66.989998,67.989998,65.029999,65.120003,1100500,65.120003
"666",66.18,66.239998,64.959999,65.260002,1148500,65.260002
"667",66.059998,66.089996,64.699997,64.919998,1026100,64.919998
"668",63.450001,65.07,62.75,64.93,800600,64.93
"669",65.93,66.209999,65.410004,65.669998,856200,65.669998
"670",66.230003,66.769997,65.019997,65.470001,706600,65.470001
"671",64.900002,65.410004,62.810001,63.509998,1344700,63.509998
"672",64.550003,64.650002,63.650002,64.220001,956800,64.220001
"673",65.540001,67.18,65.050003,66.940002,891400,66.940002
"674",66.919998,67.690002,66.260002,67.129997,729000,67.129997
"675",67.699997,68.18,67.029999,68.150002,1184100,68.150002
"676",67.889999,67.889999,66.339996,67.010002,1080400,67.010002
"677",67.290001,68,66.629997,66.739998,871900,66.739998
"678",67.32,67.400002,66.120003,66.400002,1323800,66.400002
"679",66.720001,68.150002,66.360001,66.550003,809000,66.550003
"680",66.220001,67.580002,65.889999,67.25,479900,67.25
"681",67.290001,67.529999,66.269997,67.459999,488400,67.459999
"682",67.129997,67.449997,65.959999,67,714300,67
"683",67.279999,67.75,66.959999,67.580002,654100,67.580002
"684",67.760002,68.339996,67.459999,67.720001,1425200,67.720001
"685",67.660004,67.779999,66.290001,67.510002,982500,67.510002
"686",67.830002,68.040001,66.139999,66.400002,562800,66.400002
"687",66.150002,67.18,65.309998,66.980003,660000,66.980003
"688",67.160004,67.769997,66.349998,67.360001,803500,67.360001
"689",67.790001,68.370003,66.599998,67.389999,681500,67.389999
"690",67.410004,68.599998,66.900002,68.18,610100,68.18
"691",68.690002,69.43,65.68,66.040001,689600,66.040001
"692",65.089996,65.230003,63.650002,64.480003,950500,64.480003
"693",64.25,65.849998,63.52,65.220001,639800,65.220001
"694",65.730003,66.300003,64.830002,65.650002,565600,65.650002
"695",65.589996,65.610001,64.5,64.550003,549100,64.550003
"696",63.75,64.07,62.400002,62.709999,1105400,62.709999
"697",63.560001,64.209999,63.189999,63.23,672600,63.23
"698",62.849998,63.990002,62.189999,62.990002,1512300,62.990002
"699",64.379997,65.889999,64.029999,64.459999,1529500,64.459999
"700",64.489998,65.849998,64.040001,65.43,1112000,65.43
"701",65.919998,66.040001,64.980003,65,690800,65
"702",64.099998,64.790001,63.41,64.730003,804400,64.730003
"703",64.879997,65.650002,64.300003,64.449997,846600,64.449997
"704",64.309998,65.190002,63.209999,64.379997,1365400,64.379997
"705",64.629997,66.550003,64.199997,66.120003,1597700,66.120003
"706",66.230003,67.160004,65.519997,65.940002,848700,65.940002
"707",66.089996,67.190002,65.459999,66.889999,1016200,66.889999
"708",77,77.75,68.75,69.949997,4612600,69.949997
"709",69.459999,69.889999,67.589996,67.75,1467800,67.75
"710",67.93,68.739998,67.019997,67.410004,1412100,67.410004
"711",67.400002,67.400002,63.439999,64.209999,3072800,64.209999
"712",64.879997,66.970001,64.010002,66.82,1297900,66.82
"713",66.629997,67.25,66.360001,66.910004,851100,66.910004
"714",67.349998,69.639999,67.239998,69.599998,956900,69.599998
"715",70.25,71.209999,70.139999,70.760002,1021100,70.760002
"716",71.230003,73.199997,71.139999,73.169998,1582900,73.169998
"717",72.910004,72.919998,71.660004,71.769997,1098500,71.769997
"718",72.220001,73.519997,71.980003,72.800003,927400,72.800003
"719",72.519997,73.580002,71.889999,73.230003,555300,73.230003
"720",72.639999,73.699997,72.639999,73.18,310700,73.18
"721",73.279999,73.75,72.830002,73.269997,500800,73.269997
"722",72.739998,74.559998,72.690002,74.190002,808300,74.190002
"723",74.279999,74.610001,73.099998,73.639999,598700,73.639999
"724",74.040001,74.309998,73.239998,74.089996,1319800,74.089996
