"","PEP.Open","PEP.High","PEP.Low","PEP.Close","PEP.Volume","PEP.Adjusted"
"605",128.149994,128.910004,127.779999,128.610001,2710300,119.681526
"606",128,128.449997,126.989998,128,4191200,119.113884
"607",127.860001,129.160004,127.489998,128.979996,3588700,120.025841
"608",129.75,129.809998,128.020004,129.070007,4242400,120.109612
"609",129.220001,131.600006,128.860001,131.389999,5084200,122.268532
"610",131.080002,132.270004,130.559998,131.979996,5528000,123.716774
"611",132.839996,134.710007,132.589996,133.470001,6332700,125.113495
"612",133.179993,133.679993,132.360001,133.589996,2957900,125.22599
"613",134.059998,134.339996,132.690002,133.199997,3553600,124.860405
"614",134.009995,134.440002,132.660004,133.139999,3302800,124.804199
"615",133.449997,133.789993,131.850006,132.940002,2851400,124.616714
"616",133.009995,133.539993,132.559998,132.729996,3291800,124.41983
"617",132.720001,133.240005,131.889999,132.520004,2725800,124.222984
"618",134.419998,134.419998,131.860001,132.059998,4378200,123.791794
"619",132.059998,133.289993,131.330002,132.850006,4349900,124.532333
"620",133.869995,134.449997,133.339996,134.160004,3847500,125.760292
"621",134.160004,134.559998,133.630005,133.960007,7696300,125.57283
"622",134.649994,135.240005,133.940002,134.139999,3685800,125.74157
"623",133.979996,134.479996,133.539993,133.809998,4176300,125.43222
"624",133.059998,133.770004,132.300003,132.320007,6024100,124.0355
"625",132.25,132.440002,131.380005,131.690002,4750900,123.444962
"626",132.279999,132.410004,130.759995,131.130005,6318500,122.920029
"627",131.990005,132.289993,131.070007,131.869995,3544800,123.613701
"628",132.089996,132.649994,131.350006,132.429993,3233300,124.138603
"629",132.979996,134.089996,132.770004,133.990005,2859200,125.60096
"630",132.889999,133.490005,131.550003,133.020004,3356000,124.691681
"631",133.100006,133.389999,132.039993,132.559998,5854500,124.26046
"632",133,133.399994,130.720001,131.740005,8233200,123.491821
"633",132.399994,134.460007,131.869995,134.410004,6141500,125.994659
"634",134.210007,134.740005,133.350006,134.350006,3944200,125.938408
"635",134,134.429993,132.610001,133.279999,4481200,124.935394
"636",133.600006,134.160004,132.550003,134.149994,3077900,125.750938
"637",134.080002,135.240005,133.050003,133.800003,4019700,125.422844
"638",133.919998,134.279999,132.470001,132.779999,4105100,124.466713
"639",132.610001,133.199997,131.520004,132.880005,3698600,124.560478
"640",133.169998,133.190002,130.009995,130.089996,5022000,121.945145
"641",130.490005,130.809998,129.630005,130.279999,4411700,122.123245
"642",131.130005,132.240005,130.410004,130.740005,4145800,122.554443
"643",131.199997,131.199997,128.619995,129.210007,4669700,121.120224
"644",128.630005,129.529999,128.389999,128.990005,3335200,120.913986
"645",129.440002,131.419998,128.710007,131.220001,4580800,123.004379
"646",131.5,132.059998,131.179993,131.529999,4533400,123.294975
"647",131.339996,132.080002,130.229996,130.479996,3367900,122.310715
"648",130.479996,130.479996,126.239998,127.809998,5757600,119.807892
"649",128.960007,129.399994,126.769997,127.139999,6199400,119.179832
"650",127.099998,128.820007,126.5,127.919998,5573300,119.910988
"651",128.350006,129.149994,123.879997,124.400002,6192800,116.611382
"652",124.779999,127,124.379997,126.449997,6258600,118.533028
"653",126.400002,128.339996,124.629997,127.779999,6149000,119.779762
"654",128.100006,129.75,127,129.470001,3702100,121.363953
"655",129.710007,129.740005,127.32,128.600006,2929500,120.548431
"656",128.449997,129.149994,127.870003,128.350006,2920800,120.314072
"657",128.279999,130.380005,127.940002,129.929993,4088200,121.795143
"658",129.520004,130.529999,128.800003,129.119995,6232700,121.035843
"659",129.660004,131.220001,129.399994,130.720001,3701800,122.53569
"660",131.419998,132.320007,130.639999,131.759995,3405000,123.510567
"661",132.070007,132.850006,131.940002,132.570007,3101200,124.269859
"662",132.800003,133.100006,131.929993,132.059998,3160300,123.791794
"663",132.910004,133.639999,131.619995,132.339996,2936900,124.054253
"664",131.75,132.929993,131.320007,132.660004,2484200,124.354225
"665",132.449997,133.350006,129.539993,130.270004,4239500,122.113861
"666",130.820007,133.75,130.589996,133.740005,3954100,125.366608
"667",134.199997,135.360001,133.679993,134.759995,7187800,126.322746
"668",134.5,135.339996,134.279999,135.190002,3972600,126.725815
"669",135.610001,136.440002,134.520004,136.020004,3045200,127.503868
"670",136.110001,137.110001,135.759995,136.729996,3742800,128.169388
"671",136.350006,137.669998,135.880005,137.460007,2989800,128.853699
"672",137.809998,139.179993,137.25,139.149994,3201700,130.437897
"673",138.800003,138.800003,135.550003,135.979996,4994600,128.347214
"674",136.929993,137.419998,136.020004,137.369995,3051600,129.65918
"675",136.399994,136.679993,135.429993,136.399994,4062100,128.743637
"676",135.740005,136.509995,134.679993,135.860001,4175000,128.233963
"677",135.270004,136.789993,134.880005,136.360001,5005100,128.705902
"678",136.740005,138.289993,136.740005,137.289993,4146900,129.583679
"679",136.080002,136.949997,135.679993,136.440002,4008200,128.781418
"680",136.389999,136.5,134.380005,134.880005,2953600,127.30896
"681",134.960007,136.309998,134.509995,135.699997,4013300,128.082947
"682",135.809998,136,134.100006,135.5,2647800,127.894173
"683",135.410004,135.839996,135.080002,135.479996,2804500,127.875275
"684",135,135.759995,134.479996,134.710007,6671100,127.148521
"685",134.960007,135.75,134.960007,135.440002,3346500,127.837517
"686",136.25,136.449997,134.580002,135.360001,4798500,127.762039
"687",135.210007,135.660004,134.509995,135.089996,3579500,127.507156
"688",135.869995,136.330002,135.009995,135.720001,4309600,128.101822
"689",136.240005,136.240005,134.669998,135.600006,3559400,127.988586
"690",136.070007,137.729996,135.869995,137.100006,3705200,129.404358
"691",136.929993,137.940002,136.089996,137.369995,3638900,129.65918
"692",136.889999,137.380005,133.490005,133.940002,5728600,126.421722
"693",138.440002,139.75,136.5,137.929993,8829700,130.187759
"694",137.839996,140.449997,137.619995,140.279999,5278700,132.405853
"695",139.289993,139.610001,137.970001,138.339996,4273300,130.574753
"696",137.649994,138.449997,137.080002,137.240005,4074900,129.536499
"697",137.320007,138.169998,136.830002,137.850006,3065300,130.112259
"698",137.110001,138.25,136.639999,137.889999,2191000,130.150009
"699",138.080002,138.699997,137.089996,137.639999,2761400,129.914032
"700",137.839996,138.300003,137.240005,137.449997,2371500,129.734711
"701",137.479996,137.949997,136.160004,136.330002,3369300,128.677582
"702",136.139999,136.490005,135.580002,136.419998,2812000,128.762527
"703",137.070007,137.619995,136.600006,136.960007,2322500,129.272202
"704",137.270004,137.369995,136.229996,136.25,3630400,128.602051
"705",136.339996,136.740005,135.660004,136.119995,2829400,128.47937
"706",136.649994,137.350006,136.309998,136.660004,3248100,128.989075
"707",136.610001,137.5,136.610001,137.449997,2323600,129.734711
"708",137.699997,138.110001,136.789993,137.889999,2292500,130.150009
"709",137.779999,137.919998,136.229996,136.639999,2520000,128.970169
"710",136.550003,137.550003,136.149994,136.570007,3212600,128.904129
"711",136.830002,137.119995,135.940002,136.080002,2550300,128.441605
"712",135.860001,137.289993,135.410004,136.899994,2653700,129.215561
"713",136.800003,137.529999,136.100006,137.169998,4492300,129.470428
"714",137.550003,138.339996,136.699997,136.929993,3054900,129.243881
"715",136.800003,137.100006,134.729996,135.160004,3202400,127.57325
"716",134.830002,135.100006,132.600006,134.009995,4300800,126.487816
"717",134.5,134.880005,133.550003,134.440002,3645600,126.893646
"718",134.410004,134.5,133.119995,133.320007,3338700,125.83654
"719",133.289993,134.130005,132.570007,133.130005,2604000,125.657204
"720",133.029999,133.029999,131.970001,132.389999,2227200,124.958725
"721",132.679993,132.679993,131.589996,131.979996,3246500,124.571724
"722",132.630005,133.570007,132.009995,133.289993,3166600,125.808197
"723",133.600006,133.910004,132.729996,133.330002,2141900,125.845985
"724",133.660004,133.919998,132.800003,133.809998,3648700,126.299026
"725",134,135.690002,133.910004,134.059998,3619700,126.534973
"726",134.649994,135.059998,134.070007,134.570007,3019100,127.016365
"727",134.309998,135.199997,133.399994,133.740005,3047700,126.232956
"728",133.429993,134.210007,133.089996,133.910004,3391200,126.393425
"729",133.919998,134.529999,133.020004,134.070007,3014900,126.544426
"730",134.660004,134.779999,133.210007,133.830002,3612400,126.317909
"731",134.289993,135.869995,133.869995,135.699997,4947400,128.082947
"732",135.699997,136.520004,135.330002,135.910004,2476100,128.281158
"733",136.059998,136.419998,135.259995,135.830002,2978400,128.205643
"734",136.649994,136.649994,134.440002,135.880005,3866300,128.252838
"735",136.660004,136.660004,134.320007,135.460007,5e+06,127.856422
"736",134.949997,137.369995,134.539993,137.300003,4228200,129.593124
"737",136.190002,136.539993,135.270004,136.339996,3351800,129.588364
"738",136.669998,137.690002,136.339996,137.360001,3216900,130.557846
"739",137.149994,138.039993,137,137.160004,3882900,130.367767
