"","JNJ.Open","JNJ.High","JNJ.Low","JNJ.Close","JNJ.Volume","JNJ.Adjusted"
"888",145.320007,148.389999,145.259995,147.919998,7447100,143.273087
"889",149.729996,150.210007,148.229996,148.259995,8512800,143.602417
"890",148.679993,149.339996,146.679993,149.25,9304700,144.56131
"891",150,150.580002,148.690002,149.350006,7441100,144.658157
"892",150.229996,150.320007,148.429993,149.600006,6191500,144.900314
"893",149.600006,151.669998,149.5,149.740005,5575900,145.035904
"894",149.929993,150.410004,147.850006,150.009995,5910200,145.297455
"895",150.210007,150.850006,149.279999,149.610001,6566300,144.910004
"896",150.5,150.600006,147.029999,148.119995,5405900,143.466797
"897",147.369995,148.919998,146.860001,147.179993,5675200,142.556335
"898",147.399994,147.990005,146.75,146.830002,4842200,142.217331
"899",146.389999,147.470001,146.070007,146.539993,4489100,141.936447
"900",147.440002,147.5,146.139999,146.839996,5922500,142.22702
"901",146.660004,147.449997,143.960007,145.759995,8259600,141.180939
"902",146.389999,147.789993,146.149994,147.350006,4078700,142.720993
"903",146.990005,147.220001,145.820007,147.220001,4162200,142.595078
"904",149.100006,149.309998,147.800003,148.399994,5467500,143.738007
"905",148.399994,149.25,146.5,147.550003,4837900,142.914719
"906",147.509995,148.649994,147.149994,148.600006,3635100,143.931732
"907",148.860001,149.009995,147.720001,148.029999,4096600,143.379639
"908",149.139999,149.229996,146.369995,146.970001,6388400,142.352936
"909",147.539993,150.240005,147.490005,149.660004,5257300,144.95842
"910",148.539993,149.190002,147.529999,148,5155500,143.350586
"911",147.610001,149.339996,147.580002,148.240005,4240200,143.583038
"912",148.320007,150.229996,148.229996,148.990005,4306900,144.309464
"913",149.259995,150.100006,148.570007,150.089996,4322600,145.374924
"914",149.580002,151.580002,149.320007,150.389999,7816300,145.665497
"915",149.75,151.580002,149.550003,151.419998,4874700,146.663147
"916",151.779999,153.649994,150.589996,152.759995,6722800,147.961014
"917",152.740005,152.899994,150.350006,152.149994,5387900,148.351059
"918",152.779999,153.070007,151.539993,152.059998,3863500,148.263306
"919",151.860001,152.649994,150.639999,152.300003,8008300,148.497314
"920",152.419998,153.259995,151.889999,152.979996,5575400,149.160324
"921",152.740005,153.699997,151.899994,153.639999,5395700,149.803848
"922",153,154.399994,152.259995,153.410004,6362700,149.579605
"923",153.869995,154.080002,150.070007,151.520004,6307700,147.736786
"924",150.789993,154.330002,149.25,153.830002,6881900,149.989105
"925",154.830002,155.470001,148.300003,149.550003,8672800,145.815979
"926",150.169998,150.949997,147.130005,148.589996,7200100,144.879929
"927",150.25,150.889999,146.899994,147.259995,8756800,143.58313
"928",148.149994,151.100006,148.119995,149.699997,6960700,145.962234
"929",149.25,149.779999,146.520004,146.910004,6191800,143.241898
"930",147.050003,148.529999,146.630005,147.779999,3934700,144.090164
"931",148.119995,149.470001,148.009995,148.350006,4375800,144.645935
"932",149.449997,150.589996,148.520004,148.889999,3658800,145.172455
"933",149.389999,150.059998,148.350006,148.399994,4323000,144.694687
"934",148.039993,148.630005,146.050003,147.169998,5461400,143.495407
"935",146.509995,149.649994,146.199997,149.179993,12174000,145.455215
"936",147.580002,147.929993,142.960007,145.100006,7574500,141.477097
"937",144.690002,145.350006,143.720001,144.210007,5295900,140.609299
"938",147.479996,147.550003,144.380005,144.440002,8784400,140.833572
"939",144.559998,145.25,143.339996,144.669998,5614800,141.057816
"940",144,146.25,143.889999,145.660004,5531200,142.023102
"941",146.729996,148.289993,146.419998,147.110001,5843200,143.436905
"942",147.600006,147.919998,146.059998,147.059998,6768600,143.388153
"943",147.449997,149.729996,146.839996,148.880005,8487700,145.16272
"944",149.309998,149.649994,146.460007,147.320007,6457800,143.641663
"945",146.210007,148.410004,145.830002,146.240005,5485600,142.588623
"946",147,148.380005,146.419998,148.229996,4992800,144.528946
"947",148.279999,148.610001,145.869995,146.259995,5118200,142.608109
"948",146.490005,148.229996,145.809998,147.880005,5603100,144.187668
"949",148.5,149.850006,148.039993,148.889999,4413500,145.172455
"950",149.649994,151.479996,149.449997,150.970001,5054100,147.200516
"951",151.600006,153.139999,151.020004,151.839996,7273200,148.048798
"952",149,150.119995,147.770004,148.360001,11057600,144.655685
"953",148.820007,149.029999,147.389999,148.100006,7706400,144.402191
"954",147.479996,147.899994,146.330002,147.190002,5978600,143.514908
"955",147.600006,148.759995,147.009995,148.100006,6097000,144.402191
"956",148.529999,148.899994,144.130005,144.320007,7250800,140.716568
"957",144.660004,145.75,144.119995,144.550003,5325400,140.940811
"958",144.119995,145.339996,143.910004,143.929993,5221300,140.336288
"959",144.160004,145.690002,143.839996,145.080002,5279700,141.457596
"960",145.880005,147.470001,144.350006,145.240005,4154400,141.613586
"961",144.429993,144.770004,142.75,143.970001,6929500,140.375305
"962",143.740005,144.289993,142.919998,143.149994,4890100,139.57576
"963",141.429993,141.979996,138.179993,138.360001,8426100,134.90538
"964",138,138.699997,136.050003,137.190002,7205400,133.764587
"965",136.679993,137.539993,133.649994,137.110001,7364100,133.686584
"966",138.979996,139.009995,137.490005,138.690002,7088000,135.227142
"967",140.020004,140.960007,137.779999,138.5,6363000,135.041885
"968",139.490005,142.539993,138.699997,139.399994,10263500,135.919403
"969",140.550003,141.830002,139.259995,139.759995,8016200,136.270416
"970",140.399994,143.190002,139.649994,142.25,5942500,138.698242
"971",148.429993,148.990005,144.919998,146.080002,12351600,142.432632
"972",147.25,148.75,146.259995,148.279999,7386500,144.577682
"973",149.169998,149.199997,146.860001,147.800003,6382400,144.109665
"974",147.610001,148.649994,146.75,148.300003,4710300,144.597198
"975",149.089996,150.410004,148.410004,149.899994,5893500,146.157227
"976",150.919998,151.300003,149.800003,150.850006,6266400,147.083511
"977",150,150.630005,149.119995,149.350006,7297700,145.620956
"978",148.869995,149.759995,147.369995,147.369995,6661000,143.690414
"979",147.300003,147.460007,145.589996,147.139999,7987700,143.466156
"980",147.050003,147.940002,146.130005,146.360001,6354900,142.705627
"981",146.009995,146.009995,143.039993,143.869995,7318300,141.252548
"982",144,144.759995,143.610001,143.869995,11034800,141.252548
"983",144.059998,144.169998,142.860001,143.679993,7594600,141.06601
"984",144.5,144.660004,143.220001,144,3059000,141.380173
"985",144.229996,144.860001,143.059998,144.679993,15663200,142.047806
"986",146.289993,149.130005,145.860001,147.449997,9738200,144.76741
"987",147.850006,149.710007,147.699997,148.139999,7745500,145.44487
"988",148.039993,149.580002,147.690002,149,7310500,146.28923
"989",149.789993,150.309998,149.270004,150.270004,6747100,147.536118
"990",149.350006,149.910004,148.509995,148.970001,6634700,146.259766
"991",150,152.139999,149.550003,151.550003,8339800,148.792816
"992",152.830002,153.5,151.759995,153.100006,8440100,150.314621
"993",152.820007,152.979996,151.679993,152.25,7392900,149.480087
"994",151.529999,153.410004,151.229996,152.949997,5977400,150.167343
"995",153.25,153.479996,148.990005,149.070007,8547300,146.357956
"996",150,150.75,149.529999,150.570007,7612600,147.830673
"997",150.199997,150.919998,149.550003,149.669998,8486100,146.947021
"998",150.089996,153.889999,149.960007,153.619995,9920300,150.82515
"999",153.649994,155.100006,151.669998,154.509995,17137200,151.698975
"1000",152.009995,153.410004,150.050003,153.020004,7893400,150.236084
"1001",152.399994,153.899994,151.860001,152.720001,4699500,149.941544
"1002",152.800003,153.600006,151.899994,151.940002,4607300,149.175735
"1003",151.850006,153.039993,151.820007,152.470001,2114900,149.696091
"1004",153.320007,153.869995,152.300003,153.190002,3855500,150.403
"1005",154.110001,154.929993,153.800003,154.139999,5212000,151.335709
"1006",154.740005,156.380005,154.600006,156.050003,5412800,153.210953
"1007",156.529999,157.660004,155.110001,157.380005,5099900,154.516754
