"","RTX.Open","RTX.High","RTX.Low","RTX.Close","RTX.Volume","RTX.Adjusted"
"435",89.244804,89.993706,88.01133,88.319695,4023825,81.988251
"436",88.225296,88.571426,87.728134,87.923225,5196666,81.620201
"437",87.860291,88.502205,87.394585,87.828819,3763388,81.532555
"438",88.112022,88.527374,87.281311,87.904343,2917881,81.602684
"439",87.88546,88.124603,87.558212,87.986153,3935317,81.678619
"440",88.829453,89.056007,88.269356,88.684708,5268965,82.327095
"441",88.70359,89.609818,88.477028,89.01825,5877870,82.636726
"442",89.345497,89.421021,88.609184,88.747643,5461711,82.385521
"443",88.797989,89.332916,87.671494,88.351166,5409274,82.017471
"444",88.351166,88.640656,87.230965,87.51416,4578227,81.240463
"445",87.495277,87.879166,86.488358,87.847702,5042692,81.550087
"446",87.646317,88.074265,85.393326,85.512901,7576670,79.382652
"447",85.097549,85.173065,82.466957,82.517303,9112597,76.601807
"448",82.359978,83.41095,80.874763,81.415985,12920318,75.579445
"449",82.561356,83.134048,80.314667,81.579613,8156496,75.731346
"450",81.711769,82.769035,81.290123,82.020142,5177121,76.140297
"451",82.366264,83.448708,81.573318,83.392067,5576913,77.413864
"452",83.165512,83.46759,81.522972,81.856514,5924587,75.988396
"453",81.56073,82.297043,80.610451,81.14537,5420079,75.328239
"454",80.862175,81.718063,80.295784,80.98175,7269198,75.176338
"455",80.98175,81.176842,79.106354,79.546883,8711216,73.844322
"456",79.137825,82.466957,78.609184,81.82505,11171623,75.959175
"457",81.957207,82.62429,76.620514,76.821899,13442463,71.314705
"458",77.658905,78.967903,77.061043,78.288231,7501351,72.675926
"459",77.394585,78.697296,76.513535,77.551918,7456541,71.992386
"460",78.571426,78.955315,75.009438,76.205162,7856334,70.74218
"461",76.192574,77.281311,75.770927,77.16803,7725400,71.636009
"462",78.086845,78.942734,77.677788,78.168663,9773145,72.564919
"463",79.106354,80.516045,78.709877,80.28949,8884576,74.533699
"464",81.088737,81.579613,79.433609,80.195091,9839247,74.446083
"465",80.226555,80.471992,79.578354,80.08181,8702953,74.340912
"466",80.113281,80.63562,79.71051,80.516045,5171083,74.744026
"467",81.176842,82.385147,80.578979,82.158592,8579329,76.268814
"468",82.378853,83.045944,82.045311,82.655762,7543778,76.730347
"469",82.687225,82.7061,81.617371,82.259285,7956282,76.362282
"470",82.40403,82.46067,80.610451,80.742607,6669669,74.954353
"471",81.082443,82.265579,80.698555,81.258652,5454719,75.433395
"472",81.843925,82.246696,80.92511,81.113907,9136432,75.299034
"473",80.056641,82.190056,79.704216,81.64254,7307811,76.224442
"474",81.183136,82.397736,81.044685,81.894272,8238012,76.45945
"475",81.812462,81.812462,80.157333,80.459412,7928633,75.119827
"476",80.069229,80.069229,78.451859,79.295151,6969831,74.032829
"477",79.477661,80.20768,79.093773,79.112648,4335904,73.862442
"478",78.659531,81.98867,78.533669,81.208305,15454773,75.819008
"479",81.680305,83.322845,80.3713,80.541222,16858972,75.196213
"480",77.828819,78.753937,75.034615,77.205788,26805953,72.082123
"481",77.564507,77.715546,75.563248,77.237259,13559890,72.111496
"482",77.275017,77.369415,75.569542,76.274384,9781407,71.212524
"483",75.997482,76.979233,75.544365,76.677155,15312716,71.58857
"484",77.904343,79.288864,77.577095,77.784767,10925328,72.622681
"485",77.545624,77.677788,75.078667,76.066711,12213849,71.018639
"486",75.210823,76.482063,74.543739,76.431717,14831249,71.359428
"487",76.255508,76.897423,74.97168,75.173065,11923220,70.184303
"488",74.902451,75.921967,73.568283,75.147896,8448713,70.160797
"489",76.840782,76.859657,74.663307,74.845818,6883230,69.878769
"490",75.500313,76.419128,75.242294,75.305222,4905720,70.307686
"491",75.626183,75.764633,74.808052,75.047195,9081135,70.06678
"492",74.235367,75.173065,73.738197,74.764,6374432,69.802376
"493",74.726242,74.814346,72.208939,72.56765,8063381,67.751793
"494",73.064819,73.908119,72.492134,72.863434,6003560,68.027931
"495",72.731277,73.870361,71.157959,71.617371,16601078,66.864571
"496",71.554436,71.629959,68.527374,68.986786,22699660,64.408554
"497",69.01825,69.981117,66.746384,66.821899,19808474,62.387348
"498",66.312149,66.544998,64.159851,64.229073,6793611,59.966587
"499",64.782883,66.972939,63.234737,66.714912,11301604,62.287457
"500",64.568909,66.557587,63.977345,66.557587,10412081,62.140579
"501",66.897423,67.451225,66.03524,66.293266,8925413,61.893795
"502",66.456894,67.010696,66.230331,67.010696,7049281,62.563614
"503",66.179985,68.187538,65.601006,68.156075,9361752,63.63298
"504",67.684074,67.967278,64.965385,65.122719,8884258,60.800934
"505",65.52549,67.463814,65.141602,67.350533,10083317,62.88089
"506",67.37571,67.59597,66.419128,67.319069,8314601,62.851528
"507",68.495911,68.879799,67.558212,68.533669,5951282,63.985519
"508",68.949028,68.999374,68.307114,68.797989,6726873,64.232292
"509",68.445564,69.565765,68.426682,69.483955,5368119,64.872749
"510",68.949028,69.213341,68.35746,69.194466,5759807,64.602448
"511",68.722466,70.157333,68.470734,69.760857,5049524,65.131264
"512",69.697922,69.993706,68.93644,69.893013,4444751,65.254662
"513",69.911896,70.226555,69.509125,69.773445,6177238,65.143013
"514",69.458778,71.428574,69.414726,70.969162,5079239,66.259377
"515",71.925735,72.183762,71.050972,71.680305,7366763,66.923325
"516",71.120201,71.2146,69.634995,69.893013,9039980,65.254662
"517",73.820015,75.103836,71.963501,73.656387,19960859,68.768272
"518",74.10321,75.11013,72.083069,72.724983,14356933,67.898682
"519",73.215858,73.568283,72.422905,72.882317,7375185,68.04557
"520",72.498428,72.536186,71.598488,72.422905,14161009,67.616661
"521",72.731277,74.398994,72.687225,74.159851,17208552,69.238327
"522",74.638138,75.676529,73.788544,74.965385,11627984,69.990402
"523",75.248581,75.248581,74.027687,74.304596,9663345,69.373459
"524",75.261169,75.538071,74.329765,74.877281,6572581,69.90815
"525",74.883575,75.047195,74.18502,74.977974,7857128,70.002159
"526",75.405914,76.016365,74.940216,76.003777,7192132,70.959892
"527",76.060417,76.607933,75.73317,76.375076,5565473,71.306541
"528",75.74575,76.142227,74.883575,75.972313,7384719,70.930511
"529",75.701698,77.105095,75.657646,77.08622,6263679,71.970497
"530",77.344238,77.476402,76.469475,77.230965,6222365,72.105621
"531",77.633736,78.256767,77.22467,78.023911,5624266,72.845955
"532",78.256767,78.596603,78.17495,78.300819,3914660,73.104492
"533",77.501572,78.281937,77.22467,78.118317,5957638,73.3675
"534",79.043427,80.497169,78.684708,80.402771,10850328,75.513031
"535",80.163628,81.27124,79.836372,80.956573,9680983,76.033157
"536",80.994339,81.585899,80.446823,80.824417,10012607,75.909035
"537",80.648209,80.92511,79.188171,79.496536,5179822,74.661911
"538",80.585274,80.774071,79.798615,80.409065,5018221,75.518936
"539",80.994339,81.258652,80.654503,80.723724,4245967,75.814461
"540",80.415359,80.837006,79.779739,80.044052,5397833,75.176117
"541",79.974831,80.144745,79.358086,79.861549,3969322,75.004723
"542",79.729393,80.132156,79.024544,79.087479,7017342,74.27771
"543",79.911896,80.144745,78.816864,79.150406,6073158,74.336823
"544",79.477661,80.176208,78.72876,79.131531,5526065,74.319099
"545",79.068596,79.823792,79.068596,79.257393,5141845,74.437309
"546",79.408432,79.836372,78.898682,78.911263,5592486,74.112228
"547",78.672119,78.722466,77.356827,78.325989,6616437,73.562538
"548",77.942101,78.124603,76.96035,78.049088,4912394,73.302483
"549",76.513535,79.414726,76.4506,79.301445,7398066,74.478683
"550",79.112648,79.867844,78.363754,78.458153,6108434,73.686684
"551",78.64695,80.100693,78.64695,79.697922,7713801,74.851044
"552",79.697922,79.886719,79.112648,79.855255,6236984,74.998802
"553",80.031464,80.195091,79.232224,79.244804,15396933,74.425484
"554",79.36438,79.924484,78.999374,79.861549,6181051,75.004723
"555",80.314667,80.660789,79.238518,79.616112,4704076,74.774208
"556",79.57206,79.609818,78.370041,78.860916,4680876,74.064941
"557",78.382629,80.037758,78.244179,79.848961,4127904,74.992889
"558",79.295151,79.502831,77.690369,78.760223,6152926,73.970375
"559",78.640656,79.188171,78.407806,78.917557,3608460,74.118141
"560",79.408432,79.893013,78.70359,79.383263,5091474,74.555527
"561",79.370674,80.012589,79.068596,79.483955,4336063,74.650085
"562",79.741974,80.176208,79.414726,80.094398,2974767,75.223412
"563",80.71743,81.239777,80.226555,81.113907,4839617,76.180923
"564",81.806168,83.971054,81.806168,83.820015,8422971,78.722466
"565",83.744492,83.933289,82.787918,83.008179,4616840,77.959999
"566",83.455002,83.524231,82.19635,82.636879,4512760,77.611275
"567",82.756454,83.870361,82.347389,83.511642,3546171,78.432823
"568",83.801132,84.203903,83.423538,84.153557,3973771,79.035706
"569",83.278793,84.096916,82.561356,84.052864,4318425,78.941139
"570",83.480179,83.643799,82.56765,83.228447,3320692,78.166855
"571",83.253616,83.278793,81.976089,82.85714,4324622,77.81813
"572",82.926369,83.700439,82.743866,83.587158,2767879,78.503754
"573",84.216492,85.160477,84.109505,85.147896,4553280,79.969566
"574",84.959091,85.122719,84.373817,84.675896,2979216,79.526283
"575",84.870987,85.185654,84.587791,85.173065,3176411,79.993202
"576",85.330399,85.777222,84.789177,85.456261,4425365,80.259186
"577",85.594711,86.689743,85.594711,86.217751,3970117,80.974358
"578",85.808685,86.513535,85.393326,86.16111,4694224,80.921165
"579",88.036499,89.590935,87.400879,88.118317,9030605,82.759354
"580",87.898048,88.212715,86.803024,87.847702,4344803,82.505188
"581",87.312775,88.263062,86.865952,87.935806,3712381,82.587936
"582",88.105728,88.628067,87.841408,88.596603,3273022,83.208542
"583",88.735054,89.685333,88.64695,89.439896,5417378,84.000557
"584",89.641281,89.943359,89.131531,89.748268,5232736,84.290169
"585",89.993706,90.874763,89.062302,89.10006,3487537,83.681381
"586",88.590309,89.024544,87.344238,87.979858,4379761,82.629311
"587",88.766518,89.169289,88.080551,89.131531,4513396,83.710938
"588",87.344238,88.527374,86.784142,88.23159,3776100,82.86573
"589",87.061043,87.268723,84.757706,85.236,7794522,80.052315
"590",85.273758,86.941475,85.173065,86.261803,3807721,81.015755
"591",85.248581,86.299561,84.342354,86.129639,4066569,80.891609
"592",85.103836,86.431717,84.059158,86.32473,4214823,81.074837
"593",84.348648,84.751419,82.057899,83.045944,6545091,77.995461
"594",83.077408,84.965385,83.077408,84.317184,4305078,79.189377
"595",83.574577,84.845818,82.85714,84.317184,3861588,79.189377
"596",84.354942,85.632477,83.977341,85.116425,4463819,80.380974
"597",84.411583,85.248581,84.04657,84.172432,2551298,79.489502
"598",83.807426,84.178726,83.46759,84.002518,3091558,79.329048
"599",84.896164,85.695404,84.493393,85.6073,3480863,80.844551
"600",85.185654,85.789803,84.921333,85.217117,3086791,80.476082
"601",83.398361,84.216492,81.428574,82.095657,8983570,77.528275
"602",82.215233,82.995598,81.818756,82.69352,4952595,78.092873
"603",82.838264,83.750786,81.736938,81.762115,6419719,77.213303
"604",81.302704,81.680305,80.748901,81.47892,4444592,76.945847
"605",81.522972,82.020142,80.572685,80.805534,4367525,76.309929
"606",80.094398,80.182503,78.999374,79.483955,5646829,75.061867
"607",79.578354,80.685966,79.257393,79.836372,4307779,75.394684
"608",80.748901,81.617371,80.251732,81.415985,3805973,76.886406
"609",82.120834,82.69352,81.529266,82.668343,3770538,78.069092
"610",82.731277,83.178101,82.11454,82.863434,3197068,78.253334
"611",83.140343,83.681564,82.970421,83.165512,2930752,78.538612
"612",85.273758,85.418503,80.541222,80.560104,21901664,76.078156
"613",80.692261,80.736313,76.891129,77.369415,17434985,73.064964
"614",78.06797,78.923851,77.791061,78.080551,15850911,73.736549
"615",78.502205,78.64695,77.356827,78.546257,7317027,74.176346
"616",79.36438,79.609818,78.615479,78.85463,4873145,74.46756
"617",79.118942,79.276276,77.476402,78.181244,5317589,73.831635
"618",78.70359,79.911896,78.70359,79.685333,7208181,75.252045
"619",79.987411,80.169914,79.496536,79.773445,5172354,75.335243
"620",80.742607,81.950912,80.471992,81.831337,6906906,77.278664
"621",81.692886,82.353683,80.918816,81.025803,9087332,76.517929
"622",81.887978,82.435493,81.497795,81.925735,5842594,77.367813
"623",81.93203,82.353683,80.994339,81.195724,4439825,76.678406
"624",81.208305,81.592194,80.377594,80.402771,4643853,75.929565
"625",80.685966,81.302704,80.402771,81.164253,3199452,76.648697
"626",81.220894,82.183762,80.648209,81.938324,8637486,77.379692
"627",82.555069,83.12146,82.341095,82.655762,6233329,78.05722
"628",82.844559,83.259911,82.592827,83.045944,5394655,78.425697
"629",83.354309,83.744492,82.888611,83.700439,3237746,79.043777
"630",83.543106,83.543106,82.347389,83.41095,5636024,78.770401
"631",82.995598,83.115166,81.98867,82.359978,5088455,77.777893
"632",81.875397,82.146004,81.14537,82.057899,4803229,77.492615
"633",82.441788,83.234741,81.93203,82.095657,3717148,77.528275
"634",82.089363,82.938957,81.856514,82.655762,3874141,78.05722
"635",83.014473,84.210197,82.888611,84.153557,5088455,79.47168
"636",83.864067,84.222778,83.624924,83.845184,3779754,79.180466
"637",83.920708,84.12838,83.517937,83.820015,5085118,79.156708
"638",83.738197,83.857773,81.856514,81.875397,4347663,77.320267
"639",81.736938,82.662048,81.661423,82.630585,4638132,78.03344
"640",82.844559,83.624924,82.397736,83.316551,5138985,78.681236
"641",83.253616,83.820015,82.787918,83.668976,5399422,79.014061
"642",85.789803,85.903084,83.077408,84.921333,12855169,80.196747
"643",84.568909,86.135933,84.31089,84.487099,5684171,79.786667
"644",84.908745,87.042168,84.896164,85.81498,6339633,81.040665
"645",85.468849,86.016365,85.141602,85.355568,3521383,80.606812
"646",85.311516,85.821274,85.198235,85.412209,3259675,80.660301
"647",85.198235,85.412209,84.606674,85.147896,3584148,80.41069
"648",85.116425,85.6073,83.700439,84.078033,5348733,79.40036
"649",83.895531,85.280052,82.85714,82.970421,4633524,78.354378
"650",82.712395,82.989304,81.441154,82.322212,3443681,77.742218
"651",81.082443,81.139084,78.495911,79.137825,6322790,74.735001
"652",78.980492,81.220894,78.980492,81.057266,6042808,76.547646
"653",80,81.887978,78.753937,81.18943,6835401,76.672462
"654",81.548141,82.876022,81.548141,82.743866,4253117,78.140411
"655",82.69352,83.083702,81.516678,82.592827,3767360,77.997787
"656",81.718063,81.957207,80.258026,80.566391,4135055,76.084084
"657",80.465698,82.259285,80.365005,81.151665,3813918,76.636803
"658",79.987411,80.088104,77.891754,78.225296,5337769,73.873253
"659",78.036499,78.300819,77.054749,77.872879,6295618,73.977867
"660",78.659531,79.093773,78.049088,78.697296,4023348,74.761063
"661",79.754562,80.119576,79.288864,79.697922,2896906,75.711639
"662",79.28257,80.094398,78.923851,79.723099,3161474,75.735542
"663",80.490875,80.692261,79.79232,80.132156,2732286,76.124138
"664",80.55381,80.805534,79.496536,80.528633,2593248,76.500786
"665",79.723099,80.42794,77.2939,77.671494,5532580,73.786545
"666",78.653244,79.087479,77.809944,78.974197,3325936,75.024109
"667",78.942734,79.295151,78.023911,78.395218,3459571,74.474091
"668",78.256767,79.899307,77.916931,79.842667,3252047,75.849129
"669",80.560104,81.982376,80.560104,81.504089,7271105,77.427467
"670",81.963501,82.56765,81.925735,81.963501,3702529,77.863876
"671",80.975456,81.29641,80.327248,81.164253,4028433,77.104614
"672",82.246696,82.901199,81.98867,82.473251,3585102,78.348145
"673",83.750786,84.140968,83.38578,83.719322,4231348,79.531891
"674",84.210197,84.487099,83.794838,84.134674,3375513,79.926476
"675",84.738831,85.210823,84.235367,84.398994,3675834,80.177559
"676",84.3927,84.782883,83.593452,84.273125,4552326,80.057991
"677",84.015106,85.588417,83.750786,85.556953,4557093,81.277596
"678",85.877914,86.840782,85.714287,86.50724,4805931,82.180359
"679",86.847076,87.728134,86.50724,86.884834,4807520,82.53907
"680",87.488991,87.488991,86.419128,86.897423,3355968,82.551025
"681",86.463181,86.683449,85.984894,86.349907,3369316,82.030907
"682",86.167404,86.714912,85.556953,86.633102,2773600,82.299934
"683",86.809311,86.859657,86.098175,86.551292,3479433,82.222214
"684",86.595345,87.136566,85.311516,85.31781,8439656,81.050423
"685",84.587791,85.670235,84.3927,85.380745,4137597,81.110214
"686",85.613594,85.714287,84.745125,85.261169,4506881,80.996613
"687",85.550659,86.312149,85.047195,86.110764,3357875,81.803711
"688",86.066711,87.029579,85.909378,86.551292,4278541,82.222214
"689",86.865952,86.998116,85.707993,85.833855,3395375,81.540657
"690",86.312149,86.337318,85.695404,85.915672,4079122,81.618385
"691",86.179985,86.651985,83.832596,84.197609,5539095,79.986259
"692",83.593452,83.700439,81.699181,82.108246,5175532,78.001389
"693",82.290749,82.649467,80.950279,82.573944,4609053,78.443802
"694",82.62429,83.895531,82.410324,83.832596,3009884,79.639496
"695",83.568283,84.304596,83.152924,83.505348,2662052,79.328621
"696",82.649467,83.316551,82.026428,82.309631,3970911,78.192711
"697",82.882317,83.473885,82.517303,83.045944,3864448,78.892189
"698",83.008179,84.367523,82.630585,84.279419,3710633,80.063965
"699",85.003143,86.337318,84.959091,85.682816,4849469,81.397179
"700",85.588417,85.87162,85.166771,85.538071,2637740,81.259659
"701",85.758339,86.67086,85.676529,85.682816,3964078,81.397179
"702",85.550659,86.356201,85.380745,86.03524,3339125,81.731972
"703",86.406548,87.312775,86.32473,86.954056,4103751,82.60482
"704",86.991821,87.123978,85.909378,86.091881,5413246,81.785782
"705",86.954056,87.476402,86.683449,87.067337,5951758,82.712433
"706",88.621773,89.515419,87.43235,88.99308,10544286,84.541878
"707",88.628067,89.011955,87.608559,88.049088,5324262,83.645103
"708",88.420387,90.522339,88.124603,90.270607,7235353,85.755493
"709",90.213974,90.748901,89.874138,89.968536,5074154,85.468529
"710",90.163628,91.019508,89.559471,90.018883,3773081,85.516357
"711",89.647575,90.314667,89.194466,89.36438,5647306,84.894592
"712",89.521713,90.792953,89.36438,90.522339,4040191,85.994644
"713",90.270607,90.522339,89.786026,90.358719,4852647,85.839195
"714",90.868469,92.378853,90.837006,92.309631,6444348,87.692528
"715",92.819382,93.134048,92.133415,92.83197,6823166,88.188736
"716",92.926369,93.499054,92.322212,93.045944,6453406,88.392014
"717",93.027061,93.379486,92.592827,93.335434,5015679,88.66703
"718",93.656387,93.989929,93.423538,93.599747,4407092,88.918114
"719",92.806793,93.782249,92.718689,93.694145,2701618,89.00779
"720",93.140343,93.530525,92.844559,93.278793,2341233,88.613228
"721",93.392067,93.794838,93.140343,93.38578,2562421,88.714851
"722",93.064819,93.461296,92.781624,93.335434,2926302,88.66703
"723",92.794212,93.417244,92.794212,93.209564,2757551,88.988472
"724",93.316551,94.279419,93.297668,93.996223,3160839,89.73951
"725",93.83889,93.945877,93.417244,93.83889,2948866,89.589294
"726",94.159851,94.178726,93.360603,93.373192,4495758,89.144676
"727",93.146629,93.505348,91.938324,92.290749,4204335,88.111259
"728",92.284454,93.108871,92.070488,92.699814,3731131,88.501793
"729",93.297668,93.473885,92.62429,92.951546,3783568,88.742134
"730",93.49276,93.606041,92.636879,92.838264,3818367,88.633972
"731",92.951546,93.530525,92.762741,93.215858,5722625,88.994476
"732",93.379486,93.801132,92.945251,93.656387,2401456,89.415047
"733",93.473885,93.524231,92.825676,93.354309,1575494,89.12664
"734",93.38578,93.524231,91.176842,91.246063,6121940,87.113884
"735",90.578979,90.748901,89.855255,90.453117,5938729,86.356857
"736",91.2146,91.799873,90.811829,90.950279,4829130,86.83149
"737",91.56073,91.611076,90.881058,91.415985,3720644,87.276115
"738",92.599121,92.756454,92.013847,92.504723,4143953,88.315544
"739",92.448082,92.731277,91.976089,92.020142,2403045,87.852905
"740",91.736938,91.881683,91.472626,91.485214,4246761,87.342209
"741",92.246696,92.743866,91.875397,92.680931,3603693,88.48378
"742",93.077408,94.172432,92.62429,94.027687,4327483,89.769539
"743",93.310257,94.493393,93.310257,93.813721,3762911,89.565254
"744",94.229073,94.820641,93.83889,94.059158,5162502,89.799583
"745",93.895531,94.008812,93.108871,93.530525,5759172,89.294884
"746",93.20327,93.524231,92.630585,92.957832,6036929,88.748138
"747",93.335434,93.870361,92.636879,93.587158,4755241,89.348969
"748",94.965385,94.965385,93.895531,94.078033,7252673,89.817604
"749",94.373817,94.745125,94.122086,94.285713,4361328,90.015884
"750",94.443047,94.60038,94.04657,94.12838,1596786,89.865662
"751",94.367523,94.877281,94.241661,94.845818,2231274,90.550613
"752",95.02832,95.072372,94.430458,94.575203,2928050,90.292259
"753",94.675896,94.902451,94.134674,94.323471,2674605,90.051926
"754",94.26683,94.531151,93.832596,94.247955,3227100,89.979828
"755",94.235367,96.425423,94.235367,96.375076,4451584,92.010628
"756",94.984268,97.325363,94.719948,96.50724,4969756,92.136803
"757",96.570168,96.815605,95.972313,96.714912,4139504,92.335075
"758",95.594711,96.683449,95.594711,96.406548,4348775,92.040665
"759",96.362495,97.262428,96.117058,96.551292,3772445,92.178864
"760",96.790436,97.035873,96.362495,96.696037,4672455,92.317047
"761",96.922592,96.922592,95.298927,95.569542,4605240,91.241562
"762",95.670235,95.972313,95.298927,95.68911,4910010,91.355721
"763",95.261169,95.915672,95.103836,95.368156,4987712,91.049294
"764",95.431091,96.331024,95.122719,95.632477,4937023,91.301659
"765",96.041534,96.928886,96.041534,96.633102,5671300,92.25695
"766",97.111389,97.879166,96.714912,97.16803,7365492,92.76767
"767",96.828194,97.866585,96.148521,97.212082,7797382,92.809731
"768",97.155441,97.583389,96.494652,96.784142,5546881,92.401161
"769",96.67086,97.067337,96.028946,96.790436,6369348,92.407173
"770",96.538704,97.180618,95.903084,96.406548,5879141,92.040665
"771",95.022026,95.632477,94.405289,95.047195,6889427,90.742867
"772",94.732536,97.174324,93.171806,96.198868,9083677,91.842392
"773",96.865952,96.884834,95.324104,96.173691,6079832,91.818352
"774",95.305222,97.048454,95.305222,96.916298,6958867,92.527336
"775",96.412842,96.651985,94.159851,94.524857,7325131,90.244194
"776",95.066078,95.852737,94.26683,94.367523,7450027,90.093987
"777",95.311516,96.494652,95.286346,96.286972,6090160,91.926506
"778",97.356827,97.942101,96.538704,97.942101,5727709,93.506683
"779",98.407806,98.640656,97.658905,98.300819,6011664,93.849167
"780",98.17495,99.345497,97.929512,98.697296,7886048,94.227669
"781",99.194466,99.421021,97.526749,98.52108,6419878,94.059448
"782",99.57206,99.71051,97.463814,97.702957,8577104,93.278366
"783",97.640022,98.036499,96.639397,97.658905,9167100,93.236305
"784",96.935181,97.325363,96.236626,96.32473,5420874,92.4002
"785",96.337318,96.947769,96.016365,96.576462,6175331,92.641685
"786",95.783508,95.808685,94.625549,95.204529,4553280,91.325638
"787",95.374451,95.638763,94.480804,94.826935,5339993,90.963425
"788",94.644432,94.864693,93.096291,94.33606,5380831,90.492554
"789",94.18502,95.412209,93.593452,95.355568,6796948,91.47052
"790",92.756454,93.247322,91.592194,92.246696,10190257,88.488312
"791",92.454376,92.838264,87.130272,87.356827,12089748,83.797676
"792",88.23159,90.106987,86.903709,87.08622,13401785,83.538086
"793",85.575836,86.50724,83.152924,83.184395,16203986,79.795235
"794",80.012589,82.454376,79.194466,82.183762,19610008,78.835365
"795",82.756454,84.411583,80.711136,84.373817,14433840,80.936188
"796",84.292007,86.966644,82.668343,83.404655,14444010,80.006531
"797",84.606674,88.005035,83.530525,87.501572,9077480,83.936523
"798",85.015732,85.267464,78.797989,79.57206,13601522,76.330078
"799",76.563873,80.006294,75.519196,79.597229,13614711,76.354225
"800",72.636879,74.927628,70.805534,72.599121,13778378,69.641243
"801",75.374451,75.827568,71.447449,75.122719,14774045,72.062019
"802",72.888611,73.524231,67.199493,67.658905,16346679,64.902298
"803",59.232224,68.64695,58.401508,64.505981,30644501,61.877838
"804",68.628067,69.71051,62.020138,66.331024,26649596,63.628525
"805",60.012589,62.391441,57.004406,57.22467,19586014,54.893181
"806",57.30648,58.810574,52.114536,58.426682,25522359,56.046223
"807",54.021397,54.071743,43.436123,49.968533,36292760,47.932678
"808",49.861549,53.807426,45.424793,52.712399,25171667,50.564751
"809",53.398365,55.909378,46.117054,51.938328,22923550,49.82222
"810",50.352425,50.402767,45.500317,47.16803,19084526,45.246277
"811",50.409061,55.034615,50.352425,54.600376,20411023,52.375809
"812",55.305222,63.04594,54.298302,60.534927,19096125,58.068573
"813",61.674007,66.073006,61.044682,65.852737,23079589,63.169727
"814",61.674007,64.0214,60.742603,61.13908,16126443,58.648109
"815",60.465702,62.77533,59.603523,61.98238,12019832,59.457058
"816",61.220894,62.429199,59.07489,59.36438,11616702,56.945713
"817",56.312145,57.898048,55.588421,57.501572,19658472,55.158802
"818",56.406544,58.055382,53.561989,54.128384,20980044,51.923046
"819",51,53.299999,48.049999,49.93,18932300,47.895718
"820",54.48,58.900002,52.639999,57.560001,28777500,55.214848
"821",62.419998,64.489998,57.220001,57.759998,27110200,55.4067
"822",58.349998,63.98,57.900002,62.619999,26540900,60.068691
"823",67,68.099998,63.509998,64.709999,24734300,62.073544
"824",64.230003,64.400002,60.09,61.830002,15181800,59.310883
"825",63.630001,65.339996,62.599998,65.07,16758300,62.418873
"826",65,65.110001,61.23,62.330002,16662100,59.790508
"827",62.459999,62.720001,61.299999,62.450001,14108100,59.905621
"828",64.75,66.5,64.18,66.07,14111000,63.378132
"829",64.5,66.93,63.720001,64.980003,10564000,62.332546
"830",63.619999,64.550003,62.150002,62.650002,9877400,60.097469
"831",64.32,64.900002,63.099998,63.450001,9439900,60.864876
"832",63.889999,64.879997,63.25,63.290001,9320000,60.711395
"833",63.98,64.080002,62.5,63.43,8557100,60.845692
"834",64.43,65.419998,63.84,65.07,8305700,62.418873
"835",66.519997,67.290001,64.809998,65.389999,10477000,62.725834
"836",67.349998,68.790001,66.059998,67.900002,10327900,65.133575
"837",67.449997,67.449997,64.699997,64.809998,12472200,62.16946
"838",63.5,63.610001,60.220001,61.110001,13680400,58.620213
"839",60.02,60.029999,57.57,58.849998,15623300,56.452293
"840",60.259998,60.470001,58.869999,59,12776400,56.596184
"841",59.299999,59.389999,57.75,57.919998,8822100,55.560181
"842",58.630001,59.240002,56.439999,57.009998,26893800,54.68726
"843",57.720001,58.75,57.349998,58.669998,10177300,56.279625
"844",57.720001,57.93,56.330002,57.360001,10652600,55.022999
"845",57.380001,58.439999,56.720001,56.720001,10906200,54.409073
"846",56.09,56.09,53.18,54.099998,13948000,51.895821
"847",52.669998,53.91,51.130001,53.860001,16745200,52.123245
"848",53.040001,53.27,51.66,52.73,22048800,51.029678
"849",55.650002,58.619999,55.52,57.900002,19741400,56.032974
"850",57.889999,60.139999,57.400002,57.939999,14442300,56.071682
"851",58.709999,59.07,57.689999,57.799999,10344800,55.936195
"852",58.299999,60.209999,58.200001,60.099998,10309900,58.162029
"853",60.389999,60.77,59.330002,60,6510700,58.065254
"854",62.560001,65.550003,62.360001,64.470001,15937800,62.391121
"855",67,67.989998,65.169998,66.650002,13951600,64.500824
"856",68.779999,68.779999,66.139999,67.269997,12683200,65.10083
"857",65.599998,66.599998,64.139999,64.519997,13950600,62.439507
"858",65,66.040001,64.07,64.120003,11314000,62.052406
"859",63.700001,64.199997,62.560001,63.400002,14938400,61.355618
"860",64.5,67.730003,64.440002,67.470001,15875900,65.29438
"861",67.099998,67.830002,66.309998,67.510002,10135000,65.333099
"862",71.029999,73.739998,71,72.07,14203100,69.746048
"863",72.5,74.93,72.5,74.160004,11945500,71.768661
"864",72.650002,72.650002,70.510002,70.540001,9964900,68.265388
"865",70.139999,70.290001,68.050003,68.360001,9765900,66.155678
"866",63.990002,65.709999,62.82,62.849998,13709000,60.823353
"867",65.970001,66.07,63.360001,65.370003,9589500,63.2621
"868",63,67.760002,62.439999,67.050003,13553100,64.887924
"869",69.620003,70.099998,66.050003,67.82,11523900,65.633095
"870",68,68.199997,66.629997,66.900002,9294400,64.74276
"871",65.830002,67.43,65.610001,66.879997,6431100,64.723396
"872",68.360001,68.360001,64.470001,64.889999,19144400,62.797573
