"","TROW.Open","TROW.High","TROW.Low","TROW.Close","TROW.Volume","TROW.Adjusted"
"899",135,138.169998,134.710007,135.820007,1262600,129.799469
"900",133.839996,135.169998,132.679993,134.470001,984300,128.509323
"901",134.179993,138.320007,133.199997,138.100006,2524000,131.978424
"902",138.339996,139.039993,136.889999,137.399994,990300,131.309433
"903",137.529999,137.940002,136.399994,137.089996,940400,131.013153
"904",136.490005,139.960007,136.490005,138.970001,1006500,132.80986
"905",139.050003,139.050003,136.389999,138.160004,1028900,132.035751
"906",138.539993,140.449997,137.880005,139.630005,1108800,133.440582
"907",139.850006,139.850006,137.949997,138.660004,759100,132.513565
"908",139.899994,140.669998,138.399994,138.960007,782400,132.800293
"909",140.179993,142.509995,137.669998,138.449997,1116600,132.312897
"910",137.210007,138.25,136.759995,137.259995,817400,131.175629
"911",136.410004,137.820007,136.080002,136.940002,698100,130.869812
"912",137.070007,138.160004,136.699997,137.979996,1136600,131.863708
"913",137.770004,138.380005,137.050003,137.240005,541300,131.156525
"914",137.330002,138.460007,136.779999,137.139999,665100,131.060959
"915",136.389999,137.479996,136.160004,136.300003,607200,130.258194
"916",135.410004,136.110001,134.139999,134.820007,763500,128.843796
"917",135.960007,136.220001,135.009995,135.929993,629800,129.904602
"918",136.190002,136.990005,135.339996,135.75,586100,129.732559
"919",135.949997,137.029999,134.759995,136.190002,642700,130.153061
"920",135.889999,139.479996,135.460007,138.139999,1119400,132.016617
"921",138.5,139.119995,137.169998,139.110001,738600,132.943634
"922",138.949997,139.779999,137.240005,139.210007,1332200,133.039215
"923",139.179993,139.570007,137.800003,139.179993,765600,133.010513
"924",139.270004,141.660004,138.649994,141.139999,754200,134.883652
"925",141.320007,141.639999,134.339996,135.080002,976500,129.092255
"926",136.720001,137.309998,131.070007,132.270004,1114500,126.406853
"927",131.570007,132.259995,127.459999,127.959999,1268300,122.287872
"928",129.089996,130.059998,128,129.240005,925900,123.511147
"929",129.110001,129.410004,125.32,125.639999,915800,120.070717
"930",125.650002,126.800003,124.809998,125.739998,911100,120.16629
"931",125.800003,127.779999,125.800003,127.410004,1083300,122.640068
"932",127.760002,128.800003,126.5,126.739998,1018000,121.995148
"933",127.25,129.160004,126.580002,128.179993,1392400,123.381233
"934",127.989998,129.5,126.050003,127.459999,1654700,122.688194
"935",127.010002,128.979996,127.010002,127.970001,1638500,123.1791
"936",126.5,127.779999,122.790001,124.739998,1649900,120.070038
"937",124.589996,126.160004,123.010002,125.480003,1408200,120.782326
"938",126.110001,126.519997,122.730003,122.889999,1219900,118.289284
"939",123.110001,124.540001,121.580002,123.43,1151600,118.809074
"940",122.940002,125.879997,122.620003,125.220001,768700,120.532066
"941",127.260002,129.080002,126.919998,128.550003,1127600,123.737404
"942",127.629997,129.369995,126.989998,127.489998,1086300,122.717072
"943",129.100006,130.020004,127.110001,128.220001,1598200,123.419754
"944",128.399994,129.259995,127.449997,128.039993,1007700,123.246483
"945",126.830002,130.080002,125.910004,129.089996,1295600,124.257164
"946",130.339996,133.639999,130.270004,133.509995,978200,128.511688
"947",134.149994,137.100006,132.740005,133.869995,934000,128.858215
"948",135.039993,137.690002,135.039993,137.229996,845200,132.092438
"949",138.839996,140.850006,137.240005,140.830002,886900,135.557648
"950",141.089996,142.509995,140.649994,142.210007,916500,136.886017
"951",142.600006,144.479996,142.210007,143.089996,1189800,137.733047
"952",143.100006,145.130005,142.270004,144.179993,1193200,138.782227
"953",145.039993,146.729996,144.509995,144.649994,1174500,139.234634
"954",143.210007,146.970001,142.460007,146.889999,1157900,141.390793
"955",147.399994,148.699997,146.630005,147.029999,2200900,141.525543
"956",147.910004,148.880005,143.979996,144.270004,1490700,138.868881
"957",145.929993,148.449997,145.929993,146.740005,1040700,141.246414
"958",146.110001,148.169998,145.580002,145.960007,762100,140.495621
"959",146.240005,146.699997,144.380005,146.360001,598800,140.88063
"960",147.830002,148.169998,146.139999,148.100006,922100,142.555496
"961",146.160004,146.610001,142.800003,145.029999,928900,139.600403
"962",145.669998,145.679993,142.229996,142.300003,1045900,136.972626
"963",139.580002,141.029999,136.190002,137.139999,1321800,132.005798
"964",136.509995,136.509995,128.770004,131.440002,1986800,126.519196
"965",129.520004,132.009995,124.940002,126.660004,1768500,121.918144
"966",128.770004,131.339996,127.760002,128.970001,1271900,124.14167
"967",131.360001,133.070007,130.639999,132.149994,1089800,127.202606
"968",131.869995,137.580002,130.940002,135.809998,1257900,130.725601
"969",138.509995,140.009995,136,137.380005,874100,132.236832
"970",139.070007,139.070007,133.339996,133.740005,885500,128.733093
"971",139.740005,142.210007,136.149994,137.029999,1689800,131.899933
"972",137.080002,137.360001,133.059998,136.899994,1241000,131.774765
"973",137.059998,140.889999,136.889999,140.460007,1457300,135.201508
"974",139.759995,140.339996,135.990005,137.529999,811400,132.38121
"975",138.270004,140.880005,137.919998,140.429993,649700,135.172623
"976",142.429993,143.929993,141.029999,143.850006,842400,138.4646
"977",142.759995,145.100006,140.539993,141.529999,933400,136.231445
"978",141.070007,142.479996,139.660004,139.789993,718300,134.556595
"979",136.970001,139.75,135,139.529999,734700,134.30632
"980",139.289993,139.690002,137.330002,137.460007,729500,132.313812
"981",139,140.580002,138.350006,139.369995,679800,134.152313
"982",140.720001,144.080002,139.660004,143.940002,1082600,138.551224
"983",143.110001,145.570007,142.160004,145.039993,715900,139.610046
"984",145.169998,146.820007,144,145.630005,409000,140.177963
"985",144.940002,145.600006,142.300003,143.410004,1142600,138.041061
"986",146.029999,147.089996,144.389999,145.5,958800,140.052811
"987",144.75,146.919998,144.509995,146.509995,1010600,141.025009
"988",146.25,150.990005,145.809998,150.070007,970600,144.451752
"989",149.309998,153.240005,149.009995,152.529999,971200,146.819641
"990",151.279999,153.449997,150.039993,151.300003,1195600,145.635696
"991",151.309998,154.330002,150.600006,153.169998,749300,147.435684
"992",153.309998,154.050003,149.559998,151.570007,966600,145.895599
"993",149.300003,151.119995,147.479996,149.339996,1142100,143.749069
"994",147.919998,151.770004,145.740005,151.490005,1156800,145.818588
"995",151.130005,152.979996,147.649994,147.860001,1518700,143.175064
"996",148.899994,151.050003,147.869995,149.860001,1160100,145.111694
"997",149.009995,151.660004,149.009995,150.429993,1096000,145.663635
"998",150.800003,151.699997,150.009995,151.300003,934100,146.506073
"999",151.309998,151.389999,149.009995,150.440002,1962200,145.67334
"1000",148.559998,149.160004,145.539993,148.660004,1012500,143.949722
"1001",148.660004,149.389999,146.559998,147.419998,1071000,142.749023
"1002",148.960007,149.300003,147.75,147.839996,719800,143.155701
"1003",148.869995,148.869995,147.229996,148.279999,370800,143.581757
"1004",148.910004,149.839996,147.949997,148.059998,664500,143.368744
"1005",148.979996,151.830002,147.490005,148.380005,572100,143.678589
"1006",148.899994,150.850006,148.75,149.580002,564200,144.840561
"1007",149.610001,151.539993,148.949997,151.389999,619700,146.593216
