"","CPRT.Open","CPRT.High","CPRT.Low","CPRT.Close","CPRT.Volume","CPRT.Adjusted"
"922",103.919998,104.230003,103.220001,103.32,1116800,103.32
"923",103.330002,104.279999,102.93,104.019997,1246400,104.019997
"924",104.440002,105.029999,103.660004,104.800003,1754000,104.800003
"925",108.669998,110,101.269997,102.940002,2658800,102.940002
"926",104.730003,105.709999,102.330002,103.489998,2724900,103.489998
"927",101.980003,103.269997,101.150002,101.57,1713100,101.57
"928",101.989998,103.540001,101.330002,103.040001,1770300,103.040001
"929",103.129997,104.559998,101.550003,101.949997,1664400,101.949997
"930",102.160004,103,100.529999,102.010002,1370700,102.010002
"931",103.019997,103.989998,102.589996,103.860001,1562400,103.860001
"932",104.07,105.919998,104.050003,105.080002,1663900,105.080002
"933",105.839996,106.129997,104.779999,105.25,1259100,105.25
"934",103.419998,103.610001,100.389999,102.25,1756700,102.25
"935",101.919998,103.839996,101.739998,103.660004,2532900,103.660004
"936",102.089996,102.720001,100.07,102.629997,1291700,102.629997
"937",103,105.279999,102.910004,105.059998,1268600,105.059998
"938",105.370003,105.68,102.059998,102.32,822000,102.32
"939",101.959999,103.279999,101.220001,102.010002,932900,102.010002
"940",102.190002,104.730003,101.82,104.260002,1014900,104.260002
"941",105.610001,106.5,105.400002,106.160004,1063400,106.160004
"942",106.239998,106.82,105.260002,105.739998,576200,105.739998
"943",105.860001,107.010002,104.629997,105.160004,1827200,105.160004
"944",106.18,107.480003,105.860001,107.220001,1128600,107.220001
"945",105.660004,107.660004,105.660004,107.339996,941500,107.339996
"946",108.949997,109.959999,108.190002,109.690002,1216600,109.690002
"947",109.629997,112.019997,109.080002,109.68,1074400,109.68
"948",110.779999,111.779999,110.57,111.32,1126000,111.32
"949",111.879997,114.010002,111.43,114,1222700,114
"950",114.589996,116.449997,114.279999,115.209999,939200,115.209999
"951",116.419998,118.360001,114.760002,117.089996,1108500,117.089996
"952",117.059998,117.830002,116.239998,116.370003,1124700,116.370003
"953",116.389999,118.120003,115.489998,115.800003,803600,115.800003
"954",114.910004,118.099998,114.610001,117.639999,730900,117.639999
"955",117.860001,118.559998,116.730003,117.18,860100,117.18
"956",116.910004,118.360001,114.690002,115.260002,900100,115.260002
"957",115.800003,116.620003,114.830002,114.980003,614700,114.980003
"958",115.099998,116.040001,114.010002,114.599998,612100,114.599998
"959",114.739998,115.080002,113.199997,114.089996,1000700,114.089996
"960",114.980003,115.809998,113.690002,114.290001,1238500,114.290001
"961",112.32,113.190002,110.199997,111.980003,957600,111.980003
"962",112.010002,113.120003,111.650002,112.099998,837600,112.099998
"963",110.330002,110.93,108.370003,108.470001,1269800,108.470001
"964",108.110001,112.260002,107.639999,111.279999,1641000,111.279999
"965",109.980003,111.300003,109.239998,110.360001,1498400,110.360001
"966",111.900002,114.260002,110.169998,113.400002,1547800,113.400002
"967",114.830002,118.769997,114.330002,116.379997,1395600,116.379997
"968",119.389999,122.93,117.610001,121.339996,1105400,121.339996
"969",122.599998,124.730003,121.769997,123.949997,1080300,123.949997
"970",124.25,124.25,122.639999,123.720001,719600,123.720001
"971",129.429993,130.960007,121.300003,121.330002,1815300,121.330002
"972",120.190002,120.900002,116.510002,116.989998,1856300,116.989998
"973",117.620003,118.739998,116.730003,117.800003,1075800,117.800003
"974",118.809998,119.389999,116.980003,117.330002,903000,117.330002
"975",117.5,118.900002,117.129997,117.709999,1630900,117.709999
"976",117.650002,118.760002,115.800003,116.050003,1966900,116.050003
"977",115.809998,116.739998,114.190002,116.190002,1271800,116.190002
"978",116.790001,118.019997,115.290001,115.970001,1849700,115.970001
"979",116.650002,117.25,112.050003,113.830002,2010300,113.830002
"980",113.449997,115.370003,112.57,114.470001,1451000,114.470001
"981",114.160004,114.529999,111.860001,113.150002,1393700,113.150002
"982",113.720001,114.260002,112.669998,113.199997,1491800,113.199997
"983",113.779999,115.040001,113.029999,114.760002,983400,114.760002
"984",114.290001,115.400002,114,115.209999,484600,115.209999
"985",115.209999,115.650002,113.779999,115.449997,2910800,115.449997
"986",116,117.199997,114.940002,115.25,1414400,115.25
"987",115.059998,115.169998,113.129997,113.300003,1065800,113.300003
"988",111.949997,115.57,111.949997,115,1506700,115
"989",115,115.32,111.900002,112.089996,1363700,112.089996
"990",112.620003,115.040001,112.209999,114.610001,1145000,114.610001
"991",114.029999,116.18,113.5,115.559998,1107900,115.559998
"992",115.379997,116.360001,113.650002,114.080002,945800,114.080002
"993",113.760002,114.919998,112.870003,114.75,986600,114.75
"994",114.190002,117.050003,113.540001,116.980003,1296400,116.980003
"995",117.5,119.940002,117.139999,118.290001,1874600,118.290001
"996",119.190002,122.239998,119.019997,121.360001,1835300,121.360001
"997",121.599998,123.160004,120.080002,120.919998,953400,120.919998
"998",121.419998,122.110001,120.889999,121.68,892400,121.68
"999",122.559998,122.559998,120.739998,122.360001,2452600,122.360001
"1000",120.57,122.330002,118.400002,122.18,1883100,122.18
"1001",122.169998,123.089996,121.059998,123.040001,806500,123.040001
"1002",123.25,124.110001,123.080002,123.349998,751700,123.349998
"1003",123.559998,124.040001,122.699997,123.709999,291400,123.709999
"1004",125.360001,127.580002,124.260002,126.720001,1010400,126.720001
"1005",127.169998,127.660004,125.019997,125.919998,940400,125.919998
"1006",126.010002,128.139999,125.93,126.540001,886300,126.540001
"1007",126.470001,127.580002,125.620003,127.25,867500,127.25
