"","AON.Open","AON.High","AON.Low","AON.Close","AON.Volume","AON.Adjusted"
"902",205.389999,206.449997,199.5,200.229996,1743700,198.167572
"903",200.020004,201.729996,197.630005,199.639999,1385700,197.583649
"904",196.710007,199.610001,196.710007,198.529999,1531800,196.485077
"905",197.610001,198.139999,194.229996,195.610001,1386400,193.595139
"906",195.169998,195.720001,193.529999,195.440002,1134500,193.42691
"907",195.410004,196.330002,192.720001,192.839996,1012500,190.853683
"908",194.720001,194.720001,192.050003,193.550003,1671300,191.556381
"909",194.949997,195.240005,191.639999,192.130005,1690300,190.151001
"910",191.130005,194.789993,190,194.669998,4634100,192.664825
"911",194.720001,197.630005,194.520004,197.199997,1242900,195.168762
"912",197.199997,199.630005,196.669998,196.720001,1504300,194.69371
"913",196.339996,197.660004,194.610001,196.419998,1172300,194.39679
"914",195.080002,199.139999,194.860001,197.570007,1290600,195.534958
"915",196.860001,198.080002,196.289993,197.009995,1371300,194.980728
"916",197.059998,197.059998,193.179993,193.639999,1179500,191.645447
"917",193.440002,194.139999,188.229996,190.169998,2116900,188.211197
"918",191.630005,193.809998,189.610001,192.369995,2126800,190.388519
"919",191.979996,197.270004,190.229996,195.440002,1504900,193.42691
"920",196.369995,200.460007,195.399994,199.580002,948700,197.524246
"921",201,201.229996,198.610001,200.110001,1280400,198.048798
"922",199.699997,202.229996,199.699997,199.990005,1465100,197.930054
"923",199.320007,202.970001,198.460007,202.649994,1441700,200.562637
"924",202.639999,210.309998,202.5,209.729996,1805500,207.569717
"925",210.479996,212.100006,202.809998,203.850006,2031800,201.750275
"926",206.070007,206.5,200.119995,202.740005,1093400,200.651703
"927",201.869995,202.070007,197.839996,198,1679700,195.960541
"928",200.139999,205.600006,199.350006,203.630005,1155200,201.532547
"929",204.360001,206.399994,201.759995,202.050003,1594500,199.968826
"930",202.259995,203.070007,199.5,201.539993,1189200,199.464066
"931",203.330002,204.419998,201.679993,201.960007,1053600,199.879745
"932",202.279999,203.919998,201.679993,202,1013400,199.919327
"933",203.330002,204.559998,202.270004,202.529999,1135400,200.443878
"934",200,203.139999,199.039993,201.669998,1202400,199.592743
"935",201.270004,204.029999,200.860001,201,1459700,198.929642
"936",198.179993,199.960007,196.5,199.199997,1724800,197.148163
"937",198.080002,201.300003,195.940002,199.970001,1936600,197.910248
"938",200.779999,205.229996,200.089996,200.410004,2258600,198.345718
"939",200.419998,201.080002,195.220001,195.679993,1975200,193.664413
"940",194.339996,197.869995,192.190002,196.360001,1217800,194.337433
"941",198.759995,204.899994,198.520004,203.429993,1568800,201.334595
"942",202.740005,205.429993,202.199997,205.089996,1340300,202.977509
"943",205.960007,208.240005,203.660004,206.300003,1583900,204.175034
"944",206.720001,207.710007,204.270004,206.179993,1391900,204.056274
"945",204.860001,207.919998,204.380005,205.520004,877400,203.403076
"946",207.059998,207.899994,204.740005,206.509995,907700,204.382874
"947",207.869995,209.380005,204.770004,205.649994,986700,203.531738
"948",206.669998,209.119995,206.389999,208.369995,1084600,206.223709
"949",210,212.949997,207.940002,208.070007,894000,205.926788
"950",209.389999,210.509995,208.320007,209.190002,987400,207.035278
"951",209.809998,214.880005,208.800003,214.520004,1848000,212.310379
"952",213.630005,216.490005,210.119995,210.889999,1279300,208.717758
"953",211.460007,214.419998,209.059998,210.089996,1176300,207.925995
"954",208.529999,213.369995,208.080002,212.779999,1058500,210.588303
"955",213.360001,215.259995,212.690002,212.880005,1706100,210.687286
"956",212.5,214.600006,208.630005,209.190002,856600,207.035278
"957",210.660004,211.539993,206.149994,206.360001,1383500,204.234421
"958",206.440002,209.839996,206.110001,206.440002,863600,204.313599
"959",206.509995,207.740005,205.229996,207.470001,767400,205.333008
"960",207.610001,208.460007,204.869995,207.309998,778900,205.174637
"961",205.520004,206.410004,200.199997,202.169998,1389700,200.087585
"962",202.789993,203.199997,199.279999,199.479996,1067300,197.425278
"963",196.449997,196.949997,192.429993,194.699997,1650300,192.694519
"964",194.729996,194.729996,186.399994,186.800003,1867000,184.875916
"965",187.149994,188.610001,180.559998,184.009995,3079700,182.564194
"966",186.059998,186.059998,180.309998,180.639999,2451100,179.220673
"967",182.830002,184.320007,179.820007,179.960007,2302600,178.546036
"968",179.520004,186.639999,179.520004,183.479996,3127800,182.038345
"969",186.149994,188.029999,184.199997,185.380005,1600400,183.923431
"970",186.460007,191.639999,184.669998,190.350006,1486800,188.854385
"971",195,204.300003,191.149994,192.910004,2548300,191.394287
"972",194.139999,201.229996,192.509995,200.080002,2425400,198.507935
"973",201.470001,202.690002,198.929993,201.419998,1835800,199.837402
"974",199.869995,201.740005,198.809998,199.960007,1663900,198.388885
"975",200.729996,204.789993,200.029999,204.440002,1519900,202.833664
"976",206.860001,208.309998,204.449997,208.029999,1913900,206.395477
"977",206.490005,209.410004,202.679993,207.190002,1680400,205.562073
"978",206.199997,208.350006,203.360001,203.360001,1389800,201.762161
"979",202.820007,204.800003,201.220001,202.919998,1338000,201.325638
"980",202.899994,203.490005,197.860001,198.669998,1796600,197.109009
"981",199.869995,203.380005,198.830002,203.179993,1447700,201.583557
"982",205.610001,210.110001,204.619995,207.929993,1650800,206.296249
"983",207.5,208.899994,203.600006,208.070007,1030800,206.43515
"984",207.669998,209.580002,206.080002,206.580002,632400,204.956879
"985",205.429993,207.300003,204.440002,204.889999,2077800,203.280136
"986",207.479996,210.940002,207.440002,210.690002,1690300,209.034576
"987",210.460007,213.199997,208.619995,209.080002,1326800,207.43721
"988",208.5,210.899994,207.619995,210.179993,1288500,208.528564
"989",210.309998,212.720001,209.509995,211.600006,1094400,209.937424
"990",211.699997,214,206.830002,207.199997,1450400,205.571991
"991",206.630005,210.610001,204.800003,209.589996,1497100,207.943192
"992",209.899994,211.949997,205.100006,207.050003,1578400,205.423172
"993",205.779999,207.190002,204.940002,206.240005,1685000,204.619537
"994",204.199997,207.699997,203.669998,204.110001,1453300,202.506271
"995",206.309998,208.070007,203.869995,203.960007,2202200,202.357452
"996",204.630005,209.160004,203.399994,208.029999,1794400,206.395477
"997",209.119995,212.220001,207.660004,209.210007,1330300,207.566193
"998",209.770004,213.619995,209.490005,211.300003,2148500,209.639786
"999",211.360001,211.830002,204.529999,205.490005,3485200,203.875427
"1000",205.690002,209.449997,201.360001,209.149994,2415500,207.506668
"1001",208.410004,210.850006,206.139999,209.229996,2203600,207.586044
"1002",210.369995,211.660004,207.139999,207.899994,1051300,206.266479
"1003",209.550003,210.990005,208,210.610001,430000,208.9552
"1004",211.490005,212.399994,206.720001,206.830002,1279000,205.204895
"1005",208.149994,208.949997,206.149994,206.910004,655700,205.284256
"1006",207.740005,209.149994,206.539993,206.710007,734600,205.085846
"1007",207.399994,211.550003,206.179993,211.270004,1024600,209.610016
