"","EMN.Open","EMN.High","EMN.Low","EMN.Close","EMN.Volume","EMN.Adjusted"
"551",81.639999,82.699997,81.169998,81.860001,985400,74.741158
"552",81.080002,81.199997,79.190002,79.629997,1205400,73.259949
"553",79.440002,80.25,78.419998,78.639999,2491300,72.349144
"554",78.690002,78.690002,76.260002,78.459999,1493500,72.18354
"555",79.290001,79.93,78.18,78.519997,1179500,72.238747
"556",78.470001,79.220001,77.769997,78.639999,1035800,72.349144
"557",78.419998,79.879997,78.419998,79.010002,1190200,72.689545
"558",78.330002,78.330002,75.050003,75.139999,1513800,69.129135
"559",75.029999,75.489998,74.029999,74.290001,1271000,68.34713
"560",75.010002,75.629997,74.309998,74.900002,939700,68.908325
"561",74.919998,75.5,74.209999,75.07,1267900,69.064743
"562",75.199997,76.029999,75.099998,75.910004,775200,69.83754
"563",76.129997,76.559998,75.360001,75.879997,1760600,69.809937
"564",76.639999,78.639999,76.459999,78.519997,1115900,72.238747
"565",78.669998,79.75,78,78.870003,1306800,72.560753
"566",79.830002,81.949997,79.360001,80.910004,1853300,74.437553
"567",80.889999,81.870003,80.800003,81.709999,1055000,75.173553
"568",82,82.650002,81.849998,82.379997,1237800,75.789955
"569",82.379997,82.75,81.639999,81.809998,1334400,75.265549
"570",81.220001,81.589996,80.309998,81.129997,720600,74.639977
"571",81.480003,82.040001,80.629997,81.629997,637400,75.099968
"572",81.790001,82.510002,81.449997,81.690002,1065000,75.155159
"573",82.860001,84.120003,82.410004,83.940002,1820300,77.225166
"574",84.459999,84.959999,83.57,83.940002,799900,77.225166
"575",84,84.639999,83.349998,84.510002,968600,77.749588
"576",84.980003,86.18,83.68,83.760002,1080300,77.059578
"577",83.739998,84.099998,82.760002,84.029999,956600,77.307968
"578",83.860001,84.269997,83.239998,83.260002,744100,76.599571
"579",83.099998,83.739998,82.220001,83.339996,1440400,76.673157
"580",83.440002,83.440002,81.889999,81.900002,805800,75.348366
"581",81.769997,81.769997,80.620003,80.709999,1364900,74.253555
"582",79.5,80.970001,76.449997,80.209999,2193800,73.793549
"583",79.910004,80.709999,79.370003,80.269997,1002000,73.848747
"584",80.25,80.5,78.019997,78.879997,1135300,72.569946
"585",78.959999,79.440002,78.209999,78.550003,1238200,72.26635
"586",78.199997,79.410004,76.779999,77.629997,1387500,71.419952
"587",78.160004,79.610001,78.080002,79.550003,1222900,73.18634
"588",77.489998,77.82,76.389999,77.230003,1184200,71.051941
"589",76.190002,76.519997,75.470001,76.459999,1189700,70.343544
"590",76.050003,76.870003,75.610001,76.389999,1006400,70.279144
"591",75.32,75.860001,74.339996,75.720001,774500,69.662735
"592",75.669998,76.150002,74.230003,75.779999,1029300,69.717934
"593",74.160004,74.279999,71.709999,72.519997,1145600,66.718727
"594",72.669998,73.669998,72.669998,72.989998,1524400,67.151131
"595",72.230003,73.419998,71.849998,72.379997,1472300,66.589912
"596",72.940002,73.089996,72.010002,72.160004,1281900,66.387527
"597",71.440002,72.029999,70.940002,71.220001,942200,65.522713
"598",70.660004,71.339996,69.959999,70.050003,863400,64.44632
"599",70.519997,71.900002,70.519997,71.720001,1094100,65.982719
"600",71.290001,71.510002,70.470001,70.559998,778700,64.915504
"601",69.57,69.699997,68.129997,68.43,1028800,62.955898
"602",69.18,69.470001,68.220001,68.779999,721100,63.277893
"603",69.209999,69.57,67.75,67.889999,1111300,62.459106
"604",67.209999,67.790001,66.489998,67.660004,1136400,62.247513
"605",67.790001,68.739998,67.209999,67.43,810900,62.035904
"606",66.339996,66.489998,64.839996,64.919998,1205500,59.726685
"607",65.139999,67.660004,65,67.580002,1847600,62.173904
"608",68.660004,71.290001,68.370003,71.290001,2069600,65.58712
"609",71.459999,71.709999,69.639999,71.629997,1551400,65.89991
"610",71.519997,72.18,70.639999,71.699997,1326000,65.96431
"611",71.93,72.010002,70.879997,71.330002,1181100,65.623909
"612",71.529999,72.889999,71.529999,72.169998,1324900,66.396713
"613",73.199997,74.279999,72.540001,72.730003,907500,66.911919
"614",72.75,72.989998,72.190002,72.639999,586300,66.829117
"615",73.239998,74.239998,73.099998,74.199997,908500,68.26432
"616",72.800003,73.129997,72,72.089996,1019600,66.881966
"617",72,73.199997,71.440002,72.07,800300,66.863419
"618",72.669998,74.75,72.57,73.870003,995600,68.533379
"619",74.120003,74.470001,73.360001,73.849998,1250600,68.514832
"620",75.220001,75.800003,74.860001,75.68,1197900,70.212616
"621",75.68,76.720001,74.75,76.209999,2015500,70.70433
"622",76.279999,76.809998,75.790001,75.879997,793500,70.39817
"623",75.93,76.790001,75.260002,76.370003,1251500,70.852783
"624",76.620003,77.089996,75.910004,76.379997,1050900,70.862045
"625",76.480003,77.410004,76.480003,77.040001,765600,71.474365
"626",77.290001,78.099998,76.980003,77.830002,1508800,72.207298
"627",78.660004,79.75,78.309998,79.589996,1407200,73.840141
"628",79.349998,79.349998,77.32,77.75,988400,72.133064
"629",77.639999,77.940002,77,77.720001,421900,72.105247
"630",77.019997,77.889999,76.779999,77.849998,439300,72.225845
"631",77.370003,77.800003,75.120003,75.449997,1356600,69.999237
"632",75.139999,75.480003,73.709999,74.639999,945400,69.247757
"633",75.07,75.370003,74.110001,74.309998,643700,68.941589
"634",74.150002,75.379997,74.099998,75.300003,686500,69.860077
"635",75.760002,78.050003,75.709999,77.529999,896700,71.928963
"636",77.480003,77.75,76.129997,77.739998,658500,72.123787
"637",77.75,79.82,77.489998,78.550003,1145500,72.875275
"638",78.360001,78.519997,77.279999,77.959999,784900,72.327888
"639",77.339996,78.43,77.339996,77.75,569400,72.133064
"640",78.059998,79.209999,78.019997,78.68,596300,72.995895
"641",78.760002,79.389999,78.389999,78.709999,609000,73.023727
"642",79.400002,81.660004,79.400002,81.220001,977300,75.352386
"643",80.830002,81.970001,80.32,81.739998,848100,75.834824
"644",81.220001,81.739998,79.870003,80.629997,1111900,74.805008
"645",79,79.919998,75.279999,77.650002,1985200,72.040291
"646",77.25,78.010002,76.5,77.040001,967700,71.474365
"647",76.050003,77.029999,75.410004,76.709999,1679700,71.168205
"648",76.5,77.129997,74.709999,75.349998,1364000,69.906448
"649",75.080002,75.580002,72.029999,72.480003,1443000,67.24379
"650",71.779999,72.089996,69.900002,70.419998,1720400,65.332619
"651",69.25,69.25,67.190002,67.940002,1448600,63.031792
"652",68.75,68.790001,66.949997,67.68,1219200,62.790562
"653",66.93,67.699997,66,67.510002,1678400,62.632851
"654",68.309998,68.989998,68.190002,68.449997,1207600,63.504929
"655",67.790001,68.110001,67,67.400002,1066500,62.530788
"656",67.230003,67.230003,65.669998,65.68,815600,60.935047
"657",65.610001,68.82,64.949997,67.150002,1374800,62.298851
"658",65.440002,65.449997,63.52,63.68,1192700,59.079533
"659",64.400002,64.669998,63.43,64.25,1687600,59.608353
"660",64.690002,65.809998,63.43,65.489998,967400,60.758781
"661",66.75,67.599998,66.370003,66.540001,1054200,61.732922
"662",65.949997,66.169998,64.730003,65.230003,1214400,60.517559
"663",66.160004,66.160004,65.25,65.599998,909500,60.860828
"664",65.93,66.400002,64.800003,65,697000,60.304184
"665",64.199997,64.419998,61.540001,61.830002,1092200,57.363194
"666",62.93,63.110001,61.91,62.220001,719300,57.725018
"667",62.790001,62.950001,61.389999,61.549999,894500,57.103413
"668",61.490002,63.23,61.220001,62.790001,634600,58.253834
