"","VRSN.Open","VRSN.High","VRSN.Low","VRSN.Close","VRSN.Volume","VRSN.Adjusted"
"1",76.489998,77.809998,76.449997,77.309998,783800,77.309998
"2",77.400002,79.32,77.400002,78.959999,743700,78.959999
"3",78.699997,79.900002,78.43,79.800003,596200,79.800003
"4",79.860001,81.050003,79.720001,80.849998,751900,80.849998
"5",80.68,81.860001,80.580002,81.82,881700,81.82
"6",81.529999,81.919998,79.150002,79.25,1156700,79.25
"7",79.019997,81.07,78.720001,80.900002,1156500,80.900002
"8",80.769997,81.169998,79.940002,81,556200,81
"9",81.18,81.260002,80.519997,80.800003,467000,80.800003
"10",80.379997,80.639999,79.779999,80.309998,385400,80.309998
"11",80.75,80.889999,79.809998,80.620003,877900,80.620003
"12",80.769997,81.139999,80.080002,80.379997,383900,80.379997
"13",80.489998,80.699997,79.900002,80.419998,524400,80.419998
"14",80.25,80.660004,79.980003,80.18,458500,80.18
"15",80.440002,80.830002,79.959999,80.550003,541500,80.550003
"16",81.139999,81.550003,80.559998,81.309998,638400,81.309998
"17",81.370003,82,81.010002,81.550003,584500,81.550003
"18",81.779999,81.830002,81.040001,81.220001,377100,81.220001
"19",80.769997,81.050003,80.029999,80.839996,414600,80.839996
"20",81.139999,81.230003,79.599998,80.209999,795100,80.209999
"21",80.089996,81.540001,79.580002,80.230003,1120600,80.230003
"22",79.830002,81.830002,79.209999,81.699997,910100,81.699997
"23",81.980003,82.629997,81.419998,82.110001,613700,82.110001
"24",81.93,82.220001,81.470001,82.18,532100,82.18
"25",82.410004,82.970001,81.980003,82.260002,784000,82.260002
"26",81.849998,83.160004,81.68,82.57,875600,82.57
"27",82.669998,83.480003,82.129997,82.519997,1036100,82.519997
"28",83.25,85.519997,81.169998,83.139999,1417100,83.139999
"29",82.959999,83.75,82.75,82.900002,1641900,82.900002
"30",82.760002,83.989998,82.480003,82.68,2435700,82.68
"31",82.470001,83.550003,81.93,82.849998,4053800,82.849998
"32",83.089996,83.68,81.580002,81.919998,913500,81.919998
"33",81.82,82.589996,81.790001,82.300003,647100,82.300003
"34",82.160004,83.529999,82.160004,82.980003,1719500,82.980003
"35",82.730003,83.419998,82.080002,82.190002,688000,82.190002
"36",82.300003,82.709999,81.760002,82.400002,588400,82.400002
"37",82.129997,83.330002,81.910004,83.309998,521600,83.309998
"38",82.949997,83.18,82.379997,82.540001,572700,82.540001
"39",82.779999,82.779999,81.959999,82.470001,1571500,82.470001
"40",83.25,84.639999,82.900002,84.120003,1843400,84.120003
"41",83.839996,84.25,82.559998,83.620003,674100,83.620003
"42",83.599998,84.129997,83.370003,84.040001,620900,84.040001
"43",83.809998,84.519997,83.440002,84.150002,868400,84.150002
"44",83.919998,84.360001,83.589996,83.660004,664000,83.660004
"45",83.940002,85.57,83.639999,84.889999,1034700,84.889999
"46",84.949997,85.5,84.650002,84.849998,1086300,84.849998
"47",85.010002,85.529999,84.889999,85.480003,1181800,85.480003
"48",85.620003,86.470001,85.620003,86.339996,978600,86.339996
"49",85.889999,86.489998,85.639999,86.129997,886100,86.129997
"50",86.339996,87.169998,85.839996,86.949997,740700,86.949997
"51",87.040001,87.580002,86.989998,87.440002,606100,87.440002
"52",87.510002,87.580002,86.230003,86.25,1300400,86.25
"53",86.410004,86.790001,86.199997,86.57,507200,86.57
"54",86.940002,87.410004,86.209999,86.440002,1037700,86.440002
"55",86.660004,87.160004,86.169998,86.940002,615500,86.940002
"56",86.790001,87.449997,86.790001,87.389999,638900,87.389999
"57",87.449997,88.080002,86.919998,87.190002,950900,87.190002
"58",86.389999,87.300003,86.160004,86.970001,440600,86.970001
"59",86.879997,87.269997,86.339996,86.870003,517200,86.870003
"60",86.639999,87.199997,86.260002,87.18,707000,87.18
"61",86.989998,87.660004,86.970001,87.190002,400200,87.190002
"62",86.870003,87.349998,86.739998,87.110001,621700,87.110001
"63",87.489998,88.099998,87.010002,87.629997,730000,87.629997
"64",87.57,87.970001,87.080002,87.300003,935200,87.300003
"65",87.580002,88.760002,87.519997,87.669998,966300,87.669998
"66",87.980003,87.980003,87.059998,87.260002,614500,87.260002
"67",87.239998,87.470001,87.059998,87.260002,614500,87.260002
"68",87.610001,88.040001,87.080002,87.110001,661400,87.110001
"69",87.019997,88.230003,87.019997,87.910004,745700,87.910004
"70",88.93,88.93,87.849998,87.940002,700100,87.940002
"71",87.910004,88.720001,87.43,87.68,926900,87.68
"72",88.029999,89.040001,88.029999,88.839996,436200,88.839996
"73",88.709999,89.129997,88.290001,88.419998,489700,88.419998
"74",88.57,89.889999,88.529999,88.82,1137300,88.82
"75",89.269997,89.300003,88.099998,88.709999,724300,88.709999
"76",88.639999,89.07,88.349998,88.449997,918200,88.449997
"77",89.269997,89.349998,88.220001,88.5,978400,88.5
"78",88.769997,89.489998,88.57,89.279999,648400,89.279999
"79",89.300003,89.709999,88.779999,88.839996,617200,88.839996
"80",88.830002,89.099998,88.080002,88.529999,981200,88.529999
"81",91,91.800003,88.18,88.919998,1581700,88.919998
"82",89.199997,89.980003,88.830002,89.739998,839400,89.739998
"83",89.870003,91.199997,89.860001,90.839996,1049700,90.839996
"84",90.809998,90.809998,90.099998,90.5,832000,90.5
"85",90.599998,90.870003,90.300003,90.559998,676100,90.559998
"86",90.650002,90.650002,89.389999,89.599998,854400,89.599998
"87",89.629997,89.699997,88.959999,89.220001,745000,89.220001
"88",89.339996,89.610001,88.809998,89,879300,89
"89",89.080002,90.580002,88.610001,90.550003,1390000,90.550003
"90",90.150002,90.459999,89.389999,89.419998,600800,89.419998
"91",89.300003,89.629997,88.919998,89.110001,461600,89.110001
"92",89.199997,90.290001,88.849998,90.110001,896000,90.110001
"93",90.190002,90.510002,89.690002,89.93,899300,89.93
"94",89,89.650002,88.029999,88.07,793400,88.07
"95",88.160004,88.849998,87.550003,88.550003,944400,88.550003
"96",88.709999,89.889999,88.120003,89.190002,737300,89.190002
"97",89.410004,90.739998,89.330002,89.93,1102900,89.93
"98",89.940002,90.169998,89.010002,89.050003,4e+05,89.050003
"99",89.389999,90.440002,89.139999,90.099998,405800,90.099998
"100",90.389999,90.889999,89.93,90.669998,683900,90.669998
"101",90.57,90.669998,89.879997,90.139999,823900,90.139999
"102",90.150002,90.809998,89.919998,90.639999,939900,90.639999
"103",90.790001,90.790001,89.900002,90.160004,892500,90.160004
"104",90.550003,92.290001,90.389999,92.279999,850000,92.279999
"105",92.239998,92.769997,91.800003,92.550003,443000,92.550003
"106",92.449997,93,91.129997,92.519997,375400,92.519997
"107",92.230003,92.720001,92.040001,92.07,797100,92.07
"108",92.230003,92.849998,91.940002,92.260002,719600,92.260002
"109",92.480003,93,91.730003,92.949997,453100,92.949997
"110",93.279999,93.779999,91.459999,92.330002,797400,92.330002
"111",91.839996,92.190002,90.839996,91.110001,1176100,91.110001
"112",91.43,92.290001,91.339996,91.599998,922900,91.599998
"113",91.82,92.470001,91.07,91.660004,1258200,91.660004
"114",91.080002,92.190002,90.489998,92.190002,465700,92.190002
"115",92.309998,92.690002,91.730003,92.459999,843100,92.459999
"116",92.989998,93.919998,92.919998,93.650002,478000,93.650002
"117",93.68,93.68,92.540001,92.650002,474100,92.650002
"118",92.900002,93.410004,92.519997,93.230003,476500,93.230003
"119",93.169998,94.230003,92.709999,93.519997,663400,93.519997
"120",93.629997,94.260002,93.389999,93.959999,617000,93.959999
"121",94.169998,94.93,93.519997,93.559998,522200,93.559998
"122",93.529999,94.309998,92.730003,92.800003,405600,92.800003
"123",93.160004,93.830002,92.540001,93.769997,476300,93.769997
"124",93.730003,93.730003,92.129997,93.510002,1017900,93.510002
"125",93.32,93.900002,92.940002,92.959999,2204900,92.959999
"126",93.5,94.230003,92.910004,93.900002,520400,93.900002
"127",94.050003,95.760002,94.050003,94.440002,1519900,94.440002
"128",94.269997,94.330002,93.230003,93.25,669100,93.25
"129",93.370003,95.389999,93.139999,94.419998,1693500,94.419998
"130",94.480003,96.160004,94.309998,95.290001,1376100,95.290001
"131",95.239998,95.860001,94.699997,95.610001,537900,95.610001
"132",96.150002,97.07,95.809998,96.870003,703700,96.870003
"133",96.639999,97.5,95.900002,97.18,1344600,97.18
"134",97.309998,97.360001,96.849998,96.919998,788900,96.919998
"135",96.989998,98.080002,96.779999,98,650800,98
"136",97.940002,98.510002,97.349998,98.43,490500,98.43
"137",98.68,98.980003,98.089996,98.610001,799300,98.610001
"138",98.870003,99.110001,98.550003,98.839996,531200,98.839996
"139",98.510002,99.470001,98.5,98.949997,500900,98.949997
"140",98.870003,100.279999,98.870003,99.959999,487400,99.959999
"141",99.959999,101.68,99.489998,100.980003,889300,100.980003
"142",101.32,101.849998,100.68,101.82,581100,101.82
"143",102.339996,102.730003,100.959999,101.949997,877900,101.949997
"144",103.370003,103.790001,101.349998,102.5,957600,102.5
"145",102.639999,102.769997,101.110001,101.169998,1059200,101.169998
"146",101,101.160004,99.330002,99.370003,1100300,99.370003
"147",99.300003,100.389999,98.959999,99.410004,923200,99.410004
"148",99.419998,100.449997,99.029999,100.050003,546100,100.050003
"149",100.379997,100.379997,99.050003,99.309998,588600,99.309998
"150",99.25,99.720001,99.010002,99.32,453300,99.32
"151",99.279999,99.510002,98.360001,98.730003,634800,98.730003
"152",98.419998,99.860001,98.010002,99.769997,773600,99.769997
"153",99.290001,99.650002,97.519997,97.739998,889600,97.739998
"154",97.75,98.209999,97.150002,97.949997,466100,97.949997
"155",98.690002,99.269997,98.400002,98.849998,363700,98.849998
"156",99.160004,99.160004,97.989998,98.57,516700,98.57
"157",98.739998,99.75,98.629997,99.230003,474100,99.230003
"158",98.839996,99.440002,97.910004,97.93,466300,97.93
"159",97.790001,98.769997,97.379997,98.199997,490400,98.199997
"160",98.110001,99.230003,97.959999,98.959999,539300,98.959999
"161",99.029999,100.510002,98.949997,100.239998,644500,100.239998
"162",99.839996,101.150002,99.839996,101.019997,533700,101.019997
"163",101.120003,101.650002,100.309998,101.5,584500,101.5
"164",101.779999,102.120003,101.300003,101.440002,365000,101.440002
"165",101.93,102.510002,101.580002,102.209999,764400,102.209999
"166",101.809998,102.239998,101.550003,101.620003,850900,101.620003
"167",101.540001,102.620003,101.269997,102.519997,469700,102.519997
"168",103,103.910004,102.199997,103.75,875100,103.75
"169",104.18,104.25,103.620003,103.940002,536000,103.940002
"170",103.650002,103.910004,102.18,102.540001,688200,102.540001
"171",102.669998,103.029999,102.059998,102.790001,724500,102.790001
"172",103.040001,103.669998,102.510002,103.480003,413400,103.480003
"173",103.489998,104.300003,103.07,103.309998,410100,103.309998
"174",103.800003,104.860001,103.279999,104.650002,620300,104.650002
"175",104.730003,105,103.440002,103.730003,434400,103.730003
"176",103.610001,103.779999,102.860001,103.32,471700,103.32
"177",103.110001,103.559998,102.339996,103.389999,393100,103.389999
"178",103.419998,104.599998,103.029999,104.389999,1536100,104.389999
"179",104.690002,105.300003,104.309998,105.080002,546000,105.080002
"180",105.260002,105.809998,104.720001,105.410004,651400,105.410004
"181",105.519997,106.040001,104.830002,105.889999,521000,105.889999
"182",106,106.220001,105.220001,105.769997,514500,105.769997
"183",105.379997,106.18,104.18,104.580002,834000,104.580002
"184",104.370003,104.419998,102.839996,103.349998,460000,103.349998
"185",104.059998,104.540001,103.330002,104.220001,549900,104.220001
"186",104.739998,105.989998,104.449997,104.720001,692600,104.720001
"187",104.629997,105.849998,104.220001,105.620003,623000,105.620003
"188",105.809998,106.809998,105.059998,106.389999,635100,106.389999
"189",106.760002,107.709999,106.339996,106.489998,648800,106.489998
"190",106.629997,108.050003,106.169998,107.989998,2352300,107.989998
"191",107.709999,108.879997,107.370003,108.57,575100,108.57
"192",108.760002,108.919998,107.980003,108.919998,504400,108.919998
"193",108.970001,109.970001,108.559998,109.919998,778900,109.919998
"194",110.059998,110.82,109.519997,109.769997,1697800,109.769997
"195",109.769997,109.93,107.949997,108.120003,602000,108.120003
"196",107.889999,108.540001,107.620003,108.290001,535500,108.290001
"197",108.300003,109.239998,107.949997,108,915200,108
"198",108.279999,108.860001,108.040001,108.220001,839800,108.220001
"199",108.5,108.769997,108.110001,108.459999,458900,108.459999
"200",108.139999,109.150002,107.690002,108.550003,1064600,108.550003
"201",108.800003,109.690002,108.459999,109.260002,631300,109.260002
"202",109,109,107.379997,108.190002,748200,108.190002
"203",108.910004,109.650002,108.599998,108.940002,702200,108.940002
"204",109.080002,109.279999,107.699997,107.959999,521800,107.959999
"205",108.360001,109.080002,107.870003,108.889999,434100,108.889999
"206",108.739998,109.129997,107.730003,107.75,989800,107.75
"207",108.470001,109.389999,108.300003,109.199997,852900,109.199997
"208",107.629997,109.32,106.400002,109.07,1498600,109.07
"209",108.800003,109.099998,106.839996,107.580002,819100,107.580002
"210",107.540001,107.919998,106.959999,107.519997,812500,107.519997
"211",108.139999,109.68,107.599998,108.860001,794600,108.860001
"212",108.690002,109.769997,108.239998,109.379997,709700,109.379997
"213",109.349998,110.089996,108,108.489998,1011100,108.489998
"214",108.529999,109.949997,108.25,109.849998,605500,109.849998
"215",109.690002,109.940002,108.870003,109.099998,758100,109.099998
"216",109.160004,110.139999,108.589996,109.970001,796800,109.970001
"217",109.459999,109.620003,108.459999,109.419998,497900,109.419998
"218",108.919998,109.910004,108.629997,109.75,570200,109.75
"219",109.660004,111.370003,109.589996,111.18,813300,111.18
"220",110.660004,111.709999,110.019997,111.169998,1408800,111.169998
"221",110.699997,111.18,109.5,110.419998,559100,110.419998
"222",110.459999,113.620003,110.459999,112.970001,801900,112.970001
"223",112.800003,114,112.599998,113.75,2331900,113.75
"224",114.050003,115.489998,113.919998,115.18,883100,115.18
"225",116.029999,117.129997,115.580002,116.059998,1169200,116.059998
"226",116.139999,116.580002,115.599998,115.769997,725300,115.769997
"227",116.199997,117.5,115.800003,117.239998,314600,117.239998
"228",117.25,117.779999,116.639999,117.089996,864900,117.089996
"229",117.629997,118.279999,116.699997,117.010002,911600,117.010002
"230",117,117,113.970001,114.739998,1404800,114.739998
"231",114.809998,115.839996,114.419998,115.099998,2695100,115.099998
"232",115.360001,115.760002,112.989998,114.959999,826700,114.959999
"233",115.360001,115.5,112.309998,112.559998,820900,112.559998
"234",112.360001,113.669998,111.730003,112.440002,829300,112.440002
"235",112.050003,113.209999,111.610001,112.400002,697600,112.400002
"236",112.110001,113.709999,112.110001,112.82,1871200,112.82
"237",113.099998,113.57,112.519997,112.980003,685900,112.980003
"238",113.230003,114.440002,113.230003,114.32,638400,114.32
"239",114.510002,114.809998,113.910004,114.370003,566100,114.370003
"240",114.330002,115.459999,113.599998,113.779999,988500,113.779999
"241",114.110001,114.669998,114,114.139999,680700,114.139999
"242",114.529999,115.199997,114.099998,115.029999,1251900,115.029999
"243",115.900002,117.129997,115.400002,116.099998,699500,116.099998
"244",116.139999,116.360001,114.540001,115.550003,928700,115.550003
"245",116.089996,116.190002,114.830002,116.010002,494600,116.010002
"246",116.110001,116.5,114.040001,114.190002,974400,114.190002
"247",114.370003,114.370003,113.160004,113.989998,500600,113.989998
"248",113.349998,114.220001,112.510002,113.910004,704300,113.910004
"249",113.900002,114.510002,113.690002,114.379997,439200,114.379997
"250",114.650002,115.599998,114.370003,115.5,424800,115.5
"251",115.760002,116.43,114.379997,114.440002,504000,114.440002
"252",114.690002,115.129997,109.32,109.470001,1396500,109.470001
"253",109.720001,111.029999,108.550003,110.900002,1188200,110.900002
"254",111.540001,112.349998,110.599998,111.470001,716200,111.470001
"255",111.790001,113.019997,111.730003,113,511400,113
"256",112.440002,114.599998,112.269997,114.309998,674400,114.309998
"257",114.790001,114.790001,112.110001,112.970001,917200,112.970001
"258",112.43,112.610001,111.739998,111.959999,586100,111.959999
"259",112.32,112.809998,111.599998,112.230003,745100,112.230003
"260",112.230003,113.790001,112.010002,113.610001,648600,113.610001
"261",113.75,114.029999,112.5,112.650002,651000,112.650002
"262",113.07,114.470001,112.980003,114,688000,114
"263",114.089996,115.169998,114.089996,114.540001,729900,114.540001
"264",115.07,115.260002,114.099998,114.480003,858900,114.480003
"265",114.480003,115.080002,114.25,114.459999,980800,114.459999
"266",114.400002,115.989998,114.309998,115.769997,621100,115.769997
"267",116.07,116.620003,115.349998,115.769997,474500,115.769997
"268",116.279999,116.639999,115.629997,115.989998,551800,115.989998
"269",116.620003,116.629997,115.150002,115.309998,617100,115.309998
"270",114.889999,115.440002,111.919998,112.410004,941300,112.410004
"271",111.650002,113.120003,111.510002,112.150002,476600,112.150002
"272",112.349998,115.32,112.220001,114.919998,939000,114.919998
"273",114.209999,116.339996,113.639999,114.699997,860300,114.699997
"274",113.849998,114.419998,112.459999,112.510002,860200,112.510002
"275",111.900002,113.239998,108.699997,108.730003,1011200,108.730003
"276",106.919998,109.849998,106.089996,109.410004,1171600,109.410004
"277",109.110001,110.910004,108.190002,109.110001,994400,109.110001
"278",109.239998,110,105.529999,105.620003,1238700,105.620003
"279",107.300003,110.629997,105.400002,109.089996,2231000,109.089996
"280",109.559998,111.529999,109.279999,111.029999,3585200,111.029999
"281",110.449997,111.410004,109.199997,110.57,1054400,110.57
"282",110.18,114.029999,110,113.980003,826000,113.980003
"283",114.800003,116.480003,114.169998,116.349998,1007200,116.349998
"284",116.470001,121.610001,116.230003,120.550003,2361100,120.550003
"285",119.699997,120,116.18,116.339996,1942300,116.339996
"286",116.830002,118.110001,115.580002,115.699997,1212900,115.699997
"287",116.470001,117.730003,114.529999,114.919998,936200,114.919998
"288",115.489998,118.120003,114.790001,117.639999,745300,117.639999
"289",118.459999,118.989998,116.620003,117.25,864100,117.25
"290",117.589996,118.480003,116.410004,116.410004,869000,116.410004
"291",117.099998,118.360001,116,116.019997,904500,116.019997
"292",116.059998,116.860001,113.779999,115.019997,804200,115.019997
"293",113.970001,115.989998,113.040001,115.779999,603800,115.779999
"294",115.099998,117.400002,114.879997,117.260002,567600,117.260002
"295",117.650002,118.449997,116.120003,117.449997,598200,117.449997
"296",116.610001,118.489998,116.32,117.93,1255400,117.93
"297",117.419998,118.440002,116.660004,118.349998,1898000,118.349998
"298",119.279999,120.910004,117.760002,120.459999,1220200,120.459999
"299",120.720001,120.989998,119.839996,120.239998,925900,120.239998
"300",120.720001,120.989998,120.080002,120.510002,1321800,120.510002
"301",121,125.07,120.209999,123.010002,2026000,123.010002
"302",123.769997,126.5,123.769997,125.309998,1834900,125.309998
"303",125.57,127.239998,125.57,125.919998,2011200,125.919998
"304",125.139999,126.389999,123.139999,124.220001,1546300,124.220001
"305",124.720001,126.279999,124.720001,125.199997,1300900,125.199997
"306",125.129997,126.5,124.370003,124.599998,980200,124.599998
"307",122.809998,125.160004,122.580002,122.650002,927200,122.650002
"308",123.059998,123.940002,119.43,119.480003,1452200,119.480003
"309",121.309998,122.809998,119.360001,121.470001,1410900,121.470001
"310",121.57,122.629997,116.739998,117.480003,1447500,117.480003
"311",117.779999,119.07,115.660004,116.400002,1211100,116.400002
"312",116.93,119.730003,116.32,118.559998,1120300,118.559998
"313",118.169998,119.540001,115.019997,115.739998,1198500,115.739998
"314",116.620003,117.800003,115.599998,117.150002,1159800,117.150002
"315",115.160004,118.120003,114.010002,117.839996,926700,117.839996
"316",119.07,120.32,118.330002,119.220001,1062900,119.220001
"317",118.300003,119.809998,117.080002,117.690002,1082300,117.690002
"318",118.120003,120.25,118.120003,118.300003,1116500,118.300003
"319",120.370003,120.980003,119.120003,120.529999,863800,120.529999
"320",120.089996,121.580002,120.089996,120.389999,919300,120.389999
"321",121.330002,123.050003,121.120003,121.709999,881900,121.709999
"322",122.629997,123.260002,121.480003,122,975000,122
"323",122.800003,124.209999,122.779999,123.790001,1003500,123.790001
"324",125.07,125.970001,124.559998,125.760002,1273800,125.760002
"325",126.169998,127.089996,125.389999,126.639999,1336900,126.639999
"326",126.519997,127.160004,125.050003,125.190002,1091000,125.190002
"327",125.199997,126.400002,124.480003,124.790001,1446500,124.790001
"328",124.949997,125.400002,123.269997,123.879997,1364500,123.879997
"329",124.730003,125.129997,117.300003,118,2649900,118
"330",118.279999,119.550003,116.589996,118.610001,1314900,118.610001
"331",119.199997,121.349998,119.160004,120.900002,1320000,120.900002
"332",120.589996,120.589996,116.150002,118.300003,1149800,118.300003
"333",118.879997,119.639999,117.139999,117.419998,739300,117.419998
"334",117.129997,118.019997,116.309998,117.940002,748600,117.940002
"335",118.040001,118.910004,117.269997,118.050003,698900,118.050003
"336",117.889999,120.18,117.550003,120,908300,120
"337",119.57,122.589996,119.080002,122.309998,1249500,122.309998
"338",122.540001,122.949997,121.470001,122.419998,762500,122.419998
"339",122.470001,123.169998,121.239998,122.669998,853900,122.669998
"340",122.769997,123.720001,122.459999,123.330002,662700,123.330002
"341",123.980003,124.870003,123.459999,124.589996,738800,124.589996
"342",124.699997,125.809998,123.800003,125.650002,750800,125.650002
"343",125.839996,128.350006,125.839996,126.650002,2257900,126.650002
"344",126.32,127.370003,125.129997,126.660004,953100,126.660004
"345",126.330002,128.089996,126.139999,127.120003,1019400,127.120003
"346",127.07,128.199997,126.809998,127.360001,717200,127.360001
"347",126.650002,128.190002,125.550003,127.669998,3268400,127.669998
"348",128.029999,128.570007,127.150002,128.320007,975900,128.320007
"349",128.990005,129,127.529999,127.839996,662300,127.839996
"350",126.779999,128.300003,126.519997,128.210007,663200,128.210007
"351",128.139999,129,127.080002,128.169998,604100,128.169998
"352",128.179993,128.809998,127.790001,128.509995,558100,128.509995
"353",127.709999,129,127.18,128.889999,522700,128.889999
"354",129.580002,130.889999,129.380005,130.740005,627100,130.740005
"355",130.649994,131.440002,129.979996,130.440002,838100,130.440002
"356",131.350006,133.080002,131.350006,132.570007,565700,132.570007
"357",132.830002,135.059998,132.25,134.869995,1112800,134.869995
"358",135.089996,136.550003,134.949997,135.830002,948200,135.830002
"359",135.820007,137.149994,134.619995,137.110001,704300,137.110001
"360",137.399994,137.649994,135.199997,136.539993,563100,136.539993
"361",136,138.259995,135.199997,137.869995,741100,137.869995
"362",138.009995,138.410004,137.199997,137.899994,489900,137.899994
"363",138.270004,140.009995,137.899994,139.910004,1214800,139.910004
"364",139.559998,141,138.660004,139.339996,1164100,139.339996
"365",139.820007,141.440002,139.679993,141.220001,1211900,141.220001
"366",140.990005,142.429993,140.539993,142.270004,1548000,142.270004
"367",142.149994,145.570007,141.779999,145.190002,1080800,145.190002
"368",143.639999,144.630005,142.360001,143.470001,1343100,143.470001
"369",144.610001,144.919998,141.399994,142.300003,1544600,142.300003
"370",142.259995,142.259995,139.119995,140.320007,1073600,140.320007
"371",140.470001,140.880005,138.350006,138.679993,1974200,138.679993
"372",138.199997,138.199997,135.210007,135.720001,930400,135.720001
"373",136.440002,137.729996,135.699997,136.580002,866600,136.580002
"374",136.869995,138.130005,135.149994,135.399994,1028900,135.399994
"375",135,138.050003,134.839996,137.649994,559900,137.649994
"376",138.300003,138.899994,137.419998,137.419998,719300,137.419998
"377",136.729996,140.25,136.630005,140.220001,454100,140.220001
"378",140.639999,141.089996,138.389999,138.660004,364000,138.660004
"379",139.759995,141.029999,139.5,140.990005,464700,140.990005
"380",140.690002,142.660004,140.610001,141.910004,443900,141.910004
"381",142.759995,143.179993,141.699997,143.039993,608200,143.039993
"382",143.309998,143.839996,142.240005,143.5,660800,143.5
"383",142.850006,144.710007,142.630005,144.710007,601200,144.710007
"384",145.259995,147.339996,144.860001,147.179993,694000,147.179993
"385",147.559998,148.179993,146.220001,147.580002,480900,147.580002
"386",147.770004,148.910004,147.589996,147.940002,385400,147.940002
"387",146.889999,150.050003,145.610001,149.789993,418900,149.789993
"388",150.020004,150.100006,148.029999,149.020004,573800,149.020004
"389",148.880005,149.330002,147.729996,148.080002,529300,148.080002
"390",148.149994,149.389999,148.009995,149.089996,453200,149.089996
"391",149.089996,149.360001,147.759995,149.130005,624000,149.130005
"392",149.649994,150.669998,147.630005,148.429993,576900,148.429993
"393",148.899994,151.350006,148.899994,151.190002,772400,151.190002
"394",150.300003,152.149994,148.889999,151.949997,943900,151.949997
"395",154.440002,159.110001,148.039993,150.259995,692200,150.259995
"396",149.820007,150.529999,145.259995,145.429993,812200,145.429993
"397",146.279999,147.449997,145.130005,145.229996,870000,145.229996
"398",145.720001,148.949997,145.380005,148.059998,651600,148.059998
"399",146.919998,151.059998,146.910004,150.979996,631100,150.979996
"400",151.110001,151.649994,149.529999,151,411100,151
"401",151.110001,152.820007,150.720001,152.059998,431600,152.059998
"402",151.110001,153.509995,151.110001,152.300003,674600,152.300003
"403",151.210007,153.410004,151.210007,152.160004,484300,152.160004
"404",152.559998,154.160004,152.220001,153.350006,680800,153.350006
"405",152.309998,154.649994,152.309998,152.919998,679400,152.919998
"406",153.009995,154.270004,152.320007,152.539993,491200,152.539993
"407",152.550003,154.419998,151.929993,154,645400,154
"408",153,155.190002,152.300003,153.460007,566700,153.460007
"409",154.419998,154.960007,152.580002,152.699997,746200,152.699997
"410",152.070007,152.740005,150.369995,150.75,989000,150.75
"411",151.619995,152.410004,149.869995,152.039993,1238700,152.039993
"412",152.339996,153.639999,152.240005,152.460007,510300,152.460007
"413",151.979996,153.990005,151.979996,153.339996,383600,153.339996
"414",153.169998,154.509995,153.160004,154.350006,528000,154.350006
"415",154.729996,156.710007,154.729996,156.080002,484500,156.080002
"416",157.009995,157.919998,156.720001,157.649994,414500,157.649994
"417",158.369995,159.339996,157.309998,159.119995,499600,159.119995
"418",158.990005,160.080002,158.660004,158.779999,570800,158.779999
"419",158.600006,158.979996,157.080002,158.110001,549700,158.110001
"420",158.110001,159.220001,157.240005,158.610001,1531700,158.610001
"421",158.75,159.940002,157.800003,159.240005,796000,159.240005
"422",158.369995,158.880005,154.300003,156.380005,591700,156.380005
"423",156.570007,158.389999,156.009995,158.139999,480900,158.139999
"424",157.110001,159.270004,156.789993,157.800003,818100,157.800003
"425",158.690002,161.960007,158.089996,161.559998,783100,161.559998
"426",160.820007,162.559998,160.350006,161.619995,817700,161.619995
"427",161.270004,161.800003,159.850006,161.309998,627800,161.309998
"428",162.369995,163.570007,161.759995,162.119995,596600,162.119995
"429",162.940002,164.039993,162.029999,163.649994,624100,163.649994
"430",163.309998,164.059998,161.089996,161.410004,474400,161.410004
"431",161.179993,164.190002,160.389999,162.929993,663100,162.929993
"432",163.199997,163.470001,158.800003,159.089996,943800,159.089996
"433",159.979996,160.960007,159.639999,160.199997,709300,160.199997
"434",161.169998,161.410004,159.279999,159.809998,3463700,159.809998
"435",159.190002,159.899994,157.009995,158.960007,930800,158.960007
"436",159.649994,161.699997,158.800003,160.490005,1069200,160.490005
"437",160.860001,161.300003,158.75,158.919998,811000,158.919998
"438",159.470001,160.949997,158.440002,159.139999,564300,159.139999
"439",158.919998,160.300003,158.570007,160.119995,808000,160.119995
"440",161.050003,161.490005,159.009995,159.929993,619500,159.929993
"441",159.940002,160.350006,157.240005,157.520004,542500,157.520004
"442",158.339996,158.339996,157.309998,157.779999,692100,157.779999
"443",157.320007,157.529999,153.949997,155.210007,631000,155.210007
"444",155.520004,156.979996,152.800003,154.130005,496000,154.130005
"445",153.839996,153.839996,148.889999,150.779999,548300,150.779999
"446",150.779999,151.979996,147.449997,148.020004,1091800,148.020004
"447",147.559998,147.960007,140.779999,140.899994,1233500,140.899994
"448",140.080002,143.479996,138.089996,139.119995,1453900,139.119995
"449",141.600006,144.380005,141.479996,143.979996,719600,143.979996
"450",143.020004,144.320007,141.699997,142.509995,460500,142.509995
"451",143.669998,147,143.449997,146.789993,549400,146.789993
"452",147.199997,147.199997,144.580002,145.889999,450500,145.889999
"453",145.330002,145.899994,141.639999,142.199997,794100,142.199997
"454",143.210007,144.630005,141,141.389999,781900,141.389999
"455",142,144.490005,141.649994,143.470001,757200,143.470001
"456",140.789993,141.990005,137.910004,141.110001,661700,141.110001
"457",141.669998,141.729996,133.710007,133.910004,1576200,133.910004
