"","WEC.Open","WEC.High","WEC.Low","WEC.Close","WEC.Volume","WEC.Adjusted"
"449",67.440002,67.779999,66.779999,67.489998,2506900,61.494114
"450",67.5,68.5,67.400002,67.940002,2764500,61.904137
"451",67.980003,69.470001,67.550003,69.07,2392600,62.933758
"452",69.110001,69.360001,68.599998,69.260002,2262800,63.106876
"453",69.339996,69.730003,68.830002,69.269997,2438600,63.115982
"454",69.309998,70.870003,69.190002,70.57,2346500,64.300491
"455",70.620003,70.839996,70.040001,70.190002,1968500,63.954231
"456",70.510002,70.989998,69.620003,69.919998,2130400,63.708229
"457",70.230003,72.089996,69.809998,71.669998,2455300,65.30278
"458",71.290001,71.290001,70.080002,70.589996,1907000,64.318726
"459",70.910004,71.110001,68.419998,68.889999,3772800,62.769756
"460",68.860001,69.970001,68.860001,69.779999,2090500,63.580669
"461",70.019997,70.370003,69.040001,69.75,2585000,63.553341
"462",68.349998,69.910004,66.889999,68.400002,3723700,62.323284
"463",67.699997,68,67.290001,67.879997,3101800,61.84948
"464",68.080002,68.239998,66.459999,67,2892400,61.047649
"465",67.389999,67.910004,66.889999,67.610001,2584000,61.603462
"466",67.669998,68.360001,67.489998,68.279999,1339100,62.213936
"467",68.639999,68.879997,67.650002,68.779999,4135200,62.669521
"468",68.720001,69.099998,68.160004,69.089996,1589800,62.951973
"469",69.129997,70.43,68.940002,70,2026600,63.781132
"470",69.989998,71.540001,69.800003,70.849998,1767600,64.555618
"471",70.370003,70.650002,69.699997,70.5,1303200,64.742027
"472",70.330002,70.709999,69.809998,69.940002,2175600,64.227776
"473",69.660004,70.550003,68.779999,70.510002,2463300,64.751221
"474",71.050003,71.370003,70.349998,70.910004,1760900,65.118538
"475",70.910004,71.650002,70.550003,71.599998,1972900,65.752197
"476",72,72.629997,71.309998,72.220001,2833600,66.321571
"477",71.970001,71.970001,70.519997,70.779999,1610700,64.999176
"478",70.889999,70.919998,70.269997,70.470001,603400,64.714478
"479",70.540001,71.059998,69.940002,70.589996,1631400,64.824692
"480",70.629997,71.18,70.300003,71.019997,2200200,65.219559
"481",71.019997,71.370003,70.43,70.669998,1791300,64.898155
"482",70.75,71.059998,69.68,71,1997000,65.201195
"483",71.25,72.519997,71.080002,72.480003,2229800,66.560333
"484",72.080002,73.050003,71.25,72.989998,1836700,67.028671
"485",72.989998,74.160004,72.940002,73.279999,2002100,67.294983
"486",73.699997,73.889999,72.089996,73.75,2227600,67.726601
"487",73.82,74.440002,73.139999,73.769997,1628400,67.744965
"488",73.900002,74.669998,73.029999,74.43,1967200,68.351051
"489",74.470001,75.220001,73.980003,74.889999,2018400,68.773506
"490",75,75.480003,73.849998,73.870003,2132400,67.8368
"491",73.949997,75.309998,73.949997,74.959999,1992200,68.837776
"492",74.919998,75.309998,73.93,74.360001,1639500,68.286774
"493",74.540001,74.730003,71.769997,72.050003,2144100,66.165459
"494",72.379997,73.080002,71.480003,71.75,1620600,65.889946
"495",71.769997,72.199997,70.900002,71.309998,1771400,65.485893
"496",71.489998,72.559998,70.629997,71.739998,1856700,65.880768
"497",71.440002,73.580002,71.300003,71.440002,2894700,65.605255
"498",71.650002,72.029999,67.300003,67.620003,1021700,62.097263
"499",67.739998,68.5,66.75,68.449997,1273200,62.85947
"500",68.529999,69.18,67.440002,69.18,2187800,63.529854
"501",69.32,69.910004,68.720001,69.010002,1382800,63.373741
"502",69.209999,69.400002,68.32,69.260002,1190800,63.603313
"503",69.110001,69.139999,67.209999,67.580002,1849200,62.060532
"504",67.480003,68.370003,67.25,67.760002,1789500,62.225822
"505",67.379997,68.459999,67.330002,68.260002,1798100,62.684986
"506",67.989998,68.400002,67.559998,67.949997,1306900,62.400295
"507",67.940002,68.779999,67.709999,68.650002,1099900,63.04314
"508",68.480003,68.919998,67.919998,68.239998,1279200,62.666622
"509",68.330002,69.540001,68.150002,69.449997,1069200,63.777775
"510",69.139999,69.529999,68.769997,69.440002,1359700,63.768616
"511",68.919998,68.970001,67.800003,68.610001,2079600,63.006405
"512",68.410004,70.25,68.410004,69.910004,1527600,64.200218
"513",69.760002,70.330002,69.300003,70.290001,1175500,64.549187
"514",70.230003,71.019997,70.110001,70.93,1142600,65.136909
"515",71.169998,71.330002,70.559998,70.860001,1147800,65.072639
"516",71.050003,71.540001,70.32,71.010002,1295100,65.210381
"517",71.089996,71.809998,70.919998,71.800003,1433500,65.935875
"518",71.93,72.25,71.099998,72.220001,1248900,66.321571
"519",71.970001,72.379997,70.949997,71.040001,1525400,65.237938
"520",71.150002,71.43,70.480003,70.940002,1311200,65.146103
"521",71.110001,71.449997,70.800003,71.129997,1332500,65.32058
"522",70.690002,71.720001,69.760002,71.440002,2117800,65.605255
"523",71.470001,73.510002,71.019997,73.029999,3991700,67.065399
"524",73.029999,73.220001,72.230003,72.809998,2446200,66.86338
"525",72.470001,73.089996,71.720001,73.089996,2304100,67.120506
"526",72.82,73.199997,72.440002,73.029999,1420100,67.065399
"527",72.709999,73.349998,72.470001,73.160004,1399600,67.184799
"528",73.160004,74.010002,72.769997,73.989998,1472500,67.946991
"529",73.970001,74.720001,73.739998,74.720001,1429200,68.617371
"530",74.639999,75.099998,74.540001,75.029999,2280900,68.902069
"531",75.260002,75.610001,74.540001,75.040001,2402700,68.911232
"532",74.290001,74.400002,73.739998,74.18,1913500,68.661331
"533",74.349998,74.699997,73.739998,74.269997,1736000,68.744621
"534",74.57,74.839996,74.099998,74.470001,1742500,68.929756
"535",74.43,74.959999,74.139999,74.910004,2139800,69.337021
"536",74.800003,75.150002,74.150002,75.099998,1756200,69.512886
"537",74.879997,75.889999,74.489998,75.720001,1747800,70.086754
"538",75.860001,76.669998,75.379997,76.639999,2476900,70.938316
"539",76.660004,76.660004,75.410004,75.519997,2013000,69.901627
"540",75.779999,75.779999,75.029999,75.339996,2189800,69.735023
"541",75.199997,75.739998,74.889999,75.599998,1670300,69.975677
"542",75.639999,76.470001,75.459999,76.279999,1840700,70.605095
"543",76.260002,76.489998,75.32,76.029999,1796900,70.373703
"544",76.160004,76.330002,75.529999,76.260002,1707600,70.586586
"545",76.260002,76.410004,75.980003,76.25,1465300,70.577324
"546",76.400002,76.720001,76.040001,76.510002,1714100,70.817986
"547",76.699997,77.410004,76.629997,76.830002,1489300,71.114182
"548",77.040001,77.279999,76.389999,77,1718600,71.271523
"549",77.080002,77.220001,76.800003,77.150002,1967300,71.41037
"550",77.300003,77.599998,77.059998,77.580002,1787000,71.80838
"551",77.599998,77.870003,77.290001,77.800003,1860700,72.012016
"552",77.860001,78.050003,77.309998,77.620003,2083600,71.845413
"553",77.589996,78.879997,77.480003,78.879997,7883600,73.01165
"554",78.5,78.669998,78.110001,78.389999,2296600,72.558113
"555",78.309998,78.309998,77.370003,77.610001,1645800,71.836166
"556",77.809998,78.540001,77.410004,77.739998,1421000,71.956467
"557",77.870003,78.910004,77.639999,78.769997,1168300,72.909851
"558",78.970001,79.949997,78.900002,79.330002,1663600,73.428192
"559",79.470001,79.860001,79.050003,79.540001,1228800,73.622566
"560",79.529999,80.050003,79.339996,79.900002,1104000,73.955788
"561",79.849998,79.959999,79.010002,79.410004,1320700,73.502243
"562",79.440002,79.669998,78.190002,78.459999,1489000,72.622917
"563",78.559998,79.199997,78.040001,79.080002,1985900,73.196785
"564",78.949997,79.029999,77.459999,78.110001,1944100,72.29895
"565",78.339996,78.370003,77.709999,78.25,1116500,72.428543
"566",78.089996,78.220001,77.220001,77.910004,1681200,72.113831
"567",77.919998,78.040001,76.57,77.470001,1981000,71.706581
"568",77.470001,78.269997,77.330002,78.220001,1829400,72.400772
"569",77.550003,77.860001,77,77.150002,1907300,71.41037
"570",77.059998,77.529999,77.019997,77.470001,1632200,71.706581
"571",77.760002,78.110001,76.790001,76.940002,1505700,71.215981
"572",77.080002,77.5,76.910004,77.389999,1259200,71.632523
"573",77.160004,77.860001,76.529999,77.82,1185800,72.030525
"574",77.900002,78.089996,77.440002,77.68,1336700,71.900948
"575",77.550003,77.870003,76.290001,76.459999,1481400,70.771698
"576",76.440002,76.82,76.18,76.419998,1407600,70.734673
"577",76.57,77.040001,76.290001,76.290001,1842800,70.614342
"578",76.230003,76.550003,75.879997,76.379997,1215600,70.697655
"579",76.540001,76.959999,76.25,76.75,2339600,71.040131
"580",76.849998,77.339996,76.639999,77.050003,1775000,71.317818
"581",76.779999,78.169998,76.639999,77.800003,1804200,72.012016
"582",78.360001,78.769997,77.589996,77.639999,1425600,71.863922
"583",77.449997,77.459999,76.75,76.940002,1201800,71.215981
"584",77.010002,78.480003,76.900002,78.43,1333400,72.595139
"585",78.080002,78.440002,77.620003,77.650002,1240300,71.873184
"586",77.739998,78.160004,77.239998,77.610001,1416300,71.836166
"587",77.650002,78.43,77.580002,78.309998,879900,72.484055
"588",78.43,78.550003,77.900002,78.099998,1201800,72.289703
"589",78.220001,78.639999,77.949997,78.360001,1635900,72.530342
"590",78.220001,78.269997,77.330002,77.400002,1500400,71.641762
"591",76.910004,77.669998,76.610001,77.470001,1235700,71.706581
"592",77.18,79.25,77.18,79.209999,1281100,73.317101
"593",78.599998,80.019997,78.279999,79.860001,2092800,74.473473
"594",79.769997,80.040001,79.309998,79.519997,1852900,74.15641
"595",79.690002,80.010002,79.360001,79.639999,1054000,74.268318
"596",79.519997,80.440002,79.110001,80.25,1163800,74.837166
"597",80.050003,81.360001,80.050003,80.900002,1559900,75.443329
"598",81.129997,81.540001,80.900002,81.269997,1285300,75.788368
"599",81.309998,81.910004,80.82,80.860001,1273900,75.406021
"600",81.07,81.879997,80.860001,81.760002,1193500,76.245331
"601",81.949997,82.279999,81.720001,82.230003,1825300,76.683624
"602",82.32,83.010002,82.059998,82.410004,1327700,76.851494
"603",82.510002,82.739998,81.269997,81.349998,2229600,75.862976
"604",81.629997,81.690002,80,80.300003,1540100,74.883797
"605",80.330002,80.730003,79.800003,80.029999,1325800,74.632004
"606",80.120003,80.790001,79.860001,80.550003,1820800,75.116943
"607",80.669998,81.699997,80.489998,81.559998,1418300,76.05883
"608",81.360001,81.550003,79.459999,81.290001,1512800,75.807022
"609",81.449997,83.239998,81.110001,83.029999,1454200,77.429665
"610",83.209999,83.660004,82.839996,83.580002,1111400,77.942566
"611",84,84.550003,82.910004,82.959999,1526700,77.36438
"612",82.900002,82.900002,82.040001,82.739998,1000100,77.159218
"613",82.739998,82.980003,81.449997,82.019997,1182300,76.487778
"614",82.360001,83.360001,82.360001,83.360001,880500,77.737396
"615",83.589996,83.879997,82.959999,83.610001,1240500,77.970535
"616",83.790001,84.669998,83.75,84.309998,1470400,78.623322
"617",84.309998,84.860001,83.730003,84.129997,1581900,78.45546
"618",84.5,84.739998,83.650002,84.25,1994100,78.56736
"619",83.940002,85.220001,83.940002,84.940002,1703800,79.210846
"620",85.110001,85.660004,84.629997,85.389999,1351300,79.630493
"621",85.5,85.599998,84.769997,85.419998,2695600,79.658463
"622",85.080002,85.699997,84.839996,85.260002,1543100,79.509247
"623",85.260002,85.419998,84.730003,84.940002,1600800,79.210846
"624",84.860001,84.889999,83.269997,83.330002,3159200,77.709419
"625",83.620003,83.970001,82.790001,83.080002,2286100,77.476288
"626",83.07,83.870003,82.879997,83.370003,2678400,77.746735
"627",83.260002,83.440002,82.18,83.129997,1673500,77.522911
"628",83.400002,84.300003,83.230003,84.25,1518300,78.56736
"629",84.330002,85.440002,84.330002,85.129997,874400,79.388016
"630",84.529999,85.139999,83.43,85.019997,990900,79.285439
"631",85.190002,85.559998,84.760002,85.290001,1154100,79.537224
"632",85.400002,85.809998,84.970001,85.699997,1475000,79.919579
"633",85.940002,86.419998,85.419998,86.129997,1191700,80.320572
"634",86,86.330002,85.230003,86.120003,1329200,80.311249
"635",86.169998,86.169998,85.18,85.470001,1162000,79.705086
"636",85.449997,86.389999,85.050003,86.349998,1453800,80.525734
"637",86.110001,86.360001,85.559998,86.139999,1534400,80.329895
"638",86.419998,87.599998,86.040001,86.900002,1669900,81.038628
"639",86.940002,87.900002,86.339996,87.849998,1618700,81.924561
"640",87.690002,87.910004,86.300003,86.309998,1959400,80.488426
"641",86.699997,86.889999,85.809998,86.279999,2216400,80.460449
"642",86.330002,86.459999,85.419998,85.760002,1821000,79.975525
"643",85.989998,86.169998,85.07,85.800003,1652100,80.012825
"644",85.800003,86.260002,85.419998,85.860001,1649400,80.068787
"645",85.900002,86.800003,85.830002,86.660004,1351200,80.814827
"646",86.870003,87.580002,86.57,87.5,1538300,81.598167
"647",87.510002,87.93,86.239998,86.660004,1619500,80.814827
"648",86.669998,87.099998,84.989998,85.459999,4115100,79.695755
"649",85.480003,87.589996,85.160004,87.18,1999600,81.299751
"650",87.300003,87.639999,86.410004,86.559998,2173200,80.721565
"651",86.610001,88.629997,85.870003,87.029999,2975800,81.159874
"652",87.220001,88.209999,85.57,87.889999,1902000,81.961853
"653",87.760002,88.68,86.43,88.25,1656300,82.297577
"654",88.019997,89.5,87.629997,89.300003,1281700,83.276764
"655",89.669998,90.169998,89.169998,89.870003,1274300,83.808319
"656",90.029999,90.43,89.43,89.989998,1359800,83.920212
"657",89.510002,90.089996,89,89.669998,2118700,84.173653
"658",90.080002,90.220001,88.419998,88.889999,1631400,83.441475
"659",88.779999,90.93,88.779999,90.690002,1757500,85.131149
"660",90.779999,91.389999,90.260002,90.440002,1738200,84.896484
"661",90.580002,91.779999,90.309998,91.360001,2418700,85.760078
"662",91.580002,92.089996,91.019997,91.809998,1366600,86.18248
"663",91.440002,92.779999,91.440002,92.739998,1396300,87.055489
"664",92.720001,93.290001,92.18,93.139999,1477300,87.430962
"665",93.43,93.959999,92.260002,92.589996,3010800,86.914673
"666",92.93,94.269997,92.610001,94.260002,1928400,88.482323
"667",94.519997,96.459999,94.440002,95.309998,2767300,89.467964
"668",95.529999,96.379997,94.720001,95.110001,1951100,89.280228
"669",95.699997,95.970001,94.779999,95.93,1906400,90.04995
"670",96.139999,96.239998,95.540001,95.769997,1237900,89.899765
"671",95.93,97.75,95.629997,97.730003,2274400,91.739624
"672",97.300003,98.190002,96.940002,97.650002,1562300,91.664528
"673",96.959999,97.330002,94.480003,95.330002,3586200,89.486732
"674",95.239998,95.589996,91.5,93.129997,4625300,87.421577
"675",92.599998,92.599998,90.440002,90.470001,3590200,84.924637
"676",90.470001,90.519997,89.019997,90.300003,2264900,84.765053
"677",90.040001,91.800003,89.309998,91.269997,2296200,85.675583
"678",92.050003,92.57,91.230003,91.550003,1481900,85.938438
"679",91.010002,91.900002,90.639999,91.160004,1125300,85.572334
"680",91.260002,91.480003,90.650002,91.309998,1212900,85.713142
"681",91.709999,92.949997,91.709999,92.800003,1638000,87.111816
"682",93.230003,93.709999,92.199997,93.150002,1440900,87.440361
"683",93.290001,93.639999,92.650002,93.480003,959200,87.75013
"684",93.57,94.099998,93.160004,93.699997,2492700,87.956642
"685",94.059998,94.360001,93.559998,93.959999,1338000,88.200706
"686",94.339996,95.650002,94.040001,95,2060800,89.176964
"687",95.099998,95.379997,94.410004,95.349998,1370500,89.505508
"688",95.760002,96.599998,95.400002,95.900002,1222300,90.02179
"689",96.080002,96.099998,94.279999,94.870003,1523400,89.054939
"690",95.209999,95.589996,94.690002,95.099998,1265600,89.270821
"691",94.889999,95.25,94.139999,95.190002,1251200,89.355316
"692",95,95.279999,93.980003,94.309998,1346700,88.529251
"693",94.620003,94.93,94.199997,94.809998,1475400,88.998604
"694",95,96.290001,94.93,96.080002,1543900,90.190758
"695",96.129997,96.129997,94.730003,95.220001,1491100,89.383469
"696",95.18,95.330002,94.150002,94.169998,1405700,88.397835
"697",94.470001,95.260002,94.360001,94.889999,1185000,89.073708
"698",94.629997,95.220001,93.690002,95.150002,1088100,89.317772
"699",94.739998,95.169998,93.099998,93.809998,1630000,88.059898
"700",94.050003,94.099998,92.5,92.720001,1250600,87.036713
"701",92.949997,93.410004,92,92.169998,1437700,86.520424
"702",92.260002,92.839996,91.510002,92.760002,1298500,87.074265
"703",92.739998,93.32,92.110001,92.900002,869500,87.205673
"704",92.760002,93.120003,92.230003,92.959999,1525800,87.261993
"705",93.230003,93.459999,92.400002,93.269997,755200,87.552994
"706",93.449997,93.940002,93.110001,93.290001,1015100,87.571777
"707",93.449997,94.18,92.900002,93.150002,1080500,87.440361
"708",93.209999,94.150002,92.82,94.010002,1116700,88.247643
"709",94.220001,94.410004,93.230003,93.790001,1518200,88.04113
"710",93.290001,93.599998,91.949997,92.529999,1592200,86.85836
"711",92.309998,92.68,92.019997,92.440002,1441200,86.773872
"712",92.809998,94.139999,92.760002,93.790001,1183700,88.04113
"713",93.959999,94.989998,93.470001,94.400002,1421000,88.613731
"714",94.489998,94.730003,93.110001,93.529999,1189200,87.797058
"715",93.419998,93.419998,91.129997,91.639999,1886900,86.022903
"716",91.32,91.809998,90.720001,91,2114600,85.422142
"717",91.089996,92.269997,90.010002,91.209999,2161800,85.619263
"718",90.110001,90.580002,88.410004,88.870003,2080900,83.422699
"719",88.769997,89.080002,87.529999,87.830002,2308900,82.446442
"720",87.830002,88.139999,87.07,87.139999,1102200,81.798744
"721",87.489998,87.580002,86.720001,87.18,1594100,81.836288
"722",86.739998,88.080002,86.5,87.82,1543200,82.998756
"723",87.919998,88.269997,87.410004,88.120003,1028100,83.282288
"724",88.190002,88.190002,87.529999,88.07,1064200,83.235031
"725",88.349998,89.18,87.75,87.949997,1230400,83.12162
"726",87.709999,88.910004,87.050003,88.129997,1113000,83.291733
"727",88.099998,88.910004,87.949997,88.199997,1360700,83.357903
"728",88.110001,88.870003,87.639999,88.330002,1250300,83.480766
"729",88.360001,88.839996,87.470001,88.529999,1629600,83.669777
"730",88.629997,88.82,87.82,88.099998,1183500,83.263382
"731",88.139999,89.139999,87.970001,89.029999,2446900,84.142326
"732",88.910004,89.599998,88.68,89.110001,1706000,84.217941
"733",89.300003,89.870003,88.599998,88.650002,679600,83.783195
"734",88.269997,88.349998,87.410004,87.57,1683300,82.762489
"735",88.220001,88.57,87.699997,88.269997,1114500,83.424049
"736",87.860001,89.239998,87.809998,89.089996,1418900,84.199043
"737",88.910004,89.599998,88.709999,89.449997,1345100,84.539284
"738",89.129997,89.660004,88.860001,89.07,1205000,84.180138
"739",89.099998,89.209999,88.629997,88.769997,804900,83.896606
"740",88.800003,89.529999,88.800003,89.190002,1197200,84.293556
"741",89.150002,89.599998,88.889999,89.529999,1027900,84.614883
"742",89.129997,89.529999,88.550003,88.779999,1227400,83.906059
"743",88.660004,89.410004,88.110001,89.18,918900,84.284103
"744",89.43,90.639999,89.129997,90.629997,2224100,85.654495
"745",90.32,91.559998,90.220001,91.089996,1482700,86.089249
"746",91.330002,91.699997,90.610001,91.660004,1379300,86.62796
"747",91.760002,92.349998,91.220001,92.18,1879000,87.1194
"748",92.309998,93.43,91.949997,92.849998,2765100,87.752617
"749",92.93,92.940002,91.150002,91.480003,1301900,86.45784
"750",91.309998,91.800003,91.139999,91.620003,364600,86.590149
"751",91.699997,91.989998,91.139999,91.75,821900,86.713013
"752",91.760002,92.330002,91.68,92.309998,959000,87.242264
"753",92.139999,92.32,91.669998,92.169998,1042300,87.109955
"754",92.349998,92.860001,91.800003,92.230003,1387800,87.166664
"755",92.400002,92.519997,90.459999,90.669998,1547100,85.692307
"756",90.650002,91.709999,90.519997,91.239998,1859400,86.231003
"757",91.339996,91.800003,90.800003,91.309998,1418100,86.297173
"758",90.889999,91.07,90.339996,90.959999,1071200,85.966385
"759",91.209999,91.389999,90.510002,91.080002,1323700,86.079796
"760",90.980003,92.059998,90.849998,91.989998,1036700,86.939819
"761",92.199997,92.629997,92.110001,92.540001,1220300,87.459641
"762",92.610001,93.769997,92.610001,93.650002,1691200,88.508713
"763",93.669998,93.970001,93.099998,93.949997,1542500,88.792229
"764",94.230003,95.489998,94.230003,95.160004,1362000,89.935806
"765",95.360001,96.220001,94.989998,96.169998,1595300,90.890358
"766",96.139999,96.800003,95.629997,96.419998,2038800,91.126617
"767",96.540001,97.739998,96.309998,97.669998,1531500,92.308006
"768",98.010002,98.410004,97.720001,98.230003,1181600,92.837273
"769",98.330002,98.919998,98.059998,98.699997,1740200,93.281464
"770",98.690002,99.699997,98.599998,98.959999,1179300,93.527184
"771",98.949997,99.690002,98.260002,98.5,1393400,93.092438
"772",98.629997,98.82,97.809998,98.5,2211800,93.092438
"773",98.519997,98.889999,97.68,98.690002,1591400,93.272018
"774",99.18,100.870003,98.629997,100.610001,1817100,95.086609
"775",100.5,101.370003,99.540001,99.889999,2253600,94.406136
"776",100.199997,100.940002,100.169998,100.889999,1650200,95.351227
"777",100.449997,100.790001,99.610001,99.639999,1510100,94.169853
"778",99.489998,100.059998,98.910004,100.010002,1166000,94.519539
"779",99.940002,100.239998,99.480003,99.900002,962800,94.415581
"780",100.230003,100.540001,99.690002,99.75,787600,94.273827
"781",99.970001,100.169998,99.519997,100.139999,832700,94.642418
"782",100.389999,100.639999,100.089996,100.190002,872900,94.689674
"783",99.690002,100.93,99.379997,100.75,1712000,95.218918
"784",100.269997,101.360001,99.900002,101.209999,1040100,96.258438
"785",101.580002,102.110001,101.349998,101.870003,1707500,96.886154
"786",102.370003,103.099998,101.989998,102.879997,1177900,97.846725
"787",102.860001,103.25,102.400002,102.410004,1313200,97.399742
"788",102.379997,102.550003,101.660004,102.389999,1218000,97.380722
"789",102.379997,103.279999,102.25,102.5,1491100,97.485329
"790",102.370003,102.849998,101.419998,101.82,1867400,96.8386
"791",101.989998,102.43,100.209999,100.410004,1806300,95.497581
"792",100.5,101.639999,100.260002,100.290001,1830500,95.383446
"793",100.099998,101.279999,95.489998,95.559998,2306400,90.88485
"794",94,94,90.160004,92.330002,3200700,87.812881
"795",92.889999,97.720001,92.730003,97.690002,2817600,92.910652
"796",97.709999,100.139999,97.169998,97.580002,2509000,92.806038
"797",98.739998,104.550003,98.739998,104.209999,1817200,99.111664
"798",102.370003,105.260002,102.07,104.110001,1842600,99.016579
"799",101.669998,105.43,100.550003,104.720001,2667800,99.596718
"800",97.809998,104.279999,97.809998,102.370003,3482700,97.361687
"801",102.93,105.639999,98.239998,102.050003,3115200,97.057358
"802",99.980003,101.349998,96.339996,97.449997,2669300,92.682396
"803",91.489998,98.120003,78.93,91.639999,3026000,87.156631
"804",95.260002,99.550003,92.239998,99.419998,3546700,94.556007
"805",91.489998,101.370003,90,92.68,4106600,88.14576
"806",95.25,109.529999,94.699997,102.459999,5748600,97.447296
"807",98.470001,107.400002,92.029999,104.529999,4332900,99.416008
"808",103.760002,104.989998,90.010002,90.410004,2983300,85.986832
"809",90.57,90.57,72.080002,74.089996,4700900,70.465248
"810",73.269997,76.440002,68.010002,70.889999,3849700,67.421799
"811",72.269997,80.68,70.290001,80.209999,3017400,76.285835
"812",79.639999,84,77.300003,80.739998,2331000,76.789909
"813",81.040001,88.25,80.360001,86.769997,2138500,82.524895
"814",84.330002,92.730003,83.209999,89.07,1826700,84.712379
"815",90.610001,92.599998,89.160004,91.889999,2111500,87.394417
"816",90.360001,91.209999,86.910004,88.129997,3970400,83.818352
"817",84.959999,86.900002,80.559998,83.519997,2221500,79.433914
"818",81.43,88.620003,80.580002,88.010002,1885400,83.704239
"819",86.32,87.769997,85.010002,85.25,2088000,81.079262
"820",87.68,92.370003,87.160004,91.279999,2118000,86.814247
"821",93.120003,93.610001,87.160004,87.760002,1795700,83.466461
"822",88.360001,92.879997,87.519997,92.199997,1630100,87.689247
"823",92.900002,98.779999,92.610001,98.220001,2229600,93.414726
"824",96.800003,97.970001,93.910004,95.019997,1133300,90.371277
"825",97.139999,99.419998,95.610001,99.330002,1703700,94.470413
"826",98.019997,98.739998,96,96.889999,1979400,92.149788
"827",97.610001,99.599998,96.550003,98.959999,1531400,94.118515
"828",100.260002,101,97.230003,100.339996,1432000,95.431
"829",99.599998,100.169998,95.800003,95.879997,1476900,91.189201
"830",94.139999,96.459999,93.620003,95.139999,1782800,90.485413
"831",96.620003,97.959999,96.18,96.400002,1444800,91.683769
"832",96.059998,97.540001,94.07,94.389999,1462700,89.772102
"833",94.589996,94.709999,92.269997,93.769997,1870500,89.182426
"834",94.040001,94.849998,91.470001,91.519997,1456400,87.042519
"835",92.660004,94.830002,92.25,94.730003,1873600,90.095474
"836",95.639999,95.940002,92,93.309998,1387500,88.744942
"837",93.139999,93.550003,89.790001,90.550003,1583600,86.119965
"838",89.970001,90.150002,87.949997,88.459999,1601900,84.132217
"839",88.150002,90.099998,88,88.959999,1635500,84.607758
"840",88.300003,89.970001,88.139999,89.580002,1444000,85.197433
"841",89.849998,89.860001,84.879997,84.940002,1589700,80.784439
"842",86.010002,87.120003,84.860001,85.129997,1985800,80.965134
"843",86.220001,86.489998,84.82,85.68,1282500,81.488213
"844",85.010002,85.769997,83.650002,85.32,1210100,81.145836
"845",85.650002,86.419998,84.419998,85.010002,1652800,80.851013
"846",84.019997,85.129997,83.43,84.760002,2833100,81.217995
"847",84.239998,85.410004,81.519997,84.709999,2139000,81.17009
"848",84.339996,85.190002,81.489998,84.800003,5130800,81.256332
"849",86.959999,88.150002,86,87.620003,1762700,83.958488
"850",87.190002,87.839996,86.389999,86.690002,1328100,83.067345
"851",87.029999,87.82,86.209999,87.300003,1428800,83.651855
"852",87,87.839996,86.550003,86.68,1324400,83.057762
"853",86.889999,87.059998,85.629997,86.139999,902600,82.540329
"854",86.75,88.370003,85.459999,85.690002,1380200,82.109131
"855",86.730003,86.93,84.519997,85.900002,1430900,82.310364
"856",87.510002,89.330002,86.900002,88.970001,1705300,85.252075
"857",88.540001,91.959999,88.220001,91.730003,2355900,87.896736
"858",91.639999,93.75,90.879997,93.129997,1667100,89.238228
"859",93.660004,94.019997,92.449997,93.970001,1560800,90.043121
"860",93.970001,94.910004,93.349998,93.959999,1505400,90.033546
"861",93.419998,94.169998,91.150002,92.57,1283600,88.701622
"862",93.099998,94.370003,92.690002,92.849998,1704700,88.969925
"863",92.519997,95.82,91.650002,95.279999,1608800,91.298378
"864",94.730003,95.029999,92.25,93.440002,1571700,89.535278
"865",93.650002,95.080002,93.190002,93.709999,1007800,89.793983
"866",92.769997,92.860001,90.370003,91.330002,1723600,87.513451
"867",93.050003,93.120003,89.279999,90.309998,2206700,86.536064
"868",88.949997,91.669998,88.160004,90.470001,1653400,86.689392
"869",92.379997,93,90.370003,90.82,1705600,87.024757
"870",91.160004,91.18,89.330002,90.419998,1430800,86.641472
"871",89.980003,90.309998,88.610001,89.860001,1431300,86.104881
"872",90.980003,90.980003,87.889999,88.07,3852600,84.389671
"873",87.830002,88.330002,87.010002,87.849998,2243300,84.178879
"874",88.739998,88.739998,86.349998,87.089996,1611900,83.45063
"875",86.389999,87.440002,85.959999,86.790001,1812200,83.16317
"876",86.529999,86.599998,84,85.209999,1416500,81.6492
"877",84.910004,86.339996,83.839996,85.540001,2535600,81.965408
"878",86.029999,86.980003,84.980003,86.970001,1124700,83.335648
"879",87.080002,88.099998,86.599998,87.650002,1742900,83.987236
"880",87.580002,89.620003,87.480003,89.330002,1285000,85.597023
"881",89.82,90.860001,89.669998,90.169998,979900,86.401924
"882",90.870003,91.620003,89.019997,89.940002,1000200,86.181541
"883",88.940002,89.629997,88.269997,88.699997,1359700,84.993347
"884",88.5,89.169998,88.160004,88.739998,1230600,85.031685
"885",88.300003,88.559998,86.110001,87.470001,1396000,83.814751
"886",87.690002,88.470001,87.370003,88.050003,1341800,84.370506
"887",88.029999,88.82,87.400002,87.720001,1678100,84.054306
"888",87.919998,88.610001,87.059998,88.099998,2166800,84.418419
"889",88.779999,89.239998,87.160004,87.459999,1353400,83.805176
"890",87.690002,88.379997,87.089996,87.760002,1343000,84.092636
"891",88.209999,91.010002,88.089996,90.529999,1777700,86.74688
"892",90.099998,91.089996,89.669998,90.139999,1382400,86.373177
