"","IDXX.Open","IDXX.High","IDXX.Low","IDXX.Close","IDXX.Volume","IDXX.Adjusted"
"456",216.639999,219.539993,211.009995,218.119995,498900,218.119995
"457",218,220.630005,206.399994,206.949997,655100,206.949997
"458",208.25,213.669998,205.570007,210.779999,580100,210.779999
"459",204.559998,207.990005,200.850006,203.449997,1205600,203.449997
"460",206.75,209.100006,199.860001,203.910004,688400,203.910004
"461",204.210007,210.460007,203.75,210.220001,683500,210.220001
"462",213.490005,216.110001,210.889999,212.119995,831300,212.119995
"463",196.880005,207.800003,190,205.059998,1582400,205.059998
"464",206,209.869995,195.009995,204.910004,1044500,204.910004
"465",205.440002,205.529999,198.399994,201.449997,626300,201.449997
"466",201.830002,204.089996,200.130005,202.270004,572300,202.270004
"467",203.979996,210.149994,203.119995,209.789993,551300,209.789993
"468",209.649994,212.179993,208.350006,209.669998,508000,209.669998
"469",208.720001,209.399994,203.419998,207.169998,464300,207.169998
"470",206.240005,207.229996,198,198.820007,463500,198.820007
"471",198,202.25,196.5,198.839996,533000,198.839996
"472",200.5,202.240005,195.169998,196.690002,390500,196.690002
"473",195.630005,200.970001,193.369995,200.570007,449100,200.570007
"474",199.910004,203.119995,198.449997,201.369995,530000,201.369995
"475",201.300003,201.300003,191.059998,193.520004,576900,193.520004
"476",190.619995,194.330002,188.75,192.160004,535800,192.160004
"477",193.179993,195.470001,190.080002,193.490005,438400,193.490005
"478",192.179993,195.830002,192.160004,192.649994,152400,192.649994
"479",194.050003,196.990005,192.589996,196.699997,427100,196.699997
"480",196.259995,198.009995,193.169998,194.399994,406500,194.399994
"481",194.550003,202.729996,194.550003,202.410004,487300,202.410004
"482",200.699997,202.410004,198.990005,201.119995,408200,201.119995
"483",201.360001,204.369995,200.490005,203.759995,516100,203.759995
"484",206.25,207.279999,204.369995,206.360001,519900,206.360001
"485",206.679993,207.75,194.639999,196.800003,822300,196.800003
"486",194.070007,199.970001,189.460007,199.690002,860300,199.690002
"487",198.399994,199.550003,188.559998,190.009995,621700,190.009995
"488",190.169998,196.240005,188.990005,196,591800,196
"489",198.399994,199.660004,195.009995,196.470001,500300,196.470001
"490",199.720001,202.800003,198.880005,199.729996,430400,199.729996
"491",200.740005,201.020004,193.190002,194.970001,444700,194.970001
"492",192.979996,193.75,189.580002,190.270004,545500,190.270004
"493",189.470001,189.660004,182.419998,183.789993,800500,183.789993
"494",185.600006,190.020004,183.770004,187.570007,617600,187.570007
"495",188.339996,192.979996,181.529999,183.899994,621800,183.899994
"496",182.5,187.820007,180,185.039993,1102900,185.039993
"497",184.899994,188.979996,182.899994,184.940002,1351100,184.940002
"498",183.820007,184.380005,176.169998,176.179993,445900,176.179993
"499",176.149994,185.630005,176.149994,185.600006,455100,185.600006
"500",182.759995,187.949997,180.5,187.949997,647800,187.949997
"501",189.059998,189.350006,182.919998,185.880005,542800,185.880005
"502",187.449997,187.970001,183.380005,186.020004,680500,186.020004
"503",182.490005,184.169998,180.75,182.460007,550200,182.460007
"504",181.309998,181.910004,176.110001,178.020004,560300,178.020004
"505",180.710007,188.990005,180.710007,187.429993,892200,187.429993
"506",187.919998,190,185.25,186.889999,648700,186.889999
"507",188.839996,189.610001,184.520004,189.289993,544400,189.289993
"508",190.270004,194.5,190.240005,192.220001,575000,192.220001
"509",191.419998,193.119995,190.100006,192.720001,303300,192.720001
"510",191.860001,193.009995,190.770004,192.910004,355600,192.910004
"511",191.889999,192.600006,189.690002,189.789993,509700,189.789993
"512",190.589996,196.289993,190.520004,196.009995,586600,196.009995
"513",196.080002,199.679993,195.070007,197.240005,995200,197.240005
"514",196.270004,199.210007,196.080002,196.899994,472100,196.899994
"515",198.899994,200.979996,196.289993,200.869995,796300,200.869995
"516",199.639999,201.429993,198.820007,201.309998,473100,201.309998
"517",201.889999,204.039993,198.470001,201.639999,369700,201.639999
"518",202.100006,206.449997,200.490005,206.160004,617900,206.160004
"519",207.880005,209.490005,206.860001,208.850006,483800,208.850006
"520",207.850006,207.869995,204.050003,205.699997,424100,205.699997
"521",205.179993,207.110001,203.369995,204.289993,475100,204.289993
"522",204.839996,209.529999,204.25,207.679993,515600,207.679993
"523",208.110001,213,207.110001,212.779999,674800,212.779999
"524",214.029999,214.5,201.589996,205.380005,1292700,205.380005
"525",205.5,207.850006,202.179993,203.160004,533900,203.160004
"526",203.509995,209,203.279999,207.979996,673500,207.979996
"527",207.720001,209.75,207.190002,208.830002,504400,208.830002
"528",207.270004,207.649994,204.289993,206.809998,435300,206.809998
"529",206.020004,207.899994,204.809998,207.740005,374700,207.740005
"530",208.410004,209.889999,206.410004,206.639999,343000,206.639999
"531",208.039993,210.059998,206.779999,209.5,348000,209.5
"532",210.320007,211.470001,209.100006,210.389999,382700,210.389999
"533",209.490005,209.860001,205.210007,206.940002,613700,206.940002
"534",208.580002,210.320007,207.009995,210.259995,438600,210.259995
"535",210.089996,211.889999,209,211.320007,484200,211.320007
"536",211.380005,212.5,210.649994,211.440002,515000,211.440002
"537",210.770004,210.770004,204.779999,205.990005,651600,205.990005
"538",206.490005,209.509995,206.279999,209.179993,420500,209.179993
"539",210.440002,212.75,209.940002,210.100006,492800,210.100006
"540",210.070007,210.070007,207.029999,207.740005,427100,207.740005
"541",207.080002,209.229996,206.360001,208.970001,279000,208.970001
"542",208.850006,212.139999,208,211.029999,630100,211.029999
"543",213.25,216.850006,213.160004,215.929993,520200,215.929993
"544",217.75,217.889999,212.149994,213.410004,637600,213.410004
"545",213.100006,213.860001,210.259995,210.800003,609700,210.800003
"546",211.669998,212.289993,207.300003,207.809998,506800,207.809998
"547",207.350006,207.710007,203.240005,203.889999,432600,203.889999
"548",202.630005,203.399994,198.75,201.740005,712200,201.740005
"549",202.929993,205.960007,201.669998,204.720001,506400,204.720001
"550",205.770004,205.990005,203.610001,205.970001,417900,205.970001
"551",206.619995,211.070007,206.309998,209.889999,480600,209.889999
"552",209.820007,210.960007,208.020004,210.869995,473400,210.869995
"553",211.300003,216.350006,211.300003,216.210007,941400,216.210007
"554",216.649994,217.970001,213.339996,215.740005,551600,215.740005
"555",216.990005,219,216.479996,218.300003,405100,218.300003
"556",217.350006,220.809998,216.440002,219.270004,406900,219.270004
"557",219.039993,226.149994,219.039993,225.690002,620000,225.690002
"558",225.229996,225.580002,219.320007,219.429993,496200,219.429993
"559",219.309998,220.809998,217.889999,219.240005,398300,219.240005
"560",221.059998,222.589996,219.089996,220,327200,220
"561",220.710007,220.710007,215.389999,218.839996,375700,218.839996
"562",218.919998,220.770004,217.589996,220.559998,341300,220.559998
"563",221.929993,224.199997,220.820007,223.600006,420100,223.600006
"564",225.520004,228.179993,222.699997,225.119995,428500,225.119995
"565",225.490005,225.949997,223.509995,224.919998,485700,224.919998
"566",226.720001,228.210007,225.199997,227.580002,480600,227.580002
"567",227.779999,227.800003,222.839996,225.929993,429800,225.929993
"568",226.449997,228.979996,226.389999,227.770004,341900,227.770004
"569",226.830002,228,224.380005,227.75,788800,227.75
"570",227.130005,228.589996,224.149994,224.779999,425600,224.779999
"571",224.679993,226.139999,223.679993,224.520004,526400,224.520004
"572",225.479996,225.889999,221.5,223.759995,444600,223.759995
"573",225.220001,227.339996,223.710007,225.320007,332000,225.320007
"574",225.839996,226.270004,223.830002,225.220001,251400,225.220001
"575",227.100006,228.199997,221,222.169998,341800,222.169998
"576",223.429993,223.830002,214.820007,215.529999,508800,215.529999
"577",216.889999,219.080002,214.25,218.490005,515000,218.490005
"578",216.820007,222.789993,216.820007,221.589996,321200,221.589996
"579",221,226.300003,220.660004,224.449997,560600,224.449997
"580",225.009995,226.479996,223.470001,224.580002,414900,224.580002
"581",223.979996,228.320007,222.25,227.669998,412300,227.669998
"582",227.789993,233.059998,227.050003,232.470001,413700,232.470001
"583",231.669998,233.210007,229.009995,230.679993,390200,230.679993
"584",230.990005,232.940002,230.039993,232,518300,232
"585",231.630005,240.869995,230,234.059998,713200,234.059998
"586",234.630005,242.509995,234.130005,242.339996,680500,242.339996
"587",242.419998,251.380005,242.419998,250.470001,852600,250.470001
"588",245.330002,252.339996,244.050003,251.880005,513900,251.880005
"589",248.440002,250.220001,243.589996,245.449997,645100,245.449997
"590",243.929993,247.410004,242.5,245.789993,456300,245.789993
"591",243.570007,246.710007,241.789993,246.220001,550800,246.220001
"592",245.410004,248.929993,240.839996,247.830002,630400,247.830002
"593",242.899994,244.550003,240.559998,242.619995,497900,242.619995
"594",243.240005,247.570007,243,246.179993,426600,246.179993
"595",243.789993,250.350006,243.789993,249.550003,357900,249.550003
"596",250.539993,255.300003,249.779999,251.970001,547900,251.970001
"597",249.850006,252.130005,248.679993,249.559998,507900,249.559998
"598",247.919998,250.270004,245.839996,248.539993,268100,248.539993
"599",250.559998,252.75,249.160004,249.330002,336000,249.330002
"600",249.119995,251.089996,247.520004,250.380005,358300,250.380005
"601",252.580002,253.639999,248.029999,253.570007,461800,253.570007
"602",254.470001,258.420013,254.470001,256.109985,372500,256.109985
"603",256.100006,258.450012,246.720001,246.850006,644100,246.850006
"604",245.789993,249.100006,243.860001,247.449997,650500,247.449997
"605",248.070007,251.320007,247.479996,249.699997,258300,249.699997
"606",247.639999,251.869995,245.860001,249.770004,308200,249.770004
"607",250.050003,252.669998,245,245.589996,418300,245.589996
"608",249.649994,253.210007,248.029999,252.880005,469500,252.880005
"609",253.639999,257.630005,253.639999,256.600006,329700,256.600006
"610",256.76001,261.369995,256.390015,259.679993,320400,259.679993
"611",261.299988,265.899994,261.299988,264.920013,369600,264.920013
"612",266.040009,269.519989,266.040009,268.470001,300400,268.470001
"613",269.859985,271.339996,261.549988,263.929993,358100,263.929993
"614",264.470001,266.220001,262.359985,265.049988,321700,265.049988
"615",265.820007,267.320007,262.529999,267.160004,253700,267.160004
"616",267.119995,268.850006,266.059998,267.73999,284200,267.73999
"617",267.850006,270.5,265.5,268.25,261400,268.25
"618",271.450012,272.25,268.029999,269.720001,342200,269.720001
"619",269.200012,275.190002,268.170013,274.279999,262100,274.279999
"620",277.570007,278.609985,272.480011,272.880005,405200,272.880005
"621",272.73999,275,270.200012,273.929993,557500,273.929993
"622",274.809998,275.940002,272.820007,275.01001,274100,275.01001
"623",275.589996,276,270.679993,271.309998,299300,271.309998
"624",272.329987,272.670013,268.529999,269.890015,301500,269.890015
"625",270.459991,273.829987,270.01001,272.049988,243200,272.049988
"626",272.01001,275.970001,270.589996,275.329987,646300,275.329987
"627",278.25,281.299988,276.450012,280.160004,518100,280.160004
"628",279.910004,280.700012,275.459991,277.01001,417800,277.01001
"629",278.440002,279.910004,276.720001,278.869995,280700,278.869995
"630",276.570007,278.73999,273.390015,278.48999,256500,278.48999
"631",277.579987,277.679993,274.820007,276.75,298300,276.75
"632",275.410004,280.179993,274.540009,279.549988,489100,279.549988
"633",280.51001,284.369995,280.299988,282.529999,518100,282.529999
"634",283.070007,285.859985,280.559998,285.459991,304200,285.459991
"635",283.51001,285.329987,282.869995,284.23999,324300,284.23999
"636",284.470001,284.470001,282.179993,284.079987,286800,284.079987
"637",284.079987,285.399994,282.589996,283.660004,248900,283.660004
"638",283.76001,286.790009,283.76001,284.730011,237200,284.730011
"639",283.359985,290.390015,283.359985,289.850006,360000,289.850006
"640",291.160004,292.170013,284.269989,284.690002,384400,284.690002
"641",285.880005,289.829987,285.519989,287.070007,274800,287.070007
"642",288.059998,288.700012,284.940002,286.820007,208400,286.820007
"643",288.640015,289.470001,283.649994,285.399994,388700,285.399994
"644",284.209991,285.149994,282.200012,283.559998,285300,283.559998
"645",285.220001,285.649994,282.679993,283.940002,239000,283.940002
"646",284.329987,285.070007,281.040009,284.910004,335900,284.910004
"647",283.440002,286.410004,283.190002,286.049988,285300,286.049988
"648",286.48999,286.880005,278.679993,282.049988,448800,282.049988
"649",268.51001,281.279999,259.730011,268.299988,1091100,268.299988
"650",268.890015,272.519989,265.019989,268.709991,452700,268.709991
"651",264.130005,266.209991,256.269989,260.070007,624400,260.070007
"652",262.209991,270.899994,262.200012,270.380005,625000,270.380005
"653",267.339996,269.75,262.910004,267.869995,390800,267.869995
"654",269.890015,276.029999,269.890015,275.570007,384200,275.570007
"655",274.440002,280.549988,274.130005,278.859985,430200,278.859985
"656",278.119995,279.480011,274.109985,275.779999,296200,275.779999
"657",274.290009,281.130005,274.079987,280.910004,381500,280.910004
"658",276.970001,278.380005,269.76001,269.809998,426400,269.809998
"659",272.359985,276.559998,270.51001,273.070007,321800,273.070007
"660",276.290009,279.23999,274.230011,275.410004,375600,275.410004
"661",278.769989,280.220001,276.26001,279.529999,246600,279.529999
"662",279.920013,283.410004,277.309998,281.410004,337600,281.410004
"663",282.880005,284.149994,280.130005,280.959991,180800,280.959991
"664",282.26001,282.26001,276.089996,279.880005,190600,279.880005
"665",279.25,281.929993,269.230011,270.440002,427800,270.440002
"666",273.839996,277.279999,272.5,277.130005,529200,277.130005
"667",279.040009,285.140015,277.070007,284.769989,612700,284.769989
"668",282.619995,287.079987,281.01001,285.559998,456400,285.559998
"669",288.100006,290.850006,286.339996,289.290009,331500,289.290009
"670",291.049988,291.049988,287.220001,289.73999,300600,289.73999
"671",288.890015,290.420013,283.529999,286.079987,326100,286.079987
"672",288.209991,289.23999,284.730011,288.899994,408600,288.899994
"673",291.209991,291.640015,287.769989,289.929993,353700,289.929993
"674",289.950012,290.980011,288.209991,288.470001,273100,288.470001
"675",289.049988,289.049988,266.299988,267.200012,648600,267.200012
"676",265.040009,267.76001,257.01001,267.630005,531600,267.630005
"677",270.040009,274.549988,268.420013,270.98999,439000,270.98999
"678",272.600006,274.470001,270.869995,271.049988,382800,271.049988
"679",270.589996,271.690002,264.950012,265.470001,465100,265.470001
"680",262.910004,267.350006,261.859985,265.640015,308900,265.640015
"681",266.269989,272.470001,266.269989,271.859985,379400,271.859985
"682",271.579987,275.350006,269.01001,272.730011,362700,272.730011
"683",273.630005,276.369995,273.230011,273.790009,237100,273.790009
"684",272.420013,276.540009,272.230011,274.170013,524500,274.170013
"685",272.399994,277.059998,271.209991,275.790009,477100,275.790009
"686",277.76001,279.440002,271.339996,272.130005,670500,272.130005
"687",272.5,275.700012,270.420013,274.799988,323200,274.799988
"688",274.630005,277.23999,272.019989,275.059998,281500,275.059998
"689",276.380005,276.380005,270.570007,272.480011,263400,272.480011
"690",272.480011,274.790009,270.209991,271.929993,459300,271.929993
"691",273.399994,275.450012,265.790009,268.980011,390800,268.980011
"692",266.839996,270.079987,264.070007,268.709991,726400,268.709991
"693",267.529999,271.48999,265.179993,270.029999,327600,270.029999
"694",272.089996,277.179993,272.089996,276.600006,275600,276.600006
"695",274.920013,276.420013,271.399994,272.049988,359900,272.049988
"696",270.690002,271.600006,265.899994,267.720001,272000,267.720001
"697",268.910004,273.079987,268.910004,271.910004,214000,271.910004
"698",270.279999,274.079987,268.450012,272.23999,178900,272.23999
"699",276.380005,279.040009,275,276.799988,262100,276.799988
"700",277.350006,279.200012,275.019989,275.679993,165700,275.679993
"701",277.579987,282.600006,276.820007,282.26001,236300,282.26001
"702",280.059998,281.459991,277.049988,279.570007,279600,279.570007
"703",281.049988,282.820007,278.609985,282.130005,187400,282.130005
"704",282.450012,283.440002,280.480011,282.829987,294900,282.829987
"705",285.440002,285.450012,278.100006,278.880005,239200,278.880005
"706",279.070007,280.019989,270.720001,270.839996,230900,270.839996
"707",270.76001,273.649994,266.720001,267.929993,372000,267.929993
"708",267.98999,271.859985,266.709991,268.329987,411800,268.329987
"709",268.630005,271.130005,268.109985,268.290009,370600,268.290009
"710",267.910004,269.23999,265.309998,266.420013,513300,266.420013
"711",265.559998,273.459991,264.480011,270.869995,763100,270.869995
"712",270.880005,274.059998,270,273.850006,332500,273.850006
"713",272.25,294.570007,270.5,285.01001,730900,285.01001
"714",285.559998,287.920013,276.5,276.869995,572900,276.869995
"715",278.859985,282.290009,277.519989,278.660004,544200,278.660004
"716",277.950012,278.390015,263.220001,264.149994,956100,264.149994
"717",263.73999,266,261.23999,261.450012,551200,261.450012
"718",261.859985,264.98999,261.820007,263.140015,411400,263.140015
"719",263,264.200012,254.419998,254.740005,771800,254.740005
"720",253.580002,256.25,251.600006,252.679993,426500,252.679993
"721",252.25,258.959991,252.25,257.51001,534500,257.51001
"722",258.019989,260.190002,257.089996,259.309998,380400,259.309998
"723",258.529999,262.070007,256.01001,257.359985,437600,257.359985
"724",258,261.109985,256.48999,259.779999,637300,259.779999
"725",259.790009,262.339996,258.410004,260.529999,577100,260.529999
"726",261.660004,265.959991,259.950012,264.600006,460000,264.600006
"727",264.130005,266.450012,257.549988,260.5,653000,260.5
"728",260.369995,261.540009,257.779999,260.690002,462000,260.690002
"729",260.880005,261,255.360001,257.019989,443100,257.019989
"730",256.869995,259.089996,251.139999,251.869995,635700,251.869995
"731",251,255.639999,250.5,252.850006,1295600,252.850006
"732",254.300003,255.369995,249.809998,250.699997,498500,250.699997
"733",249.360001,254.279999,249.360001,251.580002,354600,251.580002
"734",251.330002,252.630005,248.009995,251.300003,415300,251.300003
"735",250.080002,255.710007,246.740005,248.660004,520800,248.660004
"736",249.979996,253.240005,248.130005,251.860001,634800,251.860001
"737",251.800003,253.300003,250.880005,251.860001,349100,251.860001
"738",253.910004,254.520004,251.050003,251.369995,293800,251.369995
"739",251.100006,253.020004,248.550003,249.020004,412800,249.020004
"740",249.619995,252.940002,249.520004,252.839996,515000,252.839996
"741",252.279999,254.710007,249.720001,250.449997,412700,250.449997
"742",250.869995,252.949997,249.529999,251.880005,536500,251.880005
"743",251.770004,256.350006,251.119995,252.899994,487800,252.899994
"744",253.820007,257.480011,253.320007,255.470001,406900,255.470001
"745",255.309998,257.899994,253.25,257.170013,457800,257.170013
"746",257.380005,258.589996,252.520004,253.089996,494500,253.089996
"747",255,256.619995,252.589996,256.190002,425300,256.190002
"748",257.579987,261.920013,253.649994,261.549988,1079400,261.549988
"749",263.339996,265.309998,260.579987,263.980011,515000,263.980011
"750",265.130005,265.929993,261.459991,263.26001,196700,263.26001
"751",263.100006,263.100006,259.779999,261.429993,205900,261.429993
"752",261.899994,264.290009,259.670013,263.980011,303900,263.980011
"753",264.119995,265.540009,260.519989,261.600006,318100,261.600006
"754",262.070007,262.929993,259.899994,261.130005,400700,261.130005
"755",261.529999,265.26001,260.48999,265.019989,445500,265.019989
"756",260.869995,266.390015,259.98999,264.769989,399100,264.769989
"757",263.899994,267.179993,261.320007,266.929993,579000,266.929993
"758",267.290009,269.459991,265.369995,266.119995,418400,266.119995
"759",267.890015,274.649994,266.109985,271.679993,717500,271.679993
"760",273.940002,278.190002,271.98999,277.940002,567600,277.940002
"761",279.529999,283.73999,277.329987,281.640015,578000,281.640015
"762",281.75,284.350006,280.019989,282.290009,478900,282.290009
"763",281.549988,285.450012,279.829987,284.019989,468500,284.019989
"764",285.130005,288.920013,282.660004,288.48999,501900,288.48999
"765",289.029999,291.5,287.190002,289.920013,363900,289.920013
"766",290.880005,291.040009,285.209991,285.799988,608100,285.799988
"767",284.640015,287.429993,283.709991,284.839996,654500,284.839996
"768",285.149994,290.140015,285.149994,287.619995,401800,287.619995
"769",287.859985,287.98999,283.450012,285.899994,454300,285.899994
"770",288.209991,289.25,279.179993,280.769989,345100,280.769989
"771",277.149994,279.25,275.019989,277.309998,368700,277.309998
"772",277.350006,279.809998,276.480011,278.640015,578900,278.640015
"773",279.799988,283.140015,276.98999,280.799988,363300,280.799988
"774",278.799988,283.98999,276.519989,283.730011,497700,283.730011
"775",280.140015,289.959991,269.48999,271.01001,910200,271.01001
"776",276.079987,281.519989,274.25,275.769989,569600,275.769989
"777",280.579987,285.959991,277.820007,279.119995,492200,279.119995
"778",281.869995,282.160004,272.809998,274.399994,510500,274.399994
"779",275.269989,281.369995,274.429993,280.670013,542800,280.670013
"780",280.589996,281.079987,277.700012,278.399994,239700,278.399994
"781",277.940002,279.649994,276.940002,279.149994,348200,279.149994
"782",280.329987,284.359985,280.040009,283.380005,293100,283.380005
"783",284.209991,285.880005,280.339996,283.279999,314500,283.279999
"784",283.160004,286.5,281.850006,285.049988,283900,285.049988
"785",285.269989,289.01001,283.399994,288.779999,286800,288.779999
"786",288.380005,289.350006,285.76001,286.75,455300,286.75
"787",288,296.25,288,290.970001,734100,290.970001
"788",290.220001,292.970001,278.5,281.450012,696500,281.450012
"789",280.640015,281.48999,276.790009,278.109985,443300,278.109985
"790",274.470001,275.609985,267.359985,269.809998,595400,269.809998
"791",270.220001,272.019989,255.350006,256.709991,649000,256.709991
"792",258.649994,265.769989,258.23999,259.450012,583900,259.450012
"793",255.940002,261.720001,250,250.149994,610100,250.149994
"794",242.220001,254.940002,238.039993,254.509995,1614600,254.509995
"795",254.929993,262.329987,247.669998,261.98999,700700,261.98999
"796",259.25,263.730011,247.630005,251.25,728900,251.25
"797",256.070007,263.339996,251,263.029999,602600,263.029999
"798",258.170013,260.01001,250.970001,255.160004,524400,255.160004
"799",245.440002,250.830002,242.75,249.889999,559200,249.889999
"800",236.100006,246.339996,230.559998,242.830002,909800,242.830002
"801",251.990005,256,241.350006,255.360001,605500,255.360001
"802",245.589996,252.639999,243.369995,245.580002,694300,245.580002
"803",230.160004,246.669998,225.75,241,1405500,241
"804",243.509995,255.539993,230.330002,254.169998,1371000,254.169998
"805",231.940002,240.229996,223.710007,223.830002,1332000,223.830002
"806",228.929993,236.880005,208.410004,215.880005,1271000,215.880005
"807",204.339996,213.289993,199.179993,205.130005,1569300,205.130005
"808",204.020004,207.949997,185.029999,193.179993,1852300,193.179993
"809",193.949997,196.940002,180.190002,183.289993,1539200,183.289993
"810",181.960007,187.25,168.649994,182.940002,1386200,182.940002
"811",190.380005,207.059998,186.729996,204.990005,1065900,204.990005
"812",204.779999,223.850006,200.660004,214.229996,892300,214.229996
"813",213.059998,232.479996,212.199997,230.380005,740500,230.380005
"814",223.539993,237.050003,223.539993,231.75,857900,231.75
"815",235.899994,244.279999,230.509995,241.020004,805200,241.020004
"816",239.369995,256.649994,239.160004,242.240005,1175500,242.240005
"817",237.809998,239.279999,227.699997,230.660004,940600,230.660004
"818",226.020004,240.759995,226.020004,239.699997,786700,239.699997
"819",237.880005,244,233.25,234.550003,946400,234.550003
"820",246.259995,255.639999,243.369995,254.429993,743300,254.429993
"821",260.660004,264.98999,247.639999,251.740005,723700,251.740005
"822",249.419998,256.25,244.979996,254.729996,820200,254.729996
"823",256.019989,261.059998,252.869995,258.579987,633300,258.579987
"824",254.729996,257.149994,246.399994,254.389999,402700,254.389999
"825",256.23999,264.980011,254.399994,263.01001,486500,263.01001
"826",255.020004,260.970001,251.220001,257.820007,443900,257.820007
"827",261.130005,266.329987,258,261.119995,421300,261.119995
"828",268.290009,268.290009,260.630005,265.160004,416300,265.160004
"829",263.380005,273.279999,262.01001,267.339996,471500,267.339996
"830",263,265.380005,256.429993,259.230011,428400,259.230011
"831",261.720001,269.869995,261.190002,268.119995,521300,268.119995
"832",268.140015,274.600006,267.230011,268.410004,422800,268.410004
"833",271.549988,274.320007,268.179993,271.799988,416100,271.799988
"834",271.970001,278.850006,269.029999,275.850006,559100,275.850006
"835",275,276.950012,263.950012,264.25,582600,264.25
"836",267.76001,274.670013,265.040009,272.73999,627500,272.73999
"837",276.980011,289,272.73999,277.600006,760900,277.600006
"838",277.51001,278.940002,268.570007,270.75,547000,270.75
"839",269.109985,274.899994,266,273.76001,484500,273.76001
"840",272.910004,284.950012,271.01001,282.079987,459600,282.079987
"841",283.670013,288.540009,282.100006,283.589996,562700,283.589996
"842",288,295.600006,286.649994,294.26001,693000,294.26001
"843",296.279999,298.640015,287.519989,287.899994,538800,287.899994
"844",287,300.579987,286.899994,299.450012,592500,299.450012
"845",298.619995,299.670013,289.100006,289.149994,480200,289.149994
"846",288.579987,292.75,282.630005,285.98999,453000,285.98999
"847",281.549988,295.970001,280.529999,294.98999,603000,294.98999
"848",290.01001,297.929993,290,294.380005,871200,294.380005
"849",297.179993,302.98999,294.220001,295.929993,453200,295.929993
"850",296.549988,299.25,292.600006,294.839996,446300,294.839996
"851",295.040009,297.910004,292.589996,295.540009,469500,295.540009
"852",292.23999,294.910004,288.5,292.660004,364100,292.660004
"853",290.440002,295.040009,289.100006,294.720001,337400,294.720001
"854",298.630005,298.630005,290.179993,290.839996,503400,290.839996
"855",291.170013,301.109985,291,300.920013,655600,300.920013
"856",302.559998,311.970001,301.290009,306.130005,647500,306.130005
"857",307.76001,310.549988,303.049988,308.880005,1514700,308.880005
"858",308.649994,314.98999,307.190002,312.190002,420000,312.190002
"859",313.829987,316.899994,309.410004,316.480011,533500,316.480011
"860",315.440002,319,314.589996,318.029999,481400,318.029999
"861",318.149994,319.279999,308.320007,310.079987,614000,310.079987
"862",310.619995,317.660004,306.690002,311.709991,597700,311.709991
"863",308.570007,312.730011,306.26001,309.670013,594200,309.670013
"864",309.320007,311.070007,302.410004,303,460900,303
"865",305.459991,324.299988,304.980011,321.890015,688000,321.890015
"866",320.200012,320.890015,294.369995,298.809998,726100,298.809998
"867",304.959991,311.649994,298.040009,302.829987,493700,302.829987
"868",296.619995,310.299988,294.170013,309.220001,439900,309.220001
"869",315.149994,315.730011,307.799988,312.48999,370700,312.48999
"870",314.859985,318.73999,313.109985,316.209991,373200,316.209991
"871",313.690002,316.589996,311.859985,313.019989,413400,313.019989
"872",315.5,320.309998,310.100006,314.670013,916400,314.670013
"873",314.920013,327,311.48999,325.290009,713900,325.290009
"874",326.890015,330.290009,323.459991,327.690002,497000,327.690002
"875",323.299988,328.609985,315.519989,319.380005,543800,319.380005
"876",319.709991,327.790009,314.570007,327.390015,518300,327.390015
"877",328.450012,331.01001,323,324.859985,738500,324.859985
"878",328.190002,328.350006,322,327.899994,387700,327.899994
"879",327.609985,332.679993,324.380005,330.160004,777500,330.160004
"880",331.73999,337.160004,329.899994,334.540009,374400,334.540009
"881",338.76001,339.809998,333.019989,334.76001,460300,334.76001
"882",339.450012,344.809998,337.630005,339.470001,401700,339.470001
"883",338.279999,343,336.839996,337.299988,235600,337.299988
"884",337.929993,339.649994,333.549988,336.119995,314600,336.119995
"885",337.559998,343.730011,333.700012,341.170013,335100,341.170013
"886",341.01001,341.549988,334.420013,338.25,293400,338.25
"887",340.73999,345.399994,333.670013,335.140015,416400,335.140015
"888",332.820007,339.070007,329.690002,338.470001,360300,338.470001
"889",340.559998,342.98999,336.619995,340.73999,274800,340.73999
"890",339.369995,340.679993,334.589996,339.200012,277500,339.200012
"891",339.779999,352.720001,339.130005,349.850006,382200,349.850006
"892",353.51001,363,352.579987,361,413200,361
"893",364.160004,366.040009,360.410004,363.320007,329100,363.320007
"894",366.820007,372.329987,362.369995,365.230011,350300,365.230011
"895",366.320007,368.709991,358.190002,360.839996,409600,360.839996
"896",359.540009,361.230011,353.170013,359.230011,279700,359.230011
"897",359,368.640015,359,366.670013,358700,366.670013
"898",365.839996,368,360.649994,361.649994,289000,361.649994
"899",363.350006,369.690002,361.940002,366.910004,352700,366.910004
"900",363.799988,375.480011,361.26001,374.100006,468900,374.100006
"901",382.920013,407.859985,382.5,397.75,783200,397.75
"902",398.019989,399.839996,390.170013,391.98999,651700,391.98999
"903",393.769989,394.709991,385.220001,390.25,661200,390.25
"904",393.119995,396.410004,388.820007,395.709991,579700,395.709991
"905",394.01001,395.73999,384.190002,389.779999,431900,389.779999
"906",387.959991,392.309998,377.720001,381.76001,567000,381.76001
"907",380.829987,382.290009,376.160004,377.190002,621900,377.190002
"908",376.200012,379.390015,372.179993,374.029999,528200,374.029999
"909",375.019989,387.839996,375.019989,384.829987,444200,384.829987
"910",385.980011,389.5,382.700012,385.25,415600,385.25
"911",384.779999,386,377.399994,379.399994,476700,379.399994
"912",381.910004,385.470001,381.670013,384.390015,508400,384.390015
"913",384.01001,387.75,381.559998,386.649994,338000,386.649994
