"","ADSK.Open","ADSK.High","ADSK.Low","ADSK.Close","ADSK.Volume","ADSK.Adjusted"
"894",241.399994,243.910004,239.059998,240.740005,515000,240.740005
"895",241.289993,245.160004,235.729996,237.339996,1176600,237.339996
"896",234.139999,236.029999,230.240005,232.880005,1007600,232.880005
"897",234.960007,239.970001,233.309998,239.690002,731100,239.690002
"898",238.529999,240.600006,234.139999,234.580002,623900,234.580002
"899",236.580002,240.119995,236.580002,238.610001,503000,238.610001
"900",235.289993,237.649994,231.419998,236.100006,712800,236.100006
"901",238.360001,238.360001,231.5,236.429993,1144200,236.429993
"902",239.419998,240.460007,235.839996,239.479996,1269300,239.479996
"903",239.289993,241.869995,236.729996,239.899994,973700,239.899994
"904",240.070007,246.360001,235.240005,243.199997,1292700,243.199997
"905",243.639999,244.5,239.240005,243.570007,735900,243.570007
"906",242.470001,242.470001,233.199997,236.240005,1042900,236.240005
"907",236.399994,236.929993,227.520004,231.880005,1307700,231.880005
"908",231.169998,232.789993,227.550003,228.789993,927500,228.789993
"909",229.300003,233.869995,229.300003,231.570007,905100,231.570007
"910",232.880005,243.25,232.570007,238.190002,1200700,238.190002
"911",237.919998,239.630005,233.460007,234.350006,786200,234.350006
"912",236.300003,239.350006,235.649994,239,919800,239
"913",241.940002,246.330002,240.259995,242.690002,1482500,242.690002
"914",244.399994,244.979996,239.169998,241.419998,1250700,241.419998
"915",240.440002,250.619995,239.449997,249.149994,1080500,249.149994
"916",249.330002,249.929993,245.270004,248.270004,1088300,248.270004
"917",250.100006,253.470001,249.660004,251.800003,1227100,251.800003
"918",249.020004,254.350006,246.399994,252.240005,1555100,252.240005
"919",246.660004,253.259995,237.190002,248.210007,3075800,248.210007
"920",250.190002,250.190002,241.740005,243.110001,1137800,243.110001
"921",244.850006,250.5,244.850006,247.389999,999000,247.389999
"922",246.330002,247.979996,242.550003,245.699997,1210700,245.699997
"923",247.990005,253.699997,244.669998,253.509995,1413400,253.509995
"924",255.479996,261.940002,254.149994,261.350006,2373900,261.350006
"925",256.809998,256.809998,239.229996,242.089996,2497700,242.089996
"926",240.529999,244.440002,228.179993,233.880005,2704600,233.880005
"927",224.160004,230.190002,223.919998,224.360001,1845600,224.360001
"928",227.610001,234.979996,225.589996,232.779999,2018100,232.779999
"929",234,239.009995,226.949997,228.199997,2128600,228.199997
"930",228.179993,231.339996,223.270004,227.479996,992200,227.479996
"931",231.029999,232.899994,228.229996,229.830002,1276800,229.830002
"932",231.479996,240.050003,231.089996,235.869995,1969700,235.869995
"933",236.410004,237.589996,230.330002,230.759995,1092500,230.759995
"934",225.5,227.509995,220.429993,226.970001,1884400,226.970001
"935",228.320007,229.339996,219.889999,225.130005,2034100,225.130005
"936",220.800003,227.759995,218.509995,227.639999,1205500,227.639999
"937",229.410004,230.080002,225.720001,229.559998,841100,229.559998
"938",228.600006,230.330002,221.050003,221.869995,901900,221.869995
"939",219.490005,223.899994,215.830002,220.960007,1147900,220.960007
"940",221.179993,228.970001,219.919998,227.800003,1054700,227.800003
"941",232.5,234.339996,229.100006,232.149994,995900,232.149994
"942",232.509995,234.380005,230.570007,232.919998,951100,232.919998
"943",232.289993,236.710007,228.949997,231.009995,1466000,231.009995
"944",232.759995,238.610001,232.75,233.960007,1438800,233.960007
"945",228.770004,231.139999,223.509995,225.559998,1253300,225.559998
"946",226.860001,230.130005,225.039993,228.929993,915700,228.929993
"947",228.320007,231.570007,226.5,228.009995,979900,228.009995
"948",229.309998,234.210007,229.309998,233.009995,1039100,233.009995
"949",237.229996,238,232.259995,234.309998,1382100,234.309998
"950",234.380005,238.139999,233.320007,237.5,1794400,237.5
"951",243.460007,246.119995,239.919998,242.119995,1988000,242.119995
"952",242.75,247.869995,242.389999,244.089996,1374500,244.089996
"953",246.880005,250.740005,244.529999,246.699997,1414700,246.699997
"954",244,253.960007,242.119995,252.029999,2635800,252.029999
"955",253.210007,261.450012,253.169998,259.970001,2288700,259.970001
"956",262.670013,268.440002,258.589996,259.940002,2330500,259.940002
"957",261.410004,262.579987,257.170013,257.339996,1715500,257.339996
"958",257.390015,259.690002,253.100006,254.009995,872700,254.009995
"959",254.520004,255.639999,247.020004,252.759995,1033300,252.759995
"960",253.270004,254.649994,249.899994,254.419998,640600,254.419998
"961",251.589996,254.649994,246.399994,249.130005,1256900,249.130005
"962",251.009995,253.869995,250.270004,250.600006,1008800,250.600006
"963",246.210007,246.380005,236.699997,237.619995,1357100,237.619995
"964",238.330002,245.720001,238.110001,242.839996,1043000,242.839996
"965",240.130005,241.5,233.320007,235.539993,1514600,235.539993
"966",237.199997,242.570007,236.210007,240.740005,1728400,240.740005
"967",244.380005,250.460007,241.839996,248.309998,1045600,248.309998
"968",257.410004,257.829987,241.460007,245.889999,2779300,245.889999
"969",254.259995,260.5,252.350006,255.919998,1467400,255.919998
"970",255.380005,261.600006,253.25,259.410004,819100,259.410004
"971",274.23999,276.679993,262.26001,262.609985,2361800,262.609985
"972",259.380005,259.980011,245.880005,247.220001,1615300,247.220001
"973",252.839996,257.410004,244.300003,246.789993,2067600,246.789993
"974",247.979996,253.029999,244.690002,245.710007,1004500,245.710007
"975",254.399994,256.910004,248.630005,251,1518600,251
"976",249.369995,251.559998,246.860001,248.789993,1087500,248.789993
"977",249.240005,253.669998,247.619995,252.710007,1015400,252.710007
"978",252.389999,255.130005,250.529999,252.220001,908600,252.220001
"979",250.240005,259.660004,250.240005,256.880005,1077600,256.880005
"980",256.730011,260.600006,254.089996,254.889999,1458500,254.889999
"981",255.570007,257.950012,251.600006,257.25,1337400,257.25
"982",257.720001,260.890015,256.600006,258.970001,1587500,258.970001
"983",260.98999,282.48999,260.01001,271.23999,3128300,271.23999
"984",272.190002,276.480011,270.51001,272.809998,886900,272.809998
"985",275,281.350006,272.209991,280.230011,2612000,280.230011
"986",281.869995,282,275.160004,279.109985,1753700,279.109985
"987",277.98999,279.149994,273.76001,277.059998,1426300,277.059998
"988",276,279.790009,275.709991,277.290009,1841700,277.290009
"989",277.290009,281.779999,276.980011,278,1688200,278
"990",278.179993,282.269989,278,280.799988,1422300,280.799988
"991",281.690002,286.23999,280.309998,284.380005,939000,284.380005
"992",288.970001,289.450012,278.070007,279.420013,1484300,279.420013
"993",278.140015,282.179993,274.23999,281.160004,1160400,281.160004
"994",280.25,280.48999,275.380005,279.679993,1251100,279.679993
"995",281.570007,293.480011,280.049988,288.329987,1743800,288.329987
"996",288.200012,290.660004,287.070007,287.529999,997300,287.529999
"997",288.73999,293.100006,288.73999,292.170013,1054700,292.170013
"998",294.649994,297.76001,292.380005,297.350006,1108500,297.350006
"999",299.829987,305.950012,298.730011,305,2766100,305
"1000",302.839996,303.98999,296.700012,300.880005,1421500,300.880005
"1001",303.309998,304.299988,300,303.859985,1302800,303.859985
"1002",305.649994,307.220001,300,300.179993,689700,300.179993
"1003",300.399994,302.76001,298.769989,301.390015,323100,301.390015
"1004",304.25,305.440002,298.019989,299.649994,702600,299.649994
"1005",300,301.730011,296.029999,298.109985,672800,298.109985
"1006",300.25,301.51001,297.940002,299.410004,513700,299.410004
"1007",299,305.850006,299,305.339996,941700,305.339996
