"","EA.Open","EA.High","EA.Low","EA.Close","EA.Volume","EA.Adjusted"
"893",141.559998,141.990005,138.889999,139.339996,1481400,138.652237
"894",140.949997,140.949997,137.869995,138.300003,2057600,137.617386
"895",139.300003,139.570007,134.729996,135.360001,1896400,134.691879
"896",133.75,136.259995,132.720001,135.240005,1354100,134.572495
"897",135.490005,137.139999,134.820007,136.160004,1819200,135.48793
"898",135.419998,136.309998,134.389999,134.779999,1319800,134.114731
"899",135.770004,136.509995,134.690002,135.929993,1532800,135.259064
"900",135.699997,138.839996,135.25,138.589996,2717700,137.905945
"901",142.039993,142.839996,137.100006,141.619995,4301200,140.920975
"902",141.550003,143.429993,139.550003,142.360001,2233800,141.657349
"903",143.240005,146.5,143.100006,146.320007,2680300,145.597794
"904",145.820007,146.339996,143.259995,146.179993,1936900,145.458466
"905",146.330002,147.360001,144.5,146.949997,1671700,146.22467
"906",146.429993,146.839996,142.320007,143.990005,1514800,143.279297
"907",142.770004,143.990005,139.5,140.699997,1378300,140.005524
"908",141.149994,141.149994,135.559998,135.699997,2221700,135.030212
"909",136.880005,140.300003,136.179993,139.899994,1714200,139.209473
"910",141.119995,142.850006,140.580002,141.770004,1191200,141.070267
"911",141.639999,142.009995,139.949997,140.429993,1904200,139.736862
"912",139.25,140.970001,138.309998,140.449997,1481000,139.75676
"913",140.600006,142.740005,140.160004,142.580002,1413900,141.876266
"914",142.279999,143.619995,141.070007,141.860001,1816600,141.159805
"915",141.619995,143.960007,141.050003,143.479996,1268100,142.771805
"916",142.759995,142.990005,140.839996,141.210007,1940000,140.513016
"917",142.270004,142.839996,141.210007,142.330002,1842600,141.627472
"918",142.009995,142.399994,141,142.210007,857600,141.508087
"919",142.059998,144.5,142.059998,143.630005,1580500,142.921066
"920",143.380005,143.740005,139.850006,141.770004,1923000,141.070267
"921",142.339996,142.339996,140.009995,140.869995,1553800,140.174683
"922",141.080002,141.110001,138.089996,139.470001,2727200,138.781601
"923",140.740005,140.740005,137.080002,138.289993,2710100,137.607422
"924",138,140.300003,136.639999,139.559998,2337400,138.871155
"925",138.240005,138.240005,131.220001,132.820007,3430500,132.164444
"926",131.630005,132.649994,126.910004,130.130005,2429700,129.487717
"927",127.459999,127.5,123.330002,124.300003,4622600,123.686485
"928",126.540001,129.520004,124.889999,128.699997,2776500,128.064758
"929",129.880005,131.130005,126.339996,127.260002,2460000,126.631874
"930",127.989998,128.389999,124.400002,126.019997,1746600,125.397987
"931",127.93,128.009995,125.93,126.18,1376900,125.557205
"932",127.989998,129.860001,127.5,128.330002,2129600,127.696594
"933",128.990005,129.520004,126.470001,126.739998,1832200,126.114433
"934",124.220001,126.540001,123.540001,125.260002,2151800,124.641739
"935",125.489998,126.699997,123.370003,125.900002,3402700,125.278587
"936",124.330002,128.470001,124.150002,128.289993,2017400,127.656784
"937",129.839996,131.220001,128.460007,131.020004,2081900,130.373306
"938",131.570007,132.320007,127.940002,128.419998,2444400,127.786148
"939",128.210007,130.309998,128.089996,129.320007,2001500,128.681702
"940",129.509995,132.009995,128.690002,131.190002,1915600,130.542465
"941",133.360001,133.850006,130.869995,132.279999,1796500,131.627106
"942",132.059998,132.429993,129.5,130.020004,1793500,129.378235
"943",129.729996,131.990005,129.449997,130.410004,2164200,129.766312
"944",132.070007,134.059998,131.460007,132.779999,1868800,132.124619
"945",131.369995,132.240005,127.709999,129.070007,1751200,128.432938
"946",130.089996,132.949997,129.070007,130.720001,1270100,130.074783
"947",130.360001,130.399994,124.519997,124.839996,3753700,124.223808
"948",126.410004,126.5,123.970001,125.010002,3257500,124.392967
"949",126.099998,126.379997,124.419998,125.989998,1959600,125.368141
"950",126.860001,128.440002,125.919998,127.449997,1991700,126.82093
"951",128.979996,132.070007,127.830002,130.880005,2106600,130.233994
"952",131.869995,133.539993,130.160004,132.940002,2117300,132.283813
"953",133.789993,133.860001,131.740005,132.75,2520500,132.094772
"954",131.070007,132.410004,129.880005,131.339996,1900100,130.691727
"955",132.5,133.259995,131.050003,131.919998,1925000,131.268875
"956",133.139999,133.889999,129.509995,129.869995,1454300,129.228973
"957",130.419998,130.600006,127.089996,127.360001,2249200,126.731369
"958",127.980003,129.449997,127.300003,127.650002,2200800,127.019936
"959",127.779999,128.009995,125.400002,126.919998,1791800,126.293549
"960",127.239998,127.650002,125.529999,126.769997,1215200,126.144279
"961",126.410004,127.5,125.029999,126.68,2166000,126.054733
"962",127.360001,127.580002,126.099998,126.620003,1452800,125.995026
"963",125.620003,127.07,124.809998,125.599998,2079600,124.980064
"964",125.790001,126.169998,122.769997,123.900002,2633500,123.28846
"965",122.989998,124.089996,118.519997,119.830002,3312900,119.238541
"966",120.940002,121.059998,117.790001,119.809998,2650000,119.218636
"967",120.75,121.459999,119.400002,120.739998,2022200,120.144043
"968",124.879997,126.980003,123.720001,125.309998,2594800,124.69149
"969",128.880005,128.880005,126.279999,128.330002,3291700,127.696594
"970",119.5,120.699997,114.529999,119.190002,12151100,118.6017
"971",116.459999,121.300003,110.150002,116.970001,7097200,116.392654
"972",116.989998,120.529999,114.779999,118.93,4454200,118.342979
"973",120.300003,120.639999,117.589996,119.779999,3572900,119.188782
"974",120.93,122.32,118.970001,119.32,2339800,118.731056
"975",120.220001,121.459999,119.370003,120.800003,2110900,120.203758
"976",119.25,120.709999,117.550003,118.599998,3069300,118.014618
"977",119.330002,120.650002,118.050003,118.519997,2954200,117.935005
"978",118.339996,118.580002,116.650002,116.839996,2509200,116.26329
"979",116.739998,121.519997,116.410004,120.139999,2839200,119.547012
"980",119.529999,123,119.099998,121.870003,3186800,121.268471
"981",122.029999,123.389999,120.440002,121.860001,2085800,121.258514
"982",121.489998,121.970001,119.739998,120.25,3471800,119.656471
"983",120.809998,123.559998,120.599998,121.510002,2850900,120.910248
"984",123.580002,125,122.410004,124.169998,2489400,123.557129
"985",124.769997,128.399994,123.269997,127.75,10085200,127.119453
"986",127.580002,128,125.660004,127.239998,2826200,126.780678
"987",127.029999,129.75,126.480003,129.539993,1905700,129.072372
"988",130.5,130.869995,128.179993,128.380005,2352200,127.916565
"989",126.419998,129.149994,126.25,128.690002,2743100,128.225449
"990",129.190002,130.979996,128.880005,130.839996,2671200,130.367691
"991",130.429993,132.539993,129.720001,132.149994,2835800,131.672943
"992",131.559998,133.630005,130.839996,133.169998,4229400,132.689285
"993",131.660004,135.369995,131.25,134.679993,2903800,134.193802
"994",134.779999,137.110001,134.630005,135.800003,3195700,135.309784
"995",138.5,138.589996,136.600006,137.539993,3356900,137.043488
"996",137.809998,140.800003,137.110001,140.660004,3394600,140.152237
"997",139.5,143.449997,139.330002,141.600006,4029200,141.088837
"998",141.949997,142.5,138.320007,139.850006,3625700,139.345154
"999",140.660004,142.970001,139.580002,142.610001,4874000,142.0952
"1000",141.630005,142.369995,138.970001,141.009995,2631100,140.500961
"1001",141.240005,141.720001,138.690002,139.429993,2102900,138.926666
"1002",139.520004,142.389999,138.630005,141.509995,1762400,140.999161
"1003",141.320007,142.199997,140.779999,141.809998,688100,141.29808
"1004",142.330002,142.550003,138.779999,140.720001,1756100,140.212021
"1005",141,142.130005,140.279999,140.699997,1188400,140.192078
"1006",141.389999,142.630005,140.889999,142.050003,1684500,141.537216
"1007",141.910004,143.860001,141.910004,143.600006,1689900,143.081635
