"","JKHY.Open","JKHY.High","JKHY.Low","JKHY.Close","JKHY.Volume","JKHY.Adjusted"
"911",192.270004,194.990005,191.619995,194.360001,620400,191.648468
"912",195,199.679993,195,199.130005,435100,196.351898
"913",198.059998,200.979996,195.789993,197.669998,642900,194.912277
"914",184.559998,185.740005,171.190002,172.220001,2445600,169.817337
"915",170.699997,173.460007,167.850006,168.199997,1227100,165.853409
"916",168.339996,168.449997,163.960007,165.850006,877300,163.536224
"917",167.100006,168.199997,162.899994,164.729996,608300,162.431808
"918",164.229996,166.779999,163.259995,166.380005,585800,164.058823
"919",166.139999,168.369995,163,167.259995,493500,164.926544
"920",168.309998,168.309998,164.5,165.850006,536200,163.536224
"921",166.470001,168.309998,165.970001,167.479996,523700,165.143463
"922",168.009995,168.5,164.699997,165.419998,577900,163.112183
"923",165.679993,167.270004,163.5,164.360001,535900,162.066986
"924",165.830002,171.809998,164.380005,171.100006,585700,168.712967
"925",170.160004,170.259995,163.119995,165.699997,1088100,163.388306
"926",165.399994,166.580002,160.360001,163.169998,618900,160.893585
"927",160.279999,160.820007,156.880005,158.509995,592900,156.711594
"928",160.940002,162.100006,159.539993,160.710007,407900,158.886612
"929",160.850006,161.899994,155.679993,156.039993,450200,154.269608
"930",156.75,157.490005,154.160004,155.779999,316100,154.012573
"931",158.350006,159.600006,156.970001,158.470001,411200,156.672043
"932",159.990005,160.429993,158.089996,159.789993,568100,157.977051
"933",160.399994,161.990005,155.509995,155.669998,541000,153.903824
"934",154.039993,162.070007,153.350006,161.759995,771400,159.924698
"935",161.690002,164.690002,161.149994,161.830002,1847600,159.993927
"936",160.520004,160.839996,157.169998,159.210007,482100,157.403656
"937",160.350006,163.550003,158.990005,163.119995,355300,161.269287
"938",162.869995,163.399994,159.039993,159.410004,515300,157.601364
"939",158.330002,159.639999,156.690002,157.619995,526900,155.831665
"940",158.860001,161.089996,157.020004,161,577300,159.17334
"941",162.830002,165.380005,161.820007,162.720001,447700,160.87381
"942",162.75,164.539993,162.130005,162.130005,365700,160.290512
"943",161.380005,164.100006,161.380005,162.589996,378700,160.745285
"944",163.800003,165.589996,162.5,163.539993,466600,161.684509
"945",161.600006,163.089996,160.800003,161.559998,354900,159.72699
"946",163.240005,163.509995,161.279999,162.089996,381300,160.250977
"947",163,165.279999,161.839996,162.059998,346600,160.221313
"948",163,165,162.570007,164.440002,339700,162.574326
"949",165.399994,166.490005,163.130005,164.320007,302600,162.455673
"950",164.619995,165.779999,164,164.490005,520500,162.623734
"951",165.970001,165.970001,163.570007,164.710007,510300,162.841248
"952",164.589996,166.220001,161.639999,161.910004,472300,160.073013
"953",163.240005,163.259995,160.270004,160.929993,362200,159.104111
"954",157.830002,162.529999,157.679993,162.309998,334800,160.468491
"955",161.119995,163.740005,161.119995,162.259995,289700,160.419022
"956",162.839996,163.240005,157.690002,158.070007,312500,156.276581
"957",158.009995,161.25,158.009995,159.25,268700,157.443192
"958",159.539993,160.839996,158.949997,158.990005,283400,157.186142
"959",159.050003,159.149994,157.080002,157.809998,371000,156.019531
"960",157.809998,159,157.089996,158.309998,278900,156.51384
"961",156.960007,156.960007,152.470001,154.119995,334100,152.371384
"962",154.75,155.699997,151.179993,151.220001,339000,149.504303
"963",150.080002,151.279999,148.039993,149.570007,584100,147.873032
"964",149.380005,150.979996,148.149994,149.330002,496400,147.635742
"965",148.289993,150.259995,146.690002,148.25,453200,146.567993
"966",150.619995,152.539993,149.300003,151.770004,500600,150.048065
"967",153.279999,157.190002,153.279999,156.149994,410500,154.378357
"968",158.130005,163.479996,157.660004,162.419998,674500,160.577209
"969",168.119995,168.119995,152.309998,153.660004,1137400,151.916626
"970",156.199997,159.630005,154.520004,157.160004,555100,155.376907
"971",161.970001,165.929993,158.720001,158.830002,704100,157.027954
"972",158.839996,160.729996,157.720001,160.520004,783300,158.698776
"973",161.210007,162.800003,159.630005,161.080002,426000,159.252411
"974",161.050003,161.990005,158.600006,159.850006,305200,158.036392
"975",161.080002,162.490005,158.820007,161.479996,328400,159.647888
"976",163.199997,163.75,157.75,159.029999,458600,157.225677
"977",159.160004,159.990005,157.460007,158.850006,521400,157.047745
"978",159.479996,160.470001,156.949997,158.710007,424600,156.909317
"979",158.75,163,155.740005,161.520004,493400,159.687439
"980",161.75,162.279999,160.059998,160.169998,402400,158.352753
"981",160.100006,161.580002,159.470001,159.990005,327300,158.174789
"982",160.550003,161.050003,157.039993,157.130005,732800,155.347244
"983",158.279999,159.320007,156.520004,157.869995,572200,156.078842
"984",158.619995,158.990005,156.369995,157.800003,270900,156.009659
"985",158.360001,162.059998,156.889999,160.860001,1348800,159.034912
"986",161.289993,162.880005,160.139999,161.339996,766000,159.937012
"987",161.479996,162.839996,159.220001,159.979996,361000,158.588821
"988",159.220001,160.139999,156.570007,158.009995,500200,156.635971
"989",158.880005,160.429993,157.880005,158.479996,481100,157.101868
"990",157.25,159.970001,157.25,158.490005,525400,157.111801
"991",158.820007,160.429993,158.199997,160,748700,158.608658
"992",159.619995,159.820007,156.929993,157,687000,155.63475
"993",157.389999,157.779999,153.710007,153.839996,612300,152.502228
"994",153.25,156.089996,152.779999,155.820007,672500,154.465027
"995",156.490005,159.050003,156.419998,157.380005,584500,156.011459
"996",158.080002,158.910004,155.710007,158.600006,375700,157.22084
"997",158.970001,160.639999,158.619995,159.169998,491400,157.785873
"998",160.330002,163.059998,158.779999,162.759995,603100,161.344666
"999",163.759995,165.339996,160.729996,161.630005,1168800,160.224503
"1000",159.059998,159.520004,154.539993,158.210007,547700,156.834244
"1001",157.889999,157.889999,154.240005,154.720001,490600,153.374588
"1002",156.850006,157.990005,154.979996,155.929993,473800,154.574051
"1003",155.899994,158.449997,155.649994,157.690002,202800,156.318756
"1004",158.630005,160.619995,157.850006,159.710007,340500,158.321198
"1005",160.039993,161.100006,159.059998,159.279999,315200,157.894928
"1006",158.75,159.679993,158.110001,158.75,305200,157.369537
"1007",158.929993,162.160004,158.020004,161.990005,428700,160.58136
