"","EXPD.Open","EXPD.High","EXPD.Low","EXPD.Close","EXPD.Volume","EXPD.Adjusted"
"906",84.690002,85.709999,84.5,85.449997,1169300,84.556534
"907",84.989998,86.029999,84.690002,85.190002,1283000,84.299255
"908",85.559998,86.669998,85.190002,85.690002,1397600,84.794037
"909",86.519997,87,85.959999,86.150002,995100,85.249222
"910",85.940002,86.199997,85.139999,85.980003,1194700,85.080994
"911",86.18,87.139999,85.309998,86.099998,676100,85.199738
"912",86.269997,86.980003,86.120003,86.5,736000,85.595558
"913",86.459999,87.160004,86.260002,86.839996,1075900,85.931999
"914",86.980003,87.739998,86.839996,87.169998,642700,86.258553
"915",86.510002,87.18,86.32,86.860001,906100,85.95179
"916",86.739998,86.949997,86.059998,86.290001,1232600,85.387756
"917",86.910004,87.25,86.419998,87.139999,845600,86.228867
"918",87.449997,87.639999,86.900002,87.440002,621600,86.525734
"919",87.040001,87.620003,86.709999,87.550003,848700,86.634583
"920",87.830002,88.129997,87.260002,87.5,1068400,86.585098
"921",88.040001,88.970001,87.470001,88.879997,699700,87.950668
"922",88.830002,89.120003,88,88.389999,900900,87.465797
"923",88.739998,89.75,87.760002,89.68,778000,88.74231
"924",89.580002,91.220001,89.580002,90.769997,1284800,89.820908
"925",90.889999,91,87.93,88.550003,970600,87.62413
"926",89,89.400002,86.709999,87.800003,866300,86.881966
"927",87.68,87.93,86.230003,86.459999,1463100,85.555969
"928",87.669998,90.199997,87.239998,89.550003,1011600,88.61367
"929",89.519997,89.82,88.540001,88.610001,1096300,87.683502
"930",88.93,90.639999,88.93,90.360001,1569800,89.415199
"931",90.800003,91.849998,90.690002,91.209999,1339500,90.25631
"932",91.25,93.580002,91.029999,93.300003,1372300,92.324463
"933",95.120003,95.120003,91.300003,91.519997,1112500,90.563072
"934",90.699997,92.790001,90.360001,92.379997,1176100,91.414078
"935",93.660004,93.790001,90.690002,91.32,2407500,90.365158
"936",89.970001,90.360001,87.300003,88.330002,1008700,87.406425
"937",88.68,89.779999,88.440002,89.160004,1142500,88.227745
"938",89.669998,90.699997,88.650002,88.739998,1017100,87.812134
"939",88.389999,90.089996,87.75,89.360001,907800,88.425659
"940",88.870003,90.699997,88.309998,90.32,629600,89.375618
"941",91.459999,92.190002,90.970001,91.370003,742600,90.414642
"942",91.489998,92.120003,90.900002,91.629997,690200,90.671921
"943",91.760002,92.190002,89.949997,90.519997,1181100,89.573517
"944",91.120003,91.470001,88.860001,89.290001,1080100,88.356384
"945",88.529999,90.099998,88.309998,89.650002,841000,88.712624
"946",90.230003,91.190002,90.230003,91.089996,822300,90.137558
"947",91.300003,91.360001,89.199997,89.32,808900,88.38607
"948",90.330002,91.419998,89.93,90.739998,865700,89.791222
"949",91.050003,91.82,90.360001,91.660004,962900,90.701607
"950",92.07,92.599998,91.75,92.459999,670100,91.49324
"951",92.839996,93.400002,92.43,93.260002,824900,92.284882
"952",93.199997,94.080002,92.010002,92.870003,1004300,91.898956
"953",93.199997,94.440002,92.919998,93.75,721600,92.769753
"954",93.529999,93.959999,92.669998,93.860001,516100,92.878601
"955",93.910004,93.959999,92.82,93.290001,1391800,92.314568
"956",93.68,93.900002,92.25,92.559998,965800,91.592186
"957",93.309998,94.900002,92.900002,93.730003,794200,92.749962
"958",93.860001,95.290001,93.489998,93.779999,863800,92.799438
"959",94.160004,94.559998,93.279999,94.269997,736200,93.284309
"960",94.389999,95.379997,93.959999,95.199997,532600,94.20459
"961",94.529999,94.879997,93.339996,94.269997,1153400,93.284309
"962",94.589996,95.050003,94.169998,94.279999,939600,93.294212
"963",92.809998,93.419998,89.150002,89.190002,1422700,88.257431
"964",89.199997,90.43,88.239998,89.410004,1206300,88.475136
"965",88.68,89.75,86.910004,88.370003,1782900,87.446007
"966",89.690002,90.110001,87.940002,88.620003,1751800,87.69339
"967",89.160004,91.739998,85.010002,86.889999,2276400,85.981476
"968",88.010002,89.489998,86.5,86.93,1723200,86.021065
"969",87.940002,88.970001,86.870003,87.410004,1490200,86.496048
"970",87.709999,88.699997,86.830002,88.32,931200,87.39653
"971",92.550003,93,87.239998,87.309998,1818200,86.397087
"972",87.110001,88.940002,86.75,88.279999,1276300,87.356941
"973",88.949997,89.589996,87.709999,88.610001,813700,87.683502
"974",88.860001,89.330002,87.239998,87.769997,1088500,86.852272
"975",88.720001,90.160004,86.699997,89.190002,1172000,88.257431
"976",90.349998,91.160004,89.07,90.269997,1045100,89.326134
"977",89.739998,90.110001,88.800003,89.900002,847300,88.960007
"978",89.919998,91.93,89.57,90.150002,1108900,89.20739
"979",89.989998,90.5,89.099998,90.279999,949300,89.336029
"980",90.25,90.720001,88.860001,88.989998,1200200,88.059525
"981",89.330002,89.730003,88.470001,88.779999,1393700,87.851715
"982",89.620003,91.629997,89.129997,90.339996,1159700,89.395401
"983",90.379997,90.620003,88.889999,90.300003,773100,89.355827
"984",89.699997,90.050003,88.849998,88.959999,1031900,88.029839
"985",88.620003,89.470001,88.059998,89.370003,2782500,88.955528
"986",89.330002,91.5,88.989998,89.75,1354000,89.333763
"987",89.669998,90.120003,87.949997,88.639999,930900,88.228905
"988",88.629997,89.75,88.199997,88.699997,926300,88.288628
"989",88.860001,90.629997,88.760002,90.059998,944500,89.642319
"990",90.07,90.389999,89.290001,89.75,842900,89.333763
"991",89.610001,90.309998,89.089996,90.059998,719500,89.642319
"992",90.300003,90.830002,90.059998,90.629997,650300,90.209679
"993",90.370003,90.900002,88.849998,89.699997,868800,89.283989
"994",89.669998,91.019997,88.709999,90.489998,898400,90.070328
"995",91.18,91.889999,89.879997,90.18,1080800,89.761765
"996",90.839996,91.419998,89.800003,90.129997,1661300,89.711998
"997",90.370003,92.120003,90.089996,91.400002,1109400,90.976112
"998",91.360001,94.32,91.360001,94.029999,1092500,93.59391
"999",93.910004,95.470001,93.519997,95.400002,2478200,94.957558
"1000",93.889999,95.480003,92.889999,94.379997,1045400,93.942284
"1001",94.510002,94.970001,93.970001,94.699997,940500,94.260796
"1002",95.129997,95.639999,94.010002,94.510002,658500,94.071686
"1003",94.800003,95.110001,94.220001,94.639999,191100,94.20108
"1004",95,95.519997,94.57,95.230003,409400,94.788345
"1005",95.230003,95.730003,94.480003,94.660004,567200,94.220993
"1006",94.879997,95.199997,94.239998,94.580002,567100,94.141357
"1007",94.480003,95.169998,94.099998,95.110001,468900,94.6689
