"","CTSH.Open","CTSH.High","CTSH.Low","CTSH.Close","CTSH.Volume","CTSH.Adjusted"
"654",62.73,63.98,62.220001,63.959999,2938900,62.096737
"655",63.439999,63.470001,61.900002,62.459999,3640800,60.640434
"656",62.279999,62.279999,61.07,61.169998,2719100,59.388016
"657",61.169998,62.009998,60.73,61.740002,4064700,59.941418
"658",60.880001,60.990002,59.939999,60.650002,4152500,58.883171
"659",60.75,61.130001,60.099998,60.580002,3446900,58.815212
"660",61.189999,61.459999,60.759998,61.220001,2222900,59.436569
"661",61.939999,62.52,61.57,61.860001,2585300,60.057919
"662",61.77,62.080002,61.360001,61.580002,1976900,59.786068
"663",62.099998,62.209999,61.66,61.939999,2358600,60.331524
"664",62.029999,62.27,61.099998,61.200001,3287500,59.610744
"665",61.049999,61.93,59.799999,60,2946100,58.44191
"666",60.610001,60.630001,59.59,59.869999,2693100,58.315285
"667",60.209999,60.27,59.439999,59.700001,2638800,58.149696
"668",59.799999,60.310001,59.200001,60.240002,3178300,58.675682
"669",60.830002,61.459999,60.75,61.380001,2667900,59.786076
"670",61.830002,61.830002,61.09,61.389999,2535600,59.795811
"671",60.950001,61.619999,60.84,61.48,3168000,59.883476
"672",62.18,62.549999,62.040001,62.41,2231600,60.789326
"673",63.16,64.309998,63.16,64.260002,3167900,62.59129
"674",64.269997,65,64.089996,64.449997,2927800,62.776344
"675",64.529999,64.639999,63.860001,64.18,2031000,62.513363
"676",63.939999,64.769997,63.27,64.739998,2368600,63.058819
"677",64.919998,65.440002,64.410004,65.360001,3186500,63.662724
"678",65.610001,65.620003,64.360001,64.839996,2580500,63.156219
"679",65.019997,65.199997,64.190002,64.330002,3071400,62.659466
"680",64,64.540001,63.869999,63.990002,2722500,62.328297
"681",64.059998,64.059998,63.209999,64,2127200,62.338039
"682",63.700001,63.830002,62.700001,63.509998,2861500,61.860756
"683",63.32,64.080002,63.080002,63.470001,2809500,61.821804
"684",63.110001,63.330002,61.459999,61.799999,7779700,60.195168
"685",61.700001,61.720001,60.799999,60.830002,3586400,59.250355
"686",61.029999,61.490002,59.490002,59.919998,4996100,58.363983
"687",59.970001,60.48,59.419998,60.189999,3874000,58.626972
"688",60,60.189999,59.029999,59.66,2521500,58.110741
"689",60.02,60.119999,58.66,58.75,2654700,57.224369
"690",59.049999,60.41,58.869999,60.27,4399500,58.704899
"691",60.400002,61.790001,60.400002,60.619999,3232900,59.045807
"692",60.029999,60.610001,59.5,59.939999,3756000,58.383465
"693",59.990002,60.32,59.630001,60.18,2559100,58.617229
"694",60.369999,60.849998,60.259998,60.509998,2359600,58.938667
"695",60.279999,60.599998,60.080002,60.279999,2094400,58.714634
"696",59.709999,59.880001,58.889999,58.900002,3779300,57.370476
"697",59.740002,59.75,59.139999,59.439999,1939400,57.896454
"698",59.049999,60.310001,58.970001,59.799999,2340400,58.247101
"699",60.450001,61.43,60.310001,60.610001,2587100,59.036068
"700",60.599998,60.700001,60.02,60.380001,1752900,58.812042
"701",60.400002,61.68,60.369999,61.34,2249100,59.747105
"702",61.400002,61.98,61.220001,61.389999,2668300,59.795811
"703",61.52,61.77,60.970001,61.380001,2627200,59.786076
"704",61.43,61.43,60.599998,60.639999,3257000,59.065292
"705",61.32,61.59,60.299999,60.779999,3157600,59.201649
"706",60.93,61.23,59.700001,59.900002,2644200,58.344501
"707",59.970001,60.369999,59.59,60.349998,2787600,58.782818
"708",60.860001,61,60.18,60.509998,1925800,58.938667
"709",60.509998,60.900002,60.27,60.459999,2993200,58.889961
"710",60.439999,60.889999,60.200001,60.669998,2728600,59.094505
"711",60.709999,61.110001,60.369999,60.450001,3459000,58.88023
"712",60.799999,60.869999,59.75,59.889999,3412000,58.334763
"713",60,62.200001,59.889999,60.939999,5746200,59.357498
"714",61.389999,61.669998,60.869999,61.23,3502400,59.639973
"715",61.470001,62.150002,61.349998,62.07,3711500,60.458157
"716",62.169998,62.200001,61.360001,61.919998,2340500,60.312046
"717",62,62.43,61.889999,62.259998,2248200,60.643219
"718",62.740002,63.57,62.57,63.029999,2663600,61.393223
"719",62.889999,62.98,62.380001,62.860001,1858100,61.227642
"720",62.68,62.900002,62.48,62.639999,1534300,61.013355
"721",62.799999,62.959999,62.5,62.84,2726100,61.208164
"722",62.580002,62.950001,62.380001,62.509998,1734500,60.886723
"723",62.290001,63.139999,62.02,63.110001,2600900,61.471146
"724",63.400002,63.400002,62.68,63.380001,2553600,61.734138
"725",62.970001,63.66,62.970001,63.630001,2812800,62.17384
"726",63.880001,63.959999,63.490002,63.919998,2108800,62.457199
"727",63.619999,63.799999,63.07,63.509998,2774500,62.05658
"728",63.459999,63.580002,63.09,63.400002,2296100,61.949104
"729",61.990002,63.23,61.950001,63.189999,3049500,61.7439
"730",63.330002,63.59,63.220001,63.360001,2256500,61.910019
"731",63.310001,63.84,63.099998,63.73,3332200,62.271549
"732",63.950001,64.18,63.439999,64.150002,1483000,62.68195
"733",63.919998,64.370003,63.900002,64.110001,1356200,62.642853
"734",64.089996,64.160004,63.419998,63.540001,2387200,62.085899
"735",63.09,63.139999,62.310001,62.75,2495400,61.313976
"736",62.93,63.02,62.369999,62.400002,2035800,60.971992
"737",62.57,62.59,62.060001,62.209999,2887300,60.786339
"738",62.459999,62.849998,62.259998,62.66,2555600,61.226036
"739",62.57,62.709999,61.740002,61.880001,2893200,60.463886
"740",61.790001,61.900002,61.02,61.099998,2284900,59.701736
"741",61.119999,61.209999,60.459999,60.68,2472600,59.291344
"742",60.529999,61.93,60.43,61.77,2340400,60.356407
"743",61.669998,62.099998,61.080002,61.639999,2162000,60.229374
"744",62.119999,62.52,61.450001,61.66,2732300,60.248924
"745",61.849998,62.09,61.509998,61.759998,2424200,60.346634
"746",61.689999,62.48,61.5,62.32,4410300,60.89381
"747",62.299999,63.080002,62.16,62.709999,3928800,61.274891
"748",62.970001,63.27,62.009998,63.220001,4831700,61.773224
"749",63.150002,63.34,62.59,62.630001,2020300,61.19672
"750",62.639999,62.66,62.150002,62.400002,622600,60.971992
"751",62.369999,62.5,61.91,62.119999,1709400,60.698391
"752",62.490002,62.84,62.009998,62.16,1507800,60.737476
"753",62.150002,62.23,61.389999,61.650002,1607500,60.239151
"754",61.540001,62.07,61.470001,62.02,2035800,60.600681
"755",62.290001,62.459999,61.68,61.919998,2234500,60.502972
"756",61.080002,61.540001,60.889999,61.360001,2535700,59.955784
"757",61.040001,61.299999,60.349998,60.75,3017000,59.359753
"758",60.669998,60.689999,59.98,60.32,2952900,58.93959
"759",60.41,60.860001,60.220001,60.73,2912100,59.340206
"760",61.5,61.990002,60.75,61.110001,4049000,59.71151
"761",61.380001,61.380001,60.450001,60.639999,2538300,59.25227
"762",60.490002,61.27,60.209999,61.16,2787200,59.760365
"763",61.09,61.709999,60.970001,61.369999,3066800,59.965557
"764",61.419998,62,61.419998,61.849998,2613400,60.43457
"765",62.02,62.560001,61.860001,62.450001,3048700,61.020847
"766",62.560001,62.93,62.32,62.77,4046000,61.333523
"767",62.400002,62.73,61.939999,62.290001,3823600,60.864506
"768",62.599998,62.919998,61.830002,62.189999,3534500,60.766796
"769",62.02,62.580002,61.849998,62.549999,3048100,61.118557
"770",62.779999,63.150002,61.990002,62.419998,2631200,60.991524
"771",61.830002,62.09,61.290001,61.77,3309800,60.356407
"772",61.959999,62.880001,61.57,62.599998,2683100,61.167412
"773",62.84,63.380001,62.59,62.919998,3415800,61.480083
"774",62.169998,62.52,61.299999,62.470001,2428900,61.040386
"775",62.23,62.34,60.849998,61.380001,3340700,59.975338
"776",61.849998,62.91,61.57,62.610001,3646700,61.177177
"777",63.349998,63.900002,63,63.43,2793100,61.978413
"778",64.589996,65.169998,64.230003,64.970001,3815400,63.483177
"779",67.050003,71.480003,66.970001,71.419998,7789900,69.785568
"780",70.580002,70.989998,68.550003,69.589996,7927100,67.997444
"781",68.889999,69.470001,68.589996,69.379997,3077000,67.792244
"782",69.459999,69.459999,68.760002,69.199997,3036000,67.616364
"783",69.529999,69.669998,69.050003,69.43,2629700,67.841118
"784",69.260002,69.699997,68.959999,69.610001,2827000,68.016998
