"","LUV.Open","LUV.High","LUV.Low","LUV.Close","LUV.Volume","LUV.Adjusted"
"910",34.709999,35.700001,34.619999,34.709999,8576800,34.709999
"911",34.299999,35.130001,34.200001,34.900002,7373400,34.900002
"912",35.060001,35.18,33.790001,33.810001,8113500,33.810001
"913",33.82,34.25,33.540001,34.16,7256100,34.16
"914",34.91,35.779999,34.150002,34.27,14959400,34.27
"915",33.650002,34.580002,33.48,34.459999,9149300,34.459999
"916",34.299999,35.189999,34.279999,34.689999,11435500,34.689999
"917",35.290001,36.939999,34.959999,36.91,15211900,36.91
"918",37.43,37.5,36.34,37.060001,11774000,37.060001
"919",36.91,37.07,36.330002,36.380001,7938200,36.380001
"920",37.540001,38.880001,37.310001,37.650002,14342500,37.650002
"921",38.110001,39.060001,37.59,38.810001,14082600,38.810001
"922",38.75,38.810001,37.580002,37.580002,9824300,37.580002
"923",36.84,38.669998,36.560001,37.91,10868600,37.91
"924",38.57,39.34,37.68,39.169998,11157400,39.169998
"925",39.279999,40.66,37.849998,38.740002,16721400,38.740002
"926",39.189999,40.07,38.060001,39.389999,15543400,39.389999
"927",39.18,40.799999,39.18,40.5,15808600,40.5
"928",40.09,40.439999,38.810001,39.220001,12211500,39.220001
"929",39.52,39.950001,38.869999,38.939999,9024800,38.939999
"930",39.049999,39.41,38.68,38.950001,8044900,38.950001
"931",39.349998,40.25,39.060001,40.060001,9680700,40.060001
"932",40.259998,40.98,40.099998,40.610001,10131200,40.610001
"933",40.52,42.880001,40.279999,42.099998,19842600,42.099998
"934",41.310001,42,40.09,40.400002,15234600,40.400002
"935",39.77,40.509998,39.310001,39.830002,21206300,39.830002
"936",38.049999,38.470001,36.75,37.52,14266900,37.52
"937",37.349998,38.200001,37.110001,38.119999,10740000,38.119999
"938",38.389999,39.279999,37.48,37.549999,6797500,37.549999
"939",37.029999,37.419998,35.82,36.860001,10798800,36.860001
"940",36.41,37.279999,36.310001,37.099998,9297300,37.099998
"941",38.07,39.110001,37.57,38.240002,9235200,38.240002
"942",38.049999,38.049999,37.189999,37.610001,5232400,37.610001
"943",38.330002,39.080002,37.400002,37.5,10144900,37.5
"944",37.959999,38.259998,37.389999,37.93,8186800,37.93
"945",36.139999,39.32,36.049999,38.759998,11937400,38.759998
"946",39.16,39.240002,38.169998,38.490002,9304300,38.490002
"947",38.970001,39.34,37.529999,37.580002,10136000,37.580002
"948",38,38.740002,37.709999,38.59,8679300,38.59
"949",39,39.599998,38.029999,38.990002,9138800,38.990002
"950",38.939999,39.799999,38.599998,39.73,10501800,39.73
"951",39.490002,39.889999,39.049999,39.189999,7378500,39.189999
"952",38.700001,39.439999,38.580002,39.130001,8839400,39.130001
"953",39.25,39.990002,39.16,39.25,6905300,39.25
"954",38.650002,38.900002,38.139999,38.799999,4492700,38.799999
"955",39.029999,39.889999,39.009998,39.68,7333400,39.68
"956",40,40.75,39.57,39.849998,8592200,39.849998
"957",40.5,40.900002,40.080002,40.16,7203900,40.16
"958",40,40.169998,39.529999,39.84,6532600,39.84
"959",40.130001,42.549999,40.080002,41.93,13663900,41.93
"960",42.040001,43.389999,41.529999,42.790001,12518700,42.790001
"961",42.080002,42.48,40.400002,41.099998,9712900,41.099998
"962",40.700001,41.02,39.779999,39.93,6525100,39.93
"963",38.869999,39.380001,37.48,38.139999,12101000,38.139999
"964",38.09,39.869999,37.950001,39.57,8383600,39.57
"965",39.389999,40.200001,38.98,39.529999,11253900,39.529999
"966",39.93,39.939999,37.950001,38.400002,11362000,38.400002
"967",39.23,39.400002,38.669998,38.849998,7275300,38.849998
"968",38.849998,39.650002,38.049999,38.93,8999900,38.93
"969",39.439999,41.25,39.380001,41.049999,8070200,41.049999
"970",40.740002,40.93,39.77,40.009998,5993300,40.009998
"971",46.849998,49.470001,43.790001,43.889999,30140200,43.889999
"972",43.880001,45.119999,43.330002,44.810001,16842600,44.810001
"973",44.900002,44.91,42.66,43.220001,10332700,43.220001
"974",41.779999,43.279999,41.400002,41.919998,11046100,41.919998
"975",42.169998,44.150002,42.110001,43.880001,7828700,43.880001
"976",46.060001,46.200001,44.540001,45.580002,14330000,45.580002
"977",44.860001,46.240002,44.43,45.66,8384500,45.66
"978",46.82,47.279999,45.599998,45.599998,11424700,45.599998
"979",45.529999,46.459999,45.41,46.080002,6628600,46.080002
"980",46.049999,46.049999,45.040001,45.540001,6587800,45.540001
"981",46.110001,46.950001,45.279999,46.810001,10113000,46.810001
"982",48.900002,49.23,47.650002,48.25,12108800,48.25
"983",48.470001,48.57,47.5,48.27,7281800,48.27
"984",48.25,48.740002,47.650002,47.73,4051900,47.73
"985",47.650002,47.700001,46.040001,46.34,8791500,46.34
"986",46.549999,48.09,46.5,47.27,7540000,47.27
"987",46.880001,47.759998,46.459999,47.439999,6054700,47.439999
"988",47.950001,49.529999,47.66,47.82,9892200,47.82
"989",48.369999,48.790001,47.07,47.59,7615800,47.59
"990",48.34,48.43,47.509998,47.889999,8097400,47.889999
"991",47.299999,47.93,47.060001,47.279999,9132100,47.279999
"992",47.34,47.540001,45.25,45.759998,20733700,45.759998
"993",45.09,47,45.02,46.799999,8322900,46.799999
"994",46,46.59,45.16,45.880001,7638000,45.880001
"995",46.580002,46.599998,45.240002,45.259998,6939700,45.259998
"996",45.68,46.490002,44.950001,46.419998,5969900,46.419998
"997",46.419998,46.419998,45.27,45.73,6441800,45.73
"998",45.799999,46.400002,45.450001,46.389999,6368700,46.389999
"999",46.220001,46.34,45.66,46.029999,8398100,46.029999
"1000",44.759998,46.130001,44.450001,45.799999,7656900,45.799999
"1001",46,46.150002,44.98,45.32,4546200,45.32
"1002",45.470001,47.099998,45.470001,46.75,6474200,46.75
"1003",47,47.09,45.810001,46.279999,2973400,46.279999
"1004",46.869999,47.169998,46.110001,46.119999,5476600,46.119999
"1005",46.349998,46.77,45.970001,46.150002,4749500,46.150002
"1006",46.209999,46.93,46.130001,46.41,4845600,46.41
"1007",46.18,46.779999,45.68,46.610001,5305600,46.610001
