"","BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted"
"458",380.799988,396.679993,380.220001,391.959991,1393000,362.606354
"459",386.160004,391.859985,383.089996,386.929993,1006300,357.952972
"460",393.589996,397.920013,384.160004,390.649994,952600,361.39447
"461",392.380005,406.209991,390.859985,403.829987,1489700,373.587372
"462",408.859985,417.279999,406.720001,411.420013,1415200,380.609039
"463",413.73999,417.269989,410.070007,412.98999,1021600,382.061371
"464",416.970001,419.179993,405.980011,409.76001,869900,379.073334
"465",409.529999,412.619995,408.25,411,761400,380.220459
"466",412.399994,413.980011,410.320007,413.429993,882100,382.468445
"467",417.609985,425,410.329987,424.730011,1078300,392.922211
"468",421.630005,425.399994,419.700012,421.390015,698800,389.832367
"469",413,419.630005,408.950012,413.950012,617100,382.949493
"470",412.950012,412.950012,404.809998,405.420013,577400,375.05835
"471",408.779999,414,406.459991,407.309998,582900,376.806763
"472",410.519989,412.950012,397.350006,401.980011,746900,371.876007
"473",397.209991,407.779999,394.730011,406.880005,685200,376.408997
"474",404.149994,411.290009,400.470001,411,738100,380.220459
"475",410.100006,412.23999,401.609985,407.779999,725500,377.241608
"476",400.899994,408.450012,397.23999,402.920013,632300,372.745636
"477",408.040009,412.350006,403.269989,407.619995,673700,377.093567
"478",403.660004,410.899994,403.329987,406.609985,299400,376.159241
"479",413.140015,424.220001,411.450012,418.48999,815000,387.149536
"480",415.25,417.600006,413.950012,417.160004,626000,385.919128
"481",421.649994,427.709991,414.019989,427.269989,701500,395.271973
"482",425,427.190002,418.709991,422.940002,616000,391.266327
"483",421.299988,428.01001,419,428.01001,1066400,395.956604
"484",436.790009,438.26001,430.339996,434.869995,998600,402.302856
"485",432.329987,432.910004,404.429993,408.75,859700,378.138916
"486",399.779999,400.440002,381.390015,400.230011,1383100,373.114136
"487",400.820007,409.829987,392.160004,393.100006,969500,366.467224
"488",390.880005,394.450012,379.649994,393.26001,876100,366.616333
"489",400.230011,401.089996,382.049988,385.660004,793700,359.53125
"490",392.540009,397.700012,388.619995,390.070007,736800,363.642456
"491",392.179993,392.399994,384.48999,387.269989,595200,361.032196
"492",383.029999,389.269989,380.640015,382.299988,678700,356.398895
"493",380,389,376.450012,378.25,900200,352.623291
"494",381.73999,388.779999,379.799988,383.350006,997100,357.377747
"495",381.649994,388.380005,369.339996,372.190002,997400,346.973846
"496",369.269989,377.959991,368.450012,371.670013,1107200,346.489105
"497",371.359985,382.130005,367.459991,369.160004,1722800,344.14917
"498",365.130005,370.970001,360.790009,361.769989,499000,337.259827
"499",364.269989,381.450012,360.940002,381.230011,873400,355.401459
"500",376.570007,387.959991,372.549988,387.799988,784000,361.526337
"501",391.929993,394.26001,385.529999,388.230011,619100,361.927155
"502",389.149994,393.850006,385.850006,392.820007,612300,366.206146
"503",386.279999,391.160004,385.100006,389.420013,926800,363.036469
"504",385.029999,386.549988,377.279999,377.980011,781000,352.371582
"505",385.170013,392.929993,381.98999,391.820007,647800,365.273895
"506",390.940002,398.179993,389.420013,392.910004,714500,366.290131
"507",397.76001,400.850006,393.600006,397.910004,642900,370.951324
"508",399.5,403.149994,395.299988,400.190002,640500,373.076843
"509",399.119995,400.920013,395.220001,399.5,487100,372.433563
"510",395.01001,399.630005,389.670013,397.910004,706500,370.951324
"511",392.869995,399.950012,391.109985,396.420013,919700,369.562225
"512",396.549988,401.119995,393.399994,400.709991,846600,373.561646
"513",402.089996,421.829987,401.429993,413.040009,1331500,385.056244
"514",411,416.940002,403.690002,412.519989,917200,384.571503
"515",417.079987,420.559998,413.589996,419.450012,1031800,391.031952
"516",416.410004,419.200012,411.089996,413.600006,905600,385.578278
"517",413.029999,414.570007,403.76001,408.480011,660100,380.805176
"518",407.910004,411.329987,401.799988,406.559998,838400,379.015228
"519",411.220001,414.070007,409.149994,409.950012,573000,382.175629
"520",405.850006,407.880005,402.399994,405.359985,640400,377.896606
"521",411.5,412,406.290009,407.619995,602800,380.003418
"522",409.200012,410.940002,401.820007,408.329987,869900,380.665344
"523",406.220001,415.959991,406.220001,415.079987,750100,386.958008
"524",417.440002,417.579987,412.119995,416.809998,585900,388.570801
"525",416.5,418.73999,413.170013,417.980011,534800,389.66156
"526",418.119995,419.140015,414.049988,417.559998,523400,389.269989
"527",418.440002,420.779999,415.070007,416.390015,424600,388.179291
"528",414.350006,417.880005,410.01001,415.01001,469400,386.892792
"529",412.149994,414.049988,406.130005,411.76001,567000,383.863037
"530",413.75,414.869995,411,412.700012,595600,384.739288
"531",416.190002,425.75,415.429993,425.51001,617300,396.681427
"532",426.700012,433.75,426.100006,427.450012,803500,398.489929
"533",424.410004,425.269989,417.950012,423.380005,542500,394.695709
"534",425.190002,432.630005,425.190002,431.950012,600300,402.685059
"535",428.429993,433,428.170013,431.070007,438000,401.864716
"536",431.779999,437.48999,429.769989,437.220001,563300,407.598022
"537",436.600006,437.589996,432.850006,435.019989,451800,405.547089
"538",435.519989,436.950012,433.450012,436.720001,400300,407.131927
"539",439.279999,444.799988,438.040009,438.929993,516300,409.192139
"540",437.670013,443.01001,435.690002,440.529999,472000,410.683777
"541",440.170013,444.700012,438.880005,442.01001,461100,412.063538
"542",442.01001,444.720001,440.390015,443.220001,512100,413.191559
"543",447.559998,451.920013,442.100006,443.769989,657200,413.704285
"544",445.890015,447,434.059998,437.329987,686100,407.700562
"545",434.25,435.709991,431.149994,432.519989,433500,406.282166
"546",432.519989,434,429.390015,429.859985,272700,403.783508
"547",434.440002,434.980011,420.540009,423.190002,467400,397.518158
"548",420.570007,421.890015,417.209991,421.309998,587100,395.752197
"549",424.01001,429.390015,422.920013,428.100006,593100,402.13031
"550",429.630005,431.019989,426.880005,427.839996,504700,401.886078
"551",430.329987,433.399994,426.5,431.839996,606700,405.643433
"552",435.459991,435.459991,431.109985,433.630005,501700,407.324829
"553",433.829987,438.820007,432.929993,433.549988,1756900,407.249664
"554",436,440.75,435.940002,440.480011,550700,413.759338
"555",442.549988,443.359985,433.649994,434.570007,948500,408.207855
"556",434.200012,434.700012,427.559998,429.920013,881600,403.839905
"557",428.589996,433.700012,424.200012,430.359985,472400,404.253174
"558",426.51001,428.429993,415.130005,417.359985,585300,392.041809
"559",418,419.5,413.299988,415.410004,411000,390.210144
"560",420.570007,423.309998,418.940002,422.670013,494900,397.029694
"561",423.600006,425.529999,417.709991,419.640015,425000,394.183502
"562",421.399994,425.640015,420.230011,424.970001,342700,399.190216
"563",429.709991,432,426.190002,427.369995,455900,401.44458
"564",431.589996,439.640015,429.399994,438.390015,498900,411.796082
"565",438.390015,440.100006,435.470001,436.450012,423100,409.973755
"566",439.220001,442.799988,437.309998,439.070007,337800,412.434845
"567",439.170013,442.700012,438.920013,441.839996,375200,415.036804
"568",443.170013,446.829987,440.609985,445.100006,458400,418.09903
"569",444.540009,447.679993,443.100006,446.140015,398400,419.075928
"570",445.410004,445.940002,438.519989,439.809998,460900,413.129944
"571",441.600006,442.940002,439.170013,442.76001,402900,415.90097
"572",445,448.75,442.869995,446.109985,412700,419.04776
"573",448.690002,457.329987,448.690002,454.350006,628700,426.787903
"574",456.359985,457.100006,449.769989,451.859985,590800,424.448944
"575",453.100006,466.890015,453,466.540009,1030700,438.238434
"576",466.980011,468.779999,462.420013,467.48999,628200,439.130798
"577",468.779999,469.369995,465.690002,465.690002,530400,437.439972
"578",463.75,465.660004,462.149994,464.019989,432900,435.871246
"579",464,474.029999,463.899994,474.029999,687400,445.274078
"580",474.029999,482.369995,472.609985,480.170013,1008500,451.041626
"581",477.890015,480.480011,472.609985,474.450012,598700,445.668579
"582",475.109985,479.459991,471.850006,478.980011,469000,449.923828
"583",480,481.579987,478.609985,479.839996,366900,450.731628
"584",479.73999,485.850006,477.570007,485.23999,567600,455.804047
"585",486.839996,487.450012,478.709991,479.130005,488600,450.064697
"586",479.51001,480.170013,471.470001,476.410004,436100,447.509705
"587",476.51001,482.899994,476.410004,482.5,403300,453.230225
"588",472.920013,478.619995,469.869995,476.369995,434400,447.472076
"589",473.609985,473.929993,459.059998,463.769989,709500,435.636414
"590",462.179993,469.459991,459.619995,465.470001,454800,437.233368
"591",458.730011,464.459991,454.160004,464.220001,435500,436.059143
"592",461.850006,465.640015,453.25,463,484000,434.913208
"593",453.119995,454.390015,440.190002,442.779999,703900,415.919769
"594",444.359985,451.059998,444.359985,445.859985,426800,418.812927
"595",441.48999,446.390015,439.429993,444.359985,424200,417.40387
"596",446.51001,450.679993,445.769989,447.23999,449100,420.109222
"597",441.829987,447.359985,440.23999,441.559998,496900,414.773773
"598",439.600006,440.279999,434.480011,438.089996,465700,411.514282
"599",440.820007,444.320007,440.190002,441.660004,307000,414.867737
"600",440.160004,442.079987,436.380005,439.140015,331000,412.50058
"601",434.859985,434.859985,429.100006,433.890015,577600,407.569092
"602",437,438.230011,434.799988,435.76001,277300,409.325684
"603",436.170013,436.700012,429.309998,429.309998,462600,403.266907
"604",426.390015,428.450012,422.630005,427.929993,390700,401.970581
"605",428.480011,431.480011,423.809998,426.589996,412400,400.711945
"606",420.75,420.75,415.019989,415.559998,534600,390.350983
"607",415.709991,421.880005,415.190002,419.899994,581400,394.427734
"608",433.410004,434.799988,423.149994,434.529999,558300,408.170227
"609",433.660004,440.48999,427.809998,438.149994,605800,414.720154
"610",438.299988,441.609985,436.25,439.230011,675300,415.742462
"611",439.98999,444.399994,438.529999,444.109985,504000,420.361481
"612",446.899994,449,443.470001,443.809998,525000,420.077515
"613",448.079987,448.339996,439.910004,443.119995,536800,419.424438
"614",443.440002,447.959991,441.059998,446.25,430100,422.387085
"615",446.859985,449.399994,445.690002,448.279999,325900,424.308533
"616",449.140015,449.140015,444.630005,446.970001,343500,423.068573
"617",446.670013,447.799988,439.609985,440.119995,346400,416.584839
"618",443.320007,456.109985,442.399994,449.309998,535400,425.283478
"619",451.200012,456.220001,449.279999,454.950012,544300,430.621857
"620",456.5,466.850006,456.5,465.579987,729100,440.68338
"621",465.119995,472.179993,463.720001,468.23999,1056900,443.201202
"622",467.869995,470.920013,461.5,463.399994,397500,438.619995
"623",463.029999,463.040009,455.98999,458.359985,454100,433.849457
"624",460.149994,461.470001,455.470001,460.959991,434300,436.310394
"625",462.480011,467.089996,461.369995,464.480011,352900,439.642181
"626",468.559998,472.359985,465.609985,469.299988,634300,444.204407
"627",474.880005,477.140015,468.959991,472.929993,471100,447.640381
"628",472.970001,473.100006,467.670013,469.869995,347000,444.744049
"629",471.359985,477.079987,471.200012,475.350006,343900,449.930939
"630",475.299988,478.76001,472.209991,478.690002,383100,453.092377
"631",474.059998,477.209991,471.950012,472.440002,414600,447.176544
"632",470.26001,476.23999,468.179993,473.820007,445500,448.482788
"633",473.820007,476.649994,472.369995,475.540009,504900,450.110809
"634",477,480.709991,474.410004,480.070007,390600,454.39856
"635",478.179993,482.829987,476.579987,482.459991,472400,456.660767
"636",482.869995,483,479.220001,481.700012,416400,455.941406
"637",482.480011,483.48999,476.880005,477.170013,409700,451.653656
"638",475,476.600006,468.160004,471,511200,445.813599
"639",470.859985,475.190002,470.01001,475.140015,498300,449.732208
"640",476.299988,483,472.5,473.23999,887400,447.933777
"641",472.570007,475.040009,465.859985,473.549988,647800,448.227173
"642",476.470001,480.679993,475.690002,477.459991,449200,451.928131
"643",475.959991,481.700012,475.809998,477.149994,593400,451.634705
"644",476.549988,476.549988,470.100006,473.869995,494900,448.53009
"645",474.369995,478.859985,471.859985,478.170013,418000,452.600128
"646",476.959991,481.369995,474.679993,478.309998,363300,452.732666
"647",475,478.470001,472.75,478.410004,391300,452.827332
"648",477.929993,478.329987,465.51001,467.679993,421000,442.671112
"649",465.190002,467.670013,449.75,451.950012,734500,427.782257
"650",450,451.709991,441.779999,448.220001,527700,424.251678
"651",437.959991,439.190002,426.809998,431.320007,647600,408.255432
"652",435.390015,437.890015,430.220001,435.709991,418100,412.410645
"653",426.73999,432.790009,423.459991,430.390015,574000,407.375122
"654",434,438.440002,431.600006,437.619995,499900,414.218506
"655",435.019989,435.109985,425.850006,426.329987,650000,403.532257
"656",420.23999,425.940002,414.459991,416.440002,665900,394.171173
"657",416.559998,427.200012,413.589996,425.329987,877200,402.585754
"658",414.75,419.119995,411.01001,411.369995,793400,389.372192
"659",413.540009,417.200012,406.209991,409.299988,612700,387.412903
"660",413.399994,422.709991,413.399994,419.459991,544300,397.029602
"661",427.170013,427.940002,423.170013,425.559998,473000,402.803436
"662",423.410004,423.410004,417.529999,418.290009,401700,395.92218
"663",422.799988,424.970001,420.109985,420.929993,351200,398.42099
"664",423,423.920013,416.630005,419,551900,396.594208
"665",416.940002,418.970001,405.070007,407.25,853300,385.472595
"666",411.679993,411.880005,403.540009,405.470001,812300,383.78772
"667",406.649994,410.899994,405.26001,410.51001,1068800,388.558258
"668",408.01001,413.970001,406.390015,413.839996,590700,391.710205
"669",419,424.829987,416.98999,422.040009,699700,399.47171
"670",424.959991,425.850006,420.929993,422.559998,466300,399.963867
"671",420.98999,420.98999,412.690002,415.820007,540200,393.58432
"672",416.279999,418.670013,412.119995,415.640015,525000,396.561066
"673",421.820007,429.980011,420.829987,424.720001,888800,405.224304
"674",424.880005,426.130005,421.179993,423.829987,467200,404.375122
"675",426.959991,432.869995,424.859985,430.850006,724700,411.072906
"676",432,434.109985,421.440002,428.339996,734800,408.678101
"677",429.269989,434.140015,423.859985,432.829987,605100,412.962006
"678",432.910004,437.25,428.73999,434.75,602200,414.793854
"679",438.149994,444.790009,437.070007,442.959991,586500,422.626984
"680",439.170013,442.630005,432.450012,435.709991,697400,415.709778
"681",436.950012,439.540009,434.690002,439.179993,675300,419.020508
"682",442.549988,444.950012,438.929993,443.160004,641700,422.817841
"683",443.549988,448.950012,442.100006,443.980011,517700,423.600189
"684",446.160004,447.130005,441.820007,444.390015,1228200,423.991394
"685",440.940002,448.079987,440.26001,446.200012,647100,425.718292
"686",449.100006,449.970001,439.140015,442.119995,765400,421.825531
"687",442,445.559998,437.299988,445.190002,597500,424.754608
"688",444.720001,447.209991,442.149994,446,516700,425.527466
"689",448.579987,449.519989,440.950012,446.130005,539200,425.651459
"690",448.089996,448.980011,445,445.640015,362500,425.18396
"691",445.630005,448.670013,433.269989,433.690002,597000,413.782532
"692",428.5,429.329987,417.470001,420.359985,743200,401.064392
"693",418.890015,421.609985,411.209991,419.609985,505400,400.348816
"694",421.149994,427.700012,419.089996,427.440002,349800,407.819397
"695",424.76001,427.23999,421.279999,423.170013,566900,403.745422
"696",419.369995,420.26001,411.75,413.160004,498400,394.194885
"697",415.809998,419.329987,413.959991,417.170013,380800,398.020874
"698",417.070007,424.880005,417.070007,420.380005,587400,401.083496
"699",428,435.899994,425.459991,434,733500,414.078278
"700",432.290009,434.5,429.630005,434.209991,709800,414.278687
"701",437.820007,447.980011,435.049988,444.450012,834700,424.048615
"702",445,447.399994,444.059998,446.399994,482800,425.909088
"703",449.98999,454.380005,449,450.670013,544600,429.983093
"704",448.730011,450.190002,444.600006,445.040009,527900,424.611572
"705",447.059998,454.390015,447.040009,453.649994,568600,432.826294
"706",453.630005,455.26001,449,450.320007,403100,429.64917
"707",449.829987,457.320007,448.329987,457.059998,374000,436.079742
"708",457.579987,459.480011,451.709991,454.660004,404600,433.789917
"709",455.799988,460.600006,451.670013,459.799988,475400,438.694031
"710",461.470001,469.5,461.470001,466.559998,584100,445.143707
"711",464.950012,470.790009,464.600006,466.160004,473700,444.762085
"712",465.399994,467.549988,460.630005,466.940002,323600,445.506287
"713",464.220001,466.940002,458,461.700012,429500,440.506805
"714",466.359985,471.600006,466.309998,469.170013,441500,447.633911
"715",474.880005,476.799988,472.910004,476.529999,544100,454.656067
"716",476.529999,484.890015,475.790009,482.440002,716800,460.294739
"717",484.910004,491.579987,483.079987,489.540009,792800,467.068878
"718",492.200012,495.390015,489.540009,490.160004,756500,467.660431
"719",489.850006,491.940002,485.660004,490.209991,356200,467.708038
"720",486.399994,488.809998,485.390015,486.790009,414100,464.445038
"721",487,487.619995,484.410004,486.790009,365300,464.445038
"722",482.529999,487.899994,480.570007,485.570007,330100,463.281067
"723",484.970001,485.630005,481.839996,484.589996,413300,462.346069
"724",486.070007,491.880005,484,490.959991,342100,468.423645
"725",490.809998,492.570007,488.690002,491.73999,303700,469.167847
"726",493,495.779999,491.130005,492.799988,350600,470.179169
"727",490.579987,492.709991,485.170013,488.809998,438800,466.372345
"728",489,489.5,482.540009,484.980011,526700,462.718201
"729",485,487.769989,484.100006,485,483100,462.737244
"730",486.23999,492.559998,484.359985,491.859985,434700,469.282349
"731",490.76001,491.459991,487.5,490.890015,525100,468.356934
"732",490.429993,494.640015,488.859985,494.209991,299700,471.524506
"733",496.549988,496.899994,493.459991,494.910004,239600,472.192322
"734",495.279999,495.690002,488.910004,489.700012,379800,467.221527
"735",484.640015,486.209991,478.679993,485.76001,465700,463.462372
"736",485.660004,493,485.660004,486.690002,730800,464.34964
"737",485.109985,490.540009,482.519989,490.299988,460600,470.987488
"738",495.470001,499.700012,491.850006,495.76001,507000,476.232452
"739",494.299988,498.089996,492.100006,497.070007,372800,477.490845
"740",497.790009,497.920013,492.850006,494.029999,354100,474.570587
"741",494.279999,497.339996,492.619995,493.910004,469600,474.455292
"742",494.040009,503.690002,493.519989,502.119995,535800,482.341949
"743",501.589996,503.859985,495.48999,498.609985,455600,478.970154
"744",503.609985,506.809998,501.220001,502.049988,426900,482.274719
"745",503.529999,505.220001,500.100006,502.290009,425100,482.505249
"746",503.170013,503.170013,498.170013,499.48999,542900,479.815491
"747",499.339996,503.859985,499.019989,502.339996,428300,482.553223
"748",506.359985,506.359985,499.420013,499.589996,967600,479.911591
"749",501.619995,502.820007,497.609985,499.660004,361200,479.978821
"750",500.299988,500.76001,497.440002,499.640015,126400,479.959625
"751",499.839996,503.26001,499.730011,503.23999,157000,483.417786
"752",503.25,504.549988,501.619995,503.01001,221700,483.196899
"753",504,504,499.589996,500.839996,276200,481.112366
"754",500.76001,502.890015,498.279999,502.700012,296900,482.899078
"755",510,510,504.920013,508.980011,560400,488.931732
"756",501.720001,506.700012,501.519989,503.570007,337300,483.734833
"757",500.170013,504.769989,498.51001,504,411300,484.147888
"758",502.880005,509.820007,502.880005,507.220001,453900,487.241028
"759",507.769989,510.140015,502.23999,507.100006,726500,487.125763
"760",513.880005,514.820007,510.600006,513.099976,477100,492.889465
"761",514.51001,515.23999,510.410004,512.179993,484000,492.005676
"762",513.27002,523.450012,513.27002,523.109985,651800,502.505188
"763",520.150024,525,516.52002,518.320007,923600,497.903839
"764",518.5,531.619995,518.5,530.26001,1005100,509.373566
"765",536.909973,536.909973,530.25,535,778100,513.926819
"766",537.059998,539.200012,533.22998,535.23999,669100,514.157349
"767",532.01001,534.150024,527.76001,529.140015,775800,508.297699
"768",532.530029,539.630005,531.340027,536.859985,778100,515.713501
"769",533.599976,544,532.880005,541.940002,804500,520.593384
"770",544.419983,547.349976,532.76001,536.840027,751200,515.694336
"771",522,530.330017,519.609985,523.809998,516500,503.177551
"772",527.960022,533.77002,525.150024,529.969971,496600,509.094879
"773",534.450012,542.169983,532.369995,536.48999,434700,515.358032
"774",531.039978,540.26001,528.909973,539.690002,511000,518.432129
"775",537.940002,539.090027,525.179993,527.349976,646400,506.578186
"776",530.22998,537.150024,529.799988,530.080017,503100,509.200562
"777",538.169983,540.320007,531.450012,535.23999,851800,514.157349
"778",543.840027,546.679993,537.469971,543.47998,943000,522.072815
"779",548.070007,555.23999,541.330017,554.669983,824400,532.82196
"780",550,556.01001,549.5,555.73999,712900,533.849854
"781",553.440002,561.25,553.299988,561.099976,744100,538.998718
"782",564.049988,571.309998,563.880005,570.440002,598900,547.970947
"783",574.840027,576.809998,570.01001,572.47998,426300,549.930542
"784",568.690002,572.75,567.369995,568.549988,479700,546.155273
"785",565.73999,568.919983,562.710022,565.940002,472400,543.648132
"786",565,565.219971,562.309998,564.809998,403200,542.562622
"787",567.97998,573,566.190002,572.070007,383200,549.536743
"788",570,572.950012,560.619995,566.919983,475200,544.589478
"789",563.409973,564.849976,555,557,494200,535.060242
"790",536.049988,541.309998,527.650024,528,1063700,507.202484
"791",530.26001,531.130005,502.470001,506,1064600,486.069061
"792",508.170013,517.960022,505.48999,508.470001,959600,488.441803
"793",495.640015,500.859985,475.779999,475.820007,1286000,457.077911
"794",459.25,465.410004,449.019989,463.01001,2039300,444.772461
"795",467.140015,488.179993,461.570007,487.940002,1278200,468.720428
"796",488.339996,503.980011,476.179993,482.070007,1589800,463.081696
"797",488.089996,497.769989,479.299988,495.309998,1175000,479.410156
"798",477.369995,482.399994,464.579987,472.470001,1022200,457.303314
"799",452.040009,458.959991,440.519989,450.410004,1460300,435.951477
"800",411.390015,436.100006,405.149994,419.01001,1478200,405.559418
"801",441.329987,459.019989,434.230011,459,1608300,444.265717
"802",445,447.98999,422.170013,430.970001,1263400,417.135498
"803",398.380005,420,383.429993,386.220001,1669700,373.822021
"804",415.109985,419.23999,388,413.779999,1579400,400.497345
"805",368.440002,376.570007,354.01001,357.279999,1569300,345.811035
"806",366.209991,398.23999,355.390015,386.76001,1609700,374.344696
"807",357.170013,374.570007,323.980011,373.359985,1969400,361.374786
"808",367.290009,415.149994,351.299988,397.359985,1593700,384.604401
"809",401.01001,402.399994,350.959991,354.720001,1363100,343.333221
"810",354.720001,354.720001,326.279999,327.420013,1422800,316.909546
"811",349.299988,373.059998,346.290009,371.700012,1319600,359.768127
"812",384.899994,439.98999,377,401.380005,1951000,388.495392
"813",408.059998,454.5,405.570007,451.899994,1598200,437.393616
"814",428.540009,449.480011,421.119995,434.339996,1044200,420.397339
"815",438,456.25,434.51001,455.350006,1177300,440.73291
"816",451.890015,458.630005,436.98999,439.970001,1389200,425.846619
"817",418.109985,424.5,401.899994,409.540009,1163700,396.393463
"818",408.179993,433.869995,406.190002,426.529999,649300,412.838013
"819",426.709991,432.980011,411.029999,418.070007,612600,404.649597
"820",442.01001,452.980011,433.399994,449.519989,957900,435.090027
"821",469,469.070007,441.980011,443.119995,831100,428.895477
"822",445.809998,455.640015,441.630005,450.970001,772300,436.493469
"823",460,478.690002,458.429993,471.420013,1154600,456.287018
"824",468.859985,470.23999,449.25,452.390015,689100,437.86792
"825",466.790009,467.98999,456.480011,458.029999,566300,443.326813
"826",442.48999,451,440,443.070007,590400,428.847107
"827",445.190002,462.850006,444.839996,458.98999,764900,444.256012
"828",476.320007,484.690002,469.350006,476.869995,977200,461.562073
"829",467.839996,475.23999,464.149994,470.799988,589500,455.686951
"830",460.070007,477.619995,453.329987,474.369995,1200700,459.142334
"831",484.320007,487.880005,475.540009,481,842800,465.559479
"832",481.320007,484.76001,469.309998,471.200012,512300,456.074127
"833",476.029999,476.029999,469.640015,475.140015,517600,459.887604
"834",481.070007,498.149994,477.059998,496.649994,613900,480.707092
"835",508.070007,510.790009,494.76001,497.769989,655700,481.791168
"836",510.670013,516,500.589996,511.390015,638000,494.973969
"837",501.23999,507.940002,497.809998,502.040009,580300,485.924103
"838",491.420013,492.470001,483.149994,484.160004,526300,468.618103
"839",479,483.709991,473.109985,481.51001,634900,466.053131
"840",488.109985,493.730011,484.880005,485.48999,525900,469.905365
"841",489.730011,491.700012,476.670013,483.399994,520900,467.882446
"842",494.869995,502.809998,493.329987,497.390015,537100,481.423401
"843",505.529999,506,496.619995,498.779999,450500,482.768738
"844",492.269989,497.179993,488.640015,493.109985,699600,477.280762
"845",472.829987,473.339996,451.350006,454.440002,3499000,439.852142
"846",459.98999,491.779999,456.5,485.799988,9666100,470.205414
"847",481,500.140015,471.450012,498.200012,11804100,482.207397
"848",495,515.590027,490.519989,513.72998,5957000,497.238861
"849",519,528.789978,514.590027,516.429993,5587200,499.852173
"850",512.460022,515.580017,498.829987,501.200012,2099700,485.111084
"851",509.559998,513,503.459991,508.73999,1496400,492.409027
"852",508.079987,509.630005,504.149994,508.51001,1007600,492.186401
"853",506,513.570007,503,513.299988,632700,496.822632
"854",525,530.150024,521.409973,523.630005,1064300,506.821075
"855",536.25,537.349976,525.330017,536.400024,1182100,519.181213
"856",548.47998,550,535.01001,536.840027,1132800,519.606995
"857",530.690002,534.5,520.549988,528.640015,1159300,511.670166
"858",528,543.109985,526.72998,538.22998,668000,520.952393
"859",544.400024,547.77002,538.429993,541.340027,846800,523.962585
"860",550,551.940002,542.809998,547.710022,1071500,530.128174
"861",541.929993,548.140015,540,546.190002,913400,532.183838
"862",558,562.090027,551.619995,556.530029,1438000,542.258789
"863",557.219971,561.919983,550.549988,557.330017,1133400,543.03833
"864",547.969971,562.5,546.950012,558.059998,851900,543.749573
"865",559.450012,567.580017,555.630005,558.059998,779700,543.749573
"866",544.070007,548.669983,521.140015,525.210022,1250800,511.741943
"867",538.400024,539.130005,516.099976,527.039978,1065600,513.525085
"868",518.22998,549.590027,515.719971,543.030029,1242900,529.10498
"869",558.900024,558.900024,539.349976,550.400024,826900,536.286011
"870",554.960022,561.5,552.799988,555.22998,704600,540.992188
"871",549.869995,558.349976,548.530029,556.77002,531800,542.492615
"872",566.97998,566.97998,546.849976,555.369995,1875200,541.128479
"873",550.77002,558.570007,548.590027,553.210022,478600,539.023926
"874",560,561.98999,553.210022,554.650024,605900,540.427002
"875",548.650024,551.900024,536.23999,538.570007,868800,524.759338
"876",537.77002,550.400024,532.75,546.969971,713900,532.94397
"877",542.109985,544.419983,528.630005,534.849976,1167800,521.134705
"878",540,540.570007,530.98999,532.869995,774400,519.205566
"879",533.969971,545.97998,533.969971,544.090027,1067100,530.137817
"880",544.289978,546.47998,537.460022,544.320007,548600,530.361938
"881",555.47998,560.559998,548.619995,551.77002,742000,537.62085
"882",560,564.400024,557.090027,557.549988,703100,543.252625
"883",553.369995,560.469971,549.159973,549.22998,557300,535.145996
"884",551.01001,559.940002,549.48999,557.609985,435700,543.311096
"885",554.460022,557.469971,544.26001,549.440002,462700,535.350586
"886",550.530029,555.919983,546.780029,554.080017,489500,539.871643
"887",558.200012,565.22998,552,552.559998,786400,538.390625
"888",552.76001,562.51001,551.460022,561.330017,567300,546.93573
"889",572.280029,573,560.23999,568.590027,767600,554.009583
"890",565.299988,569.76001,563.119995,566.960022,729900,552.421448
"891",578.349976,592.47998,572.650024,587.719971,1150200,572.648926
"892",580.219971,585,577.130005,579.599976,706700,564.737183
"893",584.75,584.75,578.289978,580,523000,565.127014
"894",580.330017,586.619995,577.97998,582.539978,460500,567.601807
"895",580.309998,585.049988,575.219971,578.150024,453600,563.324402
"896",578,578,567.659973,570.619995,421600,555.987488
"897",568.72998,578.280029,565.349976,575.330017,618500,560.576721
"898",572.900024,574.190002,569,570.700012,488900,556.06543
"899",569.75,580.210022,569.75,577.599976,724800,562.788513
"900",569.309998,573.090027,564,573.090027,341200,558.394165
"901",572.330017,575.320007,566.679993,575.01001,375900,560.264893
"902",579.349976,583.549988,577.309998,579.950012,496400,565.078186
"903",573.650024,575.690002,567.929993,571.039978,513100,556.396729
"904",576.710022,584.919983,573.22998,582.150024,465800,567.221802
"905",579.960022,583.349976,575.070007,582.22998,455000,567.299805
"906",582.669983,588.340027,579.419983,588.190002,469900,573.106934
"907",586.210022,587.159973,579.669983,580.200012,465800,565.321899
"908",585.299988,596.51001,583.330017,586.640015,576800,571.59668
"909",592.140015,605.719971,584.400024,590.23999,612200,575.10437
"910",586.719971,595.299988,586.719971,589.559998,359700,574.441833
"911",588.609985,592.460022,584.059998,588.460022,316700,573.370056
"912",590.929993,595.539978,587.890015,592.030029,411100,576.84845
"913",591.090027,594.76001,588.799988,589.210022,456200,574.100891
"914",592.330017,595.549988,588.799988,589.75,418700,574.626953
"915",584.880005,588.26001,581.039978,583.359985,552400,568.400757
"916",585.409973,588,581.929993,584.039978,418400,569.063293
"917",587.380005,591.690002,584.289978,591.450012,381600,576.283386
