"","INCY.Open","INCY.High","INCY.Low","INCY.Close","INCY.Volume","INCY.Adjusted"
"447",65.5,66.269997,63.779999,63.849998,1477800,63.849998
"448",64.080002,64.970001,61.07,61.75,2194900,61.75
"449",62.689999,63,60.900002,62.560001,1689900,62.560001
"450",62.169998,63,61.509998,62.029999,1151800,62.029999
"451",62.470001,65.120003,62.27,64.910004,1483200,64.910004
"452",64.910004,65.5,64.099998,65.040001,2128300,65.040001
"453",65.349998,65.489998,63.490002,64.440002,1163200,64.440002
"454",64.489998,67.019997,63.75,66.059998,1635800,66.059998
"455",67.07,67.550003,64.75,65.18,1055800,65.18
"456",64.339996,65.870003,62.709999,65.040001,1176000,65.040001
"457",64.889999,64.970001,60.709999,60.919998,2541000,60.919998
"458",61.470001,64.559998,60.68,64.290001,1884100,64.290001
"459",62.139999,65.550003,61.450001,63.950001,1625500,63.950001
"460",65.080002,66.699997,61.810001,63.32,1609900,63.32
"461",61.41,63,58.330002,61.029999,5709800,61.029999
"462",61.66,65.769997,61.259998,64.82,2474400,64.82
"463",65.050003,69.269997,62.330002,68.43,1776700,68.43
"464",68.949997,69.809998,65.889999,67.410004,1577700,67.410004
"465",67.730003,69.190002,66.379997,68.970001,1184200,68.970001
"466",69.099998,69.849998,68.050003,68.529999,1154400,68.529999
"467",69.269997,70,68.050003,69.029999,1606400,69.029999
"468",68.989998,69.720001,67.959999,68.669998,1138400,68.669998
"469",68.389999,68.5,64.93,66.029999,1326000,66.029999
"470",66.099998,66.190002,62.509998,62.860001,2228600,62.860001
"471",62.970001,65.300003,62.799999,63.73,1524900,63.73
"472",64.169998,64.779999,62.849998,64.150002,2388700,64.150002
"473",62.82,65.07,61.52,65.029999,1305800,65.029999
"474",64.860001,66.910004,64.330002,66.510002,1172300,66.510002
"475",66.32,66.849998,63.529999,64.25,1684600,64.25
"476",63.509998,64.779999,62.639999,63.59,1264600,63.59
"477",63.939999,64.660004,63.099998,64.07,976500,64.07
"478",63.619999,66.300003,63.299999,64.669998,688300,64.669998
"479",65.5,67.529999,65.010002,67.379997,1170600,67.379997
"480",66.800003,68.139999,65.739998,67.190002,1284400,67.190002
"481",67.110001,67.279999,65.18,65.760002,1906600,65.760002
"482",65.220001,66.25,64.709999,64.790001,1469100,64.790001
"483",64.839996,65.5,63.549999,64.25,2849200,64.25
"484",65.25,68.93,65.25,68.32,2691300,68.32
"485",68.07,68.720001,65.379997,65.519997,1963200,65.519997
"486",64.720001,65.459999,63.220001,65.099998,1565500,65.099998
"487",64.699997,66.879997,63.93,64.510002,1258200,64.510002
"488",64.730003,65.800003,63.540001,65.419998,1192600,65.419998
"489",66.300003,66.480003,64.860001,65.599998,901800,65.599998
"490",66.650002,68.599998,66.650002,67.669998,1093200,67.669998
"491",67.959999,68.870003,67.050003,67.290001,1182100,67.290001
"492",66.610001,67.639999,65.660004,66.25,1184900,66.25
"493",65.75,66.900002,64.209999,64.82,1394500,64.82
"494",66.690002,66.860001,63.5,64.260002,1707700,64.260002
"495",64.040001,65.480003,61.889999,62.75,1753800,62.75
"496",62.43,63.380001,60.630001,61.73,1733400,61.73
"497",62.02,63.330002,58.349998,58.669998,3337600,58.669998
"498",58.25,60.119999,57,58.5,1000700,58.5
"499",58.880001,62.049999,58.459999,62.02,1388500,62.02
"500",61.400002,62.369999,60,62.34,1173000,62.34
"501",62.740002,63.82,61.709999,62.279999,1027600,62.279999
"502",62.799999,64.540001,62.66,63.59,1074800,63.59
"503",62.490002,64.970001,62.029999,63.560001,1429600,63.560001
"504",64.470001,69.610001,64.400002,68.059998,3760400,68.059998
"505",69.32,73.370003,69.120003,72.269997,2936600,72.269997
"506",72.93,75.019997,72.209999,74.209999,2347500,74.209999
"507",75.559998,76.849998,73.660004,74.900002,2683000,74.900002
"508",75.529999,75.720001,73.260002,73.699997,1762800,73.699997
"509",73.480003,75.449997,72.730003,75.120003,1838900,75.120003
"510",75.099998,75.379997,73.620003,74.650002,1199500,74.650002
"511",74.25,74.349998,73.129997,73.540001,1551300,73.540001
"512",75,79.559998,74.830002,78.760002,2630600,78.760002
"513",77.379997,77.910004,75.599998,76.559998,2228800,76.559998
"514",76.440002,78.910004,75.910004,78.669998,2411200,78.669998
"515",79.239998,79.5,77.93,78.419998,2033500,78.419998
"516",78,78,76.379997,77.330002,1581700,77.330002
"517",76.519997,77.139999,74.050003,75.199997,1621200,75.199997
"518",76.989998,77.580002,76.260002,77.010002,1855000,77.010002
"519",77.400002,79.989998,76.550003,79.949997,2585700,79.949997
"520",79.519997,81.25,79.379997,80.660004,2326500,80.660004
"521",80.720001,81.110001,78.239998,79.290001,1140800,79.290001
"522",79.290001,80.059998,78.209999,79.980003,772300,79.980003
"523",79.610001,80.690002,79.279999,80.589996,896400,80.589996
"524",80.830002,83.050003,80.57,82.919998,1644600,82.919998
"525",83.129997,83.129997,80.470001,81.599998,1250000,81.599998
"526",82.309998,82.489998,80.760002,81.400002,971600,81.400002
"527",81.150002,81.75,80.300003,81.419998,791800,81.419998
"528",80.739998,81.150002,79.519997,79.830002,1182500,79.830002
"529",79.5,80.910004,79.410004,80.870003,994300,80.870003
"530",81.07,81.25,79.900002,80.209999,1137800,80.209999
"531",81.529999,81.639999,80.300003,81.400002,1988400,81.400002
"532",81.529999,82.290001,80.150002,81.059998,1381200,81.059998
"533",81.870003,83.989998,80.110001,83.419998,3009400,83.419998
"534",82.050003,84.25,82.050003,84.150002,1904400,84.150002
"535",84.25,84.709999,83.599998,84.080002,1149300,84.080002
"536",83.730003,84.230003,82.68,83.739998,1224800,83.739998
"537",83.620003,84.5,82.209999,83.330002,950400,83.330002
"538",83.730003,84.870003,83.279999,84.849998,1208600,84.849998
"539",85.489998,87.650002,85.349998,86.879997,1650500,86.879997
"540",86.910004,87.050003,85.650002,85.699997,755000,85.699997
"541",85.239998,87.029999,85.029999,87,1e+06,87
"542",87.019997,87.830002,85.440002,86.230003,1056400,86.230003
"543",86.720001,88.800003,85.910004,88.169998,1086600,88.169998
"544",88.519997,88.830002,85,85.410004,1481200,85.410004
"545",84.889999,86.190002,84.269997,85.040001,915800,85.040001
"546",85.190002,85.190002,83.230003,83.370003,818700,83.370003
"547",82.839996,83.440002,81.68,82.449997,980600,82.449997
"548",81.830002,82.370003,80.919998,82.120003,869400,82.120003
"549",82.620003,84.209999,81.839996,84.169998,1256400,84.169998
"550",84.050003,85.25,83.660004,84.900002,758500,84.900002
"551",85.480003,86.099998,84.709999,85.059998,1137800,85.059998
"552",85.110001,85.739998,83.830002,84.309998,1638300,84.309998
"553",83.889999,85.239998,83.889999,84.800003,1835900,84.800003
"554",84.82,85.889999,84.059998,85.620003,898400,85.620003
"555",86.120003,86.349998,85.209999,85.669998,852800,85.669998
"556",85.629997,87.199997,85.379997,86.309998,978700,86.309998
"557",85.57,87.25,85,87.080002,819200,87.080002
"558",86.75,87.099998,85.300003,85.339996,1531900,85.339996
"559",85.279999,86.059998,84.209999,86.019997,846100,86.019997
"560",86.959999,87.470001,86.190002,87.120003,892500,87.120003
"561",87.040001,87.550003,85.440002,86.019997,972600,86.019997
"562",86.019997,86.940002,85.169998,85.739998,855000,85.739998
"563",86.519997,86.779999,85.879997,86.010002,1199800,86.010002
"564",87.360001,87.910004,85.82,85.949997,969500,85.949997
"565",85.800003,87.160004,84.959999,86.699997,1169100,86.699997
"566",86.139999,86.599998,83.32,84.349998,2420600,84.349998
"567",84.43,84.779999,82.370003,83.220001,1243800,83.220001
"568",83.620003,85.129997,83.620003,84.760002,1825700,84.760002
"569",84.75,84.910004,82.150002,84.43,1544200,84.43
"570",84.089996,84.349998,82.580002,82.730003,877400,82.730003
"571",82.75,84.160004,82.550003,83.410004,990600,83.410004
"572",83.620003,83.919998,80.989998,81.059998,1070500,81.059998
"573",81.379997,81.779999,79.209999,79.400002,1723100,79.400002
"574",79.330002,80.370003,77.629997,78.150002,1654400,78.150002
"575",78.529999,79.260002,76.739998,76.980003,1331400,76.980003
"576",77.139999,77.290001,73.900002,74.32,1753400,74.32
"577",74.739998,75.709999,72.43,73.959999,1689700,73.959999
"578",73.959999,74.639999,72.360001,73.660004,1243000,73.660004
"579",73.709999,75.559998,73.330002,75.410004,1492400,75.410004
"580",75.029999,75.220001,73.449997,73.519997,918000,73.519997
"581",73.029999,74.18,72.400002,73.940002,1095900,73.940002
"582",74.410004,75.099998,73.589996,75.029999,1425700,75.029999
"583",74.43,74.809998,72.949997,74.379997,1518200,74.379997
"584",74.610001,80,73.790001,76.800003,2041900,76.800003
"585",77.169998,80.480003,77.010002,78.910004,1969100,78.910004
"586",79.25,81.480003,79.07,80.940002,1947400,80.940002
"587",80.559998,83.150002,79.639999,83.059998,1744800,83.059998
"588",81.739998,85.160004,80.730003,85,1220100,85
"589",84.040001,84.800003,82.440002,83.230003,1842500,83.230003
"590",82.93,83.760002,82.269997,82.849998,1202900,82.849998
"591",82.25,82.790001,80.699997,82.019997,1188600,82.019997
"592",81.919998,82,78.199997,80.68,1433500,80.68
"593",79.379997,79.489998,75.519997,75.75,1474100,75.75
"594",76.139999,76.830002,75.519997,76.110001,948100,76.110001
"595",75.459999,76.269997,74.309998,75.989998,1887800,75.989998
"596",76.160004,78.449997,76.160004,77.639999,1054300,77.639999
"597",77.010002,78.019997,76.120003,77.199997,927000,77.199997
"598",76.75,77.209999,76.050003,76.830002,868400,76.830002
"599",77.080002,78.830002,76.849998,78.68,1093800,78.68
"600",78.5,79.589996,77.980003,79.019997,827000,79.019997
"601",78.610001,80.559998,78.07,80.5,1294400,80.5
"602",80.790001,82.309998,80.260002,81.75,1465900,81.75
"603",81.860001,84.040001,81.660004,81.760002,1319000,81.760002
"604",81.470001,81.57,77.269997,77.589996,1331500,77.589996
"605",77.870003,78.830002,77.029999,78.739998,783500,78.739998
"606",77.949997,80.209999,77.57,78.629997,927400,78.629997
"607",78.989998,80.379997,78.290001,79.559998,1192000,79.559998
"608",80.68,81.68,79.800003,81.559998,1634500,81.559998
"609",82.110001,82.75,80.919998,81.019997,1000100,81.019997
"610",81.059998,81.809998,79.690002,79.860001,810500,79.860001
"611",80.150002,81.110001,79.290001,80.830002,708000,80.830002
"612",80.779999,81.540001,76.57,76.800003,1460900,76.800003
"613",76.879997,77.279999,74.480003,75.559998,1467500,75.559998
"614",76.839996,76.980003,74.940002,75.800003,1359500,75.800003
"615",75.739998,76.459999,75,76.370003,1367500,76.370003
"616",76.300003,77.790001,75.459999,77.709999,1250400,77.709999
"617",79.07,82.57,78.5,81.839996,2414500,81.839996
"618",82.82,84.870003,82,84.279999,1954700,84.279999
"619",84.709999,85.360001,83.699997,84.870003,1236300,84.870003
"620",85.599998,87.129997,85.599998,86.57,1426800,86.57
"621",87.25,88.849998,86.290001,88.699997,2262000,88.699997
"622",88.699997,89.300003,86.669998,86.919998,1272500,86.919998
"623",87.25,88.629997,86.330002,87.610001,1231100,87.610001
"624",87.540001,88.279999,85.220001,85.629997,1226200,85.629997
"625",86.059998,86.589996,84.529999,84.720001,992400,84.720001
"626",84.589996,85.279999,83.370003,84.959999,1616400,84.959999
"627",85.800003,86.5,84.580002,85.419998,1040400,85.419998
"628",86,86,83.949997,85.010002,947500,85.010002
"629",84.839996,86.540001,83.639999,86.519997,767700,86.519997
"630",85.610001,87.059998,85,85.279999,681900,85.279999
"631",84.739998,85,82.110001,83.010002,1064200,83.010002
"632",82.480003,84.150002,82.349998,83.82,985300,83.82
"633",83.940002,85.059998,83.050003,83.769997,757100,83.769997
"634",83.809998,83.980003,80.169998,81.230003,1074500,81.230003
"635",81.379997,81.949997,79.620003,80.099998,954300,80.099998
"636",79.989998,81.57,79.529999,81.389999,1115600,81.389999
"637",81.349998,81.510002,79.699997,79.879997,814400,79.879997
"638",79.910004,80.879997,79.400002,80.230003,904000,80.230003
"639",80.349998,81.5,80.139999,81.309998,756200,81.309998
"640",81.809998,82.260002,80.230003,80.540001,935600,80.540001
"641",80.889999,82.709999,80.389999,81.709999,750600,81.709999
"642",81.669998,81.830002,78.419998,78.510002,1816600,78.510002
"643",78.540001,79.720001,77.599998,79.150002,1568400,79.150002
"644",78.690002,79.300003,77.300003,78.800003,732900,78.800003
"645",79.339996,80.949997,79.010002,80.150002,985800,80.150002
"646",80.089996,80.459999,78.150002,80.260002,1058500,80.260002
"647",82.769997,85.57,80.059998,85.43,1740300,85.43
"648",85.5,86.529999,83.860001,84.919998,1263000,84.919998
"649",84.519997,87.230003,84.239998,84.849998,1016800,84.849998
"650",84.730003,85.900002,82.709999,83.470001,1267200,83.470001
"651",82.32,82.449997,80.029999,80.919998,1401600,80.919998
"652",81.199997,82.769997,79.900002,82.629997,1308100,82.629997
"653",81.779999,81.779999,79.769997,80.459999,1278500,80.459999
"654",80.660004,81.309998,78.010002,81.260002,1566700,81.260002
"655",80.970001,82.720001,80.220001,81.790001,1280500,81.790001
"656",81.660004,83.839996,80.559998,82.480003,1062400,82.480003
"657",82.300003,84.779999,81.959999,82.889999,971000,82.889999
"658",82.139999,83.290001,80.910004,81.059998,1460000,81.059998
"659",80.959999,81.470001,79.589996,80.610001,1171900,80.610001
"660",81.419998,83.349998,80.800003,83.120003,1071100,83.120003
"661",84.080002,84.919998,83.150002,84.519997,872800,84.519997
"662",84.230003,84.959999,83.919998,84.099998,797200,84.099998
"663",84.75,86.110001,84.480003,86.07,705200,86.07
"664",86.32,86.32,84.629997,85.559998,858400,85.559998
"665",85.559998,85.82,81.580002,81.910004,1213400,81.910004
"666",82.290001,83.190002,81.089996,82.809998,1070900,82.809998
"667",83.510002,84.080002,79.43,80.260002,1507200,80.260002
"668",79.870003,82.610001,79.260002,81.349998,1040600,81.349998
"669",82.059998,82.489998,81.410004,82.440002,1198200,82.440002
"670",82.769997,82.82,80.690002,81.82,887600,81.82
"671",81.730003,81.949997,79.559998,80.059998,899900,80.059998
"672",81,81.07,76.75,77.620003,1643900,77.620003
"673",79.919998,80.129997,78.209999,79.269997,1678500,79.269997
"674",79.449997,80.110001,79.080002,79.239998,676100,79.239998
"675",78.529999,79.529999,77.349998,78.970001,934600,78.970001
"676",78.370003,78.910004,76.830002,77.910004,1247000,77.910004
"677",77.849998,79.790001,77.839996,78.480003,871000,78.480003
"678",78.75,78.949997,75,76.07,2311000,76.07
"679",76.400002,78.169998,75.540001,76.43,1646100,76.43
"680",76.190002,79.040001,75.599998,78.339996,1128700,78.339996
"681",77.709999,79.370003,77.57,79.099998,954300,79.099998
"682",79.519997,80.209999,77.389999,78.540001,721800,78.540001
"683",78.5,79.220001,77.910004,78.120003,1050400,78.120003
"684",78.519997,81.639999,78.370003,81.209999,2160800,81.209999
"685",81.010002,81.970001,76.629997,77.639999,1621800,77.639999
"686",78.379997,78.379997,75.489998,76.949997,1370400,76.949997
"687",76.620003,77.5,75.019997,75.07,1211300,75.07
"688",75.190002,75.470001,72.849998,73.760002,1477200,73.760002
"689",74.269997,74.269997,72,72.82,1065400,72.82
"690",72.93,74.879997,72.779999,74.230003,1224700,74.230003
"691",73.529999,74.75,73.300003,73.959999,1259200,73.959999
"692",73.970001,73.970001,72.910004,73.040001,1074900,73.040001
"693",73.639999,74.93,72.25,74.879997,1171500,74.879997
"694",74.910004,75.82,73.379997,74.870003,766700,74.870003
"695",73.010002,75.220001,73.010002,74.760002,654100,74.760002
"696",74.440002,75.480003,73.519997,74.440002,631000,74.440002
"697",75.129997,75.730003,74.059998,74.68,589800,74.68
"698",74.550003,75.900002,74.129997,75.769997,620600,75.769997
"699",76.279999,77.220001,76.010002,76.120003,761700,76.120003
"700",76.389999,78.300003,76.260002,77.459999,659700,77.459999
"701",77.419998,79.059998,77.360001,78.519997,783400,78.519997
"702",78.059998,79.07,77.510002,78.120003,1044300,78.120003
"703",78.349998,78.68,77.379997,77.43,667600,77.43
"704",77.639999,79.379997,77.25,77.760002,863000,77.760002
"705",77.889999,78.690002,77.010002,78.589996,851200,78.589996
"706",78.760002,80.370003,78.360001,78.510002,848400,78.510002
"707",78.669998,79.360001,77.919998,78.099998,645300,78.099998
"708",78.18,78.18,76.730003,77.5,618800,77.5
"709",76.410004,78.209999,76.269997,77.550003,749300,77.550003
"710",77.790001,79.970001,77.389999,79.860001,1429300,79.860001
"711",80,85,78.25,83.349998,2051000,83.349998
"712",83.059998,84.050003,82.860001,83.660004,962500,83.660004
"713",83.779999,84.720001,82.720001,83.919998,1141600,83.919998
"714",84.139999,85.110001,82.870003,83.580002,1181500,83.580002
"715",84.360001,84.949997,83.389999,84.43,1072200,84.43
"716",84.290001,85.389999,84.019997,84.129997,808100,84.129997
"717",84.059998,84.57,83.519997,83.68,874700,83.68
"718",83.839996,84.610001,82.459999,82.760002,704200,82.760002
"719",82.239998,85.529999,81.849998,85.099998,870200,85.099998
"720",85.110001,85.610001,84.260002,84.860001,571600,84.860001
"721",84.879997,86.529999,84.32,86.139999,963300,86.139999
"722",85.949997,87.839996,85.040001,87.43,1176100,87.43
"723",87.559998,87.769997,85.739998,85.790001,1131800,85.790001
"724",86.459999,87.230003,85.989998,86.699997,1236900,86.699997
"725",86.5,88,86.349998,87.489998,892100,87.489998
"726",87.849998,88.629997,87.629997,87.940002,1184500,87.940002
"727",87.730003,90,87.220001,88.900002,1672800,88.900002
"728",89.5,89.699997,87.849998,88.400002,1046300,88.400002
"729",89.290001,89.93,88.080002,88.730003,1751300,88.730003
"730",89.779999,94.480003,89.620003,94,2346900,94
"731",94,94.199997,92.370003,93.760002,1423500,93.760002
"732",94.410004,94.75,93.75,94.120003,865500,94.120003
"733",94.889999,95,93.82,94.160004,700600,94.160004
"734",94.82,95.360001,93.269997,94.470001,1198900,94.470001
"735",94.199997,94.639999,92.650002,94.099998,1436700,94.099998
"736",93.809998,95.389999,93.220001,95,1344700,95
"737",95.139999,95.449997,93.57,93.989998,979700,93.989998
"738",94.540001,94.849998,93.360001,94.480003,941500,94.480003
"739",94.599998,95.440002,94.360001,94.790001,954200,94.790001
"740",94.639999,96.589996,94.160004,95.720001,1186100,95.720001
"741",96.019997,96.790001,94.470001,94.93,946000,94.93
"742",94.669998,95.080002,92.790001,92.849998,3144500,92.849998
"743",91.580002,92.529999,89.160004,91.510002,1849700,91.510002
"744",91.610001,93.349998,91.610001,92.660004,1720500,92.660004
"745",93.43,93.43,90.970001,91.309998,1421200,91.309998
"746",90.839996,91.989998,90.699997,91.18,1445600,91.18
"747",90.900002,91.540001,90.900002,91.139999,1488400,91.139999
"748",92.010002,92.040001,89.410004,90.099998,4175500,90.099998
"749",90.68,90.690002,88.360001,90.160004,2324000,90.160004
"750",90.470001,91.540001,89.93,91.43,526400,91.43
"751",91.199997,91.519997,88.480003,88.790001,1057700,88.790001
"752",89.169998,89.220001,87.290001,88.389999,1296300,88.389999
"753",88.269997,88.809998,87.610001,88.050003,733000,88.050003
"754",87.699997,88.150002,86.970001,87.32,929800,87.32
"755",86.910004,87.970001,85.360001,85.970001,1679600,85.970001
"756",76.150002,78.099998,75.160004,77.900002,5529300,77.900002
"757",77.269997,77.43,75.519997,77.339996,2817200,77.339996
"758",77.279999,77.620003,76.160004,77.139999,1536000,77.139999
"759",77.290001,77.449997,76.080002,76.529999,1698500,76.529999
"760",76.5,78.690002,76.5,77.949997,1977600,77.949997
"761",77.699997,78.25,76.32,76.470001,1204000,76.470001
"762",76.580002,77.919998,75.809998,77.099998,1938100,77.099998
"763",77.379997,81.639999,77.099998,81.470001,2830600,81.470001
"764",81.120003,82.379997,80.290001,80.540001,1105100,80.540001
"765",81.080002,81.57,80.290001,80.620003,1343500,80.620003
"766",80.980003,81.110001,80.050003,80.5,1418500,80.5
"767",80.169998,80.260002,78.459999,78.650002,1228500,78.650002
"768",78.830002,79.529999,78.220001,78.480003,845400,78.480003
"769",78.57,78.93,77.449997,78.239998,1167100,78.239998
"770",78.150002,78.760002,75.830002,76.739998,1299000,76.739998
"771",75.68,76.43,75.239998,76.07,1097500,76.07
"772",79,79.059998,75.370003,76.459999,2016300,76.459999
"773",76.089996,76.349998,74.82,74.989998,1270200,74.989998
"774",74.550003,74.550003,72.970001,73.139999,1482000,73.139999
"775",72.550003,73.599998,71.839996,73.07,1480100,73.07
"776",73.949997,74.099998,72.57,72.940002,1258200,72.940002
"777",73.730003,74.519997,73,73.879997,1066800,73.879997
"778",74.559998,77.330002,74.5,76,1384700,76
"779",76.190002,76.190002,74.660004,75.809998,906800,75.809998
"780",75.660004,75.739998,74.080002,74.139999,843100,74.139999
"781",73.660004,75.260002,73.510002,75.110001,849700,75.110001
"782",75.279999,76.779999,75.160004,76.139999,985500,76.139999
"783",76.400002,77.160004,75.25,75.830002,2120000,75.830002
"784",77.599998,78.440002,75.010002,78.050003,2227400,78.050003
"785",78.010002,78.459999,77.449997,78.449997,1370200,78.449997
"786",79,79.330002,78.129997,79.300003,1209900,79.300003
"787",79.690002,82.589996,79.639999,82.419998,1895400,82.419998
"788",82,83.120003,80.93,82.769997,2653300,82.769997
"789",82.279999,82.739998,80.379997,80.889999,1414000,80.889999
"790",79.879997,80.309998,77.419998,78.870003,1366400,78.870003
"791",79.059998,79.690002,76.769997,77.32,2174600,77.32
"792",78.059998,79.220001,76.970001,77.970001,1442300,77.970001
"793",76.949997,78.379997,75.639999,75.839996,1641700,75.839996
"794",73.690002,76.440002,73.5,75.410004,2525000,75.410004
"795",75.730003,79.099998,75.349998,79.059998,2261300,79.059998
"796",78.550003,79.769997,76.629997,77.800003,1939400,77.800003
"797",79.150002,80.239998,77.849998,80.160004,2043800,80.160004
"798",78.349998,80.150002,78,78.610001,1430200,78.610001
"799",75.18,76.900002,74.82,76.040001,1800100,76.040001
"800",72.470001,73.489998,71.019997,71.089996,2063100,71.089996
"801",72.690002,74.32,70.269997,74.309998,2933100,74.309998
"802",72.18,73.889999,70.970001,71.900002,2347100,71.900002
"803",68.150002,71.540001,67.93,68.019997,4007600,68.019997
"804",69.550003,74,69.550003,73.839996,3552500,73.839996
"805",67.949997,75.339996,67.129997,71.599998,3589000,71.599998
"806",73.110001,76.480003,69.860001,70.370003,3429600,70.370003
"807",67.900002,72.870003,63.349998,66.900002,2667800,66.900002
"808",66.300003,67.809998,63.950001,66.510002,2650700,66.510002
"809",67.260002,72.419998,66.510002,66.959999,2726500,66.959999
"810",67.699997,68.599998,62.48,63.18,2447200,63.18
"811",65.389999,68.029999,63.290001,67.43,2794000,67.43
"812",66.75,71.480003,65.709999,69.589996,2500100,69.589996
"813",68.699997,73.279999,68.699997,73.050003,1855700,73.050003
"814",71.199997,72.160004,68.550003,68.959999,1463900,68.959999
"815",70.199997,72.529999,69.25,72.169998,2023200,72.169998
"816",71.440002,73.889999,70.519997,73.230003,1695300,73.230003
"817",72.050003,74.839996,71.529999,74.18,1966300,74.18
"818",73.510002,77.419998,73.510002,77.07,1513500,77.07
"819",77.589996,79.489998,77.239998,78.589996,2222200,78.589996
"820",80.550003,85.25,80.25,85.110001,3234100,85.110001
"821",86.209999,87.849998,85.129997,86.660004,2971500,86.660004
"822",86.739998,88.589996,85.949997,87.75,2086000,87.75
"823",87.339996,87.989998,85.169998,86.809998,1810500,86.809998
"824",85.68,88.239998,85.68,88.010002,1452100,88.010002
"825",88.239998,91.739998,88.239998,91.279999,1937700,91.279999
"826",89.220001,91.790001,88.93,90.949997,1642200,90.949997
"827",91.989998,96.139999,91.43,95.660004,3501100,95.660004
"828",97.830002,100.269997,96.160004,100,3859300,100
"829",99.800003,102.419998,99.300003,101.190002,2422600,101.190002
"830",99.5,100.75,97.900002,99.459999,2620700,99.459999
"831",100.290001,101.989998,99.559998,100.970001,1612300,100.970001
"832",101.410004,104.199997,100.550003,101.900002,1262700,101.900002
"833",102.739998,103.959999,101.610001,103.480003,1535500,103.480003
"834",104,104.809998,102.400002,102.980003,1249700,102.980003
"835",104.279999,104.360001,96.699997,97.669998,2779100,97.669998
"836",98.139999,98.940002,95.18,95.959999,1779900,95.959999
"837",95.690002,98.349998,95.029999,97.660004,1564300,97.660004
"838",97.25,98.209999,96.199997,97.300003,1279300,97.300003
"839",97.709999,101.379997,97.709999,100.989998,1502100,100.989998
"840",99.349998,100.519997,97.010002,98.82,1850100,98.82
"841",96.839996,97.870003,95.379997,96.080002,1556900,96.080002
"842",97.160004,97.82,95.599998,96.470001,1327300,96.470001
"843",96.879997,96.93,94.669998,95.919998,1198600,95.919998
"844",96.089996,99.650002,95.660004,99.330002,1534400,99.330002
"845",100,100.139999,96.739998,96.739998,1618100,96.739998
"846",96.980003,98.660004,95.330002,96.449997,1648900,96.449997
"847",95.849998,96.510002,93.860001,94.830002,1085500,94.830002
"848",94.089996,96.150002,93.220001,96.120003,1228800,96.120003
"849",97.879997,98.809998,96.260002,96.459999,1160200,96.459999
"850",97.330002,97.480003,94.360001,94.919998,961700,94.919998
"851",95.43,98.489998,93.639999,98.32,1765700,98.32
"852",98.489998,98.93,96.970001,98.68,1462600,98.68
"853",97.669998,99.800003,97.449997,99.370003,1320500,99.370003
"854",100.410004,101.879997,98.110001,98.68,3190300,98.68
"855",98.730003,99.809998,96.620003,98.220001,2432600,98.220001
"856",98.360001,102.980003,98.019997,100.550003,1659500,100.550003
"857",101.209999,102.57,99.57,101.910004,3120400,101.910004
"858",101.699997,102.580002,100.519997,101.75,1345200,101.75
"859",101.120003,102.169998,99.169998,100.900002,1902000,100.900002
"860",100.809998,100.809998,97.550003,98.830002,1630000,98.830002
"861",98.190002,99.349998,93.480003,93.800003,1528700,93.800003
"862",93.169998,96.32,90.169998,93.510002,1599700,93.510002
"863",91.870003,94.599998,91.050003,94.580002,1387500,94.580002
"864",95.089996,95.169998,92.5,93,1199000,93
"865",94.190002,95.040001,92.970001,93.040001,1318300,93.040001
"866",93.389999,93.879997,90.68,90.809998,1934600,90.809998
"867",92.349998,93.690002,89.959999,92.07,1079800,92.07
"868",90.489998,93.949997,90.470001,93.510002,1281600,93.510002
"869",94.449997,95.610001,93.309998,95.529999,1175000,95.529999
"870",96.239998,97.269997,95,96.279999,962300,96.279999
"871",96.279999,97.93,95.860001,97.360001,999500,97.360001
"872",98.339996,106.260002,97.830002,105.400002,3731800,105.400002
"873",104.839996,109.139999,104.389999,108.93,2497400,108.93
"874",109.459999,110.25,106.029999,106.519997,1945600,106.519997
"875",105.650002,107.860001,104,104.330002,1636800,104.330002
"876",105.080002,106.07,103.650002,105.949997,1315400,105.949997
"877",105.300003,105.57,100.800003,101.43,2124000,101.43
"878",101.480003,103.870003,100.080002,102.480003,1075700,102.480003
"879",102.529999,104.529999,101.669998,103.970001,1131600,103.970001
"880",103.989998,104.620003,101.330002,102.650002,1312600,102.650002
"881",102.82,107.379997,102.519997,106.470001,1438200,106.470001
"882",106.580002,108.480003,105.519997,107.790001,1364900,107.790001
"883",107.730003,110.370003,106.870003,108.650002,1601900,108.650002
"884",108.559998,109.550003,107.370003,108.269997,735600,108.269997
"885",108,109.190002,105.489998,107.870003,1020100,107.870003
"886",107.739998,108.169998,104.540001,104.760002,794600,104.760002
"887",104.519997,105,100.019997,100.559998,1478900,100.559998
"888",100.199997,103.230003,97.830002,103.019997,1684900,103.019997
"889",103.260002,104.970001,102.589996,104.25,1790200,104.25
"890",103.830002,103.830002,99.849998,101.580002,938700,101.580002
"891",102.32,104.580002,100.959999,104.110001,2503600,104.110001
"892",105.190002,110.010002,105.010002,109.690002,1388400,109.690002
"893",109.669998,109.669998,106.459999,106.650002,1077400,106.650002
"894",107.059998,107.739998,104.050003,105.370003,804200,105.370003
"895",106.330002,107.089996,101.410004,101.68,1154100,101.68
"896",100.720001,101.419998,98.290001,99.419998,852300,99.419998
"897",100.150002,102.68,100.150002,102.089996,1038200,102.089996
"898",101.760002,102.32,100.199997,100.610001,732200,100.610001
"899",101.089996,101.550003,97.800003,98.040001,986300,98.040001
