"","HLT.Open","HLT.High","HLT.Low","HLT.Close","HLT.Volume","HLT.Adjusted"
"893",79.309998,80.400002,78.540001,80.120003,2086800,80.120003
"894",79.610001,80.349998,78.790001,79.620003,2583900,79.620003
"895",78.720001,79.230003,77.110001,78.860001,2150100,78.860001
"896",78.419998,78.5,76.93,77.43,1257400,77.43
"897",76.550003,77.449997,75.360001,77.339996,2389700,77.339996
"898",77.019997,77.580002,76.5,76.669998,2194800,76.669998
"899",77.25,78.010002,76.93,77.389999,1605100,77.389999
"900",76.5,76.959999,75.379997,76.139999,2288600,76.139999
"901",75.68,75.760002,74.019997,75.050003,4115100,75.050003
"902",74.400002,75.620003,73.5,74.739998,1965600,74.739998
"903",74.800003,78.419998,74.470001,78.32,2856700,78.32
"904",79.610001,80.029999,77.830002,80,3917600,80
"905",79.300003,83.599998,78.029999,82.699997,5000300,82.699997
"906",82.349998,83.860001,81.209999,83.699997,3257100,83.699997
"907",84.529999,87.220001,84.199997,86.199997,3588500,86.199997
"908",87.550003,88.459999,86.449997,87.019997,5012200,87.019997
"909",88.610001,88.699997,85.360001,85.889999,2169600,85.889999
"910",85.25,87.050003,84.260002,85.5,1721100,85.5
"911",85.889999,86.839996,85.25,86,1899400,86
"912",86.07,86.199997,84.199997,84.980003,2360900,84.980003
"913",85.010002,85.220001,83.360001,84.07,1806600,84.07
"914",84.599998,85.400002,83.879997,84.489998,2010600,84.489998
"915",83.470001,85.709999,83.120003,85.099998,2274300,85.099998
"916",85.5,87.440002,85.160004,87.349998,2318500,87.349998
"917",87.849998,89.209999,86.800003,88.400002,2468500,88.400002
"918",89.720001,90.610001,88.269997,88.440002,2053300,88.440002
"919",88.209999,88.209999,86.699997,86.800003,2210300,86.800003
"920",87.660004,89.290001,87.589996,88.800003,3372800,88.800003
"921",89.209999,92.059998,89.110001,91.730003,4251500,91.730003
"922",91.610001,91.690002,89.480003,90.360001,3461700,90.360001
"923",89.519997,92.160004,89.010002,91.709999,1712600,91.709999
"924",91.889999,91.970001,90.379997,91.339996,3952700,91.339996
"925",91.93,93.849998,90.309998,91.300003,2541000,91.300003
"926",92.68,93.389999,90.75,90.940002,3775700,90.940002
"927",90.120003,93.419998,89.68,91.900002,2781300,91.900002
"928",91.699997,91.879997,90.129997,90.389999,2237900,90.389999
"929",90.900002,93.139999,89.269997,89.360001,1774100,89.360001
"930",89.610001,89.639999,86.209999,87.370003,1974200,87.370003
"931",88.18,92.57,88.18,92.309998,2139200,92.309998
"932",92.449997,93.779999,91.790001,91.940002,1945300,91.940002
"933",92.459999,95.080002,91.639999,94.029999,3831400,94.029999
"934",92.68,93.099998,90.620003,91.169998,3427500,91.169998
"935",90.339996,91.339996,89.269997,89.639999,5451500,89.639999
"936",87.199997,87.300003,83.519997,85.480003,5031400,85.480003
"937",85.07,85.830002,83.949997,85.239998,3816000,85.239998
"938",85.690002,87.330002,83.68,83.860001,2540900,83.860001
"939",83.370003,84.75,81.480003,83.07,5307100,83.07
"940",83.059998,86.059998,82.830002,85.93,3255600,85.93
"941",87.82,89.440002,86.800003,89.059998,2289100,89.059998
"942",88.900002,88.980003,86.43,86.599998,2977600,86.599998
"943",87.540001,88.879997,85.169998,85.32,3127500,85.32
"944",85.919998,87.239998,85.550003,87.220001,1779400,87.220001
"945",84.910004,88.019997,84.610001,87.959999,1644000,87.959999
"946",88.449997,90.010002,87.860001,89.300003,1342600,89.300003
"947",90.279999,92.389999,89.379997,89.599998,2128000,89.599998
"948",90.410004,92.150002,90.410004,91.720001,2108500,91.720001
"949",92.279999,92.93,91.139999,92.540001,2202500,92.540001
"950",93,94.099998,91.260002,91.370003,1654800,91.370003
"951",91.440002,91.779999,90.389999,91.349998,1411700,91.349998
"952",90.800003,91.300003,88.190002,88.639999,2085700,88.639999
"953",89,90.230003,87.800003,88.300003,2230200,88.300003
"954",87.360001,88.699997,86.419998,88.68,1330100,88.68
"955",88.879997,90.099998,88.519997,89.5,1901800,89.5
"956",89.650002,90.839996,86.970001,87.550003,1557500,87.550003
"957",88.529999,90.470001,87.769997,89.57,2279200,89.57
"958",89.330002,89.629997,88.199997,88.970001,3418900,88.970001
"959",90.209999,94.43,89.709999,94.389999,4377300,94.389999
"960",94.800003,95.669998,94.160004,94.610001,2407400,94.610001
"961",92.919998,93,88.470001,90.379997,2002800,90.379997
"962",90.25,90.459999,87.470001,87.669998,1667000,87.669998
"963",85.980003,86.650002,83.839996,84.019997,2279500,84.019997
"964",84.019997,87.449997,83.620003,86.510002,2546300,86.510002
"965",85.760002,88.080002,84.779999,87.809998,2336000,87.809998
"966",88,88.510002,86.519997,88,2352800,88
"967",88.75,91.949997,88.75,90.650002,3040800,90.650002
"968",91.269997,96.620003,90.580002,93.089996,2985200,93.089996
"969",93.330002,96.080002,93.07,94.080002,2397600,94.080002
"970",93.650002,95.059998,92.279999,92.839996,2858900,92.839996
"971",112.389999,116.730003,102.599998,104.190002,9584600,104.190002
"972",105,106.449997,102.739998,104.239998,4420000,104.239998
"973",104.650002,104.760002,101.449997,103.75,3696100,103.75
"974",102.330002,103.269997,100.830002,102.050003,2702600,102.050003
"975",102.910004,105.919998,102.650002,105.800003,2637000,105.800003
"976",109.470001,109.709999,106.260002,106.580002,4475400,106.580002
"977",104.559998,105.209999,102.540001,103.339996,2732800,103.339996
"978",103.370003,105.629997,102.900002,103.349998,1901600,103.349998
"979",102.330002,103.580002,102.010002,102.800003,3284000,102.800003
"980",102.849998,103.370003,101.449997,101.760002,2302700,101.760002
"981",102.889999,105.050003,102.410004,105.050003,3428200,105.050003
"982",107.970001,109.620003,107.029999,108.940002,2827100,108.940002
"983",108,108.150002,106.220001,106.300003,1847300,106.300003
"984",106.620003,107,104.169998,104.410004,1008700,104.410004
"985",104.040001,104.279999,101.769997,103.629997,2952700,103.629997
"986",105.260002,105.639999,103.870003,104.839996,1946700,104.839996
"987",104.300003,107.190002,103.800003,106.75,2069100,106.75
"988",107.129997,111.540001,107.129997,109.160004,3119200,109.160004
"989",109.870003,111.239998,108.629997,110.849998,1261700,110.849998
"990",110.279999,110.410004,108.330002,109.830002,1622600,109.830002
"991",108.639999,110.760002,108.610001,109.050003,1838500,109.050003
"992",109.5,109.959999,105.699997,106.699997,2165100,106.699997
"993",106.25,107.849998,105.199997,107.360001,2360100,107.360001
"994",106.809998,107.610001,104.300003,104.739998,2302600,104.739998
"995",106.389999,106.389999,102.980003,103.040001,2034900,103.040001
"996",105.550003,105.900002,102.910004,104.970001,1923400,104.970001
"997",104.970001,105.360001,103.300003,104.410004,1955900,104.410004
"998",105.040001,105.349998,103.550003,104.699997,2410700,104.699997
"999",105.010002,106.919998,104.419998,104.610001,5231600,104.610001
"1000",101.949997,104.860001,101.330002,103.989998,3331300,103.989998
"1001",104.040001,104.559998,102.650002,102.949997,2393000,102.949997
"1002",104.019997,106.830002,103.32,106.510002,2196200,106.510002
"1003",106.559998,106.889999,105.650002,106.889999,822400,106.889999
"1004",107.989998,109.400002,107.120003,107.379997,1575100,107.379997
"1005",108.18,109.650002,107.510002,107.949997,1428000,107.949997
"1006",108.099998,110.839996,108.099998,110.18,1405100,110.18
"1007",109.68,111.610001,108.690002,111.260002,1571400,111.260002
