"","MPWR.Open","MPWR.High","MPWR.Low","MPWR.Close","MPWR.Volume","MPWR.Adjusted"
"462",116.93,119.989998,116.080002,118.120003,568600,115.02066
"463",118.949997,125.379997,118.400002,124.32,719300,121.057961
"464",124.589996,125.589996,122.919998,124.279999,528000,121.019012
"465",124.639999,124.639999,120.139999,122.529999,415400,119.314941
"466",122.230003,124.599998,121.410004,124.220001,236000,120.960602
"467",124.309998,127.050003,123.160004,125.699997,322100,122.401756
"468",125.019997,130.880005,123.910004,129.220001,594100,125.829407
"469",127.209999,127.529999,123.669998,124.720001,335100,121.447472
"470",123.279999,123.529999,118.07,119.32,504700,116.189171
"471",121,123.699997,120.349998,120.989998,262800,117.815346
"472",122.519997,123.660004,120.910004,122.139999,391600,118.935173
"473",120.519997,127.889999,119.980003,126.949997,378200,123.618958
"474",124.150002,127.989998,123.989998,127.830002,395600,124.475883
"475",127.169998,127.419998,120.489998,120.629997,417500,117.46479
"476",116.889999,121.949997,116.599998,120.32,398000,117.162933
"477",122.32,124.099998,120.839996,123.580002,192000,120.337387
"478",121.639999,125.589996,121.639999,124.330002,89000,121.067719
"479",126.440002,127,124.199997,126.970001,319400,123.638451
"480",125.699997,126.830002,123.230003,123.620003,255300,120.37635
"481",124.779999,129.130005,123.190002,128.990005,366900,125.605431
"482",127.949997,131.289993,127.949997,129.389999,434400,125.994926
"483",129.529999,132.619995,127.970001,132.070007,311100,128.604645
"484",135.089996,137.860001,133.259995,134.729996,423400,131.194809
"485",134.080002,135.990005,126.639999,126.839996,373200,123.511841
"486",123.839996,125.599998,122.269997,125.540001,425900,122.245972
"487",124.989998,127,120.889999,121.830002,274100,118.633316
"488",121.440002,123.57,118.389999,120.150002,510000,116.997383
"489",122.68,125.699997,119.029999,120.669998,288900,117.503731
"490",123.489998,125.169998,122.480003,123.650002,206400,120.405548
"491",124.75,124.75,120.910004,121.25,152600,118.06852
"492",120.169998,122.139999,118.379997,118.620003,223600,115.50753
"493",118.239998,118.760002,113.379997,113.75,577200,110.765312
"494",115.550003,120.169998,114.940002,117.879997,416600,114.786942
"495",117.830002,119.870003,112.080002,112.830002,428900,109.869446
"496",112.720001,115.220001,109.769997,112.739998,426600,109.781815
"497",114.239998,114.75,110.199997,110.410004,533500,107.512955
"498",108.959999,111.849998,106.5,106.620003,183200,103.822403
"499",108.269997,114.099998,107.120003,114.029999,307200,111.037964
"500",111.610001,114.139999,109.949997,114.089996,370500,111.096397
"501",114.940002,117.370003,113.559998,115,390500,112.277748
"502",116.129997,116.510002,114.25,116.25,256000,113.498169
"503",113.220001,116.660004,112.75,115.440002,247300,112.707336
"504",113.690002,113.690002,107.449997,108.610001,494200,106.039024
"505",110.580002,113.980003,109.32,113.080002,398000,110.403214
"506",113.059998,117.330002,112.879997,116.050003,392700,113.302902
"507",117.32,118.32,115.370003,118.029999,304100,115.236023
"508",119.199997,122.68,119.199997,121.959999,298800,119.072998
"509",120.839996,123.389999,119.860001,122.790001,227300,119.883347
"510",122.849998,126.260002,121.620003,124.169998,312300,121.230675
"511",122.349998,123,119.150002,120.440002,350800,117.588989
"512",120.730003,123.389999,120.730003,122.639999,233400,119.736916
"513",123.199997,125.290001,121.239998,121.379997,233200,118.506729
"514",120.769997,123.660004,119.919998,122.599998,247600,119.697845
"515",123.769997,126.410004,122.43,124.769997,265700,121.81646
"516",123.5,124.230003,119.940002,120.980003,264000,118.116196
"517",121.519997,123.190002,118.129997,119.639999,179600,116.807915
"518",120.519997,127.32,120.519997,126.800003,322500,123.798431
"519",129.539993,131.460007,127.5,130.710007,326300,127.61586
"520",128.100006,130.630005,126.540001,128.259995,247700,125.223862
"521",128.029999,129.399994,126.230003,126.449997,201800,123.456711
"522",128.009995,129.520004,124.089996,126.760002,406000,123.759369
"523",126.540001,128,125.43,126.559998,355000,123.564095
"524",126.550003,129.850006,125.919998,129.539993,335100,126.473564
"525",129.419998,131.449997,127.860001,131.399994,277900,128.28952
"526",130.779999,132.589996,130.779999,132.460007,283900,129.324463
"527",133.470001,136.729996,133.470001,134.919998,355800,131.726212
"528",133.5,133.779999,129.899994,131.080002,328700,127.977112
"529",129.550003,132,129.190002,131.289993,312600,128.182129
"530",132.050003,132.949997,129.710007,130.669998,520600,127.57682
"531",131.360001,132.820007,129.559998,132,943800,128.875351
"532",129.210007,135.509995,129.059998,134.279999,813700,131.101364
"533",133.779999,136.539993,132.889999,136,414500,132.780624
"534",136.649994,138.580002,135.309998,138.479996,340800,135.20192
"535",137.429993,138.100006,136.320007,136.419998,233100,133.190704
"536",136.630005,137.470001,135.839996,136.649994,355900,133.415253
"537",136.899994,137.089996,134.460007,135.289993,309400,132.087448
"538",136.240005,137.050003,135.179993,136.559998,333100,133.327393
"539",138,139.179993,137.199997,137.539993,272700,134.28418
"540",137.300003,137.779999,136.410004,136.649994,236200,133.415253
"541",135.960007,136.029999,133,134.929993,471500,131.735977
"542",133.940002,135.570007,133.550003,134.110001,223600,130.935379
"543",135.490005,136.580002,134.220001,136.179993,201200,132.956375
"544",137.199997,137.770004,134.809998,136.5,233600,133.268814
"545",136.740005,138.179993,135.580002,137.100006,250800,133.854614
"546",137.25,137.25,134.470001,134.929993,168800,131.735977
"547",134.320007,135.119995,132.190002,134.100006,219400,130.925613
"548",132.220001,134.509995,132.179993,134.300003,120900,131.120895
"549",134.669998,138.160004,127.669998,137.5,188400,134.245132
"550",137.729996,138.649994,135.809998,137.690002,161800,134.430664
"551",138.669998,140.369995,137.130005,138.690002,290200,135.406967
"552",138.479996,139.289993,137.630005,137.949997,195700,134.684494
"553",138.889999,142,138.889999,141.100006,392900,137.759949
"554",141.110001,141.869995,139.289993,140.919998,220800,137.584183
"555",141.630005,142.270004,140.699997,141.520004,200100,138.169998
"556",142.070007,142.449997,139.720001,140.529999,147400,137.203415
"557",140.130005,145.690002,140.110001,145.009995,228300,141.577362
"558",143.869995,144,139.610001,139.669998,267400,136.363754
"559",139.550003,139.789993,136.509995,138.619995,176900,135.338623
"560",140.419998,141.229996,138.839996,140.259995,161600,136.939819
"561",139.610001,141.080002,134.160004,135.410004,375600,132.204605
"562",135.429993,136.649994,133.539993,134.289993,317100,131.499603
"563",135.850006,136.699997,134.610001,135.490005,285900,132.674667
"564",136.949997,140.429993,136.320007,140.339996,224400,137.423843
"565",140.309998,140.75,137.970001,138.440002,381500,135.563354
"566",139.720001,145.490005,139.460007,144.779999,419100,141.771576
"567",144.509995,145.369995,142.880005,143.740005,229400,140.753204
"568",144.479996,145.800003,143.960007,144.619995,363100,141.614914
"569",144.389999,145.910004,142.949997,145.830002,235500,142.799805
"570",145.699997,147.520004,144.75,146.059998,325600,143.025024
"571",146.100006,149.25,145.710007,148.850006,252400,145.757004
"572",148.729996,150.369995,147.539993,148.860001,293900,145.76683
"573",150.380005,152.360001,149.869995,152.240005,282300,149.076599
"574",152.139999,153.539993,150.259995,151.570007,198100,148.420502
"575",152.020004,156.399994,151.809998,154.800003,345700,151.583405
"576",155.789993,161.220001,153.199997,155.089996,253700,151.867355
"577",155.25,156.600006,153.75,153.910004,223900,150.711914
"578",152.889999,154.339996,151.350006,153.350006,147200,150.163528
"579",153.360001,155.720001,153.360001,154.699997,192500,151.485458
"580",155.149994,158.520004,155.020004,157.529999,203900,154.256683
