"","PG.Open","PG.High","PG.Low","PG.Close","PG.Volume","PG.Adjusted"
"1",83.879997,84.389999,83.5,84.199997,8792700,73.023392
"2",84.449997,84.599998,84.239998,84.5,8096700,73.283592
"3",84.410004,85.43,84.379997,85.059998,6852400,73.769249
"4",84.940002,85.25,84.620003,85.029999,4799900,73.743233
"5",84.059998,84.660004,83.75,84.400002,11000600,73.196869
"6",84.339996,84.43,83.239998,83.489998,10918200,72.407654
"7",83.389999,83.75,83.279999,83.75,9572300,72.633148
"8",83.709999,83.879997,83.370003,83.839996,6545400,72.711182
"9",83.849998,84.019997,83.440002,84.010002,6762800,72.858643
"10",83.900002,85.580002,83.879997,85.209999,13145100,73.899338
"11",84.800003,85.300003,84.589996,84.93,10520400,74.240242
"12",84.629997,85,84.279999,84.699997,14074500,74.0392
"13",86.889999,87.980003,86.419998,87.449997,22944400,76.443047
"14",87.089996,87.349998,86.849998,86.959999,9408900,76.01474
"15",87.220001,87.949997,87.220001,87.860001,8704700,76.801476
"16",87.839996,87.900002,87.059998,87.160004,8082900,76.189583
"17",87.120003,87.230003,86.589996,86.599998,6542300,75.700066
"18",86.449997,86.849998,86.019997,86.720001,9332300,75.804955
"19",86.779999,86.860001,86.5,86.75,7350000,75.831177
"20",86.629997,87.660004,86.529999,87.599998,9712400,76.574181
"21",87.029999,87.589996,86.75,87.330002,8291000,76.338173
"22",87.610001,88.349998,87.25,87.760002,8997200,76.714066
"23",88.120003,88.169998,87.389999,87.410004,7161900,76.408104
"24",87.5,87.790001,87.129997,87.400002,7483000,76.399361
"25",87.639999,88.279999,87.480003,88.010002,6646100,76.932579
"26",88.07,88.339996,87.809998,88.330002,6815800,77.212296
"27",88.330002,88.779999,88.029999,88.669998,9914100,77.509514
"28",88.559998,88.730003,87.970001,87.970001,11057600,76.897598
"29",88.040001,88.360001,87.639999,88.309998,6905100,77.194832
"30",88,88.220001,87.230003,87.860001,20123400,76.801476
"31",89.809998,91.150002,89.809998,91.120003,25847700,79.651146
"32",90.919998,91.120003,90.540001,90.790001,12408500,79.362694
"33",90.610001,91.360001,90.449997,91.089996,12152400,79.624916
"34",90.580002,91.800003,90.580002,91.669998,9018700,80.131927
"35",91.449997,91.800003,91.25,91.440002,6749900,79.930862
"36",91.610001,91.800003,90.910004,91.129997,7611600,79.659889
"37",90.970001,91.339996,90.669998,91.050003,6643400,79.589958
"38",90.529999,90.910004,90.059998,90.889999,11840300,79.450089
"39",90.900002,91.790001,90.650002,91.07,10535600,79.60743
"40",91.050003,91.889999,90.709999,91.660004,8792200,80.123184
"41",91.400002,91.589996,90.879997,90.910004,7031200,79.467575
"42",90.910004,90.910004,89.889999,90.5,8334900,79.109169
"43",89.889999,90.510002,89.589996,90.370003,9533800,78.995552
"44",90.139999,90.489998,90.059998,90.290001,5363000,78.925621
"45",90.019997,90.349998,89.760002,90.139999,5503700,78.79451
"46",90.139999,90.489998,90.099998,90.339996,5587400,78.969322
"47",90.800003,91.160004,90.650002,91.07,6797800,79.60743
"48",91.059998,91.489998,90.849998,91.309998,7397500,79.817238
"49",91.260002,91.589996,90.82,91,6686400,79.546242
"50",91,91.779999,90.730003,91.400002,7855300,79.895882
"51",91.440002,91.720001,91.099998,91.440002,6601200,79.930862
"52",91.449997,92,90.919998,91,37010100,79.546242
"53",90.959999,91.410004,90.940002,91.220001,7772900,79.738556
"54",91.300003,91.75,91.029999,91.190002,8211000,79.712318
"55",91.309998,91.800003,90.75,90.989998,7798000,79.537498
"56",90.910004,91.459999,90.599998,90.769997,6831400,79.345192
"57",90.769997,90.919998,90.209999,90.57,9252000,79.170364
"58",90.449997,90.720001,90.18,90.489998,10072000,79.100433
"59",90.169998,91.059998,90.129997,90.760002,11855800,79.336464
"60",90.559998,90.870003,90.389999,90.599998,4252800,79.196594
"61",90.5,90.57,90.099998,90.199997,3691900,78.846931
"62",90.029999,90.339996,89.839996,89.849998,6942400,78.540993
"63",89.860001,90.059998,89.449997,89.68,6967400,78.392395
"64",89.75,89.959999,89.419998,89.910004,5680800,78.593445
"65",90,90.5,89.760002,89.970001,6320100,78.645882
"66",89.769997,89.809998,89.309998,89.400002,7231500,78.147636
"67",89.459999,89.610001,89.18,89.230003,4739100,77.999023
"68",89.129997,89.68,88.75,89.489998,5956000,78.226295
"69",89.660004,89.82,89.290001,89.800003,5186000,78.497292
"70",89.699997,90.419998,89.559998,90.309998,6286300,78.943092
"71",90.050003,90.540001,89.790001,90.029999,5040100,78.698357
"72",90.230003,90.589996,90.129997,90.389999,6931700,79.013023
"73",90.400002,91.129997,90.339996,90.800003,7087800,79.371429
"74",90.099998,90.449997,89.5,89.599998,6919000,78.922188
"75",89.699997,89.699997,89.309998,89.330002,6983500,78.684372
"76",89.169998,89.279999,88.610001,88.620003,9061200,78.058998
"77",89.120003,89.660004,89.010002,89.550003,8338500,78.878159
"78",89.580002,90.25,89.470001,90,9088400,79.274521
"79",89.849998,90,87.610001,87.739998,11951300,77.283859
"80",87.580002,88.239998,87.230003,87.690002,8517500,77.239822
"81",87.519997,87.589996,87.150002,87.330002,8295400,76.922714
"82",87.379997,87.599998,87.080002,87.089996,4546600,76.711311
"83",87.290001,87.290001,86.019997,86.220001,13197500,75.945015
"84",86.300003,86.629997,85.900002,86.43,6122000,76.129974
"85",86.849998,87.239998,86.300003,86.449997,5986200,76.147598
"86",86.540001,86.610001,86.129997,86.5,4506200,76.191628
"87",86.330002,86.620003,86.239998,86.550003,4634600,76.235672
"88",86.800003,86.82,86.220001,86.400002,9577600,76.103554
"89",86.480003,86.790001,86.389999,86.489998,6178500,76.182831
"90",86.610001,86.629997,85.879997,86.169998,6064700,75.900955
"91",86.239998,86.32,85.919998,86.190002,5892400,75.918587
"92",86.650002,86.709999,86.25,86.330002,5820700,76.041893
"93",86.879997,87,86.190002,86.239998,6554500,75.962616
"94",86.239998,86.629997,85.93,86.260002,7805800,75.98024
"95",86.18,86.220001,85.519997,85.870003,6985600,75.636726
"96",86,86.379997,85.669998,86.239998,7320700,75.962616
"97",86.25,86.400002,86.029999,86.209999,4260000,75.936195
"98",86.279999,86.540001,85.980003,86.080002,4394200,75.821686
"99",86.449997,86.650002,86.209999,86.5,4878800,76.191628
"100",86.580002,86.980003,86.550003,86.860001,4368000,76.50872
"101",86.93,87.379997,86.82,87.25,4337000,76.852249
"102",87.25,87.610001,87.099998,87.400002,4594500,76.984367
"103",87.669998,88.349998,87.449997,88.089996,10146600,77.592133
"104",88.019997,88.139999,87.370003,88.129997,6251300,77.627365
"105",88.400002,88.68,88.010002,88.589996,6136400,78.032562
"106",88.300003,88.760002,88,88.739998,4115300,78.164688
"107",88.760002,88.970001,88.449997,88.800003,6503000,78.217529
"108",88.68,88.889999,88.400002,88.769997,4781600,78.191109
"109",88.769997,88.800003,87.360001,87.849998,7712100,77.380753
"110",87.849998,88.209999,87.550003,88.160004,9696900,77.653801
"111",88.160004,88.660004,88.089996,88.239998,7867700,77.724258
"112",88.360001,88.400002,87.769997,88.059998,6419300,77.565735
"113",88.489998,88.75,88.059998,88.440002,6183900,77.900444
"114",88.230003,89.620003,88.230003,89.379997,7047500,78.728416
"115",89.720001,89.769997,88.809998,89.660004,13855000,78.97506
"116",89.599998,89.860001,89.199997,89.860001,5246200,79.151215
"117",89.769997,90.209999,89.610001,89.629997,5674200,78.948608
"118",89.620003,89.949997,89.290001,89.400002,4164500,78.74604
"119",89.269997,89.410004,88.900002,89.029999,4536700,78.42012
"120",89.029999,89.800003,88.900002,89.419998,8782100,78.763649
"121",89.629997,89.68,89.269997,89.360001,4373300,78.7108
"122",89.360001,89.360001,88.610001,88.610001,5180400,78.050179
"123",89.080002,89.209999,88.260002,88.370003,4875000,77.838776
"124",88.019997,88.220001,86.93,86.989998,8123500,76.623245
"125",87.050003,87.470001,87,87.150002,6070300,76.76416
"126",87.400002,88,87.18,87.739998,3607400,77.283859
"127",87.860001,88,87.489998,87.669998,4974300,77.222191
"128",87.650002,87.949997,87.360001,87.370003,6038900,76.957954
"129",87.690002,87.82,87.279999,87.650002,5142200,77.20459
"130",87.629997,87.870003,86.889999,87.089996,5356400,76.711311
"131",87.230003,87.449997,86.309998,86.769997,5838600,76.429459
"132",87.239998,87.470001,86.830002,86.959999,4374200,76.596817
"133",86.769997,87.050003,86.5,86.699997,5448900,76.367783
"134",86.959999,87.290001,86.730003,87.099998,4577700,76.720123
"135",87.07,87.910004,86.739998,87.550003,5227800,77.116501
"136",87.610001,88.760002,87.459999,88.639999,7492300,78.076614
"137",87.870003,88.410004,87.599998,88.349998,6008500,78.431694
"138",88.32,89.309998,88.309998,88.599998,7285000,78.653633
"139",88.160004,88.68,87.809998,88.610001,5714800,78.662514
"140",88.550003,88.599998,87.970001,88.18,6202000,78.280785
"141",88.669998,89.199997,88.540001,89.139999,6766700,79.133026
"142",89,89.419998,88.870003,89.300003,6987000,79.275055
"143",90.290001,90.75,89,90.68,11089200,80.50013
"144",90.559998,91,89.959999,90.209999,6137500,80.082886
"145",90.209999,91.07,90.209999,90.82,7835700,80.62442
"146",91.029999,91.730003,90.720001,91.099998,8662100,80.872971
"147",90.970001,91.300003,90.529999,91.040001,7167700,80.819717
"148",90.860001,91.75,90.82,90.860001,6413200,80.659935
"149",90.690002,91.080002,90.529999,90.669998,5824400,80.491249
"150",90.669998,91.559998,90.519997,91.440002,5011300,81.17482
"151",91.400002,91.940002,91.230003,91.580002,5623400,81.29911
"152",91.519997,91.940002,91.519997,91.919998,5572800,81.600929
"153",91.860001,92,91.690002,91.739998,6338200,81.441147
"154",91.940002,92.080002,91.290001,91.339996,7094200,81.086014
"155",91.540001,91.949997,91.25,91.650002,5398400,81.361229
"156",91.910004,92.360001,91.879997,92.199997,5293400,81.849487
"157",92.290001,92.949997,92.190002,92.440002,7965500,82.062553
"158",92.400002,92.669998,92.07,92.07,5711400,81.734085
"159",91.980003,92.779999,91.849998,92.470001,6815000,82.08918
"160",92.379997,92.959999,92.360001,92.860001,4334300,82.435402
"161",92.910004,92.959999,92.589996,92.790001,4731500,82.373268
"162",92.5,92.660004,92.279999,92.440002,3631900,82.062553
"163",92.440002,92.57,92.040001,92.269997,5173700,81.911629
"164",92.650002,92.860001,92.410004,92.510002,4933000,82.124702
"165",92.519997,92.709999,91.980003,92.470001,5386500,82.08918
"166",92.480003,92.690002,92.239998,92.32,3676300,81.956017
"167",92.080002,92.080002,91.660004,91.870003,4709600,81.556534
"168",91.889999,92.389999,91.839996,92.269997,5864400,81.911629
"169",92.419998,92.660004,92.260002,92.529999,4960700,82.142448
"170",92.18,92.739998,92.040001,92.720001,6532100,82.311119
"171",92.790001,92.910004,92.360001,92.720001,6747200,82.311119
"172",92.739998,93.360001,92.330002,92.970001,7735400,82.533058
"173",92.760002,93.150002,92.510002,92.839996,6070100,82.417633
"174",93.089996,94.190002,92.900002,93.989998,10177300,83.438538
"175",93.720001,93.980003,93.209999,93.510002,5804000,83.012444
"176",93.5,93.769997,93.449997,93.550003,5369300,83.047958
"177",93.230003,93.650002,93.18,93.550003,5492300,83.047958
"178",93.82,93.82,92.82,93.269997,12428800,82.799355
"179",93.169998,93.5,92.860001,93.150002,6177700,82.692833
"180",93.339996,94.449997,93.339996,94.169998,6587200,83.59832
"181",94.169998,94.669998,93.830002,94.400002,5941500,83.802513
"182",94.150002,94.5,92.449997,92.639999,9376700,82.240105
"183",92.550003,93,92.080002,92.239998,6837700,81.884995
"184",92.43,93.089996,92.330002,92.720001,6436200,82.311119
"185",92.82,92.849998,92.199997,92.650002,4885200,82.248962
"186",92.519997,92.519997,90.339996,90.870003,9631200,80.668793
"187",90.860001,91.120003,90.629997,90.889999,4999800,80.686554
"188",90.970001,91.43,90.699997,90.980003,6634500,80.766449
"189",91.260002,92.400002,91.239998,91.769997,7302400,81.467758
"190",91.959999,92.339996,91.559998,92.120003,5909900,81.778473
"191",92.120003,92.800003,92.019997,92.419998,6140700,82.044785
"192",92.489998,92.650002,91.940002,92.029999,6912800,81.698593
"193",92,92.349998,91.879997,92.330002,5241900,81.964897
"194",92.400002,92.620003,91.93,92.120003,5149000,81.778473
"195",92.370003,93.040001,89.860001,91.620003,17125600,81.334625
"196",91.089996,91.730003,91.07,91.459999,7115400,81.192566
"197",91.410004,92.309998,91.389999,92.150002,5984900,81.805122
"198",92.699997,93.510002,92.589996,93.040001,6956700,82.595192
"199",92.970001,93.370003,92.709999,93.139999,4159100,82.68399
"200",93.040001,93.089996,92.400002,92.800003,5316100,82.382126
"201",92.779999,92.949997,92.010002,92.769997,7399700,82.355492
"202",91.699997,91.989998,91.139999,91.589996,8585000,81.917259
"203",89.720001,89.959999,87.589996,88.25,19997800,78.929985
"204",88.629997,88.860001,86.870003,87.300003,13358200,78.080307
"205",87.370003,87.419998,86.779999,86.980003,11519000,77.794128
"206",86.900002,87.110001,86.279999,86.860001,9024300,77.686783
"207",87.190002,87.769997,87.099998,87.5,6233800,78.259201
"208",87.529999,87.529999,86.449997,87.040001,7433800,77.847794
"209",86.910004,87.080002,86.160004,86.269997,5387100,77.159081
"210",86.489998,86.5,85.720001,86.339996,7119000,77.221703
"211",86.330002,87.139999,86.110001,86.889999,4884100,77.713615
"212",86.779999,87.040001,86.230003,86.510002,5021200,77.373756
"213",86.779999,87.160004,86.459999,86.580002,5106500,77.436363
"214",86.550003,86.639999,86.029999,86.050003,5186700,76.962326
"215",86.040001,87,85.419998,86.980003,6875100,77.794128
"216",86.989998,87.599998,86.800003,87.580002,6910000,78.33075
"217",87.349998,88.169998,87.300003,87.779999,5280000,78.509621
"218",87.989998,88.389999,87.779999,88.160004,7227300,78.849495
"219",88.669998,89.410004,88.629997,89,6873500,79.600792
"220",88.739998,89.050003,88.470001,88.870003,5035500,79.484512
"221",88.730003,88.940002,88,88.230003,6688100,78.912109
"222",89.839996,89.900002,88.769997,89.25,7205100,79.824387
"223",88.949997,89.089996,88.080002,88.43,5941800,79.090981
"224",88.43,88.559998,87.709999,88.269997,4926200,78.947876
"225",88.18,89.209999,88.019997,88.720001,6196400,79.350357
"226",88.5,88.910004,88.059998,88.330002,6006900,79.001534
"227",88.589996,88.959999,88.419998,88.449997,2196700,79.108871
"228",88.330002,89.099998,88.150002,88.959999,6199700,79.565002
"229",89.480003,89.519997,88.910004,89.400002,4841300,79.958542
"230",89.400002,89.809998,89.029999,89.379997,5158900,79.940651
"231",89.349998,90.370003,89.209999,89.989998,9789900,80.486244
"232",90.18,90.529999,89.120003,90.360001,7953200,80.817146
"233",91.760002,91.910004,89.830002,91.410004,9003700,81.756264
"234",91.519997,91.839996,91.07,91.400002,8683000,81.747299
"235",91.389999,91.779999,91.07,91.25,6737400,81.613152
"236",91.050003,91.07,89.889999,90.099998,7273600,80.58461
"237",90.019997,90.370003,89.580002,90.370003,5883400,80.826103
"238",90.230003,90.330002,89.75,90.230003,4856000,80.70089
"239",90.449997,90.510002,89.82,89.849998,6558900,80.361015
"240",90.019997,91.410004,89.970001,90.879997,7141000,81.282227
"241",90.940002,91.43,90.900002,91,5853500,81.389549
"242",91.57,92.269997,91.480003,91.889999,15924000,82.185577
"243",91.980003,93.139999,91.809998,91.879997,7405700,82.176613
"244",92,92.129997,91.580002,91.68,5644400,81.997742
"245",91.800003,91.970001,91.349998,91.529999,6938500,81.863586
"246",91.660004,92.080002,91.529999,91.669998,4860400,81.988808
"247",91.879997,92.43,91.720001,92.129997,4919400,82.40023
"248",92.349998,92.769997,92.150002,92.480003,3431900,82.713257
"249",92.489998,92.75,91.93,92.099998,4276700,82.37339
"250",92.300003,92.540001,91.910004,92.07,3005400,82.346565
"251",92.239998,92.459999,91.879997,91.879997,4346700,82.176613
"252",91.919998,91.93,90.550003,90.650002,7558900,81.076523
"253",90.730003,91.089996,90.519997,90.540001,5863600,80.978149
"254",90.830002,91.769997,90.610001,91.18,6322500,81.550545
"255",91.269997,91.300003,90.57,91.239998,5949700,81.60421
"256",90.93,91.769997,90.93,91.720001,4860700,82.033531
"257",91.470001,91.650002,91.010002,91.050003,6630100,81.43428
"258",90.910004,90.910004,90.010002,90.470001,6564700,80.915535
"259",90.400002,90.519997,89.919998,90.150002,5469700,80.629326
"260",90.050003,90.339996,89.349998,89.610001,8111000,80.146362
"261",90.139999,90.769997,89.639999,90.220001,9465300,80.691948
"262",90.559998,91.730003,90.43,91.199997,8345500,81.568428
"263",90.239998,90.650002,89.669998,90.18,7699800,81.271042
"264",90.279999,91.260002,90.239998,91.07,9364000,82.073112
"265",90.879997,91.919998,90.769997,91.889999,8658000,82.812119
"266",89.82,90.209999,88.599998,89.050003,18756300,80.252686
"267",89.059998,89.160004,87.699997,88.309998,15141900,79.585777
"268",88.68,89.050003,88.010002,88.339996,11264400,79.612808
"269",88.169998,88.169998,87.230003,87.730003,11503100,79.06308
"270",87.690002,87.739998,86.690002,86.860001,11685800,78.279022
"271",86.82,87.440002,86.629997,86.949997,9662900,78.36013
"272",86.809998,87.410004,86.080002,86.339996,11798100,77.810394
"273",86.150002,86.5,85.559998,85.849998,8606300,77.368805
"274",85.559998,85.610001,84.209999,84.25,12846300,75.92688
"275",83.989998,84.370003,80.099998,81.059998,17462200,73.052002
"276",80.529999,82.449997,80.120003,82.379997,19955500,74.241623
"277",82.300003,83.389999,81.82,81.839996,11851800,73.754951
"278",82.029999,82.220001,80.150002,80.220001,14596100,72.294991
"279",80.980003,81.029999,78.589996,79.919998,18838800,72.024643
"280",80.610001,81.669998,80.580002,81.330002,10769000,73.295341
"281",81.150002,81.830002,80.910004,81.5,9278700,73.448547
"282",81.059998,81.260002,80.269997,80.68,9412000,72.709557
"283",80.970001,82.410004,80.5,82.410004,8910700,74.268654
"284",82.209999,83.25,82.129997,82.599998,10371700,74.43988
"285",82.190002,82.220001,81.07,81.339996,7087700,73.304367
"286",81.309998,81.809998,80.190002,80.239998,9134500,72.313026
"287",80.470001,81.279999,80.169998,80.839996,10277700,72.853745
"288",81.010002,81.120003,80.480003,81.050003,10321800,73.043007
"289",81.449997,81.690002,81.050003,81.629997,9422200,73.565689
"290",81.889999,82,80.510002,80.540001,8919600,72.583389
"291",80.68,80.790001,78.5,78.519997,16862000,70.762932
"292",78.400002,79.279999,77.900002,78.699997,13504200,70.925163
"293",78.480003,79.660004,78.419998,79.5,9317700,71.646126
"294",79.279999,80.389999,79.150002,80.290001,8177000,72.358078
"295",80.410004,80.419998,79.370003,80.019997,9085300,72.114746
"296",79.529999,79.639999,78.900002,79.160004,9089500,71.339714
"297",79.169998,79.989998,79.019997,79.970001,7951700,72.069702
"298",80.18,80.75,79.900002,80.290001,7662200,72.358078
"299",80.230003,80.620003,79.760002,79.860001,7182000,71.970581
"300",80,80.190002,79.360001,79.720001,9620200,71.844391
"301",79.690002,79.839996,78.860001,79,8898100,71.195511
"302",79.089996,79.139999,78.540001,78.669998,6996900,70.898125
"303",78.93,79.389999,78.839996,78.970001,17715400,71.168495
"304",78.970001,79.57,78.269997,78.660004,8368200,70.889114
"305",78.739998,79.099998,77.959999,78.309998,8465500,70.573685
"306",78.050003,78.239998,76.879997,77.040001,9822800,69.429146
"307",76.830002,77.519997,76.370003,76.410004,10481600,68.861397
"308",76.790001,77.18,75.809998,75.910004,11728300,68.410782
"309",76.57,76.870003,76.019997,76.410004,12937000,68.861397
"310",76.529999,78.440002,76.300003,77.790001,11288200,70.105064
"311",77.949997,79.139999,77.949997,78.839996,12857800,71.051315
"312",79.43,80.489998,79.18,79.279999,10036400,71.447861
"313",79.260002,79.370003,77.059998,77.400002,12017200,69.753586
"314",77.559998,78.800003,77.18,78.459999,11933100,70.708878
"315",77.82,79.519997,77.589996,79.050003,9030800,71.240593
"316",79.089996,79.32,78.510002,78.800003,7864700,71.015297
"317",78.370003,79.360001,77.900002,78.43,8300800,70.681824
"318",78.800003,78.849998,77.57,78.160004,9031200,70.438499
"319",78.709999,78.839996,77.940002,78.370003,6779000,70.627777
"320",78.190002,78.690002,78.040001,78.269997,7143500,70.537628
"321",78.639999,78.699997,77.790001,77.790001,8282300,70.105064
"322",78.059998,78.440002,77.720001,78.370003,6198500,70.627777
"323",78.559998,78.860001,78.040001,78.610001,5962200,70.844063
"324",78.93,78.940002,78.099998,78.43,6492400,70.681824
"325",78.580002,78.68,78.019997,78.199997,7349400,70.474548
"326",75.389999,75.720001,74.199997,74.949997,16955600,68.17067
"327",74.040001,74.919998,73.739998,73.800003,14085000,67.124695
"328",73.589996,73.980003,72.760002,73,13653400,66.397041
"329",73.059998,73.330002,72.150002,72.5,16551700,65.942284
"330",72.410004,72.75,71.949997,72.300003,14208800,65.760376
"331",72.57,73.010002,72.370003,72.75,11204300,66.169662
"332",72.529999,73.080002,72.209999,72.809998,8144800,66.224228
"333",72.910004,72.919998,72.160004,72.339996,13076500,65.796738
"334",72.050003,72.330002,71.660004,71.959999,8103800,65.451111
"335",71.940002,72.010002,70.730003,70.940002,10830900,64.523369
"336",70.809998,71.720001,70.739998,71.360001,9386500,64.905396
"337",71.379997,72.620003,71.339996,72.43,8107400,65.878616
"338",72.669998,73.220001,71.889999,71.980003,6633600,65.469315
"339",72.050003,72.120003,71.110001,71.440002,8084100,64.978157
"340",71.769997,72.550003,71.739998,72.370003,7528400,65.824036
"341",72.940002,73.339996,72.690002,73.150002,7618500,66.533485
"342",73.629997,74.099998,73.050003,73.370003,7586200,66.733582
"343",73.779999,73.779999,73.089996,73.279999,8646900,66.651726
"344",73.309998,73.410004,72.599998,72.949997,11502800,66.351563
"345",72.980003,73.93,72.959999,73.529999,8325000,66.87912
"346",73.519997,74,73.400002,73.959999,8053600,67.270226
"347",73.980003,74.07,73.110001,73.449997,7042700,66.806343
"348",73.75,74.25,73.419998,74.059998,6428400,67.361168
"349",74.459999,74.940002,73.830002,74.029999,7744200,67.333885
"350",74.019997,74.300003,73.720001,74.18,6592500,67.470299
"351",74.080002,74.349998,73.589996,73.769997,6508900,67.097397
"352",73.900002,74.620003,73.75,74.309998,7546500,67.58857
"353",74.059998,74.699997,73.769997,74.050003,8905600,67.352066
"354",74.330002,75.019997,74.050003,74.889999,8128600,68.116089
"355",74.669998,74.690002,72.800003,73.169998,15526000,66.551674
"356",73.330002,73.739998,72.860001,73.449997,7209300,66.806343
"357",73.540001,74.620003,73.449997,74.18,8743800,67.470299
"358",74.279999,74.379997,73.599998,73.970001,6910100,67.279312
"359",74.07,74.419998,73.720001,74.349998,7002900,67.624931
"360",74.18,76.389999,74.099998,75.760002,13476100,68.90741
"361",75.849998,77.209999,75.739998,77.18,13625300,70.198959
"362",76.970001,77.690002,76.879997,77.529999,9049400,70.517319
"363",77.82,77.889999,77.110001,77.239998,8786000,70.253532
"364",77.400002,77.400002,76.199997,76.470001,8022400,69.553177
"365",76.559998,76.559998,75.699997,75.989998,8895200,69.1166
"366",76.160004,77.510002,75.919998,77.379997,14943500,70.380875
"367",76.860001,77.099998,75.389999,75.839996,7384900,68.980156
"368",75.589996,76.68,75.57,76.330002,8514000,69.425858
"369",76.349998,76.349998,75.540001,75.849998,6603500,68.989265
"370",75.529999,77.050003,75.529999,76.440002,8691200,69.525894
"371",76.790001,77.629997,76.769997,77.43,11446400,70.426346
"372",77.279999,77.940002,77.18,77.790001,11300500,70.753784
"373",77.790001,78.309998,77.360001,78,9558500,70.944794
"374",78.110001,78.709999,77.559998,77.690002,7873300,70.662849
"375",77.860001,78.32,77.660004,78.050003,5714400,70.990273
"376",77.93,78.540001,77.290001,78.059998,7679900,70.999367
"377",77.5,78.309998,77.419998,78.129997,6092800,71.063049
"378",78.540001,78.760002,77.779999,77.900002,5897200,70.853836
"379",78.139999,79.25,78.120003,79.209999,7956100,72.045357
"380",79.379997,79.620003,78.900002,79.309998,7244000,72.136314
"381",78.459999,78.830002,77.779999,77.860001,9095900,70.817467
"382",78.07,79.940002,77.989998,79.82,12773500,72.600182
"383",79.629997,79.839996,79.029999,79.160004,7851600,71.99987
"384",79.339996,79.519997,78.57,78.889999,8556800,71.754295
"385",79.080002,79.470001,78.900002,79.309998,6021300,72.136314
"386",79.209999,79.629997,78.830002,79.529999,6931200,72.336403
"387",79.660004,80.5,79.550003,80.029999,8983400,72.791168
"388",79.720001,80.209999,79.330002,79.720001,9105100,72.509209
"389",78.419998,79.190002,77.889999,78.730003,8010600,72.258652
"390",78.32,79.059998,78.32,78.68,8234700,72.212761
"391",78.489998,78.940002,78.239998,78.510002,5881600,72.05674
"392",77.540001,79.010002,77.540001,78.989998,8297100,72.497284
"393",78.720001,79.599998,78.720001,79.470001,6208400,72.937836
"394",79.559998,80.769997,79.470001,80.089996,9771100,73.506874
"395",79.669998,80.830002,79.459999,80.580002,7492900,73.956589
"396",80.07,80.5,79.839996,80.199997,7090700,73.607834
"397",80.389999,80.980003,79.43,80.879997,9878200,74.231941
"398",80.419998,80.82,80.110001,80.650002,7556700,74.020836
"399",80.800003,82.220001,80.589996,82,9261700,75.259888
"400",82.139999,83.099998,81.919998,82.330002,7102800,75.562759
"401",82.199997,82.93,82.150002,82.519997,5669200,75.737129
"402",82.410004,82.68,81.730003,82.639999,6418000,75.847267
"403",82.099998,82.800003,82.099998,82.349998,4891300,75.581085
"404",82.440002,82.440002,81.300003,81.400002,5167400,74.709198
"405",81.300003,81.760002,81,81.43,5566000,74.736717
"406",81.699997,82.080002,81.150002,81.519997,5068100,74.819328
"407",81.389999,81.720001,81.230003,81.309998,6226900,74.626587
"408",81.300003,82.370003,80.809998,82.300003,8753500,75.535225
"409",82.459999,84,82.309998,83.690002,12368000,76.810966
"410",83.730003,84.199997,83.599998,83.690002,8409300,76.810966
"411",83.889999,83.949997,83.309998,83.639999,6795800,76.76506
"412",83.57,84,83.089996,83.900002,8534500,77.003708
"413",83.809998,83.849998,83.059998,83.389999,5132600,76.535622
"414",83.010002,83.599998,82.839996,83.239998,4323200,76.397934
"415",83.220001,83.550003,83.029999,83.360001,5356000,76.50808
"416",83.5,83.82,83.019997,83.440002,3941500,76.581505
"417",83.720001,83.860001,83.32,83.480003,5405200,76.618233
"418",83.510002,83.760002,83.290001,83.489998,4520400,76.627396
"419",83.389999,83.739998,83.190002,83.410004,4549700,76.553986
"420",83.349998,83.529999,82.389999,82.949997,6674900,76.131783
"421",82.480003,82.959999,82.07,82.699997,5800700,75.902344
"422",82.110001,83.470001,82.110001,83.290001,7651900,76.443832
"423",82.910004,83.309998,82.489998,82.650002,7541100,75.856453
"424",82.099998,82.199997,81.25,81.910004,11110900,75.177292
"425",82.580002,83.099998,82.339996,82.379997,6783000,75.608635
"426",82.129997,82.419998,81.629997,82.010002,5210300,75.269066
"427",81.900002,83.18,81.699997,83.110001,5925200,76.278648
"428",83.269997,83.489998,82.650002,83.449997,5328400,76.590691
"429",83.470001,83.669998,82.970001,83.610001,5004100,76.737526
"430",83.5,84.269997,83.339996,84.25,7098800,77.324944
"431",84.290001,84.290001,83.580002,84,6022800,77.095459
"432",83.919998,84.290001,83.769997,84,6157600,77.095459
"433",84.290001,85.639999,84.230003,85.360001,10053000,78.343704
"434",85.809998,86.279999,85.519997,85.82,17402500,78.765877
"435",85.629997,85.709999,84.230003,84.269997,6389400,77.3433
"436",84.279999,84.410004,83.080002,83.120003,5657200,76.287834
"437",83.25,83.989998,83.029999,83.260002,6581000,76.416313
"438",83.040001,83.629997,82.809998,82.860001,6277600,76.049179
"439",83.029999,83.290001,82.790001,83.230003,5125800,76.388779
"440",83.309998,83.720001,83.169998,83.669998,4899900,76.79261
"441",83.480003,84.440002,83.370003,84.360001,7390900,77.425896
"442",84.440002,84.519997,82.849998,83.029999,7958700,76.2052
"443",82.5,82.5,81.099998,81.919998,7029900,75.186455
"444",81.980003,82.449997,81.980003,82.150002,5454600,75.397552
"445",81.980003,82.739998,81.75,82.400002,7192300,75.626999
