"","APD.Open","APD.High","APD.Low","APD.Close","APD.Volume","APD.Adjusted"
"683",222.690002,224.190002,221.860001,222.279999,858200,211.822601
"684",223.330002,223.740005,220.070007,221.550003,1149400,211.126968
"685",220.240005,222.119995,219.729996,220.460007,632500,210.088242
"686",220.649994,222.850006,219.789993,220.410004,929600,210.040573
"687",219.789993,221.050003,218.710007,220.630005,573500,210.250229
"688",221.339996,224.309998,219.850006,223.289993,561300,212.785065
"689",224.229996,224.839996,219.880005,221.059998,509500,210.660004
"690",219.210007,222.100006,218.360001,221.860001,659500,212.537659
"691",222.529999,223,215.960007,216.479996,741700,207.383713
"692",213.660004,214,206.960007,210.470001,1362500,201.626251
"693",210.330002,212.279999,208.589996,210.830002,833000,201.97113
"694",212.130005,214.899994,211.580002,213.880005,770700,204.892944
"695",213.330002,215.899994,212.5,213.960007,727800,204.969589
"696",213.350006,213.350006,207.660004,207.759995,1025300,199.030106
"697",210.119995,212.660004,208.820007,211.740005,810100,202.842896
"698",212.440002,215.770004,211.770004,214.669998,741500,205.64975
"699",217.529999,219.860001,216.710007,217.289993,737600,208.159668
"700",216.589996,217.919998,213.740005,213.860001,650600,204.87381
"701",215.710007,216.759995,214.720001,215.220001,679400,206.176651
"702",215.039993,215.649994,213.5,214.210007,523900,205.209106
"703",214.259995,215.729996,214.179993,214.369995,463700,205.362396
"704",214.300003,215.649994,213.779999,214.880005,633100,205.850922
"705",215.720001,215.940002,213.300003,213.5,726300,204.528915
"706",213,213.630005,206.699997,206.970001,1482600,198.273315
"707",208.679993,211.289993,207.429993,210.059998,1179800,201.233475
"708",211.320007,212.529999,210.710007,211.470001,669800,202.584244
"709",211.479996,214.119995,210.210007,213.259995,570100,204.299026
"710",214.089996,214.470001,211.270004,211.479996,980200,202.593796
"711",211.740005,221.270004,210.949997,217.820007,1177000,208.667404
"712",216.800003,217.199997,215.029999,216.729996,604800,207.623215
"713",216.139999,217.289993,212.440002,213.259995,1011900,204.299026
"714",214.710007,215.660004,213.039993,213.559998,738700,204.586426
"715",214.929993,215.929993,212.820007,214.419998,962200,205.410263
"716",213.820007,218.360001,212.960007,216.580002,980600,207.479507
"717",216.839996,219.169998,215.289993,218.850006,1019700,209.654129
"718",221,228.429993,218.509995,227.580002,1935900,218.017303
"719",231.710007,234.610001,230.289993,233.869995,1810100,224.042969
"720",233.029999,235.490005,232.570007,235.029999,906100,225.154266
"721",236.130005,237.740005,235.25,237.009995,1152000,227.051041
"722",236.720001,238.089996,236.039993,237.520004,1175400,227.539642
"723",236.380005,238.539993,236.259995,238.179993,949500,228.17189
"724",239.520004,241,238.630005,240.919998,1259800,230.796768
"725",239.089996,241.779999,239.089996,241.190002,976200,231.05542
"726",241.229996,241.899994,240.220001,241.309998,816000,231.17038
"727",241.059998,241.779999,236.990005,237.899994,1199500,227.903656
"728",237.279999,238.080002,235.580002,237.639999,774000,227.654602
"729",237.860001,239,235.25,237.600006,979200,227.616272
"730",238.240005,239.119995,233.139999,234.740005,1316500,224.87645
"731",234.199997,235.820007,232.279999,234.399994,1438200,224.55072
"732",234.399994,236.309998,233.100006,236.039993,685100,226.121826
"733",236.380005,238.179993,235.320007,236.330002,653400,226.399643
"734",236,236.199997,230.710007,230.970001,1150700,221.264862
"735",229.919998,231.419998,227.979996,229.690002,1162400,220.038651
"736",230.5,231.369995,228.919998,228.919998,972800,219.300995
"737",229.160004,231.229996,229.070007,230.460007,1029200,220.776291
"738",232.800003,232.889999,231.550003,232.029999,618700,222.280334
"739",232.350006,233.149994,230.820007,230.820007,978500,221.12117
"740",230.770004,231.710007,229.369995,229.5,928900,219.856613
"741",230.399994,230.470001,228.419998,229.5,1248100,219.856613
"742",229.789993,232.809998,229.350006,232.399994,2177400,222.63475
"743",231.589996,234.490005,230.559998,230.740005,881100,221.044525
"744",232.110001,234.580002,231.789993,234.440002,1089200,224.58905
"745",234.779999,236.699997,233.830002,235.610001,1220800,225.709885
"746",235.089996,235.520004,230.580002,233.110001,1056100,223.314941
"747",232.830002,235.229996,232.830002,233.059998,912800,223.267014
"748",233.960007,235.820007,233.160004,235,1738200,225.125504
"749",236.070007,236.369995,234.380005,235.139999,831000,225.259644
"750",234.979996,236.119995,234,235.050003,162700,225.173416
"751",236.309998,236.309998,234.800003,236.080002,344800,226.160141
"752",237.139999,237.309998,235.009995,235.490005,416100,225.594925
"753",235.809998,236.080002,234.330002,235.330002,470800,225.441666
"754",234.669998,235.130005,233.429993,234.990005,527100,226.231094
"755",235.25,236.800003,230.839996,231.139999,1320500,222.524582
"756",228.649994,230.270004,225.979996,226,1710400,217.576172
"757",225.149994,228.149994,224.940002,225.899994,1737400,217.479904
"758",225.410004,228.830002,224.910004,226.860001,1518900,218.404114
"759",227.710007,228.949997,225.860001,228.089996,965700,219.588257
"760",230.070007,233.729996,229.279999,233.5,1320900,224.796616
"761",234.5,235.289993,231.25,232,949000,223.352539
"762",232.360001,237.270004,232.279999,236.860001,1376800,228.031387
"763",236.029999,236.990005,233.889999,234.520004,944200,225.778595
"764",235.080002,236.729996,233.759995,235.460007,779500,226.683563
"765",236.869995,237.229996,235.479996,235.770004,756600,226.982025
"766",236.050003,237.350006,235.169998,237,1857000,228.166168
"767",236.460007,239.119995,235.339996,237.179993,1699900,228.339447
"768",238.610001,239.139999,236.919998,238.039993,927800,229.167389
"769",235.820007,237.720001,233.639999,237.289993,1072300,228.445358
"770",237.539993,244.610001,237.539993,243.949997,1763500,234.857117
"771",240.399994,240.869995,233.360001,233.470001,1368900,224.767761
"772",234.089996,237.419998,233.740005,236.449997,1338500,227.636658
"773",237.929993,237.929993,235.559998,237.270004,709000,228.426117
"774",236.320007,241.740005,236.139999,241.410004,1074100,232.411804
"775",240.339996,240.649994,237.809998,238.710007,1596400,229.812439
"776",239.889999,243.669998,238.369995,243.009995,1639600,233.952164
"777",244.910004,248,243.279999,247.089996,1447300,237.880081
"778",248.720001,250.589996,243.139999,250.279999,1590800,240.951172
"779",250.729996,251.619995,248.820007,251.059998,1517600,241.702087
"780",250.399994,251.369995,249.130005,249.919998,730800,240.60463
"781",251.5,252,250.320007,251.710007,861600,242.327881
"782",253.279999,254.309998,252.220001,252.410004,965400,243.001801
"783",252.800003,254.710007,252.610001,254.100006,690000,244.628799
"784",253.889999,256.320007,253.259995,254.880005,666200,245.37973
"785",255.220001,256.049988,254.649994,256.01001,650800,246.467636
"786",255.910004,256.589996,254.970001,255.740005,857900,246.207672
"787",256.410004,257.01001,255.009995,255.820007,931000,246.284698
"788",254.899994,256.01001,252.110001,255.399994,922900,245.88031
"789",255.240005,255.589996,253.699997,254.970001,1587000,245.466354
"790",249.759995,251.089996,244.679993,245.529999,1330700,236.37822
"791",245.539993,246.389999,234.820007,235.490005,1423700,226.712448
"792",235.949997,240.169998,235.110001,235.520004,1310200,226.741333
"793",231.880005,233.279999,223.990005,224.089996,1410300,215.737366
"794",217.389999,222.779999,213.809998,219.610001,2353600,211.424362
"795",221.089996,230.839996,220.630005,230.649994,1625400,222.052872
"796",231.089996,237.220001,224.550003,227.360001,1607800,218.885483
"797",231.419998,237.440002,229.789993,237.199997,1213900,228.358719
"798",230.5,234.729996,229.160004,234,1548200,225.277985
"799",226.229996,231.529999,225.440002,229.710007,2175000,221.147903
"800",214.990005,214.990005,204.740005,205.149994,2393700,197.503326
"801",210.929993,214.580002,204.619995,214.580002,1962500,206.581848
"802",210,213.130005,203.449997,207.800003,1470600,200.05455
"803",197.899994,206.169998,178.479996,187.729996,2288700,180.732635
"804",197.149994,206.520004,188.669998,206.360001,2180400,198.668228
"805",170.149994,191.199997,167.429993,180.350006,1809000,173.627731
"806",185.350006,205.759995,181.589996,205.100006,2284700,197.4552
"807",190.710007,211.529999,182.830002,201.570007,2582200,194.056763
"808",199.5,204.860001,188.580002,191.039993,1818200,183.919266
"809",190.970001,193.850006,182.289993,189.149994,2155600,182.099716
"810",186.410004,194.610001,173.910004,176.729996,2162800,170.142639
"811",185.559998,200.720001,179.270004,194.419998,2161600,187.173279
"812",193.360001,204.619995,189.720001,191.149994,2165300,184.025131
"813",192.979996,202.800003,189.979996,201.339996,1512800,193.835342
