"","PAYC.Open","PAYC.High","PAYC.Low","PAYC.Close","PAYC.Volume","PAYC.Adjusted"
"924",311.480011,311.480011,301.475006,305.299988,463100,305.299988
"925",300.649994,300.649994,280.059998,284,792000,284
"926",280.040009,285.630005,265.149994,270.75,638800,270.75
"927",259.100006,280.209991,257.869995,272.51001,685600,272.51001
"928",279.529999,286.040009,278.329987,280.170013,502100,280.170013
"929",282.519989,289,273.769989,275.48999,296600,275.48999
"930",278.640015,279,263.350006,265.48999,479900,265.48999
"931",269.040009,274.519989,268.725006,272.640015,284100,272.640015
"932",275.390015,280.714996,273.73999,280.089996,368600,280.089996
"933",285.73999,291.720001,280.428009,280.549988,359800,280.549988
"934",271.980011,279.100006,270.76001,278.929993,434800,278.929993
"935",279.309998,282.325012,269.769989,273.700012,649100,273.700012
"936",268.070007,274.369995,265,274.320007,541700,274.320007
"937",275.980011,280.339996,271.450012,280.079987,339900,280.079987
"938",279.649994,283.5,273.447998,275.529999,249000,275.529999
"939",273.470001,278.899994,265.709991,273.410004,334500,273.410004
"940",273.279999,285.359985,270.209991,283.700012,291900,283.700012
"941",288.679993,291.649994,286,290.829987,307200,290.829987
"942",292.570007,304.929993,292.230011,303.829987,670600,303.829987
"943",302.350006,312.720001,301.285004,311.299988,904100,311.299988
"944",315.559998,321.290009,313.529999,320.440002,776500,320.440002
"945",326,335.200012,320.950012,331.529999,826100,331.529999
"946",331.890015,344.649994,327.019989,342.869995,661000,342.869995
"947",342.380005,346.149994,335.299988,339.279999,713500,339.279999
"948",341.98999,353.149994,335.609985,351.829987,573700,351.829987
"949",359.700012,361.920013,354.63501,359.529999,492800,359.529999
"950",361,368.429993,360.799988,366,525500,366
"951",368.480011,370.320007,358.070007,366.839996,417800,366.839996
"952",366.230011,376.390015,365.160004,373.779999,501100,373.779999
"953",376.420013,379.329987,368.575012,372.940002,290000,372.940002
"954",365.130005,378.259003,362,375.910004,273600,375.910004
"955",379,385.019989,377.529999,381.799988,267200,381.799988
"956",386.410004,389.839996,378.649994,383.119995,323100,383.119995
"957",383.140015,393.019989,383.140015,384.679993,261900,384.679993
"958",396,397.51001,375.309998,376.070007,389200,376.070007
"959",377.029999,381.079987,366.429993,377.329987,336600,377.329987
"960",380.980011,388.980011,377.48999,388.649994,364400,388.649994
"961",382.140015,383.725006,371.714996,378.420013,285700,378.420013
"962",381.540009,386.980011,380.299988,382.700012,303500,382.700012
"963",373.899994,375.674988,367.459991,371.549988,341900,371.549988
"964",372.170013,377.880005,371.269989,373.089996,319700,373.089996
"965",370.480011,370.824005,356.589996,364.089996,298000,364.089996
"966",364.089996,371.475006,354.470001,360.600006,424200,360.600006
"967",366,372.619995,363.480011,369.140015,328600,369.140015
"968",380,397.839996,380,397.429993,608700,397.429993
"969",393.869995,399.75,368.759003,373.26001,850500,373.26001
"970",372.75,390.640015,365.059998,388.119995,471600,388.119995
"971",396.01001,419.980011,395.140015,405.049988,703200,405.049988
"972",400.179993,402.920013,372.644989,377.679993,570600,377.679993
"973",387.51001,394.5,380.440002,381.459991,337200,381.459991
"974",382.820007,393.049988,378.279999,379.980011,297500,379.980011
"975",381.75,386.899994,375.593994,381.720001,259100,381.720001
"976",381.98999,385.73999,376.309998,379.329987,251100,379.329987
"977",379.049988,384,372.809998,381.660004,191900,381.660004
"978",380.980011,387.690002,376.079987,380.269989,248700,380.269989
"979",383.109985,393.170013,379.970001,392.640015,278600,392.640015
"980",390.450012,400.649994,386.809998,392.709991,252100,392.709991
"981",395.779999,405.910004,393,402.48999,269000,402.48999
"982",407.410004,407.410004,396,400.480011,230700,400.480011
"983",402.779999,409.149994,399.299988,407.170013,3e+05,407.170013
"984",410.170013,418.059998,410.170013,416.769989,155900,416.769989
"985",415.429993,422.5,405.01001,417.079987,394800,417.079987
"986",419.269989,422,411.820007,415.709991,274100,415.709991
"987",409.380005,421.100006,404.929993,419.600006,252900,419.600006
"988",419.75,437,419.75,428.480011,336700,428.480011
"989",430.450012,439.730011,430.450012,437.149994,354600,437.149994
"990",436.25,442.850006,433.140015,437,270700,437
"991",437.299988,442.149994,433.369995,440.01001,347800,440.01001
"992",437.429993,441.01001,420.230011,421.660004,340000,421.660004
"993",420,430.209991,414.665009,426.98999,417200,426.98999
"994",426.290009,430.162994,419.929993,423.890015,301100,423.890015
"995",426.440002,430,419.179993,425.980011,322500,425.980011
"996",429.809998,434.720001,424.390015,425.299988,446900,425.299988
"997",425.299988,430.140015,423.279999,423.290009,364800,423.290009
"998",424,442.25,423.290009,441.799988,515100,441.799988
"999",442.670013,443.850006,433.725006,439.839996,839300,439.839996
"1000",435.690002,449.769989,431.200012,445.589996,399900,445.589996
"1001",448.040009,466.540009,446.049988,465.130005,508200,465.130005
"1002",465.850006,471.079987,460.559998,464.369995,333900,464.369995
"1003",465.019989,465.019989,458,462.130005,95400,462.130005
"1004",468,468.179993,455.26001,463.589996,309000,463.589996
"1005",464,464.649994,445.734985,447.589996,362800,447.589996
"1006",452.619995,452.619995,446.179993,447.910004,520000,447.910004
"1007",447.089996,453.75,444.769989,452.25,367800,452.25
