"","ZTS.Open","ZTS.High","ZTS.Low","ZTS.Close","ZTS.Volume","ZTS.Adjusted"
"892",145.089996,146.690002,144.320007,145.970001,1173700,144.988632
"893",146.5,147,144.169998,145.009995,1659600,144.035049
"894",145.410004,146.100006,144.050003,145.110001,1020900,144.134399
"895",145.509995,147.089996,143.630005,144.070007,1051500,143.101395
"896",143.710007,144.339996,141.880005,144.220001,1214800,143.250397
"897",144.199997,147.070007,143.740005,146.919998,1256700,145.932236
"898",147.100006,147.800003,145.720001,145.979996,2257500,144.99855
"899",146.380005,148.179993,146.039993,147.589996,1059600,146.597748
"900",146.029999,149.490005,146.009995,149.110001,1129300,148.107513
"901",148.809998,151.910004,148.470001,151.679993,2250100,150.660217
"902",152.190002,155.419998,151.729996,154.509995,1902300,153.471191
"903",154,155.910004,153.190002,155.639999,1682300,154.593597
"904",156,158.369995,155.779999,157.720001,1587200,156.659622
"905",158.460007,163.979996,157.720001,161.330002,2068700,160.245361
"906",161.949997,162,157.410004,158.880005,1515700,157.811829
"907",159.330002,159.929993,157.190002,158.089996,1393200,157.02713
"908",158.869995,159.479996,156.660004,156.929993,1136700,155.874939
"909",157.309998,160.860001,156.889999,159.360001,1386500,158.288605
"910",158.669998,159.869995,158.050003,158.869995,1192600,157.80188
"911",158.669998,158.770004,155.740005,157.050003,1780200,155.994125
"912",157.919998,158.580002,156.809998,157.419998,2368000,156.361618
"913",157.509995,160.529999,157.089996,160.169998,1476700,159.093155
"914",160.039993,160.979996,158.369995,158.580002,1076500,157.513855
"915",158.029999,158.889999,157.089996,158.539993,1828500,157.474121
"916",158.759995,159.220001,157.190002,158.369995,1259500,157.305252
"917",159.75,159.75,156.210007,156.759995,1721500,155.706055
"918",157.990005,158.869995,156.639999,158.580002,1076100,157.513855
"919",157.580002,160.410004,157.220001,159.759995,1917800,158.685898
"920",160,161.029999,158.570007,159.610001,1121700,158.536911
"921",159.410004,160.179993,158.589996,160,926000,158.924301
"922",159.850006,161.570007,159.259995,160.100006,1392800,159.023621
"923",160.710007,162.139999,159.979996,162.050003,1273100,160.96051
"924",162.100006,165.820007,161.820007,165.330002,1790200,164.218445
"925",165.279999,165.520004,157.369995,158.800003,1794100,157.732346
"926",159.160004,160.210007,155.289993,157.240005,1552500,156.182846
"927",156.229996,156.270004,152.5,153.509995,1829100,152.477921
"928",155.199997,160.699997,155.199997,158.910004,1408600,157.841629
"929",158.899994,161.520004,157.210007,158.100006,1356800,157.037064
"930",159,159.619995,157.850006,158.589996,854100,157.523788
"931",159.940002,161.970001,159.610001,160.860001,2092000,159.778503
"932",162.25,163.910004,161.699997,162.279999,1039900,161.188965
"933",163.520004,163.990005,161.130005,161.25,1721200,160.165894
"934",160.419998,160.509995,158,160.470001,1258100,159.391129
"935",160.110001,161.970001,159.119995,160.869995,2518700,159.788437
"936",159.339996,161.070007,157.419998,160.970001,1170000,159.887772
"937",160.350006,162.479996,160.100006,161.509995,1545000,160.424133
"938",161.970001,162.669998,159.119995,159.330002,1301200,158.258789
"939",158.839996,159.509995,156.529999,157.979996,1415600,156.917862
"940",157.429993,161.460007,157.25,160.839996,1195900,159.758636
"941",162.160004,164.339996,161.160004,161.320007,2293800,160.235428
"942",161.619995,163.410004,161.440002,162.479996,1046300,161.387604
"943",162.919998,166.789993,162.75,165.369995,1906700,164.258194
"944",166.229996,166.779999,163.100006,164.029999,1061900,162.9272
"945",162.380005,164.710007,162,163.550003,1042600,162.450424
"946",164.110001,165.070007,162.529999,163.449997,1274600,162.351089
"947",164.5,164.5,160.839996,161.520004,1194900,160.434082
"948",161.699997,163.490005,158.949997,159.910004,3591700,158.8349
"949",161.929993,163.559998,159.889999,163.169998,3642400,162.072983
"950",163.979996,165.639999,162.860001,165.429993,1620900,164.31778
"951",167.080002,168.960007,166.190002,168.550003,1582300,167.416809
"952",167.839996,168.059998,165.309998,165.320007,1515800,164.208527
"953",166.539993,166.699997,162.789993,163.660004,1319500,162.559708
"954",162.050003,163.229996,161.210007,162.990005,1363800,161.894196
"955",163.979996,165.850006,163.320007,163.550003,1631000,162.450424
"956",164.619995,165,159.419998,159.990005,1271100,158.914383
"957",160.279999,161.539993,159.119995,159.690002,2145700,158.814911
"958",159.5,162.130005,159.5,161.179993,1456700,160.296738
"959",161.369995,163.229996,161.25,162.380005,878800,161.490173
"960",163.100006,164.610001,162.25,163.490005,1111200,162.594086
"961",162,162.949997,158.960007,160.479996,1151600,159.600571
"962",160.839996,164.479996,160.630005,162.470001,1851000,161.579666
"963",159.759995,161.509995,158.160004,158.690002,2160700,157.820404
"964",159.460007,162.449997,158.130005,161.190002,1539000,160.306686
"965",160.020004,161.320007,156.25,158.550003,2078300,157.681152
"966",161.309998,163.259995,160.710007,162.889999,1516600,161.997375
"967",164.639999,165.490005,162.899994,163.139999,1519500,162.246002
"968",165.990005,176.169998,165.970001,174.350006,3403700,173.394577
"969",174.679993,176.639999,170.380005,170.899994,2539300,169.96347
"970",172,172.619995,166.259995,169.25,2008200,168.322525
"971",175.460007,176.410004,165.009995,165.199997,2325300,164.294708
"972",166.039993,166.960007,160.490005,162.559998,2926600,161.669189
"973",164.990005,165.919998,163.330002,164.949997,1570200,164.046082
"974",164.160004,166.600006,163.789993,165.190002,1182800,164.284775
"975",165.460007,167.029999,164.509995,165.779999,1666600,164.871536
"976",166.369995,168.520004,164.600006,165.289993,1548000,164.384216
"977",164.490005,166.110001,164.070007,165.429993,1214300,164.523453
"978",165.100006,166.330002,163.419998,163.5,1457800,162.604019
"979",164.070007,166.940002,163.539993,166.309998,1329000,165.398621
"980",166.860001,168.160004,166.139999,166.199997,1217600,165.28923
"981",166.149994,167.210007,162.139999,164.339996,1493100,163.439423
"982",164.389999,166.25,160.470001,161.059998,2425500,160.177399
"983",161.990005,162.679993,159.25,160.190002,1981800,159.31218
"984",161.619995,162.190002,160.289993,161.470001,853300,160.585159
"985",162.479996,162.479996,159.649994,160.380005,4533900,159.501129
"986",161.639999,162.479996,159.990005,161.360001,1964400,160.475754
"987",161,161.839996,158.479996,158.949997,1529400,158.078949
"988",158.580002,159.089996,156.440002,157.070007,2308200,156.209274
"989",157.160004,158.220001,156.660004,157.949997,1497100,157.084457
"990",157.559998,159.199997,157.559998,158.449997,1407100,157.581696
"991",156.869995,159.5,156.470001,158.990005,1593900,158.118744
"992",159.690002,160.169998,157.660004,158.699997,1510400,157.830338
"993",159.449997,160.470001,157.889999,158.119995,1847000,157.253494
"994",157.550003,159.619995,157.160004,159.529999,1264000,158.655777
"995",160.100006,162.869995,159.089996,159.5,1612900,158.625946
"996",160.289993,162.110001,158.360001,161.960007,1813100,161.072464
"997",162.360001,163.330002,160.539993,160.619995,1440900,159.739792
"998",161.889999,163.970001,161.240005,162.699997,1486800,161.808395
"999",162.649994,164.539993,161.050003,163.630005,3566400,162.733322
"1000",160.740005,161.559998,158.300003,160.839996,1463800,159.958603
"1001",160.529999,162.380005,159.639999,161.830002,1209200,160.943192
"1002",162,162.979996,159.839996,159.850006,1164600,158.97403
"1003",159.919998,161.869995,159.850006,160.720001,417400,159.839264
"1004",161.440002,162.830002,160.309998,162.389999,1522400,161.500122
"1005",163.210007,165.100006,162.399994,163.119995,1188400,162.226105
"1006",163.509995,164.800003,163.160004,164.270004,1009000,163.369797
"1007",164.5,165.679993,163.229996,165.5,1292600,164.593063
