"","XRAY.Open","XRAY.High","XRAY.Low","XRAY.Close","XRAY.Volume","XRAY.Adjusted"
"909",46.119999,46.290001,44.860001,44.959999,1460900,44.535141
"910",44.959999,44.959999,44.080002,44.529999,1768200,44.1092
"911",44.540001,44.939999,44.09,44.52,1051800,44.099293
"912",44.580002,44.580002,43.32,43.68,1613900,43.267235
"913",43.650002,43.790001,43.169998,43.240002,1388700,42.831394
"914",43.299999,43.52,42.380001,42.52,1581500,42.118198
"915",42.259998,42.630001,41.650002,42,1303700,41.603111
"916",41.849998,42.709999,41.599998,42.599998,4204700,42.197437
"917",43.259998,44.09,42.98,43.450001,1588500,43.039413
"918",43.509998,43.91,43.490002,43.689999,1216300,43.277138
"919",43.689999,43.810001,43.040001,43.529999,963100,43.118649
"920",43.77,44.869999,43.599998,44.73,1719500,44.307308
"921",44.66,45.470001,44.32,45.32,1082400,44.891739
"922",45.310001,45.310001,44.610001,44.869999,1646900,44.445988
"923",44.849998,44.869999,44.240002,44.849998,1221700,44.426174
"924",44.73,45.93,44.209999,45.73,1759700,45.297863
"925",45.950001,46.369999,44.23,44.560001,1379900,44.13892
"926",44.919998,45.400002,43.939999,44.759998,1214900,44.337025
"927",44.630001,44.630001,43.389999,43.669998,930400,43.257328
"928",43.91,44.389999,43.490002,44.23,994700,43.812038
"929",44.34,45,43.709999,43.720001,927700,43.306854
"930",43.98,44.32,43.77,44.16,1287000,43.742695
"931",44.529999,46,44.450001,45.900002,1176200,45.466255
"932",46,46.540001,45.669998,46.360001,1213400,45.921909
"933",46.73,47.98,46.279999,47.389999,2119600,46.942177
"934",47.02,47.900002,46.259998,47.720001,1575700,47.269054
"935",47.869999,48.110001,46.220001,46.330002,2139500,45.892189
"936",45.5,45.549999,43.810001,44.709999,1431700,44.287498
"937",44.689999,44.990002,44.09,44.580002,999200,44.158737
"938",44.599998,44.830002,42.650002,42.73,1388700,42.32621
"939",42.540001,43.220001,41.52,42.650002,970300,42.346066
"940",42.5,43.57,42.209999,43.369999,956800,43.060932
"941",43.779999,44.279999,43.200001,43.310001,1289000,43.001362
"942",43.400002,43.669998,42.740002,42.75,1042800,42.445354
"943",42.759998,44.150002,42.5,43.73,1159900,43.418373
"944",44,44.599998,42.740002,43.509998,671400,43.19994
"945",42.790001,44.119999,42.669998,43.66,654200,43.348869
"946",43.939999,44.919998,43.939999,44.810001,507000,44.490681
"947",44.91,45.279999,43.959999,44.110001,590100,43.79567
"948",44.810001,45.18,44.23,45.049999,557800,44.728966
"949",45.310001,46.150002,44.779999,46.060001,616400,45.731766
"950",46.299999,46.349998,45.360001,45.5,935900,45.175755
"951",45.720001,46.200001,45.349998,46,582300,45.672192
"952",45.740002,45.869999,44.959999,44.98,600500,44.659466
"953",45.02,45.990002,45.02,45.599998,623500,45.275043
"954",45,45.529999,44.919998,45.400002,657300,45.076469
"955",45.57,46.150002,45.029999,45.68,830000,45.354473
"956",45.880001,45.880001,44.400002,44.599998,512300,44.282173
"957",45.110001,45.209999,44.66,44.709999,679200,44.391388
"958",44.709999,46.549999,44.669998,45.669998,910100,45.344543
"959",47,50.439999,46.880001,48.34,2429700,47.995518
"960",48.650002,49.580002,48.18,49.150002,1633900,48.799751
"961",48.700001,48.759998,47.310001,47.610001,1241300,47.270725
"962",47.669998,48.119999,47.029999,47.540001,1453800,47.201221
"963",46.639999,46.759998,44.759998,44.84,937400,44.520458
"964",44.700001,45.119999,43.950001,44.799999,1010800,44.480747
"965",45.080002,47.25,44.939999,47.189999,1720100,46.853714
"966",47.560001,48.959999,46.549999,47.700001,1448900,47.360081
"967",48.029999,48.889999,47.68,47.77,717800,47.429588
"968",48.009998,49.220001,47.349998,48.110001,1709500,47.767162
"969",45.169998,47.330002,44.52,46.610001,3004000,46.277851
"970",46.66,46.759998,45.439999,45.740002,853500,45.414051
"971",48.66,54.990002,48.59,51.400002,2404600,51.033714
"972",51.470001,53.259998,51.130001,52.959999,1821100,52.582596
"973",52.919998,53.119999,49.59,49.849998,1408400,49.494755
"974",49.830002,50.150002,48.580002,49.049999,982200,48.700462
"975",49.560001,51.959999,49.18,51.360001,2263600,50.993999
"976",52.77,53.41,49.220001,49.68,1240800,49.325966
"977",47.73,48.959999,46.98,48.900002,1139400,48.551529
"978",49.130001,49.869999,48.369999,48.91,1274500,48.561455
"979",48.439999,49.259998,47.639999,48.869999,1288100,48.52174
"980",48.619999,49.810001,48.060001,49.400002,1228200,49.047966
"981",49.75,50.830002,49.560001,50.459999,1301400,50.100414
"982",51.02,51.830002,50.490002,51.549999,981800,51.182644
"983",51.189999,51.540001,50.540001,51.32,677100,50.954285
"984",51.619999,52.59,51.16,51.66,537200,51.291859
"985",51.540001,51.990002,50.720001,50.889999,1527200,50.527348
"986",51.599998,51.610001,50.560001,50.610001,1190000,50.249344
"987",50.75,53.5,50.549999,53.360001,2020500,52.979752
"988",53.119999,53.490002,51.73,52.150002,1319000,51.77837
"989",52.43,53.950001,52.189999,53.75,1055600,53.366966
"990",53.599998,54.259998,53.27,53.599998,638800,53.218037
"991",53.59,54.459999,53.209999,54.279999,801600,53.893188
"992",54.720001,55.23,54.169998,54.5,925400,54.111622
"993",54.200001,54.360001,53.459999,54.09,1161700,53.704544
"994",53.720001,54.52,52.790001,52.959999,1193400,52.582596
"995",53.77,53.93,52.200001,52.23,1206000,51.8578
"996",52.990002,53.869999,52.349998,53.82,1009700,53.43647
"997",54.049999,54.130001,53.07,53.16,819000,52.781174
"998",53.23,53.669998,52.790001,53.27,1274800,52.890392
"999",52.599998,52.77,51.73,52.599998,3334500,52.225163
"1000",51.34,52.509998,50.959999,52.439999,865200,52.066303
"1001",52.459999,52.619999,51.630001,51.810001,737000,51.440792
"1002",52.040001,52.450001,51.560001,51.610001,499600,51.341312
"1003",51.889999,51.889999,51.279999,51.82,217600,51.55022
"1004",52.360001,52.700001,52.049999,52.310001,576400,52.037674
"1005",52.450001,52.740002,51.040001,51.25,458300,50.983185
"1006",51.419998,51.939999,51.369999,51.459999,527500,51.192093
"1007",51.560001,52.459999,50.950001,52.360001,607100,52.087406
