"","DTE.Open","DTE.High","DTE.Low","DTE.Close","DTE.Volume","DTE.Adjusted"
"441",93.123405,94.340424,93.123405,94.263832,1569448,85.244316
"442",94,94.417023,91.693619,92.451065,1332333,83.605011
"443",92.221275,93.217018,91.395744,93.089363,766688,84.182236
"444",93.089363,95.089363,93.021278,94.995743,1194505,85.906212
"445",95.165955,96.604256,94.987236,95.821274,1329278,86.652756
"446",96.042557,97.004257,95.659576,96.714897,1487785,87.460869
"447",96.706383,97.736168,95.897873,95.948936,1190275,86.768204
"448",96.323402,96.595741,93.727661,94.110641,1601525,85.105804
"449",94.025536,94.136169,92.978722,93.736168,1380508,84.767136
"450",93.61702,94.434044,93.404259,93.719147,1524093,84.751778
"451",93.531914,95.106384,92.987236,94.67234,1278753,85.613739
"452",94.493614,95.046806,94.05957,94.714897,856340,85.652237
"453",94.927658,95.182976,94.085106,94.604256,946345,85.552185
"454",94.859573,96.604256,94.612762,96.119148,986060,86.922112
"455",96.178726,96.255318,95.114891,95.574471,952690,86.429565
"456",95.787231,96.553192,94.834045,95.268082,1677783,86.152496
"457",95.540428,100.612762,95.387238,100.170212,4030250,90.585571
"458",99.165955,99.565956,97.25106,97.914894,3292115,88.546051
"459",98.187233,98.714897,95.489365,96.042557,2334725,86.852867
"460",96.272339,97.42128,96.153191,96.706383,1582960,87.453171
"461",97.072342,97.719147,96.076599,97.32766,1412585,88.015007
"462",96.851067,97.055321,95.165955,95.659576,1893043,86.506531
"463",95.659576,95.94043,94.510635,95.395744,1646175,86.267937
"464",95.676598,95.897873,93.965958,94.791489,1124123,85.721481
"465",95.106384,96.612762,94.936172,96.476593,1465108,87.245354
"466",96.502129,97.821274,96.417023,97.736168,934478,88.38443
"467",98.280853,98.927658,97.446808,98.842552,1330805,89.384949
"468",98.80851,99.234039,98.05957,99.046806,1049628,89.569649
"469",99.285103,100.851067,99.021278,100.544678,1309068,90.924194
"470",100.621277,102.510635,100.144684,101.319145,1378393,91.624573
"471",101.25106,102.340424,100.621277,102.085106,736608,92.317245
"472",101.608513,102.451065,101.234039,101.523407,1202730,91.809296
"473",100.842552,101.974464,99.889359,101.540428,1262185,91.824684
"474",102.561699,102.978722,100.859573,101.302132,1343143,91.609184
"475",101.285103,101.991486,100.953194,101.455322,953865,91.747704
"476",102,102.655319,100.468086,100.851067,1671320,91.201271
"477",100.638298,100.638298,98.944679,99.361702,1122478,89.854431
"478",99.514893,99.634041,98.944679,99.293617,605948,89.792847
"479",99.455322,99.565956,98.587234,99.319145,1315295,89.815948
"480",99.361702,100.127663,98.57872,100,1342085,90.431648
"481",100.161705,100.374466,99.387238,99.914894,1247380,90.354691
"482",100.144684,100.246811,98.731918,100.144684,1055033,90.562492
"483",100.357445,101.957443,100.272339,101.90638,1652520,92.155609
"484",101.072342,101.608513,100.451065,101.412766,2414273,91.709236
"485",101.77021,102.774467,101.310638,101.42128,2747503,91.716934
"486",102.068085,102.425529,99.557449,101.608513,1845573,91.886253
"487",101.574471,102.161705,100.919151,101.719147,1505763,91.986305
"488",101.872337,102.017021,100.468086,101.540428,3329128,91.824684
"489",101.685104,102.323402,101.412766,102.017021,2528248,92.255669
"490",102.246811,102.67234,101.0383,101.055321,1699403,91.385986
"491",101.242554,102.357445,101.080849,101.974464,1891633,92.217178
"492",101.344681,101.846809,99.90638,100.612762,2045558,91.709068
"493",100.893616,101.080849,96.910637,97.140427,1885053,88.544014
"494",97.438301,98.476593,96.485107,96.706383,1549708,88.148384
"495",97.106384,98.068085,96.076599,96.859573,1860965,88.288017
"496",97.131912,98.51915,95.90638,97.48085,1774720,88.854309
"497",97.531914,99.829788,96.817024,97.063828,2261640,88.474197
"498",97.234039,97.651062,92.527657,92.723404,766688,84.517883
"499",92.731918,93.719147,91.25106,93.319145,1687300,85.060898
"500",92.919151,93.787231,91.761703,93.753189,1623028,85.456528
"501",94.068085,94.825531,93.259575,93.71064,960445,85.41774
"502",93.94043,94.119148,93.004257,93.872337,840948,85.565132
"503",93.77021,93.974464,91.344681,91.821274,1369228,83.695572
"504",91.914894,92.944679,91.523407,92.204254,1428448,84.04467
"505",91.77021,93.608513,91.77021,93.608513,1426568,85.324661
"506",93.09787,93.957443,92.74894,93.293617,1084878,85.037628
"507",93.217018,94.22979,92.953194,94.119148,854813,85.790115
"508",93.795746,94.595741,93.063828,93.676598,921318,85.386711
"509",93.157448,95.157448,93.140427,95.063828,1188630,86.651184
"510",95.140427,95.489365,94.153191,95.199997,936945,86.775291
"511",94.621277,94.621277,92.357445,93.574471,1347255,85.293617
"512",93.140427,95.242554,93.140427,94.680855,1732068,86.302116
"513",94.297874,95.208511,93.948936,95.089363,1031885,86.674461
"514",94.995743,96.468086,94.868088,96.331917,1103208,87.807053
"515",96.323402,97.072342,95.702126,96.153191,1072188,87.644135
"516",96.272339,97.046806,95.242554,96.204254,769978,87.690697
"517",96.263832,97.310638,96.127663,97.25106,983240,88.644859
"518",97.225533,98.374466,96.357445,98.297874,1245500,89.599052
"519",98.119148,98.57872,96.876595,97.131912,1177350,88.53627
"520",97.208511,97.608513,96.434044,97.106384,985120,88.513
"521",97.046806,98,97.046806,97.812767,1135168,89.156868
"522",97.378723,98.595741,97.217018,98.119148,825555,89.436127
"523",98.076599,100.697868,97.582977,100.212769,2071055,91.344475
"524",100.212769,100.476593,99.021278,99.880852,900990,91.041924
"525",99.029785,99.931915,97.812767,99.90638,1541013,91.065193
"526",99.829788,99.974464,99.012764,99.829788,1084173,90.995369
"527",99.821274,99.863831,98.995743,99.642555,1264653,90.824722
"528",96.051064,100.74894,96.051064,100.680855,1533493,91.771133
"529",100.51915,101.148933,100.068085,100.90213,1390260,91.972832
"530",100.90213,101.659576,100.834045,101.310638,978658,92.345184
"531",101.378723,101.991486,100.570213,101.693619,1420223,92.69426
"532",101.702126,101.778725,101.089363,101.574471,1292030,92.585678
"533",101.574471,102.076599,101.106384,101.455322,975720,92.477058
"534",101.872337,102.178726,101.404259,101.965958,1049628,92.94252
"535",101.948936,102.612762,101.438301,102.561699,1172768,93.485542
"536",102.365959,103.693619,101.94043,103.634041,2030870,94.46299
"537",103.182976,104.67234,102.834045,104.459572,1812085,95.215446
"538",104.680855,105.361702,103.821274,105.293617,1012028,95.975708
"539",105.32766,105.395744,104,104.527657,1741468,95.277519
"540",104.825531,104.825531,103.61702,104.085106,1178760,94.87413
"541",103.778725,104.280853,103.412766,104.136169,867503,94.920677
"542",104.204254,105.225533,103.787231,105.157448,1290385,95.851578
"543",105.217018,105.302132,104.051064,104.595741,1180875,95.339569
"544",104.791489,104.987236,103.914894,104.774467,955158,95.502495
"545",104.67234,104.90213,104.22979,104.476593,830255,95.23098
"546",104.638298,104.842552,103.931915,104.153191,1313415,94.936211
"547",104.468086,105.123405,104,104.255318,1622558,95.029274
"548",104.365959,104.859573,103.846809,104.851067,1259483,95.572311
"549",104.859573,105.42128,104.536171,105.268082,1443958,95.952408
"550",105.455322,105.599998,104.944679,105.582977,1854503,96.239441
"551",105.676598,105.914894,105.32766,105.668083,1415405,96.317024
"552",105.838295,106.22979,105.106384,105.855316,1409178,96.487679
"553",105.217018,105.931915,104.689362,105.514893,3064400,96.913712
"554",105.531914,105.727661,104.595741,104.970215,1785060,96.413429
"555",104.859573,104.859573,103.582977,103.948936,1349958,95.475395
"556",104.187233,105.055321,103.923401,104.170212,1226113,95.678642
"557",104.255318,105.055321,103.957443,104.885109,2218048,96.335258
"558",105.310638,106.978722,105.106384,106.28936,2186088,97.625038
"559",106.493614,106.740425,105.838295,106.476593,617345,97.797012
"560",106.527657,107.293617,106.314896,107.157448,728853,98.422363
"561",107.140427,107.199997,106.025536,106.544678,882425,97.85955
"562",106.629784,107.004257,104.936172,105.344681,762223,96.757378
"563",105.234039,106.297874,104.885109,106.161705,1118835,97.507797
"564",105.974464,106.076599,104.561699,105.361702,901108,96.773003
"565",105.182976,105.582977,104.723404,105.446808,1021898,96.851166
"566",105.285103,105.599998,104.178726,105.080849,781493,96.515045
"567",105.582977,105.582977,103.880852,104.527657,910508,96.00695
"568",104.476593,105.565956,104.365959,105.514893,693250,96.913712
"569",105.234039,105.353188,104.221275,104.357445,721803,95.850616
"570",104.400002,104.919151,104.22979,104.876595,863743,96.327438
"571",105.395744,105.897873,104.408508,104.689362,1015905,96.155464
"572",104.765961,105.531914,104.442551,105.463829,893235,96.866806
"573",105.148933,106,104.425529,105.889359,1114370,97.257645
"574",106.068085,106.28936,105.565956,105.923401,1185928,97.288918
"575",105.753189,106.357445,104.110641,104.51915,830490,95.999138
"576",104.544678,105.004257,104.042557,104.51915,1382270,95.999138
"577",104.493614,105.642555,104.365959,104.859573,1570858,96.311798
"578",104.893616,105.089363,104.212769,104.442551,1340793,95.92878
"579",104.536171,105.276596,104.161705,104.800003,1679545,96.257095
"580",105.09787,105.804253,103.872337,105.565956,1619503,96.960602
"581",105.123405,106.306381,104.995743,105.676598,1238333,97.062225
"582",106.144684,106.876595,105.651062,105.821274,898875,97.195114
"583",105.651062,105.778725,104.740425,105.208511,705000,96.632301
"584",105.429787,107.029785,105.012764,106.987236,941880,98.266022
"585",106.621277,106.842552,105.523407,105.540428,976895,96.937157
"586",105.702126,106.127663,104.868088,105.634041,785723,97.02314
"587",105.863831,106.731918,105.651062,106.570213,658470,97.883003
"588",106.663834,106.953194,106.05957,106.451065,680560,97.77356
"589",106.417023,106.885109,105.659576,106.017021,722155,97.374901
"590",105.889359,106.144684,104.434044,104.706383,723448,96.171104
"591",105.0383,105.353188,104.297874,105.19149,813453,96.616661
"592",105.234039,107.276596,105.055321,107.217018,782433,98.477081
"593",106.987236,108.697868,106.987236,108.434044,868090,99.59491
"594",108.136169,108.459572,107.055321,107.344681,1140220,98.59433
"595",107.506386,107.659576,106.842552,106.9617,762693,98.242577
"596",106.876595,108.085106,106.638298,107.880852,563178,99.0868
"597",107.336166,108.842552,107.268082,108.468086,714048,99.626167
"598",108.842552,109.174469,107.982979,108.408508,709583,99.571449
"599",108.459572,109.285103,108.170212,108.263832,634500,99.438576
"600",108.561699,109.268082,108.110641,109.182976,588793,100.282791
"601",109.319145,110.085106,109.25106,110.068085,787603,101.095741
"602",110.136169,110.629784,109.574471,109.608513,580450,100.67363
"603",109.829788,109.829788,107.0383,107.114891,1345963,98.383278
"604",107.438301,107.642555,105.795746,106.161705,988175,97.507797
"605",106.255318,106.663834,105.32766,105.719147,966673,97.101303
"606",105.880852,107.012764,105.455322,106.782982,998985,98.07843
"607",107.140427,108,106.263832,107.948936,1059850,99.149338
"608",107.71064,107.812767,105.455322,107.565956,908863,98.797577
"609",108.085106,110.38298,107.659576,109.897873,947873,100.939423
"610",110.119148,110.621277,109.574471,110.272339,808870,101.28334
"611",110.791489,111.693619,109.276596,109.429787,747418,100.509476
"612",109.497871,109.506386,108.391487,109.131912,706175,100.23587
"613",108.936172,109.429787,108.034042,108.612762,709583,99.759048
"614",109.09787,110.170212,109.072342,109.914894,576455,100.95504
"615",110.102127,110.331917,109.208511,109.676598,1055385,100.73616
"616",109.293617,110.544678,109.029785,110.246811,851758,102.007912
"617",110.391487,110.868088,109.446808,110.417023,1282395,102.165413
"618",110.638298,110.90213,109.0383,109.761703,1575088,101.559067
"619",109.25106,111.412766,109.217018,111.0383,853168,102.740273
"620",111.157448,111.838295,110.57872,111.642555,688315,103.299362
"621",111.634041,111.880852,110.280853,111.582977,1670498,103.244232
"622",112.008514,112.068085,111.25106,111.991486,903928,103.622208
"623",112.187233,112.22979,110.544678,110.825531,1023073,102.543396
"624",110.544678,110.919151,108.442551,108.485107,786663,100.377876
"625",108.714897,109.055321,108.05957,108.561699,696188,100.44873
"626",108.340424,109.361702,108.195747,108.834045,1312475,100.700737
"627",108.893616,109.199997,107.387238,109.174469,1055973,101.015717
"628",109.455322,110.595741,109.455322,110.502129,973958,102.244156
"629",110.910637,111.982979,110.90213,111.565956,537093,103.228485
"630",110.723404,111.514893,109.446808,111.378723,628743,103.055244
"631",111.548935,111.863831,110.723404,111.514893,854930,103.181236
"632",111.395744,111.821274,110.774467,111.676598,1144920,103.330841
"633",111.812767,112.28936,111.378723,111.965958,756113,103.598587
"634",111.965958,112.417023,110.9617,112.017021,791715,103.645844
"635",112.238297,112.238297,110.740425,110.978722,671630,102.685143
"636",110.834045,111.489365,110.22979,110.629784,1350780,102.362267
"637",110.280853,110.885109,109.438301,110.255318,859513,102.015793
"638",110.706383,111.199997,110.451065,110.706383,816273,102.433144
"639",110.876595,111.829788,109.897873,111.795746,921670,103.441101
"640",111.582977,111.744682,109.557449,109.608513,778320,101.417328
"641",109.61702,109.90638,108.476593,109.455322,719335,101.275581
"642",109.412766,109.540428,108.297874,109.080849,1102268,100.929092
"643",109.61702,109.61702,108,108.689362,1219298,100.566872
"644",108.587234,109.778725,108.280853,108.987236,889710,100.842484
"645",108.936172,110.153191,108.689362,110.102127,1093690,101.874046
"646",110.638298,110.638298,108.791489,109.77021,1346315,101.566917
"647",109.855316,110.38298,108.297874,108.893616,911800,100.755859
"648",108.851067,109.446808,107.608513,108.178726,1168655,100.094383
"649",108.085106,110.408508,107.625534,109.829788,951280,101.622055
"650",110.110641,111.021278,109.310638,109.497871,908628,101.314957
"651",109.404259,110.272339,107.48085,108.017021,1091693,99.944771
"652",108.085106,109.319145,106.323402,108.782982,1112608,100.653496
"653",108.791489,109.821274,107.353188,109.089363,974898,100.936966
"654",109.148933,110.417023,107.736168,110.034042,1119658,101.81105
"655",110.357445,110.800003,109.795746,110.102127,962560,101.874046
"656",110.28936,110.28936,108.697868,108.995743,756700,100.850342
"657",108.57872,109.761703,108.297874,109.131912,1019078,100.976341
"658",109.634041,109.787231,107.148933,107.370216,1270175,99.346283
"659",107.123405,109.90638,107.123405,109.497871,991113,101.314957
"660",109.778725,110.195747,109.234039,110.034042,1082528,101.81105
"661",110.076599,111.685104,109.693619,111.310638,1691295,102.992233
"662",111.438301,111.438301,109.923401,110.272339,1389555,102.031532
"663",110.153191,111.174469,109.795746,111.072342,966085,102.771759
"664",111.234039,111.634041,110.136169,110.851067,985238,102.567009
"665",111.157448,111.472343,108.859573,109.268082,1325988,101.102333
"666",109.923401,110.800003,109.336166,110.765961,1033060,102.488274
"667",111.395744,112.110641,110.919151,110.978722,1291090,102.685143
"668",111.182976,111.259575,109.914894,110.238297,814393,102.000031
"669",110.723404,110.893616,109.889359,110.621277,721098,102.354393
"670",111.131912,111.148933,110.102127,110.348938,1126238,102.102409
"671",110.323402,112.255318,110.034042,112.238297,1204610,103.850571
"672",112.331917,112.765961,111.446808,112.391487,1321875,103.99231
"673",111.838295,112.042557,110.357445,110.561699,1760150,102.299271
"674",110.774467,111.055321,108.885109,109.685104,1282160,101.488182
"675",109.685104,109.685104,108.221275,108.910637,1159255,100.771584
"676",108.936172,109.846809,108.22979,109.42128,1397428,101.244072
"677",109.114891,110.331917,108.67234,110,933773,101.779556
"678",110.638298,111.378723,109.165955,109.982979,2904483,101.763794
"679",108.689362,109.931915,108.263832,109.302132,1057618,101.87883
"680",109.642555,110.740425,108.646812,110.680855,1395665,103.163918
"681",110.757446,112.357445,110.655319,111.25106,2311108,103.695404
"682",111.599998,112.09362,110.731918,112.025536,1017198,104.417274
"683",112.340424,112.502129,111.685104,112.22979,905808,104.607666
"684",112.365959,113.004257,111.863831,112.587234,1921478,104.940826
"685",112.493614,113.012764,111.591492,111.90638,2442943,104.306206
"686",112.280853,114.05957,112.017021,113.77021,1252198,106.043465
"687",113.591492,114.051064,113.199997,113.872337,1574970,106.138657
"688",114.144684,114.357445,113.131912,113.565956,1491663,105.853081
"689",113.574471,113.753189,112.017021,112.757446,880898,105.099472
"690",112.944679,113.404259,112.57872,113.157448,1098860,105.472313
"691",112.859573,113.523407,112.731918,113.353188,1072070,105.654755
"692",113.123405,113.395744,111.302132,111.676598,1354658,104.092018
"693",111.719147,111.991486,110.646812,111.157448,2034278,103.608139
"694",111.293617,112.740425,110.970215,112.544678,1434440,104.901154
"695",113.19149,113.285103,112.374466,112.723404,1111080,105.067757
"696",112.331917,112.638298,110.587234,110.791489,1507878,103.267044
"697",111.080849,111.353188,110.017021,110.51915,1394373,103.013191
"698",110.187233,110.987236,109.455322,110.885109,1303663,103.354301
"699",110.638298,111.268082,109.948936,110.544678,1295203,103.036995
"700",110.595741,110.595741,108.953194,109.029785,753528,101.624985
"701",109.029785,110.238297,108.944679,109.812767,1635013,102.35479
"702",109.761703,110.136169,109.199997,110.008514,1067605,102.537239
"703",109.974464,110.425529,109.634041,110.195747,1048218,102.711754
"704",109.089363,109.089363,106.978722,108.374466,2906715,101.014168
"705",108.782982,110,108.400002,109.957443,1248320,102.489632
"706",110.357445,110.425529,109.514893,109.77021,1171123,102.315109
"707",109.514893,110.28936,109.319145,110.05957,1108025,102.584824
"708",110.144684,110.400002,109.693619,109.880852,962090,102.418236
"709",110.161705,110.187233,108.417023,109.114891,1773193,101.704308
"710",108.995743,109.463829,106.885109,106.9617,1625495,99.69735
"711",105.531914,107.931915,105.029785,107.736168,3405503,100.41922
"712",108.765961,109.71064,107.404259,108.085106,6169690,100.744461
"713",108.221275,108.706383,107.685104,108.357445,2178333,100.998306
"714",108.527657,108.876595,107.574471,108.085106,1994210,100.744461
"715",107.855316,108.510635,106.238297,106.434044,1773663,99.205536
"716",106.051064,106.493614,105.25106,105.285103,1664505,98.134628
"717",105.446808,106.272339,105.225533,105.446808,1179700,98.285332
"718",104.9617,105.285103,102.978722,103.642555,1750045,96.60363
"719",103.336166,104.510635,102.263832,102.544678,1668148,95.580307
"720",102.689362,103.157448,102.391487,102.731918,1267355,95.754829
"721",102.731918,102.970215,102.195747,102.612762,1424100,95.643776
"722",102.67234,104.697868,102.67234,104.357445,1329630,97.269974
"723",104.51915,105.48085,104.357445,105.285103,1453005,98.134628
"724",105.182976,105.455322,104.714897,105.395744,1224820,98.237747
"725",105.531914,106.323402,104.859573,105.106384,1747578,97.96804
"726",104.851067,105.412766,104.085106,105.217018,1311653,98.071152
"727",105.336166,105.812767,105.004257,105.61702,866680,98.443993
"728",105.463829,105.753189,104.663834,104.995743,1143745,97.864914
"729",105.004257,105.642555,104.272339,105.055321,952220,97.920441
"730",105.353188,105.812767,104.851067,105.599998,2413333,98.428131
"731",105.582977,106.017021,105.234039,105.744682,2105835,98.562996
"732",105.753189,106.434044,105.344681,106.357445,1040815,99.134132
"733",106.408508,106.919151,105.863831,106.331917,802760,99.110336
"734",105.829788,106.306381,104.987236,105.004257,1461700,97.872841
"735",105.310638,105.702126,104.910637,105.540428,1045280,98.372604
"736",105.199997,106.868088,105.199997,106.604256,1452653,99.364182
"737",106.451065,106.944679,106.136169,106.689362,1059263,99.443497
"738",106.527657,107.114891,106.187233,106.57872,951985,99.340385
"739",106.621277,106.995743,106.263832,106.638298,1052800,99.395912
"740",106.212769,106.893616,105.90638,106.314896,951633,99.094467
"741",106.204254,106.74894,105.897873,106.67234,1087345,99.42765
"742",106.621277,106.927658,105.846809,106.323402,1102973,99.102409
"743",105.429787,106.459572,104.791489,106.263832,994403,99.856575
"744",107.217018,108.544678,106.868088,108.493614,1670733,101.951904
"745",108.246811,110.008514,108.246811,109.506386,2598513,102.903618
"746",109.77021,110.263832,109.046806,110.042557,1682718,103.407455
"747",110.127663,110.851067,109.668083,110.348938,1767905,103.695366
"748",110.919151,111.234039,110.153191,110.51915,4053750,103.855309
"749",110.680855,110.851067,109.131912,109.582977,1023543,102.975586
"750",109.540428,109.608513,108.885109,109.072342,399618,102.495735
"751",109.217018,109.48085,108.825531,109.404259,707703,102.807648
"752",109.361702,109.71064,109.0383,109.685104,816860,103.071556
"753",109.489365,109.821274,109.080849,109.804253,1603170,103.183517
"754",110.017021,110.604256,109.889359,110.527657,984415,103.863304
"755",110.638298,110.638298,108.723404,109.531914,1096980,102.927597
"756",109.293617,110.348938,109.276596,109.795746,1367583,103.175522
"757",109.753189,110.153191,109.0383,109.77021,1122713,103.15152
"758",109.863831,109.863831,108.612762,109.404259,862215,102.807648
"759",109.608513,109.778725,109.114891,109.344681,841418,102.751656
"760",109.217018,109.829788,109.217018,109.497871,948813,102.895615
"761",109.787231,110.161705,109.582977,109.736168,1426920,103.11953
"762",109.991486,110.731918,109.931915,110.28936,1187690,103.639374
"763",110.340424,110.876595,109.625534,110.859573,1386383,104.175209
"764",111.25106,112.587234,111.19149,112.331917,1066783,105.558784
"765",112.536171,113.182976,112.408508,113.123405,754115,106.302544
"766",113.19149,114.017021,112.817024,113.897873,1193095,107.030319
"767",113.982979,114.417023,113.234039,113.982979,1508818,107.110283
"768",114.085106,114.655319,112.834045,112.868088,1670615,106.062614
"769",112.842552,114.144684,112.638298,113.957443,1312945,107.086288
"770",113.795746,114.306381,112.527657,112.987236,1467458,106.174576
"771",113.123405,113.744682,112.102127,112.587234,1102268,105.798698
"772",112.621277,113.685104,112.468086,112.731918,955040,105.934662
"773",112.731918,113.080849,112.28936,112.297874,1209663,105.526779
"774",112.314896,113.438301,111.838295,113.319145,1714325,106.486465
"775",113.259575,113.685104,112.425529,112.859573,1450655,106.054619
"776",113.140427,113.872337,112.936172,113.855316,1130703,106.990326
"777",113.727661,114.306381,113.276596,113.276596,1651815,106.446487
"778",114.042557,114.731918,113.182976,114.425529,1775073,107.526154
"779",114.817024,115.32766,113.982979,114.221275,1455473,107.334213
"780",114.459572,114.731918,113.634041,113.71064,998868,106.85437
"781",113.812767,113.880852,113.123405,113.582977,946815,106.734406
"782",113.778725,114.272339,113.429787,114.05957,962325,107.182259
"783",113.880852,114.391487,113.531914,113.829788,1008268,106.966331
"784",113.761703,114.136169,113.25106,113.659576,2036628,106.806389
"785",113.855316,114.459572,113.497871,114.05957,1909375,107.182259
"786",114.502129,115.19149,114.280853,114.595741,1491428,107.686089
"787",114.280853,114.834045,114.05957,114.102127,1106145,107.222252
"788",114.05957,114.263832,113.123405,114,1312475,107.126289
"789",114.034042,115.463829,113.90638,114.859573,2015713,107.934013
"790",114.57872,115.455322,113.004257,113.072342,2446115,106.254547
"791",113.046806,113.42128,109.004257,109.0383,1697288,102.463753
"792",109.25106,109.821274,106.110641,106.153191,1762383,99.752602
"793",105.548935,105.855316,100.365959,100.434044,2641165,94.378288
"794",98.987236,98.987236,93.787231,95.0383,3416665,89.307884
"795",96.22979,99.455322,94.80851,99.268082,2957475,93.282623
"796",99.285103,101.693619,95.370216,96.187233,3583045,90.387543
"797",97.353188,101.574471,97.063828,101.540428,2159533,95.417969
"798",99.838295,100.246811,97.61702,98.944679,2352938,92.978722
"799",96.085106,99.25106,94.102127,98.825531,3146768,92.866776
"800",93.19149,93.19149,86.536171,87.259575,3610070,81.998184
"801",88.944679,92.034042,85.838295,91.923401,3848360,86.380806
"802",90.212769,90.774467,87.319145,88.604256,3608073,83.261803
"803",81.676598,84.417023,74.425529,77.599998,3086255,72.921036
"804",80.995743,82.076599,76.238297,82.076599,2630355,77.994232
"805",68.936172,77.965958,68.017021,70.663834,3268968,67.149117
"806",72.485107,76.263832,70.859573,75.217018,3545445,71.47583
"807",71.353188,71.353188,60.604256,65.531914,3137133,62.272453
"808",65.446808,73.404259,62.825531,72.689362,3431470,69.073898
"809",73.71064,74.612762,69.09787,70.638298,5330858,67.124855
"810",69.242554,72.144684,63.463829,65.370216,2576540,62.118797
"811",68.51915,74.187233,67.353188,73.634041,2500753,69.971596
"812",73.09787,82.306381,71.489365,78.706383,2665135,74.791649
"813",78.034042,84.323402,77.489365,83.387238,1888225,79.239685
"814",80.655319,85.574471,77.685104,83.004257,2002318,78.875755
"815",83.753189,85.32766,81.702126,84.621277,1739118,80.412346
"816",83.523407,84.451065,80.774467,80.825531,2252123,76.805397
"817",78.314896,78.314896,72.791489,74.9617,2520728,71.233215
"818",74.102127,78.280853,73.829788,75.889359,1922653,72.114738
"819",74.740425,76.05957,73.412766,74.153191,2133330,70.46492
"820",77.838295,82.663834,77.387238,81.736168,1296143,77.670738
"821",84.919151,86.374466,82.842552,82.936172,1509993,78.811058
"822",83.285103,89.114891,82.663834,88.374466,1594593,83.978859
"823",89.310638,96.425529,89.310638,94.680855,2861243,89.971565
"824",93.599998,93.880852,91.234039,92.459572,1351133,87.860771
"825",94.008514,94.663834,90.876595,92.204254,1338443,87.618149
"826",89.565956,89.94043,87.387238,89.19149,1420458,84.755241
"827",89.991486,91.370216,86.391487,86.442551,1487080,82.143028
"828",88.417023,90.765961,87.0383,90.085106,1394255,85.604416
"829",87.829788,88.587234,84.723404,85.753189,1278988,81.487953
"830",83.846809,85.344681,83.540428,84.374466,1472980,80.177803
"831",86.212769,87.804253,84.825531,87.114891,1146095,82.781921
"832",87.19149,88.706383,85.778725,85.965958,1271468,81.69014
"833",86.851067,88.119148,85.787231,87.676598,1100858,83.315689
"834",88.782982,88.987236,86.910637,87.387238,1068075,83.040733
"835",90.008514,90.825531,87.395744,90.485107,1776953,85.984528
"836",92.263832,93.668083,90.834045,91.310638,1603405,86.768982
"837",90.280853,90.468086,87.744682,88.28936,1431973,83.89798
"838",87.0383,87.0383,84.953194,85.685104,1237040,81.423256
"839",85.285103,85.90638,83.702126,85.812767,1094748,81.544579
"840",86.459572,87.974464,85.965958,87.157448,1594123,82.822372
"841",87.217018,87.429787,84.842552,85.540428,2034513,81.285767
"842",86.570213,87.61702,83.812767,84.017021,1575205,79.838142
"843",85.106384,86.544678,84.80851,86.178726,1196855,81.892319
"844",85.582977,85.582977,82.919151,84.025536,1230695,79.84623
"845",84.255318,84.842552,83.217018,84.476593,1657455,80.274857
"846",83.855316,83.855316,80.851067,81.668083,2198190,77.606033
"847",80.595741,83.48085,78.629784,83.404259,1764380,79.255852
"848",82.663834,82.90213,80.936172,82.851067,3243940,78.730179
"849",86.161705,88.680855,85.651062,87.863831,1606343,83.493614
"850",87.259575,88.629784,86.697868,87.540428,1650405,83.186295
"851",88.714897,89.242554,87.395744,87.872337,1645118,83.501709
"852",87.395744,88.153191,85.804253,85.991486,1406123,81.714394
"853",86.008514,86.9617,85.846809,86.910637,944465,82.58783
"854",89.276596,90.868088,88.80851,89.659576,1269235,85.20005
"855",91.855316,92.280853,89.182976,90.638298,1461700,86.130089
"856",92.297874,92.536171,91.353188,91.71064,1283805,87.149094
"857",90.919151,92.468086,89.71064,91.548935,2673360,86.99543
"858",91.557449,93.225533,91.319145,92.272339,1075713,87.682861
"859",92.944679,94.442551,92.476593,93.965958,1334683,89.292236
"860",94.944679,96.817024,94.714897,96.204254,921200,91.419197
"861",95.591492,95.719147,93.0383,94.57872,1118953,89.874512
"862",98.076599,99.923401,97.642555,97.761703,1321523,92.899185
"863",98.017021,100.348938,98.017021,99.923401,1433265,94.953362
"864",98.67234,98.67234,96.170212,97.872337,1621853,93.004311
"865",97.089363,97.676598,95.523407,96.119148,1618563,91.338326
"866",92.527657,93.19149,88.51915,89.361702,1709273,84.916977
"867",91.080849,91.438301,87.77021,89.42128,1257133,85.801369
"868",87.574471,90.859573,86.970215,90.22979,1404125,86.577164
"869",92.944679,94.348938,91.344681,91.897873,1217183,88.177719
"870",92.263832,92.680855,90.612762,91.217018,892413,87.524422
"871",90.425529,91.727661,90.042557,91.685104,902400,87.973557
"872",93.77021,93.77021,88.085106,88.306381,3769753,84.731613
"873",88.119148,91.361702,87.463829,90.851067,1539838,87.173286
"874",91.778725,91.90638,90.178726,91.285103,2155538,87.589752
"875",90.068085,90.153191,87.523407,89.591492,2036980,85.964699
"876",89.19149,89.42128,88.068085,89.293617,1363823,85.678879
"877",89.182976,89.948936,87.957443,88.612762,2818120,85.025597
"878",89.361702,90.697868,88.246811,90.689362,963383,87.018127
"879",90.272339,91.90638,89.863831,91.489365,2691808,87.785744
"880",91.463829,94.272339,91.19149,93.61702,1169830,89.827278
"881",94.468086,95.029785,92.995743,93.591492,983828,89.802773
