"","NSC.Open","NSC.High","NSC.Low","NSC.Close","NSC.Volume","NSC.Adjusted"
"445",182.990005,184.539993,181.679993,183.990005,1186800,173.428467
"446",184.100006,184.75,181.479996,181.690002,1307700,171.260483
"447",181.720001,181.720001,171.190002,171.600006,3207500,161.749664
"448",171.600006,174.369995,167.009995,168.130005,3713500,158.478882
"449",170.800003,172.429993,168.720001,170.190002,1980500,160.420609
"450",170.169998,171.320007,169.130005,169.449997,2366200,159.723114
"451",170.880005,173.529999,169.919998,172.350006,2351800,162.45665
"452",173.229996,173.970001,167.479996,169,2753800,159.29892
"453",166.559998,168.029999,163.940002,164.160004,4485700,154.736755
"454",164.550003,165.380005,163.190002,163.919998,2745100,154.510559
"455",163.289993,165.050003,162.149994,163.940002,2180700,154.529404
"456",161.050003,161.350006,155,156.970001,4492500,147.959473
"457",160.369995,164,157.809998,160.190002,4901300,150.994659
"458",165.550003,167.410004,162.380005,164.240005,3522000,154.812195
"459",161.789993,163.539993,160.100006,161.940002,2471500,152.644196
"460",163.350006,165.899994,158.830002,161.089996,2788600,151.842987
"461",161.460007,166.75,161.100006,166.309998,1944200,156.763336
"462",167.690002,170.309998,167.039993,167.830002,2161200,158.196121
"463",168.139999,169.690002,167.240005,168.339996,2076400,159.436798
"464",169.199997,171.600006,168.009995,168.589996,2127200,159.673584
"465",169.5,169.770004,167.050003,167.199997,1728700,158.357117
"466",166.639999,168.940002,165.919998,167.050003,1780300,158.215027
"467",169.380005,173.479996,168.25,173.050003,2087000,163.89772
"468",172.229996,173.660004,171.210007,172.350006,1518300,163.234741
"469",171.75,172.539993,169.339996,170.320007,1529100,161.312088
"470",170.660004,171.479996,166.830002,167.009995,1980100,158.177139
"471",167.75,169.160004,165.529999,166.820007,1741800,157.997208
"472",167.919998,170.470001,166,167.399994,1547100,158.546539
"473",166.149994,173.279999,165.779999,172.880005,2788000,163.73674
"474",172.029999,174.649994,171.720001,172.050003,2049800,162.950592
"475",171.110001,172.020004,168.699997,170.529999,2455700,161.510986
"476",167.449997,167.449997,161.570007,162.75,3582000,154.142456
"477",163.399994,168.330002,163.380005,166.25,1681600,157.457352
"478",164.039993,165.630005,163.460007,163.899994,602900,155.231613
"479",164.899994,166.490005,163.410004,164.110001,1573200,155.430496
"480",163.770004,164.949997,161.169998,162.800003,2787900,154.189819
"481",163.259995,168.759995,163.259995,167.869995,2786800,158.991669
"482",167.369995,170.179993,166.699997,168.440002,1741100,159.531509
"483",168.149994,171.919998,168.020004,170.740005,2352600,161.709885
"484",173.270004,175.460007,171.380005,172.179993,2008600,163.0737
"485",171.240005,171.75,165.050003,165.889999,2477900,157.116394
"486",163.029999,163.509995,157.860001,162.190002,3631900,153.612076
"487",162.690002,164.529999,156.929993,156.990005,2446900,148.687103
"488",156.029999,156.990005,152.119995,155.880005,2914800,147.635803
"489",159.139999,159.970001,154.550003,155.520004,2371900,147.294861
"490",158.550003,159.649994,156.559998,156.699997,2189100,148.412415
"491",157.100006,157.960007,155.270004,157.520004,2226800,149.189056
"492",155.830002,157.179993,150.309998,150.880005,2693600,142.900223
"493",150.100006,150.330002,146.509995,147.580002,3210700,139.77478
"494",148.339996,151.800003,147.470001,148.360001,2411900,140.513519
"495",148.360001,153.759995,145.520004,146.929993,3628600,139.159149
"496",146.110001,148.619995,144.830002,145.940002,2602300,138.221512
"497",146.330002,148.889999,143.589996,144.380005,4046200,136.744019
"498",143.410004,143.729996,139.100006,139.789993,1057400,132.396774
"499",140.660004,147.589996,138.649994,147.279999,2002900,139.490616
"500",145.139999,148.910004,142.979996,148.910004,1391100,141.034439
"501",149.850006,150.179993,147.399994,148.009995,1418200,140.182007
"502",148.789993,149.800003,148.270004,149.539993,1321600,141.631104
"503",146.960007,149.679993,144.789993,149.539993,1745000,141.631104
"504",148.869995,148.869995,143.600006,144.020004,2244900,136.403061
"505",146.770004,150.610001,146.759995,150.529999,1988500,142.568741
"506",150.520004,152.059998,148.279999,151.570007,1787400,143.553757
"507",154.100006,158.440002,154.100006,156.639999,3538400,148.355576
"508",156.759995,159.770004,156.449997,159.009995,2361800,150.600235
"509",158.139999,161.649994,156.75,161.410004,2014800,152.873352
"510",160.490005,163.580002,159.850006,163.580002,2054100,154.928574
"511",162.330002,164.389999,161.610001,163.720001,1529100,155.061157
"512",163.820007,164.110001,161.419998,162.490005,1207900,153.89621
"513",163.130005,163.720001,162.089996,162.809998,1728000,154.19928
"514",162.720001,165.559998,162.210007,165.080002,1702600,156.349228
"515",166.229996,170.259995,165.770004,169.050003,2726600,160.109268
"516",168.119995,168.199997,164.919998,165.339996,2388600,156.595459
"517",165.740005,166.699997,162.509995,164.210007,2149900,155.525253
"518",166.75,167.779999,165.220001,165.940002,2619400,157.163773
"519",161,167.830002,160.190002,165.119995,4409300,156.3871
"520",163.960007,166.149994,162.729996,165.789993,1613100,157.021667
"521",165.779999,168.570007,165.770004,166.929993,1648200,158.101364
"522",167.929993,169.160004,165.970001,168.380005,1387800,159.474701
"523",168.25,168.490005,166.330002,167.740005,1738300,158.868546
"524",167.5,169.800003,166.979996,169.529999,1670400,161.391312
"525",169.139999,170.039993,168.119995,169.949997,1654700,161.791153
"526",169.820007,169.919998,167.330002,168.880005,1792200,160.772537
"527",169,170.639999,168.119995,168.979996,2026400,160.867691
"528",168.229996,170.539993,167.309998,170.470001,2215000,162.286209
"529",169.070007,171.570007,168.889999,171.460007,2037000,163.228683
"530",174.979996,180.419998,174.539993,176.949997,4588800,168.455109
"531",178.050003,181.520004,177.770004,180.610001,2382500,171.939407
"532",180.630005,181.259995,179.419998,180.949997,1875600,172.263062
"533",180.139999,182.539993,179.5,181.729996,1468100,173.00563
"534",182.520004,183.240005,181.669998,182.869995,1256200,174.090881
"535",179.610001,183.940002,179.550003,182.759995,1516200,173.986176
"536",182.820007,183.910004,182.419998,183.490005,1463500,174.681152
"537",183.630005,183.630005,182.089996,182.940002,1244400,174.157532
"538",183.229996,183.990005,181.710007,183.300003,1259900,174.500259
"539",183.589996,183.710007,181.289993,181.410004,1563600,172.701019
"540",180.559998,181.050003,179.740005,180.509995,1483700,171.844177
"541",180.100006,180.960007,179.75,180.820007,1021900,172.139328
"542",180.820007,180.820007,178.619995,179.300003,1390200,170.692307
"543",179.910004,180.800003,177.910004,178.869995,1549200,170.282928
"544",180.110001,181.960007,178.190002,179.800003,1611400,171.168289
"545",180.190002,180.240005,177.740005,177.839996,1340300,169.302368
"546",178.289993,179.779999,177.369995,178.940002,1327700,170.349579
"547",178.740005,179.380005,177.729996,178.710007,1029700,170.130615
"548",177.309998,177.520004,174.229996,176.779999,1125500,168.293243
"549",176.669998,181.039993,176.119995,180.839996,1312700,172.158386
"550",181.110001,181.190002,178.940002,179.350006,1254900,170.739899
"551",179.919998,182.149994,179.240005,179.789993,1494100,171.158752
"552",179.669998,180.199997,177.729996,178.990005,1269400,170.397186
"553",179.949997,181.600006,179.169998,179.520004,3432600,170.901718
"554",179.320007,182.729996,179.229996,182.529999,1541300,173.767227
"555",182.910004,182.919998,178.350006,178.779999,1510800,170.19722
"556",178.880005,180.029999,176.699997,178.259995,1194100,169.702209
"557",177.149994,181.190002,177.149994,180.610001,794000,171.939407
"558",180.210007,180.529999,177.669998,177.940002,1021600,169.397568
"559",177.600006,181.720001,177.419998,179.809998,1198900,171.177795
"560",181,182.130005,179.850006,181.429993,1011800,172.720032
"561",181.089996,182.809998,180.5,182.419998,964300,173.662506
"562",182.550003,186.600006,182.550003,186.389999,1739600,177.44191
"563",188.029999,188.490005,186.460007,186.889999,1949600,177.917923
"564",190,193.779999,189,193.539993,2188100,184.248642
"565",193.539993,194.550003,192.759995,193,1568000,183.734589
"566",193.830002,194.630005,191.910004,192.279999,1358000,183.049133
"567",192.199997,192.75,191.100006,191.509995,998700,182.316132
"568",191.460007,193.119995,191.240005,192.190002,1366800,182.963486
"569",192.399994,194.119995,191.559998,194.029999,929900,184.715149
"570",192.520004,193.580002,190.360001,192.75,1041000,183.496567
"571",192.899994,193.050003,191.259995,192.610001,999500,183.363297
"572",193.309998,194.130005,192.429993,193.179993,753000,183.90596
"573",194.389999,196.570007,194.279999,196.149994,1044100,186.733368
"574",195.720001,196.490005,193.600006,193.720001,859800,184.420013
"575",194.119995,194.119995,192.839996,193.220001,1036100,183.944016
"576",196.910004,198.240005,195.759995,197.100006,1748900,187.637772
"577",199.220001,200,197.850006,198.580002,1715000,189.046707
"578",198.339996,201.910004,198.029999,201.490005,1580200,191.817017
"579",201.539993,202.690002,199.979996,201.669998,1823000,191.988373
"580",206.240005,211.460007,205.720001,206.699997,2749100,196.776886
"581",205.539993,205.539993,202.580002,202.809998,1421800,193.073624
"582",203.179993,204.220001,202.960007,204.139999,922000,194.339767
"583",203.75,204.039993,202.279999,202.839996,1115900,193.102188
"584",202.490005,204.350006,200.699997,204.020004,1067300,194.225571
"585",203.369995,203.779999,199.539993,200.199997,1671100,190.588943
"586",199.149994,201.360001,197.830002,201.130005,1047600,192.300354
"587",201.830002,205.419998,201.830002,205.059998,772300,196.057816
"588",201.630005,204.910004,200.570007,204.259995,947400,195.292953
"589",201.919998,203.029999,197.869995,201.190002,1447500,192.357712
"590",201.199997,203.5,200.479996,201.550003,1031900,192.70192
"591",199.470001,202.850006,199.070007,202.710007,1093100,193.811005
"592",201.360001,203.289993,197.740005,202.589996,1057300,193.696259
"593",199.5,199.690002,194.110001,196.809998,2009100,188.170013
"594",197.949997,202.589996,197.779999,200.529999,1182300,191.7267
"595",199.339996,201.490005,199.100006,200.800003,1129800,191.984863
"596",201.660004,206.710007,201.240005,205.220001,1266100,196.2108
"597",202.75,205.160004,202.470001,203.520004,1242100,194.585449
"598",202.720001,205.130005,202.529999,204.479996,1040400,195.503296
"599",206.289993,206.559998,204.460007,204.639999,890000,195.656281
"600",204.539993,204.679993,201.679993,203.470001,671600,194.537643
"601",201.070007,201.070007,196.539993,199.949997,1658600,191.17215
"602",201.330002,201.330002,196.600006,199.270004,1132000,190.522003
"603",199.940002,202.199997,197.179993,197.669998,1904300,188.992233
"604",196.289993,196.619995,193.759995,195.190002,1286200,186.62114
"605",196.179993,198.5,195.990005,198.130005,829900,189.432068
"606",196.100006,197.470001,194.169998,195.139999,1494200,186.573303
"607",195.130005,198.190002,194.449997,196.339996,1187100,187.720642
"608",198.080002,201.369995,197.029999,201.220001,1102400,192.386414
"609",202.830002,204.5,202,202.960007,1502800,194.050003
"610",202.600006,203.419998,197.860001,199.860001,2086900,191.086121
"611",201.009995,203.679993,200.619995,203.039993,1164700,194.126511
"612",204.660004,207.570007,201.160004,201.410004,1394500,192.568054
"613",202.869995,204.059998,197.809998,198.970001,1694300,190.235168
"614",198.979996,200.339996,197.240005,199.229996,1115300,190.483749
"615",199.039993,200.279999,195.759995,196.509995,1749100,187.883179
"616",196.309998,196.990005,193.330002,194.740005,2273700,186.190872
"617",194.449997,194.649994,190.649994,190.770004,2170600,182.395157
"618",192.320007,194.630005,191.149994,193.440002,3926900,184.947937
"619",193.839996,194.240005,190.880005,192.399994,2807000,183.953568
"620",194.699997,196.869995,193.919998,196.309998,1635700,187.691956
"621",196.509995,199.910004,195.720001,197.190002,1956700,188.53334
"622",196.960007,197.449997,193.070007,193.25,1467800,184.766281
"623",192.720001,193.369995,188,192.259995,1940500,183.819733
"624",192.770004,193.929993,192.009995,192.789993,1229900,184.326477
"625",193.479996,195,192.960007,193.399994,1499300,184.909698
"626",194.220001,199.369995,193.679993,199.330002,2947900,190.579407
"627",200.929993,202.589996,199.990005,200.919998,1757800,192.099564
"628",201.759995,202.300003,199.770004,200.440002,1321400,191.640656
"629",200.869995,203.300003,200.559998,202.509995,873100,193.619751
"630",201.279999,202.740005,198.529999,200.940002,913300,192.118698
"631",199.479996,200.25,197.929993,198.940002,949500,190.206497
"632",197.830002,199.389999,197.080002,197.710007,1087400,189.030487
"633",200.039993,200.880005,197,198.210007,981400,189.508545
"634",198.350006,202.169998,197.210007,201.5,1557700,192.654129
"635",202.860001,206.429993,202.259995,205.899994,1531800,196.860947
"636",205.399994,205.559998,203.050003,204.110001,1309600,195.149521
"637",205.25,208.449997,204.080002,206.460007,1601700,197.396393
"638",200.190002,201.490005,191.020004,191.020004,4474600,182.634201
"639",194.360001,196.440002,193.789993,195.860001,2999300,187.261703
"640",197,198.839996,194.779999,195.190002,1517900,186.62114
"641",195.089996,198.169998,195.089996,196.300003,1376500,187.682404
"642",197.220001,197.220001,194.630005,196.669998,1734800,188.036133
"643",182.850006,192.679993,181.240005,184.990005,6221700,176.868896
"644",185.25,188.419998,185.130005,187.559998,2436000,179.326065
"645",188.570007,191.080002,187.399994,189.990005,1957200,181.649399
"646",189.830002,192.270004,189.759995,191.990005,1621900,183.56163
"647",190.990005,192.970001,190.449997,192.509995,1501300,184.058746
"648",192.5,192.919998,189.220001,191.119995,1663800,182.729797
"649",190.820007,191.869995,184.820007,185.979996,3243800,177.815445
"650",184.229996,184.809998,181.380005,182.020004,2554600,174.913361
"651",179,180.830002,178.440002,179.929993,3278400,172.904938
"652",181.649994,182.910004,178.679993,181.360001,1392800,174.279099
"653",179.429993,180.5,176.800003,179.029999,1957500,172.040115
"654",180.220001,181.380005,179.009995,180.509995,1742800,173.46228
"655",180,180.289993,176.369995,177.699997,1733800,170.762024
"656",176.289993,176.509995,173.389999,174.529999,1799600,167.715775
"657",173.860001,179.380005,173.460007,177.5,1688000,170.569839
"658",175.059998,175.800003,170.779999,171.089996,1651500,164.410095
"659",171.429993,171.880005,168.5,169.850006,2037200,163.218491
"660",171.309998,173.940002,171.309998,173,1325100,166.245514
"661",175.860001,177.630005,173.910004,174.369995,1249000,167.562027
"662",173.509995,174.490005,171.679993,171.820007,1177200,165.111603
"663",173.190002,174.669998,173.080002,174.199997,1305100,167.398666
"664",174.419998,176.199997,173.419998,173.789993,1176500,167.004654
"665",173.009995,173.759995,168.630005,169.279999,1898200,162.670746
"666",171.279999,172.259995,169.919998,171.350006,1561200,164.659943
"667",171.770004,172.130005,169.490005,169.949997,1481900,163.314606
"668",169.699997,172.889999,169.419998,172.449997,1321300,165.71698
"669",174.210007,176.919998,173.389999,174.449997,1442800,167.638885
"670",175.979996,177.570007,173.809998,174.050003,1147200,167.254532
"671",172.139999,173.259995,169.490005,170.860001,1452600,164.189072
"672",171.589996,173.580002,170.919998,171.570007,1499700,164.871353
"673",173.820007,176.800003,173.809998,176.279999,1661700,169.397461
"674",176.75,177.539993,174.929993,175.059998,876300,168.225082
"675",175.559998,178.179993,175.199997,177.320007,1225000,170.396851
"676",176.75,179.070007,176.309998,178.580002,1658400,171.607651
"677",179,179.490005,175.190002,177.059998,1887200,170.146988
"678",177.139999,179.380005,175.610001,178.559998,1609400,171.588455
"679",179.539993,182.699997,179.220001,182.190002,1771400,175.076706
"680",180.330002,184.279999,179.419998,182.279999,1329300,175.163208
"681",182.279999,182.429993,179.089996,180.729996,1303500,173.673691
"682",179.339996,182.470001,178.190002,182.289993,1092700,175.172791
"683",182.139999,184.100006,180.970001,182.600006,1137200,175.470703
"684",183.970001,184.800003,178.800003,180.490005,2878600,173.4431
"685",178.770004,180.259995,177.050003,179.509995,1197300,172.501343
"686",181.960007,186.990005,181.960007,182.910004,2639300,175.768616
"687",182.460007,183.490005,181.259995,182.699997,1498200,175.566818
"688",183.009995,184.240005,182.270004,182.970001,1037100,175.826263
"689",183.449997,184.059998,180.539993,180.869995,1182300,173.808243
"690",182.039993,182.649994,179.199997,179.660004,1995700,172.645477
"691",180.399994,182.119995,174.309998,174.979996,1569600,168.148224
"692",173.320007,173.699997,169.429993,169.690002,2023400,163.064743
"693",169.75,171.279999,166.580002,170.610001,2283100,163.948837
"694",171.5,172.880005,170.699997,172.820007,1343600,166.072556
"695",172.110001,173.300003,171.009995,171.669998,1118700,164.967453
"696",169.339996,169.639999,166.570007,166.740005,1403200,160.229935
"697",169.070007,169.800003,167.990005,169.110001,1021300,162.507385
"698",168.509995,172.039993,168.509995,172.020004,1166900,165.303787
"699",173.919998,179.600006,173.919998,178.5,1884200,171.530777
"700",177.360001,178.639999,176.160004,178.539993,1191600,171.569214
"701",178.539993,181.449997,177.720001,180.710007,1569300,173.65448
"702",179.949997,182.050003,179.509995,181.130005,1762900,174.058105
"703",182.130005,184.809998,181.699997,183.710007,2371500,176.537384
"704",183.199997,184.039993,180.720001,181.910004,1593200,174.807663
"705",182.990005,186.380005,182.990005,186.190002,1876700,178.920532
"706",186.089996,189.240005,184.660004,188.960007,2275700,181.582382
"707",185.720001,188.199997,182.869995,184.869995,3119900,177.652069
"708",185,186.029999,182.479996,183.179993,1594900,176.028046
"709",183.639999,188.5,182.800003,188.25,1619000,180.900131
"710",188.380005,190.679993,186.360001,187.759995,1625500,180.429214
"711",186.639999,187.919998,184.940002,185.039993,1586500,177.81543
"712",184.880005,185.279999,181.960007,184.990005,1288000,177.76738
"713",182.830002,184.050003,179.839996,182,1427300,175.787369
"714",183.600006,189.929993,182.979996,189.919998,1953700,183.437012
"715",191.300003,193.259995,189.350006,192.639999,2760700,186.064178
"716",191.960007,196.119995,191.960007,193.779999,2443200,187.165253
"717",193.830002,193.960007,191.389999,192.960007,1921200,186.373276
"718",194.520004,197.669998,194.369995,195.580002,2009700,188.903824
"719",195.300003,196.5,194.479996,195.440002,895500,188.768585
"720",193.940002,194.449997,192.389999,193.979996,883200,187.358444
"721",193.779999,194.029999,192.179993,193.009995,1283100,186.421539
"722",191.490005,192.190002,190.419998,190.880005,943500,184.364258
"723",190.720001,191.830002,189.690002,190.960007,658800,184.441528
"724",192.669998,193.139999,190.75,191.070007,963900,184.54776
"725",190.559998,193.5,189.100006,193.369995,1265000,186.769241
"726",193.460007,194,191.889999,192.600006,1097200,186.025528
"727",192.490005,192.699997,189.619995,189.880005,1298800,183.398392
"728",189.979996,190.919998,188.460007,190.610001,969600,184.103485
"729",190.889999,193.350006,190.320007,193.179993,1042400,186.585724
"730",193.720001,197,192.940002,196.949997,1447900,190.227036
"731",196.429993,197.479996,195.509995,196.210007,2279700,189.512344
"732",196.210007,197.020004,195,195.740005,967500,189.05835
"733",194.649994,194.729996,192.740005,193.5,948200,186.894836
"734",193.740005,194.119995,189.75,190.070007,1377500,183.581924
"735",186.869995,188.100006,185.009995,186.210007,3387000,179.853668
"736",187.679993,189.539993,187.210007,187.360001,2889100,180.964417
"737",188.589996,189.080002,186.289993,187.899994,1988800,181.485992
"738",190.589996,192.25,189.509995,190.929993,1281300,184.412521
"739",190.020004,190.619995,188.229996,188.960007,1156000,182.509781
"740",187.899994,190.169998,186.949997,188.679993,1038000,182.239319
"741",188.580002,191.130005,188.139999,191.009995,1182800,184.489807
"742",190.919998,194.410004,189.690002,190.509995,1819600,184.006866
"743",189.570007,191.910004,188.440002,190.070007,1648600,183.581924
"744",192.789993,193.639999,190.089996,190.559998,1297000,184.055145
"745",191.300003,193.25,190.119995,190.429993,1464000,183.929611
"746",190.880005,193.619995,190.050003,192.539993,1957700,185.967606
"747",191.860001,193.419998,191.419998,191.919998,1638400,185.368759
"748",193.539993,194.940002,190.919998,194.589996,2213200,187.947617
"749",194.039993,194.940002,193.369995,194.289993,1914100,187.657852
"750",194.660004,195.210007,194.070007,194.910004,386300,188.256699
"751",195.050003,195.059998,193.220001,194.449997,693700,187.812393
"752",194.880005,195.580002,194.009995,195.199997,490800,188.536774
"753",195.199997,195.5,192.710007,193.610001,755200,187.001083
"754",193.330002,194.419998,192.929993,194.130005,800700,187.503311
"755",195.050003,196.800003,194.270004,196.800003,1458800,190.082169
"756",193.190002,196.589996,193.190002,196.440002,2003700,189.734482
"757",195.169998,196.169998,194.199997,195.929993,2076800,189.241852
"758",196.520004,197.729996,195.130005,196.710007,1478900,189.995239
"759",196.820007,199.350006,195.979996,197.630005,1133600,190.88382
"760",198.820007,198.979996,197.630005,198.300003,1812000,191.530991
"761",198.910004,200.720001,197.229996,197.550003,1459400,190.806549
"762",197.210007,200.380005,196.740005,200.279999,1418400,193.443375
"763",200.389999,203.429993,199.970001,201.699997,1315900,194.814896
"764",201.759995,203.839996,200.820007,202.889999,1584600,195.964294
"765",203.979996,206.600006,203.710007,206.25,1851100,199.209595
"766",205.190002,209.399994,203.850006,209.320007,2247200,202.174789
"767",208.5,208.809998,203.779999,204.619995,1455200,197.635239
"768",205.550003,205.619995,202.570007,203.139999,1447800,196.20575
"769",202.350006,208.839996,201.710007,208.610001,1301500,201.489029
"770",208,209.899994,206.910004,207.860001,1129400,200.764603
"771",203.259995,205.830002,202.600006,202.660004,1314100,195.742157
"772",203,205.720001,202.559998,204.759995,1456600,197.770447
"773",217.199997,219.880005,214.830002,214.830002,3193400,207.496704
"774",212.190002,215.100006,211.539993,214.5,1917100,207.177963
"775",212.259995,212.75,207.520004,208.210007,2163300,201.102676
"776",209.919998,210.399994,206.729996,206.990005,1971800,199.924332
"777",209.440002,213.270004,209.199997,211.869995,2551200,204.637726
"778",214.869995,214.949997,213.169998,213.800003,1409800,206.501892
"779",213.460007,214.539993,212.020004,212.679993,1001800,206.327225
"780",211.339996,212.100006,208.979996,210.179993,2260000,203.901901
"781",208.919998,209.789993,207.660004,209.25,2338300,202.99971
"782",210.630005,213.309998,209.070007,209.169998,1425200,202.922058
"783",210.770004,212.729996,209.880005,210.919998,891700,204.619827
"784",209.699997,211.380005,209,210.490005,848600,204.202682
"785",210.440002,211.210007,208.789993,209.350006,711400,203.096725
"786",208.610001,210.389999,207.029999,208.020004,977600,201.806427
"787",208.669998,210.449997,208.25,209.169998,703400,202.922058
"788",209.149994,211.089996,208.139999,210.809998,949100,204.513107
"789",210.789993,211.610001,206.800003,208.050003,1363400,201.835556
"790",201.279999,203.660004,200,203,1557300,196.936386
"791",203.570007,203.830002,193.929993,194.850006,2171000,189.029816
"792",195.440002,196.990005,189.419998,190.070007,1956000,184.392609
"793",185.839996,193.050003,183.259995,184.279999,4335700,178.775543
"794",179.210007,182.580002,176.399994,182.350006,3173500,176.903214
"795",183.740005,184.619995,177.490005,182.589996,2540600,177.136002
"796",182.320007,187.630005,175.089996,176.860001,2129600,171.577179
"797",179.479996,184.479996,177.639999,184.240005,1832100,178.736755
"798",177.479996,179.520004,174,175.350006,1912400,170.112305
"799",168.860001,175.25,168.039993,174.600006,2163600,169.384674
"800",159.460007,164.25,151.369995,154.5,3101100,149.885101
"801",160.889999,161.889999,152.410004,160.509995,2673400,155.715546
"802",155.669998,156.970001,148.630005,151.360001,2527800,146.838898
"803",137.330002,141.929993,129.240005,133.5,3940400,129.512329
"804",141.240005,147.350006,136.270004,146.860001,3268500,142.473282
"805",132.520004,141.860001,126.339996,126.440002,2617600,122.663231
"806",128.559998,142.130005,125.529999,139.589996,2662000,135.420441
"807",129.070007,132.710007,119.290001,130.839996,2745000,126.931801
"808",128.330002,139.309998,125.839996,136.330002,2349100,132.257828
"809",138.770004,138.770004,123.510002,123.709999,2712100,120.014771
"810",121.830002,123.839996,112.620003,118.879997,3417400,115.329041
"811",127.019997,141.119995,125.809998,140.229996,2723000,136.041321
"812",137,150.740005,135.949997,140.399994,2947700,136.206223
"813",143.190002,149.100006,140.300003,146.919998,2522600,142.531479
"814",140.820007,146.619995,138.710007,143.360001,1565300,139.07782
"815",143.339996,149.919998,142.039993,148.289993,2010000,143.860565
"816",147.029999,149.889999,144.720001,146,2316800,141.638962
"817",138.690002,142.419998,137.809998,140.009995,2067700,135.827881
"818",138.089996,144.110001,136.649994,143.720001,2982400,139.427094
"819",143.300003,144.380005,140.679993,142.320007,2285900,138.068893
"820",150.740005,155.899994,149.809998,154.75,2698100,150.127609
"821",159.690002,161.990005,153.039993,153.529999,2062400,148.944046
"822",155.460007,160.259995,154.259995,158.970001,1385900,154.221542
"823",160.360001,164.669998,157.020004,159.300003,2213600,154.541718
"824",159.130005,159.300003,152.75,154.289993,1335700,149.681335
"825",156.690002,158.990005,154.300003,155.490005,1093800,150.84552
"826",151.190002,154.479996,150.279999,153.850006,1282200,149.254486
"827",153.050003,153.600006,149.529999,153.25,1356300,148.672424
"828",157.410004,161.419998,155.990005,160.669998,1753000,155.870789
"829",158.179993,158.639999,151.410004,153.699997,1698000,149.108963
"830",149.270004,151.669998,147.369995,150,2496400,145.519516
"831",153.009995,155.330002,150.729996,153.779999,1541500,149.1866
"832",156.949997,160.089996,154.580002,155.860001,1968600,151.204483
"833",157.240005,161.089996,155.320007,160.679993,1691100,155.880493
"834",163.100006,167.809998,161.460007,166.869995,1705100,161.885574
"835",170.639999,172.740005,167.580002,170.639999,1991900,165.542953
"836",178.330002,184.850006,177.190002,180.330002,2290400,174.943542
"837",174.199997,178.850006,170.419998,171.100006,2205400,165.989243
"838",168.630005,170.899994,166.589996,170.729996,1505200,165.63028
"839",169.75,169.75,164.910004,168.009995,1226700,162.991547
"840",170.369995,173,170.300003,171.360001,978000,166.241455
"841",172.089996,173.830002,167.770004,168.190002,1107800,163.166153
"842",170.369995,172.809998,168.820007,169.580002,1046000,165.439255
"843",171.910004,175.259995,171.460007,174.75,767100,170.483017
"844",172.940002,175.320007,171.449997,174.059998,891500,169.80986
"845",173.699997,174.119995,166.690002,166.789993,1389100,162.717377
"846",165.389999,166.169998,161.850006,164.539993,1326300,160.522308
"847",162.289993,166.860001,157.479996,166.589996,1266300,162.522263
"848",164.179993,164.710007,159.130005,160.360001,2041300,156.444382
"849",167.410004,172.029999,165.479996,170.729996,1314300,166.561172
"850",170.309998,172.919998,167.470001,167.660004,1345500,163.566147
"851",172.860001,176.360001,171.470001,173.660004,1311600,169.419647
"852",172.690002,173.300003,168.830002,170.559998,1178900,166.395325
"853",171.149994,172.220001,169.410004,171.470001,1151100,167.283112
"854",177,181.300003,175.630005,179.720001,1326600,175.33168
"855",181.720001,185.389999,181.600006,184.979996,1332200,180.463211
"856",186.210007,186.380005,179.509995,180.259995,1314100,175.858459
"857",179.779999,180.169998,177.360001,178.289993,2190300,173.936569
"858",178.119995,179.800003,175.800003,178.339996,1937400,173.985367
"859",180.350006,185.139999,179.970001,184.059998,1769300,179.565704
"860",187.449997,193.779999,185.880005,192.419998,1761500,187.721588
"861",190.490005,193.220001,190.130005,191.5,1321100,186.824036
"862",200,200.550003,193.690002,194.25,1955300,189.506882
"863",194.419998,197.479996,190.860001,191.490005,1532200,186.81427
"864",188.570007,193.050003,186.720001,192.050003,1370300,187.360596
"865",191.800003,192.100006,188.479996,188.550003,1578600,183.94606
"866",182.259995,183,174.059998,174.259995,1394800,170.004974
"867",179.850006,180.779999,173.380005,178.179993,1323200,173.829269
"868",172.660004,178.910004,171.289993,177.610001,1208700,173.273178
"869",185,185,176.389999,178.729996,1390700,174.365845
"870",180.039993,180.289993,176.520004,176.970001,1106700,172.648804
"871",175.679993,176.600006,173.690002,174.380005,1567200,170.122055
"872",176.369995,176.779999,169.059998,170.259995,2572700,166.102631
"873",169.979996,171.5,167.619995,171.470001,1507600,167.283112
"874",173.789993,175.800003,172.389999,174.490005,1664600,170.229385
"875",172.759995,173.929993,168.699997,169.149994,1981300,165.019745
"876",168.850006,171.889999,166,171.679993,1163500,167.487976
"877",170.720001,172.509995,167.410004,169.809998,2105500,165.663635
"878",170.550003,173,169.059998,172.679993,1060200,168.463577
"879",172.119995,176.929993,171.899994,175.570007,1257800,171.283005
"880",175.759995,177.630005,170.789993,171.520004,1116600,167.331879
"881",176.050003,177.729996,173.330002,174.509995,964700,170.248871
"882",177.410004,179.660004,176.759995,178.619995,1245400,174.25853
"883",176.240005,178.339996,173.839996,174.119995,1055800,169.868393
"884",174.130005,175.309998,172.529999,175.259995,1214200,170.98056
"885",174.660004,175.350006,169.619995,170.910004,1815000,166.736755
"886",170.809998,171.690002,169.149994,170.850006,1283300,166.678268
"887",172.380005,177.410004,171.279999,175.130005,1144600,170.853745
