"","TMO.Open","TMO.High","TMO.Low","TMO.Close","TMO.Volume","TMO.Adjusted"
"892",397.899994,405.209991,397.190002,402.970001,1511200,401.932159
"893",405.429993,409.690002,402.089996,403.089996,1486900,402.051849
"894",409.839996,420.98999,406.5,410.76001,2283900,409.702087
"895",418.140015,419.940002,409.109985,410.480011,1522300,409.422821
"896",403.369995,407.290009,399.160004,406.380005,1323400,405.333374
"897",404.399994,416.519989,404.350006,413.440002,1312700,412.375153
"898",411.619995,414.920013,406.619995,407.359985,1107000,406.310852
"899",410.5,414,408.200012,409.26001,1099300,408.205963
"900",405.309998,412.700012,404.440002,410.559998,1142800,409.502563
"901",409.019989,414.369995,407.579987,413.950012,1217900,412.883911
"902",418.25,423.700012,417.200012,419.089996,1049400,418.01062
"903",418.929993,418.929993,412.769989,415.720001,911300,414.649353
"904",416.910004,420.320007,415.859985,419.899994,906100,418.818542
"905",419.01001,420.209991,409.01001,415.730011,1229900,414.659302
"906",414,416.859985,411.529999,414.329987,1006700,413.262878
"907",414.109985,415.209991,408.269989,410.160004,1206100,409.103607
"908",409.369995,410.160004,401.220001,407.23999,1337700,406.191162
"909",408.899994,418.040009,407.23999,416.170013,1060500,415.098175
"910",412.019989,417.649994,412.019989,416.600006,1080500,415.527039
"911",414.709991,416.470001,410.73999,413.76001,898100,412.694397
"912",416,419.73999,414.600006,416.799988,1225800,415.726532
"913",417.709991,419.910004,416.329987,417.299988,1037300,416.22525
"914",419.269989,423.399994,415.820007,420.619995,1230100,419.536682
"915",419.829987,423.089996,418.579987,422.109985,928700,421.022827
"916",422.890015,429.920013,421.019989,428.570007,1301300,427.466217
"917",429.549988,432.380005,416.450012,419.76001,1201100,418.678955
"918",420.160004,423.450012,418.309998,422.290009,963600,421.202423
"919",421.429993,427.640015,420.649994,425.649994,945900,424.553741
"920",409.299988,423.820007,402.670013,420.529999,2092000,419.446899
"921",420,424.730011,415.170013,424.480011,1325000,423.386749
"922",425.48999,433.450012,424.920013,428.980011,1557600,427.875183
"923",432.149994,435.75,430.549988,433.730011,1489700,432.612976
"924",434.5,441.959991,430.119995,441.059998,1221600,439.924042
"925",438.109985,438.929993,414.48999,419.670013,1882700,418.589142
"926",419.630005,419.970001,401.070007,409.980011,2189300,408.924103
"927",407.98999,408.809998,401.23999,405.299988,1515200,404.256134
"928",410.579987,422.470001,409.890015,418.320007,1665900,417.242645
"929",423.720001,429.339996,417.910004,419.730011,1540600,418.648987
"930",425.600006,434,424.98999,431.130005,1743200,430.019623
"931",435.440002,439.850006,433.019989,434.100006,1052300,433.203064
"932",435.640015,437.470001,433.149994,435.100006,1292600,434.201019
"933",438.790009,440.769989,432.619995,433.880005,1842700,432.98349
"934",431.160004,438.25,429.029999,432.929993,1304300,432.035461
"935",426.73999,433.839996,426.079987,429.049988,1737800,428.163452
"936",424.75,426.230011,415.470001,425.470001,1283200,424.590881
"937",423.899994,431.309998,422.119995,430.23999,1168600,429.351044
"938",430.769989,431.76001,420.200012,420.76001,966500,419.890625
"939",419.48999,421.109985,415.579987,418.140015,904700,417.276031
"940",415.769989,424.790009,412.799988,422.290009,1112900,421.41745
"941",426.51001,431.119995,424.040009,428.390015,1110700,427.504852
"942",430.769989,436.299988,430,434.339996,911900,433.442505
"943",436.600006,444.799988,435.070007,441.519989,1516300,440.607697
"944",445.970001,452.690002,436.109985,438.200012,1452300,437.294556
"945",434.209991,441.799988,433.01001,435.059998,949000,434.161041
"946",440,451.75,440,450.670013,1149100,449.7388
"947",451.859985,452,445.269989,445.890015,1198100,444.968689
"948",447.890015,455.950012,447.890015,452.359985,1012900,451.425293
"949",454.76001,454.76001,447.170013,453.540009,832400,452.602875
"950",457.390015,465.399994,455.290009,464.700012,1066000,463.739838
"951",465.779999,471.320007,462.51001,466.720001,927200,465.755615
"952",466.890015,470.869995,466.01001,467.529999,916400,466.563995
"953",467.01001,472.440002,464.299988,467.01001,851900,466.045044
"954",461.970001,466,458.369995,464.559998,936600,463.600098
"955",468.200012,473.839996,467.5,468.589996,1070300,467.621735
"956",468.869995,471.26001,458.790009,461.290009,1248800,460.336884
"957",461.269989,470.380005,461.170013,465.26001,1081900,464.298645
"958",475,478.98999,462.420013,468.76001,2212800,467.791443
"959",471.690002,485,470.109985,481.98999,1454600,480.99408
"960",481,483.709991,473.48999,480.170013,1164400,479.177856
"961",475.070007,482.619995,475,482.429993,1310900,481.433197
"962",485,490.709991,484.089996,489.299988,1332000,488.288971
"963",482.350006,486.230011,475.730011,476.709991,1673300,475.724976
"964",479.649994,479.970001,471.109985,471.880005,1330100,470.904968
"965",469.059998,475.470001,465.5,473.119995,1251900,472.142365
"966",478.799988,489.320007,477.549988,480.549988,1656000,479.557037
"967",491.019989,501.730011,488.890015,491.5,1714300,490.484436
"968",500,518,499.220001,510.970001,2300100,509.914185
"969",525,529.869995,511.75,514.76001,1526100,513.69635
"970",518.580017,532.570007,514.51001,527.659973,1367000,526.569763
"971",521.780029,523,484.309998,484.98999,4192000,483.987885
"972",480.369995,483.980011,462,468.589996,3377200,467.621735
"973",472.059998,488.549988,469.070007,484,1917800,482.999939
"974",485,498.029999,482.899994,486.559998,1463800,485.554657
"975",492.98999,494.359985,486.079987,488.589996,1160800,487.580444
"976",495.730011,495.730011,480.130005,480.98999,1737500,479.996155
"977",479.100006,483.929993,477.130005,479,1546600,478.010223
"978",479.910004,481.440002,451.73999,454.179993,3527800,453.241516
"979",458.929993,459.709991,450.049988,453.100006,2093500,452.163788
"980",452.779999,457.279999,449.75,451.040009,1868600,450.108063
"981",454.5,455.920013,441.76001,446.029999,2251300,445.108368
"982",444.299988,445.519989,435.769989,439.559998,2832500,438.651794
"983",438.480011,449.690002,438.179993,448.450012,2650200,447.523407
"984",453.480011,454.600006,442,453.399994,899700,452.463135
"985",457.070007,466.589996,455,464.980011,2557000,464.019196
"986",470,475.790009,465.299988,471.100006,3041900,470.126587
"987",476.470001,482.200012,469.600006,478.890015,2003400,477.900482
"988",480,481.450012,471.660004,477.200012,1488100,476.213959
"989",476.459991,478.720001,469.23999,474.619995,1650000,473.639313
"990",473.839996,478.100006,471,472.890015,1263500,471.912903
"991",472.890015,479.549988,472.890015,473.980011,1433700,473.00061
"992",477.5,477.5,458.869995,461.380005,2417100,460.426636
"993",463.049988,473,462,468.73999,1564300,467.771423
"994",468,471.899994,465.040009,471.390015,1192500,470.416016
"995",471.410004,477.440002,466.040009,467.130005,1745400,466.382477
"996",469.790009,473.480011,465.23999,470.980011,1129100,470.226288
"997",466.339996,468.470001,457.579987,457.790009,2058300,457.057404
"998",458.359985,464.98999,458.149994,464.940002,1765800,464.195953
"999",462.73999,469.149994,455.410004,466.679993,3379600,465.933167
"1000",462.309998,466.279999,454,462.880005,1282200,462.139252
"1001",462.359985,465.390015,459.5,465.200012,1043900,464.455536
"1002",467.829987,469.380005,458.339996,458.339996,1241000,457.606537
"1003",457.399994,462.209991,456.410004,458.089996,442100,457.356873
"1004",462.079987,463.5,457.350006,460.730011,736500,459.992706
"1005",466,466.329987,460.75,462.859985,803200,462.119263
"1006",465.320007,466.600006,461.480011,461.730011,714800,460.991119
"1007",461.570007,466.230011,459.529999,465.779999,967200,465.034607
