"","OMC.Open","OMC.High","OMC.Low","OMC.Close","OMC.Volume","OMC.Adjusted"
"892",55.220001,55.220001,53.049999,53.970001,1712100,51.355171
"893",54.139999,55.419998,54.009998,54.5,1283100,51.859497
"894",54.369999,55.290001,54.130001,54.98,1412000,52.316238
"895",57.07,57.73,55.91,56.330002,2647300,53.60083
"896",56.610001,57.720001,55.650002,56.560001,2397600,53.819691
"897",56.119999,57.450001,55.759998,57.009998,3765100,54.247883
"898",53,55.259998,52.25,54.66,5147800,52.011745
"899",54.66,55.509998,53.75,54.02,5704600,51.402752
"900",53.389999,53.650002,52.389999,53.259998,2506700,50.679573
"901",53.389999,53.799999,52.23,53.73,3417000,51.126801
"902",53.84,54.580002,53.200001,53.700001,2273000,51.098255
"903",53.450001,54.07,52.970001,53.139999,1988000,50.565388
"904",53.619999,53.880001,52.549999,52.700001,2426300,50.146706
"905",52.5,53.950001,52.43,53.68,2069200,51.07922
"906",53.169998,53.299999,52.459999,53.27,1817500,50.689087
"907",53.459999,55.259998,53.330002,55.009998,2002500,52.344784
"908",55.869999,57.369999,55.599998,55.740002,1690100,53.039425
"909",56.110001,56.310001,54.080002,54.150002,1753000,51.526455
"910",53.639999,54.709999,53.369999,54.32,1256700,51.688213
"911",53.939999,55.369999,53.939999,54.849998,1118400,52.192539
"912",54.700001,54.959999,53.509998,53.830002,1962800,51.221958
"913",53.82,54.619999,53.5,54.119999,1499200,51.497906
"914",54.029999,54.73,53.529999,53.73,1075900,51.126801
"915",53.419998,53.630001,52.830002,52.860001,1251500,50.29895
"916",52.779999,52.98,51.900002,52.549999,1960500,50.003971
"917",52.709999,54.709999,52.349998,54.490002,1712200,51.849983
"918",54.5,54.98,53.209999,53.799999,1083400,51.193409
"919",53.57,54,52.82,53.66,1562100,51.060196
"920",54.07,55.619999,54.07,54.959999,1839300,52.297207
"921",54.98,55.259998,54.279999,55.110001,1051800,52.439941
"922",55.049999,55.27,54.009998,54.09,1704800,51.469357
"923",53.720001,53.849998,52.990002,53.02,1676800,50.451202
"924",52.93,54.290001,52.759998,53.93,1719600,51.317112
"925",54.540001,55.950001,53.639999,54.290001,1939300,51.659668
"926",54.560001,55.310001,53.75,54.080002,1320700,51.459846
"927",53.970001,54.34,53.34,53.830002,1728500,51.221958
"928",53.740002,54.169998,52.98,53,1387700,50.432171
"929",53.009998,53.619999,51.580002,51.799999,1729100,49.29031
"930",51.84,52.549999,51.509998,52.32,1517500,49.785118
"931",52.900002,54.560001,52.540001,53.830002,1594800,51.221958
"932",53.869999,54.759998,53.139999,53.709999,1927500,51.107765
"933",54.07,55.18,53.650002,53.919998,2187600,51.30759
"934",53.27,54.169998,52.950001,53.59,1799400,50.99358
"935",52.580002,53.380001,51.419998,51.549999,3107100,49.65469
"936",50.59,50.849998,48.93,49.25,3091300,47.439247
"937",49.330002,50.040001,49.09,49.709999,1791700,47.882339
"938",49.830002,50.790001,48.700001,48.810001,2032200,47.01543
"939",48.82,49.57,48,48.900002,1381200,47.102123
"940",48.490002,49.25,48.139999,49.150002,1422900,47.342934
"941",49.919998,50.290001,49.41,49.639999,1692100,47.814911
"942",49.529999,49.93,48.529999,48.849998,1470700,47.053959
"943",49.18,49.98,48.93,49.5,1842500,47.680061
"944",49.650002,49.91,49.040001,49.57,1618200,47.74749
"945",48.970001,51.599998,48.810001,51.330002,1653600,49.44278
"946",51.75,52.450001,51.139999,51.700001,1726000,49.799175
"947",52.18,52.75,51.040001,51.220001,1750300,49.33683
"948",51.709999,52.509998,51.490002,52.150002,1518300,50.232632
"949",52.73,53.209999,52.490002,53.150002,1941100,51.195862
"950",53.52,53.75,52.380001,52.470001,2161100,50.540867
"951",53.209999,53.830002,52.830002,53.450001,2570600,51.484837
"952",53.560001,53.889999,52.709999,52.860001,2054700,50.916523
"953",52.529999,53.560001,52.529999,53.18,2147000,51.224762
"954",52.110001,53.029999,50.939999,52.790001,1850400,50.849098
"955",52.73,52.91,51.68,52.48,1748300,50.550495
"956",52.57,52.610001,50.66,50.84,1563700,48.970795
"957",51.450001,51.560001,50.82,51.150002,1464600,49.269394
"958",51.290001,52.16,50.560001,51.5,2136400,49.606529
"959",51.799999,52,50.73,51.580002,2141000,49.68359
"960",52.23,52.779999,51.82,52.720001,2293900,50.781677
"961",52.299999,52.330002,50.869999,51.240002,2665200,49.356091
"962",53,53,48.48,48.82,6550400,47.025063
"963",48.099998,48.599998,45.959999,46.09,3626600,44.395435
"964",45.73,46.389999,44.5,45.799999,4168400,44.116093
"965",45.75,47.400002,45.689999,47.200001,3068200,45.464622
"966",47.959999,49.209999,47.66,48.720001,2848500,46.928738
"967",49.599998,50.950001,49.290001,50.049999,3219500,48.209839
"968",49.77,49.77,47.619999,47.84,3756100,46.081093
"969",48.360001,49.98,48.040001,49.32,2040700,47.50668
"970",49.240002,49.669998,48.049999,48.360001,2120800,46.581978
"971",52.560001,56.91,52.459999,55.490002,6214800,53.449833
"972",56.18,57.419998,55.610001,57,5467900,54.904312
"973",57.16,57.790001,56.330002,57.23,4448300,55.125858
"974",56.450001,57.23,55.77,56.23,5381700,54.162621
"975",56.73,58.41,56.650002,58.360001,2410100,56.21431
"976",60.740002,61.959999,59.950001,61.880001,3680200,59.604893
"977",61,62.310001,60.720001,61.84,2070800,59.566364
"978",61.610001,61.73,59.68,59.700001,2971700,57.505047
"979",59.299999,59.540001,58.119999,59.389999,1684600,57.20644
"980",59.07,59.82,58.84,59.650002,1693600,57.456882
"981",60.27,61.470001,59.610001,61.099998,1679700,58.853573
"982",62.169998,65.120003,62,64.440002,4414700,62.070774
"983",63.43,64.550003,63.349998,64.169998,2841500,61.810696
"984",63.639999,64.269997,62.98,63,1525600,60.68372
"985",63,63.950001,62.560001,63,4237900,60.68372
"986",63.889999,64.82,62.849998,63.369999,2243100,61.040108
"987",63.419998,64.190002,63.150002,63.669998,2093000,61.329082
"988",64.220001,65.480003,63.849998,65.059998,2173600,62.667973
"989",65.300003,65.800003,64.739998,64.989998,1997200,62.600548
"990",64.57,64.879997,64,64.300003,2142400,61.935925
"991",63.77,64.699997,63.68,64.650002,1593000,62.273056
"992",64.860001,65.230003,64.050003,64.360001,1749500,61.993713
"993",63.880001,64.379997,63.400002,63.959999,1516300,61.608418
"994",63.549999,65.260002,63.529999,64.589996,1488900,62.215256
"995",64.82,64.980003,63.57,63.580002,2026300,61.24239
"996",64.470001,64.639999,63.279999,64.339996,1678400,61.974442
"997",64.040001,64.980003,63.84,64.739998,1832300,62.359741
"998",65.089996,65.349998,63.130001,63.310001,1918800,60.982319
"999",62.43,62.880001,61.25,61.619999,3142700,59.970161
"1000",60.790001,60.900002,59.049999,60.540001,2379300,58.919083
"1001",60.740002,61.07,59.470001,59.790001,2542100,58.189163
"1002",59.93,62.009998,59.889999,61.279999,1668400,59.639267
"1003",61.330002,61.43,60.759998,61.299999,346000,59.65873
"1004",61.799999,63.209999,61.540001,62.380001,1277800,60.709816
"1005",62.459999,62.639999,61.689999,62.049999,803400,60.388649
"1006",62.099998,62.650002,61.720001,61.889999,666300,60.232929
"1007",61.709999,62.529999,61.360001,62.369999,978700,60.700077
