"","CHRW.Open","CHRW.High","CHRW.Low","CHRW.Close","CHRW.Volume","CHRW.Adjusted"
"898",87.839996,88.489998,87.040001,87.150002,3185900,84.808624
"899",92.309998,99.220001,91.75,95.279999,5582000,92.720192
"900",94.379997,96.559998,92.449997,93.559998,2526300,91.04641
"901",93.540001,93.889999,91.809998,93.720001,2037300,91.20211
"902",93.669998,94.5,91.860001,93.540001,1714100,91.026939
"903",92.93,95.790001,92.169998,95.459999,2278300,92.895363
"904",96.239998,96.489998,94.419998,95.510002,1364000,92.944023
"905",94.629997,95.470001,94.199997,95.160004,691100,92.603416
"906",95.050003,96.669998,94.010002,95.790001,1270100,93.216492
"907",96.349998,96.980003,95.720001,96.639999,977400,94.043655
"908",97,97.489998,95.110001,95.300003,980400,92.739662
"909",96.169998,96.860001,95.510002,95.68,1266600,93.109459
"910",95.419998,95.800003,94.459999,95.120003,1235200,92.564499
"911",95.620003,96.010002,94.690002,95.080002,910400,92.525581
"912",93.730003,95.93,93.529999,95.279999,982100,92.720192
"913",95.260002,95.650002,94.599998,94.959999,766200,92.408791
"914",95.199997,95.889999,94.669998,95.43,785100,92.866165
"915",95.199997,96.639999,94.919998,96.529999,1089600,93.936607
"916",96.169998,96.849998,95.68,96.489998,1225200,93.89769
"917",96.949997,97.190002,95.75,96.980003,1051300,94.374535
"918",97.330002,97.75,96.209999,96.550003,1008800,93.956078
"919",96.269997,97.5,95.949997,97.279999,882200,94.666466
"920",97.910004,98.980003,97.150002,98.260002,1451900,95.620148
"921",98.309998,98.879997,97.599998,98.730003,2159100,96.077515
"922",98.919998,99.669998,97.800003,98.300003,1357500,95.659065
"923",98.230003,99.339996,97.589996,99.220001,930900,96.554344
"924",99.309998,99.93,98.830002,99.669998,1273300,96.992264
"925",99,99,96.720001,97.610001,1107100,95.476143
"926",98.010002,98.290001,96.230003,97.900002,1263000,95.759796
"927",97.330002,97.330002,95.690002,95.720001,1152200,93.627464
"928",96.449997,99.529999,96.449997,99.010002,1122800,96.845535
"929",99.480003,101.07,98.389999,98.550003,1620500,96.395592
"930",98.620003,99.540001,97.790001,98.660004,1259600,96.503189
"931",99.18,101.269997,99,100.709999,2157700,98.508369
"932",101.190002,104.870003,100.919998,104.059998,2748800,101.785133
"933",104.940002,105.709999,103.339996,103.489998,2527100,101.227592
"934",102.139999,104.480003,101.949997,103.57,1267500,101.305847
"935",103.25,104.839996,102.519997,103.129997,2272500,100.875465
"936",102.370003,102.709999,100.290001,101.949997,1266800,99.721252
"937",102.610001,103.57,101.919998,102.559998,1260500,100.317932
"938",102.43,103.489998,101.07,101.169998,1421800,98.958313
"939",100.5,102.709999,99.309998,101.800003,1113100,99.574547
"940",101.190002,102.830002,100.970001,102.360001,848300,100.122299
"941",103.5,104.540001,102.68,103.25,1043800,100.992844
"942",103.610001,104.949997,102.949997,103.699997,1198000,101.433006
"943",104.110001,105.599998,101.730003,102.190002,1514700,99.956017
"944",103.089996,103.709999,100.839996,101.220001,936400,99.007225
"945",100.129997,101.690002,99,100.870003,1241100,98.664871
"946",102.209999,104.339996,101.879997,104,1271800,101.72644
"947",103.400002,104.269997,102.25,103.589996,1112600,101.325401
"948",104.660004,106.470001,104.209999,106.160004,1261000,103.839226
"949",106.480003,106.75,105.610001,106.139999,848300,103.819664
"950",106.599998,106.610001,104.82,105.449997,1019600,103.144753
"951",106.019997,106.290001,104.480003,105.019997,952000,102.724152
"952",104.959999,105.860001,104.480003,104.610001,838200,102.32312
"953",105.139999,105.529999,104.190002,104.82,978000,102.528519
"954",104.209999,105.209999,103.540001,105.120003,880100,102.821968
"955",103.900002,104.32,100.040001,100.230003,1926400,98.038872
"956",100.260002,101.43,99.489998,100,1357200,97.813889
"957",100.669998,102.099998,99.970001,100.510002,1019800,98.312752
"958",100.440002,102.470001,99.970001,100.769997,1251800,98.567055
"959",100.620003,101.040001,99,99.580002,1144700,97.403076
"960",99.800003,100.739998,99.169998,100.540001,945200,98.342087
"961",100.32,100.43,98.089996,99.589996,1544000,97.412849
"962",99.410004,101.610001,99.260002,100.029999,1626500,97.843239
"963",94.43,95.029999,88.349998,88.580002,4192600,86.643547
"964",88.010002,91.370003,88,90.080002,2031700,88.110756
"965",89.620003,90,86.800003,88.43,2411400,86.496826
"966",89.970001,90.040001,86.779999,87.339996,1800200,85.430649
"967",88.5,89.599998,87.529999,89.220001,1352300,87.269554
"968",89.129997,90.760002,88.010002,88.110001,1173400,86.183823
"969",89.68,89.93,87.970001,88.800003,1399200,86.858734
"970",88.839996,90.970001,88.029999,90.620003,1362100,88.638962
"971",95.230003,95.989998,91.480003,93.919998,2417500,91.866814
"972",93.449997,94.720001,92.5,93.889999,1404100,91.837463
"973",93.800003,94.550003,91.989998,93.330002,1170400,91.289711
"974",93.459999,93.669998,89.809998,90.540001,1359200,88.560699
"975",91.190002,92.620003,91.18,91.970001,836700,89.959442
"976",93.150002,93.989998,91.669998,92.919998,968200,90.888672
"977",92.809998,93.959999,91.300003,93.550003,881500,91.504898
"978",93.220001,93.970001,92.239998,92.879997,2039400,90.849541
"979",92.400002,94.019997,91.370003,93.769997,1207600,91.720085
"980",94.690002,94.860001,91.970001,92.589996,1272000,90.56588
"981",92.400002,93.519997,91.190002,92.169998,1211300,90.155052
"982",92.870003,95.059998,92.169998,94.419998,1146000,92.355881
"983",94.010002,94.209999,92.790001,93.029999,1021300,90.996269
"984",92.839996,93.25,91.800003,92.720001,682600,90.693047
"985",93.040001,94.040001,92.629997,93.970001,2328700,91.915718
"986",94.019997,95.400002,93.559998,93.830002,1716100,91.778778
"987",93.559998,93.82,91.25,92.300003,951600,90.282227
"988",92.110001,93.529999,92.110001,92.529999,805800,90.507187
"989",92.660004,93.349998,92.010002,92.93,965600,90.898453
"990",92.849998,93.260002,92.529999,93.220001,656000,91.182106
"991",93.050003,94.660004,92.959999,94.279999,826600,92.218933
"992",94.309998,95.139999,93.949997,95.080002,1135700,93.001457
"993",93.989998,94.93,92.379997,92.720001,1110200,90.693047
"994",92.629997,93.660004,92.209999,93.169998,875600,91.637245
"995",94.080002,94.349998,91.339996,91.779999,1145000,90.270119
"996",92.019997,92.860001,90.209999,90.25,1435700,88.765289
"997",90.650002,91.870003,90.449997,91.440002,798100,89.935715
"998",91.940002,92.839996,91.349998,92.290001,996900,90.771729
"999",91.980003,92.940002,91.230003,92.599998,2250700,91.076622
"1000",91.949997,94.419998,91.220001,93.480003,946900,91.942154
"1001",94.129997,94.989998,93.120003,94.389999,1028300,92.837173
"1002",94.190002,95.199997,93.260002,93.790001,925500,92.247047
"1003",94.720001,95,93.919998,94.660004,405800,93.102745
"1004",94.43,95.57,94.260002,94.669998,608100,93.112572
"1005",94.879997,95.459999,93.300003,93.720001,1162000,92.178207
"1006",93.82,94.400002,92.769997,93.040001,623600,91.509392
"1007",93.239998,93.910004,92.760002,93.870003,665200,92.325737
